source_row,audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,closing_arm,n,independent_value,authoritative_value,absolute_error,pass
293,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,0.12177941050204362,0.12177941050204361,1.3877787807814457e-17,True
294,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,CHINEXT_BOARD,NON_ST,pit,3,,275,0.087363338638477547,0.087363338638477506,4.163336342344337e-17,True
295,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,CHINEXT_BOARD,NON_ST,pit,5,,166,0.12219890446210474,0.1221989044621046,1.3877787807814457e-16,True
296,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SH_A,ALL_STATUS,pit,3,,276,0.084205769110618098,0.084205769110618098,0,True
297,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SH_A,ALL_STATUS,pit,5,,166,-0.011733791762925232,-0.011733791762925201,3.1225022567582528e-17,True
298,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SH_A,NON_ST,pit,3,,276,0.06296595116982634,0.062965951169826298,4.163336342344337e-17,True
299,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SH_A,NON_ST,pit,5,,166,-0.016860668171778975,-0.016860668171778899,7.6327832942979512e-17,True
300,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SZ_A,ALL_STATUS,pit,3,,276,0.054532265990541992,0.054532265990541902,9.0205620750793969e-17,True
301,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SZ_A,ALL_STATUS,pit,5,,166,0.024759206316798114,0.024759206316798101,1.3877787807814457e-17,True
302,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SZ_A,NON_ST,pit,3,,276,0.057528672890547312,0.057528672890547201,1.1102230246251565e-16,True
303,partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SZ_A,NON_ST,pit,5,,166,0.049451852255781144,0.049451852255781102,4.163336342344337e-17,True
304,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,ALL_A,ALL_STATUS,pit,3,,277,-0.068895272909688804,-0.068895272909688707,9.7144514654701197e-17,True
305,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,ALL_A,ALL_STATUS,pit,5,,166,-0.13935331768134135,-0.13935331768134121,1.3877787807814457e-16,True
306,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,ALL_A,NON_ST,pit,3,,277,-0.056992961317551223,-0.056992961317551202,2.0816681711721685e-17,True
307,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,ALL_A,NON_ST,pit,5,,166,-0.11430814101950858,-0.11430814101950861,2.7755575615628914e-17,True
308,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,3,,277,0.039857961245798892,0.039857961245798899,6.9388939039072284e-18,True
309,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,5,,164,0.027992855153133597,0.027992855153133499,9.7144514654701197e-17,True
310,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,CHINEXT_BOARD,NON_ST,pit,3,,277,0.04052050380958519,0.040520503809585197,6.9388939039072284e-18,True
311,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,CHINEXT_BOARD,NON_ST,pit,5,,165,0.03113119182704098,0.0311311918270409,7.9797279894933126e-17,True
312,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SH_A,ALL_STATUS,pit,3,,277,-0.070461410548578449,-0.070461410548578296,1.5265566588595902e-16,True
313,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SH_A,ALL_STATUS,pit,5,,166,0.051503125161429263,0.0515031251614292,6.2450045135165055e-17,True
314,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SH_A,NON_ST,pit,3,,277,-0.059294983200316322,-0.059294983200316301,2.0816681711721685e-17,True
315,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SH_A,NON_ST,pit,5,,166,0.049143238702342509,0.049143238702342502,6.9388939039072284e-18,True
316,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SZ_A,ALL_STATUS,pit,3,,277,-0.054089101336869658,-0.054089101336869602,5.5511151231257827e-17,True
317,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SZ_A,ALL_STATUS,pit,5,,166,-0.11474334910322734,-0.1147433491032273,4.163336342344337e-17,True
318,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SZ_A,NON_ST,pit,3,,277,-0.056161870405917441,-0.0561618704059174,4.163336342344337e-17,True
319,partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SZ_A,NON_ST,pit,5,,166,-0.12416574213354149,-0.1241657421335414,9.7144514654701197e-17,True
320,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,ALL_A,ALL_STATUS,pit,3,,276,-0.079992511110457756,-0.079992511110457798,4.163336342344337e-17,True
321,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,ALL_A,ALL_STATUS,pit,5,,165,0.1071937167649467,0.1071937167649467,0,True
322,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,ALL_A,NON_ST,pit,3,,276,-0.071351027184247642,-0.071351027184247601,4.163336342344337e-17,True
323,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,ALL_A,NON_ST,pit,5,,165,0.10402223288383394,0.1040222328838339,4.163336342344337e-17,True
324,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,3,,274,0.0087570417400205502,0.0087570417400204999,5.0306980803327406e-17,True
325,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,5,,164,0.11988658332857502,0.11988658332857501,1.3877787807814457e-17,True
326,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,CHINEXT_BOARD,NON_ST,pit,3,,275,0.011579696059000279,0.011579696059000199,7.9797279894933126e-17,True
327,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,CHINEXT_BOARD,NON_ST,pit,5,,164,0.085892341364753516,0.085892341364753502,1.3877787807814457e-17,True
328,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SH_A,ALL_STATUS,pit,3,,276,0.040160189662676135,0.0401601896626761,3.4694469519536142e-17,True
329,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SH_A,ALL_STATUS,pit,5,,165,0.094631873828119717,0.094631873828119703,1.3877787807814457e-17,True
330,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SH_A,NON_ST,pit,3,,276,0.052336119523320151,0.052336119523320103,4.8572257327350599e-17,True
331,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SH_A,NON_ST,pit,5,,165,0.087592513754789506,0.087592513754789506,0,True
332,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SZ_A,ALL_STATUS,pit,3,,276,-0.096996089451288237,-0.096996089451288306,6.9388939039072284e-17,True
333,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SZ_A,ALL_STATUS,pit,5,,165,0.10270450461722047,0.1027045046172204,6.9388939039072284e-17,True
334,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SZ_A,NON_ST,pit,3,,276,-0.11185729472143628,-0.1118572947214363,1.3877787807814457e-17,True
335,partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SZ_A,NON_ST,pit,5,,165,0.073862345196163581,0.073862345196163498,8.3266726846886741e-17,True
336,partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,ALL_A,ALL_STATUS,pit,5,,166,-0.056436776003328082,-0.056436776003328103,2.0816681711721685e-17,True
337,partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,ALL_A,NON_ST,pit,5,,166,-0.039973502953649792,-0.039973502953649702,9.0205620750793969e-17,True
338,partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,0.2143345689855165,0.2143345689855165,0,True
339,partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,CHINEXT_BOARD,NON_ST,pit,5,,166,0.22052927096815605,0.22052927096815611,5.5511151231257827e-17,True
340,partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,SH_A,ALL_STATUS,pit,5,,166,-0.096128931849590427,-0.096128931849590302,1.2490009027033011e-16,True
341,partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,SH_A,NON_ST,pit,5,,166,-0.098020204918006615,-0.098020204918006601,1.3877787807814457e-17,True
342,partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,SZ_A,ALL_STATUS,pit,5,,166,0.076301896560034652,0.076301896560034596,5.5511151231257827e-17,True
343,partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,SZ_A,NON_ST,pit,5,,166,0.10244122284727981,0.1024412228472798,1.3877787807814457e-17,True
344,partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,ALL_A,ALL_STATUS,pit,5,,166,0.030447262642057642,0.030447262642057601,4.163336342344337e-17,True
345,partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,ALL_A,NON_ST,pit,5,,166,0.037337199937068563,0.037337199937068501,6.2450045135165055e-17,True
346,partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,CHINEXT_BOARD,ALL_STATUS,pit,5,,166,0.047667482317467584,0.047667482317467598,1.3877787807814457e-17,True
347,partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,CHINEXT_BOARD,NON_ST,pit,5,,166,0.054295505473861867,0.054295505473861798,6.9388939039072284e-17,True
348,partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,SH_A,ALL_STATUS,pit,5,,166,0.10688059069944449,0.1068805906994444,8.3266726846886741e-17,True
349,partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,SH_A,NON_ST,pit,5,,166,0.11330773147248907,0.113307731472489,6.9388939039072284e-17,True
350,partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,SZ_A,ALL_STATUS,pit,5,,166,0.0012953393372227649,0.0012953393372227,6.4835289914633165e-17,True
351,partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,SZ_A,NON_ST,pit,5,,166,-0.018224407333072148,-0.018224407333072099,4.8572257327350599e-17,True
352,partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,ALL_A,ALL_STATUS,pit,3,,107,-0.12153371157885658,-0.12153371157885649,8.3266726846886741e-17,True
353,partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,ALL_A,NON_ST,pit,3,,107,-0.11772351210665125,-0.1177235121066512,4.163336342344337e-17,True
354,partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,,107,0.19184299039779168,0.19184299039779171,2.7755575615628914e-17,True
355,partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,CHINEXT_BOARD,NON_ST,pit,3,,107,0.19291391922885356,0.19291391922885359,2.7755575615628914e-17,True
356,partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,SH_A,ALL_STATUS,pit,3,,107,-0.025639029670589692,-0.025639029670589598,9.3675067702747583e-17,True
357,partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,SH_A,NON_ST,pit,3,,107,-0.053830525658317231,-0.053830525658317203,2.7755575615628914e-17,True
358,partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,SZ_A,ALL_STATUS,pit,3,,107,-0.17051365587780781,-0.1705136558778077,1.1102230246251565e-16,True
359,partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,SZ_A,NON_ST,pit,3,,107,-0.19098135918132342,-0.19098135918132331,1.1102230246251565e-16,True
360,partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,ALL_A,ALL_STATUS,pit,3,,243,-0.14767652773694906,-0.14767652773694889,1.6653345369377348e-16,True
361,partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,ALL_A,NON_ST,pit,3,,243,-0.13336279091489844,-0.1333627909148983,1.3877787807814457e-16,True
362,partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,,240,-0.054360277239204891,-0.054360277239204897,6.9388939039072284e-18,True
363,partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,CHINEXT_BOARD,NON_ST,pit,3,,241,-0.049121074644317704,-0.0491210746443176,1.0408340855860843e-16,True
364,partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,SH_A,ALL_STATUS,pit,3,,243,-0.093180189838177482,-0.093180189838177399,8.3266726846886741e-17,True
365,partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,SH_A,NON_ST,pit,3,,243,-0.092424646794890028,-0.092424646794889903,1.2490009027033011e-16,True
366,partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,SZ_A,ALL_STATUS,pit,3,,243,-0.13518998916709302,-0.13518998916709291,1.1102230246251565e-16,True
367,partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,SZ_A,NON_ST,pit,3,,243,-0.14667415809726819,-0.14667415809726811,8.3266726846886741e-17,True
368,partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,ALL_A,ALL_STATUS,pit,3,,242,-0.029252613353439379,-0.029252613353439299,7.9797279894933126e-17,True
369,partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,ALL_A,NON_ST,pit,3,,242,-0.043084134284985802,-0.043084134284985802,0,True
370,partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,,242,0.033676822977153027,0.033676822977152999,2.7755575615628914e-17,True
371,partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,CHINEXT_BOARD,NON_ST,pit,3,,242,0.021237186303162663,0.021237186303162601,6.2450045135165055e-17,True
372,partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,SH_A,ALL_STATUS,pit,3,,242,-0.0010076109751571876,-0.0010076109751571999,1.2359904766334751e-17,True
373,partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,SH_A,NON_ST,pit,3,,242,-0.0045670999506206142,-0.0045670999506204997,1.1449174941446927e-16,True
374,partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,SZ_A,ALL_STATUS,pit,3,,242,0.017417029027273007,0.017417029027273,6.9388939039072284e-18,True
375,partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,SZ_A,NON_ST,pit,3,,242,0.0078146870554774463,0.0078146870554773994,4.6837533851373792e-17,True
376,partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,ALL_A,ALL_STATUS,pit,3,,237,0.11447252999249263,0.11447252999249249,1.3877787807814457e-16,True
377,partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,ALL_A,NON_ST,pit,3,,237,0.11251646940162639,0.1125164694016265,1.1102230246251565e-16,True
378,partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,,237,0.15709500318481184,0.1570950031848119,5.5511151231257827e-17,True
379,partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,CHINEXT_BOARD,NON_ST,pit,3,,237,0.15505363183586418,0.15505363183586421,2.7755575615628914e-17,True
380,partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,SH_A,ALL_STATUS,pit,3,,237,0.12962657310880346,0.12962657310880341,5.5511151231257827e-17,True
381,partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,SH_A,NON_ST,pit,3,,237,0.13690428608001928,0.13690428608001931,2.7755575615628914e-17,True
382,partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,SZ_A,ALL_STATUS,pit,3,,237,0.097866849738402262,0.097866849738402303,4.163336342344337e-17,True
383,partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,SZ_A,NON_ST,pit,3,,237,0.082733777600697889,0.082733777600697805,8.3266726846886741e-17,True
384,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,ALL_A,ALL_STATUS,pit,3,,107,-0.22055294384387736,-0.22055294384387741,5.5511151231257827e-17,True
385,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,ALL_A,NON_ST,pit,3,,107,-0.2203650079376944,-0.2203650079376944,0,True
386,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,CHINEXT_BOARD,ALL_STATUS,pit,3,,107,-0.20044887933141853,-0.2004488793314185,2.7755575615628914e-17,True
387,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,CHINEXT_BOARD,NON_ST,pit,3,,107,-0.19591118890343165,-0.19591118890343159,5.5511151231257827e-17,True
388,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,SH_A,ALL_STATUS,pit,3,,107,-0.1613017341513403,-0.16130173415134019,1.1102230246251565e-16,True
389,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,SH_A,NON_ST,pit,3,,107,-0.15085720243374998,-0.15085720243375,2.7755575615628914e-17,True
390,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,SZ_A,ALL_STATUS,pit,3,,107,-0.15795200500712342,-0.1579520050071235,8.3266726846886741e-17,True
391,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,SZ_A,NON_ST,pit,3,,107,-0.14125226272634198,-0.14125226272634181,1.6653345369377348e-16,True
392,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,ALL_A,ALL_STATUS,pit,3,,722,-0.35230901234733303,-0.35230901234733297,5.5511151231257827e-17,True
393,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,ALL_A,NON_ST,pit,3,,722,-0.35780189378452903,-0.3578018937845292,1.6653345369377348e-16,True
394,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,CHINEXT_BOARD,ALL_STATUS,pit,3,,719,-0.31908402953211773,-0.31908402953211762,1.1102230246251565e-16,True
395,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,CHINEXT_BOARD,NON_ST,pit,3,,720,-0.31476867188326696,-0.31476867188326701,5.5511151231257827e-17,True
396,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,SH_A,ALL_STATUS,pit,3,,722,-0.36464900772727871,-0.3646490077272786,1.1102230246251565e-16,True
397,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,SH_A,NON_ST,pit,3,,722,-0.3749909252272331,-0.37499092522723282,2.7755575615628914e-16,True
398,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,SZ_A,ALL_STATUS,pit,3,,722,-0.30444854902426072,-0.30444854902426072,0,True
399,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,SZ_A,NON_ST,pit,3,,722,-0.30243215797257134,-0.30243215797257123,1.1102230246251565e-16,True
400,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,1,,829,-0.29401071412403945,-0.29401071412403951,5.5511151231257827e-17,True
401,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,3,,829,-0.33756420664822168,-0.33756420664822162,5.5511151231257827e-17,True
402,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,5,,829,-0.33899746814326637,-0.33899746814326642,5.5511151231257827e-17,True
403,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,,829,-0.28803824094310537,-0.28803824094310532,5.5511151231257827e-17,True
404,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,,829,-0.33613743390454365,-0.33613743390454359,5.5511151231257827e-17,True
405,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,,829,-0.33731817881880494,-0.3373181788188051,1.6653345369377348e-16,True
406,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,1,,829,-0.3017284601690321,-0.30172846016903188,2.2204460492503131e-16,True
407,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,3,,829,-0.34206326599135223,-0.34206326599135228,5.5511151231257827e-17,True
408,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,5,,829,-0.34372885095834843,-0.34372885095834821,2.2204460492503131e-16,True
409,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,,829,-0.29800335439445585,-0.29800335439445569,1.6653345369377348e-16,True
410,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,,829,-0.34189013085953052,-0.34189013085953052,0,True
411,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,,829,-0.34348201731470396,-0.34348201731470418,2.2204460492503131e-16,True
412,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,1,,826,-0.24861123283676217,-0.24861123283676209,8.3266726846886741e-17,True
413,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,3,,826,-0.32018495047851137,-0.3201849504785112,1.6653345369377348e-16,True
414,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,5,,826,-0.34452123790726075,-0.3445212379072608,5.5511151231257827e-17,True
415,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,,826,-0.23099045168677926,-0.2309904516867792,5.5511151231257827e-17,True
416,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,,826,-0.3055833498349913,-0.3055833498349913,0,True
417,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,,826,-0.33079697066031633,-0.33079697066031621,1.1102230246251565e-16,True
418,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,1,,827,-0.24952821030461897,-0.24952821030461891,5.5511151231257827e-17,True
419,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,3,,827,-0.31486860862429894,-0.314868608624299,5.5511151231257827e-17,True
420,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,5,,827,-0.33998543342963672,-0.33998543342963661,1.1102230246251565e-16,True
421,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,,827,-0.23214144041025889,-0.23214144041025889,0,True
422,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,,827,-0.30086647486911372,-0.3008664748691135,2.2204460492503131e-16,True
423,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,,827,-0.32658366246278969,-0.32658366246278953,1.6653345369377348e-16,True
424,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,1,,829,-0.30142912001172067,-0.30142912001172067,0,True
425,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,3,,829,-0.33535224761668503,-0.33535224761668508,5.5511151231257827e-17,True
426,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,5,,829,-0.3260502644703932,-0.3260502644703932,0,True
427,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,,829,-0.29897625777318126,-0.2989762577731811,1.6653345369377348e-16,True
428,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,,829,-0.34081314141170793,-0.34081314141170799,5.5511151231257827e-17,True
429,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,,829,-0.32991904238984543,-0.32991904238984532,1.1102230246251565e-16,True
430,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,1,,829,-0.30715515655619785,-0.30715515655619768,1.6653345369377348e-16,True
431,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,3,,829,-0.34184805333302076,-0.34184805333302082,5.5511151231257827e-17,True
432,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,5,,829,-0.32923882777232244,-0.32923882777232238,5.5511151231257827e-17,True
433,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,,829,-0.30559011842721556,-0.30559011842721551,5.5511151231257827e-17,True
434,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,,829,-0.34866249226123414,-0.34866249226123391,2.2204460492503131e-16,True
435,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,,829,-0.33406678900526304,-0.33406678900526299,5.5511151231257827e-17,True
436,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,1,,829,-0.22827067855372773,-0.22827067855372779,5.5511151231257827e-17,True
437,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,3,,829,-0.29125322808779708,-0.29125322808779708,0,True
438,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,5,,829,-0.3078380123866693,-0.3078380123866693,0,True
439,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,,829,-0.22109525237313654,-0.2210952523731364,1.3877787807814457e-16,True
440,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,,829,-0.28850196556707269,-0.28850196556707258,1.1102230246251565e-16,True
441,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,,829,-0.30502349009792773,-0.30502349009792762,1.1102230246251565e-16,True
442,partial_rank,ACCEPTED_CROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,1,,829,-0.22611872339560887,-0.2261187233956089,2.7755575615628914e-17,True
