symbol,trade_date,max_abs_ohlc_error,volume_relative_error,amount_relative_error
002298.SZ,2026-09-09,0.0,2.061503649517393e-06,6.217258642998357e-10
002298.SZ,2026-09-10,0.0,1.6091128321660089e-06,1.8131224177094377e-09
002298.SZ,2026-09-11,0.0,3.029884224228227e-07,1.0336583328759924e-09
002298.SZ,2026-09-14,0.0,3.2389923896310915e-08,2.3113755185516537e-09
002298.SZ,2026-09-15,0.0,2.3749014712752104e-07,5.575822665823465e-10
002298.SZ,2026-09-16,0.0,2.6432796333453953e-07,2.193044281062788e-09
002299.SZ,2026-09-07,0.0,1.404770381696404e-06,4.091966664780598e-09
002299.SZ,2026-09-08,0.0,1.91064736032777e-06,3.843451541025011e-09
002299.SZ,2026-09-09,0.0,0.0,0.0
002299.SZ,2026-09-10,0.0,1.3628250491059936e-07,6.4566843734269765e-09
002299.SZ,2026-09-11,0.0,3.3313590824508346e-06,5.117343244119382e-09
002299.SZ,2026-09-14,0.0,1.0565576359058011e-07,2.986807091280662e-09
002299.SZ,2026-09-15,0.0,0.0,0.0
002299.SZ,2026-09-16,0.0,1.7665247465478619e-06,5.511114855420283e-09
002300.SZ,2026-09-07,0.0,6.338088729385417e-07,6.911697844369205e-10
002300.SZ,2026-09-08,0.0,1.4675219580307663e-07,1.1357486716125555e-09
002300.SZ,2026-09-09,0.0,1.5571300370193824e-07,9.028927610660959e-10
002300.SZ,2026-09-10,0.0,2.3733509102771022e-07,2.764111217038254e-10
002300.SZ,2026-09-11,0.0,5.933762008080004e-07,7.370848292276107e-11
002300.SZ,2026-09-14,0.0,1.0501420789725746e-07,6.599598462874586e-10
002300.SZ,2026-09-15,0.0,4.847138429658232e-07,8.459037979741361e-10
002300.SZ,2026-09-16,0.0,0.0,1.9431078501823355e-09
002301.SZ,2026-09-07,0.0,2.7424817832932945e-07,8.61836380488183e-09
002301.SZ,2026-09-08,0.0,7.944777440963352e-07,7.60758654930953e-09
002301.SZ,2026-09-09,0.0,3.3972601880566445e-06,5.411315878610873e-09
002301.SZ,2026-09-10,0.0,4.181044657737989e-06,1.1472078275171577e-08
002301.SZ,2026-09-11,0.0,0.0,0.0
002301.SZ,2026-09-14,0.0,0.0,1.225740330501265e-16
002301.SZ,2026-09-15,0.0,0.0,0.0
002301.SZ,2026-09-16,0.0,3.1274743591295126e-06,1.593386636244835e-08
002303.SZ,2026-09-07,0.0,0.0,0.0
002303.SZ,2026-09-08,0.0,5.690227432700257e-07,1.3628797699578793e-09
002303.SZ,2026-09-09,0.0,1.0426186595607957e-06,2.6896303265120233e-09
002303.SZ,2026-09-10,0.0,0.0,3.3391838031194983e-09
002303.SZ,2026-09-11,0.0,3.78088129318239e-07,1.6635125701475015e-09
002303.SZ,2026-09-14,0.0,3.411009579178331e-07,3.916986026153839e-09
002303.SZ,2026-09-15,0.0,0.0,4.635087475812422e-09
002303.SZ,2026-09-16,0.0,1.3391930433931554e-07,1.8107173865612063e-10
002304.SZ,2026-09-07,0.0,2.6114687636286024e-06,4.704008302651251e-09
002304.SZ,2026-09-08,0.0,1.8554877242257514e-06,2.337408571677133e-09
002304.SZ,2026-09-09,0.0,1.0375855428570293e-05,1.405357451114771e-09
002304.SZ,2026-09-10,0.0,7.395653492268666e-06,2.257034456688048e-09
002304.SZ,2026-09-11,0.0,6.941717570667263e-07,3.710202894399112e-09
002304.SZ,2026-09-14,0.0,8.998057319424736e-07,8.73128916549116e-09
002304.SZ,2026-09-15,0.0,1.232379178425618e-05,6.7052209281049275e-09
002304.SZ,2026-09-16,0.0,1.280477361960539e-05,6.357168649957467e-09
002305.SZ,2026-09-07,0.0,0.0,0.0
002305.SZ,2026-09-08,0.0,3.119686783446942e-06,0.0
002305.SZ,2026-09-09,0.0,0.0,0.0
002305.SZ,2026-09-10,0.0,0.0,1.7773767440966416e-16
002305.SZ,2026-09-11,0.0,0.0,0.0
002305.SZ,2026-09-14,0.0,0.0,0.0
002305.SZ,2026-09-15,0.0,2.790622392512202e-06,0.0
002305.SZ,2026-09-16,0.0,0.0,3.5520770930195446e-08
002306.SZ,2026-09-07,0.0,0.0,0.0
002306.SZ,2026-09-08,0.0,0.0,1.6745799041131216e-16
002306.SZ,2026-09-09,0.0,1.1962364964338395e-07,2.065736117021236e-08
002306.SZ,2026-09-10,0.0,9.328661912593982e-08,1.30511662326567e-08
002306.SZ,2026-09-11,0.0,0.0,0.0
002306.SZ,2026-09-14,0.0,0.0,0.0
002306.SZ,2026-09-15,0.0,1.2586689248865405e-07,1.0393542713051841e-08
002306.SZ,2026-09-16,0.0,0.0,0.0
002307.SZ,2026-09-07,0.0,5.700299664753376e-07,3.934961749871629e-09
002307.SZ,2026-09-08,0.0,5.115170624188926e-07,2.4169248442845015e-09
002307.SZ,2026-09-09,0.0,8.565596623784435e-07,1.080433374510008e-09
002307.SZ,2026-09-10,0.0,2.2658430347648297e-06,1.958864575000823e-09
002307.SZ,2026-09-11,0.0,2.765662638939977e-06,1.635835307762583e-08
002307.SZ,2026-09-14,0.0,3.1895214313106362e-06,1.4385682526598413e-08
002307.SZ,2026-09-15,0.0,1.5562693532762055e-06,1.300988637288098e-08
002307.SZ,2026-09-16,0.0,1.0838510528529126e-06,9.605103668272264e-09
002309.SZ,2026-09-07,0.0,6.193980115195642e-07,0.0
002309.SZ,2026-09-08,0.0,2.313781058143444e-08,2.278389273746723e-10
002309.SZ,2026-09-09,0.0,3.220912638510114e-08,3.0773117435380594e-09
002309.SZ,2026-09-10,0.0,0.0,0.0
002309.SZ,2026-09-11,0.0,6.735382989704945e-08,2.2513568775652647e-10
002309.SZ,2026-09-14,0.0,4.2408203555984414e-07,3.0895827535125987e-10
002309.SZ,2026-09-15,0.0,0.0,0.0
002309.SZ,2026-09-16,0.0,0.0,0.0
002311.SZ,2026-09-07,0.0,4.1923723139645266e-07,6.681968484317607e-10
002311.SZ,2026-09-08,0.0,5.971554816268599e-06,1.4326377395264106e-09
002311.SZ,2026-09-09,0.0,7.014213133880286e-06,1.0599687337764144e-09
002311.SZ,2026-09-10,0.0,5.796209944643728e-06,1.8823168987891234e-09
002311.SZ,2026-09-11,0.0,7.66265909595948e-06,1.1100759904665035e-09
002311.SZ,2026-09-14,0.0,7.70189951947849e-07,1.8074826326779921e-10
002311.SZ,2026-09-15,0.0,4.677770629282228e-06,1.1701499467142917e-09
002311.SZ,2026-09-16,0.0,2.4779007120834565e-06,2.4090983590783355e-09
002313.SZ,2026-09-07,0.0,5.186662113558118e-06,7.749195797340255e-09
002313.SZ,2026-09-08,0.0,0.0,1.320685788598617e-16
002313.SZ,2026-09-09,0.0,1.2561023019958836e-06,3.5860462327961314e-09
002313.SZ,2026-09-10,0.0,0.0,1.6530955722797939e-16
002313.SZ,2026-09-11,0.0,0.0,0.0
002313.SZ,2026-09-14,0.0,0.0,0.0
002313.SZ,2026-09-15,0.0,0.0,0.0
002313.SZ,2026-09-16,0.0,0.0,0.0
002314.SZ,2026-09-07,0.0,1.0148419622131714e-07,1.0390707457294344e-08
002314.SZ,2026-09-08,0.0,0.0,0.0
002314.SZ,2026-09-09,0.0,0.0,0.0
002314.SZ,2026-09-10,0.0,0.0,0.0
002314.SZ,2026-09-11,0.0,4.197684641105659e-07,1.8938381628034957e-08
002314.SZ,2026-09-14,0.0,2.1048926286174403e-06,1.4403291759533392e-08
002314.SZ,2026-09-15,0.0,0.0,0.0
002314.SZ,2026-09-16,0.0,2.7948822546485273e-06,1.6297940428077642e-08
002315.SZ,2026-09-07,0.0,8.455165218155946e-07,3.229524235024976e-11
002315.SZ,2026-09-08,0.0,4.146169043458071e-06,3.976403894097821e-09
002315.SZ,2026-09-09,0.0,1.4023258977339815e-06,3.9240510825709975e-09
002315.SZ,2026-09-10,0.0,5.0050300552054815e-06,8.11647497355006e-09
002315.SZ,2026-09-11,0.0,9.101748445876454e-06,6.904920144742828e-09
002315.SZ,2026-09-14,0.0,5.824077902866029e-06,8.395561221119756e-09
002315.SZ,2026-09-15,0.0,1.9808609217738213e-06,4.9634056046763405e-09
002315.SZ,2026-09-16,0.0,1.0751659858225217e-05,4.747117309037471e-10
002316.SZ,2026-09-07,0.0,6.107433418287733e-07,1.365067175692452e-09
002316.SZ,2026-09-08,0.0,0.0,1.1427085916013652e-08
002316.SZ,2026-09-09,0.0,4.383473018515879e-06,1.1956367394508164e-08
002316.SZ,2026-09-10,0.0,7.862932727656868e-08,1.0970202681918073e-08
002316.SZ,2026-09-11,0.0,0.0,0.0
002316.SZ,2026-09-14,0.0,1.5062428975512462e-06,6.231225813483879e-09
002316.SZ,2026-09-15,0.0,2.16534533685303e-07,7.268694676850492e-09
002316.SZ,2026-09-16,0.0,5.236427311319742e-07,7.307136408397879e-09
002317.SZ,2026-09-07,0.0,0.0,8.064232738938142e-10
002317.SZ,2026-09-08,0.0,1.6491739938454562e-06,9.762490349838362e-10
002317.SZ,2026-09-09,0.0,4.99494705605868e-07,1.5390923107771172e-10
002317.SZ,2026-09-10,0.0,1.5538519327587266e-06,1.3717742290838397e-09
002317.SZ,2026-09-11,0.0,2.0242500659568146e-06,2.3806438857522604e-11
002317.SZ,2026-09-14,0.0,1.056773665227534e-06,2.9319590315679855e-10
002317.SZ,2026-09-15,0.0,2.0260957074933732e-07,3.5419746912761684e-10
002317.SZ,2026-09-16,0.0,9.866321213873231e-07,1.993027874294526e-09
002320.SZ,2026-09-07,0.0,2.844509091918633e-08,8.767305470149324e-10
002320.SZ,2026-09-08,0.0,6.302071452001151e-07,1.4897855100046566e-10
002320.SZ,2026-09-09,0.0,4.0442319095725506e-07,8.512406089702306e-10
002320.SZ,2026-09-10,0.0,8.385589602418988e-09,7.554240363828842e-10
002320.SZ,2026-09-11,0.0,3.0280425358707537e-07,1.3199934249510933e-09
002320.SZ,2026-09-14,0.0,4.780399916228889e-07,1.9291674080902953e-09
002320.SZ,2026-09-15,0.0,1.851889541233441e-08,2.6322933844417675e-09
002320.SZ,2026-09-16,0.0,1.0233130696229564e-06,6.554808918790604e-10
002321.SZ,2026-09-07,0.0,0.0,0.0
002321.SZ,2026-09-08,0.0,0.0,0.0
002321.SZ,2026-09-09,0.0,1.364540185435553e-07,4.600508097597716e-09
002321.SZ,2026-09-10,0.0,1.64564910242654e-07,1.1929668494978086e-09
002321.SZ,2026-09-11,0.0,0.0,0.0
002321.SZ,2026-09-14,0.0,2.0936210820105922e-07,7.094360562431074e-09
002321.SZ,2026-09-15,0.0,3.223363038450305e-08,0.0
002321.SZ,2026-09-16,0.0,0.0,1.1292290742951075e-16
002322.SZ,2026-09-07,0.0,6.563505857272627e-07,1.2422054408822192e-08
002322.SZ,2026-09-08,0.0,3.979147674526412e-07,5.646144328331789e-09
002322.SZ,2026-09-09,0.0,2.5683766061985203e-06,1.3443872102794883e-08
002322.SZ,2026-09-10,0.0,2.5317160731058334e-06,4.152659186420165e-09
002322.SZ,2026-09-11,0.0,9.388832922122428e-06,1.684495666550263e-10
002322.SZ,2026-09-14,0.0,0.0,0.0
002322.SZ,2026-09-15,0.0,5.984623109382752e-07,9.330327199338332e-09
002322.SZ,2026-09-16,0.0,0.0,1.9929103384676586e-16
002323.SZ,2026-09-07,0.0,0.0,0.0
002323.SZ,2026-09-08,0.0,6.591840110160539e-07,4.7010543548630785e-09
002323.SZ,2026-09-09,0.0,1.6209727944031051e-06,1.2781992109199597e-08
002323.SZ,2026-09-10,0.0,1.6302779569574013e-06,8.61898804163421e-09
002323.SZ,2026-09-11,0.0,2.4362596240922616e-07,5.27839312199173e-09
002323.SZ,2026-09-14,0.0,0.0,0.0
002323.SZ,2026-09-15,0.0,5.009291986169746e-08,9.951855015325409e-09
002323.SZ,2026-09-16,0.0,2.6495587935771513e-07,7.540271971874715e-09
002324.SZ,2026-09-07,0.0,3.9820589038801953e-07,2.5049706052317137e-11
002324.SZ,2026-09-08,0.0,8.426310649424188e-07,8.776525790868515e-10
002324.SZ,2026-09-09,0.0,1.6351182411229294e-07,2.5730126564764636e-09
002324.SZ,2026-09-10,0.0,3.47789916805174e-07,3.7677511892187234e-09
002324.SZ,2026-09-11,0.0,1.4590820544686719e-06,2.4866785052615324e-09
002324.SZ,2026-09-14,0.0,2.394803497469276e-06,6.274243726021035e-09
002324.SZ,2026-09-15,0.0,1.9554856117038007e-06,3.091802986541837e-09
002324.SZ,2026-09-16,0.0,1.3663899093412178e-06,5.038786166428702e-09
002327.SZ,2026-09-07,0.0,0.0,0.0
002327.SZ,2026-09-08,0.0,2.534012786628521e-06,3.182138937154212e-08
002327.SZ,2026-09-09,0.0,0.0,0.0
002327.SZ,2026-09-10,0.0,1.4706317054371755e-07,1.8857959182969482e-08
002327.SZ,2026-09-11,0.0,0.0,0.0
002327.SZ,2026-09-14,0.0,0.0,0.0
002327.SZ,2026-09-15,0.0,0.0,0.0
002327.SZ,2026-09-16,0.0,0.0,0.0
002328.SZ,2026-09-07,0.0,2.8956698828228574e-07,8.620226147567516e-10
002328.SZ,2026-09-08,0.0,3.537596335697071e-07,8.259039452124562e-10
002328.SZ,2026-09-09,0.0,5.48764567522104e-07,6.615143742567433e-10
002328.SZ,2026-09-10,0.0,6.025277449698155e-07,1.5562450072571638e-09
002328.SZ,2026-09-11,0.0,8.53532900705957e-07,5.567875184010491e-10
002328.SZ,2026-09-14,0.0,1.1202473812236539e-06,2.6054119108683755e-09
002328.SZ,2026-09-15,0.0,6.528805594782796e-07,2.2005404280888397e-09
002328.SZ,2026-09-16,0.0,1.1328094467245382e-06,1.9485916066802873e-09
002329.SZ,2026-09-07,0.0,0.0,1.9189309561916453e-16
002329.SZ,2026-09-08,0.0,5.070016676805855e-08,1.8633528040421122e-16
002329.SZ,2026-09-09,0.0,0.0,1.1471125388789004e-16
002329.SZ,2026-09-10,0.0,3.6384274847394344e-08,8.373775942821495e-09
002329.SZ,2026-09-11,0.0,0.0,0.0
002329.SZ,2026-09-14,0.0,0.0,1.0325680030400042e-08
002329.SZ,2026-09-15,0.0,6.478016742218336e-07,3.9092623054659596e-09
002329.SZ,2026-09-16,0.0,0.0,1.1087940195351921e-10
002330.SZ,2026-09-07,0.0,2.2705418761714577e-06,2.623998776196694e-09
002330.SZ,2026-09-08,0.0,4.0273305389924127e-07,1.2256968923558363e-09
002330.SZ,2026-09-09,0.0,0.0,0.0
002330.SZ,2026-09-10,0.0,0.0,0.0
002330.SZ,2026-09-11,0.0,0.0,1.4991473427729925e-16
002330.SZ,2026-09-14,0.0,0.0,0.0
002330.SZ,2026-09-15,0.0,0.0,0.0
002330.SZ,2026-09-16,0.0,8.23526573020166e-08,1.9852132047418344e-08
002331.SZ,2026-09-07,0.0,0.0,1.7499515505356202e-16
002331.SZ,2026-09-08,0.0,7.706997258000756e-06,2.330209612720151e-08
002331.SZ,2026-09-09,0.0,3.903361184315814e-06,1.6533222818547816e-08
002331.SZ,2026-09-10,0.0,0.0,0.0
002331.SZ,2026-09-11,0.0,0.0,0.0
002331.SZ,2026-09-14,0.0,0.0,0.0
002331.SZ,2026-09-15,0.0,2.6685696845708497e-06,1.8068258134073632e-08
002331.SZ,2026-09-16,0.0,2.252221816822295e-06,1.0141499190881045e-08
002332.SZ,2026-09-07,0.0,0.0,0.0
002332.SZ,2026-09-08,0.0,2.12022623951658e-06,3.5924696402823603e-09
002332.SZ,2026-09-09,0.0,3.3123539872957973e-07,4.261426642799239e-09
002332.SZ,2026-09-10,0.0,0.0,1.318949609783041e-08
002332.SZ,2026-09-11,0.0,0.0,1.055139060416155e-08
002332.SZ,2026-09-14,0.0,0.0,1.1637408151150945e-09
002332.SZ,2026-09-15,0.0,1.3397261093713693e-06,7.252208965712285e-09
002332.SZ,2026-09-16,0.0,0.0,1.532707727060766e-09
002333.SZ,2026-09-07,0.0,0.0,0.0
002333.SZ,2026-09-08,0.0,0.0,0.0
002333.SZ,2026-09-09,0.0,0.0,1.2490209942095922e-16
002333.SZ,2026-09-10,0.0,0.0,0.0
002333.SZ,2026-09-11,0.0,0.0,1.36572398488447e-16
002333.SZ,2026-09-14,0.0,0.0,0.0
002333.SZ,2026-09-15,0.0,0.0,0.0
002333.SZ,2026-09-16,0.0,5.0666923379078454e-06,9.138439957456377e-09
002334.SZ,2026-09-07,0.0,6.239077714575921e-07,8.828868674974978e-09
002334.SZ,2026-09-08,0.0,5.444550250204307e-07,3.893991745824744e-09
002334.SZ,2026-09-09,0.0,5.955284153405737e-07,2.680615651425023e-09
002334.SZ,2026-09-10,0.0,2.4471669945693107e-06,2.271523996404325e-09
002334.SZ,2026-09-11,0.0,1.9174038601442057e-06,2.8974963179839227e-09
002334.SZ,2026-09-14,0.0,2.992561773956419e-06,9.045491867661972e-09
002334.SZ,2026-09-15,0.0,0.0,0.0
002334.SZ,2026-09-16,0.0,3.3371650055169404e-06,1.3041621942773118e-08
002335.SZ,2026-09-07,0.0,2.036762272645071e-06,1.3440174295040765e-09
002335.SZ,2026-09-08,0.0,4.702007898432868e-07,1.3564217856355962e-09
002335.SZ,2026-09-09,0.0,3.776451127459484e-06,2.350644515646759e-09
002335.SZ,2026-09-10,0.0,1.383940660314994e-06,1.6271151690027335e-09
002335.SZ,2026-09-11,0.0,2.648381567718297e-06,2.8535743035530505e-10
002335.SZ,2026-09-14,0.0,7.36515944991518e-07,1.5534977335636118e-09
002335.SZ,2026-09-15,0.0,4.2917247440343835e-06,1.4818703729442228e-09
002335.SZ,2026-09-16,0.0,1.201282214313209e-06,8.578377058291179e-10
002337.SZ,2026-09-07,0.0,0.0,1.2660408636158877e-16
002337.SZ,2026-09-08,0.0,0.0,1.202356285713465e-16
002337.SZ,2026-09-09,0.0,0.0,0.0
002337.SZ,2026-09-10,0.0,1.701481177175424e-06,1.9180341185319572e-08
002337.SZ,2026-09-11,0.0,0.0,0.0
002337.SZ,2026-09-14,0.0,8.714351403896535e-07,1.0461579879260082e-08
002337.SZ,2026-09-15,0.0,4.097652358548438e-06,1.567809749485104e-09
002337.SZ,2026-09-16,0.0,3.2057549713245217e-06,2.7863627963371994e-08
002338.SZ,2026-09-07,0.0,2.0804394997791266e-06,2.0287749909598185e-09
002338.SZ,2026-09-08,0.0,1.3037979634675811e-05,7.579169119663291e-09
002338.SZ,2026-09-09,0.0,2.0973044394691723e-05,0.0
002338.SZ,2026-09-10,0.0,3.922438571343274e-06,1.0852879906387255e-09
002338.SZ,2026-09-11,0.0,1.7392816766675363e-05,1.318234746790568e-16
002338.SZ,2026-09-14,0.0,1.3345565333215088e-05,4.3565869092111377e-10
002338.SZ,2026-09-15,0.0,0.0,0.0
002338.SZ,2026-09-16,0.0,4.007107718624458e-06,3.829667551986476e-09
002339.SZ,2026-09-07,0.0,7.263095967287016e-06,1.1220710211262893e-08
002339.SZ,2026-09-08,0.0,1.8252371895727849e-06,6.082777489633229e-09
002339.SZ,2026-09-09,0.0,2.447819957946453e-06,7.631018567705623e-09
002339.SZ,2026-09-10,0.0,0.0,1.8025828629157465e-16
002339.SZ,2026-09-11,0.0,4.988812587771921e-06,6.876035103456909e-09
002339.SZ,2026-09-14,0.0,3.4098500850885465e-07,2.5663895154550518e-09
002339.SZ,2026-09-15,0.0,8.39697423430441e-07,3.382623832691125e-09
002339.SZ,2026-09-16,0.0,3.426989194654112e-07,2.8753268673287407e-09
002340.SZ,2026-09-07,0.0,3.8958596640110447e-07,2.8105268235442e-09
002340.SZ,2026-09-08,0.0,8.557466941863394e-08,2.267894462953021e-09
002340.SZ,2026-09-09,0.0,9.058471527865217e-07,1.1322611861462628e-09
002340.SZ,2026-09-10,0.0,6.299251881948743e-08,1.324295764754755e-10
002340.SZ,2026-09-11,0.0,1.7669610443399437e-07,1.1835650477686502e-10
002340.SZ,2026-09-14,0.0,7.111733150704026e-07,1.8223615275263736e-09
002340.SZ,2026-09-15,0.0,1.1064441025668766e-06,4.085766300992116e-09
002340.SZ,2026-09-16,0.0,4.4390352516448805e-07,1.1186839450584333e-09
002342.SZ,2026-09-07,0.0,0.0,0.0
002342.SZ,2026-09-08,0.0,7.482795183175084e-07,1.5327265901723419e-09
002342.SZ,2026-09-09,0.0,4.2630351215690436e-08,8.753328313920479e-11
002342.SZ,2026-09-10,0.0,6.867665297692974e-07,3.671814356601376e-10
002342.SZ,2026-09-11,0.0,2.517262283437566e-07,5.932616804668628e-11
002342.SZ,2026-09-14,0.0,8.138235604943536e-07,2.577365779044183e-09
002342.SZ,2026-09-15,0.0,1.3568714782320017e-06,3.4401499369959175e-09
002342.SZ,2026-09-16,0.0,9.7464926434015e-07,1.162719531223429e-09
002343.SZ,2026-09-07,0.0,5.97037559334339e-07,1.178318180356448e-08
002343.SZ,2026-09-08,0.0,4.5011080120387066e-07,1.4621415908320104e-09
002343.SZ,2026-09-09,0.0,4.802899872403301e-07,2.80821396114617e-10
002343.SZ,2026-09-10,0.0,2.5024953006266376e-07,3.1705792391574675e-10
002343.SZ,2026-09-11,0.0,4.000346665335728e-07,3.5629279052514293e-09
002343.SZ,2026-09-14,0.0,1.1393427587361954e-06,4.631850577637927e-09
002343.SZ,2026-09-15,0.0,1.4662166014185904e-06,4.8634795601141624e-09
002343.SZ,2026-09-16,0.0,2.2064515625326196e-06,9.203512744367994e-09
002344.SZ,2026-09-07,0.0,1.0288681289430452e-06,1.3336294917799649e-08
002344.SZ,2026-09-08,0.0,8.6470208275026e-07,1.110230976140155e-08
002344.SZ,2026-09-09,0.0,0.0,2.5092755675670195e-08
002344.SZ,2026-09-10,0.0,0.0,0.0
002344.SZ,2026-09-11,0.0,7.591114795332158e-07,9.36560766918451e-09
002344.SZ,2026-09-14,0.0,6.821251261997073e-07,1.1466879925665473e-08
002344.SZ,2026-09-15,0.0,1.8099034295860088e-06,1.8047638264770652e-08
002344.SZ,2026-09-16,0.0,1.8742350778088693e-06,2.5135361169597684e-08
002345.SZ,2026-09-07,0.0,0.0,1.1711076443055696e-16
002345.SZ,2026-09-08,0.0,8.093011360969349e-07,1.1476843790332817e-09
002345.SZ,2026-09-09,0.0,7.932952989104233e-07,4.438926693940571e-09
002345.SZ,2026-09-10,0.0,0.0,3.6422238224765456e-09
002345.SZ,2026-09-11,0.0,1.284851764724626e-07,1.0648825592903787e-09
002345.SZ,2026-09-14,0.0,2.4397907093311966e-06,3.2777523094454705e-09
002345.SZ,2026-09-15,0.0,1.459299906706957e-07,5.246410468650402e-09
002345.SZ,2026-09-16,0.0,2.3630600777304983e-07,1.0155072197306467e-08
002346.SZ,2026-09-07,0.0,2.4680046922464595e-06,5.056266797056985e-10
002346.SZ,2026-09-08,0.0,0.0,0.0
002346.SZ,2026-09-09,0.0,0.0,0.0
002346.SZ,2026-09-10,0.0,4.1492932301376445e-07,6.557682232379157e-09
002346.SZ,2026-09-11,0.0,1.8699585139315025e-06,2.28143973045267e-09
002346.SZ,2026-09-14,0.0,7.61887927809595e-07,3.356220418738838e-09
002346.SZ,2026-09-15,0.0,9.042532364805777e-08,2.2372049743054305e-09
002346.SZ,2026-09-16,0.0,1.5561078009240167e-06,3.852127908347812e-09
002347.SZ,2026-09-07,0.0,0.0,0.0
002347.SZ,2026-09-08,0.0,1.2258622612990789e-06,1.2975193903430308e-09
002347.SZ,2026-09-09,0.0,1.8434346382597485e-06,1.5678529319368657e-08
002347.SZ,2026-09-10,0.0,0.0,0.0
002347.SZ,2026-09-11,0.0,0.0,0.0
002347.SZ,2026-09-14,0.0,0.0,0.0
002347.SZ,2026-09-15,0.0,1.258464460563213e-06,1.947030614510327e-10
002347.SZ,2026-09-16,0.0,0.0,0.0
002348.SZ,2026-09-07,0.0,0.0,0.0
002348.SZ,2026-09-08,0.0,0.0,0.0
002348.SZ,2026-09-09,0.0,0.0,0.0
002348.SZ,2026-09-10,0.0,0.0,0.0
002348.SZ,2026-09-11,0.0,0.0,0.0
002348.SZ,2026-09-14,0.0,1.7697013794596333e-06,2.9943902280875903e-09
002348.SZ,2026-09-15,0.0,1.4522432001979699e-07,1.7059695556474095e-09
002348.SZ,2026-09-16,0.0,2.36446425541285e-06,9.5751614555151e-10
002349.SZ,2026-09-07,0.0,4.163418621889007e-07,4.773558677682342e-10
002349.SZ,2026-09-08,0.0,2.526909206551833e-07,6.262538827337352e-10
002349.SZ,2026-09-09,0.0,2.461182980890153e-08,5.351404807663162e-10
002349.SZ,2026-09-10,0.0,3.3855828900074615e-07,4.827904669926808e-10
002349.SZ,2026-09-11,0.0,3.6038605815901197e-07,5.605034539388042e-11
002349.SZ,2026-09-14,0.0,3.2652029743609243e-07,4.3446505632999e-10
002349.SZ,2026-09-15,0.0,3.634799350897532e-07,3.4127794594884123e-10
002349.SZ,2026-09-16,0.0,6.849948454137882e-07,1.0698774218630398e-09
002350.SZ,2026-09-07,0.0,9.725724833957563e-07,1.9525514011719217e-09
002350.SZ,2026-09-08,0.0,1.1094662247046323e-06,4.885993391525272e-09
002350.SZ,2026-09-09,0.0,2.9712017056574337e-06,6.5492799706396075e-09
002350.SZ,2026-09-10,0.0,2.8940125773786614e-06,1.9913029702709986e-09
002350.SZ,2026-09-11,0.0,4.101107613473888e-07,9.528748617905927e-11
002350.SZ,2026-09-14,0.0,6.641571856383536e-07,1.3907854650071778e-08
002350.SZ,2026-09-15,0.0,0.0,0.0
002350.SZ,2026-09-16,0.0,4.170280505674637e-06,1.1315944868109182e-09
002351.SZ,2026-09-07,0.0,6.933453345107598e-06,9.331345162276425e-09
002351.SZ,2026-09-08,0.0,0.0,0.0
002351.SZ,2026-09-09,0.0,7.466298795241204e-06,1.2622975572429255e-08
002351.SZ,2026-09-10,0.0,4.665245321925253e-06,3.1608171109425045e-09
002351.SZ,2026-09-11,0.0,8.06185051716771e-06,2.022394820310198e-09
002351.SZ,2026-09-14,0.0,0.0,0.0
002351.SZ,2026-09-15,0.0,0.0,1.8861857478165416e-08
002351.SZ,2026-09-16,0.0,1.1661509550156029e-05,1.2356106782990833e-08
002352.SZ,2026-09-07,0.0,4.361157957216168e-07,4.1182560714882067e-10
002352.SZ,2026-09-08,0.0,2.2121850923796206e-06,8.4987934463266e-10
002352.SZ,2026-09-09,0.0,0.0,9.565991340400252e-10
002352.SZ,2026-09-10,0.0,8.947744367596245e-08,1.1957583536632077e-09
002352.SZ,2026-09-11,0.0,7.340386955838764e-07,1.1019279423053715e-09
002352.SZ,2026-09-14,0.0,2.7231097969740106e-06,1.6176808525682378e-09
002352.SZ,2026-09-15,0.0,1.8824672180099404e-06,3.79317673347242e-11
002352.SZ,2026-09-16,0.0,1.7663972276803141e-06,9.467906976345424e-10
002353.SZ,2026-09-07,0.0,6.486612512101008e-07,3.130921646268903e-10
002353.SZ,2026-09-08,0.0,1.5955653212032548e-06,1.7277564944890692e-10
002353.SZ,2026-09-09,0.0,7.686400988778623e-07,1.810836540532737e-10
002353.SZ,2026-09-10,0.0,1.1102967564160656e-06,1.214840588425486e-10
002353.SZ,2026-09-11,0.0,2.890929475037347e-06,1.4613978884708158e-10
002353.SZ,2026-09-14,0.0,1.8026755310231445e-06,6.512230761858536e-10
002353.SZ,2026-09-15,0.0,2.7573663732001634e-07,6.252172939175919e-11
002353.SZ,2026-09-16,0.0,1.568467528800985e-06,1.321707451410678e-10
002354.SZ,2026-09-07,0.0,3.128902474722496e-08,0.0
002354.SZ,2026-09-08,0.0,3.614569923192029e-08,1.7297429809057768e-10
002354.SZ,2026-09-09,0.0,3.3977016471456194e-09,1.703997920767219e-11
002354.SZ,2026-09-10,0.0,1.9833687478514883e-07,6.317404594968277e-10
002354.SZ,2026-09-11,0.0,2.154981112775786e-08,4.346006045998772e-10
002354.SZ,2026-09-14,0.0,1.9501608769403318e-07,5.448841179742542e-10
002354.SZ,2026-09-15,0.0,2.0961971111954568e-07,1.311735652209171e-10
002354.SZ,2026-09-16,0.0,8.729817834236516e-08,3.529076478376641e-10
