observation_timing,feature,bucket,split,discovery_low_threshold,discovery_high_threshold,completed_trades,win_rate,mean_return,median_return,average_winner,average_loser,payoff_ratio,profit_factor,worst_trade,return_p01,return_p05,large_loss_probability,large_winner_probability,average_holding_period,median_holding_period,mean_mfe,mean_mae,mean_mfe_capture_ratio,mean_profit_giveback
candidate,profit_ratio,MISSING,validation,0.07614010852344545,0.20938887339165407,0,,,,,,,,,,,,,,,,,,
candidate,profit_ratio,LOW,holdout,0.07614010852344545,0.20938887339165407,161,0.2670807453416149,-0.014716781564591417,-0.028746307198321497,0.05571367403152334,-0.04038211707842985,1.3796620400886028,0.5027582010492366,-0.10440903727174633,-0.08889755774753064,-0.07495082571308076,0.037267080745341616,0.037267080745341616,9.372670807453416,8.0,0.047836698991269154,-0.03739941075411566,-3.8321345572128744,0.05994808540117963
candidate,profit_ratio,MID,holdout,0.07614010852344545,0.20938887339165407,209,0.24401913875598086,-0.00886081810053883,-0.03249849453771414,0.08755552111895733,-0.03998254784860404,2.1898434649660343,0.7068482070459983,-0.08720902476320924,-0.07854218512490899,-0.06908947050023717,0.009569377990430622,0.07655502392344497,9.808612440191387,9.0,0.06028696699032496,-0.03672408477087207,-2.766727632736166,0.06652690494816135
candidate,profit_ratio,HIGH,holdout,0.07614010852344545,0.20938887339165407,545,0.22935779816513763,-0.015411966151076718,-0.03673520578353895,0.09871718252345607,-0.049378974685163855,1.9991744088018926,0.5949923835719918,-0.1549731678107572,-0.12320495163081865,-0.09895584959158277,0.09541284403669725,0.08256880733944955,9.688073394495413,8.0,0.06523199139933145,-0.048074552534995325,-4.22368017175443,0.07804040067990717
candidate,profit_ratio,MISSING,holdout,0.07614010852344545,0.20938887339165407,0,,,,,,,,,,,,,,,,,,
candidate,cost_migration_5,LOW,total,-0.004981312305271657,-0.0024937655860348684,156,0.4230769230769231,0.017355025817108623,-0.014287923006908343,0.09520235803416187,-0.03973301780873043,2.396051528037805,1.7571044538943903,-0.09313527236027619,-0.09164002028377019,-0.07265950353370207,0.038461538461538464,0.1282051282051282,11.153846153846153,10.0,0.09382497462884797,-0.03217069071207613,-1.487049770666761,0.07377974582719717
candidate,cost_migration_5,MID,total,-0.004981312305271657,-0.0024937655860348684,44,0.3409090909090909,0.006062368166526474,-0.019486586215612778,0.08451473207554443,-0.03451644075193109,2.4485355452188706,1.2664839026994157,-0.09077636299765868,-0.08911877434641204,-0.07121696476755987,0.045454545454545456,0.09090909090909091,12.136363636363637,13.0,0.08197794804638849,-0.029313305293829382,-2.0416102465134047,0.07325523819304199
candidate,cost_migration_5,HIGH,total,-0.004981312305271657,-0.0024937655860348684,352,0.3465909090909091,0.007038504811161938,-0.020907974770519366,0.09266982310783596,-0.038383324894030374,2.4143250581777655,1.2806419873812496,-0.10620139295225028,-0.08827468699685025,-0.07247206877087849,0.03125,0.10227272727272728,11.571022727272727,11.0,0.08433615284902253,-0.036459965479264216,-2.8030708196841694,0.07463472514227068
candidate,cost_migration_5,MISSING,total,-0.004981312305271657,-0.0024937655860348684,1953,0.3343573988735279,-9.72292904922517e-05,-0.025594533809145892,0.09244281271265214,-0.046580804235148626,1.9845688418341494,0.996864195167461,-0.37131225131438994,-0.13331956824669466,-0.09284521315491935,0.07885304659498207,0.11213517665130568,11.038914490527393,10.0,0.08819124215679731,-0.04179239338619154,-2.3444838661891763,0.0856444176511684
candidate,cost_migration_5,LOW,discovery,-0.004981312305271657,-0.0024937655860348684,62,0.43548387096774194,0.005630697277055556,-0.014287923006908343,0.061287422553810963,-0.03730449079358433,1.6428966392526458,1.2673774074234694,-0.0927258286262902,-0.0915215684645862,-0.07201296329444136,0.04838709677419355,0.0967741935483871,12.596774193548388,13.0,0.08779369658659177,-0.028274203939051463,-0.4697520020368281,0.07950379909475465
candidate,cost_migration_5,MID,discovery,-0.004981312305271657,-0.0024937655860348684,20,0.25,0.01052676566725746,-0.02347763462603375,0.14755955531647563,-0.035150830882481936,4.197896653134724,1.3992988843782417,-0.09077636299765868,-0.09004394010524737,-0.08711424853560214,0.1,0.15,12.2,13.0,0.091181516774192,-0.03347465610471243,-1.7319482630394212,0.07798260416513872
candidate,cost_migration_5,HIGH,discovery,-0.004981312305271657,-0.0024937655860348684,62,0.3709677419354839,0.00405304916731814,-0.00977033221012702,0.052265772262006835,-0.024380095221857242,2.1437886844325993,1.2642856344089686,-0.0633623699511332,-0.05834069058829229,-0.05365589137115651,0.0,0.03225806451612903,12.838709677419354,13.0,0.07570856895046665,-0.02616165228255498,-0.4515682625530198,0.06900049136046082
candidate,cost_migration_5,MISSING,discovery,-0.004981312305271657,-0.0024937655860348684,429,0.38694638694638694,0.006263550133022983,-0.014343471504420391,0.07862318750243451,-0.03940831223702383,1.9950914677479787,1.2592592534074694,-0.37131225131438994,-0.14777227291109848,-0.07429324533536574,0.04195804195804196,0.11421911421911422,12.125874125874127,11.0,0.09311825492667501,-0.03261222414452846,-1.1698172000981304,0.084193831119165
candidate,cost_migration_5,LOW,validation,-0.004981312305271657,-0.0024937655860348684,45,0.6666666666666666,0.06928955740174171,0.061103885864037366,0.12175610662385401,-0.035643541042482886,3.415937447930191,6.831874895860382,-0.08174825640951311,-0.07737919093249535,-0.0563900019539411,0.022222222222222223,0.26666666666666666,12.222222222222221,12.0,0.14173156111827587,-0.025533384931379768,-0.18253273000752276,0.06961446968400549
candidate,cost_migration_5,MID,validation,-0.004981312305271657,-0.0024937655860348684,10,0.5,0.0029396764890971872,0.0015051843837465273,0.03722883518402394,-0.03134948220582956,1.1875422675115537,1.1875422675115535,-0.07284275346608793,-0.07020953564470701,-0.059676664359183354,0.0,0.0,14.3,14.5,0.05095145650379433,-0.01926071354582983,-1.896497201926394,0.04535969569551897
candidate,cost_migration_5,HIGH,validation,-0.004981312305271657,-0.0024937655860348684,142,0.4154929577464789,0.023339906939077438,-0.015090843470902227,0.10977526158326315,-0.03810209214534373,2.881082255654517,2.04799822992309,-0.10031718540361112,-0.08347914889834639,-0.0716774177019258,0.02112676056338028,0.14084507042253522,12.408450704225352,12.0,0.11597094547448836,-0.03760410503815705,-2.272882274257921,0.0899250096644792
candidate,cost_migration_5,MISSING,validation,-0.004981312305271657,-0.0024937655860348684,820,0.3926829268292683,0.00966212591458642,-0.021578676431455335,0.10266955427030287,-0.05047520727927038,2.0340590916695085,1.315194834372654,-0.18830621477878562,-0.13450312096054884,-0.0982180374934264,0.1048780487804878,0.14634146341463414,11.69390243902439,11.0,0.1085983125670144,-0.04408419828929619,-1.8216310918506262,0.09626632608695528
candidate,cost_migration_5,LOW,holdout,-0.004981312305271657,-0.0024937655860348684,49,0.1836734693877551,-0.015505087485446468,-0.03363884069736578,0.10843466917624081,-0.0433915327343261,2.4989822286332948,0.5622710014424913,-0.09313527236027619,-0.08975769251192842,-0.07696151929771036,0.04081632653061224,0.04081632653061224,8.346938775510203,7.0,0.057460542926717886,-0.04319642418266522,-3.9696892374043244,0.07036231978342292
