strategy,route,family,event_id,parent_event_id,symbol,decision_at,earliest_execution_at,native_priority,native_requested_quantity,price,fee_rate,lot_size,price_basis,side,reason,state_requirements,economic_event_definition,board,native_base_cash_limit,native_requested_notional
ATRDR,V27,DEMAND,V29|V27|OAI-20220505-002006.SZ,OAI-20220505-002006.SZ,002006.SZ,2022-05-05 15:00:00,2022-05-06 09:30:00,[4],7340.022762325238,2.1963044206057845,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,390593.41075839894,16153.166289122484
ATRDR,V27,DEMAND,V29|V27|OAI-20220505-002960.SZ,OAI-20220505-002960.SZ,002960.SZ,2022-05-05 15:00:00,2022-05-06 09:30:00,[5],8180.145716178215,1.9707380527903038,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,374440.24446927663,16153.166289122482
ATRDR,V27,DEMAND,V29|V27|OAI-20220505-603859.SH,OAI-20220505-603859.SH,603859.SH,2022-05-05 15:00:00,2022-05-06 09:30:00,[6],7075.443843676852,2.2784329571987016,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,358287.0781801543,16153.166289122482
ATRDR,V27,DEMAND,V29|V27|OAI-20220505-600166.SH,OAI-20220505-600166.SH,600166.SH,2022-05-05 15:00:00,2022-05-06 09:30:00,[7],21812.423446568373,0.7390707630324413,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,342133.911891032,16153.166289122484
ATRDR,V27,DEMAND,V29|V27|OAI-20220505-002046.SZ,OAI-20220505-002046.SZ,002046.SZ,2022-05-05 15:00:00,2022-05-06 09:30:00,[8],15147.749982635243,1.0642454792772764,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,325980.7456019097,16153.166289122484
ATRDR,V27,DEMAND,V29|V27|OAI-20220505-605369.SH,OAI-20220505-605369.SH,605369.SH,2022-05-05 15:00:00,2022-05-06 09:30:00,[9],4280.7185225258445,3.7659389084825468,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,309827.5793127874,16153.166289122482
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220506|600285.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220506|600285.SH,600285.SH,2022-05-06 15:00:00,2022-05-09 09:30:00,[0],5413.018932913849,2.9775208384287515,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,309069.1943000853,16149.61142490347
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220509|603800.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220509|603800.SH,603800.SH,2022-05-09 15:00:00,2022-05-10 09:30:00,[0],9534.83178049344,1.6900433270049826,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,292919.5828751819,16146.50738238745
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220509|002275.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220509|002275.SZ,002275.SZ,2022-05-09 15:00:00,2022-05-10 09:30:00,[1],13489.564586572182,1.1945736811089138,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,276773.0754927946,16146.50738238745
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300546.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300546.SZ,300546.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[0],6973.784972940173,2.349613189218894,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,393856.75315853395,16418.468545499152
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300306.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300306.SZ,300306.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[1],10156.552767065938,1.6133128559455432,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,377438.2846130347,16418.46854549915
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|301228.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|301228.SZ,301228.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[2],24885.777548380065,0.6584362139917699,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,361019.81606753543,16418.468545499152
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300250.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300250.SZ,300250.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[3],8543.499373169012,1.9179140110498851,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,344601.3475220362,16418.468545499152
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|301178.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|301178.SZ,301178.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[4],28019.755206532835,0.5847908745247145,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,328182.8789765369,16418.46854549915
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300931.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300931.SZ,300931.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[5],35019.56383237308,0.4679012345679004,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,311764.41043103766,16418.46854549915
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300648.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300648.SZ,300648.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[6],6870.950541978255,2.384778794591506,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,295345.9418855384,16418.468545499152
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|301079.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|301079.SZ,301079.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[7],21977.316304042644,0.7455731593662631,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,278927.47334003914,16418.468545499152
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300753.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300753.SZ,300753.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[8],17213.07728452237,0.9519330495268518,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,262509.0047945399,16418.468545499152
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300808.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300808.SZ,300808.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[9],24585.665179080283,0.6664736150860461,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,246090.53624904063,16418.46854549915
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|002374.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|002374.SZ,002374.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[0],14354.318081210844,1.1381726676404376,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,292244.2124925642,16370.367887656415
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|600082.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|600082.SH,600082.SH,2022-05-10 15:00:00,2022-05-11 09:30:00,[1],19163.48128318975,0.8525430354338893,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,275873.844604908,16370.367887656417
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|002530.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|002530.SZ,002530.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[2],8921.55096961393,1.8312614654442878,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,259503.47671725182,16370.367887656415
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|600797.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|600797.SH,600797.SH,2022-05-10 15:00:00,2022-05-11 09:30:00,[3],12441.71845194425,1.31313793715514,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,243133.1088295956,16370.367887656417
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|002837.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|002837.SZ,002837.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[4],4847.76118699895,3.3701520913337544,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,226762.7409419394,16370.367887656415
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|605177.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|605177.SH,605177.SH,2022-05-10 15:00:00,2022-05-11 09:30:00,[5],35187.44504743681,0.46430459729673423,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,210392.3730542832,16370.367887656417
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|002975.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|002975.SZ,002975.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[6],11960.859566010198,1.365929631769843,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,194022.005166627,16370.367887656417
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|002309.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|002309.SZ,002309.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[7],42714.765795896,0.38248348547004857,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,177651.6372789708,16370.367887656417
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|002606.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|002606.SZ,002606.SZ,2022-05-10 15:00:00,2022-05-11 09:30:00,[8],13865.013595402226,1.1783394506060099,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,161281.2693913146,16370.367887656419
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|603396.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|603396.SH,603396.SH,2022-05-10 15:00:00,2022-05-11 09:30:00,[9],6326.023190227927,2.582616599934163,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,144910.9015036584,16370.367887656419
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220511|301221.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220511|301221.SZ,301221.SZ,2022-05-11 15:00:00,2022-05-12 09:30:00,[0],30969.224545885274,0.528629856850716,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,264967.597893876,16403.99925194595
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300007.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220510|300007.SZ,300007.SZ,2022-05-10 15:00:00,2022-05-12 09:30:00,[26],6427.257868247972,2.5471604024706274,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,248563.59864193015,16403.99925194595
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220511|002125.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220511|002125.SZ,002125.SZ,2022-05-11 15:00:00,2022-05-12 09:30:00,[0],3879.0844181681377,4.20689111047723,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,163928.33976029698,16351.52352709344
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220511|600655.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220511|600655.SH,600655.SH,2022-05-11 15:00:00,2022-05-12 09:30:00,[1],10250.101934215565,1.5920705823528136,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,147576.81623320375,16351.52352709344
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|300188.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|300188.SZ,300188.SZ,2022-05-12 15:00:00,2022-05-13 09:30:00,[0],4555.508763660482,3.632872272290791,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,268136.0360551523,16582.68063662723
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|300359.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|300359.SZ,300359.SZ,2022-05-12 15:00:00,2022-05-13 09:30:00,[1],18837.81810225563,0.878529635642794,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,251553.35541852517,16582.68063662723
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|002830.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|002830.SZ,002830.SZ,2022-05-12 15:00:00,2022-05-13 09:30:00,[0],17559.707709502847,0.9468719513942584,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,166858.3623860185,16660.04829421938
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|603030.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|603030.SH,603030.SH,2022-05-12 15:00:00,2022-05-13 09:30:00,[1],24257.30647119191,0.6854344988614389,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,150198.31409179932,16660.048294219385
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|603828.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|603828.SH,603828.SH,2022-05-12 15:00:00,2022-05-13 09:30:00,[2],23226.059261880637,0.7158680909808148,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,133538.26579758013,16660.04829421938
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|603587.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|603587.SH,603587.SH,2022-05-12 15:00:00,2022-05-13 09:30:00,[3],30194.255836826025,0.550660853993663,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,116878.21750336094,16660.04829421938
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|301186.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|301186.SZ,301186.SZ,2022-05-13 15:00:00,2022-05-16 09:30:00,[0],32739.174102475543,0.5073649754500819,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,252618.43987706536,16643.931685287975
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|300371.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|300371.SZ,300371.SZ,2022-05-13 15:00:00,2022-05-16 09:30:00,[1],22789.554739507457,0.7288738395560886,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,235974.5081917774,16643.931685287975
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|002753.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|002753.SZ,002753.SZ,2022-05-13 15:00:00,2022-05-16 09:30:00,[0],13270.494277376813,1.2648540430366533,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,136068.5608210303,16818.8088165145
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|603358.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|603358.SH,603358.SH,2022-05-13 15:00:00,2022-05-16 09:30:00,[1],11774.460221867344,1.4255632974717218,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,119249.75200451585,16818.8088165145
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|600421.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|600421.SH,600421.SH,2022-05-13 15:00:00,2022-05-16 09:30:00,[2],8111.724582834076,2.069256440899822,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,102430.9431880014,16818.808816514505
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|600386.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|600386.SH,600386.SH,2022-05-13 15:00:00,2022-05-16 09:30:00,[3],13528.353499273522,1.240745101814216,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,85612.13437148696,16818.8088165145
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|600178.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|600178.SH,600178.SH,2022-05-13 15:00:00,2022-05-16 09:30:00,[4],14991.927235931807,1.1196184503620668,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,68793.32555497251,16818.8088165145
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|000659.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|000659.SZ,000659.SZ,2022-05-13 15:00:00,2022-05-16 09:30:00,[5],14455.426078154285,1.1611721611721613,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,51974.51673845807,16818.8088165145
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|600984.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|600984.SH,600984.SH,2022-05-13 15:00:00,2022-05-16 09:30:00,[6],12772.97322272466,1.3141214693828582,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,35155.70792194363,16818.8088165145
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|603121.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|603121.SH,603121.SH,2022-05-13 15:00:00,2022-05-16 09:30:00,[7],23058.589488360514,0.7279386429212273,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,18336.899105429184,16818.8088165145
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220516|300551.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220516|300551.SZ,300551.SZ,2022-05-16 15:00:00,2022-05-17 09:30:00,[0],8173.9015419259185,2.020918482968031,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,237302.9421539805,16551.826281447054
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220516|300175.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220516|300175.SZ,300175.SZ,2022-05-16 15:00:00,2022-05-17 09:30:00,[1],18986.19349109277,0.8700421552002322,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,220751.11587253353,16551.826281447054
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220516|000521.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220516|000521.SZ,000521.SZ,2022-05-16 15:00:00,2022-05-17 09:30:00,[0],15778.197110263063,1.0566451631798062,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,19215.6411394123,16705.299571577572
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220518|002189.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220518|002189.SZ,002189.SZ,2022-05-18 15:00:00,2022-05-19 09:30:00,[0],8646.478532263398,1.9338859297456963,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,74505.7647266239,16754.74578174319
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220518|000727.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220518|000727.SZ,000727.SZ,2022-05-18 15:00:00,2022-05-19 09:30:00,[1],16721.303175392426,0.9999999999999988,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,57751.018944880925,16754.74578174319
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220519|603331.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220519|603331.SH,603331.SH,2022-05-19 15:00:00,2022-05-20 09:30:00,[0],13887.225128023638,1.231772969115598,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,77358.62664201902,17140.120345779862
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220519|603789.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220519|603789.SH,603789.SH,2022-05-19 15:00:00,2022-05-20 09:30:00,[1],25897.906545896378,0.6605131769398911,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,60218.50629623933,17140.120345779862
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220519|002672.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220519|002672.SZ,002672.SZ,2022-05-19 15:00:00,2022-05-20 09:30:00,[2],27704.222376105045,0.6174477051366836,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,43078.38595045963,17140.120345779862
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220520|300027.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220520|300027.SZ,300027.SZ,2022-05-20 15:00:00,2022-05-23 09:30:00,[0],22838.7511609267,0.7300887094043929,0.002,0,NATIVE_COORDINATE,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,222187.50792367058,16707.66298820803
