strategy,route,family,event_id,parent_event_id,symbol,decision_at,earliest_execution_at,native_priority,native_requested_quantity,price,fee_rate,lot_size,price_basis,side,reason,state_requirements,economic_event_definition,board,native_base_cash_limit,native_requested_notional
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-06-18|515800.SH|31,,515800.SH,2020-06-18,2020-06-18 09:30:00,[31],25000,0.8896,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159928.SZ"": 130100, ""159938.SZ"": 148100, ""512980.SH"": 392600}",,COMBINED,,22244.448
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-06-22|159928.SZ|32,,159928.SZ,2020-06-22,2020-06-22 09:30:00,[32],43500,0.8967168,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159928.SZ"": 130100, ""159938.SZ"": 148100, ""512980.SH"": 392600, ""515800.SH"": 25000}",,COMBINED,,39014.98223616
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-06-22|159938.SZ|33,,159938.SZ,2020-06-22,2020-06-22 09:30:00,[33],62700,0.9342467999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159928.SZ"": 173600, ""159938.SZ"": 148100, ""512980.SH"": 361300, ""515800.SH"": 25000}",,COMBINED,,58588.989814871995
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-06-22|515800.SH|34,,515800.SH,2020-06-22,2020-06-22 09:30:00,[34],200,0.9126200304985337,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159928.SZ"": 173600, ""159938.SZ"": 210800, ""512980.SH"": 361300, ""515800.SH"": 25000}",,COMBINED,,182.56051090092666
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-06-22|510180.SH|35,,510180.SH,2020-06-22,2020-06-22 09:30:00,[35],51600,2.8986948021015757,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159928.SZ"": 173600, ""159938.SZ"": 210800, ""512980.SH"": 361300, ""515800.SH"": 25200}",,COMBINED,,149602.566318799
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-09-02|159980.SZ|36,,159980.SZ,2020-09-02,2020-09-02 09:30:00,[36],36500,1.0878695999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,39715.18184807999
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-11-06|515210.SH|37,,515210.SH,2020-11-06,2020-11-06 09:30:00,[37],41200,0.9976131773955773,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,41109.883241279524
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-11-06|510300.SH|38,,510300.SH,2020-11-06,2020-11-06 09:30:00,[38],133000,4.469878841446172,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""515210.SH"": 41200}",,COMBINED,,594612.7846895233
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-11-10|515210.SH|39,,515210.SH,2020-11-10,2020-11-10 09:30:00,[39],18700,1.032660271371291,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""510300.SH"": 133000, ""515210.SH"": 41200}",,COMBINED,,19314.609224058066
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-11-10|159997.SZ|40,,159997.SZ,2020-11-10,2020-11-10 09:30:00,[40],173000,1.2930336,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""510300.SH"": 65800, ""515210.SH"": 59900}",,COMBINED,,223739.55176256
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-11-10|159915.SZ|41,,159915.SZ,2020-11-10,2020-11-10 09:30:00,[41],110500,2.7191736,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159997.SZ"": 173000, ""510300.SH"": 65800, ""515210.SH"": 59900}",,COMBINED,,300528.77653656
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-11-17|515210.SH|42,,515210.SH,2020-11-17,2020-11-17 09:30:00,[42],40500,1.0656251831775698,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159915.SZ"": 110500, ""159997.SZ"": 173000, ""510300.SH"": 65800, ""515210.SH"": 59900}",,COMBINED,,43166.451482675315
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-11-17|159997.SZ|43,,159997.SZ,2020-11-17,2020-11-17 09:30:00,[43],18800,1.2249792,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159915.SZ"": 110500, ""159997.SZ"": 173000, ""510300.SH"": 52400, ""515210.SH"": 100400}",,COMBINED,,23034.214881792
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-11-17|159980.SZ|44,,159980.SZ,2020-11-17,2020-11-17 09:30:00,[44],6700,1.1048832,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159915.SZ"": 89800, ""159997.SZ"": 191800, ""510300.SH"": 52400, ""515210.SH"": 100400}",,COMBINED,,7404.197983487999
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-11-19|515210.SH|45,,515210.SH,2020-11-19,2020-11-19 09:30:00,[45],7500,1.0678606478873236,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159980.SZ"": 6700, ""159997.SZ"": 191800, ""510300.SH"": 52400, ""515210.SH"": 100400}",,COMBINED,,8010.5566501267585
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-11-19|510300.SH|46,,510300.SH,2020-11-19,2020-11-19 09:30:00,[46],12800,4.463773805641127,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159980.SZ"": 6700, ""159997.SZ"": 191800, ""510300.SH"": 52400, ""515210.SH"": 107900}",,COMBINED,,57147.73197314886
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-11-19|159997.SZ|47,,159997.SZ,2020-11-19,2020-11-19 09:30:00,[47],19400,1.2189743999999998,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159980.SZ"": 6700, ""159997.SZ"": 191800, ""510300.SH"": 65200, ""515210.SH"": 107900}",,COMBINED,,23652.832980671996
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-11-19|159980.SZ|48,,159980.SZ,2020-11-19,2020-11-19 09:30:00,[48],10900,1.0978776,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159980.SZ"": 6700, ""159997.SZ"": 211200, ""510300.SH"": 65200, ""515210.SH"": 107900}",,COMBINED,,11969.259213167998
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-12-02|515210.SH|49,,515210.SH,2020-12-02,2020-12-02 09:30:00,[49],59300,1.0477696299765806,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159980.SZ"": 17600, ""159997.SZ"": 211200, ""510300.SH"": 65200, ""515210.SH"": 107900}",,COMBINED,,62145.16560542275
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-12-02|159980.SZ|50,,159980.SZ,2020-12-02,2020-12-02 09:30:00,[50],18300,1.1539224,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159980.SZ"": 17600, ""159997.SZ"": 189400, ""510300.SH"": 50800, ""515210.SH"": 167200}",,COMBINED,,21121.003275983996
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-12-02|512070.SH|51,,512070.SH,2020-12-02,2020-12-02 09:30:00,[51],40500,0.919068,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159980.SZ"": 35900, ""159997.SZ"": 189400, ""510300.SH"": 50800, ""515210.SH"": 167200}",,COMBINED,,37229.6984508
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-12-11|515210.SH|52,,515210.SH,2020-12-11,2020-12-11 09:30:00,[52],114500,1.0361805085020241,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159980.SZ"": 35900, ""159997.SZ"": 158600, ""510300.SH"": 50800, ""512070.SH"": 40500, ""515210.SH"": 167200}",,COMBINED,,118666.39675712647
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-12-11|510300.SH|53,,510300.SH,2020-12-11,2020-12-11 09:30:00,[53],13700,4.526076586192974,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159980.SZ"": 35900, ""159997.SZ"": 158600, ""510300.SH"": 50800, ""512070.SH"": 40500, ""515210.SH"": 281700}",,COMBINED,,62019.65068068991
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-12-11|159980.SZ|54,,159980.SZ,2020-12-11,2020-12-11 09:30:00,[54],59500,1.1889503999999997,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159980.SZ"": 35900, ""159997.SZ"": 158600, ""510300.SH"": 64500, ""512070.SH"": 40500, ""515210.SH"": 281700}",,COMBINED,,70756.69730975998
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-12-11|512070.SH|55,,512070.SH,2020-12-11,2020-12-11 09:30:00,[55],3900,0.8676936,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159980.SZ"": 95400, ""159997.SZ"": 158600, ""510300.SH"": 64500, ""512070.SH"": 40500, ""515210.SH"": 281700}",,COMBINED,,3384.681841008
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-12-22|159949.SZ|56,,159949.SZ,2020-12-22,2020-12-22 09:30:00,[56],240600,1.1939544,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,287322.881725728
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-12-22|159928.SZ|57,,159928.SZ,2020-12-22,2020-12-22 09:30:00,[57],60500,1.2517505999999998,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159949.SZ"": 240600}",,COMBINED,,75746.05748225999
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-12-22|512710.SH|58,,512710.SH,2020-12-22,2020-12-22 09:30:00,[58],351000,0.7966367999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159928.SZ"": 60500, ""159949.SZ"": 240600}",,COMBINED,,279675.44070335996
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2020-12-22|159901.SZ|59,,159901.SZ,2020-12-22,2020-12-22 09:30:00,[59],78100,3.675815660377358,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159928.SZ"": 60500, ""159949.SZ"": 240600, ""512710.SH"": 351000}",,COMBINED,,287138.61931608676
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-01-04|159928.SZ|60,,159928.SZ,2021-01-04,2021-01-04 09:30:00,[60],127600,1.3075451999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159901.SZ"": 78100, ""159928.SZ"": 60500, ""159949.SZ"": 197200, ""512710.SH"": 351000}",,COMBINED,,166876.136073504
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-01-04|159905.SZ|61,,159905.SZ,2021-01-04,2021-01-04 09:30:00,[61],100500,2.4460752960000005,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159901.SZ"": 63600, ""159928.SZ"": 188100, ""159949.SZ"": 197200, ""512710.SH"": 261400}",,COMBINED,,245879.73336144965
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-04-30|159980.SZ|62,,159980.SZ,2021-04-30,2021-04-30 09:30:00,[62],213100,1.3590864,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,289679.236102368
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-05-25|512100.SH|63,,512100.SH,2021-05-25,2021-05-25 09:30:00,[63],16000,2.4825995209097833,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,39729.53665302344
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-05-26|512100.SH|64,,512100.SH,2021-05-26,2021-05-26 09:30:00,[64],2700,2.5095622421804196,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""512100.SH"": 16000}",,COMBINED,,6777.173217497911
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-05-26|510500.SH|65,,510500.SH,2021-05-26,2021-05-26 09:30:00,[65],104700,6.044526595148489,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""512100.SH"": 18700}",,COMBINED,,632988.5068989492
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-05-28|512100.SH|66,,512100.SH,2021-05-28,2021-05-28 09:30:00,[66],30500,2.5552039263131325,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""510500.SH"": 104700, ""512100.SH"": 18700}",,COMBINED,,77949.30649650106
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-05-28|588000.SH|67,,588000.SH,2021-05-28,2021-05-28 09:30:00,[67],295400,1.4351471999999998,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""510500.SH"": 69400, ""512100.SH"": 49200}",,COMBINED,,424027.271376576
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-06-11|512100.SH|68,,512100.SH,2021-06-11,2021-06-11 09:30:00,[68],73900,2.6427495794166176,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""510500.SH"": 69400, ""512100.SH"": 49200, ""588000.SH"": 295400}",,COMBINED,,195338.25375767183
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-07-22|515000.SH|69,,515000.SH,2021-07-22,2021-07-22 09:30:00,[69],42900,0.9512603999999999,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,40817.23297423199
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-11-15|515880.SH|70,,515880.SH,2021-11-15,2021-11-15 09:30:00,[70],139800,0.180978,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,25305.78454488
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-11-23|515880.SH|71,,515880.SH,2021-11-23,2021-11-23 09:30:00,[71],43300,0.185982,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""515880.SH"": 139800}",,COMBINED,,8054.631204120001
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-11-23|159915.SZ|72,,159915.SZ,2021-11-23,2021-11-23 09:30:00,[72],190800,3.3947135999999998,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""515880.SH"": 183100}",,COMBINED,,647840.897150976
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-11-30|512100.SH|73,,512100.SH,2021-11-30,2021-11-30 09:30:00,[73],206400,3.11987907450208,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,{},,COMBINED,,644071.8295854247
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-12-14|159928.SZ|74,,159928.SZ,2021-12-14,2021-12-14 09:30:00,[74],343900,1.2399912,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""512100.SH"": 138300}",,COMBINED,,426518.260274736
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-12-14|510050.SH|75,,510050.SH,2021-12-14,2021-12-14 09:30:00,[75],136100,3.1322508758765357,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159928.SZ"": 343900, ""512100.SH"": 138300}",,COMBINED,,426384.6040756378
SMV6,NATIVE_CALLBACK,ETF_TIMING,SMV6|2021-12-17|512070.SH|76,,512070.SH,2021-12-17,2021-12-17 09:30:00,[76],61600,0.7576056,0.0002,100,PRE_ADJUSTED_ETF,BUY,NATIVE_ELIGIBLE,"{""159928.SZ"": 261000, ""510050.SH"": 102100, ""512100.SH"": 102200}",,COMBINED,,46677.838660992
