gap,period,mcb_mode,policy,date,portfolio_return,DD,ATRDR_contribution,MCB_contribution,Gap_contribution,SMV6_contribution,shared_funded_contribution,Demand_exposure,Gap_exposure,SMV6_exposure,total_gross,cash,top_symbols
OGR,2022_2023,confirmation_tag,P3_D5,2023-04-21,-0.008037664631664554,0.010552537722252842,0.0,0.0,-2.0912120890261135e-05,-0.008016752510774288,0.0,0.0,0.0008994802116015643,0.02754619118327314,0.028445671394874708,6942255.242090513,"[[""159997.SZ"", 121017.9], [""515000.SH"", 75813.8], [""300699.SZ"", 6427.2486162589075]]"
OGR,2022_2023,confirmation_tag,P3_D5,2022-03-08,-0.007691623225464239,0.016803436481055645,-0.0076916232254644265,0.0,0.0,0.0,0.0,0.18571324374699885,0.0,0.0,0.18571324374699885,5333601.736677509,"[[""000777.SZ"", 52694.14875746088], [""600829.SH"", 51382.072276717794], [""603617.SH"", 51050.71195691474], [""600613.SH"", 50768.786176950875], [""000576.SZ"", 50518.15591203293], [""002485.SZ"", 50505.11241907499], [""002488.SZ"", 50298.62698379585], [""002078.SZ"", 50007.871604465705], [""000518.SZ"", 49685.99113977647], [""000908.SZ"", 49244.74035837051]]"
OGR,2022_2023,confirmation_tag,P3_D5,2022-06-09,-0.007242856721224489,0.009257916852875137,-0.005771232389358181,-0.0002183476369064433,-0.00011837429814601543,-0.0011349023968138098,0.0,0.3088598784540836,0.0041453402566261075,0.0846641756787091,0.39766939438941884,4063833.580006363,"[[""159601.SZ"", 202348.8], [""515170.SH"", 201117.8], [""510150.SH"", 104220.90000000001], [""515650.SH"", 63528.899999999994], [""601011.SH"", 57949.161651102404], [""600769.SH"", 56452.40201138467], [""600560.SH"", 56083.80804401379], [""600135.SH"", 55455.2557851471], [""600323.SH"", 55032.70035704665], [""600269.SH"", 54525.33294132626]]"
OGR,2022_2023,confirmation_tag,P3_D5,2023-11-24,-0.006053015287712071,0.009581742056542941,-0.005936936551923658,-0.00011494645537392584,-1.1322804143902493e-06,0.0,0.0,0.4590555131874564,0.0,0.0,0.4590555131874564,3920914.048670523,"[[""600566.SH"", 65560.63664415758], [""000039.SZ"", 62344.37205758383], [""603668.SH"", 61746.226522654615], [""600838.SH"", 61207.94174711842], [""002565.SZ"", 60280.19702331131], [""002645.SZ"", 60183.91156205555], [""603755.SH"", 60175.99455241781], [""600397.SH"", 60106.97806634778], [""603656.SH"", 59977.196014502144], [""603115.SH"", 59806.80914377382]]"
OGR,2022_2023,confirmation_tag,P3_D5,2022-01-25,-0.005858110455032928,0.010309285018901826,-0.0055135710379016255,-0.00034453941713136514,0.0,0.0,0.0,0.11508410972617861,0.0,0.0,0.11508410972617861,5834509.479373365,"[[""601668.SH"", 54703.73758613589], [""603839.SH"", 54352.64409447714], [""603868.SH"", 52931.31723491305], [""002761.SZ"", 52099.65577220434], [""000726.SZ"", 50913.95610931881], [""603508.SH"", 50016.31953462519], [""002313.SZ"", 49277.59163947269], [""600630.SH"", 48124.89943737976], [""603685.SH"", 47353.42606448787], [""603366.SH"", 46510.61001849524]]"
OGR,2022_2023,confirmation_tag,P3_D5,2023-02-08,-0.005742704862538361,0.005742704862538361,-0.0034513120264010027,-0.0013838292469787543,0.0,-0.0009075635891584201,2.7872038940795203e-05,0.5481217121314242,0.0,0.10701772399107232,0.6551394361224966,2438830.886263156,"[[""512980.SH"", 223778.5], [""512010.SH"", 213615.0], [""159601.SZ"", 211077.0], [""159901.SZ"", 96848.4], [""002189.SZ"", 61567.549089992324], [""002660.SZ"", 60745.875336923746], [""000020.SZ"", 60624.220451781475], [""603268.SH"", 60428.591807092], [""002523.SZ"", 60230.8481769586], [""000551.SZ"", 60100.952864114195]]"
OGR,2022_2023,confirmation_tag,P3_D6,2022-05-24,-0.016219141510422364,0.016219141510422364,-0.015495262325583774,0.0,-0.0007238791848384751,0.0,0.0,0.32708575147538566,0.013711073130388695,0.0,0.3407968246057743,4372029.853652214,"[[""600386.SH"", 54930.799141877455], [""000521.SZ"", 54531.93004438579], [""600740.SH"", 54331.34267052282], [""601011.SH"", 54022.699763527715], [""603358.SH"", 53672.98782439586], [""002753.SZ"", 53530.72038984097], [""600997.SH"", 53399.14980486719], [""603331.SH"", 53396.379300635315], [""002189.SZ"", 53020.75145526367], [""000727.SZ"", 52987.61183803794]]"
OGR,2022_2023,confirmation_tag,P3_D6,2022-03-15,-0.010188413170866606,0.025685937434021144,-0.01018841317086664,0.0,0.0,0.0,0.0,0.17828965912854874,0.0,0.0,0.17828965912854874,5333601.736677509,"[[""600613.SH"", 51632.20090785141], [""603617.SH"", 51356.17620198229], [""603387.SH"", 51233.59117625954], [""000576.SZ"", 50814.82293500628], [""600829.SH"", 49632.21842209274], [""000518.SZ"", 48946.61627162504], [""600664.SH"", 47780.44058137901], [""002485.SZ"", 47219.23763518337], [""000908.SZ"", 46957.08738328728], [""000777.SZ"", 46702.685779207306]]"
OGR,2022_2023,confirmation_tag,P3_D6,2023-02-16,-0.009952358370384218,0.009959132112598246,-0.007112667956255449,-0.0028396904141288876,0.0,0.0,-0.00011653490621340182,0.5210499215104273,0.0,0.0,0.5210499215104274,3395095.343556071,"[[""600751.SH"", 64203.99147730311], [""002438.SZ"", 63736.97926382809], [""000020.SZ"", 61218.57555424993], [""002189.SZ"", 60764.17656331389], [""603757.SH"", 59430.06444221783], [""000551.SZ"", 59199.43857115248], [""603828.SH"", 58886.43364065579], [""000712.SZ"", 58768.305360620914], [""002523.SZ"", 58432.91241048222], [""600258.SH"", 57931.150295844556]]"
OGR,2022_2023,confirmation_tag,P3_D6,2023-12-05,-0.008767993643795546,0.011183811789718057,-0.008139246184847522,-0.000628747458948025,0.0,0.0,0.0,0.4235167431954839,0.0,0.0,0.4235167431954839,4171749.777917467,"[[""600566.SH"", 65045.06070326297], [""600218.SH"", 63122.042466599414], [""000039.SZ"", 62424.92034189595], [""603668.SH"", 62084.37672266915], [""002645.SZ"", 61810.503766435424], [""603656.SH"", 61361.95090083986], [""600397.SH"", 60496.0199955798], [""603115.SH"", 59887.683801169056], [""001696.SZ"", 59406.67292252428], [""000678.SZ"", 59193.855023705844]]"
OGR,2022_2023,confirmation_tag,P3_D6,2023-04-21,-0.008037664631664554,0.010552537722252842,0.0,0.0,-2.0912120890261135e-05,-0.008016752510774288,0.0,0.0,0.0008994802116015643,0.02754619118327314,0.028445671394874708,6942255.242090513,"[[""159997.SZ"", 121017.9], [""515000.SH"", 75813.8], [""300699.SZ"", 6427.2486162589075]]"
OGR,2022_2023,confirmation_tag,P3_D6,2022-03-08,-0.007691623225464239,0.016803436481055645,-0.0076916232254644265,0.0,0.0,0.0,0.0,0.18571324374699885,0.0,0.0,0.18571324374699885,5333601.736677509,"[[""000777.SZ"", 52694.14875746088], [""600829.SH"", 51382.072276717794], [""603617.SH"", 51050.71195691474], [""600613.SH"", 50768.786176950875], [""000576.SZ"", 50518.15591203293], [""002485.SZ"", 50505.11241907499], [""002488.SZ"", 50298.62698379585], [""002078.SZ"", 50007.871604465705], [""000518.SZ"", 49685.99113977647], [""000908.SZ"", 49244.74035837051]]"
OGR,2022_2023,confirmation_tag,P3_D6,2022-06-09,-0.007242856721224489,0.009257916852875137,-0.005771232389358181,-0.0002183476369064433,-0.00011837429814601543,-0.0011349023968138098,0.0,0.3088598784540836,0.0041453402566261075,0.0846641756787091,0.39766939438941884,4063833.580006363,"[[""159601.SZ"", 202348.8], [""515170.SH"", 201117.8], [""510150.SH"", 104220.90000000001], [""515650.SH"", 63528.899999999994], [""601011.SH"", 57949.161651102404], [""600769.SH"", 56452.40201138467], [""600560.SH"", 56083.80804401379], [""600135.SH"", 55455.2557851471], [""600323.SH"", 55032.70035704665], [""600269.SH"", 54525.33294132626]]"
OGR,2022_2023,confirmation_tag,P3_D6,2023-11-24,-0.006053015287712071,0.009581742056542941,-0.005936936551923658,-0.00011494645537392584,-1.1322804143902493e-06,0.0,0.0,0.4590555131874564,0.0,0.0,0.4590555131874564,3920914.048670523,"[[""600566.SH"", 65560.63664415758], [""000039.SZ"", 62344.37205758383], [""603668.SH"", 61746.226522654615], [""600838.SH"", 61207.94174711842], [""002565.SZ"", 60280.19702331131], [""002645.SZ"", 60183.91156205555], [""603755.SH"", 60175.99455241781], [""600397.SH"", 60106.97806634778], [""603656.SH"", 59977.196014502144], [""603115.SH"", 59806.80914377382]]"
OGR,2022_2023,confirmation_tag,P3_D6,2022-01-25,-0.005858110455032928,0.010309285018901826,-0.0055135710379016255,-0.00034453941713136514,0.0,0.0,0.0,0.11508410972617861,0.0,0.0,0.11508410972617861,5834509.479373365,"[[""601668.SH"", 54703.73758613589], [""603839.SH"", 54352.64409447714], [""603868.SH"", 52931.31723491305], [""002761.SZ"", 52099.65577220434], [""000726.SZ"", 50913.95610931881], [""603508.SH"", 50016.31953462519], [""002313.SZ"", 49277.59163947269], [""600630.SH"", 48124.89943737976], [""603685.SH"", 47353.42606448787], [""603366.SH"", 46510.61001849524]]"
OGR,2022_2023,confirmation_tag,P3_D6,2023-02-08,-0.005742704862538361,0.005742704862538361,-0.0034513120264010027,-0.0013838292469787543,0.0,-0.0009075635891584201,2.7872038940795203e-05,0.5481217121314242,0.0,0.10701772399107232,0.6551394361224966,2438830.886263156,"[[""512980.SH"", 223778.5], [""512010.SH"", 213615.0], [""159601.SZ"", 211077.0], [""159901.SZ"", 96848.4], [""002189.SZ"", 61567.549089992324], [""002660.SZ"", 60745.875336923746], [""000020.SZ"", 60624.220451781475], [""603268.SH"", 60428.591807092], [""002523.SZ"", 60230.8481769586], [""000551.SZ"", 60100.952864114195]]"
IFCGR,2018_2021,independent,P0,2020-07-16,-0.025313359419407155,0.04188979085161193,-0.01145721805283635,-0.00572482367384657,0.0,-0.008131317692724231,0.0,0.48822626894051635,0.0,0.1531628002180572,0.6413890691585735,2218076.227572192,"[[""512980.SH"", 359132.2], [""159938.SZ"", 213540.39999999997], [""159928.SZ"", 179545.8], [""510180.SH"", 168989.99999999997], [""600496.SH"", 79313.98677736516], [""002062.SZ"", 74756.87821196354], [""002743.SZ"", 73906.96611641558], [""002061.SZ"", 72965.78553353761], [""002543.SZ"", 72787.7170003672], [""600406.SH"", 72569.38697044004]]"
IFCGR,2018_2021,independent,P0,2020-07-24,-0.023028823568420842,0.03600827511436688,-0.009234262088129391,-0.006054957911133541,0.0,-0.0077396035691577915,0.0,0.4202160630968228,0.0,0.08429741857293191,0.5045134816697547,3083490.5685011023,"[[""512980.SH"", 302285.7], [""159938.SZ"", 182360.6], [""000713.SZ"", 77841.34802872062], [""601226.SH"", 76916.26880000647], [""603861.SH"", 72933.18046630666], [""600939.SH"", 72715.28093108852], [""600477.SH"", 71858.02727240026], [""002543.SZ"", 71639.36709623519], [""600406.SH"", 71475.5478828027], [""002061.SZ"", 71393.81169798563]]"
IFCGR,2018_2021,independent,P0,2018-03-23,-0.019768538853255913,0.023872417389921186,-0.016463077647937273,-0.0033054612053187,0.0,0.0,0.0,0.3211286478549787,0.0012666834006588169,0.0,0.3223953312556375,3357034.26476723,"[[""300291.SZ"", 41606.50501666477], [""002799.SZ"", 35670.01708846396], [""603617.SH"", 32236.683093938467], [""600518.SH"", 31281.433119930858], [""002286.SZ"", 31280.817005408768], [""600736.SH"", 30719.182023665067], [""002550.SZ"", 30639.70455357055], [""002880.SZ"", 30121.372337972225], [""600580.SH"", 30039.52119464395], [""603858.SH"", 29800.739454556628]]"
IFCGR,2018_2021,independent,P0,2019-09-17,-0.018700772386012532,0.018700772386012532,-0.009461192029288325,-0.0068827907676689915,-3.875516599974268e-05,-0.0023180344230554627,0.0,0.577807651658392,0.0011815207331252503,0.13852164725375263,0.71751081964527,1618912.8423518427,"[[""159915.SZ"", 205486.0], [""159901.SZ"", 204452.34999999998], [""510300.SH"", 203879.99999999997], [""159928.SZ"", 144943.2], [""600406.SH"", 70723.6504898963], [""002831.SZ"", 70108.75285080053], [""002065.SZ"", 69398.15906425157], [""002534.SZ"", 69156.76782160478], [""600560.SH"", 68701.96433954757], [""603528.SH"", 68695.97634947598]]"
IFCGR,2018_2021,independent,P0,2018-11-23,-0.01686430509954684,0.021974466794026815,-0.011495599334229138,-0.005151094461521934,-0.00021761130379576634,0.0,0.0,0.39402576793716404,0.004868696004594596,0.0,0.39889446394175865,3123148.043813049,"[[""603922.SH"", 55390.80809844154], [""600820.SH"", 55284.924725562916], [""603488.SH"", 54330.404316718814], [""002519.SZ"", 53916.574574362116], [""603000.SH"", 53830.807403131774], [""300457.SZ"", 49284.86840900602], [""300600.SZ"", 45474.554792710966], [""300499.SZ"", 44726.00586785215], [""300313.SZ"", 44662.87037159882], [""300071.SZ"", 44234.21871645599]]"
IFCGR,2018_2021,independent,P0,2020-07-15,-0.015341070227862463,0.01700693406686138,-0.008096527896045947,-0.004944090728120326,0.0,-0.0023004516036962235,0.0,0.49327182334388786,0.0,0.1574170528991789,0.6506888762430667,2216666.4415133237,"[[""512980.SH"", 371055.1], [""159938.SZ"", 229244.99999999997], [""159928.SZ"", 194128.19999999998], [""510180.SH"", 177245.99999999997], [""002062.SZ"", 77877.94072180694], [""600496.SH"", 77421.05153208197], [""000713.SZ"", 76652.39662127385], [""002543.SZ"", 75614.42445669214], [""600406.SH"", 75201.4372750674], [""002743.SZ"", 75188.58980629563]]"
IFCGR,2018_2021,independent,P0,2019-09-25,-0.01310181902765073,0.016952782015282608,-0.006942402377729511,-0.005001836983901797,0.0,-0.0011575796660196148,0.0,0.4817034359545156,0.0,0.13815421034187672,0.6198576462963923,2182432.5510555836,"[[""159915.SZ"", 204597.0], [""159901.SZ"", 204541.65000000002], [""510300.SH"", 202859.99999999997], [""159928.SZ"", 146370.0], [""002831.SZ"", 74276.50820460389], [""002534.SZ"", 71132.67547365063], [""002829.SZ"", 69313.81920998858], [""600560.SH"", 68628.87714344168], [""000425.SZ"", 67443.49766793648], [""000157.SZ"", 67342.9716741311]]"
IFCGR,2018_2021,independent,P0,2020-03-09,-0.011115876559858462,0.013260671045391859,-0.006601729661727778,-0.004490006231906147,-2.4140666224790304e-05,0.0,0.0,0.42223746695830483,0.0012547782035745249,0.0,0.4234922451618793,3354476.2740355185,"[[""600963.SH"", 72617.75918237751], [""600433.SH"", 70451.65598337795], [""002337.SZ"", 69863.64502069015], [""603909.SH"", 69710.29342086481], [""002251.SZ"", 69457.68034575056], [""002615.SZ"", 68715.59798493367], [""600987.SH"", 68671.94627197905], [""601996.SH"", 68663.28310256981], [""000929.SZ"", 68293.393678114], [""002142.SZ"", 68162.29534458613]]"
IFCGR,2018_2021,independent,P0,2019-09-26,-0.010879078806361298,0.02764743017011262,-0.004687070090504259,-0.003757742218016287,0.0,-0.0024342664978407183,0.0,0.3528851362968854,0.0,0.13721269152840648,0.4900978278252918,2895548.3491450534,"[[""510300.SH"", 201240.0], [""159901.SZ"", 201103.6], [""159915.SZ"", 198247.0], [""159928.SZ"", 144008.4], [""002831.SZ"", 73662.65276489643], [""002829.SZ"", 68220.34966942784], [""000425.SZ"", 66705.60382036606], [""600560.SH"", 66582.43565247642], [""000157.SZ"", 66410.88902120196], [""603955.SH"", 65199.24162926602]]"
IFCGR,2018_2021,independent,P0,2019-12-23,-0.010529414387468128,0.037120071904316876,-0.004582364274951801,-0.0019973938600526863,0.0,-0.003949656252463632,0.0,0.3418356347653004,0.0,0.1796988446331126,0.5215344793984129,2690561.8082824983,"[[""512980.SH"", 206524.80000000002], [""159901.SZ"", 202870.2], [""510500.SH"", 200745.30919162906], [""159949.SZ"", 200344.0], [""159915.SZ"", 200018.7], [""603608.SH"", 71227.60385265971], [""600754.SH"", 70018.36941033], [""002729.SZ"", 68702.48933153409], [""000712.SZ"", 68649.98123801053], [""002632.SZ"", 68000.62958395848]]"
IFCGR,2018_2021,independent,P1,2020-07-16,-0.025447146661263687,0.04241812092018937,-0.011569863289921229,-0.005741490753382598,0.0,-0.008135792617959891,-0.0001375590069653823,0.4931206188837407,0.0,0.15326812848437704,0.6463887473681177,2185649.2296859734,"[[""512980.SH"", 359132.2], [""159938.SZ"", 213540.39999999997], [""159928.SZ"", 179545.8], [""510180.SH"", 168989.99999999997], [""600496.SH"", 79266.42931466615], [""002062.SZ"", 74712.05323730884], [""002743.SZ"", 73862.65075758558], [""002061.SZ"", 72922.03451603353], [""002543.SZ"", 72743.68227520068], [""600406.SH"", 72526.16077779156]]"
IFCGR,2018_2021,independent,P1,2020-07-24,-0.023187995506836145,0.036676580773184475,-0.0093699823771192,-0.0060732498377163435,0.0,-0.007744763292000535,-0.00015462741403315125,0.42498748918234297,0.0,0.08436736217011397,0.5093548513524568,3050830.6155813253,"[[""512980.SH"", 302285.7], [""159938.SZ"", 182360.6], [""000713.SZ"", 77794.25598478389], [""601226.SH"", 76870.1490330772], [""603861.SH"", 72889.73757887278], [""600939.SH"", 72671.68011865889], [""600477.SH"", 71814.94047787026], [""002543.SZ"", 71596.02709367445], [""600406.SH"", 71432.97323898358], [""002061.SZ"", 71351.00325177428]]"
IFCGR,2018_2021,independent,P1,2018-03-23,-0.019768538853255913,0.023872417389921186,-0.016463077647937273,-0.0033054612053187,0.0,0.0,0.0,0.3211286478549787,0.0012666834006588169,0.0,0.3223953312556375,3357034.26476723,"[[""300291.SZ"", 41606.50501666477], [""002799.SZ"", 35670.01708846396], [""603617.SH"", 32236.683093938467], [""600518.SH"", 31281.433119930858], [""002286.SZ"", 31280.817005408768], [""600736.SH"", 30719.182023665067], [""002550.SZ"", 30639.70455357055], [""002880.SZ"", 30121.372337972225], [""600580.SH"", 30039.52119464395], [""603858.SH"", 29800.739454556628]]"
IFCGR,2018_2021,independent,P1,2019-09-17,-0.019377660245095463,0.019377660245095463,-0.00994447005187215,-0.007079252276548912,-3.8708272956337914e-05,-0.0023152296437180496,-0.0006697668680577555,0.5952431039744387,0.0011809056884902588,0.1384495393392785,0.7348735490022074,1520200.3926847703,"[[""159915.SZ"", 205486.0], [""159901.SZ"", 204452.34999999998], [""510300.SH"", 203879.99999999997], [""159928.SZ"", 144943.2], [""600406.SH"", 70865.3387312186], [""002831.SZ"", 70249.20920201998], [""002065.SZ"", 69537.2371743853], [""002534.SZ"", 69295.36216908136], [""600560.SH"", 68839.6023211171], [""603528.SH"", 68833.64724295936]]"
IFCGR,2018_2021,independent,P1,2018-11-23,-0.01695794954313834,0.02232378392351042,-0.011508321472015207,-0.0052320853253635955,-0.00021754274575952346,0.0,-8.261370656453998e-05,0.3987186142856943,0.004867625776140831,0.0,0.40358624006183513,3099452.423777634,"[[""603922.SH"", 55487.504065099296], [""600820.SH"", 55381.42893305103], [""603488.SH"", 54425.24913203502], [""002768.SZ"", 54389.122458221544], [""002519.SZ"", 54010.69021846585], [""603000.SH"", 53924.78007001474], [""300457.SZ"", 49284.86840900602], [""300600.SZ"", 45474.554792710966], [""300499.SZ"", 44726.00586785215], [""300313.SZ"", 44662.87037159882]]"
IFCGR,2018_2021,independent,P1,2020-07-15,-0.015613240239175763,0.017414113765902517,-0.008355255620737584,-0.004956903221140149,0.0,-0.0023010813972981466,-0.00027776669772834817,0.49810560889611394,0.0,0.15750368455829758,0.6556092934544115,2184240.2889489788,"[[""512980.SH"", 371055.1], [""159938.SZ"", 229244.99999999997], [""159928.SZ"", 194128.19999999998], [""510180.SH"", 177245.99999999997], [""002062.SZ"", 77831.24432673922], [""600496.SH"", 77374.62909235907], [""000713.SZ"", 76606.02386282403], [""002543.SZ"", 75568.67964511139], [""600406.SH"", 75156.64329304824], [""002743.SZ"", 75143.50597303503]]"
IFCGR,2018_2021,independent,P1,2019-09-25,-0.013479729758980041,0.017403899179893045,-0.007116244870772447,-0.005207217998411265,0.0,-0.00115626688979632,-0.0003719693706576708,0.49908589556781735,0.0,0.13805039714664286,0.6371362927144603,2084800.8190777209,"[[""159915.SZ"", 204597.0], [""159901.SZ"", 204541.65000000002], [""510300.SH"", 202859.99999999997], [""159928.SZ"", 146370.0], [""002831.SZ"", 74425.31426518153], [""002534.SZ"", 71275.22965962654], [""002829.SZ"", 69452.78568184038], [""600560.SH"", 68766.36870162655], [""000425.SZ"", 67578.71435383089], [""000157.SZ"", 67477.8870405726]]"
IFCGR,2018_2021,independent,P1,2019-09-26,-0.011136594147604595,0.02834667316574535,-0.005021200309870674,-0.003682956520361631,0.0,-0.002432437317372268,-0.0002512427898267556,0.37015296519177276,0.0,0.13714529127748296,0.5072982564692556,2799248.411007684,"[[""510300.SH"", 201240.0], [""159901.SZ"", 201103.6], [""159915.SZ"", 198247.0], [""159928.SZ"", 144008.4], [""002831.SZ"", 73810.22902332053], [""002829.SZ"", 68357.12385688584], [""000425.SZ"", 66839.3411114476], [""600560.SH"", 66715.82735589113], [""000157.SZ"", 66543.93704693147], [""603955.SH"", 65329.86223238828]]"
IFCGR,2018_2021,independent,P1,2020-03-09,-0.011111286989037072,0.014260147242023402,-0.006583980063544888,-0.004503158525451828,-2.4148400040505685e-05,0.0,0.0,0.4221323829310145,0.0012551743646684735,0.0,0.423387557295683,3354026.4723796626,"[[""600963.SH"", 72573.29696514025], [""600433.SH"", 70408.5200223083], [""002337.SZ"", 69821.14579989038], [""603909.SH"", 69667.88748640158], [""002251.SZ"", 69415.36883092753], [""002615.SZ"", 68673.52497304797], [""600987.SH"", 68630.1719814092], [""601996.SH"", 68621.24212190746], [""000929.SZ"", 68251.73294072373], [""002142.SZ"", 68120.71458057177]]"
IFCGR,2018_2021,independent,P1,2018-11-20,-0.010571313148228678,0.010727349376671302,-0.00725148236666269,-0.0032473594412225715,-7.247134034338331e-05,0.0,-0.00018407362958718215,0.42640207018301324,0.007446405036082903,0.0,0.4338484752190961,2977083.0744477306,"[[""600820.SH"", 57821.96647925327], [""002519.SZ"", 57101.220176470706], [""002768.SZ"", 56857.551862094675], [""603922.SH"", 56713.19818474627], [""603488.SH"", 56596.655468062156], [""603000.SH"", 55469.50033243705], [""300457.SZ"", 48717.112585639545], [""300045.SZ"", 47838.283483760635], [""300295.SZ"", 46720.752573668564], [""300313.SZ"", 46673.75790017792]]"
IFCGR,2018_2021,independent,P2,2020-07-16,-0.02544716860668228,0.04242095347124297,-0.011579757598754584,-0.005733878019712158,0.0,-0.008133532988215593,-0.0001379787706247698,0.4932007584086913,0.0,0.15322556334457046,0.6464263217532618,2186024.0804334213,"[[""512980.SH"", 359132.2], [""159938.SZ"", 213540.39999999997], [""159928.SZ"", 179545.8], [""510180.SH"", 168989.99999999997], [""600496.SH"", 79266.42931466605], [""002062.SZ"", 74712.05323730872], [""002743.SZ"", 73862.65075758546], [""002061.SZ"", 72922.03451603341], [""002543.SZ"", 72743.6822752006], [""600406.SH"", 72526.16077779145]]"
IFCGR,2018_2021,independent,P2,2020-07-24,-0.023186193849431325,0.036679878180841397,-0.009378530355251864,-0.006065033172914253,0.0,-0.007742630321265309,-0.00015509962389983507,0.4250549465006388,0.0,0.08434397114689612,0.509398917647535,3051402.6190401055,"[[""512980.SH"", 302285.7], [""159938.SZ"", 182360.6], [""000713.SZ"", 77794.25598478378], [""601226.SH"", 76870.14903307708], [""603861.SH"", 72889.73757887265], [""600939.SH"", 72671.68011865877], [""600477.SH"", 71814.94047787016], [""002543.SZ"", 71596.02709367436], [""600406.SH"", 71432.97323898347], [""002061.SZ"", 71351.00325177416]]"
IFCGR,2018_2021,independent,P2,2018-03-23,-0.019768538853255913,0.023872417389921186,-0.016463077647937273,-0.0033054612053187,0.0,0.0,0.0,0.3211286478549787,0.0012666834006588169,0.0,0.3223953312556375,3357034.26476723,"[[""300291.SZ"", 41606.50501666477], [""002799.SZ"", 35670.01708846396], [""603617.SH"", 32236.683093938467], [""600518.SH"", 31281.433119930858], [""002286.SZ"", 31280.817005408768], [""600736.SH"", 30719.182023665067], [""002550.SZ"", 30639.70455357055], [""002880.SZ"", 30121.372337972225], [""600580.SH"", 30039.52119464395], [""603858.SH"", 29800.739454556628]]"
IFCGR,2018_2021,independent,P2,2019-09-17,-0.019113082607648768,0.019130500253173532,-0.009683046144232786,-0.0070752909097001005,-3.872155378028404e-05,-0.0023160239999355887,-0.00040518744816052464,0.589788065393482,0.0011809922191029542,0.13845968419977261,0.7294287418123576,1551306.533299625,"[[""159915.SZ"", 205486.0], [""159901.SZ"", 204452.34999999998], [""510300.SH"", 203879.99999999997], [""159928.SZ"", 144943.2], [""600406.SH"", 70865.3387312186], [""002831.SZ"", 70249.20920201996], [""002065.SZ"", 69537.2371743853], [""002534.SZ"", 69295.36216908135], [""600560.SH"", 68839.6023211171], [""603528.SH"", 68833.64724295934]]"
IFCGR,2018_2021,independent,P2,2018-11-23,-0.01695794954313834,0.02232378392351042,-0.011508321472015207,-0.0052320853253635955,-0.00021754274575952346,0.0,-8.261370656453998e-05,0.3987186142856943,0.004867625776140831,0.0,0.40358624006183513,3099452.423777634,"[[""603922.SH"", 55487.504065099296], [""600820.SH"", 55381.42893305103], [""603488.SH"", 54425.24913203502], [""002768.SZ"", 54389.122458221544], [""002519.SZ"", 54010.69021846585], [""603000.SH"", 53924.78007001474], [""300457.SZ"", 49284.86840900602], [""300600.SZ"", 45474.554792710966], [""300499.SZ"", 44726.00586785215], [""300313.SZ"", 44662.87037159882]]"
IFCGR,2018_2021,independent,P2,2020-07-15,-0.01561592732247119,0.01741699815318709,-0.008366061877840272,-0.004949429427705493,0.0,-0.0023004360169253716,-0.00027861354701671826,0.49818591815105606,0.0,0.1574599395875029,0.6556458577385589,2184615.1396964267,"[[""512980.SH"", 371055.1], [""159938.SZ"", 229244.99999999997], [""159928.SZ"", 194128.19999999998], [""510180.SH"", 177245.99999999997], [""002062.SZ"", 77831.2443267391], [""600496.SH"", 77374.62909235897], [""000713.SZ"", 76606.02386282393], [""002543.SZ"", 75568.6796451113], [""600406.SH"", 75156.64329304812], [""002743.SZ"", 75143.50597303492]]"
IFCGR,2018_2021,independent,P2,2019-09-25,-0.013336008519162945,0.0171419650203104,-0.006977260284886196,-0.005202244955399715,0.0,-0.0011565032788771357,-0.00023160696468350195,0.4936802375971186,0.0,0.13805850733560604,0.6317387449327246,2115687.652288536,"[[""159915.SZ"", 204597.0], [""159901.SZ"", 204541.65000000002], [""510300.SH"", 202859.99999999997], [""159928.SZ"", 146370.0], [""002831.SZ"", 74425.31426518151], [""002534.SZ"", 71275.22965962652], [""002829.SZ"", 69452.78568184035], [""600560.SH"", 68766.36870162655], [""000425.SZ"", 67578.71435383086], [""000157.SZ"", 67477.88704057259]]"
IFCGR,2018_2021,independent,P2,2020-03-09,-0.01110771055772719,0.014255374683263655,-0.00658169812999836,-0.004501870784967361,-2.41416427614771e-05,0.0,0.0,0.42208810206414354,0.0012548185997477413,0.0,0.42334292066389134,3355237.1176109347,"[[""600963.SH"", 72573.29696514022], [""600433.SH"", 70408.52002230826], [""002337.SZ"", 69821.14579989035], [""603909.SH"", 69667.88748640155], [""002251.SZ"", 69415.36883092746], [""002615.SZ"", 68673.52497304793], [""600987.SH"", 68630.17198140919], [""601996.SH"", 68621.24212190743], [""000929.SZ"", 68251.73294072362], [""002142.SZ"", 68120.7145805717]]"
IFCGR,2018_2021,independent,P2,2019-09-26,-0.010841984204978838,0.027798096311296705,-0.004731737864574777,-0.0036776661221298032,0.0,-0.0024325802182743497,3.849921178846516e-05,0.36489392033308554,0.0,0.1371124986621317,0.5020064189952173,2829990.2680523335,"[[""510300.SH"", 201240.0], [""159901.SZ"", 201103.6], [""159915.SZ"", 198247.0], [""159928.SZ"", 144008.4], [""002831.SZ"", 73810.22902332051], [""002829.SZ"", 68357.12385688582], [""000425.SZ"", 66839.34111144759], [""600560.SH"", 66715.82735589113], [""000157.SZ"", 66543.93704693145], [""603955.SH"", 65329.86223238827]]"
