gap,period,mcb_mode,policy,strategy,date,exposure,weight,family
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-10-28,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-10-31,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-01,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-02,7423.242849256224,0.0010798332077073384,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-03,7410.829399675527,0.0010765044107080906,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-04,15041.894681960533,0.0021820228310404843,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-07,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-08,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-09,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-10,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-11,7218.575861465515,0.0010505019695617834,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-14,7162.431382543005,0.0010449448480176872,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-15,7194.513941927297,0.0010422915530924628,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-16,14698.360273397648,0.0021275483161250688,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-17,14515.67465693818,0.0020962375227213345,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-18,14332.32916918102,0.0020751571521423927,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-21,14146.623039745049,0.0020501895718346265,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-22,14145.77265455449,0.0020554166025235337,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-23,13911.092300851526,0.002025258138212982,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-24,14123.499835016479,0.002052837135982818,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-25,14104.6285562407,0.002052991075853726,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-28,13888.350123908689,0.002022431909535188,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-29,14425.365820464525,0.0020909901142396937,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-11-30,14510.95337358056,0.002104110686992041,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-01,15031.458433039428,0.0021793911754705653,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-02,14897.747040846954,0.002158863058022116,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-05,7499.298256078063,0.0010830237356755032,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-06,7507.318895924136,0.0010837091506535194,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-07,7515.339535770208,0.001084541660245715,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-08,7699.814252229883,0.0011103114426126823,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-09,7531.380815462355,0.0010873773429471276,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-12,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-13,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-14,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-15,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-16,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-19,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-20,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-21,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-22,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-23,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-26,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-27,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-28,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-29,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2022-12-30,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-03,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-04,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-05,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-06,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-09,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-10,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-11,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-12,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-13,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-16,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-17,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-18,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-19,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-20,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-30,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-01-31,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-01,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-02,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-03,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-06,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-07,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-08,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-09,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-10,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-13,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-14,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-15,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-16,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-17,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-20,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-21,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-22,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-23,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-24,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-27,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-02-28,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-01,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-02,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-03,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-06,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-07,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-08,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-09,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-10,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-13,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-14,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-15,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-16,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-17,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-20,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-21,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-22,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-23,6841.141602176904,0.0009614085126226545,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-24,6895.167482852641,0.0009696893078658858,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-27,6842.972987962523,0.000964081243005524,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-28,6705.619054041155,0.0009482528900765258,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-29,6666.244259650362,0.000939375884438674,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-30,6636.9420870804715,0.0009342576381183345,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-03-31,6732.174147932618,0.0009464512442810154,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-03,6850.298531104995,0.0009571309395049926,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-04,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-06,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-07,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-10,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-11,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-12,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-13,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-14,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-17,6766.185555006935,0.0009403146567018743,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-18,6733.547183127495,0.0009380180927773655,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-19,6674.547049345431,0.0009298666916282602,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-20,6577.887255702475,0.0009131626122081553,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-21,6427.2486162589075,0.0008994802116015643,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-24,6375.780414449021,0.0008925196578317953,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-25,6299.205772731874,0.0008818097365591522,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-26,6415.950718300639,0.0008981378853702156,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-27,6510.099867952869,0.0009113053585775508,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-04-28,6543.993561827672,0.0009160455639682861,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-04,6457.37634414762,0.000903931616341574,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-05,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-08,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-09,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-10,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-11,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-12,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-15,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-16,13320.727898125686,0.0018650470954624757,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-17,13412.699626277585,0.0018777766774392178,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-18,13393.59577263994,0.0018732261266580302,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-19,20941.02816058906,0.0029215568747876404,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-22,21124.34114360344,0.002945410903096437,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-23,14287.120036999444,0.0019946529133592805,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-24,14200.48663261913,0.001979257767717725,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-25,14108.147229441292,0.001965282990603364,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-26,14127.988300336274,0.0019645652953964674,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-29,14058.407929900346,0.0019540015542940515,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-30,14060.878743404031,0.0019520402242348659,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-05-31,14037.850260452098,0.001948501826870809,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-01,6589.584881908806,0.0009144613972647514,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-02,6775.840205081668,0.0009393383057889837,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-05,6730.882023626149,0.00093231774488523,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-06,6525.358908400923,0.0009084561347271462,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-07,6358.371377280427,0.0008842959328493312,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-08,6274.877611720179,0.0008738117360332698,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-09,6345.526182578851,0.0008827122645449551,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-12,6621.697868662748,0.0009186613240047822,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-13,6666.656050118267,0.0009239315926221083,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-14,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-15,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-16,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-19,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-20,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-21,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-26,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-27,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-28,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-29,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-06-30,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-03,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-04,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-05,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-06,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-07,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-10,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-11,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-12,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-13,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-14,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-17,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-18,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-19,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-20,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-21,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-24,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-25,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-26,6946.116510826987,0.0009594590303407317,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-27,6910.400867795698,0.0009543660727071539,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-28,7022.156266958117,0.0009651872014479042,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-07-31,6809.014526287526,0.0009333869193058643,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-01,6842.425934284537,0.0009383565184018477,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-02,6681.129481885171,0.000915246527723914,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-03,6809.014526287526,0.0009319114737188263,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-04,6739.887475259226,0.0009209512898410519,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-07,6553.244437482817,0.0008967995520014625,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-08,6552.092319965678,0.0008978234046375999,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-09,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-10,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-11,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-14,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-15,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-16,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-17,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-18,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-21,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-22,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-23,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-24,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-25,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-28,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-29,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-30,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-08-31,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-01,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-04,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-05,6730.635865341421,0.0009240426114298592,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-06,6793.049778540818,0.0009323913857446798,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-07,6609.8347430200065,0.0009076442133990109,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-08,6558.494266033407,0.0009006468064250667,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-11,6720.56910514797,0.0009230815589456912,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-12,6715.535725051243,0.0009226548798917951,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-13,6641.0416996197055,0.0009127390863337302,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-14,6536.347393607814,0.0008982505857563767,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-15,6581.647814478343,0.0009048017712896242,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-18,6600.7746588459,0.0009073830208204876,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-19,6611.848095058698,0.0009092299900640995,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-20,6486.013592640559,0.0008921506817804638,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-21,6441.7198477893735,0.0008861362530852553,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-22,6624.934883310184,0.0009107805916224336,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-25,6740.702625534871,0.0009270166131013719,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-26,6661.175220006608,0.0009162516620495604,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-27,6644.061727677741,0.0009137591053524997,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-09-28,6643.055051658395,0.0009134873373813567,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-09,6588.69454661376,0.0009055586524217864,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-10,6584.667842536379,0.0009050926770368293,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-11,6582.654490497689,0.0009050238511951994,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-12,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-13,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-16,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-17,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-18,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-19,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-20,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-23,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-24,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-25,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-26,7152.2048869478285,0.0009835009188468278,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-27,6955.6092435203045,0.0009565835986245318,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-30,6883.61647268769,0.0009464612941209024,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-10-31,6806.085796406412,0.0009359339641774132,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-01,6678.713971087172,0.0009183749236461436,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-02,6656.562349292521,0.0009155763473624694,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-03,6664.869207465515,0.0009163135650633252,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-06,14386.338852902209,0.001976192297681096,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-07,6869.771709066033,0.0009436201567568301,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-08,6886.3854254120215,0.0009455898011958801,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-09,6789.472080060425,0.000931992989655832,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-10,6700.865592881822,0.0009199347560863375,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-13,6911.3059999310035,0.0009487383180887951,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-14,6999.9124871096055,0.0009611501510611043,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-15,6925.15076355266,0.0009518005219274597,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-16,6880.8475199633585,0.0009485699166261608,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-17,6878.078567239027,0.00094695117095983,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-20,7019.2951561799255,0.000961024025637259,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-21,6969.4540071419615,0.0009587571063458114,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-22,6911.3059999310035,0.0009545135652025231,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-23,6891.923330860684,0.0009450810058458183,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-24,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-27,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-28,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-29,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-11-30,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-12-01,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-12-04,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-12-05,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-12-06,0.0,0.0,GAP
OGR,2022_2023,confirmation_tag,P3_D5,OGR,2023-12-07,0.0,0.0,GAP
