strategy,route,family,event_id,parent_event_id,symbol,decision_at,earliest_execution_at,native_priority,native_requested_quantity,price,fee_rate,lot_size,side,reason,state_requirements,economic_event_definition,board,native_base_cash_limit,native_requested_notional
ATRDR,BULL,DEMAND,V29|BULL|V29B|20180522|002444.SZ,V29B|20180522|002444.SZ,002444.SZ,2018-05-22 15:00:00,2018-05-23 09:30:00,[5],7420.264252471735,2.3733601043885755,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,389706.6173760663,17646.181059118804
ATRDR,BULL,DEMAND,V29|BULL|V29B|20180522|600543.SH,V29B|20180522|600543.SH,600543.SH,2018-05-22 15:00:00,2018-05-23 09:30:00,[6],18747.82507750305,0.9393601160686029,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,372060.43631694745,17646.181059118804
ATRDR,BULL,DEMAND,V29|BULL|V29B|20180522|000632.SZ,V29B|20180522|000632.SZ,000632.SZ,2018-05-22 15:00:00,2018-05-23 09:30:00,[7],9625.865865799202,1.8295454545454495,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,354414.2552578286,17646.1810591188
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180627|600229.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180627|600229.SH,600229.SH,2018-06-27 15:00:00,2018-06-28 09:30:00,[0],12770.80776187818,1.378421386958535,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,529162.849704131,17638.761656804367
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002245.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002245.SZ,002245.SZ,2018-06-29 15:00:00,2018-07-02 09:30:00,[0],6593.243286301818,2.671436783740589,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,511524.08804732654,17648.659504455714
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002283.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002283.SZ,002283.SZ,2018-06-29 15:00:00,2018-07-02 09:30:00,[1],13707.20434030198,1.2849762943556822,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,493875.428542871,17648.659504455714
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002448.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002448.SZ,002448.SZ,2018-06-29 15:00:00,2018-07-02 09:30:00,[2],13050.35269680175,1.34965184837448,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,476226.7690384155,17648.659504455714
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|600386.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|600386.SH,600386.SH,2018-06-29 15:00:00,2018-07-02 09:30:00,[3],13874.39179840299,1.269492233973438,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,458578.10953396,17648.65950445571
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|600118.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|600118.SH,600118.SH,2018-06-29 15:00:00,2018-07-02 09:30:00,[4],9334.694642730821,1.8868782872178271,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,440929.4500295045,17648.65950445571
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002140.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|002140.SZ,002140.SZ,2018-06-29 15:00:00,2018-07-02 09:30:00,[5],48493.989981393286,0.3632085676170486,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,423280.790525049,17648.659504455714
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|000004.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|000004.SZ,000004.SZ,2018-06-29 15:00:00,2018-07-02 09:30:00,[6],7304.447039331953,2.411330049261092,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,405632.13102059346,17648.65950445571
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|000561.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|000561.SZ,000561.SZ,2018-06-29 15:00:00,2018-07-02 09:30:00,[7],15207.5506092054,1.1582031250000007,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,387983.47151613794,17648.65950445571
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|000919.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|000919.SZ,000919.SZ,2018-06-29 15:00:00,2018-07-02 09:30:00,[8],14920.120696495722,1.1805154259451944,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,370334.8120116824,17648.65950445571
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|600379.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180629|600379.SH,600379.SH,2018-06-29 15:00:00,2018-07-02 09:30:00,[9],17665.120018107587,0.9970740431495939,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,352686.1525072269,17648.659504455714
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180702|000430.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180702|000430.SZ,000430.SZ,2018-07-02 15:00:00,2018-07-03 09:30:00,[0],22501.717947522335,0.7780979827089363,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,335037.4930027714,17543.5584251375
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|300471.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|300471.SZ,300471.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,[0],38634.77736278485,0.46963437757004795,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,529788.747285746,18180.508058567502
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600855.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600855.SH,600855.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,[0],10456.992148234212,1.685813655845243,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,317493.9345776341,17663.797242884837
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600698.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600698.SH,600698.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,[1],17811.78902079836,0.9897119341563801,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,299830.1373347491,17663.797242884837
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600692.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600692.SH,600692.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,[2],15160.544539801347,1.1627906976744193,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,282166.3400918641,17663.797242884837
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|002331.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|002331.SZ,002331.SZ,2018-07-03 15:00:00,2018-07-04 09:30:00,[3],11003.09771993521,1.602143379188631,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,264502.5428489791,17663.797242884837
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600363.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600363.SH,600363.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,[4],12544.191077254947,1.4053150222275936,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,246838.74560609413,17663.797242884837
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600501.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600501.SH,600501.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,[5],18134.70406678592,0.9720886592710797,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,229174.94836320914,17663.797242884837
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|601700.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|601700.SH,601700.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,[6],13445.986783209004,1.3110633266852363,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,211511.15112032415,17663.797242884833
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600685.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600685.SH,600685.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,[7],15408.85324048863,1.1440527005759644,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,193847.35387743916,17663.797242884837
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600415.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180703|600415.SH,600415.SH,2018-07-03 15:00:00,2018-07-04 09:30:00,[8],12487.922673158797,1.4116471269036623,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,176183.55663455417,17663.797242884837
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180713|300313.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180713|300313.SZ,300313.SZ,2018-07-13 15:00:00,2018-07-16 09:30:00,[0],11436.930994926219,1.5835357272982,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,511608.2392271785,18147.010418792037
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180716|600129.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180716|600129.SH,600129.SH,2018-07-16 15:00:00,2018-07-17 09:30:00,[0],8094.142750395826,2.160028778457264,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,158519.75939166918,17518.54844035181
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180716|000505.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180716|000505.SZ,000505.SZ,2018-07-16 15:00:00,2018-07-17 09:30:00,[1],8006.235439508615,2.1837455830388715,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,141001.21095131757,17518.54844035181
ATRDR,BULL,DEMAND,V29|BULL|V29B|20180723|300498.SZ,V29B|20180723|300498.SZ,300498.SZ,2018-07-23 15:00:00,2018-07-24 09:30:00,[0],27558.680452495162,0.6579595961847103,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,510623.4562769863,18168.763258431005
ATRDR,BULL,DEMAND,V29|BULL|V29B|20180723|600323.SH,V29B|20180723|600323.SH,600323.SH,2018-07-23 15:00:00,2018-07-24 09:30:00,[0],6665.185673430754,2.634371039387225,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,123482.66251096595,17593.689254445067
ATRDR,BULL,DEMAND,V29|BULL|V29B|20180723|603638.SH,V29B|20180723|603638.SH,603638.SH,2018-07-23 15:00:00,2018-07-24 09:30:00,[1],3526.576167877211,4.97892893117174,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,105888.97325652093,17593.689254445064
ATRDR,BULL,DEMAND,V29|BULL|V29B|20180723|002396.SZ,V29B|20180723|002396.SZ,002396.SZ,2018-07-23 15:00:00,2018-07-24 09:30:00,[2],7817.988540803704,2.2459193971163787,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,88295.2840020759,17593.689254445064
ATRDR,BULL,DEMAND,V29|BULL|V29B|20180723|600498.SH,V29B|20180723|600498.SH,600498.SH,2018-07-23 15:00:00,2018-07-24 09:30:00,[3],6160.246284814532,2.8503035915151327,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,70701.59474763088,17593.689254445064
ATRDR,BULL,DEMAND,V29|BULL|V29B|20180723|002138.SZ,V29B|20180723|002138.SZ,002138.SZ,2018-07-23 15:00:00,2018-07-24 09:30:00,[4],5593.533200453294,3.1390842748196595,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,53107.905493185855,17593.689254445067
ATRDR,BULL,DEMAND,V29|BULL|V29B|20180724|601100.SH,V29B|20180724|601100.SH,601100.SH,2018-07-24 15:00:00,2018-07-25 09:30:00,[0],5572.8607364193485,3.191665846849878,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,35514.21623874083,17822.282700243653
ATRDR,BULL,DEMAND,V29|BULL|V29B|20180726|600261.SH,V29B|20180726|600261.SH,600261.SH,2018-07-26 15:00:00,2018-07-27 09:30:00,[0],17583.229596559744,1.015718259385542,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,54926.31461848738,17895.3265749144
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180814|300719.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180814|300719.SZ,300719.SZ,2018-08-14 15:00:00,2018-08-15 09:30:00,[0],15636.659278304534,1.159255270455831,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,544894.0032017399,18163.133440057994
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180820|300378.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180820|300378.SZ,300378.SZ,2018-08-20 15:00:00,2018-08-21 09:30:00,[0],21795.497422558663,0.8294453356888204,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,526730.8697616816,18114.330023511306
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180820|603839.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180820|603839.SH,603839.SH,2018-08-20 15:00:00,2018-08-21 09:30:00,[0],20728.250915694254,0.8439518523626313,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,525858.9914415195,17528.63304805065
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180821|002415.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180821|002415.SZ,002415.SZ,2018-08-21 15:00:00,2018-08-22 09:30:00,[0],3147.5163699578025,5.559830045713094,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,508330.3583934689,17534.65539523133
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180827|000504.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180827|000504.SZ,000504.SZ,2018-08-27 15:00:00,2018-08-28 09:30:00,[0],7899.16855552456,2.2127272727272733,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,490795.7029982377,17513.663106068252
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180828|603801.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180828|603801.SH,603801.SH,2018-08-28 15:00:00,2018-08-29 09:30:00,[0],16385.933268325032,1.0652060137065034,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,473282.03989216965,17489.303446928512
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180829|002458.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180829|002458.SZ,002458.SZ,2018-08-29 15:00:00,2018-08-30 09:30:00,[0],9197.00744285821,1.8972457627118704,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,455792.73644524114,17483.88136739346
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180919|002647.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180919|002647.SZ,002647.SZ,2018-09-19 15:00:00,2018-09-20 09:30:00,[0],2845.4060550257364,6.013628357955831,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,468657.06965236645,17145.4369714868
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180919|603040.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180919|603040.SH,603040.SH,2018-09-19 15:00:00,2018-09-20 09:30:00,[1],10766.224993263424,1.589342090947265,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,451511.63268087944,17145.436971486797
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180921|000786.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20180921|000786.SZ,000786.SZ,2018-09-21 15:00:00,2018-09-25 09:30:00,[0],8033.649411684694,2.142253721228202,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,434366.1957093924,17244.53557791874
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181019|300377.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181019|300377.SZ,300377.SZ,2018-10-19 15:00:00,2018-10-22 09:30:00,[0],4493.673234011083,4.043758863147671,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,546230.2089017406,18207.67363005802
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|300045.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|300045.SZ,300045.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,[0],16233.760725881975,1.1211769469158177,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,528022.5352716828,18237.320124181475
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|300366.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|300366.SZ,300366.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,[1],11768.251454515976,1.5466119463840826,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,509785.2151475013,18237.32012418148
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|300172.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|300172.SZ,300172.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,[2],10406.819577074495,1.7489414660076965,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,491547.89502331987,18237.320124181475
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|300151.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|300151.SZ,300151.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,[3],6478.787575630182,2.8093093152287656,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,CHINEXT,473310.5748991384,18237.320124181475
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002728.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002728.SZ,002728.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,[0],12600.71840040951,1.372276858643793,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,484579.04476502445,17326.257611695342
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|603729.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|603729.SH,603729.SH,2018-10-22 15:00:00,2018-10-23 09:30:00,[1],30669.571081654245,0.5638055458008163,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,467252.78715332923,17326.257611695342
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|603721.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|603721.SH,603721.SH,2018-10-22 15:00:00,2018-10-23 09:30:00,[2],11785.222935591273,1.4672335311492746,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,449926.529541634,17326.257611695342
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002868.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002868.SZ,002868.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,[3],24646.55740916262,0.7015857823916877,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,432600.2719299388,17326.257611695342
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002196.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002196.SZ,002196.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,[4],19537.941790621346,0.8850304934099762,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,415274.0143182436,17326.257611695342
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002654.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002654.SZ,002654.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,[5],8944.291854193292,1.9332636440147317,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,397947.7567065484,17326.257611695346
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002017.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002017.SZ,002017.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,[6],19328.566306362703,0.8946175308137996,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,380621.4990948532,17326.257611695342
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|000070.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|000070.SZ,000070.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,[7],8633.72008590837,2.002806911865468,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,363295.24148315797,17326.257611695346
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002290.SZ,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|002290.SZ,002290.SZ,2018-10-22 15:00:00,2018-10-23 09:30:00,[8],17960.426409725213,0.9627652411306842,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,345968.98387146275,17326.257611695342
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|603698.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181022|603698.SH,603698.SH,2018-10-22 15:00:00,2018-10-23 09:30:00,[9],21395.82672155485,0.8081797674005656,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,328642.72625976754,17326.257611695346
ATRDR,V27,DEMAND,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181023|603601.SH,SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20181023|603601.SH,603601.SH,2018-10-23 15:00:00,2018-10-24 09:30:00,[0],4694.617109987346,3.6604004697133425,0.002,0,BUY,NATIVE_ELIGIBLE,NATIVE_ADAPTER_ACTUAL_FUNDED_STATE,,MAIN,330101.15997272125,17218.54703187102
