timestamp,strategy,event_id,symbol,requested_notional,home_budget,gate_multiplier,gap,period,mcb_mode,policy,funded_notional,funding_type,reason,native_requested_before_confirmation,capital_required
2022-05-13 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|603828.SH,603828.SH,52546.80455827362,2689099.615526474,1.0,OGR,2022_2023,independent,P3_D4,52546.80455827362,BASE,FUNDED,52546.80455827362,True
2022-05-13 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220512|603587.SH,603587.SH,52546.80455827363,2689099.615526474,1.0,OGR,2022_2023,independent,P3_D4,52546.80455827363,BASE,FUNDED,52546.80455827363,True
2022-05-16 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|301186.SZ,301186.SZ,37226.847176944895,2708231.762057304,1.0,OGR,2022_2023,independent,P3_D4,37226.84717694489,BASE,FUNDED,37226.847176944895,True
2022-05-16 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|300371.SZ,300371.SZ,37226.847176944895,2708231.762057304,1.0,OGR,2022_2023,independent,P3_D4,37226.84717694489,BASE,FUNDED,37226.847176944895,True
2022-05-16 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|002753.SZ,002753.SZ,53047.54489163171,2708231.762057304,1.0,OGR,2022_2023,independent,P3_D4,53047.54489163171,BASE,FUNDED,53047.54489163171,True
2022-05-16 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|603358.SH,603358.SH,53047.54489163172,2708231.762057304,1.0,OGR,2022_2023,independent,P3_D4,53047.54489163172,BASE,FUNDED,53047.54489163172,True
2022-05-16 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|600421.SH,600421.SH,53047.544891631704,2708231.762057304,1.0,OGR,2022_2023,independent,P3_D4,53047.544891631704,BASE,FUNDED,53047.544891631704,True
2022-05-16 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|600386.SH,600386.SH,53047.5448916317,2708231.762057304,1.0,OGR,2022_2023,independent,P3_D4,53047.5448916317,BASE,FUNDED,53047.5448916317,True
2022-05-16 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|600178.SH,600178.SH,53047.54489163171,2708231.762057304,1.0,OGR,2022_2023,independent,P3_D4,53047.54489163172,BASE,FUNDED,53047.54489163171,True
2022-05-16 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|000659.SZ,000659.SZ,53047.54489163171,2708231.762057304,1.0,OGR,2022_2023,independent,P3_D4,53047.54489163171,BASE,FUNDED,53047.54489163171,True
2022-05-16 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|600984.SH,600984.SH,53047.54489163171,2708231.762057304,1.0,OGR,2022_2023,independent,P3_D4,53047.54489163172,BASE,FUNDED,53047.54489163171,True
2022-05-16 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220513|603121.SH,603121.SH,53047.544891631704,2708231.762057304,1.0,OGR,2022_2023,independent,P3_D4,53047.544891631704,BASE,FUNDED,53047.544891631704,True
2022-05-16 09:30:00,OGR,600327.SH|2022-04-25,600327.SH,7230.859838675961,1116407.573306008,1.0,OGR,2022_2023,independent,P3_D4,7230.85983867596,BASE,FUNDED,7230.859838675961,True
2022-05-16 09:30:00,OGR,002546.SZ|2022-04-25,002546.SZ,7230.856998920392,1116407.573306008,1.0,OGR,2022_2023,independent,P3_D4,7230.856998920392,BASE,FUNDED,7230.856998920392,True
2022-05-16 09:30:00,OGR,002860.SZ|2022-04-22,002860.SZ,7230.413597347784,1116407.573306008,1.0,OGR,2022_2023,independent,P3_D4,7230.413597347784,BASE,FUNDED,7230.413597347784,True
2022-05-16 09:30:00,OGR,603099.SH|2022-04-25,603099.SH,7229.539352225201,1116407.573306008,1.0,OGR,2022_2023,independent,P3_D4,7229.539352225201,BASE,FUNDED,7229.539352225201,True
2022-05-17 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220516|300551.SZ,300551.SZ,37020.838533206756,2691311.051089936,1.0,OGR,2022_2023,independent,P3_D4,37020.838533206756,BASE,FUNDED,37020.838533206756,True
2022-05-17 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220516|300175.SZ,300175.SZ,37020.838533206756,2691311.051089936,1.0,OGR,2022_2023,independent,P3_D4,37020.838533206756,BASE,FUNDED,37020.838533206756,True
2022-05-17 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220516|000521.SZ,000521.SZ,52689.52983645761,2691311.051089936,1.0,OGR,2022_2023,independent,P3_D4,52689.5298364576,BASE,FUNDED,52689.52983645761,True
2022-05-17 09:30:00,OGR,002798.SZ|2022-04-25,002798.SZ,7238.150407456766,1116642.5372144943,1.0,OGR,2022_2023,independent,P3_D4,7238.150407456766,BASE,FUNDED,7238.150407456766,True
2022-05-17 09:30:00,OGR,300556.SZ|2022-04-25,300556.SZ,6719.881307724417,1116642.5372144943,1.0,OGR,2022_2023,independent,P3_D4,6719.881307724418,BASE,FUNDED,6719.881307724417,True
2022-05-19 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220518|002189.SZ,002189.SZ,52845.48618759385,2688562.268837,1.0,OGR,2022_2023,independent,P3_D4,52845.48618759385,BASE,FUNDED,52845.48618759385,True
2022-05-19 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220518|000727.SZ,000727.SZ,52845.48618759385,2688562.268837,1.0,OGR,2022_2023,independent,P3_D4,52845.48618759385,BASE,FUNDED,52845.48618759385,True
2022-05-19 09:30:00,OGR,300503.SZ|2022-04-25,300503.SZ,6724.527937560359,1118411.9410332702,1.0,OGR,2022_2023,independent,P3_D4,6724.527937560359,BASE,FUNDED,6724.527937560359,True
2022-05-19 09:30:00,OGR,300460.SZ|2022-04-25,300460.SZ,6725.629721478416,1118411.9410332702,1.0,OGR,2022_2023,independent,P3_D4,6725.629721478415,BASE,FUNDED,6725.629721478416,True
2022-05-19 09:30:00,OGR,002845.SZ|2022-04-25,002845.SZ,7255.62132535552,1118411.9410332702,1.0,OGR,2022_2023,independent,P3_D4,7255.62132535552,BASE,FUNDED,7255.62132535552,True
2022-05-20 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220519|603331.SH,603331.SH,54060.98097731725,2739820.705456769,1.0,OGR,2022_2023,independent,P3_D4,54060.98097731725,BASE,FUNDED,54060.98097731725,True
2022-05-20 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220519|603789.SH,603789.SH,54060.98097731726,2739820.705456769,1.0,OGR,2022_2023,independent,P3_D4,54060.98097731725,BASE,FUNDED,54060.98097731726,True
2022-05-20 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220519|002672.SZ,002672.SZ,54060.98097731725,2739820.705456769,1.0,OGR,2022_2023,independent,P3_D4,54060.98097731725,BASE,FUNDED,54060.98097731725,True
2022-05-23 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220520|300027.SZ,300027.SZ,37369.39255138244,2757214.0739511037,1.0,OGR,2022_2023,independent,P3_D4,37369.39255138244,BASE,FUNDED,37369.39255138244,True
2022-05-23 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220520|600997.SH,600997.SH,54537.7432469875,2757214.0739511037,1.0,OGR,2022_2023,independent,P3_D4,54537.743246987506,BASE,FUNDED,54537.7432469875,True
2022-05-23 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220520|600740.SH,600740.SH,54537.74324698749,2757214.0739511037,1.0,OGR,2022_2023,independent,P3_D4,54537.7432469875,BASE,FUNDED,54537.74324698749,True
2022-05-23 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220520|601011.SH,601011.SH,54537.7432469875,2757214.0739511037,1.0,OGR,2022_2023,independent,P3_D4,54537.743246987506,BASE,FUNDED,54537.7432469875,True
2022-05-23 09:30:00,OGR,002415.SZ|2022-05-06,002415.SZ,7282.924289262071,1121936.8320258828,1.0,OGR,2022_2023,independent,P3_D4,7282.9242892620705,BASE,FUNDED,7282.924289262071,True
2022-05-24 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220523|300290.SZ,300290.SZ,37827.83759811406,2795161.34070044,1.0,OGR,2022_2023,independent,P3_D4,37827.83759811406,BASE,FUNDED,37827.83759811406,True
2022-05-24 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220523|300440.SZ,300440.SZ,37827.837598114056,2795161.34070044,1.0,OGR,2022_2023,independent,P3_D4,37827.837598114056,BASE,FUNDED,37827.837598114056,True
2022-05-24 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220523|300448.SZ,300448.SZ,37827.83759811407,2795161.34070044,1.0,OGR,2022_2023,independent,P3_D4,37827.83759811407,BASE,FUNDED,37827.83759811407,True
2022-05-24 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220523|603725.SH,603725.SH,55344.2070919004,2795161.34070044,1.0,OGR,2022_2023,independent,P3_D4,55344.2070919004,BASE,FUNDED,55344.2070919004,True
2022-05-24 09:30:00,ATRDR,V29|V27|SLOW_SUPPLY_EXHAUSTION_TAKEOVER|20220523|002392.SZ,002392.SZ,55344.2070919004,2795161.34070044,1.0,OGR,2022_2023,independent,P3_D4,55344.2070919004,BASE,FUNDED,55344.2070919004,True
2022-05-27 09:30:00,ATRDR,V29|BULL|V29B|20220526|300595.SZ,300595.SZ,36880.83829720415,2764029.2521263496,1.0,OGR,2022_2023,independent,P3_D4,36880.83829720415,BASE,FUNDED,36880.83829720415,True
2022-05-27 09:30:00,ATRDR,V29|BULL|V29B|20220526|300518.SZ,300518.SZ,36880.83829720415,2764029.2521263496,1.0,OGR,2022_2023,independent,P3_D4,36880.83829720415,BASE,FUNDED,36880.83829720415,True
2022-05-27 09:30:00,ATRDR,V29|BULL|V29B|20220526|300903.SZ,300903.SZ,36880.83829720415,2764029.2521263496,1.0,OGR,2022_2023,independent,P3_D4,36880.83829720415,BASE,FUNDED,36880.83829720415,True
2022-05-27 09:30:00,ATRDR,V29|BULL|V29B|20220526|600269.SH,600269.SH,55253.47010700731,2764029.2521263496,1.0,OGR,2022_2023,independent,P3_D4,55253.47010700731,BASE,FUNDED,55253.47010700731,True
2022-05-27 09:30:00,ATRDR,V29|BULL|V29B|20220526|002446.SZ,002446.SZ,55253.47010700733,2764029.2521263496,1.0,OGR,2022_2023,independent,P3_D4,55253.47010700733,BASE,FUNDED,55253.47010700733,True
2022-05-27 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220526-300595.SZ,300595.SZ,25541.83894313468,1796650.2995428168,1.0,OGR,2022_2023,independent,P3_D4,25541.83894313468,BASE,FUNDED,25541.83894313468,True
2022-05-27 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220526-002446.SZ,002446.SZ,34346.504374959164,1796650.2995428168,1.0,OGR,2022_2023,independent,P3_D4,34346.504374959164,BASE,FUNDED,34346.504374959164,True
2022-05-27 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220526-300518.SZ,300518.SZ,25541.83894313468,1796650.2995428168,1.0,OGR,2022_2023,independent,P3_D4,25541.83894313468,BASE,FUNDED,25541.83894313468,True
2022-05-27 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220526-300903.SZ,300903.SZ,25541.838943134677,1796650.2995428168,1.0,OGR,2022_2023,independent,P3_D4,25541.838943134677,BASE,FUNDED,25541.838943134677,True
2022-05-30 09:30:00,ATRDR,V29|BULL|V29B|20220527|300651.SZ,300651.SZ,36840.21965319652,2765186.0535250497,1.0,OGR,2022_2023,independent,P3_D4,36840.21965319651,BASE,FUNDED,36840.21965319652,True
2022-05-30 09:30:00,ATRDR,V29|BULL|V29B|20220527|300299.SZ,300299.SZ,36840.21965319652,2765186.0535250497,1.0,OGR,2022_2023,independent,P3_D4,36840.21965319652,BASE,FUNDED,36840.21965319652,True
2022-05-30 09:30:00,ATRDR,V29|BULL|V29B|20220527|600769.SH,600769.SH,55332.64879763827,2765186.0535250497,1.0,OGR,2022_2023,independent,P3_D4,55332.64879763826,BASE,FUNDED,55332.64879763827,True
2022-05-31 09:30:00,ATRDR,V29|BULL|V29B|20220530|600323.SH,600323.SH,55417.792020891706,2772852.5126771075,1.0,OGR,2022_2023,independent,P3_D4,55417.792020891706,BASE,FUNDED,55417.792020891706,True
2022-05-31 09:30:00,ATRDR,V29|BULL|V29B|20220530|600302.SH,600302.SH,55417.792020891706,2772852.5126771075,1.0,OGR,2022_2023,independent,P3_D4,55417.79202089171,BASE,FUNDED,55417.792020891706,True
2022-05-31 09:30:00,ATRDR,V29|BULL|V29B|20220530|600560.SH,600560.SH,55417.79202089171,2772852.5126771075,1.0,OGR,2022_2023,independent,P3_D4,55417.79202089171,BASE,FUNDED,55417.79202089171,True
2022-05-31 09:30:00,ATRDR,V29|BULL|V29B|20220530|600135.SH,600135.SH,55417.792020891706,2772852.5126771075,1.0,OGR,2022_2023,independent,P3_D4,55417.79202089171,BASE,FUNDED,55417.792020891706,True
2022-06-01 09:30:00,ATRDR,V29|BULL|V29B|20220531|300015.SZ,300015.SZ,37424.12697327424,2791902.4912408586,1.0,OGR,2022_2023,independent,P3_D4,37424.12697327424,BASE,FUNDED,37424.12697327424,True
2022-06-01 09:30:00,ATRDR,V29|BULL|V29B|20220531|600249.SH,600249.SH,55639.28940142082,2791902.4912408586,1.0,OGR,2022_2023,independent,P3_D4,55639.28940142082,BASE,FUNDED,55639.28940142082,True
2022-06-01 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220531-300015.SZ,300015.SZ,25614.804798895075,1798251.3564629448,1.0,OGR,2022_2023,independent,P3_D4,25614.804798895075,BASE,FUNDED,25614.804798895075,True
2022-06-01 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220531-600089.SH,600089.SH,34326.90708320305,1798251.3564629448,1.0,OGR,2022_2023,independent,P3_D4,34326.90708320305,BASE,FUNDED,34326.90708320305,True
2022-06-01 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220531-000596.SZ,000596.SZ,34326.90708320305,1798251.3564629448,1.0,OGR,2022_2023,independent,P3_D4,34326.90708320305,BASE,FUNDED,34326.90708320305,True
2022-06-02 09:30:00,ATRDR,V29|BULL|V29B|20220601|300170.SZ,300170.SZ,37536.967515524615,2806632.315573168,1.0,OGR,2022_2023,independent,P3_D4,37536.967515524615,BASE,FUNDED,37536.967515524615,True
2022-06-02 09:30:00,ATRDR,V29|BULL|V29B|20220601|300066.SZ,300066.SZ,37536.96751552461,2806632.315573168,1.0,OGR,2022_2023,independent,P3_D4,37536.96751552461,BASE,FUNDED,37536.96751552461,True
2022-06-02 09:30:00,ATRDR,V29|BULL|V29B|20220601|300586.SZ,300586.SZ,37536.967515524615,2806632.315573168,1.0,OGR,2022_2023,independent,P3_D4,37536.967515524615,BASE,FUNDED,37536.967515524615,True
2022-06-02 09:30:00,ATRDR,V29|BULL|V29B|20220601|600035.SH,600035.SH,56017.44300358071,2806632.315573168,1.0,OGR,2022_2023,independent,P3_D4,56017.44300358071,BASE,FUNDED,56017.44300358071,True
2022-06-02 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220601-300170.SZ,300170.SZ,25597.810948919618,1797999.078198541,1.0,OGR,2022_2023,independent,P3_D4,25597.810948919618,BASE,FUNDED,25597.810948919618,True
2022-06-02 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220601-600825.SH,600825.SH,34335.491657698374,1797999.078198541,1.0,OGR,2022_2023,independent,P3_D4,34335.49165769838,BASE,FUNDED,34335.491657698374,True
2022-06-02 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220601-300066.SZ,300066.SZ,25597.810948919618,1797999.078198541,1.0,OGR,2022_2023,independent,P3_D4,25597.810948919618,BASE,FUNDED,25597.810948919618,True
2022-06-02 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220601-300586.SZ,300586.SZ,25597.810948919618,1797999.078198541,1.0,OGR,2022_2023,independent,P3_D4,25597.810948919618,BASE,FUNDED,25597.810948919618,True
2022-06-02 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220601-605183.SH,605183.SH,34335.49165769838,1797999.078198541,1.0,OGR,2022_2023,independent,P3_D4,34335.49165769838,BASE,FUNDED,34335.49165769838,True
2022-06-07 09:30:00,ATRDR,V29|BULL|V29B|20220606|600186.SH,600186.SH,56671.337321295105,2854913.5098016327,1.0,OGR,2022_2023,independent,P3_D4,56671.337321295105,BASE,FUNDED,56671.337321295105,True
2022-06-08 09:30:00,SMV6,SMV6|2022-06-08|515170.SH|1,515170.SH,99491.708202768,1017753.27380352,1.0,OGR,2022_2023,independent,P3_D4,99491.708202768,BASE,FUNDED,99491.708202768,True
2022-06-09 09:30:00,SMV6,SMV6|2022-06-09|515170.SH|2,515170.SH,102913.927549776,1019246.265600752,1.0,OGR,2022_2023,independent,P3_D4,102913.927549776,BASE,FUNDED,102913.927549776,True
2022-06-09 09:30:00,SMV6,SMV6|2022-06-09|159601.SZ|3,159601.SZ,203957.78660064,1019246.265600752,1.0,OGR,2022_2023,independent,P3_D4,203957.78660064,BASE,FUNDED,203957.78660064,True
2022-06-09 09:30:00,SMV6,SMV6|2022-06-09|510150.SH|4,510150.SH,106610.82134068798,1019246.265600752,1.0,OGR,2022_2023,independent,P3_D4,106610.82134068798,BASE,FUNDED,106610.82134068798,True
2022-06-09 09:30:00,SMV6,SMV6|2022-06-09|515650.SH|5,515650.SH,64196.64276119998,1019246.265600752,1.0,OGR,2022_2023,independent,P3_D4,64196.64276119998,BASE,FUNDED,64196.64276119998,True
2022-06-10 09:30:00,SMV6,SMV6|2022-06-10|515170.SH|6,515170.SH,52500.45639168,1008066.7873484484,1.0,OGR,2022_2023,independent,P3_D4,52500.45639167999,BASE,FUNDED,52500.45639168,True
2022-06-10 09:30:00,SMV6,SMV6|2022-06-10|159601.SZ|7,159601.SZ,50817.675022704,1008066.7873484484,1.0,OGR,2022_2023,independent,P3_D4,50817.675022704,BASE,FUNDED,50817.675022704,True
2022-06-10 09:30:00,SMV6,SMV6|2022-06-10|510150.SH|8,510150.SH,34133.60495592,1008066.7873484484,1.0,OGR,2022_2023,independent,P3_D4,34133.60495592,BASE,FUNDED,34133.60495592,True
2022-06-10 09:30:00,SMV6,SMV6|2022-06-10|515650.SH|9,515650.SH,2013.2115217919995,1008066.7873484484,1.0,OGR,2022_2023,independent,P3_D4,2013.2115217919995,BASE,FUNDED,2013.2115217919995,True
2022-06-15 09:30:00,SMV6,SMV6|2022-06-15|510150.SH|10,510150.SH,63113.460488064,1017793.4382352002,1.0,OGR,2022_2023,independent,P3_D4,63113.46048806399,BASE,FUNDED,63113.460488064,True
2022-06-15 09:30:00,ATRDR,V29|BULL|V29B|20220614|601628.SH,601628.SH,55884.50082551613,2811705.580449023,1.0,OGR,2022_2023,independent,P3_D4,55884.50082551612,BASE,FUNDED,55884.50082551613,True
2022-06-15 09:30:00,ATRDR,V29|BULL|V29B|20220614|601319.SH,601319.SH,55884.500825516145,2811705.580449023,1.0,OGR,2022_2023,independent,P3_D4,55884.50082551614,BASE,FUNDED,55884.500825516145,True
2022-06-15 09:30:00,SMV6,SMV6|2022-06-15|515650.SH|11,515650.SH,23407.38774144,1017793.4382352002,1.0,OGR,2022_2023,independent,P3_D4,23407.38774144,BASE,FUNDED,23407.38774144,True
2022-06-15 09:30:00,SMV6,SMV6|2022-06-15|159928.SZ|12,159928.SZ,203656.885952544,1017793.4382352002,1.0,OGR,2022_2023,independent,P3_D4,203656.88595254396,BASE,FUNDED,203656.885952544,True
2022-06-16 09:30:00,ATRDR,V29|BULL|V29B|20220615|601128.SH,601128.SH,56046.93952151974,2819454.3204574413,1.0,OGR,2022_2023,independent,P3_D4,56046.93952151973,BASE,FUNDED,56046.93952151974,True
2022-06-17 09:30:00,ATRDR,V29|BULL|V29B|20220616|300633.SZ,300633.SZ,37993.492126917,2810276.6765383277,1.0,OGR,2022_2023,independent,P3_D4,37993.492126917,BASE,FUNDED,37993.492126917,True
2022-06-17 09:30:00,ATRDR,V29|BULL|V29B|20220616|300498.SZ,300498.SZ,37993.492126917,2810276.6765383277,1.0,OGR,2022_2023,independent,P3_D4,37993.492126917,BASE,FUNDED,37993.492126917,True
2022-06-17 09:30:00,ATRDR,V29|BULL|V29B|20220616|600867.SH,600867.SH,55682.39709102701,2810276.6765383277,1.0,OGR,2022_2023,independent,P3_D4,55682.39709102701,BASE,FUNDED,55682.39709102701,True
2022-06-17 09:30:00,ATRDR,V29|BULL|V29B|20220616|000876.SZ,000876.SZ,55682.397091027015,2810276.6765383277,1.0,OGR,2022_2023,independent,P3_D4,55682.397091027015,BASE,FUNDED,55682.397091027015,True
2022-06-17 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220616-600867.SH,600867.SH,34408.955595124586,1803985.348229875,1.0,OGR,2022_2023,independent,P3_D4,34408.955595124586,BASE,FUNDED,34408.955595124586,True
2022-06-17 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220616-300633.SZ,300633.SZ,25723.88934587121,1803985.348229875,1.0,OGR,2022_2023,independent,P3_D4,25723.88934587121,BASE,FUNDED,25723.88934587121,True
2022-06-17 09:30:00,MCB,V72|V65|EARLY_TRANSITION|V53-20220616-000876.SZ,000876.SZ,34408.95559512458,1803985.348229875,1.0,OGR,2022_2023,independent,P3_D4,34408.955595124586,BASE,FUNDED,34408.95559512458,True
2022-06-21 09:30:00,ATRDR,V29|BULL|V29B|20220620|002677.SZ,002677.SZ,55969.91065733149,2830608.1018339545,1.0,OGR,2022_2023,independent,P3_D4,55969.9106573315,BASE,FUNDED,55969.91065733149,True
2022-06-21 09:30:00,ATRDR,V29|BULL|V29B|20220620|002275.SZ,002275.SZ,55969.91065733149,2830608.1018339545,1.0,OGR,2022_2023,independent,P3_D4,55969.91065733149,BASE,FUNDED,55969.91065733149,True
2022-06-21 09:30:00,ATRDR,V29|BULL|V29B|20220620|000423.SZ,000423.SZ,55969.910657331486,2830608.1018339545,1.0,OGR,2022_2023,independent,P3_D4,55969.91065733149,BASE,FUNDED,55969.910657331486,True
2022-06-21 09:30:00,ATRDR,V29|BULL|V29B|20220620|603298.SH,603298.SH,55969.910657331486,2830608.1018339545,1.0,OGR,2022_2023,independent,P3_D4,55969.91065733149,BASE,FUNDED,55969.910657331486,True
2022-06-21 09:30:00,ATRDR,V29|BULL|V29B|20220620|605089.SH,605089.SH,55969.910657331486,2830608.1018339545,1.0,OGR,2022_2023,independent,P3_D4,55969.910657331486,BASE,FUNDED,55969.910657331486,True
2022-06-23 09:30:00,ATRDR,V29|BULL|V29B|20220622|002287.SZ,002287.SZ,55524.61758579348,2814585.284971493,1.0,OGR,2022_2023,independent,P3_D4,55524.61758579348,BASE,FUNDED,55524.61758579348,True
2022-06-27 09:30:00,ATRDR,V29|BULL|V29B|20220624|000921.SZ,000921.SZ,55828.79064136812,2830955.011613895,1.0,OGR,2022_2023,independent,P3_D4,55828.79064136812,BASE,FUNDED,55828.79064136812,True
2022-06-29 09:30:00,ATRDR,V29|BULL|V29B|20220628|300406.SZ,300406.SZ,38589.667975499135,2836705.6891912716,1.0,OGR,2022_2023,independent,P3_D4,38589.667975499135,BASE,FUNDED,38589.667975499135,True
2022-06-29 09:30:00,ATRDR,V29|BULL|V29B|20220628|002186.SZ,002186.SZ,55967.188330876335,2836705.6891912716,1.0,OGR,2022_2023,independent,P3_D4,55967.18833087633,BASE,FUNDED,55967.188330876335,True
2022-06-29 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20220628-002186.SZ,002186.SZ,34494.835633482115,1816194.7339505523,1.0,OGR,2022_2023,independent,P3_D4,34494.835633482115,BASE,FUNDED,34494.835633482115,True
2022-06-29 09:30:00,MCB,V72|V65|MEDIUM_PARTICIPATION|V53-20220628-300406.SZ,300406.SZ,26044.98883153626,1816194.7339505523,1.0,OGR,2022_2023,independent,P3_D4,26044.98883153626,BASE,FUNDED,26044.98883153626,True
2022-06-30 09:30:00,ATRDR,V29|BULL|V29B|20220629|002968.SZ,002968.SZ,55803.11703553478,2829650.803699048,1.0,OGR,2022_2023,independent,P3_D4,55803.11703553478,BASE,FUNDED,55803.11703553478,True
2022-07-08 09:30:00,ATRDR,V29|BULL|V29B|20220707|600879.SH,600879.SH,55707.15711258158,2835236.5173890456,1.0,OGR,2022_2023,independent,P3_D4,55707.15711258159,BASE,FUNDED,55707.15711258158,True
2022-07-12 09:30:00,ATRDR,V29|BULL|V29B|20220711|600839.SH,600839.SH,56022.45383357837,2842599.063065374,1.0,OGR,2022_2023,independent,P3_D4,56022.453833578365,BASE,FUNDED,56022.45383357837,True
2022-07-21 09:30:00,ATRDR,V29|BULL|V29B|20220720|300922.SZ,300922.SZ,38736.028555011195,2841389.0679275375,1.0,OGR,2022_2023,independent,P3_D4,38736.02855501119,BASE,FUNDED,38736.028555011195,True
2022-07-21 09:30:00,ATRDR,V29|BULL|V29B|20220720|300600.SZ,300600.SZ,38736.02855501119,2841389.0679275375,1.0,OGR,2022_2023,independent,P3_D4,38736.02855501119,BASE,FUNDED,38736.02855501119,True
2022-07-21 09:30:00,ATRDR,V29|BULL|V29B|20220720|300810.SZ,300810.SZ,38736.02855501119,2841389.0679275375,1.0,OGR,2022_2023,independent,P3_D4,38736.02855501119,BASE,FUNDED,38736.02855501119,True
2022-07-21 09:30:00,ATRDR,V29|BULL|V29B|20220720|300045.SZ,300045.SZ,38736.02855501119,2841389.0679275375,1.0,OGR,2022_2023,independent,P3_D4,38736.02855501119,BASE,FUNDED,38736.02855501119,True
2022-07-21 09:30:00,ATRDR,V29|BULL|V29B|20220720|300397.SZ,300397.SZ,38736.02855501119,2841389.0679275375,1.0,OGR,2022_2023,independent,P3_D4,38736.02855501118,BASE,FUNDED,38736.02855501119,True
2022-07-21 09:30:00,ATRDR,V29|BULL|V29B|20220720|300123.SZ,300123.SZ,38736.02855501119,2841389.0679275375,1.0,OGR,2022_2023,independent,P3_D4,38736.02855501118,BASE,FUNDED,38736.02855501119,True
2022-07-21 09:30:00,ATRDR,V29|BULL|V29B|20220720|300352.SZ,300352.SZ,38736.02855501119,2841389.0679275375,1.0,OGR,2022_2023,independent,P3_D4,38736.02855501119,BASE,FUNDED,38736.02855501119,True
2022-07-21 09:30:00,ATRDR,V29|BULL|V29B|20220720|601866.SH,601866.SH,55976.9403759065,2841389.0679275375,1.0,OGR,2022_2023,independent,P3_D4,55976.9403759065,BASE,FUNDED,55976.9403759065,True
2022-07-21 09:30:00,ATRDR,V29|BULL|V29B|20220720|601606.SH,601606.SH,55976.94037590652,2841389.0679275375,1.0,OGR,2022_2023,independent,P3_D4,55976.94037590651,BASE,FUNDED,55976.94037590652,True
