target,split,feature,family,kind,category,winner_total,winner_available,winner_coverage,nonwinner_total,nonwinner_available,nonwinner_coverage,winner_median,nonwinner_median,auc_winner_higher,auc_cluster_ci_low,auc_cluster_ci_high
up30_40,validation,model_spread_cost_p90,model_consensus,continuous,absolute_state,311,311,1,399,397,0.9949874687,0.3633355787,0.2568069858,0.5813456227,,
up30_40,validation,model_spread_dominant_peak_today,model_consensus,continuous,absolute_state,311,311,1,399,397,0.9949874687,0,0,0.5191994622,,
up30_40,validation,peak_track_age_chg_5,peak_age,continuous,recent_change,311,67,0.2154340836,399,86,0.2155388471,5,5,0.5,,
up30_40,validation,peak_track_age_chg_10,peak_age,continuous,recent_change,311,65,0.2090032154,399,73,0.1829573935,10,10,0.5,,
up30_40,validation,peak_track_age_chg_20,peak_age,continuous,recent_change,311,43,0.1382636656,399,61,0.1528822055,20,20,0.5,,
up30_40,validation,peak_track_mass_chg_5,peak_mass,continuous,recent_change,311,67,0.2154340836,399,86,0.2155388471,-0.00594886873,-0.003853177312,0.4451579313,,
up30_40,validation,peak_track_mass_chg_10,peak_mass,continuous,recent_change,311,65,0.2090032154,399,73,0.1829573935,-0.01374408997,-0.007921235405,0.4141201264,,
up30_40,validation,peak_track_mass_chg_20,peak_mass,continuous,recent_change,311,43,0.1382636656,399,61,0.1528822055,-0.03049487362,-0.02231115217,0.4708349218,,
up30_40,validation,peak_track_prominence_chg_5,peak_prominence,continuous,recent_change,311,67,0.2154340836,399,86,0.2155388471,-0.0003244822443,-0.0002448113827,0.4359597362,,
up30_40,validation,peak_track_prominence_chg_10,peak_prominence,continuous,recent_change,311,65,0.2090032154,399,73,0.1829573935,-0.0007215363672,-0.0004737994736,0.410748156,,
up30_40,validation,peak_track_prominence_chg_20,peak_prominence,continuous,recent_change,311,43,0.1382636656,399,61,0.1528822055,-0.001470189557,-0.001168469852,0.4712161647,,
up30_40,validation,peak_band_width_rel_price_chg_5,peak_shape,continuous,recent_change,311,67,0.2154340836,399,86,0.2155388471,0.003563917949,0.001939487983,0.6202707393,,
up30_40,validation,peak_band_width_rel_price_chg_10,peak_shape,continuous,recent_change,311,65,0.2090032154,399,73,0.1829573935,0.003287842075,0.001534408812,0.5726027397,,
up30_40,validation,peak_band_width_rel_price_chg_20,peak_shape,continuous,recent_change,311,43,0.1382636656,399,61,0.1528822055,0.002687092671,0.0008436693979,0.6057948913,,
up30_40,validation,peak_location_rel_price_chg_5,peak_shape,continuous,recent_change,311,67,0.2154340836,399,86,0.2155388471,0.04578468532,0.02301483643,0.716938563,,
up30_40,validation,peak_location_rel_price_chg_10,peak_shape,continuous,recent_change,311,65,0.2090032154,399,73,0.1829573935,0.05210011656,0.02058039954,0.7285563751,,
up30_40,validation,peak_location_rel_price_chg_20,peak_shape,continuous,recent_change,311,43,0.1382636656,399,61,0.1528822055,0.03727683636,0.01279236498,0.6782310332,,
up30_40,validation,base_presence_20_chg_5,base_persistence,continuous,recent_change,311,311,1,399,399,1,0,0,0.5232575007,,
up30_40,validation,base_presence_20_chg_10,base_persistence,continuous,recent_change,311,311,1,399,399,1,0,0,0.5244139287,,
up30_40,validation,base_presence_20_chg_20,base_persistence,continuous,recent_change,311,311,1,399,399,1,0,0,0.5078371169,,
up30_40,validation,concentration_20_chg_5,scalar_chip,continuous,recent_change,311,311,1,399,397,0.9949874687,0.003077394803,0.007826380749,0.4329577944,,
up30_40,validation,concentration_20_chg_10,scalar_chip,continuous,recent_change,311,311,1,399,397,0.9949874687,0.007327329227,0.01438383397,0.4556278196,,
up30_40,validation,concentration_20_chg_20,scalar_chip,continuous,recent_change,311,311,1,399,397,0.9949874687,0.007046742899,0.0150925496,0.4805332599,,
up30_40,validation,profit_ratio_chg_5,scalar_chip,continuous,recent_change,311,311,1,399,397,0.9949874687,-0.1014759841,-0.1033768543,0.4456656435,,
up30_40,validation,profit_ratio_chg_10,scalar_chip,continuous,recent_change,311,311,1,399,397,0.9949874687,-0.1308478671,-0.06965063674,0.3664946909,,
up30_40,validation,profit_ratio_chg_20,scalar_chip,continuous,recent_change,311,311,1,399,397,0.9949874687,-0.09780983493,-0.02137078033,0.3308981347,,
up30_40,validation,average_cost_rel_price_chg_5,cost_anchors,continuous,recent_change,311,311,1,399,397,0.9949874687,0.0440567632,0.02798971745,0.6519150866,,
up30_40,validation,average_cost_rel_price_chg_10,cost_anchors,continuous,recent_change,311,311,1,399,397,0.9949874687,0.05658847917,0.0202487666,0.6991341816,,
up30_40,validation,average_cost_rel_price_chg_20,cost_anchors,continuous,recent_change,311,311,1,399,397,0.9949874687,0.04729945913,-0.003411557352,0.7060591089,,
up30_40,validation,p10_rel_price_chg_5,cost_anchors,continuous,recent_change,311,311,1,399,397,0.9949874687,0.03637357452,0.02476639643,0.6343638381,,
up30_40,validation,p10_rel_price_chg_10,cost_anchors,continuous,recent_change,311,311,1,399,397,0.9949874687,0.04906083473,0.02077360226,0.6820364956,,
up30_40,validation,p10_rel_price_chg_20,cost_anchors,continuous,recent_change,311,311,1,399,397,0.9949874687,0.03912579957,0,0.7010537229,,
up30_40,validation,p50_rel_price_chg_5,cost_anchors,continuous,recent_change,311,311,1,399,397,0.9949874687,0.043752996,0.02605068012,0.6531056882,,
up30_40,validation,p50_rel_price_chg_10,cost_anchors,continuous,recent_change,311,311,1,399,397,0.9949874687,0.05467882093,0.01797291273,0.6916180032,,
up30_40,validation,p50_rel_price_chg_20,cost_anchors,continuous,recent_change,311,311,1,399,397,0.9949874687,0.0499208429,-0.0001549143073,0.7004624718,,
up30_40,validation,p90_rel_price_chg_5,cost_anchors,continuous,recent_change,311,311,1,399,397,0.9949874687,0.05216283545,0.03298428245,0.6580543789,,
up30_40,validation,p90_rel_price_chg_10,cost_anchors,continuous,recent_change,311,311,1,399,397,0.9949874687,0.06368190854,0.02260296855,0.7043015543,,
up30_40,validation,p90_rel_price_chg_20,cost_anchors,continuous,recent_change,311,311,1,399,397,0.9949874687,0.05943423932,0,0.6832837924,,
up30_40,holdout,base_exists,structural_base,binary,absolute_state,218,218,1,539,539,1,0,0,0.47180048,,
up30_40,holdout,strict_temporal_valid,structural_base,binary,absolute_state,218,218,1,539,539,1,0,0,0.4622900036,,
up30_40,holdout,peak_track_age,peak_age,continuous,absolute_state,218,69,0.3165137615,539,201,0.3729128015,45,51,0.469932944,,
up30_40,holdout,peak_track_mass,peak_mass,continuous,absolute_state,218,69,0.3165137615,539,201,0.3729128015,0.2121938422,0.3195093744,0.3822193381,,
up30_40,holdout,peak_track_prominence,peak_prominence,continuous,absolute_state,218,69,0.3165137615,539,201,0.3729128015,0.01093131744,0.01412817057,0.3916648641,,
up30_40,holdout,peak_band_width_abs,peak_shape,continuous,absolute_state,218,69,0.3165137615,539,201,0.3729128015,0.5961151449,0.6140717166,0.5042901435,,
up30_40,holdout,peak_band_width_rel_price,peak_shape,continuous,absolute_state,218,69,0.3165137615,539,201,0.3729128015,0.09186730062,0.09435522537,0.4722762997,,
up30_40,holdout,peak_location_rel_price,peak_shape,continuous,absolute_state,218,69,0.3165137615,539,201,0.3729128015,0.1375208979,0.09712582223,0.5754560531,,
up30_40,holdout,rolling_base_episode_age,base_persistence,continuous,persistence,218,69,0.3165137615,539,201,0.3729128015,6,7,0.4189559449,,
up30_40,holdout,days_since_rebinding,base_persistence,continuous,persistence,218,69,0.3165137615,539,201,0.3729128015,5,6,0.4189559449,,
up30_40,holdout,rebinding_observed,base_persistence,binary,lifecycle_event,218,218,1,539,539,1,0,0,0.47180048,,
up30_40,holdout,base_presence_5,base_persistence,continuous,persistence,218,218,1,539,539,1,0,0,0.4643367772,,
up30_40,holdout,base_presence_10,base_persistence,continuous,persistence,218,218,1,539,539,1,0,0.1,0.4537795101,,
up30_40,holdout,base_presence_20,base_persistence,continuous,persistence,218,218,1,539,539,1,0.1,0.25,0.4453243349,,
up30_40,holdout,peak_track_split,lifecycle_events,binary,lifecycle_event,218,218,1,539,539,1,0,0,0.502965907,,
up30_40,holdout,peak_track_merge,lifecycle_events,binary,lifecycle_event,218,218,1,539,539,1,0,0,0.5001319126,,
up30_40,holdout,peak_track_lost,lifecycle_events,binary,lifecycle_event,218,218,1,539,539,1,0,0,0.5293058842,,
up30_40,holdout,split_count_20,lifecycle_events,continuous,persistence,218,218,1,539,539,1,1,0,0.5712158091,,
up30_40,holdout,merge_count_20,lifecycle_events,continuous,persistence,218,218,1,539,539,1,1,1,0.5776667631,,
up30_40,holdout,lost_count_20,lifecycle_events,continuous,persistence,218,218,1,539,539,1,3,2,0.5720838794,,
up30_40,holdout,ensemble_ambiguity,ensemble_ambiguity,binary,absolute_state,218,218,1,539,539,1,1,1,0.5305952239,,
up30_40,holdout,ambiguity_rate_20,ensemble_ambiguity,continuous,persistence,218,218,1,539,539,1,0.9,0.7,0.5555735222,,
up30_40,holdout,concentration_20,scalar_chip,continuous,absolute_state,218,218,1,539,538,0.9981447124,0.631843733,0.6996993426,0.3956805702,,
up30_40,holdout,profit_ratio,scalar_chip,continuous,absolute_state,218,218,1,539,538,0.9981447124,0.1304115199,0.1605802097,0.4430016029,,
up30_40,holdout,asr,scalar_chip,continuous,absolute_state,218,218,1,539,538,0.9981447124,0.351977901,0.4831588009,0.364431636,,
up30_40,holdout,cbw,scalar_chip,continuous,absolute_state,218,218,1,539,538,0.9981447124,82.75999104,62.72502689,0.640210941,,
up30_40,holdout,average_cost_rel_price,cost_anchors,continuous,absolute_state,218,218,1,539,538,0.9981447124,0.1282396834,0.09810944692,0.5602298694,,
up30_40,holdout,p01_rel_price,cost_anchors,continuous,absolute_state,218,218,1,539,538,0.9981447124,-0.137206086,-0.1098630148,0.4654087514,,
up30_40,holdout,p10_rel_price,cost_anchors,continuous,absolute_state,218,218,1,539,538,0.9981447124,-0.01825584592,-0.02580728077,0.5141920467,,
up30_40,holdout,p50_rel_price,cost_anchors,continuous,absolute_state,218,218,1,539,538,0.9981447124,0.1148982994,0.08164503165,0.5826753862,,
up30_40,holdout,p90_rel_price,cost_anchors,continuous,absolute_state,218,218,1,539,538,0.9981447124,0.2625946488,0.2302769289,0.5729340746,,
up30_40,holdout,p99_rel_price,cost_anchors,continuous,absolute_state,218,218,1,539,538,0.9981447124,0.4713657607,0.4077284078,0.5660703932,,
up30_40,holdout,model_spread_cost_p50,model_consensus,continuous,absolute_state,218,218,1,539,538,0.9981447124,0.2105363837,0.1307542437,0.5841291225,,
up30_40,holdout,model_spread_cost_p90,model_consensus,continuous,absolute_state,218,218,1,539,538,0.9981447124,0.3226693977,0.2432631652,0.5778537567,,
up30_40,holdout,model_spread_dominant_peak_today,model_consensus,continuous,absolute_state,218,218,1,539,538,0.9981447124,0,0,0.5523131885,,
up30_40,holdout,peak_track_age_chg_5,peak_age,continuous,recent_change,218,49,0.2247706422,539,136,0.2523191095,5,5,0.5,,
up30_40,holdout,peak_track_age_chg_10,peak_age,continuous,recent_change,218,31,0.1422018349,539,121,0.2244897959,10,10,0.5,,
up30_40,holdout,peak_track_age_chg_20,peak_age,continuous,recent_change,218,25,0.1146788991,539,89,0.1651205937,20,20,0.5,,
up30_40,holdout,peak_track_mass_chg_5,peak_mass,continuous,recent_change,218,49,0.2247706422,539,136,0.2523191095,-0.00529526343,-0.005239817117,0.5145558223,,
up30_40,holdout,peak_track_mass_chg_10,peak_mass,continuous,recent_change,218,31,0.1422018349,539,121,0.2244897959,-0.010503326,-0.01056229435,0.495601173,,
up30_40,holdout,peak_track_mass_chg_20,peak_mass,continuous,recent_change,218,25,0.1146788991,539,89,0.1651205937,-0.02994534648,-0.02041365495,0.406741573,,
up30_40,holdout,peak_track_prominence_chg_5,peak_prominence,continuous,recent_change,218,49,0.2247706422,539,136,0.2523191095,-0.0003308856447,-0.0003430781523,0.5285114046,,
up30_40,holdout,peak_track_prominence_chg_10,peak_prominence,continuous,recent_change,218,31,0.1422018349,539,121,0.2244897959,-0.0006311809404,-0.0007056112904,0.5473207145,,
up30_40,holdout,peak_track_prominence_chg_20,peak_prominence,continuous,recent_change,218,25,0.1146788991,539,89,0.1651205937,-0.001194058327,-0.001272112797,0.4970786517,,
up30_40,holdout,peak_band_width_rel_price_chg_5,peak_shape,continuous,recent_change,218,49,0.2247706422,539,136,0.2523191095,0.004858251052,0.0020319273,0.6470588235,,
up30_40,holdout,peak_band_width_rel_price_chg_10,peak_shape,continuous,recent_change,218,31,0.1422018349,539,121,0.2244897959,0.00613811104,0.001825756544,0.6974140229,,
up30_40,holdout,peak_band_width_rel_price_chg_20,peak_shape,continuous,recent_change,218,25,0.1146788991,539,89,0.1651205937,0.003309602008,0.002236287491,0.5235955056,,
up30_40,holdout,peak_location_rel_price_chg_5,peak_shape,continuous,recent_change,218,49,0.2247706422,539,136,0.2523191095,0.05503245927,0.02938194816,0.7201380552,,
up30_40,holdout,peak_location_rel_price_chg_10,peak_shape,continuous,recent_change,218,31,0.1422018349,539,121,0.2244897959,0.06506106219,0.03454939722,0.7709944015,,
up30_40,holdout,peak_location_rel_price_chg_20,peak_shape,continuous,recent_change,218,25,0.1146788991,539,89,0.1651205937,0.09467138752,0.03030126548,0.7631460674,,
up30_40,holdout,base_presence_20_chg_5,base_persistence,continuous,recent_change,218,218,1,539,539,1,0,0,0.5086424061,,
up30_40,holdout,base_presence_20_chg_10,base_persistence,continuous,recent_change,218,218,1,539,539,1,0,0,0.5066722269,,
up30_40,holdout,base_presence_20_chg_20,base_persistence,continuous,recent_change,218,218,1,539,539,1,0,0,0.4671877925,,
up30_40,holdout,concentration_20_chg_5,scalar_chip,continuous,recent_change,218,218,1,539,538,0.9981447124,-0.001133013124,0.002888567242,0.4672163296,,
up30_40,holdout,concentration_20_chg_10,scalar_chip,continuous,recent_change,218,218,1,539,538,0.9981447124,-0.001027997149,0.006732809125,0.4859230586,,
up30_40,holdout,concentration_20_chg_20,scalar_chip,continuous,recent_change,218,218,1,539,538,0.9981447124,0.0102396134,0.01374054234,0.49879779,,
up30_40,holdout,profit_ratio_chg_5,scalar_chip,continuous,recent_change,218,218,1,539,538,0.9981447124,-0.09415792866,-0.05752396846,0.3828228914,,
up30_40,holdout,profit_ratio_chg_10,scalar_chip,continuous,recent_change,218,218,1,539,538,0.9981447124,-0.1394683572,-0.08633137831,0.3612513216,,
up30_40,holdout,profit_ratio_chg_20,scalar_chip,continuous,recent_change,218,218,1,539,538,0.9981447124,-0.1663013573,-0.1055282065,0.3702380546,,
up30_40,holdout,average_cost_rel_price_chg_5,cost_anchors,continuous,recent_change,218,218,1,539,538,0.9981447124,0.0572138809,0.03097027827,0.6843815013,,
up30_40,holdout,average_cost_rel_price_chg_10,cost_anchors,continuous,recent_change,218,218,1,539,538,0.9981447124,0.07398324361,0.0382871927,0.6867688687,,
up30_40,holdout,average_cost_rel_price_chg_20,cost_anchors,continuous,recent_change,218,218,1,539,538,0.9981447124,0.1021418263,0.04311403373,0.6912196037,,
up30_40,holdout,p10_rel_price_chg_5,cost_anchors,continuous,recent_change,218,218,1,539,538,0.9981447124,0.04779715532,0.02716287491,0.6756676102,,
up30_40,holdout,p10_rel_price_chg_10,cost_anchors,continuous,recent_change,218,218,1,539,538,0.9981447124,0.06208208395,0.03471182862,0.6739197162,,
up30_40,holdout,p10_rel_price_chg_20,cost_anchors,continuous,recent_change,218,218,1,539,538,0.9981447124,0.07865108381,0.03994236028,0.6630657208,,
up30_40,holdout,p50_rel_price_chg_5,cost_anchors,continuous,recent_change,218,218,1,539,538,0.9981447124,0.05549863708,0.03032911623,0.685327922,,
up30_40,holdout,p50_rel_price_chg_10,cost_anchors,continuous,recent_change,218,218,1,539,538,0.9981447124,0.07198171081,0.03635150259,0.6839978173,,
up30_40,holdout,p50_rel_price_chg_20,cost_anchors,continuous,recent_change,218,218,1,539,538,0.9981447124,0.09729060476,0.04321908724,0.6833412912,,
up30_40,holdout,p90_rel_price_chg_5,cost_anchors,continuous,recent_change,218,218,1,539,538,0.9981447124,0.07076474661,0.03615271136,0.6899832884,,
up30_40,holdout,p90_rel_price_chg_10,cost_anchors,continuous,recent_change,218,218,1,539,538,0.9981447124,0.0908788154,0.04244453162,0.6899065516,,
up30_40,holdout,p90_rel_price_chg_20,cost_anchors,continuous,recent_change,218,218,1,539,538,0.9981447124,0.1128225331,0.04856827266,0.6793680297,,
up50_60,discovery,base_exists,structural_base,binary,absolute_state,209,209,1,573,573,1,0,0,0.5079744817,,
up50_60,discovery,strict_temporal_valid,structural_base,binary,absolute_state,209,209,1,573,573,1,0,0,0.5036699316,,
up50_60,discovery,peak_track_age,peak_age,continuous,absolute_state,209,73,0.3492822967,573,191,0.3333333333,39,61,0.4473570968,,
up50_60,discovery,peak_track_mass,peak_mass,continuous,absolute_state,209,73,0.3492822967,573,191,0.3333333333,0.2551824195,0.2335094728,0.515670946,,
up50_60,discovery,peak_track_prominence,peak_prominence,continuous,absolute_state,209,73,0.3492822967,573,191,0.3333333333,0.01188089364,0.01139036875,0.4715627914,,
up50_60,discovery,peak_band_width_abs,peak_shape,continuous,absolute_state,209,73,0.3492822967,573,191,0.3333333333,0.8226159484,0.5585352453,0.6556695116,,
up50_60,discovery,peak_band_width_rel_price,peak_shape,continuous,absolute_state,209,73,0.3492822967,573,191,0.3333333333,0.111901429,0.09525309291,0.6019507997,,
up50_60,discovery,peak_location_rel_price,peak_shape,continuous,absolute_state,209,73,0.3492822967,573,191,0.3333333333,0.2502399615,0.2266749173,0.5430682063,,
up50_60,discovery,rolling_base_episode_age,base_persistence,continuous,persistence,209,73,0.3492822967,573,191,0.3333333333,6,5,0.5114752923,,
up50_60,discovery,days_since_rebinding,base_persistence,continuous,persistence,209,67,0.3205741627,573,164,0.2862129145,5,3,0.546869312,,
up50_60,discovery,rebinding_observed,base_persistence,binary,lifecycle_event,209,209,1,573,573,1,0,0,0.5171806241,,
up50_60,discovery,base_presence_5,base_persistence,continuous,persistence,209,201,0.961722488,573,540,0.942408377,0,0,0.518444813,,
up50_60,discovery,base_presence_10,base_persistence,continuous,persistence,209,194,0.9282296651,573,531,0.9267015707,0.2,0.1,0.5294474537,,
up50_60,discovery,base_presence_20,base_persistence,continuous,persistence,209,113,0.5406698565,573,341,0.595113438,0.3,0.2,0.548841253,,
up50_60,discovery,peak_track_split,lifecycle_events,binary,lifecycle_event,209,209,1,573,573,1,0,0,0.5112269011,,
up50_60,discovery,peak_track_merge,lifecycle_events,binary,lifecycle_event,209,209,1,573,573,1,0,0,0.5179530215,,
up50_60,discovery,peak_track_lost,lifecycle_events,binary,lifecycle_event,209,209,1,573,573,1,0,0,0.5267583523,,
up50_60,discovery,split_count_20,lifecycle_events,continuous,persistence,209,113,0.5406698565,573,341,0.595113438,1,1,0.5160901046,,
up50_60,discovery,merge_count_20,lifecycle_events,continuous,persistence,209,113,0.5406698565,573,341,0.595113438,2,2,0.5093685932,,
up50_60,discovery,lost_count_20,lifecycle_events,continuous,persistence,209,113,0.5406698565,573,341,0.595113438,3,3,0.5182181507,,
up50_60,discovery,ensemble_ambiguity,ensemble_ambiguity,binary,absolute_state,209,209,1,573,573,1,1,1,0.4894369431,,
up50_60,discovery,ambiguity_rate_20,ensemble_ambiguity,continuous,persistence,209,113,0.5406698565,573,341,0.595113438,0.7,0.8,0.4593984377,,
up50_60,discovery,concentration_20,scalar_chip,continuous,absolute_state,209,209,1,573,572,0.9982547993,0.6671011613,0.6753546427,0.4849851106,,
up50_60,discovery,profit_ratio,scalar_chip,continuous,absolute_state,209,209,1,573,572,0.9982547993,0.04194638203,0.05557515626,0.4639098939,,
up50_60,discovery,asr,scalar_chip,continuous,absolute_state,209,209,1,573,572,0.9982547993,0.263187978,0.254777133,0.5102552949,,
up50_60,discovery,cbw,scalar_chip,continuous,absolute_state,209,209,1,573,572,0.9982547993,71.05744379,76.04054367,0.4724796734,,
up50_60,discovery,average_cost_rel_price,cost_anchors,continuous,absolute_state,209,209,1,573,572,0.9982547993,0.1779918953,0.187760831,0.4840566132,,
up50_60,discovery,p01_rel_price,cost_anchors,continuous,absolute_state,209,209,1,573,572,0.9982547993,-0.03898733862,-0.05317468553,0.5114431024,,
up50_60,discovery,p10_rel_price,cost_anchors,continuous,absolute_state,209,209,1,573,572,0.9982547993,0.02960592076,0.02994060933,0.4851565898,,
up50_60,discovery,p50_rel_price,cost_anchors,continuous,absolute_state,209,209,1,573,572,0.9982547993,0.171580503,0.1655285103,0.5133586509,,
up50_60,discovery,p90_rel_price,cost_anchors,continuous,absolute_state,209,209,1,573,572,0.9982547993,0.3380731948,0.3670229239,0.4765449861,,
up50_60,discovery,p99_rel_price,cost_anchors,continuous,absolute_state,209,209,1,573,572,0.9982547993,0.5388193583,0.6103684575,0.4485227691,,
up50_60,discovery,model_spread_cost_p50,model_consensus,continuous,absolute_state,209,209,1,573,572,0.9982547993,0.1478872257,0.1112832954,0.5764588283,,
up50_60,discovery,model_spread_cost_p90,model_consensus,continuous,absolute_state,209,209,1,573,572,0.9982547993,0.2630387692,0.27396569,0.4962985579,,
up50_60,discovery,model_spread_dominant_peak_today,model_consensus,continuous,absolute_state,209,209,1,573,572,0.9982547993,0,0,0.5154540436,,
up50_60,discovery,peak_track_age_chg_5,peak_age,continuous,recent_change,209,45,0.2153110048,573,127,0.2216404887,5,5,0.5,,
up50_60,discovery,peak_track_age_chg_10,peak_age,continuous,recent_change,209,38,0.1818181818,573,101,0.1762652705,10,10,0.5,,
up50_60,discovery,peak_track_age_chg_20,peak_age,continuous,recent_change,209,17,0.08133971292,573,49,0.08551483421,20,20,0.5,,
up50_60,discovery,peak_track_mass_chg_5,peak_mass,continuous,recent_change,209,45,0.2153110048,573,127,0.2216404887,-0.007146287312,-0.006869880364,0.5006124234,,
up50_60,discovery,peak_track_mass_chg_10,peak_mass,continuous,recent_change,209,38,0.1818181818,573,101,0.1762652705,-0.01251770254,-0.01413656406,0.5281396561,,
up50_60,discovery,peak_track_mass_chg_20,peak_mass,continuous,recent_change,209,17,0.08133971292,573,49,0.08551483421,-0.02014299496,-0.02565227233,0.4597839136,,
up50_60,discovery,peak_track_prominence_chg_5,peak_prominence,continuous,recent_change,209,45,0.2153110048,573,127,0.2216404887,-0.0003718197939,-0.0005108898744,0.5982502187,,
up50_60,discovery,peak_track_prominence_chg_10,peak_prominence,continuous,recent_change,209,38,0.1818181818,573,101,0.1762652705,-0.0006509628329,-0.0009019877203,0.5622720167,,
up50_60,discovery,peak_track_prominence_chg_20,peak_prominence,continuous,recent_change,209,17,0.08133971292,573,49,0.08551483421,-0.001636055637,-0.001539183892,0.4477791116,,
up50_60,discovery,peak_band_width_rel_price_chg_5,peak_shape,continuous,recent_change,209,45,0.2153110048,573,127,0.2216404887,0.007799839339,0.01038008648,0.4386701662,,
up50_60,discovery,peak_band_width_rel_price_chg_10,peak_shape,continuous,recent_change,209,38,0.1818181818,573,101,0.1762652705,0.01080228123,0.01148943983,0.509119333,,
up50_60,discovery,peak_band_width_rel_price_chg_20,peak_shape,continuous,recent_change,209,17,0.08133971292,573,49,0.08551483421,0.006657169492,0.01269254084,0.4201680672,,
up50_60,discovery,peak_location_rel_price_chg_5,peak_shape,continuous,recent_change,209,45,0.2153110048,573,127,0.2216404887,0.0686937087,0.1277786372,0.4031496063,,
up50_60,discovery,peak_location_rel_price_chg_10,peak_shape,continuous,recent_change,209,38,0.1818181818,573,101,0.1762652705,0.1114514129,0.1707804664,0.4572694112,,
up50_60,discovery,peak_location_rel_price_chg_20,peak_shape,continuous,recent_change,209,17,0.08133971292,573,49,0.08551483421,0.06978869394,0.1474773805,0.3349339736,,
up50_60,discovery,base_presence_20_chg_5,base_persistence,continuous,recent_change,209,112,0.5358851675,573,212,0.369982548,0,0,0.4996841307,,
up50_60,discovery,base_presence_20_chg_10,base_persistence,continuous,recent_change,209,111,0.5311004785,573,198,0.3455497382,0,0,0.5197470197,,
up50_60,discovery,base_presence_20_chg_20,base_persistence,continuous,recent_change,209,109,0.5215311005,573,158,0.2757417103,0,0,0.5257519452,,
up50_60,discovery,concentration_20_chg_5,scalar_chip,continuous,recent_change,209,196,0.9377990431,573,531,0.9267015707,-0.01169207336,-0.01484576998,0.533975172,,
up50_60,discovery,concentration_20_chg_10,scalar_chip,continuous,recent_change,209,194,0.9282296651,573,530,0.92495637,-0.006635475842,-0.01014057472,0.536053297,,
up50_60,discovery,concentration_20_chg_20,scalar_chip,continuous,recent_change,209,113,0.5406698565,573,336,0.5863874346,-0.01509294633,-0.008113049336,0.5013695744,,
up50_60,discovery,profit_ratio_chg_5,scalar_chip,continuous,recent_change,209,196,0.9377990431,573,531,0.9267015707,-0.1616180267,-0.1754108096,0.4886909566,,
up50_60,discovery,profit_ratio_chg_10,scalar_chip,continuous,recent_change,209,194,0.9282296651,573,530,0.92495637,-0.2591346176,-0.264551144,0.4951371329,,
up50_60,discovery,profit_ratio_chg_20,scalar_chip,continuous,recent_change,209,113,0.5406698565,573,336,0.5863874346,-0.1643128532,-0.2648575784,0.5587073325,,
up50_60,discovery,average_cost_rel_price_chg_5,cost_anchors,continuous,recent_change,209,196,0.9377990431,573,531,0.9267015707,0.1048700688,0.1086507922,0.4891905915,,
up50_60,discovery,average_cost_rel_price_chg_10,cost_anchors,continuous,recent_change,209,194,0.9282296651,573,530,0.92495637,0.1463730346,0.1440306413,0.4992219413,,
up50_60,discovery,average_cost_rel_price_chg_20,cost_anchors,continuous,recent_change,209,113,0.5406698565,573,336,0.5863874346,0.07344029988,0.1149543941,0.4556731985,,
up50_60,discovery,p10_rel_price_chg_5,cost_anchors,continuous,recent_change,209,196,0.9377990431,573,531,0.9267015707,0.08351159429,0.09086939267,0.493226104,,
up50_60,discovery,p10_rel_price_chg_10,cost_anchors,continuous,recent_change,209,194,0.9282296651,573,530,0.92495637,0.1066142212,0.1186063892,0.4985022369,,
up50_60,discovery,p10_rel_price_chg_20,cost_anchors,continuous,recent_change,209,113,0.5406698565,573,336,0.5863874346,0.06786874783,0.1008525633,0.4606774126,,
up50_60,discovery,p50_rel_price_chg_5,cost_anchors,continuous,recent_change,209,196,0.9377990431,573,531,0.9267015707,0.102593891,0.1076679171,0.4892674584,,
up50_60,discovery,p50_rel_price_chg_10,cost_anchors,continuous,recent_change,209,194,0.9282296651,573,530,0.92495637,0.139529239,0.14297931,0.4945535888,,
up50_60,discovery,p50_rel_price_chg_20,cost_anchors,continuous,recent_change,209,113,0.5406698565,573,336,0.5863874346,0.07062354053,0.112907367,0.4367888748,,
up50_60,discovery,p90_rel_price_chg_5,cost_anchors,continuous,recent_change,209,196,0.9377990431,573,531,0.9267015707,0.1285315008,0.1312848575,0.4919866252,,
up50_60,discovery,p90_rel_price_chg_10,cost_anchors,continuous,recent_change,209,194,0.9282296651,573,530,0.92495637,0.1672287719,0.1754714209,0.5010114764,,
up50_60,discovery,p90_rel_price_chg_20,cost_anchors,continuous,recent_change,209,113,0.5406698565,573,336,0.5863874346,0.1035051158,0.1341795765,0.4642067004,,
up50_60,validation,base_exists,structural_base,binary,absolute_state,125,125,1,585,585,1,0,0,0.505025641,,
up50_60,validation,strict_temporal_valid,structural_base,binary,absolute_state,125,125,1,585,585,1,0,0,0.5172649573,,
up50_60,validation,peak_track_age,peak_age,continuous,absolute_state,125,41,0.328,585,186,0.3179487179,72,62.5,0.5057041699,,
up50_60,validation,peak_track_mass,peak_mass,continuous,absolute_state,125,41,0.328,585,186,0.3179487179,0.2760151023,0.1903279361,0.555730396,,
up50_60,validation,peak_track_prominence,peak_prominence,continuous,absolute_state,125,41,0.328,585,186,0.3179487179,0.01267697535,0.01036655238,0.5634670863,,
up50_60,validation,peak_band_width_abs,peak_shape,continuous,absolute_state,125,41,0.328,585,186,0.3179487179,0.5328500755,0.4848961681,0.5035405193,,
