target,feature,family,direction_fit_discovery,requested_discovery_coverage,threshold_fit_discovery,evaluation_split,winner_total,winner_available,winner_pass,winner_recall_missing_as_fail,winner_recall_ci_low,winner_recall_ci_high,winner_recall_available,nonwinner_total,nonwinner_pass,nonwinner_pass_rate,precision_in_event_sample,event_sample_base_rate,lift_in_event_sample
up20_20,profit_ratio_chg_10,scalar_chip,lower,0.8,-0.1084839088,discovery,533,484,387,0.7260787992,0.6867013389,0.7622207703,0.7995867769,249,159,0.6385542169,0.7087912088,0.6815856777,1.039915057
up20_20,profit_ratio_chg_10,scalar_chip,lower,0.8,-0.1084839088,validation,383,383,212,0.5535248042,0.5034512565,0.6025353152,0.5535248042,327,123,0.376146789,0.6328358209,0.5394366197,1.173142122
up20_20,profit_ratio_chg_10,scalar_chip,lower,0.8,-0.1084839088,holdout,307,307,179,0.5830618893,0.5272142703,0.6368565077,0.5830618893,450,179,0.3977777778,0.5,0.4055482166,1.232899023
up20_20,profit_ratio_chg_10,scalar_chip,lower,0.9,-0.03127667236,discovery,533,484,436,0.818011257,0.7830181843,0.8484531644,0.9008264463,249,191,0.7670682731,0.6953748006,0.6815856777,1.020230946
up20_20,profit_ratio_chg_10,scalar_chip,lower,0.9,-0.03127667236,validation,383,383,296,0.772845953,0.7282956288,0.8119773828,0.772845953,327,198,0.6055045872,0.5991902834,0.5394366197,1.110770499
up20_20,profit_ratio_chg_10,scalar_chip,lower,0.9,-0.03127667236,holdout,307,307,266,0.8664495114,0.8238348565,0.9000068114,0.8664495114,450,278,0.6177777778,0.4889705882,0.4055482166,1.205702721
up20_20,profit_ratio_chg_10,scalar_chip,lower,0.95,-0.01059104151,discovery,533,484,460,0.8630393996,0.8312428861,0.8896403349,0.9504132231,249,211,0.8473895582,0.6855439642,0.6815856777,1.005807467
up20_20,profit_ratio_chg_10,scalar_chip,lower,0.95,-0.01059104151,validation,383,383,330,0.861618799,0.8234314889,0.8926241294,0.861618799,327,226,0.6911314985,0.5935251799,0.5394366197,1.10026861
up20_20,profit_ratio_chg_10,scalar_chip,lower,0.95,-0.01059104151,holdout,307,307,279,0.9087947883,0.8713412646,0.9361443294,0.9087947883,450,303,0.6733333333,0.4793814433,0.4055482166,1.182057826
up20_20,profit_ratio_chg_20,scalar_chip,higher,0.8,-0.4451847745,discovery,533,228,183,0.3433395872,0.3042790638,0.3846421302,0.8026315789,249,181,0.7269076305,0.5027472527,0.6815856777,0.7376141682
up20_20,profit_ratio_chg_20,scalar_chip,higher,0.8,-0.4451847745,validation,383,383,349,0.911227154,0.8785085677,0.9357785073,0.911227154,327,310,0.9480122324,0.5295902883,0.5394366197,0.9817470097
up20_20,profit_ratio_chg_20,scalar_chip,higher,0.8,-0.4451847745,holdout,307,307,267,0.8697068404,0.8274381203,0.9028376957,0.8697068404,450,416,0.9244444444,0.3909224012,0.4055482166,0.9639356928
up20_20,profit_ratio_chg_20,scalar_chip,higher,0.9,-0.606676182,discovery,533,228,205,0.3846153846,0.3442787895,0.4266032876,0.899122807,249,201,0.8072289157,0.5049261084,0.6815856777,0.7408109132
up20_20,profit_ratio_chg_20,scalar_chip,higher,0.9,-0.606676182,validation,383,383,367,0.9582245431,0.933223832,0.974124623,0.9582245431,327,318,0.9724770642,0.5357664234,0.5394366197,0.9931962417
up20_20,profit_ratio_chg_20,scalar_chip,higher,0.9,-0.606676182,holdout,307,307,290,0.9446254072,0.9131184691,0.9651427546,0.9446254072,450,440,0.9777777778,0.397260274,0.4055482166,0.9795636072
up20_20,profit_ratio_chg_20,scalar_chip,higher,0.95,-0.7009124581,discovery,533,228,217,0.4071294559,0.3662291026,0.4493589106,0.951754386,249,210,0.843373494,0.5081967213,0.6815856777,0.7456094485
up20_20,profit_ratio_chg_20,scalar_chip,higher,0.95,-0.7009124581,validation,383,383,375,0.9791122715,0.9593303774,0.989378691,0.9791122715,327,321,0.9816513761,0.5387931034,0.5394366197,0.9988070586
up20_20,profit_ratio_chg_20,scalar_chip,higher,0.95,-0.7009124581,holdout,307,307,299,0.9739413681,0.9494307834,0.9867377737,0.9739413681,450,443,0.9844444444,0.4029649596,0.4055482166,0.9936302098
up20_20,average_cost_rel_price_chg_5,cost_anchors,higher,0.8,0.06523158976,discovery,533,487,390,0.7317073171,0.6925327621,0.7675658311,0.8008213552,249,137,0.5502008032,0.7400379507,0.6815856777,1.085759245
up20_20,average_cost_rel_price_chg_5,cost_anchors,higher,0.8,0.06523158976,validation,383,383,122,0.318537859,0.2738765587,0.366803113,0.318537859,327,46,0.1406727829,0.7261904762,0.5394366197,1.346201666
up20_20,average_cost_rel_price_chg_5,cost_anchors,higher,0.8,0.06523158976,holdout,307,307,139,0.4527687296,0.3980140451,0.5086908066,0.4527687296,450,77,0.1711111111,0.6435185185,0.4055482166,1.586786705
up20_20,average_cost_rel_price_chg_5,cost_anchors,higher,0.9,0.0435588024,discovery,533,487,438,0.8217636023,0.7870053716,0.8519169663,0.8993839836,249,167,0.6706827309,0.7239669421,0.6815856777,1.062180392
up20_20,average_cost_rel_price_chg_5,cost_anchors,higher,0.9,0.0435588024,validation,383,383,193,0.5039164491,0.4540535796,0.5537015354,0.5039164491,327,95,0.2905198777,0.6701388889,0.5394366197,1.242294024
up20_20,average_cost_rel_price_chg_5,cost_anchors,higher,0.9,0.0435588024,holdout,307,307,202,0.657980456,0.6032555536,0.7088006321,0.657980456,450,148,0.3288888889,0.5771428571,0.4055482166,1.423117729
up20_20,average_cost_rel_price_chg_5,cost_anchors,higher,0.95,0.02187029309,discovery,533,487,463,0.8686679174,0.8373365382,0.8947231668,0.9507186858,249,200,0.8032128514,0.6983408748,0.6815856777,1.024582672
up20_20,average_cost_rel_price_chg_5,cost_anchors,higher,0.95,0.02187029309,validation,383,383,314,0.819843342,0.7782380628,0.8550963289,0.819843342,327,170,0.5198776758,0.6487603306,0.5394366197,1.202662754
up20_20,average_cost_rel_price_chg_5,cost_anchors,higher,0.95,0.02187029309,holdout,307,307,262,0.8534201954,0.8094921742,0.8886129011,0.8534201954,450,252,0.56,0.5097276265,0.4055482166,1.256885385
up20_20,average_cost_rel_price_chg_10,cost_anchors,higher,0.8,0.06899066925,discovery,533,484,387,0.7260787992,0.6867013389,0.7622207703,0.7995867769,249,163,0.6546184739,0.7036363636,0.6815856777,1.032352038
up20_20,average_cost_rel_price_chg_10,cost_anchors,higher,0.8,0.06899066925,validation,383,383,144,0.3759791123,0.3289265584,0.4254947999,0.3759791123,327,72,0.2201834862,0.6666666667,0.5394366197,1.235857267
up20_20,average_cost_rel_price_chg_10,cost_anchors,higher,0.8,0.06899066925,holdout,307,307,172,0.5602605863,0.5043321592,0.6146995817,0.5602605863,450,120,0.2666666667,0.5890410959,0.4055482166,1.452456383
up20_20,average_cost_rel_price_chg_10,cost_anchors,higher,0.9,0.02379643568,discovery,533,484,436,0.818011257,0.7830181843,0.8484531644,0.9008264463,249,201,0.8072289157,0.6844583987,0.6815856777,1.004214761
up20_20,average_cost_rel_price_chg_10,cost_anchors,higher,0.9,0.02379643568,validation,383,383,256,0.6684073107,0.6197909387,0.7136790063,0.6684073107,327,180,0.5504587156,0.5871559633,0.5394366197,1.088461446
up20_20,average_cost_rel_price_chg_10,cost_anchors,higher,0.9,0.02379643568,holdout,307,307,261,0.8501628664,0.805923122,0.8857478051,0.8501628664,450,268,0.5955555556,0.4933837429,0.4055482166,1.216584669
up20_20,average_cost_rel_price_chg_10,cost_anchors,higher,0.95,-0.002550043974,discovery,533,484,460,0.8630393996,0.8312428861,0.8896403349,0.9504132231,249,221,0.8875502008,0.6754772394,0.6815856777,0.9910379009
up20_20,average_cost_rel_price_chg_10,cost_anchors,higher,0.95,-0.002550043974,validation,383,383,333,0.8694516971,0.8320100789,0.8995557695,0.8694516971,327,248,0.7584097859,0.5731497418,0.5394366197,1.06249691
up20_20,average_cost_rel_price_chg_10,cost_anchors,higher,0.95,-0.002550043974,holdout,307,307,285,0.9283387622,0.8938876416,0.9522028413,0.9283387622,450,338,0.7511111111,0.4574638844,0.4055482166,1.128013552
up20_20,average_cost_rel_price_chg_20,cost_anchors,higher,0.8,0.02644157591,discovery,533,228,183,0.3433395872,0.3042790638,0.3846421302,0.8026315789,249,180,0.7228915663,0.5041322314,0.6815856777,0.7396461631
up20_20,average_cost_rel_price_chg_20,cost_anchors,higher,0.8,0.02644157591,validation,383,383,195,0.5091383812,0.4592303828,0.5588648855,0.5091383812,327,126,0.3853211009,0.6074766355,0.5394366197,1.126131622
up20_20,average_cost_rel_price_chg_20,cost_anchors,higher,0.8,0.02644157591,holdout,307,307,233,0.7589576547,0.7081016145,0.8034131642,0.7589576547,450,282,0.6266666667,0.4524271845,0.4055482166,1.115594067
up20_20,average_cost_rel_price_chg_20,cost_anchors,higher,0.9,-0.01411202764,discovery,533,228,205,0.3846153846,0.3442787895,0.4266032876,0.899122807,249,197,0.7911646586,0.5099502488,0.6815856777,0.7481821661
up20_20,average_cost_rel_price_chg_20,cost_anchors,higher,0.9,-0.01411202764,validation,383,383,283,0.7389033943,0.6926968137,0.7803652013,0.7389033943,327,206,0.629969419,0.5787321063,0.5394366197,1.072845419
up20_20,average_cost_rel_price_chg_20,cost_anchors,higher,0.9,-0.01411202764,holdout,307,307,277,0.9022801303,0.8639267404,0.9306905573,0.9022801303,450,375,0.8333333333,0.4248466258,0.4055482166,1.047585979
up20_20,average_cost_rel_price_chg_20,cost_anchors,higher,0.95,-0.04738465392,discovery,533,228,217,0.4071294559,0.3662291026,0.4493589106,0.951754386,249,205,0.8232931727,0.5142180095,0.6815856777,0.7544436837
up20_20,average_cost_rel_price_chg_20,cost_anchors,higher,0.95,-0.04738465392,validation,383,383,330,0.861618799,0.8234314889,0.8926241294,0.861618799,327,250,0.7645259939,0.5689655172,0.5394366197,1.054740254
up20_20,average_cost_rel_price_chg_20,cost_anchors,higher,0.95,-0.04738465392,holdout,307,307,292,0.9511400651,0.9209597828,0.9701697372,0.9511400651,450,408,0.9066666667,0.4171428571,0.4055482166,1.028590042
up20_20,p10_rel_price_chg_5,cost_anchors,higher,0.8,0.05230437131,discovery,533,487,390,0.7317073171,0.6925327621,0.7675658311,0.8008213552,249,127,0.5100401606,0.7543520309,0.6815856777,1.106760391
up20_20,p10_rel_price_chg_5,cost_anchors,higher,0.8,0.05230437131,validation,383,383,117,0.3054830287,0.2614736088,0.3533556795,0.3054830287,327,52,0.1590214067,0.6923076923,0.5394366197,1.283390239
up20_20,p10_rel_price_chg_5,cost_anchors,higher,0.8,0.05230437131,holdout,307,307,150,0.4885993485,0.4331706628,0.5443098186,0.4885993485,450,83,0.1844444444,0.643776824,0.4055482166,1.587423635
up20_20,p10_rel_price_chg_5,cost_anchors,higher,0.9,0.03282446704,discovery,533,487,438,0.8217636023,0.7870053716,0.8519169663,0.8993839836,249,167,0.6706827309,0.7239669421,0.6815856777,1.062180392
up20_20,p10_rel_price_chg_5,cost_anchors,higher,0.9,0.03282446704,validation,383,383,221,0.5770234987,0.5270219392,0.6254953225,0.5770234987,327,105,0.3211009174,0.6779141104,0.5394366197,1.25670762
up20_20,p10_rel_price_chg_5,cost_anchors,higher,0.9,0.03282446704,holdout,307,307,211,0.6872964169,0.6333930495,0.7365704696,0.6872964169,450,164,0.3644444444,0.5626666667,0.4055482166,1.387422367
up20_20,p10_rel_price_chg_5,cost_anchors,higher,0.95,0.01683331598,discovery,533,487,463,0.8686679174,0.8373365382,0.8947231668,0.9507186858,249,194,0.7791164659,0.704718417,0.6815856777,1.033939591
up20_20,p10_rel_price_chg_5,cost_anchors,higher,0.95,0.01683331598,validation,383,383,317,0.8276762402,0.7866475535,0.8621970682,0.8276762402,327,170,0.5198776758,0.6509240246,0.5394366197,1.206673779
up20_20,p10_rel_price_chg_5,cost_anchors,higher,0.95,0.01683331598,holdout,307,307,264,0.8599348534,0.8166498472,0.8943235243,0.8599348534,450,256,0.5688888889,0.5076923077,0.4055482166,1.2518667
up20_20,p10_rel_price_chg_10,cost_anchors,higher,0.8,0.05264077005,discovery,533,484,387,0.7260787992,0.6867013389,0.7622207703,0.7995867769,249,168,0.6746987952,0.6972972973,0.6815856777,1.023051569
up20_20,p10_rel_price_chg_10,cost_anchors,higher,0.8,0.05264077005,validation,383,383,155,0.4046997389,0.3567248719,0.4545673298,0.4046997389,327,82,0.250764526,0.6540084388,0.5394366197,1.212391623
up20_20,p10_rel_price_chg_10,cost_anchors,higher,0.8,0.05264077005,holdout,307,307,185,0.6026058632,0.5469221646,0.6557535024,0.6026058632,450,139,0.3088888889,0.5709876543,0.4055482166,1.407940242
up20_20,p10_rel_price_chg_10,cost_anchors,higher,0.9,0.02586076015,discovery,533,484,436,0.818011257,0.7830181843,0.8484531644,0.9008264463,249,194,0.7791164659,0.6920634921,0.6815856777,1.015372703
up20_20,p10_rel_price_chg_10,cost_anchors,higher,0.9,0.02586076015,validation,383,383,240,0.6266318538,0.5771569142,0.6735918041,0.6266318538,327,149,0.4556574924,0.616966581,0.5394366197,1.143723949
up20_20,p10_rel_price_chg_10,cost_anchors,higher,0.9,0.02586076015,holdout,307,307,249,0.8110749186,0.7635445998,0.8509165494,0.8110749186,450,247,0.5488888889,0.502016129,0.4055482166,1.23787039
up20_20,p10_rel_price_chg_10,cost_anchors,higher,0.95,0.002972220997,discovery,533,484,460,0.8630393996,0.8312428861,0.8896403349,0.9504132231,249,211,0.8473895582,0.6855439642,0.6815856777,1.005807467
up20_20,p10_rel_price_chg_10,cost_anchors,higher,0.95,0.002972220997,validation,383,383,319,0.8328981723,0.7922692303,0.8669155448,0.8328981723,327,234,0.7155963303,0.5768535262,0.5394366197,1.069362934
up20_20,p10_rel_price_chg_10,cost_anchors,higher,0.95,0.002972220997,holdout,307,307,283,0.9218241042,0.8863164368,0.9469057498,0.9218241042,450,320,0.7111111111,0.4693200663,0.4055482166,1.157248502
up20_20,p10_rel_price_chg_20,cost_anchors,lower,0.8,0.1698257198,discovery,533,228,183,0.3433395872,0.3042790638,0.3846421302,0.8026315789,249,182,0.7309236948,0.501369863,0.6815856777,0.7355933075
up20_20,p10_rel_price_chg_20,cost_anchors,lower,0.8,0.1698257198,validation,383,383,358,0.9347258486,0.9054185035,0.9553992615,0.9347258486,327,318,0.9724770642,0.5295857988,0.5394366197,0.9817386871
up20_20,p10_rel_price_chg_20,cost_anchors,lower,0.8,0.1698257198,holdout,307,307,262,0.8534201954,0.8094921742,0.8886129011,0.8534201954,450,434,0.9644444444,0.3764367816,0.4055482166,0.9282170804
up20_20,p10_rel_price_chg_20,cost_anchors,lower,0.9,0.2119176602,discovery,533,228,205,0.3846153846,0.3442787895,0.4266032876,0.899122807,249,211,0.8473895582,0.4927884615,0.6815856777,0.7230029586
up20_20,p10_rel_price_chg_20,cost_anchors,lower,0.9,0.2119176602,validation,383,383,372,0.9712793734,0.9493102413,0.983888597,0.9712793734,327,321,0.9816513761,0.5367965368,0.5394366197,0.9951058515
up20_20,p10_rel_price_chg_20,cost_anchors,lower,0.9,0.2119176602,holdout,307,307,284,0.9250814332,0.8900944252,0.9495619096,0.9250814332,450,436,0.9688888889,0.3944444444,0.4055482166,0.9726203402
up20_20,p10_rel_price_chg_20,cost_anchors,lower,0.95,0.2445897093,discovery,533,228,217,0.4071294559,0.3662291026,0.4493589106,0.951754386,249,217,0.8714859438,0.5,0.6815856777,0.7335834897
up20_20,p10_rel_price_chg_20,cost_anchors,lower,0.95,0.2445897093,validation,383,383,377,0.9843342037,0.9662482613,0.9928009604,0.9843342037,327,321,0.9816513761,0.5401146132,0.5394366197,1.001256855
up20_20,p10_rel_price_chg_20,cost_anchors,lower,0.95,0.2445897093,holdout,307,307,292,0.9511400651,0.9209597828,0.9701697372,0.9511400651,450,441,0.98,0.3983628922,0.4055482166,0.9822824411
up20_20,p50_rel_price_chg_5,cost_anchors,higher,0.8,0.06199454583,discovery,533,487,390,0.7317073171,0.6925327621,0.7675658311,0.8008213552,249,142,0.5702811245,0.7330827068,0.6815856777,1.075554741
up20_20,p50_rel_price_chg_5,cost_anchors,higher,0.8,0.06199454583,validation,383,383,130,0.3394255875,0.2938070358,0.3882332492,0.3394255875,327,56,0.1712538226,0.6989247312,0.5394366197,1.295656812
up20_20,p50_rel_price_chg_5,cost_anchors,higher,0.8,0.06199454583,holdout,307,307,145,0.4723127036,0.4171552505,0.5281544902,0.4723127036,450,88,0.1955555556,0.6223175966,0.4055482166,1.534509513
up20_20,p50_rel_price_chg_5,cost_anchors,higher,0.9,0.04074161389,discovery,533,487,438,0.8217636023,0.7870053716,0.8519169663,0.8993839836,249,171,0.686746988,0.7192118227,0.6815856777,1.055203837
up20_20,p50_rel_price_chg_5,cost_anchors,higher,0.9,0.04074161389,validation,383,383,200,0.5221932115,0.4721959529,0.5717496988,0.5221932115,327,102,0.3119266055,0.6622516556,0.5394366197,1.227672782
up20_20,p50_rel_price_chg_5,cost_anchors,higher,0.9,0.04074161389,holdout,307,307,211,0.6872964169,0.6333930495,0.7365704696,0.6872964169,450,155,0.3444444444,0.5765027322,0.4055482166,1.42153931
up20_20,p50_rel_price_chg_5,cost_anchors,higher,0.95,0.01661647216,discovery,533,487,463,0.8686679174,0.8373365382,0.8947231668,0.9507186858,249,203,0.8152610442,0.6951951952,0.6815856777,1.019967435
up20_20,p50_rel_price_chg_5,cost_anchors,higher,0.95,0.01661647216,validation,383,383,336,0.8772845953,0.8406275796,0.9064484987,0.8772845953,327,184,0.5626911315,0.6461538462,0.5394366197,1.19783089
up20_20,p50_rel_price_chg_5,cost_anchors,higher,0.95,0.01661647216,holdout,307,307,276,0.8990228013,0.860235858,0.9279472915,0.8990228013,450,272,0.6044444444,0.503649635,0.4055482166,1.241898286
up20_20,p50_rel_price_chg_10,cost_anchors,higher,0.8,0.06533623665,discovery,533,484,387,0.7260787992,0.6867013389,0.7622207703,0.7995867769,249,167,0.6706827309,0.6985559567,0.6815856777,1.024898233
up20_20,p50_rel_price_chg_10,cost_anchors,higher,0.8,0.06533623665,validation,383,383,143,0.3733681462,0.3264081959,0.4228430858,0.3733681462,327,73,0.2232415902,0.662037037,0.5394366197,1.227274925
up20_20,p50_rel_price_chg_10,cost_anchors,higher,0.8,0.06533623665,holdout,307,307,173,0.5635179153,0.5075938398,0.6178720493,0.5635179153,450,119,0.2644444444,0.5924657534,0.4055482166,1.460900897
up20_20,p50_rel_price_chg_10,cost_anchors,higher,0.9,0.02117886676,discovery,533,484,436,0.818011257,0.7830181843,0.8484531644,0.9008264463,249,203,0.8152610442,0.6823161189,0.6815856777,1.001071679
up20_20,p50_rel_price_chg_10,cost_anchors,higher,0.9,0.02117886676,validation,383,383,246,0.6422976501,0.5930985968,0.6886705815,0.6422976501,327,181,0.5535168196,0.5761124122,0.5394366197,1.067989067
up20_20,p50_rel_price_chg_10,cost_anchors,higher,0.9,0.02117886676,holdout,307,307,260,0.8469055375,0.8023603635,0.8828764155,0.8469055375,450,270,0.6,0.4905660377,0.4055482166,1.209636777
up20_20,p50_rel_price_chg_10,cost_anchors,higher,0.95,-0.01456404015,discovery,533,484,460,0.8630393996,0.8312428861,0.8896403349,0.9504132231,249,222,0.8915662651,0.6744868035,0.6815856777,0.9895847661
up20_20,p50_rel_price_chg_10,cost_anchors,higher,0.95,-0.01456404015,validation,383,383,347,0.9060052219,0.8726150103,0.9313319114,0.9060052219,327,270,0.8256880734,0.5623987034,0.5394366197,1.042566787
up20_20,p50_rel_price_chg_10,cost_anchors,higher,0.95,-0.01456404015,holdout,307,307,288,0.9381107492,0.9053684156,0.9600245118,0.9381107492,450,362,0.8044444444,0.4430769231,0.4055482166,1.092538211
up20_20,p50_rel_price_chg_20,cost_anchors,lower,0.8,0.20838092,discovery,533,228,183,0.3433395872,0.3042790638,0.3846421302,0.8026315789,249,195,0.7831325301,0.4841269841,0.6815856777,0.7102951249
up20_20,p50_rel_price_chg_20,cost_anchors,lower,0.8,0.20838092,validation,383,383,351,0.9164490862,0.8844304978,0.9401967305,0.9164490862,327,316,0.9663608563,0.5262368816,0.5394366197,0.9755305115
up20_20,p50_rel_price_chg_20,cost_anchors,lower,0.8,0.20838092,holdout,307,307,278,0.9055374593,0.8676283817,0.9334230641,0.9055374593,450,429,0.9533333333,0.3932107496,0.4055482166,0.969578298
up20_20,p50_rel_price_chg_20,cost_anchors,lower,0.9,0.2616178638,discovery,533,228,205,0.3846153846,0.3442787895,0.4266032876,0.899122807,249,212,0.8514056225,0.4916067146,0.6815856777,0.7212691385
up20_20,p50_rel_price_chg_20,cost_anchors,lower,0.9,0.2616178638,validation,383,383,362,0.9451697128,0.9176369076,0.9638611641,0.9451697128,327,323,0.9877675841,0.5284671533,0.5394366197,0.9796649578
up20_20,p50_rel_price_chg_20,cost_anchors,lower,0.9,0.2616178638,holdout,307,307,286,0.9315960912,0.8976970074,0.9548276237,0.9315960912,450,441,0.98,0.3933975241,0.4055482166,0.970038846
up20_20,p50_rel_price_chg_20,cost_anchors,lower,0.95,0.3083874333,discovery,533,228,217,0.4071294559,0.3662291026,0.4493589106,0.951754386,249,217,0.8714859438,0.5,0.6815856777,0.7335834897
up20_20,p50_rel_price_chg_20,cost_anchors,lower,0.95,0.3083874333,validation,383,383,366,0.955613577,0.9300730732,0.9721053052,0.955613577,327,323,0.9877675841,0.5312046444,0.5394366197,0.9847396802
up20_20,p50_rel_price_chg_20,cost_anchors,lower,0.95,0.3083874333,holdout,307,307,296,0.9641693811,0.9369890945,0.9798770181,0.9641693811,450,444,0.9866666667,0.4,0.4055482166,0.9863192182
up20_20,p90_rel_price_chg_5,cost_anchors,higher,0.8,0.08043326864,discovery,533,487,390,0.7317073171,0.6925327621,0.7675658311,0.8008213552,249,136,0.546184739,0.7414448669,0.6815856777,1.087823426
up20_20,p90_rel_price_chg_5,cost_anchors,higher,0.8,0.08043326864,validation,383,383,111,0.2898172324,0.2466468594,0.3371619689,0.2898172324,327,41,0.125382263,0.7302631579,0.5394366197,1.353751546
up20_20,p90_rel_price_chg_5,cost_anchors,higher,0.8,0.08043326864,holdout,307,307,131,0.4267100977,0.3726248931,0.4826067733,0.4267100977,450,77,0.1711111111,0.6298076923,0.4055482166,1.552978577
up20_20,p90_rel_price_chg_5,cost_anchors,higher,0.9,0.04888200542,discovery,533,487,438,0.8217636023,0.7870053716,0.8519169663,0.8993839836,249,173,0.6947791165,0.7168576105,0.6815856777,1.051749815
up20_20,p90_rel_price_chg_5,cost_anchors,higher,0.9,0.04888200542,validation,383,383,206,0.5378590078,0.4877991777,0.587166934,0.5378590078,327,100,0.3058103976,0.6732026144,0.5394366197,1.247973515
up20_20,p90_rel_price_chg_5,cost_anchors,higher,0.9,0.04888200542,holdout,307,307,204,0.664495114,0.6099332081,0.7149912739,0.664495114,450,150,0.3333333333,0.5762711864,0.4055482166,1.420968365
up20_20,p90_rel_price_chg_5,cost_anchors,higher,0.95,0.02365221221,discovery,533,487,463,0.8686679174,0.8373365382,0.8947231668,0.9507186858,249,199,0.7991967871,0.6993957704,0.6815856777,1.02613038
up20_20,p90_rel_price_chg_5,cost_anchors,higher,0.95,0.02365221221,validation,383,383,320,0.8355091384,0.7950848406,0.8692700111,0.8355091384,327,171,0.5229357798,0.6517311609,0.5394366197,1.208170037
up20_20,p90_rel_price_chg_5,cost_anchors,higher,0.95,0.02365221221,holdout,307,307,268,0.8729641694,0.8310488526,0.9056611116,0.8729641694,450,255,0.5666666667,0.5124282983,0.4055482166,1.263544696
up20_20,p90_rel_price_chg_10,cost_anchors,higher,0.8,0.07902898731,discovery,533,484,387,0.7260787992,0.6867013389,0.7622207703,0.7995867769,249,167,0.6706827309,0.6985559567,0.6815856777,1.024898233
up20_20,p90_rel_price_chg_10,cost_anchors,higher,0.8,0.07902898731,validation,383,383,136,0.3550913838,0.308821585,0.40423916,0.3550913838,327,71,0.2171253823,0.6570048309,0.5394366197,1.217946292
up20_20,p90_rel_price_chg_10,cost_anchors,higher,0.8,0.07902898731,holdout,307,307,177,0.5765472313,0.5206644922,0.6305379895,0.5765472313,450,119,0.2644444444,0.597972973,0.4055482166,1.474480588
up20_20,p90_rel_price_chg_10,cost_anchors,higher,0.9,0.03155868761,discovery,533,484,436,0.818011257,0.7830181843,0.8484531644,0.9008264463,249,203,0.8152610442,0.6823161189,0.6815856777,1.001071679
up20_20,p90_rel_price_chg_10,cost_anchors,higher,0.9,0.03155868761,validation,383,383,245,0.6396866841,0.5904378786,0.6861612231,0.6396866841,327,162,0.495412844,0.601965602,0.5394366197,1.115915346
up20_20,p90_rel_price_chg_10,cost_anchors,higher,0.9,0.03155868761,holdout,307,307,249,0.8110749186,0.7635445998,0.8509165494,0.8110749186,450,249,0.5533333333,0.5,0.4055482166,1.232899023
up20_20,p90_rel_price_chg_10,cost_anchors,higher,0.95,-0.004000047919,discovery,533,484,460,0.8630393996,0.8312428861,0.8896403349,0.9504132231,249,220,0.8835341365,0.6764705882,0.6815856777,0.9924953096
up20_20,p90_rel_price_chg_10,cost_anchors,higher,0.95,-0.004000047919,validation,383,383,327,0.8537859008,0.814889093,0.8856562954,0.8537859008,327,248,0.7584097859,0.5686956522,0.5394366197,1.054239982
up20_20,p90_rel_price_chg_10,cost_anchors,higher,0.95,-0.004000047919,holdout,307,307,281,0.9153094463,0.878802899,0.9415509912,0.9153094463,450,341,0.7577777778,0.4517684887,0.4055482166,1.113969857
up20_20,p90_rel_price_chg_20,cost_anchors,higher,0.8,0.03048829378,discovery,533,228,183,0.3433395872,0.3042790638,0.3846421302,0.8026315789,249,180,0.7228915663,0.5041322314,0.6815856777,0.7396461631
up20_20,p90_rel_price_chg_20,cost_anchors,higher,0.8,0.03048829378,validation,383,383,195,0.5091383812,0.4592303828,0.5588648855,0.5091383812,327,122,0.373088685,0.6151419558,0.5394366197,1.140341485
up20_20,p90_rel_price_chg_20,cost_anchors,higher,0.8,0.03048829378,holdout,307,307,223,0.7263843648,0.6739476277,0.7732256694,0.7263843648,450,277,0.6155555556,0.446,0.4055482166,1.099745928
up20_20,p90_rel_price_chg_20,cost_anchors,higher,0.9,-0.02247814415,discovery,533,228,205,0.3846153846,0.3442787895,0.4266032876,0.899122807,249,199,0.7991967871,0.5074257426,0.6815856777,0.744478294
up20_20,p90_rel_price_chg_20,cost_anchors,higher,0.9,-0.02247814415,validation,383,383,285,0.7441253264,0.6981506811,0.7852514873,0.7441253264,327,210,0.6422018349,0.5757575758,0.5394366197,1.067331276
up20_20,p90_rel_price_chg_20,cost_anchors,higher,0.9,-0.02247814415,holdout,307,307,274,0.8925081433,0.8528846207,0.9224302325,0.8925081433,450,379,0.8422222222,0.4196018377,0.4055482166,1.034653391
up20_20,p90_rel_price_chg_20,cost_anchors,higher,0.95,-0.06566385387,discovery,533,228,217,0.4071294559,0.3662291026,0.4493589106,0.951754386,249,208,0.8353413655,0.5105882353,0.6815856777,0.7491181989
up20_20,p90_rel_price_chg_20,cost_anchors,higher,0.95,-0.06566385387,validation,383,383,327,0.8537859008,0.814889093,0.8856562954,0.8537859008,327,258,0.7889908257,0.558974359,0.5394366197,1.036218786
up20_20,p90_rel_price_chg_20,cost_anchors,higher,0.95,-0.06566385387,holdout,307,307,289,0.9413680782,0.9092329007,0.9625941748,0.9413680782,450,412,0.9155555556,0.4122681883,0.4055482166,1.016570093
up30_40,peak_track_age,peak_age,lower,0.8,150,discovery,364,114,91,0.25,0.2082833375,0.2969382855,0.798245614,418,118,0.2822966507,0.4354066986,0.4654731458,0.9354066986
up30_40,peak_track_age,peak_age,lower,0.8,150,validation,311,99,83,0.2668810289,0.2207832405,0.3186675023,0.8383838384,399,106,0.2656641604,0.4391534392,0.438028169,1.002568945
