trade_id,symbol,date,entry_signal_date,entry_execution_date,actual_exit_signal_date,actual_exit_execution_date,actual_exit_reason_frozen,days_since_entry,close,entry_price,return_since_entry,running_peak_close,running_peak_return,drawdown_from_running_peak,MFE_to_date,MAE_to_date,individual_ma30,individual_exit_condition_today,individual_exit_condition_previous_day,individual_exit_confirmed,market_ma20,market_exit_condition_today,market_exit_confirmed,set_change_removal_observed,forced_exit_state_observed,actual_exit_today
300377.SZ-001,300377.SZ,2024-10-14,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,8,12.89,7.23,0.7828492392807744,16.07,1.2226832641770402,-0.19788425637834473,1.2240663900414934,-0.017980636237897807,,False,False,False,3499.8721400000004,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-15,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,9,12.12,7.23,0.6763485477178421,16.07,1.2226832641770402,-0.24579962663347854,1.2240663900414934,-0.017980636237897807,,False,False,False,3531.1046,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-16,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,10,13.5,7.23,0.8672199170124479,16.07,1.2226832641770402,-0.15992532669570625,1.2240663900414934,-0.017980636237897807,,False,False,False,3563.03647,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-17,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,11,13.06,7.23,0.8063623789764869,16.07,1.2226832641770402,-0.18730553827006846,1.2240663900414934,-0.017980636237897807,,False,False,False,3592.6597950000005,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-18,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,12,13.98,7.23,0.9336099585062241,16.07,1.2226832641770402,-0.13005600497822023,1.2240663900414934,-0.017980636237897807,,False,False,False,3629.6150000000002,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-21,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,13,14.31,7.23,0.9792531120331949,16.07,1.2226832641770402,-0.10952084629744863,1.2240663900414934,-0.017980636237897807,,False,False,False,3667.751135,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-22,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,14,13.21,7.23,0.8271092669432918,16.07,1.2226832641770402,-0.17797137523335405,1.2240663900414934,-0.017980636237897807,,False,False,False,3707.67756,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-23,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,15,13.38,7.23,0.8506224066390042,16.07,1.2226832641770402,-0.16739265712507778,1.2240663900414934,-0.017980636237897807,,False,False,False,3747.7874949999996,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-24,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,16,12.9,7.23,0.7842323651452281,16.07,1.2226832641770402,-0.1972619788425638,1.2240663900414934,-0.017980636237897807,,False,False,False,3784.42738,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-25,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,17,13.29,7.23,0.8381742738589208,16.07,1.2226832641770402,-0.17299315494710643,1.2240663900414934,-0.017980636237897807,,False,False,False,3822.1959450000004,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-28,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,18,14.08,7.23,0.9474412171507607,16.07,1.2226832641770402,-0.12383322962041077,1.2240663900414934,-0.017980636237897807,,False,False,False,3859.765595,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-29,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,19,13.75,7.23,0.9017980636237897,16.07,1.2226832641770402,-0.14436838830118237,1.2240663900414934,-0.017980636237897807,,False,False,False,3888.4025950000005,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-30,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,20,13.3,7.23,0.8395573997233747,16.07,1.2226832641770402,-0.1723708774113254,1.2240663900414934,-0.017980636237897807,,False,False,False,3912.79838,True,False,False,False,False
300377.SZ-001,300377.SZ,2024-10-31,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,21,15.96,7.23,1.20746887966805,16.07,1.2226832641770402,-0.0068450528935904975,1.2240663900414934,-0.017980636237897807,,False,False,False,3930.08434,True,True,False,False,False
300377.SZ-001,300377.SZ,2024-11-01,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,22,17.0,7.23,1.3513139695712306,17.0,1.3513139695712306,0.0,1.6486860304287685,-0.017980636237897807,,False,False,False,3939.4011100000002,True,True,False,False,False
300377.SZ-001,300377.SZ,2024-11-04,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,23,20.4,7.23,1.821576763485477,20.4,1.821576763485477,0.0,1.821576763485477,-0.017980636237897807,,False,False,False,3935.7464800000002,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-11-05,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,24,24.48,7.23,2.3858921161825726,24.48,2.3858921161825726,0.0,2.3858921161825726,-0.017980636237897807,,False,False,False,3925.170295,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-11-06,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,25,26.31,7.23,2.639004149377593,26.31,2.639004149377593,0.0,3.0636237897648684,-0.017980636237897807,,False,False,False,3928.5852550000004,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-11-07,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,26,31.57,7.23,3.366528354080221,31.57,3.366528354080221,0.0,3.366528354080221,-0.017980636237897807,,False,False,False,3935.98062,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-11-08,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,27,30.09,7.23,3.1618257261410783,31.57,3.366528354080221,-0.04687994931897377,3.840940525587828,-0.017980636237897807,,False,False,False,3946.8246200000003,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-11-11,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,28,26.34,7.23,2.6431535269709543,31.57,3.366528354080221,-0.1656636046879949,3.840940525587828,-0.017980636237897807,,False,False,False,3955.3140599999997,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-11-12,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,29,27.81,7.23,2.846473029045643,31.57,3.366528354080221,-0.11910041178333863,3.840940525587828,-0.017980636237897807,,False,False,False,3966.8014649999996,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-11-13,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,30,27.62,7.23,2.8201936376210233,31.57,3.366528354080221,-0.125118783655369,3.840940525587828,-0.017980636237897807,16.785,False,False,False,3980.76652,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-11-14,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,31,27.14,7.23,2.7538035961272476,31.57,3.366528354080221,-0.1403230915426037,3.840940525587828,-0.017980636237897807,17.430999999999997,False,False,False,3993.3363899999995,False,False,False,False,False
300377.SZ-001,300377.SZ,2024-11-15,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,32,24.04,7.23,2.325034578146611,31.57,3.366528354080221,-0.23851757998099465,3.840940525587828,-0.017980636237897807,17.922,False,False,False,3995.5162299999997,True,False,False,False,False
300377.SZ-001,300377.SZ,2024-11-18,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,33,24.84,7.23,2.4356846473029043,31.57,3.366528354080221,-0.21317706683560345,3.840940525587828,-0.017980636237897807,18.377666666666666,False,False,False,3996.27539,True,True,True,False,True
300442.SZ-001,300442.SZ,2024-09-25,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,0,25.15,24.95,0.008016032064128265,25.15,0.008016032064128265,0.0,0.05931863727454911,0.0,,False,False,False,3245.57552,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-09-26,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,1,26.17,24.95,0.04889779559118246,26.17,0.04889779559118246,0.0,0.05931863727454911,0.0,,False,False,False,3257.57485,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-09-27,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,2,27.47,24.95,0.10100200400801596,27.47,0.10100200400801596,0.0,0.12545090180360718,0.0,,False,False,False,3278.434315,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-09-30,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,3,32.05,24.95,0.28456913827655295,32.05,0.28456913827655295,0.0,0.2913827655310621,0.0,,False,False,False,3315.44298,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-08,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,4,38.46,24.95,0.5414829659318638,38.46,0.5414829659318638,0.0,0.5414829659318638,0.0,,False,False,False,3362.1761749999996,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-09,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,5,34.12,24.95,0.3675350701402804,38.46,0.5414829659318638,-0.11284451378055127,0.5414829659318638,0.0,,False,False,False,3396.7248200000004,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-10,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,6,33.83,24.95,0.35591182364729446,38.46,0.5414829659318638,-0.12038481539261581,0.5414829659318638,0.0,,False,False,False,3432.942805,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-11,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,7,29.96,24.95,0.20080160320641283,38.46,0.5414829659318638,-0.22100884035361412,0.5414829659318638,0.0,,False,False,False,3464.69291,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-14,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,8,30.79,24.95,0.2340681362725452,38.46,0.5414829659318638,-0.19942797711908478,0.5414829659318638,0.0,,False,False,False,3499.8721400000004,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-15,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,9,30.96,24.95,0.24088176352705415,38.46,0.5414829659318638,-0.19500780031201248,0.5414829659318638,0.0,,False,False,False,3531.1046,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-16,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,10,30.04,24.95,0.2040080160320641,38.46,0.5414829659318638,-0.21892875715028604,0.5414829659318638,0.0,,False,False,False,3563.03647,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-17,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,11,30.25,24.95,0.2124248496993988,38.46,0.5414829659318638,-0.2134685387415497,0.5414829659318638,0.0,,False,False,False,3592.6597950000005,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-18,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,12,33.0,24.95,0.3226452905811623,38.46,0.5414829659318638,-0.14196567862714515,0.5414829659318638,0.0,,False,False,False,3629.6150000000002,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-21,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,13,34.11,24.95,0.3671342685370742,38.46,0.5414829659318638,-0.11310452418096728,0.5414829659318638,0.0,,False,False,False,3667.751135,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-22,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,14,34.52,24.95,0.38356713426853717,38.46,0.5414829659318638,-0.1024440977639105,0.5414829659318638,0.0,,False,False,False,3707.67756,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-23,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,15,33.6,24.95,0.3466933867735471,38.46,0.5414829659318638,-0.12636505460218406,0.5414829659318638,0.0,,False,False,False,3747.7874949999996,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-24,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,16,32.68,24.95,0.30981963927855705,38.46,0.5414829659318638,-0.1502860114404576,0.5414829659318638,0.0,,False,False,False,3784.42738,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-25,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,17,32.82,24.95,0.3154308617234469,38.46,0.5414829659318638,-0.14664586583463335,0.5414829659318638,0.0,,False,False,False,3822.1959450000004,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-28,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,18,33.85,24.95,0.35671342685370755,38.46,0.5414829659318638,-0.11986479459178367,0.5414829659318638,0.0,,False,False,False,3859.765595,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-29,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,19,32.94,24.95,0.3202404809619237,38.46,0.5414829659318638,-0.14352574102964122,0.5414829659318638,0.0,,False,False,False,3888.4025950000005,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-30,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,20,32.62,24.95,0.30741482965931866,38.46,0.5414829659318638,-0.1518460738429538,0.5414829659318638,0.0,,False,False,False,3912.79838,True,False,False,False,False
300442.SZ-001,300442.SZ,2024-10-31,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,21,32.09,24.95,0.2861723446893789,38.46,0.5414829659318638,-0.16562662506500248,0.5414829659318638,0.0,,False,False,False,3930.08434,True,True,False,False,False
300442.SZ-001,300442.SZ,2024-11-01,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,22,30.88,24.95,0.2376753507014029,38.46,0.5414829659318638,-0.19708788351534068,0.5414829659318638,0.0,,False,False,False,3939.4011100000002,True,True,False,False,False
300442.SZ-001,300442.SZ,2024-11-04,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,23,31.4,24.95,0.2585170340681362,38.46,0.5414829659318638,-0.18356734269370778,0.5414829659318638,0.0,,False,False,False,3935.7464800000002,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-11-05,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,24,33.01,24.95,0.32304609218436875,38.46,0.5414829659318638,-0.14170566822672914,0.5414829659318638,0.0,,False,False,False,3925.170295,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-11-06,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,25,32.74,24.95,0.31222444889779566,38.46,0.5414829659318638,-0.14872594903796144,0.5414829659318638,0.0,,False,False,False,3928.5852550000004,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-11-07,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,26,33.65,24.95,0.34869739478957906,38.46,0.5414829659318638,-0.1250650026001041,0.5414829659318638,0.0,,False,False,False,3935.98062,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-11-08,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,27,33.98,24.95,0.36192384769539077,38.46,0.5414829659318638,-0.11648465938637553,0.5414829659318638,0.0,,False,False,False,3946.8246200000003,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-11-11,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,28,34.79,24.95,0.39438877755511026,38.46,0.5414829659318638,-0.0954238169526781,0.5414829659318638,0.0,,False,False,False,3955.3140599999997,False,False,False,False,False
300442.SZ-001,300442.SZ,2024-11-12,2024-09-24,2024-09-25,2024-11-18,2024-11-19,MARKET_MA20_X2,29,34.58,24.95,0.38597194388777556,38.46,0.5414829659318638,-0.10088403536141455,0.5414829659318638,0.0,,False,False,False,3966.8014649999996,False,False,False,False,False
