arm,module,symbol,entry_signal_date,completed,mom20,mom60,mom120,r20,r60,r120,score,final_rs_score,entry_cross_section_rank,entry_cross_section_percentile,entry_cross_section_size,previous_60_high,signal_close,b60_breakout_margin,turnover20_mean,box_width,ma_dispersion,direction_efficiency,vol_ratio_10_60,full40_diagnostic_passed,b60_diagnostic_passed,minvol_location,minimum_volume_ratio,entry_execution_date,entry_reason,realized_pnl,buy_cost,exit_signal_date,exit_execution_date,exit_reason,realized_return,holding_trading_days,MFE,MAE,days_to_MFE,peak_return,trough_return,giveback_from_peak,first_5pct_gain_day,first_10pct_gain_day,first_20pct_gain_day,first_50pct_gain_day,path_basis,extra_pnl_rank,extra_outcome_group,extra_top20,positive_trade
A3_MINUS_FULL40_RAW,FULL40,300115.SZ,2025-12-05,True,0.2141855901317633,0.7598537180008129,1.0673031026252984,0.9482551143200962,0.9783393501805054,0.9434416365824309,0.9618531889290012,0.9618531889290012,15,0.9831528279181709,831,42.92,43.31,0.00908667287977627,4010426025.3190002,0.3603803486529318,0.15719400313269194,0.06007669365146997,0.8842081150335558,False,True,0.0,0.3416412373008653,2025-12-08,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-31131.72000000003,191441.25,2025-12-16,2025-12-17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.16261761767644137,7,0.06881353940177469,-0.171416818475642,0,0.06881353940177469,-0.171416818475642,0.23143115707821604,0,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,181,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300119.SZ,2025-04-25,True,0.04414168937329688,0.09736540664375704,0.13776722090261284,0.8686440677966102,0.6694915254237288,0.692090395480226,0.7161016949152542,0.7161016949152542,161,0.7740112994350282,708,18.97,19.16,0.010015814443858684,235881165.62600002,0.16380368098159503,0.02998037857802416,0.0840652446675032,1.0131605128065828,False,True,0.246753246753247,0.25375840512952463,2025-04-28,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,48255.96199999997,165112.948,2025-05-28,2025-05-29,MARKET_MA20_X2,0.29226031383074796,20,0.4905539328145239,-0.021312368549073472,13,0.4905539328145239,-0.021312368549073472,0.19829361898377595,1,1,10,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,24,EXTRA_REMAINING_TRADES,False,True
A3_MINUS_FULL40_RAW,FULL40,300153.SZ,2024-12-20,True,0.5467171717171717,1.0588235294117645,1.0940170940170941,0.9814169570267132,0.9059233449477352,0.9036004645760743,0.9203252032520325,0.9203252032520325,34,0.9616724738675958,861,11.28,12.25,0.08599290780141855,250258156.3265,0.46875,0.12996418003426302,0.31977818853974094,1.517963096295467,False,True,0.19777158774373263,0.3787515527530902,2024-12-23,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,1927.2000000000116,135435.3,2024-12-24,2024-12-25,MARKET_MA20_X2,0.014229672766258219,2,0.07859620054742016,-0.08627957408445205,0,0.07859620054742016,-0.08627957408445205,0.06436652778116193,0,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,63,EXTRA_REMAINING_TRADES,False,True
A3_MINUS_FULL40_RAW,FULL40,300153.SZ,2025-01-20,True,0.453061224489796,1.2762148337595907,2.2780847145488035,0.9984709480122325,0.9923547400611621,0.9831804281345565,0.9908256880733946,0.9908256880733946,2,0.9984709480122325,654,15.83,17.8,0.12444725205306395,839577101.7615,0.9987373737373737,0.12251682923478513,0.2867469879518073,1.3476798050857453,False,True,0.029891304347825935,0.17604008580375308,2025-01-21,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,159156.99,157846.689,2025-03-24,2025-03-25,MARKET_MA20_X2,1.008301099049344,39,1.2473130557714769,-0.21785803482232066,30,1.2473130557714769,-0.21785803482232066,0.23901195672213293,2,10,12,17,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,2,EXTRA_TOP10_PNL_TRADES,True,True
A3_MINUS_FULL40_RAW,FULL40,300157.SZ,2025-06-23,True,0.694214876033058,0.6711956521739131,0.7275280898876406,0.9844559585492227,0.9637305699481865,0.9417098445595855,0.9612694300518134,0.9612694300518134,18,0.977979274611399,772,6.09,6.15,0.009852216748768461,567837736.6095,1.289473684210526,0.3648276977835303,0.3631436314363144,1.4879091697869233,False,True,0.03571428571428584,0.29544058702201564,2025-06-24,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-24609.29999999999,226966.74,2025-07-16,2025-07-17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.10842689990612717,17,0.05450105450105456,-0.1186902539112118,0,0.05450105450105456,-0.1186902539112118,0.16292795440718172,0,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,174,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300170.SZ,2024-12-20,True,0.6965442764578835,1.351796407185629,1.5055821371610847,0.9907084785133565,0.9488966318234611,0.9547038327526133,0.9590011614401859,0.9590011614401859,17,0.9814169570267132,861,15.4,15.71,0.02012987012987022,1506215102.165,0.7303370786516854,0.29245074164268314,0.43075852470424486,1.027670417470987,False,True,0.026194144838212623,0.36659943861288163,2024-12-23,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-13809.487999999983,135655.52,2024-12-24,2024-12-25,MARKET_MA20_X2,-0.10179820179820168,2,0.011326336001660756,-0.12360366905821445,0,0.011326336001660756,-0.12360366905821445,0.11312453779986244,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,141,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300170.SZ,2025-02-05,True,0.4641006661732052,1.1360691144708426,2.1496815286624202,0.9934426229508196,0.9918032786885246,0.9885245901639345,0.9911475409836066,0.9911475409836066,2,0.9983606557377049,610,19.59,19.78,0.009698825931597765,2239657279.62,1.0195876288659793,0.2618272651578226,0.4000824062628759,1.442701860091511,False,True,0.0,0.45846263375831287,2025-02-06,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,20120.147999999986,153855.70200000002,2025-03-05,2025-03-06,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,0.13077284584486823,20,0.340149212489638,-0.06061336012461296,4,0.340149212489638,-0.06061336012461296,0.20937636664476975,0,0,3,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,43,EXTRA_REMAINING_TRADES,False,True
A3_MINUS_FULL40_RAW,FULL40,300172.SZ,2024-04-01,True,0.4655532359081418,0.3195488721804509,0.06686930091185395,0.9716312056737588,0.9609929078014184,0.7677304964539007,0.9051418439716312,0.9051418439716312,33,0.9432624113475178,564,6.58,7.02,0.06686930091185395,391564885.862,0.6368159203980102,0.17980825670123246,0.15535444947209656,1.037025921742985,False,True,0.10837438423645307,0.3746050259914113,2024-04-02,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-8003.582999999999,104297.193,2024-04-08,2024-04-09,MARKET_MA20_X2,-0.07673823973383444,3,0.03274112084684773,-0.08168190106516098,0,0.03274112084684773,-0.08168190106516098,0.10947936058068217,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,114,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300173.SZ,2024-11-20,True,1.0293453724604968,1.511173184357542,1.1714975845410631,0.9957582184517497,0.9777306468716861,0.9512195121951219,0.9733828207847295,0.9733828207847295,8,0.9925768822905621,943,8.92,8.99,0.007847533632286963,804907488.154,1.761609907120743,0.4243648208469055,0.5112309074573226,1.6823545006374676,False,True,0.008333333333333342,0.2208808131533323,2024-11-21,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-16621.22,148928.78,2024-11-25,2024-11-26,MARKET_MA20_X2,-0.11160515784793243,3,0.05559180703689375,-0.1211101037690633,0,0.05559180703689375,-0.1211101037690633,0.1671969648848262,0,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,155,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300175.SZ,2024-05-15,True,1.1928429423459241,0.9873873873873873,1.2418699186991868,0.998109640831758,0.9546313799621928,0.996219281663516,0.9758034026465028,0.9758034026465028,7,0.9886578449905482,529,10.5,11.03,0.05047619047619034,435298096.43549997,1.9577464788732395,0.6001399335315725,0.2794326241134752,1.2462844008133627,False,True,0.21294964028776983,0.18930890209294413,2024-05-16,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-9892.758999999984,113830.717,2024-05-24,2024-05-27,MARKET_MA20_X2,-0.08690764022860352,7,0.17579287774037988,-0.11805199294317015,2,0.17579287774037988,-0.11805199294317015,0.2627005179689834,0,0,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,124,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300182.SZ,2024-09-05,True,0.10810810810810789,0.05670103092783507,-0.2407407407407408,0.7830423940149626,0.7231920199501247,0.2718204488778055,0.5997506234413965,0.5997506234413965,144,0.6433915211970075,401,3.97,4.1,0.032745591939546514,250677852.89049998,0.13428571428571434,0.03503754022166605,0.039999999999999945,1.1824725352419474,False,True,0.20454545454545506,0.44451257649274256,2024-09-06,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-2109.12000000001,80615.535,2024-09-09,2024-09-10,MARKET_MA20_X2,-0.02616269928618609,2,0.023189885175357465,-0.03970121887797437,0,0.023189885175357465,-0.03970121887797437,0.04935258446154356,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,80,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300189.SZ,2024-12-02,True,0.5897435897435896,1.4554455445544554,1.517766497461929,0.9824753559693319,0.9660460021905805,0.963855421686747,0.9686746987951806,0.9686746987951806,12,0.9879518072289156,913,4.31,4.96,0.1508120649651974,623915442.0665,0.6387832699619771,0.09417466501948124,0.22847682119205295,0.5727407999837663,False,True,0.318840579710145,0.41171668042877974,2024-12-03,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-15169.22500000002,139704.565,2024-12-18,2024-12-19,MARKET_MA20_X2,-0.10858073964870096,12,0.026158307711705752,-0.19303996973899887,0,0.026158307711705752,-0.19303996973899887,0.1347390473604067,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,147,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300192.SZ,2024-07-31,True,0.18958333333333344,0.07735849056603783,0.3792270531400965,0.8886198547215496,0.7699757869249395,0.8983050847457628,0.8322033898305086,0.8322033898305086,33,0.9225181598062954,413,11.18,11.42,0.02146690518783534,121988264.01000002,0.24573378839590454,0.033668387213619644,0.0723981900452489,1.0783644154747218,False,True,0.1342592592592597,0.4681591887384895,2024-08-01,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-1451.7719999999972,96612.516,2024-08-05,2024-08-06,MARKET_MA20_X2,-0.01502674870821082,3,0.12941888398807455,-0.06446903835937781,0,0.12941888398807455,-0.06446903835937781,0.14444563269628538,0,0,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,76,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300204.SZ,2025-05-29,True,1.1694915254237288,2.1304347826086953,1.7074030552291424,0.9986225895316805,0.9972451790633609,0.9862258953168044,0.9942148760330578,0.9942148760330578,3,0.9972451790633609,726,19.2,23.04,0.19999999999999996,535371411.7615,2.062200956937799,0.49600206345112174,0.5754944524843223,1.120119319498563,False,True,0.30315969257045255,0.3915567616821213,2025-05-30,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,111427.73600000002,214362.148,2025-06-20,2025-06-23,MARKET_MA20_X2,0.5198106897118797,15,0.8150096280531064,-0.04617122008426356,11,0.8150096280531064,-0.04617122008426356,0.2951989383412267,0,0,1,5,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,6,EXTRA_TOP10_PNL_TRADES,True,True
A3_MINUS_FULL40_RAW,FULL40,300215.SZ,2025-12-01,True,0.2728731942215088,0.27903225806451615,0.4864104967197751,0.9554513481828839,0.88042203985932,0.8018757327080891,0.8718640093786635,0.8718640093786635,62,0.9284876905041032,853,7.78,7.93,0.019280205655527016,244141688.69250003,0.32764505119453924,0.13531827515400385,0.40322580645161304,1.6931502452518274,False,True,0.0,0.20215492761662535,2025-12-02,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-5173.329999999987,204254.05,2025-12-03,2025-12-04,MARKET_MA20_X2,-0.02532791883441228,2,0.03273350026596786,-0.03862371394838922,1,0.03273350026596786,-0.03862371394838922,0.05806141910038014,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,95,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300221.SZ,2024-04-26,True,0.4156378600823045,0.39837398373983746,0.215547703180212,0.975051975051975,0.918918918918919,0.9022869022869023,0.9251559251559252,0.9251559251559252,20,0.9604989604989604,481,6.62,6.88,0.0392749244712991,305276081.5645,0.5650118203309691,0.1039746374684436,0.3190921228304406,1.4635456230291355,False,True,0.056122448979591545,0.2828700174079426,2024-04-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-7547.282999999996,93918.825,2024-05-10,2024-05-13,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.08035964035964031,7,0.052281052281052315,-0.13419913419913418,1,0.052281052281052315,-0.13419913419913418,0.13264069264069261,1,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,113,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300222.SZ,2024-11-20,True,0.55980271270037,1.2038327526132404,1.231040564373898,0.9872746553552492,0.9544008483563097,0.9618239660657476,0.963202545068929,0.963202545068929,14,0.9862142099681867,943,10.54,12.65,0.20018975332068334,590455354.1205,0.862190812720848,0.1325816485225506,0.3422159887798035,1.6088992044597104,False,True,0.22539682539682543,0.32612908504134736,2024-11-21,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-7440.50999999998,148978.83,2024-11-25,2024-11-26,MARKET_MA20_X2,-0.04994340471058862,3,0.1068015502605304,-0.06597467573077322,0,0.1068015502605304,-0.06597467573077322,0.156744954971119,0,0,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,111,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300231.SZ,2024-12-02,True,0.32985204525674483,1.116343490304709,1.051006711409396,0.9364731653888281,0.9233296823658269,0.9090909090909091,0.9216867469879517,0.9216867469879517,43,0.9539978094194962,913,14.18,15.28,0.07757404795486589,885202669.3705,0.2706093189964158,0.019262425658453708,0.07430830039525689,1.3208220711003968,False,True,0.06557377049180262,0.3565015040357461,2024-12-03,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,278.44200000001,139639.5,2024-12-18,2024-12-19,MARKET_MA20_X2,0.001994005994006066,12,0.04695304695304695,-0.07758907758907758,11,0.04695304695304695,-0.07758907758907758,0.04495904095904089,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,71,EXTRA_REMAINING_TRADES,False,True
A3_MINUS_FULL40_RAW,FULL40,300242.SZ,2024-12-02,True,0.451086956521739,1.6567164179104479,1.9666666666666663,0.9660460021905805,0.9780941949616648,0.9846659364731654,0.9776560788608981,0.9776560788608981,10,0.9901423877327492,913,5.2,5.34,0.026923076923076827,439202216.77,0.5294117647058825,0.1068180109749679,0.13530010172939974,0.6388647417944412,False,True,0.050000000000000044,0.41450798534461564,2024-12-03,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,10881.52800000002,139789.65,2024-12-18,2024-12-19,MARKET_MA20_X2,0.07784215784215799,12,0.3243898958184673,-0.08282193996479696,8,0.3243898958184673,-0.08282193996479696,0.2465477379763093,3,3,4,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,51,EXTRA_REMAINING_TRADES,False,True
A3_MINUS_FULL40_RAW,FULL40,300255.SZ,2025-05-29,True,0.7964946445959105,0.84407796101949,0.9198751300728409,0.9917355371900827,0.9793388429752066,0.9504132231404959,0.9731404958677685,0.9731404958677685,9,0.9889807162534435,726,31.92,36.9,0.15601503759398483,1195579798.7545,0.9113772455089821,0.20380068623501457,0.4018126888217523,1.1007887840688078,False,True,0.06873977086743041,0.271171638082595,2025-05-30,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,78130.976,207407.2,2025-06-20,2025-06-23,MARKET_MA20_X2,0.37670329670329666,15,0.5933624917553488,-0.049329049329049385,12,0.5933624917553488,-0.049329049329049385,0.21665919505205217,1,4,5,12,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,14,EXTRA_TOP11_TO_20_PNL_TRADES,True,True
A3_MINUS_FULL40_RAW,FULL40,300270.SZ,2025-12-01,True,0.2846227316141354,0.6666666666666665,0.8399452804377565,0.9613130128956624,0.9788980070339977,0.9214536928487691,0.9581477139507621,0.9581477139507621,16,0.9824150058616647,853,12.42,13.45,0.08293075684380025,280773956.02400005,0.2345924453280317,0.055878084179970866,0.05031013094417647,0.5989610063795694,False,True,0.02202643171806121,0.43321669224981013,2025-12-02,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-35317.152,204252.048,2025-12-03,2025-12-04,MARKET_MA20_X2,-0.17290965914819126,2,0.008166145780824632,-0.1781918387422975,0,0.008166145780824632,-0.1781918387422975,0.1810758049290159,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,189,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300274.SZ,2025-09-25,True,0.6054640417838488,1.2909559982800634,1.4174228675136114,0.9944567627494457,0.983370288248337,0.9667405764966741,0.98059866962306,0.98059866962306,7,0.9933481152993349,902,154.2,159.84,0.036575875486381415,15566263780.1365,1.1416666666666666,0.21894453192952956,0.5452374635181745,0.8590630103028932,False,True,0.06852830188679235,0.48650439800413914,2025-09-26,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-26932.037999999942,222498.27599999998,2025-10-14,2025-10-15,MARKET_MA20_X2,-0.12104380530121475,7,0.06125106125106146,-0.1493741493741493,1,0.06125106125106146,-0.1493741493741493,0.18229486655227622,1,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,177,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300274.SZ,2025-11-05,True,0.24510960690554562,1.692720923986033,2.078931203931204,0.9507803121248499,0.9975990396158463,0.9843937575030012,0.9842737094837934,0.9842737094837934,4,0.9963985594237695,833,199.47,200.5,0.0051636837619692955,16607318386.8865,1.0209726443768998,0.22006594859727224,0.3436905270516953,1.1598194758677083,False,True,0.2067383739322998,0.5105334331769971,2025-11-06,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-17345.340999999986,200851.65099999998,2025-11-17,2025-11-18,MARKET_MA20_X2,-0.08635896649911026,8,0.038177508765744085,-0.10033101993271634,0,0.038177508765744085,-0.10033101993271634,0.12453647526485434,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,158,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300276.SZ,2024-12-02,True,0.803030303030303,1.4005763688760804,1.4215116279069768,0.9923329682365827,0.9605695509309967,0.9550930996714129,0.9652792990142387,0.9652792990142387,14,0.9857612267250822,913,6.94,8.33,0.2002881844380402,1054819890.9375,0.7569620253164557,0.15163002274450332,0.2878464818763326,1.491495089421553,False,True,0.04744525547445251,0.2758181025926945,2024-12-03,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,11549.440000000002,139499.36,2024-12-18,2024-12-19,MARKET_MA20_X2,0.08279206442237444,12,0.44746183781775073,-0.07899219035843606,5,0.44746183781775073,-0.07899219035843606,0.3646697733953763,0,1,4,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,49,EXTRA_REMAINING_TRADES,False,True
A3_MINUS_FULL40_RAW,FULL40,300281.SZ,2024-07-31,True,0.5681293302540416,0.4477611940298507,0.3339882121807465,0.9903147699757869,0.9830508474576272,0.8789346246973365,0.9532687651331719,0.9532687651331719,9,0.9806295399515739,413,6.43,6.79,0.055987558320373276,149002560.181,0.6572164948453607,0.2261642482716708,0.18699186991869907,1.5254836163448686,False,True,0.043137254901960916,0.2647912977748626,2024-08-01,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-18502.074999999997,96797.701,2024-08-05,2024-08-06,MARKET_MA20_X2,-0.1911416780446056,3,0.02055109759270005,-0.21034281588981127,0,0.02055109759270005,-0.21034281588981127,0.21169277563730565,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,163,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300284.SZ,2024-04-01,True,0.34086242299794667,0.19597069597069594,0.11054421768707479,0.9414893617021277,0.9060283687943262,0.8138297872340425,0.8854609929078014,0.8854609929078014,43,0.925531914893617,564,6.3,6.53,0.0365079365079366,150138641.1275,0.503579952267303,0.08709269007796361,0.19123505976095623,1.549234973924413,False,True,0.11038961038961034,0.32793887512160325,2024-04-02,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-6358.175999999992,104270.166,2024-04-08,2024-04-09,MARKET_MA20_X2,-0.060977902346487034,3,0.06580821977400518,-0.060977902346487034,0,0.06580821977400518,-0.060977902346487034,0.12678612212049223,0,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,101,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300293.SZ,2024-07-19,True,0.25050505050505056,0.5423588039867111,0.4186401833460658,0.9759615384615384,0.9639423076923077,0.9471153846153846,0.9612980769230769,0.9612980769230769,7,0.9855769230769231,416,17.15,18.57,0.08279883381924202,379829264.5795,0.4315525876460766,0.062043708829754296,0.20458404074702888,1.2522538522524744,False,True,0.025821596244131335,0.4212203010901622,2024-07-22,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-14819.419999999998,102127.025,2024-07-24,2024-07-25,MARKET_MA20_X2,-0.14510772246621303,3,0.03185224479025024,-0.14640615449240782,1,0.03185224479025024,-0.14640615449240782,0.1769599672564633,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,146,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300295.SZ,2024-09-24,True,0.2601809954751133,0.24053452115812912,0.15560165975103724,0.9476439790575916,0.9031413612565445,0.8795811518324608,0.9049738219895288,0.9049738219895288,14,0.9659685863874345,382,10.99,11.14,0.01364877161055511,229106979.6605,0.26321839080459775,0.0745226852802301,0.18693877551020424,0.6126557310981631,False,True,0.023255813953488698,0.2888423487205002,2024-09-25,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,48954.975999999995,102009.908,2024-11-18,2024-11-19,MARKET_MA20_X2,0.4799041285283778,34,1.0474937906130566,-0.0009990009990009914,4,1.0474937906130566,-0.0009990009990009914,0.5675896620846788,0,0,0,3,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,23,EXTRA_REMAINING_TRADES,False,True
A3_MINUS_FULL40_RAW,FULL40,300303.SZ,2024-09-05,True,0.1312910284463895,0.04444444444444429,-0.009578544061302763,0.8329177057356608,0.6932668329177057,0.7032418952618454,0.7241895261845387,0.7241895261845387,79,0.8054862842892768,401,5.09,5.17,0.015717092337917515,152770680.8655,0.1541950113378685,0.06203612939364245,0.05263157894736828,0.9447886074236407,False,True,0.22058823529411695,0.48797586539598675,2024-09-06,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-2844.474000000002,80660.58,2024-09-09,2024-09-10,MARKET_MA20_X2,-0.03526473526473529,2,0.004877475465710738,-0.038216685275508824,0,0.004877475465710738,-0.038216685275508824,0.04014221073044603,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,82,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300308.SZ,2024-02-20,True,0.565567334118571,0.5105597120939482,0.30470347648261753,1.0,0.9973544973544973,0.9629629629629629,0.9875661375661375,0.9875661375661375,2,0.9973544973544973,378,152.4,159.5,0.04658792650918642,3653535857.0099998,0.5425101214574899,0.16460166270424148,0.2885073915116835,1.7459775598954046,False,True,0.05746268656716414,0.49452501067338367,2024-02-21,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,2890.090000000011,105508.40299999999,2024-03-27,2024-03-28,MARKET_MA20_X2,0.02739203625326422,26,0.23455569695240316,-0.05769590693169711,18,0.23455569695240316,-0.05769590693169711,0.20716366069913894,2,8,18,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,60,EXTRA_REMAINING_TRADES,False,True
A3_MINUS_FULL40_RAW,FULL40,300308.SZ,2024-04-26,True,0.1988326848249029,0.6215789473684212,1.05811623246493,0.9106029106029107,0.9646569646569647,0.9854469854469855,0.9600831600831601,0.9600831600831601,14,0.972972972972973,481,179.99,184.86,0.027057058725484806,3676403880.4595003,0.20145517655697232,0.023240871624474524,0.08457183297947624,0.8980228852335163,False,True,0.23070957735556466,0.5939885108683508,2024-04-29,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-8169.970000000001,94073.98,2024-05-15,2024-05-16,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.08684622464150024,10,0.025150631449844092,-0.1256881020660548,1,0.025150631449844092,-0.1256881020660548,0.11199685609134433,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,117,EXTRA_REMAINING_TRADES,False,False
A3_MINUS_FULL40_RAW,FULL40,300308.SZ,2025-09-03,True,1.0244632338970168,2.9652958689988833,3.18407618299627,1.0,1.0,0.9971401334604385,0.9991420400381315,0.9991420400381315,1,1.0,1049,406.1,426.19,0.049470573750307834,14330628831.047,1.7952918502202646,0.43926130797587537,0.6049470322874957,1.5272111408289137,False,True,0.11462200090538713,0.5659162608961407,2025-09-04,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-25710.5,218218.0,2025-10-13,2025-10-14,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,-0.11782025314135405,22,0.04714093246203338,-0.21179737693499162,13,0.04714093246203338,-0.21179737693499162,0.16496118560338743,,,,,frozen execution cash flows plus authorized intraday high/low; corporate-action adjusted; exit day stops at frozen open execution,176,EXTRA_REMAINING_TRADES,False,False
