trade_id,pnl_rank,winner_group,win_loss_group,symbol,entry_signal_date,entry_execution_date,exit_signal_date,exit_execution_date,entry_price,weighted_average_buy_price,exit_price,entry_target_weight,capital,realized_return,realized_pnl,holding_trading_days,entry_reason,exit_reason,buy_fill_count,sell_fill_count,mom20,mom60,mom120,r20,r60,r120,final_rs_score,entry_cross_section_rank,entry_cross_section_percentile,entry_cross_section_size,previous_60_close_high,signal_close,b60_breakout_margin,previous_60_high_distance_pct,box_width,ma5,ma10,ma20,ma30,ma_dispersion,direction_efficiency,vol10,vol60,vol_ratio_10_60,box_width_margin,ma_dispersion_margin,direction_efficiency_margin,vol_ratio_margin,minvol_location,minimum_volume,average_volume,minimum_volume_ratio,min_volume_day_close,30d_low_close,30d_high_close,minimum_volume_ratio_hard_filter,turnover20_mean,signal_day_volume,previous20_volume_mean,signal_day_volume_ratio,breakout_volume_shadow_passed,MFE,MAE,peak_return_during_hold,trough_return_during_hold,giveback_from_peak,days_to_MFE,days_to_MAE,excursion_basis
300195.SZ-001,47,GROUP_C,WINNERS,300195.SZ,2025-11-06,2025-11-07,2025-11-17,2025-11-18,8.81,8.81,8.89,0.1,169321.152,0.00706444520292,1196.16,7,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,1,1,0.122940430925,0.0992555831266,0.360983102919,0.855436081243,0.597371565114,0.658303464755,0.667264038232,234,0.721624850657,837,8.74,8.86,0.0137299771167,0.0135440180587,0.183310533516,8.182,8.099,7.9175,7.95366666667,0.0334070097884,0.173652694611,0.0178076990836,0.0220273823401,0.808434647779,0.0166894664843,0.0465929902116,0.276347305389,0.0415653522208,0.470149253731,8159600,14824699,0.550405778896,7.94,7.31,8.65,True,108965526.911,37641121,12049134.8,3.12396878488,True,0.049943246311,-0.0192962542565,0.0170261066969,-0.011350737798,0.00996166149401,5,1,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300863.SZ-001,48,GROUP_C,WINNERS,300863.SZ,2025-06-23,2025-06-24,2025-07-16,2025-07-17,34.78,34.78,35.11,0.1,142740.598,0.0074712521521,1066.451,17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,1,1,0.0824774354186,0.0039587628866,0.068979143798,0.642487046632,0.528497409326,0.588082901554,0.569170984456,292,0.623056994819,772,34.6428571429,34.78,0.0039587628866,0.00394315287932,0.113954028326,33.922,33.683,33.0405,32.8911428571,0.0313414814236,0.122715752968,0.021905130631,0.0344018900343,0.636742068797,0.086045971674,0.0486585185764,0.327284247032,0.213257931203,0.106617647059,1819258,3236919.70667,0.562033712561,31.84,31.55,34.27,True,109157638.566,3685744,3224895.25,1.1429034788,False,0.123921794135,-0.00345025876941,0.108108108108,0.00287521564117,0.100636855956,5,0,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300092.SZ-001,49,GROUP_C,WINNERS,300092.SZ,2025-03-17,2025-03-18,2025-03-24,2025-03-25,13.16,13.16,13.25,0.1,158077.92,0.00482723962967,763.08,5,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,1,1,0.112416107383,0.052380952381,0.46357615894,0.705471478463,0.618160651921,0.37601862631,0.562980209546,329,0.618160651921,859,12.81,13.26,0.0351288056206,0.0339366515837,0.168795620438,12.548,12.376,12.137,12.0216666667,0.0437820601691,0.282218597064,0.0167165425513,0.0228474779015,0.731658112258,0.031204379562,0.0362179398309,0.167781402936,0.118341887742,0.0522388059701,3838800,7665736.5,0.500773800404,11.54,11.47,12.81,True,120916610.272,24221565,8798536.25,2.75290847384,True,0.0372340425532,-0.0303951367781,0.0220364741641,-0.00683890577508,0.0172092345345,3,4,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300433.SZ-001,50,GROUP_C,LOSERS,300433.SZ,2024-05-06,2024-05-07,2024-05-24,2024-05-27,14.71,14.7056338028,14.72,0.1,104514.41,-0.00110906237714,-115.913,14,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,2,3,0.0423131170663,0.250423011844,0.128244274809,0.721649484536,0.835051546392,0.810309278351,0.804948453608,76,0.845360824742,485,14.34,14.78,0.0306834030683,0.0297699594046,0.176374077112,13.918,13.775,13.7,13.6053333333,0.0229811838495,0.207373271889,0.0183894287411,0.0255605346662,0.719446168916,0.0236259228876,0.0570188161505,0.242626728111,0.130553831084,0.149606299213,24667349,38107602.0667,0.647307824744,13.26,13.07,14.34,True,505509294.507,45808917,37343005.6,1.22670674907,True,0.043507817811,-0.043507817811,0.0380693405846,-0.0244731475187,0.0391784029618,12,4,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300003.SZ-001,51,GROUP_C,LOSERS,300003.SZ,2024-05-09,2024-05-10,2024-05-24,2024-05-27,15.45,15.45,15.4,0.1,103618.515,-0.00152558642633,-158.079,11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,1,2,0.124454148472,0.179389312977,-0.111558366878,0.742125984252,0.435039370079,0.527559055118,0.524212598425,229,0.551181102362,508,15.26,15.45,0.0124508519004,0.0122977346278,0.146506386176,14.814,14.434,14.0075,14.0396666667,0.0575762984116,0.0524934383202,0.01664423496,0.0236103125037,0.704956148181,0.0534936138242,0.0224237015884,0.39750656168,0.145043851819,0.203703703704,7003823,14910432.4,0.469726350793,13.64,13.31,14.93,True,248350377.317,31046096,16499908.65,1.88159199294,True,0.0763754045307,-0.0084142394822,0.0660194174757,-0.0084142394822,0.0675450039021,1,10,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
301498.SZ-002,52,GROUP_C,LOSERS,301498.SZ,2024-12-20,2024-12-23,2024-12-24,2024-12-25,74,74,74.03,0.1,148148,-0.00159340659341,-236.06,2,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,1,1,0.210931107838,0.475279106858,0.358296622614,0.87456445993,0.425087108014,0.448315911731,0.521951219512,393,0.544715447154,861,70.99,74,0.0424003380758,0.0406756756757,0.162246234447,69.63,68.568,66.6485,65.6546666667,0.0605491358827,0.156152554569,0.020222490008,0.0350323335356,0.577252154424,0.0377537655534,0.0194508641173,0.293847445431,0.272747845576,0.174571140262,1099460,2577901.66667,0.426494157716,62.81,61.08,70.99,True,178152850.127,2984692,2579527.55,1.15706924704,False,0.0331081081081,-0.01,0.0102702702703,0.000405405405405,0.0118636768637,0,1,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
301498.SZ-001,53,GROUP_C,LOSERS,301498.SZ,2024-12-02,2024-12-03,2024-12-18,2024-12-19,68.28,68.1608,68.01,0.1,170572.402,-0.00420599693496,-717.427,12,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,2,1,0.0517965468969,0.374110953058,0.289965661961,0.446878422782,0.323110624315,0.407447973713,0.373165388828,598,0.346111719606,913,67.25,67.62,0.00550185873606,0.00547175391896,0.190054857547,63.772,62.732,63.8105,63.8756666667,0.0182309932198,0.0875493362038,0.0277976044202,0.0350008804432,0.794197290703,0.00994514245266,0.0617690067802,0.362450663796,0.0558027092967,0.383333333333,1099460,2452489.36667,0.448303676641,62.81,60.05,67.25,True,161464485.209,3925033,2401100.35,1.63468094951,True,0.0587287639133,-0.0577035735208,0.0288517867604,-0.0434973637961,0.0330577836954,9,1,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300710.SZ-001,54,GROUP_C,LOSERS,300710.SZ,2025-11-03,2025-11-04,2025-11-17,2025-11-18,25.39,25.3752941176,25.3,0.1,172724.552,-0.00452551181027,-781.667,10,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,2,3,0.308784850079,0.245868803205,0.266802443992,0.966992665037,0.723716381418,0.544009779951,0.718459657702,182,0.778728606357,818,22.39,24.88,0.111210361769,0.100080385852,0.198608137045,21.694,21.794,21.0995,20.4706666667,0.0646453461864,0.0817064352856,0.016686068447,0.0212222245197,0.786254449033,0.00139186295503,0.0153546538136,0.368293564714,0.0637455509671,0.148247978437,1873440,4938004.96667,0.379392084991,19.23,18.68,22.39,True,143195586.8,23684594,5497283.95,4.30841743221,True,0.0870421425758,-0.0610476565577,0.0405671524222,-0.0515951161875,0.0450926642325,4,1,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
301611.SZ-001,55,GROUP_C,LOSERS,301611.SZ,2025-09-24,2025-09-25,2025-10-14,2025-10-15,59.7,59.7510344828,59.04,0.1,173451.278,-0.00574170459557,-995.906,8,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,2,2,0.076732234627,0.151848341232,0.0513929745631,0.732026143791,0.522875816993,0.246187363834,0.481699346405,455,0.505446623094,918,59.58,60.76,0.0198053037932,0.0194206714944,0.144888547271,54.85,53.752,54.752,55.3673333333,0.0300515949794,0.0900876959872,0.0152287930722,0.0214106523958,0.711271790823,0.0551114527287,0.0499484050206,0.359912304013,0.138728209177,0.0106100795756,2556473,7560300.7,0.338144354496,52.12,52.04,59.58,True,412737380.862,21054678,6818647.2,3.08780867853,True,0.108877721943,-0.0283082077052,0.0804020100503,-0.0247906197655,0.0861437146458,7,2,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300119.SZ-001,56,GROUP_C,LOSERS,300119.SZ,2024-04-30,2024-05-06,2024-05-24,2024-05-27,16.6,16.5914285714,15.97,0.1,104630.526,-0.0107499507362,-1124.773,15,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,2,2,0.135828135828,0.113451086957,-0.048199767712,0.887063655031,0.739219712526,0.634496919918,0.737371663244,106,0.784394250513,487,16.35,16.39,0.00244648318043,0.00244051250763,0.195175438596,15.822,15.813,15.821,15.341,0.0313538882733,0.118257261411,0.0180882653867,0.0302459511399,0.598039231863,0.00482456140351,0.0486461117267,0.331742738589,0.251960768137,0.194331983806,2812940,5180091.53333,0.543029014429,14.36,13.88,16.35,True,101433118.167,11456700,5995734.4,1.91080845743,True,0.124096385542,-0.0355421686747,0.083734939759,-0.0138554216867,0.0944848904952,2,0,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300054.SZ-001,57,GROUP_C,LOSERS,300054.SZ,2024-04-26,2024-04-29,2024-05-24,2024-05-27,22.33,22.3515555556,22.09,0.1,100682.582,-0.0125751443283,-1266.098,17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,2,2,0.066028708134,0.193997856377,-0.0587241233629,0.704781704782,0.798336798337,0.665280665281,0.739708939709,108,0.777546777547,481,22.2,22.28,0.0036036036036,0.00359066427289,0.118951612903,20.772,20.614,20.9245,21.1856666667,0.027731962097,0.109440267335,0.0133037467083,0.0283052350049,0.470010113183,0.0810483870968,0.052268037903,0.340559732665,0.379989886817,0.149038461538,3668665,6573963.33333,0.558059851262,20.43,20.12,22.2,True,132962314.472,14830481,5897198.15,2.51483511708,True,0.0859829825347,-0.012987012987,0.0671742051052,-0.0116435288849,0.0797493494336,3,16,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300919.SZ-001,58,GROUP_C,LOSERS,300919.SZ,2024-03-11,2024-03-12,2024-03-27,2024-03-28,53,53,52.23,0.1,95495.4,-0.0164972763086,-1575.414,12,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,1,1,0.264769193973,0.0943708609272,-0.0458318296644,0.594495412844,0.891743119266,0.695412844037,0.773394495413,96,0.825688073394,545,49.13,52.88,0.0763281090983,0.070915279879,0.179647938269,47.24,46.893,45.792,45.8206666667,0.0316212438854,0.00760233918129,0.0175456618968,0.0230169353586,0.762293573118,0.0203520617314,0.0483787561146,0.442397660819,0.0877064268818,0.222701149425,2289152,3863393.93333,0.592523578879,43.02,41.47,48.43,True,194776114.924,11354785,3861163.65,2.9407676103,True,0.0603773584906,-0.0254716981132,0.0532075471698,-0.0203773584906,0.0697048234784,5,9,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300001.SZ-001,59,GROUP_C,LOSERS,300001.SZ,2025-02-11,2025-02-12,2025-03-10,2025-03-11,24,23.9955555556,23.66,0.1,151323.172,-0.0144885411205,-2192.452,19,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,2,3,0.182352941176,0.0294494238156,0.242658423493,0.567610062893,0.567610062893,0.221698113208,0.463836477987,344,0.460691823899,636,24.06,24.12,0.00249376558604,0.00248756218905,0.180699162974,23.75,23.764,22.588,22.4283333333,0.0595526491789,0.139588100686,0.0136256899855,0.019903360108,0.684592446277,0.0193008370261,0.0204473508211,0.310411899314,0.165407553723,0.0762942779292,9665356,17597484.4333,0.5492464583,20.59,20.31,23.98,True,434654146.286,22228493,18372110.35,1.20990417413,True,0.06375,-0.0158333333333,0.0504166666667,-0.0141666666667,0.0649052077871,5,9,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300014.SZ-001,60,GROUP_C,LOSERS,300014.SZ,2025-03-03,2025-03-04,2025-03-24,2025-03-25,49.82,49.7967741935,48.92,0.1,154524.37,-0.0195698710825,-3024.022,15,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,2,1,0.195779601407,0.062942892872,0.595245542696,0.792191435768,0.574307304786,0.541561712846,0.608060453401,256,0.678211586902,794,49.9,51,0.0220440881764,0.021568627451,0.145587541293,46.108,45.444,44.5835,44.347,0.0397095632174,0.00706297822248,0.0182163820931,0.0219540928861,0.829748793887,0.0544124587069,0.0402904367826,0.442937021778,0.0202512061131,0.140461215933,12579910,29251065.4667,0.430066727461,43.05,42.38,47.15,True,1713089211.71,94384344,33780730.35,2.79402911133,True,0.0537936571658,-0.0365315134484,0.0377358490566,-0.023083099157,0.0573057201391,11,14,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300440.SZ-001,61,GROUP_C,LOSERS,300440.SZ,2025-06-16,2025-06-17,2025-06-20,2025-06-23,10.6,10.6,10.32,0.1,154914.76,-0.0283022805574,-4384.441,4,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,1,2,0.212707811432,0.211328480437,0.225264611137,0.879689521345,0.846054333765,0.789133247089,0.835705045278,87,0.889391979301,773,9.542,10.65,0.116118214211,0.104037558685,0.138663484487,9.246,9.108,8.8502,8.90613333333,0.0447221531717,0.117193523516,0.0141957397824,0.0315077004307,0.450548265612,0.0613365155131,0.0352778468283,0.332806476484,0.399451734388,0.0774526678141,4203000,11345250.1,0.370463406532,8.47,8.38,9.542,True,102592834.647,43196667,9393441.85,4.59859843599,True,0.0207547169811,-0.0377358490566,-0.0169811320755,-0.0283018867925,0.0113211484819,3,0,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300760.SZ-001,62,GROUP_C,LOSERS,300760.SZ,2024-03-11,2024-03-12,2024-03-21,2024-03-22,304.74,304.74,290.03,0.1,91513.422,-0.0501722140824,-4591.431,8,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,1,1,0.138952249187,0.0762897526502,0.16835443038,0.139449541284,0.878899082569,0.891743119266,0.734862385321,115,0.790825688073,545,301.35,304.59,0.0107516177203,0.0106372500739,0.12683692929,295.108,292.501,292.641,286.975,0.0283404477742,0.0580366191474,0.0105687079664,0.0171402910313,0.616600263503,0.0731630707101,0.0516595522258,0.391963380853,0.233399736497,0.0100235849057,2810149,4239342.9,0.662873720359,267.77,267.43,301.35,True,1363576312.58,5644731,4541366.6,1.2429586724,True,0.00735052831922,-0.0512239942246,0.00223141038262,-0.0483691015292,0.0524036244651,2,4,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300479.SZ-002,63,GROUP_C,LOSERS,300479.SZ,2025-06-23,2025-06-24,2025-07-23,2025-07-24,21.51,21.5144117647,20.85,0.1,146444.298,-0.0328184713617,-4806.078,22,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,2,1,0.116219008264,0.006052141527,-0.0404085257549,0.74481865285,0.531088082902,0.376943005181,0.527590673575,343,0.556994818653,772,21.5,21.61,0.00511627906977,0.00509023600185,0.1460554371,21.034,20.836,20.4215,20.2513333333,0.0386476610594,0.031185031185,0.0211532076466,0.0321527924403,0.657896438882,0.0539445628998,0.0413523389406,0.418814968815,0.192103561118,0.199134199134,4040400,8882473.83333,0.454873279203,19.65,19.19,21.5,True,211226192.792,14359843,10121198.35,1.41878881368,True,0.069270106927,-0.0306834030683,0.0529986052999,-0.0306834030683,0.0858170766616,2,22,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300043.SZ-001,64,GROUP_C,LOSERS,300043.SZ,2024-08-30,2024-09-02,2024-09-03,2024-09-04,2.69,2.69,2.56,0.1,96398.302,-0.0502285818271,-4841.95,2,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,1,1,0.17094017094,0.256880733945,-0.0385964912281,0.883610451306,0.857482185273,0.577197149644,0.778622327791,58,0.86460807601,421,2.66,2.74,0.0300751879699,0.029197080292,0.166666666667,2.306,2.399,2.398,2.37,0.0403295750217,0.0392156862745,0.0230559105884,0.0385995063249,0.597311022436,0.0333333333333,0.0396704249783,0.410784313725,0.252688977564,0.243243243243,16459300,43123575.3333,0.381677536539,2.31,2.22,2.59,True,141602186.926,198763538,48796249.25,4.0733363948,True,0.0111524163569,-0.0631970260223,-0.0408921933086,-0.0483271375465,0.00933638851854,0,1,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
301188.SZ-001,65,GROUP_C,LOSERS,301188.SZ,2025-05-19,2025-05-20,2025-05-28,2025-05-29,20.52,20.52,19.77,0.1,149945.796,-0.0336062572905,-5039.117,7,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,1,1,0.251330573625,0.35728030789,0.339240506329,0.858156028369,0.88085106383,0.812765957447,0.855886524823,67,0.906382978723,705,18.7,21.16,0.131550802139,0.116257088847,0.155747836836,18.24,17.933,17.769,17.654,0.0331936105132,0.095785440613,0.0166558842778,0.0256875718943,0.648402439373,0.0442521631644,0.0468063894868,0.354214559387,0.201597560627,0.313492063492,1389000,4842609.16667,0.286828846226,16.97,16.18,18.7,True,109610352.058,28765186,4603716.9,6.24825258043,True,0.110623781676,-0.0355750487329,0.0321637426901,-0.0316764132554,0.0657699999805,2,4,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300733.SZ-001,66,GROUP_C,LOSERS,300733.SZ,2024-12-20,2024-12-23,2024-12-24,2024-12-25,12.95,12.95,12.51,0.1,150370.22,-0.0359069501927,-5399.336,2,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,1,1,0.154929577465,0.443344334433,0.290068829892,0.785133565621,0.355400696864,0.341463414634,0.437166085947,495,0.4262485482,861,12.91,13.12,0.0162664601084,0.016006097561,0.146536412078,12.562,12.548,12.192,12.1986666667,0.0303477690289,0.020366598778,0.0201296659096,0.040452245156,0.497615542276,0.0534635879218,0.0496522309711,0.429633401222,0.352384457724,0,3976400,8611568.66667,0.461750948511,11.26,11.26,12.91,True,103580109.97,16502300,7849249.85,2.10240472852,True,0.00772200772201,-0.0532818532819,-0.027027027027,-0.0370656370656,0.00887992316564,0,1,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300775.SZ-001,67,GROUP_C,LOSERS,300775.SZ,2024-05-09,2024-05-10,2024-05-24,2024-05-27,33,32.965,31.09,0.1,105593.488,-0.0523105932442,-5523.658,11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,2,2,0.377216312057,0.36391571554,0.0806956521739,0.956692913386,0.775590551181,0.820866141732,0.825393700787,62,0.879921259843,508,26.21,31.07,0.185425410149,0.156420984873,0.173231871083,25.68,25.033,24.0715,24.0746666667,0.0668217601728,0.0796460176991,0.0245584497027,0.0307943039206,0.7974997508,0.0267681289167,0.0131782398272,0.370353982301,0.0525002491999,0.423772609819,6420210,12309175.4667,0.521579208728,23.98,22.34,26.21,True,424524003.807,57724335,14387506.55,4.01211528901,True,0.0893939393939,-0.0924242424242,0.0548484848485,-0.0666666666667,0.107159078093,6,4,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
301052.SZ-001,68,GROUP_C,LOSERS,301052.SZ,2025-06-10,2025-06-11,2025-06-20,2025-06-23,40.61,40.61,39,0.1,150407.257,-0.0415641979296,-6251.557,8,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,1,1,0.150390460996,0.368768108702,0.323799400908,0.843582887701,0.919786096257,0.830213903743,0.877673796791,62,0.918449197861,748,38.367,41.1,0.0712330909375,0.066496350365,0.192744116641,37.018,36.6411,35.90955,35.4487,0.0442696065018,0.0438409707435,0.0330943036647,0.0458303669451,0.722104269955,0.00725588335872,0.0357303934982,0.406159029256,0.127895730045,0.316821284789,3548533,7697907.86667,0.460973690704,33.977,32.167,37.88,True,273024123.454,15155014,6969499.9,2.17447653597,True,0.0957892144792,-0.0519576459,0.0635311499631,-0.0398916523024,0.105095347893,1,7,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300357.SZ-001,69,GROUP_C,LOSERS,300357.SZ,2024-05-08,2024-05-09,2024-05-24,2024-05-27,26,25.9497560976,24.45,0.1,106500.394,-0.0587297357792,-6254.74,12,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,2,2,0.113983050847,0.19445706497,-0.110622462788,0.809900990099,0.637623762376,0.534653465347,0.641188118812,162,0.681188118812,505,26.15,26.29,0.00535372848948,0.00532521871434,0.178733031674,24.374,23.659,23.2075,23.3993333333,0.0502639233007,0.0108138873079,0.0183111399915,0.0372179045139,0.491998145264,0.0212669683258,0.0297360766993,0.439186112692,0.358001854736,0.0695652173913,2141333,4467284.63333,0.479336593872,22.34,22.1,25.55,True,140268110.086,21321103,4916792.45,4.33638458748,True,0.0665384615385,-0.0611538461538,0.03,-0.0596153846154,0.0887297357792,0,5,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300452.SZ-001,70,GROUP_C,LOSERS,300452.SZ,2025-06-03,2025-06-04,2025-06-16,2025-06-17,13.08,13.0686885246,12.58,0.1,159597.438,-0.0393171349029,-6274.914,9,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,5,1,0.0963956412406,0.128559102675,0.0202808112324,0.654986522911,0.746630727763,0.487870619946,0.650673854447,209,0.719676549865,742,13.07,13.08,0.000765110941086,0.000764525993884,0.199082568807,12.78,12.689,12.4485,12.3973333333,0.0308668530867,0.0820045558087,0.0149618247433,0.0285037723839,0.524906827834,0.000917431192661,0.0491331469133,0.367995444191,0.325093172166,0,4282835,8955416.4,0.478239627138,11.84,11.84,13,True,102636898.751,9715353,7934843.55,1.22439124839,True,0.00611620795107,-0.0504587155963,-0.00535168195719,-0.0481651376147,0.0339654529457,4,8,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300790.SZ-001,71,GROUP_C,LOSERS,300790.SZ,2024-12-09,2024-12-10,2024-12-18,2024-12-19,19.24,19.2324418605,18.53,0.1,165564.399,-0.0384488273956,-6365.757,7,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,2,1,0.0442477876106,0.428139183056,0.429220287661,0.733560090703,0.443310657596,0.57029478458,0.539455782313,375,0.575963718821,882,18.64,18.88,0.0128755364807,0.0127118644068,0.156549520767,17.73,16.986,17.1425,17.026,0.0438007771106,0.101754385965,0.0248295576014,0.0462069764405,0.537355168291,0.0434504792332,0.0361992228894,0.348245614035,0.312644831709,0,8255969,20260108.6,0.407498753486,15.87,15.87,18.1,True,369366188.321,33416441,21270643.35,1.57101223739,True,0.0561330561331,-0.0706860706861,0.022869022869,-0.0654885654886,0.0613178502646,3,5,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300679.SZ-001,72,GROUP_C,LOSERS,300679.SZ,2024-04-26,2024-04-29,2024-05-24,2024-05-27,43,42.9533333333,40.33,0.1,103191.088,-0.0629500097915,-6495.88,17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,2,1,0.10179028133,0.256709451575,0.0252260828177,0.785862785863,0.862785862786,0.762993762994,0.817463617464,66,0.864864864865,481,42.31,43.08,0.0181990073269,0.0178737233055,0.187815833801,41.07,40.321,40.1175,40.1946666667,0.0237427556553,0.243949289282,0.0221191826302,0.0337655176131,0.655081994704,0.0121841661988,0.0562572443447,0.206050710718,0.194918005296,0.0588235294118,2769514,5712632.56667,0.48480520455,38.63,38.4,42.31,True,232192439.606,7964778,5515331.1,1.44411602052,True,0.0616279069767,-0.0688372093023,0.0558139534884,-0.0653488372093,0.11876396328,2,16,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
301238.SZ-001,73,GROUP_C,LOSERS,301238.SZ,2025-06-23,2025-06-24,2025-07-16,2025-07-17,19.12,19.12,18.19,0.1,143543.4,-0.0505409862104,-7254.825,17,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,1,1,0.129279811098,0.0235420010701,0.183055040198,0.781088082902,0.571243523316,0.739637305699,0.663730569948,202,0.739637305699,772,18.69,19.13,0.0235420010701,0.0230005227392,0.141692789969,17.574,17.562,17.33,17.3633333333,0.0140796306982,0.131008482564,0.0195083731135,0.0326191525282,0.598064989476,0.0583072100313,0.0659203693018,0.318991517436,0.251935010524,0,4312800,9733473.13333,0.44308952631,16.77,16.77,18.21,True,187368638.568,31382078,9489313.45,3.30709678475,True,0.0617154811715,-0.0601464435146,0.0339958158996,-0.0507322175732,0.08453680211,2,15,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
300285.SZ-001,74,GROUP_C,LOSERS,300285.SZ,2024-05-09,2024-05-10,2024-05-24,2024-05-27,20.8,20.7858,19.36,0.1,104032.929,-0.0704558553763,-7329.729,11,SET_CHANGE_ENTRY_OR_INDIVIDUAL_EXIT,MARKET_MA20_X2,2,1,0.198630136986,0.185101580135,-0.189189189189,0.870078740157,0.450787401575,0.32874015748,0.498031496063,247,0.515748031496,508,20.37,21,0.0309278350515,0.03,0.179334916865,19.6,19.156,18.4645,18.1743333333,0.07844395943,0.0609597924773,0.0233170760509,0.0335937671178,0.694089352024,0.0206650831354,0.00155604057003,0.389040207523,0.155910647976,0.112582781457,5062969,15042759.2,0.336571830519,17.18,16.84,19.86,True,334192572.553,27207480,17225271.45,1.57950950608,True,0.0225961538462,-0.0735576923077,0.0197115384615,-0.0721153846154,0.0901673938379,2,9,first-entry-open gross underlying total-return path; corporate-action adjusted; exit day open only
