trade_date,symbol,event_type,match_status,stage_match,price_pre_adj_match,reason_match,signal_date_match,target_weight_match,entry_date_match,entry_price_match,holding_pnl_pct_match,first_difference
2021-05-26,512100.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-05-28,510500.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-05-28,512100.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-05-28,588000.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-05-28,588000.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-06-11,510500.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-06-11,510500.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-06-11,510500.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-06-11,512100.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-06-11,512100.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-06-11,512100.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-06-11,512950.SH,BUY_OR_REBALANCE_NO_FILL,EXACT,True,True,True,True,True,True,True,True,
2021-06-11,512950.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-06-11,588000.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-06-11,588000.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-06-11,588000.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-06-28,512950.SH,BUY_OR_REBALANCE_NO_FILL,EXACT,True,True,True,True,True,True,True,True,
2021-06-28,512950.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-06-29,512950.SH,BUY_OR_REBALANCE_NO_FILL,EXACT,True,True,True,True,True,True,True,True,
2021-06-29,512950.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-07-22,515000.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-07-22,515000.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-07-23,515000.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-07-23,515000.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-11-15,515880.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-11-15,515880.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-11-23,159915.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-11-23,159915.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-11-23,515880.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-11-26,159915.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-11-26,159915.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-11-26,515880.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-11-26,515880.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-11-30,512100.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-11-30,512100.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-12-14,159928.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-12-14,159928.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-12-14,510050.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-12-14,510050.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-12-14,512100.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-12-17,159928.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-12-17,510050.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-12-17,512070.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-12-17,512070.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-12-17,512100.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-12-24,159928.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-12-24,159928.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-12-24,510050.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-12-24,510050.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-12-24,512070.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-12-24,512070.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2021-12-24,512100.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2021-12-24,512100.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-06-08,515170.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-08,515170.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-06-09,159601.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-09,159601.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-06-09,159736.SZ,BUY_OR_REBALANCE_NO_FILL,EXACT,True,True,True,True,True,True,True,True,
2022-06-09,159736.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-06-09,510150.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-09,510150.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-06-09,515170.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-09,515650.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-09,515650.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-06-10,159601.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-10,510150.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-10,515170.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-10,515650.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-15,159601.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-15,159928.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-15,159928.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-06-15,510150.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-15,515170.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-06-15,515650.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-07-15,159601.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-07-15,159601.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-07-15,159928.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-07-15,159928.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-07-15,510150.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-07-15,510150.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-07-15,515170.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-07-15,515170.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-07-15,515650.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-07-15,515650.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-08-18,512100.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-08-18,512100.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2022-08-19,512100.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2022-08-19,512100.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-01-04,512980.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-01-04,512980.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-01-06,512010.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-01-06,512010.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-01-06,512980.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-01-09,159601.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-01-09,159601.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-01-09,512010.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-01-09,512980.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-01-10,159601.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-01-10,159901.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-01-10,159901.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-01-10,510180.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-01-10,510180.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-01-10,512010.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-01-10,512980.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-02-10,159601.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-02-10,159601.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-02-10,159901.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-02-10,159901.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-02-10,510180.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-02-10,510180.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-02-10,512010.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-02-10,512010.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-02-10,512980.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-02-10,512980.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-03-07,159611.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-03-07,159611.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-03-10,159611.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-03-10,159611.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-03-23,159997.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-03-23,159997.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-03-23,512760.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-03-23,512760.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-03-24,159995.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-03-24,159995.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-03-24,159997.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-03-24,512480.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-03-24,512480.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-03-24,512760.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-03-24,515000.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-03-24,515000.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-04-21,159995.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-04-21,159995.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-04-21,159997.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-04-21,159997.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-04-21,512480.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-04-21,512480.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-04-21,512760.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-04-21,512760.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-04-21,515000.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-04-21,515000.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-08-01,159980.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-08-01,159980.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-08-01,515450.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-08-01,515450.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-08-11,159980.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-08-11,159980.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-08-11,515450.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-08-11,515450.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-09-07,159980.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-09-07,159980.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-09-08,159980.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-09-08,159980.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-11-16,159997.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-11-16,159997.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-11-17,159997.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2023-11-17,159997.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2023-11-21,159680.SZ,BUY_OR_REBALANCE_NO_FILL,EXACT,True,True,True,True,True,True,True,True,
2023-11-21,159680.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-01-03,159611.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-01-03,159611.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-01-05,159611.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-01-05,159611.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-03-01,515650.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-03-01,515650.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-03-04,510300.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-03-04,510300.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-03-04,515650.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-03-12,510300.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-03-12,515650.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-03-12,560050.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-03-12,560050.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-03-29,510300.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-03-29,510300.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-03-29,515650.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-03-29,515650.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-03-29,560050.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-03-29,560050.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-04-29,159601.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-04-29,159601.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-04-29,560050.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-04-29,560050.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-04-30,159601.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-04-30,560050.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-04-30,560080.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-04-30,560080.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-05-07,159601.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-05-07,159905.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-05-07,159905.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-05-07,510150.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-05-07,510150.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-05-07,560050.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-05-07,560080.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-05-24,159601.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-05-24,159601.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-05-24,159905.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-05-24,159905.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-05-24,510150.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-05-24,510150.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-05-24,560050.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-05-24,560050.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-05-24,560080.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-05-24,560080.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-09-02,512070.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-09-02,512070.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-09-06,512070.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-09-06,512070.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-09-25,159851.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-09-25,159851.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-09-25,159993.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-09-25,159993.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-09-25,512070.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-09-25,512070.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-09-25,512200.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-09-25,512200.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-09-25,512880.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-09-25,512880.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-11-01,159851.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-11-01,159851.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-11-01,159993.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-11-01,159993.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-11-01,512070.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-11-01,512070.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-11-01,512200.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-11-01,512200.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-11-01,512880.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-11-01,512880.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-12-13,515450.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-12-13,515450.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2024-12-13,515450.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2024-12-13,515450.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-02-11,588460.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-11,588460.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-02-19,512800.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-19,512800.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-02-19,588460.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-24,159967.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-24,159967.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-02-24,512800.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-24,561550.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-24,561550.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-02-24,588460.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-26,512800.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-26,512800.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-02-27,159967.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-27,561550.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-27,588460.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-28,159967.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-28,159967.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-02-28,561550.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-28,561550.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-02-28,588460.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-02-28,588460.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-03-11,159980.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-11,159980.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-03-18,159980.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-18,512800.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-18,512800.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-03-19,159905.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-19,159905.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-03-19,159980.SZ,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-19,159992.SZ,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-19,159992.SZ,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-03-19,512400.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-19,512400.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-03-19,512800.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-21,159905.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-21,159905.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-03-21,159980.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-21,159980.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-03-21,159992.SZ,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-21,159992.SZ,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-03-21,512400.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-21,512400.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-03-21,512800.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-03-21,512800.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-05-12,515450.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-05-12,515450.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-05-22,515450.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-05-22,562060.SH,BUY_OR_REBALANCE_NO_FILL,EXACT,True,True,True,True,True,True,True,True,
2025-05-22,562060.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-05-23,515450.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-05-30,515450.SH,REBALANCE_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-05-30,515450.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-05-30,515450.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-05-30,562060.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-05-30,562060.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-05-30,562060.SH,SELL_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-05-30,562060.SH,TAIL_SELL_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-05,512290.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-05,512290.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-05,512800.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-05,512800.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-05,515450.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-05,515450.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
2025-06-05,516820.SH,BUY_FILLED,EXACT,True,True,True,True,True,True,True,True,
2025-06-05,516820.SH,BUY_SIGNAL,EXACT,True,True,True,True,True,True,True,True,
