year,t,decision_date,scope,seed_left,seed_right,universe,spearman_score_correlation,top10_overlap_count,top10_overlap_fraction,top20_overlap_count,top20_overlap_fraction,top50_overlap_count,top50_overlap_fraction,top100_overlap_count,top100_overlap_fraction
2021,3407,2021-01-05,COMMON_GATE,17,43,1188,0.4430155399922548,4,0.4,7,0.35,21,0.42,49,0.49
2021,3407,2021-01-05,COMMON_GATE,29,43,1188,0.09320391971941872,4,0.4,7,0.35,21,0.42,39,0.39
2021,3408,2021-01-06,LEGAL,17,29,3632,0.8581345845899648,4,0.4,7,0.35,28,0.56,52,0.52
2021,3408,2021-01-06,LEGAL,17,43,3632,0.8662934680583858,5,0.5,8,0.4,22,0.44,53,0.53
2021,3408,2021-01-06,LEGAL,29,43,3632,0.8035249284680629,4,0.4,7,0.35,21,0.42,41,0.41
2021,3408,2021-01-06,COMMON_GATE,17,29,1783,0.5227948884557286,4,0.4,7,0.35,28,0.56,52,0.52
2021,3408,2021-01-06,COMMON_GATE,17,43,1783,0.6051297771267707,5,0.5,8,0.4,22,0.44,53,0.53
2021,3408,2021-01-06,COMMON_GATE,29,43,1783,0.32144343436783535,4,0.4,7,0.35,21,0.42,41,0.41
2021,3409,2021-01-07,LEGAL,17,29,3634,0.8897506038247869,6,0.6,11,0.55,35,0.7,68,0.68
2021,3409,2021-01-07,LEGAL,17,43,3634,0.8752132626133409,4,0.4,10,0.5,27,0.54,48,0.48
2021,3409,2021-01-07,LEGAL,29,43,3634,0.8718933219243279,4,0.4,9,0.45,28,0.56,56,0.56
2021,3409,2021-01-07,COMMON_GATE,17,29,1067,0.5621476406892123,6,0.6,11,0.55,35,0.7,68,0.68
2021,3409,2021-01-07,COMMON_GATE,17,43,1067,0.45108305829425377,4,0.4,10,0.5,27,0.54,48,0.48
2021,3409,2021-01-07,COMMON_GATE,29,43,1067,0.44507672272858384,4,0.4,9,0.45,28,0.56,56,0.56
2021,3410,2021-01-08,LEGAL,17,29,3637,0.9076587827995356,8,0.8,10,0.5,29,0.58,68,0.68
2021,3410,2021-01-08,LEGAL,17,43,3637,0.885242246935644,5,0.5,10,0.5,26,0.52,60,0.6
2021,3410,2021-01-08,LEGAL,29,43,3637,0.8858940372525784,6,0.6,11,0.55,28,0.56,61,0.61
2021,3410,2021-01-08,COMMON_GATE,17,29,2602,0.8219343347377386,8,0.8,10,0.5,29,0.58,68,0.68
2021,3410,2021-01-08,COMMON_GATE,17,43,2602,0.7665553089253812,5,0.5,10,0.5,26,0.52,60,0.6
2021,3410,2021-01-08,COMMON_GATE,29,43,2602,0.7538281793936745,6,0.6,11,0.55,28,0.56,61,0.61
2021,3411,2021-01-11,LEGAL,17,29,3638,0.9202142354815837,5,0.5,11,0.55,36,0.72,72,0.72
2021,3411,2021-01-11,LEGAL,17,43,3638,0.9158835703860825,3,0.3,9,0.45,25,0.5,61,0.61
2021,3411,2021-01-11,LEGAL,29,43,3638,0.9126772710472231,3,0.3,12,0.6,26,0.52,63,0.63
2021,3411,2021-01-11,COMMON_GATE,17,29,3141,0.885644240459133,5,0.5,11,0.55,36,0.72,72,0.72
2021,3411,2021-01-11,COMMON_GATE,17,43,3141,0.8785922828844083,3,0.3,9,0.45,25,0.5,61,0.61
2021,3411,2021-01-11,COMMON_GATE,29,43,3141,0.8711875249142997,3,0.3,12,0.6,26,0.52,63,0.63
2021,3412,2021-01-12,LEGAL,17,29,3639,0.9298555008209036,6,0.6,13,0.65,38,0.76,75,0.75
2021,3412,2021-01-12,LEGAL,17,43,3639,0.915563785888045,5,0.5,10,0.5,27,0.54,62,0.62
2021,3412,2021-01-12,LEGAL,29,43,3639,0.9112423913465134,2,0.2,8,0.4,29,0.58,66,0.66
2021,3412,2021-01-12,COMMON_GATE,17,29,3339,0.9111541651510798,6,0.6,13,0.65,38,0.76,75,0.75
2021,3412,2021-01-12,COMMON_GATE,17,43,3339,0.8928291955336386,5,0.5,10,0.5,27,0.54,62,0.62
2021,3412,2021-01-12,COMMON_GATE,29,43,3339,0.886669653157262,2,0.2,8,0.4,29,0.58,66,0.66
2021,3413,2021-01-13,LEGAL,17,29,3641,0.9440278926019308,6,0.6,11,0.55,38,0.76,73,0.73
2021,3413,2021-01-13,LEGAL,17,43,3641,0.9231281920048924,3,0.3,10,0.5,31,0.62,63,0.63
2021,3413,2021-01-13,LEGAL,29,43,3641,0.9127037692022236,1,0.1,8,0.4,30,0.6,72,0.72
2021,3413,2021-01-13,COMMON_GATE,17,29,3088,0.9156637525777555,6,0.6,11,0.55,38,0.76,73,0.73
2021,3413,2021-01-13,COMMON_GATE,17,43,3088,0.8815970481638379,3,0.3,10,0.5,31,0.62,63,0.63
2021,3413,2021-01-13,COMMON_GATE,29,43,3088,0.8659720684837632,1,0.1,8,0.4,30,0.6,72,0.72
2021,3414,2021-01-14,LEGAL,17,29,3645,0.9325152364880333,5,0.5,15,0.75,35,0.7,70,0.7
2021,3414,2021-01-14,LEGAL,17,43,3645,0.8911585450458281,4,0.4,9,0.45,28,0.56,63,0.63
2021,3414,2021-01-14,LEGAL,29,43,3645,0.8939302663339697,1,0.1,10,0.5,28,0.56,73,0.73
2021,3414,2021-01-14,COMMON_GATE,17,29,3337,0.9147882854297097,5,0.5,15,0.75,35,0.7,70,0.7
2021,3414,2021-01-14,COMMON_GATE,17,43,3337,0.8604530698365653,4,0.4,9,0.45,28,0.56,63,0.63
2021,3414,2021-01-14,COMMON_GATE,29,43,3337,0.8647401087083858,1,0.1,10,0.5,28,0.56,73,0.73
2021,3415,2021-01-15,LEGAL,17,29,3647,0.9146086821521614,6,0.6,15,0.75,31,0.62,69,0.69
2021,3415,2021-01-15,LEGAL,17,43,3647,0.8622107094442842,4,0.4,10,0.5,30,0.6,63,0.63
2021,3415,2021-01-15,LEGAL,29,43,3647,0.8699321563570607,3,0.3,10,0.5,33,0.66,63,0.63
2021,3415,2021-01-15,COMMON_GATE,17,29,3443,0.8996180483953591,6,0.6,15,0.75,31,0.62,69,0.69
2021,3415,2021-01-15,COMMON_GATE,17,43,3443,0.8377404448314397,4,0.4,10,0.5,30,0.6,63,0.63
2021,3415,2021-01-15,COMMON_GATE,29,43,3443,0.8467833879473837,3,0.3,10,0.5,33,0.66,63,0.63
2021,3416,2021-01-18,LEGAL,17,29,3650,0.9021535150774459,7,0.7,10,0.5,28,0.56,66,0.66
2021,3416,2021-01-18,LEGAL,17,43,3650,0.8243715814775454,3,0.3,6,0.3,25,0.5,57,0.57
2021,3416,2021-01-18,LEGAL,29,43,3650,0.8726263732656676,4,0.4,7,0.35,25,0.5,54,0.54
2021,3416,2021-01-18,COMMON_GATE,17,29,3464,0.8868185648316841,7,0.7,10,0.5,28,0.56,66,0.66
2021,3416,2021-01-18,COMMON_GATE,17,43,3464,0.7964144438147358,3,0.3,6,0.3,25,0.5,57,0.57
2021,3416,2021-01-18,COMMON_GATE,29,43,3464,0.8519014809611597,4,0.4,7,0.35,25,0.5,54,0.54
2021,3417,2021-01-19,LEGAL,17,29,3652,0.8679976291052511,6,0.6,7,0.35,25,0.5,55,0.55
2021,3417,2021-01-19,LEGAL,17,43,3652,0.7656709774253722,2,0.2,7,0.35,23,0.46,44,0.44
2021,3417,2021-01-19,LEGAL,29,43,3652,0.8798958442349525,3,0.3,8,0.4,24,0.48,56,0.56
2021,3417,2021-01-19,COMMON_GATE,17,29,3367,0.8363321816298948,6,0.6,7,0.35,25,0.5,55,0.55
2021,3417,2021-01-19,COMMON_GATE,17,43,3367,0.7072522047546382,2,0.2,7,0.35,23,0.46,44,0.44
2021,3417,2021-01-19,COMMON_GATE,29,43,3367,0.8496104243887949,3,0.3,8,0.4,24,0.48,56,0.56
2021,3418,2021-01-20,LEGAL,17,29,3651,0.863486233876628,3,0.3,8,0.4,29,0.58,57,0.57
2021,3418,2021-01-20,LEGAL,17,43,3651,0.7415939994846374,2,0.2,7,0.35,19,0.38,50,0.5
2021,3418,2021-01-20,LEGAL,29,43,3651,0.848476360532994,4,0.4,6,0.3,24,0.48,50,0.5
2021,3418,2021-01-20,COMMON_GATE,17,29,3419,0.8371011898065621,3,0.3,8,0.4,29,0.58,57,0.57
2021,3418,2021-01-20,COMMON_GATE,17,43,3419,0.6898336705900477,2,0.2,7,0.35,19,0.38,50,0.5
2021,3418,2021-01-20,COMMON_GATE,29,43,3419,0.8182543059736465,4,0.4,6,0.3,24,0.48,50,0.5
2021,3419,2021-01-21,LEGAL,17,29,3657,0.8514067551160356,3,0.3,6,0.3,18,0.36,55,0.55
2021,3419,2021-01-21,LEGAL,17,43,3657,0.7975654059309979,3,0.3,7,0.35,19,0.38,54,0.54
2021,3419,2021-01-21,LEGAL,29,43,3657,0.8424472832033659,6,0.6,9,0.45,19,0.38,52,0.52
2021,3419,2021-01-21,COMMON_GATE,17,29,3321,0.8096717511040986,3,0.3,6,0.3,18,0.36,55,0.55
2021,3419,2021-01-21,COMMON_GATE,17,43,3321,0.7390177741619085,3,0.3,7,0.35,19,0.38,54,0.54
2021,3419,2021-01-21,COMMON_GATE,29,43,3321,0.7955450780696777,6,0.6,9,0.45,19,0.38,52,0.52
2021,3420,2021-01-22,LEGAL,17,29,3660,0.8729939028825077,2,0.2,9,0.45,27,0.54,64,0.64
2021,3420,2021-01-22,LEGAL,17,43,3660,0.8183992883427303,2,0.2,7,0.35,25,0.5,53,0.53
2021,3420,2021-01-22,LEGAL,29,43,3660,0.839336938382451,2,0.2,5,0.25,25,0.5,51,0.51
2021,3420,2021-01-22,COMMON_GATE,17,29,3057,0.8036986898497432,2,0.2,9,0.45,27,0.54,64,0.64
2021,3420,2021-01-22,COMMON_GATE,17,43,3057,0.718435964509954,2,0.2,7,0.35,25,0.5,53,0.53
2021,3420,2021-01-22,COMMON_GATE,29,43,3057,0.7436790962622989,2,0.2,5,0.25,25,0.5,51,0.51
2021,3421,2021-01-25,LEGAL,17,29,3659,0.9193206622238368,4,0.4,10,0.5,27,0.54,61,0.61
2021,3421,2021-01-25,LEGAL,17,43,3659,0.8720215372880176,6,0.6,10,0.5,25,0.5,66,0.66
2021,3421,2021-01-25,LEGAL,29,43,3659,0.8779843156486038,3,0.3,7,0.35,25,0.5,62,0.62
2021,3421,2021-01-25,COMMON_GATE,17,29,2531,0.8254966653902163,5,0.5,11,0.55,28,0.56,62,0.62
2021,3421,2021-01-25,COMMON_GATE,17,43,2531,0.7240278397449675,6,0.6,10,0.5,25,0.5,67,0.67
2021,3421,2021-01-25,COMMON_GATE,29,43,2531,0.7141020912912985,3,0.3,7,0.35,25,0.5,62,0.62
2021,3422,2021-01-26,LEGAL,17,29,3659,0.9160434353717861,5,0.5,12,0.6,32,0.64,71,0.71
2021,3422,2021-01-26,LEGAL,17,43,3659,0.8398067448439622,5,0.5,12,0.6,28,0.56,67,0.67
2021,3422,2021-01-26,LEGAL,29,43,3659,0.8612572121579671,5,0.5,10,0.5,28,0.56,57,0.57
2021,3422,2021-01-26,COMMON_GATE,17,29,3160,0.8793358929379095,5,0.5,12,0.6,32,0.64,71,0.71
2021,3422,2021-01-26,COMMON_GATE,17,43,3160,0.7659038685160414,5,0.5,12,0.6,28,0.56,67,0.67
2021,3422,2021-01-26,COMMON_GATE,29,43,3160,0.7930685693539722,5,0.5,10,0.5,28,0.56,57,0.57
2021,3423,2021-01-27,LEGAL,17,29,3659,0.9108641896746242,4,0.4,12,0.6,33,0.66,68,0.68
2021,3423,2021-01-27,LEGAL,17,43,3659,0.8001803986106679,5,0.5,11,0.55,28,0.56,63,0.63
2021,3423,2021-01-27,LEGAL,29,43,3659,0.8505721627377456,5,0.5,10,0.5,24,0.48,56,0.56
2021,3423,2021-01-27,COMMON_GATE,17,29,3259,0.8832558436819834,4,0.4,12,0.6,33,0.66,68,0.68
2021,3423,2021-01-27,COMMON_GATE,17,43,3259,0.7317014555544691,5,0.5,11,0.55,28,0.56,63,0.63
2021,3423,2021-01-27,COMMON_GATE,29,43,3259,0.7935959157818974,5,0.5,10,0.5,24,0.48,56,0.56
2021,3424,2021-01-28,LEGAL,17,29,3661,0.8805322463200859,4,0.4,10,0.5,34,0.68,74,0.74
2021,3424,2021-01-28,LEGAL,17,43,3661,0.816270099733811,6,0.6,9,0.45,26,0.52,53,0.53
2021,3424,2021-01-28,LEGAL,29,43,3661,0.8401530553804244,4,0.4,9,0.45,22,0.44,47,0.47
2021,3424,2021-01-28,COMMON_GATE,17,29,3509,0.8654141649913801,4,0.4,10,0.5,34,0.68,74,0.74
2021,3424,2021-01-28,COMMON_GATE,17,43,3509,0.7928808551467225,6,0.6,9,0.45,26,0.52,53,0.53
2021,3424,2021-01-28,COMMON_GATE,29,43,3509,0.8191281541429031,4,0.4,9,0.45,22,0.44,47,0.47
2021,3425,2021-01-29,LEGAL,17,29,3661,0.9012490356125562,5,0.5,10,0.5,27,0.54,68,0.68
2021,3425,2021-01-29,LEGAL,17,43,3661,0.871497186122801,6,0.6,8,0.4,29,0.58,62,0.62
2021,3425,2021-01-29,LEGAL,29,43,3661,0.8796539075077416,6,0.6,12,0.6,28,0.56,60,0.6
2021,3425,2021-01-29,COMMON_GATE,17,29,3447,0.8838122663214669,5,0.5,10,0.5,27,0.54,68,0.68
2021,3425,2021-01-29,COMMON_GATE,17,43,3447,0.8480798084369343,6,0.6,8,0.4,29,0.58,62,0.62
2021,3425,2021-01-29,COMMON_GATE,29,43,3447,0.8570478164124301,6,0.6,12,0.6,28,0.56,60,0.6
2021,3426,2021-02-01,LEGAL,17,29,3667,0.909781321464428,5,0.5,14,0.7,32,0.64,66,0.66
2021,3426,2021-02-01,LEGAL,17,43,3667,0.8719078462334419,8,0.8,11,0.55,29,0.58,68,0.68
2021,3426,2021-02-01,LEGAL,29,43,3667,0.8773657728276659,4,0.4,8,0.4,24,0.48,50,0.5
2021,3426,2021-02-01,COMMON_GATE,17,29,3450,0.8935922958723735,5,0.5,14,0.7,32,0.64,66,0.66
2021,3426,2021-02-01,COMMON_GATE,17,43,3450,0.8485927545959392,8,0.8,11,0.55,29,0.58,68,0.68
2021,3426,2021-02-01,COMMON_GATE,29,43,3450,0.8544188939151782,4,0.4,8,0.4,24,0.48,50,0.5
2021,3427,2021-02-02,LEGAL,17,29,3668,0.9049157935188564,5,0.5,11,0.55,36,0.72,62,0.62
2021,3427,2021-02-02,LEGAL,17,43,3668,0.8511757519113409,6,0.6,10,0.5,30,0.6,61,0.61
2021,3427,2021-02-02,LEGAL,29,43,3668,0.8710065429942735,4,0.4,6,0.3,21,0.42,48,0.48
2021,3427,2021-02-02,COMMON_GATE,17,29,3089,0.8595001784161165,5,0.5,11,0.55,36,0.72,62,0.62
2021,3427,2021-02-02,COMMON_GATE,17,43,3089,0.7781634755403433,6,0.6,10,0.5,30,0.6,61,0.61
2021,3427,2021-02-02,COMMON_GATE,29,43,3089,0.8011924024646213,4,0.4,6,0.3,21,0.42,48,0.48
2021,3428,2021-02-03,LEGAL,17,29,3669,0.8941234906779668,6,0.6,13,0.65,34,0.68,70,0.7
2021,3428,2021-02-03,LEGAL,17,43,3669,0.8783822235850549,5,0.5,8,0.4,25,0.5,62,0.62
2021,3428,2021-02-03,LEGAL,29,43,3669,0.863978555678932,5,0.5,8,0.4,21,0.42,48,0.48
2021,3428,2021-02-03,COMMON_GATE,17,29,3245,0.857772675599024,6,0.6,13,0.65,34,0.68,70,0.7
2021,3428,2021-02-03,COMMON_GATE,17,43,3245,0.8360404557964062,5,0.5,8,0.4,25,0.5,62,0.62
2021,3428,2021-02-03,COMMON_GATE,29,43,3245,0.8091948783995568,5,0.5,8,0.4,21,0.42,48,0.48
2021,3429,2021-02-04,LEGAL,17,29,3671,0.9140487247870731,4,0.4,9,0.45,28,0.56,61,0.61
2021,3429,2021-02-04,LEGAL,17,43,3671,0.9103610572168078,5,0.5,8,0.4,28,0.56,67,0.67
2021,3429,2021-02-04,LEGAL,29,43,3671,0.8747541347883505,5,0.5,8,0.4,24,0.48,54,0.54
2021,3429,2021-02-04,COMMON_GATE,17,29,3175,0.8737321527593204,4,0.4,9,0.45,28,0.56,61,0.61
2021,3429,2021-02-04,COMMON_GATE,17,43,3175,0.8699271043689312,5,0.5,8,0.4,28,0.56,67,0.67
2021,3429,2021-02-04,COMMON_GATE,29,43,3175,0.8148909327077873,5,0.5,8,0.4,24,0.48,54,0.54
2021,3430,2021-02-05,LEGAL,17,29,3669,0.9260761165027201,4,0.4,9,0.45,29,0.58,66,0.66
2021,3430,2021-02-05,LEGAL,17,43,3669,0.9032922289854416,5,0.5,9,0.45,30,0.6,70,0.7
2021,3430,2021-02-05,LEGAL,29,43,3669,0.8888551407005988,3,0.3,7,0.35,21,0.42,55,0.55
2021,3430,2021-02-05,COMMON_GATE,17,29,3171,0.8944950496912217,4,0.4,9,0.45,29,0.58,66,0.66
2021,3430,2021-02-05,COMMON_GATE,17,43,3171,0.8629564291070951,5,0.5,9,0.45,30,0.6,70,0.7
2021,3430,2021-02-05,COMMON_GATE,29,43,3171,0.8346376451065164,3,0.3,7,0.35,21,0.42,55,0.55
2021,3431,2021-02-08,LEGAL,17,29,3668,0.8911488296795688,3,0.3,7,0.35,32,0.64,73,0.73
2021,3431,2021-02-08,LEGAL,17,43,3668,0.8115906841348673,6,0.6,10,0.5,30,0.6,65,0.65
2021,3431,2021-02-08,LEGAL,29,43,3668,0.8991876653592887,3,0.3,4,0.2,26,0.52,53,0.53
2021,3431,2021-02-08,COMMON_GATE,17,29,2992,0.8359027428720546,3,0.3,7,0.35,32,0.64,73,0.73
2021,3431,2021-02-08,COMMON_GATE,17,43,2992,0.7103958541113887,6,0.6,10,0.5,30,0.6,65,0.65
2021,3431,2021-02-08,COMMON_GATE,29,43,2992,0.8315533567259802,3,0.3,4,0.2,26,0.52,53,0.53
2021,3432,2021-02-09,LEGAL,17,29,3670,0.8950276733536208,5,0.5,12,0.6,32,0.64,76,0.76
2021,3432,2021-02-09,LEGAL,17,43,3670,0.848160925670074,6,0.6,8,0.4,26,0.52,60,0.6
2021,3432,2021-02-09,LEGAL,29,43,3670,0.8743831281073545,5,0.5,8,0.4,23,0.46,54,0.54
2021,3432,2021-02-09,COMMON_GATE,17,29,2767,0.8142634018622908,5,0.5,12,0.6,32,0.64,76,0.76
2021,3432,2021-02-09,COMMON_GATE,17,43,2767,0.7279288312471214,6,0.6,8,0.4,26,0.52,60,0.6
2021,3432,2021-02-09,COMMON_GATE,29,43,2767,0.7469174204907121,5,0.5,8,0.4,23,0.46,54,0.54
2021,3433,2021-02-10,LEGAL,17,29,3674,0.9067167131429474,5,0.5,10,0.5,33,0.66,78,0.78
2021,3433,2021-02-10,LEGAL,17,43,3674,0.8592054811915135,5,0.5,9,0.45,29,0.58,60,0.6
2021,3433,2021-02-10,LEGAL,29,43,3674,0.908949717034097,5,0.5,9,0.45,30,0.6,61,0.61
2021,3433,2021-02-10,COMMON_GATE,17,29,2691,0.8182329158098463,5,0.5,10,0.5,33,0.66,78,0.78
2021,3433,2021-02-10,COMMON_GATE,17,43,2691,0.7221698013043082,5,0.5,9,0.45,29,0.58,60,0.6
2021,3433,2021-02-10,COMMON_GATE,29,43,2691,0.8069269412922572,5,0.5,9,0.45,30,0.6,61,0.61
2021,3434,2021-02-18,LEGAL,17,29,3670,0.9181115839201415,6,0.6,11,0.55,34,0.68,76,0.76
2021,3434,2021-02-18,LEGAL,17,43,3670,0.8960231564317417,5,0.5,11,0.55,27,0.54,61,0.61
2021,3434,2021-02-18,LEGAL,29,43,3670,0.9112058712413249,6,0.6,11,0.55,26,0.52,55,0.55
2021,3434,2021-02-18,COMMON_GATE,17,29,3139,0.877981622278774,6,0.6,11,0.55,34,0.68,76,0.76
2021,3434,2021-02-18,COMMON_GATE,17,43,3139,0.8435087922475774,5,0.5,11,0.55,27,0.54,61,0.61
2021,3434,2021-02-18,COMMON_GATE,29,43,3139,0.8654652370600678,6,0.6,11,0.55,26,0.52,55,0.55
2021,3435,2021-02-19,LEGAL,17,29,3671,0.8845094742272291,5,0.5,11,0.55,31,0.62,56,0.56
2021,3435,2021-02-19,LEGAL,17,43,3671,0.8537720864947375,5,0.5,5,0.25,22,0.44,50,0.5
2021,3435,2021-02-19,LEGAL,29,43,3671,0.8990189225970303,7,0.7,8,0.4,22,0.44,55,0.55
2021,3435,2021-02-19,COMMON_GATE,17,29,3399,0.8566521487660186,5,0.5,11,0.55,31,0.62,56,0.56
2021,3435,2021-02-19,COMMON_GATE,17,43,3399,0.8183580431817706,5,0.5,5,0.25,22,0.44,50,0.5
2021,3435,2021-02-19,COMMON_GATE,29,43,3399,0.874869666797317,7,0.7,8,0.4,22,0.44,55,0.55
2021,3436,2021-02-22,LEGAL,17,29,3673,0.8990231986761785,3,0.3,7,0.35,23,0.46,55,0.55
2021,3436,2021-02-22,LEGAL,17,43,3673,0.8823232524716905,2,0.2,5,0.25,20,0.4,53,0.53
2021,3436,2021-02-22,LEGAL,29,43,3673,0.8994030760610505,4,0.4,6,0.3,20,0.4,45,0.45
2021,3436,2021-02-22,COMMON_GATE,17,29,3575,0.8907317391008792,3,0.3,7,0.35,23,0.46,55,0.55
2021,3436,2021-02-22,COMMON_GATE,17,43,3575,0.8725497018169773,2,0.2,5,0.25,20,0.4,53,0.53
2021,3436,2021-02-22,COMMON_GATE,29,43,3575,0.891064197537883,4,0.4,6,0.3,20,0.4,45,0.45
2021,3437,2021-02-23,LEGAL,17,29,3674,0.9062373242399642,1,0.1,6,0.3,21,0.42,46,0.46
2021,3437,2021-02-23,LEGAL,17,43,3674,0.8652623180251582,1,0.1,4,0.2,23,0.46,53,0.53
2021,3437,2021-02-23,LEGAL,29,43,3674,0.8625350420615199,4,0.4,5,0.25,25,0.5,45,0.45
2021,3437,2021-02-23,COMMON_GATE,17,29,3570,0.8980483462368235,1,0.1,6,0.3,21,0.42,46,0.46
2021,3437,2021-02-23,COMMON_GATE,17,43,3570,0.8534146656145952,1,0.1,4,0.2,23,0.46,53,0.53
2021,3437,2021-02-23,COMMON_GATE,29,43,3570,0.8504235427579568,4,0.4,5,0.25,25,0.5,45,0.45
2021,3438,2021-02-24,LEGAL,17,29,3676,0.9020764285748408,2,0.2,6,0.3,23,0.46,56,0.56
2021,3438,2021-02-24,LEGAL,17,43,3676,0.880408378147645,1,0.1,2,0.1,24,0.48,55,0.55
2021,3438,2021-02-24,LEGAL,29,43,3676,0.8806791873898834,3,0.3,6,0.3,23,0.46,46,0.46
2021,3438,2021-02-24,COMMON_GATE,17,29,3622,0.8977140978851016,2,0.2,6,0.3,23,0.46,56,0.56
2021,3438,2021-02-24,COMMON_GATE,17,43,3622,0.8750802320356658,1,0.1,2,0.1,24,0.48,55,0.55
2021,3438,2021-02-24,COMMON_GATE,29,43,3622,0.8753514606848236,3,0.3,6,0.3,23,0.46,46,0.46
2021,3439,2021-02-25,LEGAL,17,29,3679,0.8872544426791625,2,0.2,7,0.35,24,0.48,50,0.5
2021,3439,2021-02-25,LEGAL,17,43,3679,0.8147364549497483,2,0.2,4,0.2,21,0.42,48,0.48
2021,3439,2021-02-25,LEGAL,29,43,3679,0.862738566074357,2,0.2,4,0.2,19,0.38,36,0.36
2021,3439,2021-02-25,COMMON_GATE,17,29,3451,0.8659395918511636,2,0.2,7,0.35,24,0.48,50,0.5
2021,3439,2021-02-25,COMMON_GATE,17,43,3451,0.7792186122314584,2,0.2,4,0.2,21,0.42,48,0.48
2021,3439,2021-02-25,COMMON_GATE,29,43,3451,0.8361726763472926,2,0.2,4,0.2,19,0.38,36,0.36
2021,3440,2021-02-26,LEGAL,17,29,3679,0.8613971535806646,3,0.3,8,0.4,26,0.52,49,0.49
2021,3440,2021-02-26,LEGAL,17,43,3679,0.828475355348881,0,0.0,4,0.2,21,0.42,48,0.48
2021,3440,2021-02-26,LEGAL,29,43,3679,0.8502819488661907,4,0.4,6,0.3,17,0.34,34,0.34
2021,3440,2021-02-26,COMMON_GATE,17,29,3586,0.8510103933722163,3,0.3,8,0.4,26,0.52,49,0.49
2021,3440,2021-02-26,COMMON_GATE,17,43,3586,0.8155823232528606,0,0.0,4,0.2,21,0.42,48,0.48
2021,3440,2021-02-26,COMMON_GATE,29,43,3586,0.8387518663899922,4,0.4,6,0.3,17,0.34,34,0.34
2021,3441,2021-03-01,LEGAL,17,29,3674,0.8282550353943638,3,0.3,7,0.35,17,0.34,48,0.48
2021,3441,2021-03-01,LEGAL,17,43,3674,0.7432544598203041,2,0.2,2,0.1,11,0.22,26,0.26
2021,3441,2021-03-01,LEGAL,29,43,3674,0.8466336762821525,3,0.3,4,0.2,14,0.28,37,0.37
2021,3441,2021-03-01,COMMON_GATE,17,29,3071,0.7352546203363207,3,0.3,7,0.35,17,0.34,48,0.48
2021,3441,2021-03-01,COMMON_GATE,17,43,3071,0.6004194202147884,2,0.2,2,0.1,11,0.22,26,0.26
2021,3441,2021-03-01,COMMON_GATE,29,43,3071,0.7551947747444576,3,0.3,4,0.2,14,0.28,37,0.37
2021,3442,2021-03-02,LEGAL,17,29,3676,0.8533019929636361,3,0.3,9,0.45,23,0.46,54,0.54
2021,3442,2021-03-02,LEGAL,17,43,3676,0.813531438261547,2,0.2,3,0.15,16,0.32,36,0.36
2021,3442,2021-03-02,LEGAL,29,43,3676,0.8408105023616314,2,0.2,5,0.25,18,0.36,36,0.36
2021,3442,2021-03-02,COMMON_GATE,17,29,3536,0.8362861545927649,3,0.3,9,0.45,23,0.46,54,0.54
2021,3442,2021-03-02,COMMON_GATE,17,43,3536,0.7920973908695855,2,0.2,3,0.15,16,0.32,36,0.36
2021,3442,2021-03-02,COMMON_GATE,29,43,3536,0.8220782660268899,2,0.2,5,0.25,18,0.36,36,0.36
2021,3443,2021-03-03,LEGAL,17,29,3679,0.8304256767095709,4,0.4,7,0.35,16,0.32,36,0.36
2021,3443,2021-03-03,LEGAL,17,43,3679,0.737111033804926,1,0.1,2,0.1,7,0.14,27,0.27
2021,3443,2021-03-03,LEGAL,29,43,3679,0.7760605068561396,1,0.1,1,0.05,11,0.22,26,0.26
2021,3443,2021-03-03,COMMON_GATE,17,29,3417,0.7933526257557806,4,0.4,7,0.35,16,0.32,36,0.36
2021,3443,2021-03-03,COMMON_GATE,17,43,3417,0.6802595697804179,1,0.1,2,0.1,7,0.14,27,0.27
2021,3443,2021-03-03,COMMON_GATE,29,43,3417,0.7267797317266155,1,0.1,1,0.05,11,0.22,26,0.26
2021,3444,2021-03-04,LEGAL,17,29,3681,0.7873333026528547,2,0.2,5,0.25,16,0.32,42,0.42
2021,3444,2021-03-04,LEGAL,17,43,3681,0.7835693889643933,1,0.1,2,0.1,9,0.18,29,0.29
2021,3444,2021-03-04,LEGAL,29,43,3681,0.8183632728321609,0,0.0,2,0.1,11,0.22,31,0.31
2021,3444,2021-03-04,COMMON_GATE,17,29,3623,0.7771481775624581,2,0.2,5,0.25,16,0.32,42,0.42
2021,3444,2021-03-04,COMMON_GATE,17,43,3623,0.7731332230208224,1,0.1,2,0.1,9,0.18,29,0.29
2021,3444,2021-03-04,COMMON_GATE,29,43,3623,0.8096366690574852,0,0.0,2,0.1,11,0.22,31,0.31
2021,3445,2021-03-05,LEGAL,17,29,3684,0.804221177223874,4,0.4,6,0.3,15,0.3,39,0.39
2021,3445,2021-03-05,LEGAL,17,43,3684,0.7810826144967419,2,0.2,3,0.15,12,0.24,35,0.35
2021,3445,2021-03-05,LEGAL,29,43,3684,0.8199806680547125,1,0.1,4,0.2,14,0.28,29,0.29
2021,3445,2021-03-05,COMMON_GATE,17,29,3600,0.790519426562711,4,0.4,6,0.3,15,0.3,39,0.39
2021,3445,2021-03-05,COMMON_GATE,17,43,3600,0.7657425919709333,2,0.2,3,0.15,12,0.24,35,0.35
