method_id,model,split,group,market_scope,position_scope,horizon,event_rows,independent_symbols,mean_future_return,return_ci_low,return_ci_high,mean_mfe,mean_mae,probability_plus_10,probability_plus_20,probability_plus_30,probability_drawdown_10,matched_control_group,matched_pairs,matched_future_return_excess,matched_mfe_excess,matched_mae_excess,matched_hit_10_excess,matched_hit_20_excess,matched_hit_30_excess,matched_drawdown_10_excess,aligned_matched_return_excess
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,ALL,40,148,63,0.0555237235763,0.00506012029665,0.105987326856,0.240022793897,-0.116173050925,0.67328042328,0.44708994709,0.313492063492,0.588624338624,MIGRATED,148,-0.0101222295077,-0.0377444285125,-0.00372799782225,-0.0555555555556,0.0198412698413,0.0529100529101,0.189153439153,-0.0101222295077
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,ALL,60,148,63,0.0602691205498,0.00503822854365,0.115500012556,0.297072881187,-0.140262288799,0.72619047619,0.559523809524,0.411375661376,0.652116402116,MIGRATED,148,-0.0354155271638,-0.00350017417435,-0.013206101846,-0.0026455026455,0.0132275132275,0.134920634921,0.252645502646,-0.0354155271638
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,ALL,ALL,120,148,63,0.0741907697361,-0.0180992131435,0.166480752616,0.393858885859,-0.177660007524,0.757936507937,0.637566137566,0.501322751323,0.751322751323,MIGRATED,148,0.0117067025527,0.000791450535928,-0.0160497225566,-0.0436507936508,-0.0132275132275,0.128306878307,0.193121693122,0.0117067025527
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,BROADLY_WEAK,ALL,5,75,44,0.0420262935153,0.0152591888058,0.0687933982249,0.0876814495162,-0.0225539610333,0.329545454545,0.0568181818182,0.0227272727273,0.0568181818182,MIGRATED,75,0.0289133412154,0.00891177389039,0.00250293737688,-0.0454545454545,0.0568181818182,0.0227272727273,-0.0340909090909,0.0289133412154
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,BROADLY_WEAK,ALL,10,75,44,0.0410782831164,-0.00602198048701,0.0881785467199,0.127036928888,-0.0379659881314,0.443181818182,0.136363636364,0.0340909090909,0.125,MIGRATED,75,0.0627911204191,0.0470706796649,0.0239027462939,0.0681818181818,0.136363636364,0.0340909090909,-0.0340909090909,0.0627911204191
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,BROADLY_WEAK,ALL,20,75,44,0.0526650342315,0.00923613696562,0.0960939314974,0.166434219255,-0.0670654299435,0.613636363636,0.25,0.0681818181818,0.284090909091,MIGRATED,75,0.071928150842,0.0743131500538,0.0307456516964,0.0340909090909,0.227272727273,0.0681818181818,-0.0681818181818,0.071928150842
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,BROADLY_WEAK,ALL,40,75,44,0.0779835164392,0.0160665794813,0.139900453397,0.235505485778,-0.0951874145319,0.727272727273,0.431818181818,0.261363636364,0.465909090909,MIGRATED,75,0.111187910543,0.113750019694,0.0225841825386,0.0454545454545,0.306818181818,0.159090909091,-0.0340909090909,0.111187910543
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,BROADLY_WEAK,ALL,60,75,44,0.0997969047091,0.0246183185069,0.174975490911,0.295882592248,-0.120651458552,0.784090909091,0.568181818182,0.409090909091,0.545454545455,MIGRATED,75,0.100981306476,0.131763108204,0.01039959968,0.102272727273,0.170454545455,0.306818181818,0.0454545454545,0.100981306476
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,BROADLY_WEAK,ALL,120,75,44,0.0861109281736,-0.0057500133397,0.177971869687,0.411732295559,-0.159915032155,0.806818181818,0.681818181818,0.556818181818,0.659090909091,MIGRATED,75,0.133444762735,0.153055366585,0.0292124713393,0.102272727273,0.261363636364,0.295454545455,-0.0568181818182,0.133444762735
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,RECOVERING,ALL,5,39,39,0.0228403041394,0.0044707794875,0.0412098287913,0.0669109107686,-0.0223569759685,0.205128205128,0.025641025641,0,0,MIGRATED,39,0.0358709824713,0.0406190356925,0.00951252972589,0.102564102564,0.025641025641,0,-0.179487179487,0.0358709824713
LOCKED_PROFITABLE_INVENTORY,ACTIVE_STICKY,holdout,LARGE_LOCKED,RECOVERING,ALL,10,39,39,0.00265995144948,-0.0271869233403,0.0325068262392,0.0853422602438,-0.0584523413341,0.282051282051,0.128205128205,0,0.205128205128,MIGRATED,39,0.0521496308183,0.0517021052993,0.0276459568161,0.153846153846,0.128205128205,0,0.025641025641,0.0521496308183
