model,split,group,market_scope,position_scope,horizon,event_rows,independent_symbols,mean_future_return,return_ci_low,return_ci_high,mean_mfe,mean_mae,probability_plus_10,probability_plus_20,probability_plus_30,probability_drawdown_10,matched_control_group,matched_pairs,matched_future_return_excess,matched_mfe_excess,matched_mae_excess,matched_hit_10_excess,matched_hit_20_excess,matched_hit_30_excess,matched_drawdown_10_excess
ACTIVE_STICKY,discovery,ORDINARY_DRAWDOWN,ALL,MODERATE,120,14,14,0.210891818932,-0.0426203367302,0.464403974595,0.557663932839,-0.156218160049,1,0.785714285714,0.428571428571,0.5,NA,0,NA,NA,NA,NA,NA,NA,NA
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,ALL,ALL,5,2,2,0.000148321823059,-0.0911238213109,0.091420464957,0.0219193369601,-0.0993575975319,0,0,0,0.5,ORDINARY_DRAWDOWN,2,0.00942950921926,0.00809716339356,0.00393447780488,-0.5,0,0,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,ALL,ALL,10,2,2,-0.00223571679619,-0.0654399187722,0.0609684851798,0.0530864457135,-0.112381380091,0,0,0,0.5,ORDINARY_DRAWDOWN,2,0.00257895734756,0.0159542488369,-0.00908930475458,-0.5,0,0,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,ALL,ALL,20,2,2,0.049941272068,-0.128527175562,0.228409719698,0.169266741967,-0.112381380091,1,0,0,0.5,ORDINARY_DRAWDOWN,2,0.0333691860071,-0.00075120600663,0.0209958922635,0,0,0,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,ALL,ALL,40,2,2,0.0176717003464,-0.18852981907,0.223873219763,0.201610286851,-0.112381380091,1,0.5,0,0.5,ORDINARY_DRAWDOWN,2,-0.0817421977896,-0.0168634651694,0.0209958922635,0,0,0,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,ALL,ALL,60,2,2,0.281998086461,0.192645370407,0.371350802515,0.315005136817,-0.112381380091,1,1,0.5,0.5,ORDINARY_DRAWDOWN,2,0.33859564226,0.0965313847965,0.0722779435456,0,0.5,0.5,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,ALL,ALL,120,2,2,0.407954856094,-0.820039832858,1.63594954505,1.38299848899,-0.221951029016,1,1,1,1,ORDINARY_DRAWDOWN,2,-0.287130676052,0.396154129946,-0.0139816820685,0,0.5,0.5,0.5
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,BROADLY_WEAK,ALL,5,2,2,0.000148321823059,-0.0911238213109,0.091420464957,0.0219193369601,-0.0993575975319,0,0,0,0.5,ORDINARY_DRAWDOWN,2,0.00942950921926,0.00809716339356,0.00393447780488,-0.5,0,0,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,BROADLY_WEAK,ALL,10,2,2,-0.00223571679619,-0.0654399187722,0.0609684851798,0.0530864457135,-0.112381380091,0,0,0,0.5,ORDINARY_DRAWDOWN,2,0.00257895734756,0.0159542488369,-0.00908930475458,-0.5,0,0,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,BROADLY_WEAK,ALL,20,2,2,0.049941272068,-0.128527175562,0.228409719698,0.169266741967,-0.112381380091,1,0,0,0.5,ORDINARY_DRAWDOWN,2,0.0333691860071,-0.00075120600663,0.0209958922635,0,0,0,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,BROADLY_WEAK,ALL,40,2,2,0.0176717003464,-0.18852981907,0.223873219763,0.201610286851,-0.112381380091,1,0.5,0,0.5,ORDINARY_DRAWDOWN,2,-0.0817421977896,-0.0168634651694,0.0209958922635,0,0,0,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,BROADLY_WEAK,ALL,60,2,2,0.281998086461,0.192645370407,0.371350802515,0.315005136817,-0.112381380091,1,1,0.5,0.5,ORDINARY_DRAWDOWN,2,0.33859564226,0.0965313847965,0.0722779435456,0,0.5,0.5,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,BROADLY_WEAK,ALL,120,2,2,0.407954856094,-0.820039832858,1.63594954505,1.38299848899,-0.221951029016,1,1,1,1,ORDINARY_DRAWDOWN,2,-0.287130676052,0.396154129946,-0.0139816820685,0,0.5,0.5,0.5
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,ALL,LOW,5,2,2,0.000148321823059,-0.0911238213109,0.091420464957,0.0219193369601,-0.0993575975319,0,0,0,0.5,ORDINARY_DRAWDOWN,2,0.00942950921926,0.00809716339356,0.00393447780488,-0.5,0,0,0
ACTIVE_STICKY,discovery,WOUNDED_HIGH_CONTROL,ALL,LOW,10,2,2,-0.00223571679619,-0.0654399187722,0.0609684851798,0.0530864457135,-0.112381380091,0,0,0,0.5,ORDINARY_DRAWDOWN,2,0.00257895734756,0.0159542488369,-0.00908930475458,-0.5,0,0,0
