model,split,side,source,metric,horizon,N,independent_event_count,effect,ci_low,ci_high
ENSEMBLE,validation,RESISTANCE,MATCHED_PLACEBO,volume_response_ratio,3,154,151,2.41837947806,2.20841331121,2.62994741298
ENSEMBLE,validation,RESISTANCE,MATCHED_PLACEBO,turnover_response_ratio,3,154,151,2.41672412902,2.1981378687,2.65927450155
ENSEMBLE,validation,RESISTANCE,MATCHED_PLACEBO,range_response_ratio,3,154,151,1.84443121312,1.73286856141,1.95081643914
ENSEMBLE,validation,RESISTANCE,PRICE_ONLY_20_SWING,volume_response_ratio,3,1439,830,2.24645622449,2.16397643693,2.32641680644
ENSEMBLE,validation,RESISTANCE,PRICE_ONLY_20_SWING,turnover_response_ratio,3,1439,830,2.24362533761,2.1679611621,2.32188683666
ENSEMBLE,validation,RESISTANCE,PRICE_ONLY_20_SWING,range_response_ratio,3,1439,830,1.67783809204,1.62720262951,1.72949197481
ENSEMBLE,validation,RESISTANCE,REAL_CHIP,volume_response_ratio,3,1895,1116,2.16019674081,2.07855536856,2.23162025564
ENSEMBLE,validation,RESISTANCE,REAL_CHIP,turnover_response_ratio,3,1895,1116,2.15544352547,2.07153413865,2.22995652336
ENSEMBLE,validation,RESISTANCE,REAL_CHIP,range_response_ratio,3,1895,1116,1.62012879209,1.58142348927,1.6618062559
ENSEMBLE,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,volume_response_ratio,3,266,266,2.45529232668,2.28400974837,2.63727796451
ENSEMBLE,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,turnover_response_ratio,3,266,266,2.4479388309,2.27555879883,2.63275796957
ENSEMBLE,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,range_response_ratio,3,266,266,1.83579855321,1.75269725017,1.93440914412
ENSEMBLE,validation,SUPPORT,MATCHED_PLACEBO,volume_response_ratio,3,77,73,1.09740770099,0.870239125437,1.34526876691
ENSEMBLE,validation,SUPPORT,MATCHED_PLACEBO,turnover_response_ratio,3,77,73,1.09720029545,0.887942004029,1.38198740899
ENSEMBLE,validation,SUPPORT,MATCHED_PLACEBO,range_response_ratio,3,77,73,1.24098317217,1.12258900399,1.35506648893
ENSEMBLE,validation,SUPPORT,PRICE_ONLY_20_SWING,volume_response_ratio,3,736,463,0.770173921827,0.738779618694,0.804923904703
ENSEMBLE,validation,SUPPORT,PRICE_ONLY_20_SWING,turnover_response_ratio,3,736,463,0.768366160568,0.735478983495,0.80058936804
ENSEMBLE,validation,SUPPORT,PRICE_ONLY_20_SWING,range_response_ratio,3,736,463,0.970122647142,0.939886527157,1.00252043595
ENSEMBLE,validation,SUPPORT,REAL_CHIP,volume_response_ratio,3,1083,726,0.832401000564,0.804456090039,0.86153992856
ENSEMBLE,validation,SUPPORT,REAL_CHIP,turnover_response_ratio,3,1083,726,0.830511757996,0.805076346262,0.856971337999
ENSEMBLE,validation,SUPPORT,REAL_CHIP,range_response_ratio,3,1083,726,1.0042366676,0.979764110027,1.02906274873
ENSEMBLE,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,volume_response_ratio,3,130,130,0.933063185561,0.820517146519,1.06717470099
ENSEMBLE,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,turnover_response_ratio,3,130,130,0.933070259488,0.836024900213,1.08996276753
ENSEMBLE,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,range_response_ratio,3,130,130,1.04834322128,0.992810588088,1.10994001938
UNIFORM,discovery,RESISTANCE,MATCHED_PLACEBO,volume_response_ratio,3,215,194,2.16249041626,1.99390030046,2.38117058797
UNIFORM,discovery,RESISTANCE,MATCHED_PLACEBO,turnover_response_ratio,3,215,194,2.15720039482,1.95153092056,2.35665404634
UNIFORM,discovery,RESISTANCE,MATCHED_PLACEBO,range_response_ratio,3,215,194,1.54848671054,1.45662857237,1.64009698771
UNIFORM,discovery,RESISTANCE,PRICE_ONLY_20_SWING,volume_response_ratio,3,2311,1108,2.35294368296,2.24993288269,2.4500331233
UNIFORM,discovery,RESISTANCE,PRICE_ONLY_20_SWING,turnover_response_ratio,3,2311,1108,2.35346048106,2.25620333831,2.44242229078
UNIFORM,discovery,RESISTANCE,PRICE_ONLY_20_SWING,range_response_ratio,3,2311,1108,1.61634835965,1.57295020394,1.6519481255
UNIFORM,discovery,RESISTANCE,REAL_CHIP,volume_response_ratio,3,3227,1729,1.97625000785,1.91640395805,2.03824428405
UNIFORM,discovery,RESISTANCE,REAL_CHIP,turnover_response_ratio,3,3227,1729,1.97487042139,1.90617298878,2.03347373144
UNIFORM,discovery,RESISTANCE,REAL_CHIP,range_response_ratio,3,3227,1729,1.45118132053,1.42009674399,1.47711772626
UNIFORM,discovery,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,volume_response_ratio,3,469,469,2.14003841498,2.00271977931,2.27966437072
UNIFORM,discovery,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,turnover_response_ratio,3,469,469,2.13922424451,1.99966470682,2.28010424392
UNIFORM,discovery,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,range_response_ratio,3,469,469,1.54187624095,1.47787419857,1.60953500878
UNIFORM,discovery,SUPPORT,MATCHED_PLACEBO,volume_response_ratio,3,279,268,1.08205537547,1.00970280574,1.16438555701
UNIFORM,discovery,SUPPORT,MATCHED_PLACEBO,turnover_response_ratio,3,279,268,1.07586197961,0.996633095739,1.16453750342
UNIFORM,discovery,SUPPORT,MATCHED_PLACEBO,range_response_ratio,3,279,268,1.5164427521,1.429709699,1.60186302353
UNIFORM,discovery,SUPPORT,PRICE_ONLY_20_SWING,volume_response_ratio,3,1212,681,1.03338333725,0.99276549642,1.07907700034
UNIFORM,discovery,SUPPORT,PRICE_ONLY_20_SWING,turnover_response_ratio,3,1212,681,1.03041308038,0.984125749174,1.07916356151
UNIFORM,discovery,SUPPORT,PRICE_ONLY_20_SWING,range_response_ratio,3,1212,681,1.36683442078,1.3210003236,1.41243211738
UNIFORM,discovery,SUPPORT,REAL_CHIP,volume_response_ratio,3,1766,1056,1.05684450073,1.0131261908,1.10309371963
UNIFORM,discovery,SUPPORT,REAL_CHIP,turnover_response_ratio,3,1766,1056,1.05536646142,1.0169633179,1.09850145338
UNIFORM,discovery,SUPPORT,REAL_CHIP,range_response_ratio,3,1766,1056,1.33539354452,1.29533100561,1.37206628322
UNIFORM,discovery,SUPPORT,TIME_SHIFTED_FUTURE_STATE,volume_response_ratio,3,148,148,1.25526137215,1.14188443051,1.35891309812
UNIFORM,discovery,SUPPORT,TIME_SHIFTED_FUTURE_STATE,turnover_response_ratio,3,148,148,1.25288137564,1.15407209608,1.35862249895
UNIFORM,discovery,SUPPORT,TIME_SHIFTED_FUTURE_STATE,range_response_ratio,3,148,148,1.45666844709,1.33859311567,1.58837464067
UNIFORM,holdout,RESISTANCE,MATCHED_PLACEBO,volume_response_ratio,3,201,179,2.63875117721,2.3537287371,2.91228771792
UNIFORM,holdout,RESISTANCE,MATCHED_PLACEBO,turnover_response_ratio,3,201,179,2.63593604797,2.3814605483,2.92573649345
UNIFORM,holdout,RESISTANCE,MATCHED_PLACEBO,range_response_ratio,3,201,179,1.68561788867,1.57180116984,1.79533021729
UNIFORM,holdout,RESISTANCE,PRICE_ONLY_20_SWING,volume_response_ratio,3,1889,954,2.42215960926,2.3037791617,2.53955976992
UNIFORM,holdout,RESISTANCE,PRICE_ONLY_20_SWING,turnover_response_ratio,3,1889,954,2.42022704355,2.31209466088,2.53569815724
UNIFORM,holdout,RESISTANCE,PRICE_ONLY_20_SWING,range_response_ratio,3,1889,954,1.57246969731,1.52507379925,1.61843683258
UNIFORM,holdout,RESISTANCE,REAL_CHIP,volume_response_ratio,3,2240,1278,2.10149046676,2.02122496556,2.20706875683
UNIFORM,holdout,RESISTANCE,REAL_CHIP,turnover_response_ratio,3,2240,1278,2.09987545884,2.00693060776,2.17745107497
UNIFORM,holdout,RESISTANCE,REAL_CHIP,range_response_ratio,3,2240,1278,1.44195145398,1.40538261522,1.47818996586
UNIFORM,holdout,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,volume_response_ratio,3,197,197,2.42531765713,2.09203589855,2.78587185887
UNIFORM,holdout,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,turnover_response_ratio,3,197,197,2.42187039714,2.07353384144,2.75877830409
UNIFORM,holdout,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,range_response_ratio,3,197,197,1.58981393438,1.45712550038,1.71064779335
UNIFORM,holdout,SUPPORT,MATCHED_PLACEBO,volume_response_ratio,3,117,112,0.950918182171,0.856556053983,1.0672771843
UNIFORM,holdout,SUPPORT,MATCHED_PLACEBO,turnover_response_ratio,3,117,112,0.950900443515,0.8630328975,1.04340048052
UNIFORM,holdout,SUPPORT,MATCHED_PLACEBO,range_response_ratio,3,117,112,1.19720935145,1.10846013406,1.27322300336
UNIFORM,holdout,SUPPORT,PRICE_ONLY_20_SWING,volume_response_ratio,3,791,484,0.921121281625,0.874845460545,0.969059942928
UNIFORM,holdout,SUPPORT,PRICE_ONLY_20_SWING,turnover_response_ratio,3,791,484,0.91752316127,0.873373708005,0.961313020294
UNIFORM,holdout,SUPPORT,PRICE_ONLY_20_SWING,range_response_ratio,3,791,484,1.09449394704,1.05950575611,1.13360460203
UNIFORM,holdout,SUPPORT,REAL_CHIP,volume_response_ratio,3,1106,733,1.01420493605,0.960286818289,1.0617990581
UNIFORM,holdout,SUPPORT,REAL_CHIP,turnover_response_ratio,3,1106,733,1.0120574391,0.965105693073,1.06217740563
UNIFORM,holdout,SUPPORT,REAL_CHIP,range_response_ratio,3,1106,733,1.12907459019,1.09675852685,1.1577575907
UNIFORM,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,volume_response_ratio,3,72,72,0.960803985094,0.852516023684,1.06761646852
UNIFORM,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,turnover_response_ratio,3,72,72,0.960608892562,0.863083769224,1.06239724553
UNIFORM,holdout,SUPPORT,TIME_SHIFTED_FUTURE_STATE,range_response_ratio,3,72,72,1.13707940242,1.01236641628,1.24935381035
UNIFORM,validation,RESISTANCE,MATCHED_PLACEBO,volume_response_ratio,3,248,241,2.41320360883,2.24199762368,2.57024018183
UNIFORM,validation,RESISTANCE,MATCHED_PLACEBO,turnover_response_ratio,3,248,241,2.41196623121,2.23781842406,2.60950687487
UNIFORM,validation,RESISTANCE,MATCHED_PLACEBO,range_response_ratio,3,248,241,1.84930213013,1.76021238277,1.94878679604
UNIFORM,validation,RESISTANCE,PRICE_ONLY_20_SWING,volume_response_ratio,3,1943,955,2.24677771909,2.16973822526,2.33037574401
UNIFORM,validation,RESISTANCE,PRICE_ONLY_20_SWING,turnover_response_ratio,3,1943,955,2.24431092224,2.16962428129,2.31719071515
UNIFORM,validation,RESISTANCE,PRICE_ONLY_20_SWING,range_response_ratio,3,1943,955,1.67158134738,1.63209422928,1.71355523035
UNIFORM,validation,RESISTANCE,REAL_CHIP,volume_response_ratio,3,2483,1265,2.16631728434,2.09812369083,2.23846047283
UNIFORM,validation,RESISTANCE,REAL_CHIP,turnover_response_ratio,3,2483,1265,2.16182459601,2.08481429685,2.23286381779
UNIFORM,validation,RESISTANCE,REAL_CHIP,range_response_ratio,3,2483,1265,1.62535310437,1.58248840223,1.66617980007
UNIFORM,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,volume_response_ratio,3,303,303,2.56181488801,2.37087807545,2.77088105831
UNIFORM,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,turnover_response_ratio,3,303,303,2.55496503832,2.37804122888,2.75596017142
UNIFORM,validation,RESISTANCE,TIME_SHIFTED_FUTURE_STATE,range_response_ratio,3,303,303,1.85314498293,1.75314299827,1.95568847313
UNIFORM,validation,SUPPORT,MATCHED_PLACEBO,volume_response_ratio,3,100,93,1.05058241317,0.883867192274,1.2665608332
UNIFORM,validation,SUPPORT,MATCHED_PLACEBO,turnover_response_ratio,3,100,93,1.05041638702,0.873746368366,1.27541086343
UNIFORM,validation,SUPPORT,MATCHED_PLACEBO,range_response_ratio,3,100,93,1.22733823979,1.11060081758,1.34949089529
UNIFORM,validation,SUPPORT,PRICE_ONLY_20_SWING,volume_response_ratio,3,1067,570,0.763100036322,0.730967545501,0.793309355245
UNIFORM,validation,SUPPORT,PRICE_ONLY_20_SWING,turnover_response_ratio,3,1067,570,0.761922597717,0.73307374575,0.794351905859
UNIFORM,validation,SUPPORT,PRICE_ONLY_20_SWING,range_response_ratio,3,1067,570,0.974150673101,0.945603240933,1.00304031559
UNIFORM,validation,SUPPORT,REAL_CHIP,volume_response_ratio,3,1493,867,0.837701654668,0.813326973664,0.864630052301
UNIFORM,validation,SUPPORT,REAL_CHIP,turnover_response_ratio,3,1493,867,0.836143852906,0.810085610719,0.860840226462
UNIFORM,validation,SUPPORT,REAL_CHIP,range_response_ratio,3,1493,867,1.01851076563,0.997724397509,1.03952706875
UNIFORM,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,volume_response_ratio,3,144,144,0.828522425203,0.746779456102,0.910857974481
UNIFORM,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,turnover_response_ratio,3,144,144,0.825651310006,0.756269668297,0.90263059482
UNIFORM,validation,SUPPORT,TIME_SHIFTED_FUTURE_STATE,range_response_ratio,3,144,144,0.994884459586,0.943069085894,1.04503046093
