model,split,migration_state,metric,horizon,N,independent_event_count,effect,ci_low,ci_high
DISPOSITION,discovery,DISPERSION,median_shift_fraction,0,73,67,-0.0146666688576,-0.0175517821274,-0.0119309731037
DISPOSITION,discovery,DISPERSION,width_change_fraction,0,73,67,0.40177608748,0.367806063031,0.434852903219
DISPOSITION,discovery,DISPERSION,future_return_5,5,73,67,0.060727595609,0.0469999435027,0.0742106424479
DISPOSITION,discovery,DISPERSION,mfe_5,5,73,67,0.0868364200527,0.0738894264667,0.100299869864
DISPOSITION,discovery,DISPERSION,mae_5,5,73,67,-0.0154728471584,-0.0236630010689,-0.0085547647885
DISPOSITION,discovery,DISPERSION,future_volatility_5,5,73,67,0.0208782324982,0.0183404187613,0.0239804568872
DISPOSITION,discovery,DISPERSION,future_return_10,10,73,67,0.0284461752413,0.0127264593581,0.0437125785858
DISPOSITION,discovery,DISPERSION,mfe_10,10,73,67,0.117973261031,0.0984271041377,0.14198222384
DISPOSITION,discovery,DISPERSION,mae_10,10,73,67,-0.0352398310459,-0.0454653834545,-0.0265725939817
DISPOSITION,discovery,DISPERSION,future_volatility_10,10,73,67,0.0257161387654,0.0232563734998,0.0285509419197
DISPOSITION,discovery,DISPERSION,future_return_20,20,73,67,0.0075089402957,-0.0138015616341,0.0302969136446
DISPOSITION,discovery,DISPERSION,mfe_20,20,73,67,0.144388626172,0.122176109097,0.171124223009
DISPOSITION,discovery,DISPERSION,mae_20,20,73,67,-0.0668079658372,-0.0781372079461,-0.0541747284054
DISPOSITION,discovery,DISPERSION,future_volatility_20,20,73,67,0.0264808335262,0.0241581719467,0.0289232193615
DISPOSITION,discovery,DISPERSION,future_return_40,40,72,66,-0.0151293347317,-0.0459893573851,0.0189436188925
DISPOSITION,discovery,DISPERSION,mfe_40,40,72,66,0.162892463819,0.134766734186,0.192543490531
DISPOSITION,discovery,DISPERSION,mae_40,40,72,66,-0.0890670170207,-0.110170787655,-0.0715907771304
DISPOSITION,discovery,DISPERSION,future_volatility_40,40,72,66,0.0243984902875,0.0221358531317,0.0265546102818
DISPOSITION,discovery,DOWNWARD_MIGRATION,median_shift_fraction,0,391,236,-0.0590017143377,-0.0622476398764,-0.0558810991493
DISPOSITION,discovery,DOWNWARD_MIGRATION,width_change_fraction,0,391,236,0.102440521746,0.0727522831931,0.129783705103
DISPOSITION,discovery,DOWNWARD_MIGRATION,future_return_5,5,391,236,0.0430603628168,0.0349793701984,0.049898390492
DISPOSITION,discovery,DOWNWARD_MIGRATION,mfe_5,5,391,236,0.0759009661568,0.0687638842445,0.0831360392373
DISPOSITION,discovery,DOWNWARD_MIGRATION,mae_5,5,391,236,-0.029579344438,-0.0346466818925,-0.0243251527749
DISPOSITION,discovery,DOWNWARD_MIGRATION,future_volatility_5,5,391,236,0.0220198395468,0.020539601005,0.0235560630888
DISPOSITION,discovery,DOWNWARD_MIGRATION,future_return_10,10,391,236,0.024306961331,0.0167203145241,0.0328220343553
DISPOSITION,discovery,DOWNWARD_MIGRATION,mfe_10,10,391,236,0.103419366281,0.0944415276746,0.112953748934
DISPOSITION,discovery,DOWNWARD_MIGRATION,mae_10,10,391,236,-0.0442534179101,-0.0504275726631,-0.0383311635189
DISPOSITION,discovery,DOWNWARD_MIGRATION,future_volatility_10,10,391,236,0.0254612643139,0.0240835856483,0.0269810239252
DISPOSITION,discovery,DOWNWARD_MIGRATION,future_return_20,20,390,235,0.00979934666173,-0.00264573024917,0.0232323194809
DISPOSITION,discovery,DOWNWARD_MIGRATION,mfe_20,20,390,235,0.139860179921,0.126049407722,0.152469085311
DISPOSITION,discovery,DOWNWARD_MIGRATION,mae_20,20,390,235,-0.0787585217974,-0.0864624561534,-0.0703866535475
DISPOSITION,discovery,DOWNWARD_MIGRATION,future_volatility_20,20,390,235,0.0271223258923,0.0259689566187,0.0284201810629
DISPOSITION,discovery,DOWNWARD_MIGRATION,future_return_40,40,390,235,0.0340574098391,0.0115763440791,0.0608940360128
DISPOSITION,discovery,DOWNWARD_MIGRATION,mfe_40,40,390,235,0.19796891705,0.178231310663,0.221652716678
DISPOSITION,discovery,DOWNWARD_MIGRATION,mae_40,40,390,235,-0.0977453734882,-0.108939137303,-0.0869026527147
DISPOSITION,discovery,DOWNWARD_MIGRATION,future_volatility_40,40,390,235,0.0271243940201,0.0258609887193,0.0286313749232
DISPOSITION,discovery,STABLE_BASE,median_shift_fraction,0,1151,441,-0.0065194619099,-0.00770868544051,-0.0054593450111
DISPOSITION,discovery,STABLE_BASE,width_change_fraction,0,1151,441,-0.0448001429251,-0.0542732247955,-0.0353176398919
DISPOSITION,discovery,STABLE_BASE,future_return_5,5,1151,441,0.0143631220157,0.00790048198147,0.0205935642282
DISPOSITION,discovery,STABLE_BASE,mfe_5,5,1151,441,0.0421034185799,0.0354328098136,0.0485712891568
DISPOSITION,discovery,STABLE_BASE,mae_5,5,1151,441,-0.0623161774853,-0.0663178275481,-0.0580120691567
DISPOSITION,discovery,STABLE_BASE,future_volatility_5,5,1151,441,0.0234285078251,0.0223852409355,0.0247249921169
DISPOSITION,discovery,STABLE_BASE,future_return_10,10,1151,441,0.00794941516513,0.00184605356048,0.0142555797105
DISPOSITION,discovery,STABLE_BASE,mfe_10,10,1151,441,0.0730016864831,0.0653543476747,0.0812335073803
DISPOSITION,discovery,STABLE_BASE,mae_10,10,1151,441,-0.0722097497582,-0.0761052528402,-0.0683016547779
DISPOSITION,discovery,STABLE_BASE,future_volatility_10,10,1151,441,0.0248620905431,0.0237770651159,0.0259820344704
DISPOSITION,discovery,STABLE_BASE,future_return_20,20,1151,441,0.000880742196028,-0.00732906653275,0.00932647498695
DISPOSITION,discovery,STABLE_BASE,mfe_20,20,1151,441,0.115898240449,0.105914461376,0.126321300868
DISPOSITION,discovery,STABLE_BASE,mae_20,20,1151,441,-0.0942493350387,-0.0987077092039,-0.0899364561384
DISPOSITION,discovery,STABLE_BASE,future_volatility_20,20,1151,441,0.0260430574905,0.0251106637118,0.0269457696827
DISPOSITION,discovery,STABLE_BASE,future_return_40,40,1151,441,0.021192922747,0.00867063257631,0.032805815826
DISPOSITION,discovery,STABLE_BASE,mfe_40,40,1151,441,0.173979010424,0.158823533938,0.189984892466
DISPOSITION,discovery,STABLE_BASE,mae_40,40,1151,441,-0.107066275779,-0.111399991072,-0.102313945655
DISPOSITION,discovery,STABLE_BASE,future_volatility_40,40,1151,441,0.026024911344,0.0252484862216,0.0270224730004
DISPOSITION,discovery,UPWARD_MIGRATION,median_shift_fraction,0,304,175,0.119175347119,0.0994394985363,0.141318649647
DISPOSITION,discovery,UPWARD_MIGRATION,width_change_fraction,0,304,175,0.0778660519233,0.0348475438409,0.12114397821
DISPOSITION,discovery,UPWARD_MIGRATION,future_return_5,5,304,175,0.0223557299018,0.0120892864326,0.0330551207946
DISPOSITION,discovery,UPWARD_MIGRATION,mfe_5,5,304,175,0.0631332033458,0.0530881289851,0.0747415533384
DISPOSITION,discovery,UPWARD_MIGRATION,mae_5,5,304,175,-0.0679222272405,-0.0764605393057,-0.0608197959963
DISPOSITION,discovery,UPWARD_MIGRATION,future_volatility_5,5,304,175,0.030023054098,0.0280881304736,0.0321366848694
DISPOSITION,discovery,UPWARD_MIGRATION,future_return_10,10,304,175,0.0125060223235,0.00152155127318,0.0243870075687
DISPOSITION,discovery,UPWARD_MIGRATION,mfe_10,10,304,175,0.105989592939,0.0928769570181,0.121280485732
DISPOSITION,discovery,UPWARD_MIGRATION,mae_10,10,304,175,-0.0907696200844,-0.0987187800366,-0.0821017138242
DISPOSITION,discovery,UPWARD_MIGRATION,future_volatility_10,10,304,175,0.0335177860409,0.0317913008363,0.0351888434046
DISPOSITION,discovery,UPWARD_MIGRATION,future_return_20,20,304,175,-0.0110880883214,-0.0268068468386,0.0059518421691
DISPOSITION,discovery,UPWARD_MIGRATION,mfe_20,20,304,175,0.161753981248,0.146621824609,0.178306053983
DISPOSITION,discovery,UPWARD_MIGRATION,mae_20,20,304,175,-0.125410598832,-0.133373512627,-0.117540955386
DISPOSITION,discovery,UPWARD_MIGRATION,future_volatility_20,20,304,175,0.0348011662105,0.0331941279537,0.0366421031884
DISPOSITION,discovery,UPWARD_MIGRATION,future_return_40,40,303,175,-0.0198341849104,-0.039195496254,0.00369802781009
DISPOSITION,discovery,UPWARD_MIGRATION,mfe_40,40,303,175,0.198344709889,0.175862497804,0.219040366198
DISPOSITION,discovery,UPWARD_MIGRATION,mae_40,40,303,175,-0.146755167983,-0.155268846477,-0.136955027139
DISPOSITION,discovery,UPWARD_MIGRATION,future_volatility_40,40,303,175,0.0325292942796,0.0312379823023,0.0339168154645
DISPOSITION,holdout,DISPERSION,median_shift_fraction,0,73,65,-0.0150768608868,-0.0178814170274,-0.0123459542987
DISPOSITION,holdout,DISPERSION,width_change_fraction,0,73,65,0.429626565642,0.375672592049,0.496370980774
DISPOSITION,holdout,DISPERSION,future_return_5,5,73,65,0.0247941356392,0.00180610934021,0.0474758024168
DISPOSITION,holdout,DISPERSION,mfe_5,5,73,65,0.0684399758079,0.0512459654847,0.0910446012316
DISPOSITION,holdout,DISPERSION,mae_5,5,73,65,-0.0292215295043,-0.0434702430775,-0.0168627757871
DISPOSITION,holdout,DISPERSION,future_volatility_5,5,73,65,0.0215331498399,0.0183790255437,0.0246392680301
DISPOSITION,holdout,DISPERSION,future_return_10,10,73,65,0.0158231330279,-0.0148274543463,0.058699528534
DISPOSITION,holdout,DISPERSION,mfe_10,10,73,65,0.101347535286,0.0722688937023,0.146289687216
DISPOSITION,holdout,DISPERSION,mae_10,10,73,65,-0.0488788517758,-0.0695585586443,-0.0329012789801
DISPOSITION,holdout,DISPERSION,future_volatility_10,10,73,65,0.0244312270002,0.0219689622483,0.0268283537784
DISPOSITION,holdout,DISPERSION,future_return_20,20,73,65,-0.0127003265071,-0.048377260794,0.0237003441507
DISPOSITION,holdout,DISPERSION,mfe_20,20,73,65,0.112435506321,0.0824990077119,0.168022855853
DISPOSITION,holdout,DISPERSION,mae_20,20,73,65,-0.0827175023911,-0.110062224503,-0.0642725301323
DISPOSITION,holdout,DISPERSION,future_volatility_20,20,73,65,0.0243329624471,0.0220575092348,0.026918309427
DISPOSITION,holdout,DISPERSION,future_return_40,40,73,65,-0.0271929285131,-0.06232240099,0.0114303511446
DISPOSITION,holdout,DISPERSION,mfe_40,40,73,65,0.149103982896,0.113867286482,0.1945837062
DISPOSITION,holdout,DISPERSION,mae_40,40,73,65,-0.121659369269,-0.148854719891,-0.0990087059319
DISPOSITION,holdout,DISPERSION,future_volatility_40,40,73,65,0.0258978598983,0.023555055106,0.0286203675796
DISPOSITION,holdout,DOWNWARD_MIGRATION,median_shift_fraction,0,329,169,-0.0579659771738,-0.0616589007722,-0.0544880274001
DISPOSITION,holdout,DOWNWARD_MIGRATION,width_change_fraction,0,329,169,0.0904377387222,0.0605513387459,0.123327896029
DISPOSITION,holdout,DOWNWARD_MIGRATION,future_return_5,5,329,169,0.0103970689161,0.00143946127869,0.0194268819202
DISPOSITION,holdout,DOWNWARD_MIGRATION,mfe_5,5,329,169,0.0655905031822,0.0581054721536,0.0725903369816
DISPOSITION,holdout,DOWNWARD_MIGRATION,mae_5,5,329,169,-0.0314654225773,-0.0374731458771,-0.0262511968823
DISPOSITION,holdout,DOWNWARD_MIGRATION,future_volatility_5,5,329,169,0.0246923183252,0.0232019310822,0.0263584935903
DISPOSITION,holdout,DOWNWARD_MIGRATION,future_return_10,10,329,169,-0.00849715842185,-0.0180688183503,0.0024035048416
DISPOSITION,holdout,DOWNWARD_MIGRATION,mfe_10,10,329,169,0.0852301170239,0.0745960244929,0.0957240894025
DISPOSITION,holdout,DOWNWARD_MIGRATION,mae_10,10,329,169,-0.0596432686945,-0.0673029493927,-0.0524761636513
DISPOSITION,holdout,DOWNWARD_MIGRATION,future_volatility_10,10,329,169,0.0259667141317,0.0244135869305,0.0273742504143
DISPOSITION,holdout,DOWNWARD_MIGRATION,future_return_20,20,329,169,-0.0320579222066,-0.0489724480659,-0.0138282295379
DISPOSITION,holdout,DOWNWARD_MIGRATION,mfe_20,20,329,169,0.108181092785,0.0968310304223,0.122962357097
DISPOSITION,holdout,DOWNWARD_MIGRATION,mae_20,20,329,169,-0.0986836022792,-0.107786080971,-0.0893668939152
DISPOSITION,holdout,DOWNWARD_MIGRATION,future_volatility_20,20,329,169,0.0260545493385,0.0248614443169,0.0271766642987
DISPOSITION,holdout,DOWNWARD_MIGRATION,future_return_40,40,328,169,-0.00331437323742,-0.0251989904217,0.0208630143234
DISPOSITION,holdout,DOWNWARD_MIGRATION,mfe_40,40,328,169,0.163692603223,0.142513392902,0.185686091375
DISPOSITION,holdout,DOWNWARD_MIGRATION,mae_40,40,328,169,-0.136382831001,-0.149088983103,-0.124297717711
DISPOSITION,holdout,DOWNWARD_MIGRATION,future_volatility_40,40,328,169,0.0281034264417,0.0270092387525,0.0294308109795
DISPOSITION,holdout,STABLE_BASE,median_shift_fraction,0,1260,443,-0.00641945101647,-0.00750910420155,-0.005345146358
DISPOSITION,holdout,STABLE_BASE,width_change_fraction,0,1260,443,-0.039069081948,-0.0505177070517,-0.0299138128376
DISPOSITION,holdout,STABLE_BASE,future_return_5,5,1260,443,0.0124042652214,0.00860248472551,0.0163858318985
DISPOSITION,holdout,STABLE_BASE,mfe_5,5,1260,443,0.0534418170341,0.0499302089129,0.0569837957847
DISPOSITION,holdout,STABLE_BASE,mae_5,5,1260,443,-0.0265514209158,-0.0289171585545,-0.0241935058795
DISPOSITION,holdout,STABLE_BASE,future_volatility_5,5,1260,443,0.0200864653352,0.019351388294,0.0209813792463
DISPOSITION,holdout,STABLE_BASE,future_return_10,10,1260,443,0.00413160829262,-0.00180929824164,0.00943322124938
DISPOSITION,holdout,STABLE_BASE,mfe_10,10,1260,443,0.0723909344118,0.0672123068112,0.0775873205054
DISPOSITION,holdout,STABLE_BASE,mae_10,10,1260,443,-0.0465548968685,-0.0500354925852,-0.0435136174353
DISPOSITION,holdout,STABLE_BASE,future_volatility_10,10,1260,443,0.0207530794141,0.0200733224595,0.0214958440345
DISPOSITION,holdout,STABLE_BASE,future_return_20,20,1260,443,0.00971519773231,-0.00114577766347,0.0212743784478
DISPOSITION,holdout,STABLE_BASE,mfe_20,20,1260,443,0.111897516686,0.10333641537,0.121027187401
DISPOSITION,holdout,STABLE_BASE,mae_20,20,1260,443,-0.0736469819956,-0.0784790168426,-0.0690107539297
DISPOSITION,holdout,STABLE_BASE,future_volatility_20,20,1260,443,0.0222403127503,0.0216506125276,0.0230095322761
DISPOSITION,holdout,STABLE_BASE,future_return_40,40,1260,443,0.0276105010838,0.0129657843945,0.0428365660528
DISPOSITION,holdout,STABLE_BASE,mfe_40,40,1260,443,0.176169673647,0.159935550964,0.194963482957
DISPOSITION,holdout,STABLE_BASE,mae_40,40,1260,443,-0.101869146533,-0.107730615607,-0.0955350736895
DISPOSITION,holdout,STABLE_BASE,future_volatility_40,40,1260,443,0.0241146218576,0.0232905128365,0.0248731650609
DISPOSITION,holdout,UPWARD_MIGRATION,median_shift_fraction,0,268,162,0.119852746089,0.0927849051827,0.154380223057
DISPOSITION,holdout,UPWARD_MIGRATION,width_change_fraction,0,268,162,0.114571399783,0.0561639799702,0.172717532876
DISPOSITION,holdout,UPWARD_MIGRATION,future_return_5,5,268,162,0.00744659679277,-0.00254660858742,0.0167087286356
DISPOSITION,holdout,UPWARD_MIGRATION,mfe_5,5,268,162,0.0810242186394,0.0717832239904,0.0895819058362
DISPOSITION,holdout,UPWARD_MIGRATION,mae_5,5,268,162,-0.0402709615886,-0.0478595514582,-0.0332104164311
DISPOSITION,holdout,UPWARD_MIGRATION,future_volatility_5,5,268,162,0.0291539359438,0.0268247017292,0.0319005436279
DISPOSITION,holdout,UPWARD_MIGRATION,future_return_10,10,268,162,-0.0223301366487,-0.035135912027,-0.00884791916154
DISPOSITION,holdout,UPWARD_MIGRATION,mfe_10,10,268,162,0.0986507504851,0.088417985382,0.110784241821
DISPOSITION,holdout,UPWARD_MIGRATION,mae_10,10,268,162,-0.0764414206161,-0.0870540459069,-0.0663407094169
DISPOSITION,holdout,UPWARD_MIGRATION,future_volatility_10,10,268,162,0.0295586392145,0.0273829513059,0.0317909755516
DISPOSITION,holdout,UPWARD_MIGRATION,future_return_20,20,268,162,-0.0236320412579,-0.0429343525229,-0.00429820807051
DISPOSITION,holdout,UPWARD_MIGRATION,mfe_20,20,268,162,0.125222765294,0.110005286888,0.141304353982
DISPOSITION,holdout,UPWARD_MIGRATION,mae_20,20,268,162,-0.110703027724,-0.121431681962,-0.098788874577
DISPOSITION,holdout,UPWARD_MIGRATION,future_volatility_20,20,268,162,0.0298035637009,0.0281975361914,0.0314466089796
DISPOSITION,holdout,UPWARD_MIGRATION,future_return_40,40,268,162,-0.00535608531672,-0.0342760366407,0.0261792978808
DISPOSITION,holdout,UPWARD_MIGRATION,mfe_40,40,268,162,0.182997261515,0.158267459244,0.208077985975
DISPOSITION,holdout,UPWARD_MIGRATION,mae_40,40,268,162,-0.14814150807,-0.164804701868,-0.1347765944
DISPOSITION,holdout,UPWARD_MIGRATION,future_volatility_40,40,268,162,0.0302539686585,0.028741965503,0.0316533862716
DISPOSITION,validation,DISPERSION,median_shift_fraction,0,37,34,-7.29073609014e-05,-0.00599816195125,0.00552959777743
DISPOSITION,validation,DISPERSION,width_change_fraction,0,37,34,0.429351637501,0.346626387602,0.537102472205
DISPOSITION,validation,DISPERSION,future_return_5,5,37,34,0.0196889709243,0.00333795614932,0.0354921221664
DISPOSITION,validation,DISPERSION,mfe_5,5,37,34,0.0731886118163,0.054816221614,0.0904411764927
DISPOSITION,validation,DISPERSION,mae_5,5,37,34,-0.0166650719429,-0.0247794149867,-0.00833449590114
DISPOSITION,validation,DISPERSION,future_volatility_5,5,37,34,0.0196495134318,0.0154320688403,0.0254293282785
DISPOSITION,validation,DISPERSION,future_return_10,10,37,34,0.039171723971,0.011756852966,0.0708689627796
DISPOSITION,validation,DISPERSION,mfe_10,10,37,34,0.0906548831233,0.0684408025499,0.12090948991
DISPOSITION,validation,DISPERSION,mae_10,10,37,34,-0.0309535520668,-0.0424911151118,-0.0195405348493
DISPOSITION,validation,DISPERSION,future_volatility_10,10,37,34,0.020393347708,0.0171457269144,0.0239016774751
DISPOSITION,validation,DISPERSION,future_return_20,20,37,34,0.0144691731389,-0.0128511633928,0.0435418510727
DISPOSITION,validation,DISPERSION,mfe_20,20,37,34,0.1071397143,0.0827538430082,0.133980968656
DISPOSITION,validation,DISPERSION,mae_20,20,37,34,-0.0421070195805,-0.0599747393148,-0.0267249825422
DISPOSITION,validation,DISPERSION,future_volatility_20,20,37,34,0.0208923882071,0.0180722938546,0.0240686827644
DISPOSITION,validation,DISPERSION,future_return_40,40,37,34,0.114920408732,0.0250070851879,0.239324135564
DISPOSITION,validation,DISPERSION,mfe_40,40,37,34,0.253784664083,0.165571001341,0.373203991233
DISPOSITION,validation,DISPERSION,mae_40,40,37,34,-0.0572819784118,-0.0807564919206,-0.0364187964805
DISPOSITION,validation,DISPERSION,future_volatility_40,40,37,34,0.0259405242,0.0227771218177,0.0291355472204
DISPOSITION,validation,DOWNWARD_MIGRATION,median_shift_fraction,0,275,183,-0.0673743033957,-0.0751343270769,-0.0609003866626
DISPOSITION,validation,DOWNWARD_MIGRATION,width_change_fraction,0,275,183,0.00175923233644,-0.0210141376963,0.0232866875096
DISPOSITION,validation,DOWNWARD_MIGRATION,future_return_5,5,274,182,0.0555993771392,0.0454709227793,0.0648432545267
DISPOSITION,validation,DOWNWARD_MIGRATION,mfe_5,5,274,182,0.0982501071746,0.0877774185461,0.108578999461
DISPOSITION,validation,DOWNWARD_MIGRATION,mae_5,5,274,182,-0.0164032691099,-0.0193382285478,-0.0137807950553
DISPOSITION,validation,DOWNWARD_MIGRATION,future_volatility_5,5,274,182,0.0218711074589,0.0200810274396,0.02387094347
DISPOSITION,validation,DOWNWARD_MIGRATION,future_return_10,10,274,182,0.0828520377587,0.068709456956,0.0964588321895
DISPOSITION,validation,DOWNWARD_MIGRATION,mfe_10,10,274,182,0.151762808082,0.137250830756,0.167786359507
DISPOSITION,validation,DOWNWARD_MIGRATION,mae_10,10,274,182,-0.0258200717837,-0.0304665633631,-0.0217241027745
DISPOSITION,validation,DOWNWARD_MIGRATION,future_volatility_10,10,274,182,0.0266811645303,0.0250097866164,0.0283763665389
DISPOSITION,validation,DOWNWARD_MIGRATION,future_return_20,20,274,182,0.0556709238526,0.0394001264864,0.0724655824475
DISPOSITION,validation,DOWNWARD_MIGRATION,mfe_20,20,274,182,0.183251140697,0.165373067391,0.202920711031
DISPOSITION,validation,DOWNWARD_MIGRATION,mae_20,20,274,182,-0.0359383380619,-0.0417696580688,-0.0302825340282
DISPOSITION,validation,DOWNWARD_MIGRATION,future_volatility_20,20,274,182,0.0279654104385,0.0265348853854,0.0295313051939
DISPOSITION,validation,DOWNWARD_MIGRATION,future_return_40,40,274,182,0.101913340675,0.0784714561883,0.128791336162
DISPOSITION,validation,DOWNWARD_MIGRATION,mfe_40,40,274,182,0.292337590145,0.261650166332,0.325693813667
DISPOSITION,validation,DOWNWARD_MIGRATION,mae_40,40,274,182,-0.0539295600184,-0.0630461361398,-0.0464525158806
DISPOSITION,validation,DOWNWARD_MIGRATION,future_volatility_40,40,274,182,0.029328429387,0.0276901916329,0.0306935866051
DISPOSITION,validation,STABLE_BASE,median_shift_fraction,0,999,437,-0.00258669950771,-0.00392823199306,-0.00139076965069
DISPOSITION,validation,STABLE_BASE,width_change_fraction,0,999,437,-0.0759844377071,-0.0852899343558,-0.0667584141752
DISPOSITION,validation,STABLE_BASE,future_return_5,5,999,437,0.0394511624521,0.0343200224191,0.0447903277486
DISPOSITION,validation,STABLE_BASE,mfe_5,5,999,437,0.081353317874,0.0758940483387,0.0866297042617
DISPOSITION,validation,STABLE_BASE,mae_5,5,999,437,-0.0178099665687,-0.0191140011476,-0.0162516028659
DISPOSITION,validation,STABLE_BASE,future_volatility_5,5,999,437,0.0200484602056,0.0190020913106,0.0211393742694
DISPOSITION,validation,STABLE_BASE,future_return_10,10,999,437,0.0627988997177,0.0543903156829,0.0728601132624
DISPOSITION,validation,STABLE_BASE,mfe_10,10,999,437,0.123146787848,0.114187883384,0.132877055105
DISPOSITION,validation,STABLE_BASE,mae_10,10,999,437,-0.0305192768635,-0.0333313387668,-0.0278843035032
DISPOSITION,validation,STABLE_BASE,future_volatility_10,10,999,437,0.0229914885498,0.0220922466178,0.0238938031719
DISPOSITION,validation,STABLE_BASE,future_return_20,20,999,437,0.0487046875981,0.03762206555,0.0629508811353
DISPOSITION,validation,STABLE_BASE,mfe_20,20,999,437,0.159938330785,0.148043838951,0.173244421533
DISPOSITION,validation,STABLE_BASE,mae_20,20,999,437,-0.0421877608919,-0.0454955547718,-0.0388606241001
DISPOSITION,validation,STABLE_BASE,future_volatility_20,20,999,437,0.0250460131608,0.0241431341783,0.0258754862996
DISPOSITION,validation,STABLE_BASE,future_return_40,40,999,437,0.110476348584,0.092160642307,0.129038273046
DISPOSITION,validation,STABLE_BASE,mfe_40,40,999,437,0.276866746296,0.252644704726,0.298994831332
DISPOSITION,validation,STABLE_BASE,mae_40,40,999,437,-0.0584244539224,-0.0640336324638,-0.0528196141588
DISPOSITION,validation,STABLE_BASE,future_volatility_40,40,999,437,0.0273140291312,0.0264194608233,0.02819018301
DISPOSITION,validation,UPWARD_MIGRATION,median_shift_fraction,0,624,344,0.121671490058,0.109112528107,0.133628724874
DISPOSITION,validation,UPWARD_MIGRATION,width_change_fraction,0,624,344,0.0951283256814,0.0606446648954,0.12813953572
DISPOSITION,validation,UPWARD_MIGRATION,future_return_5,5,624,344,0.0112882991552,0.00541576650506,0.0168483966689
DISPOSITION,validation,UPWARD_MIGRATION,mfe_5,5,624,344,0.0773686875692,0.0719443087406,0.0832872290401
DISPOSITION,validation,UPWARD_MIGRATION,mae_5,5,624,344,-0.0351430541441,-0.038217803626,-0.0322983610104
DISPOSITION,validation,UPWARD_MIGRATION,future_volatility_5,5,624,344,0.0243139529089,0.0229491092703,0.0256923579896
DISPOSITION,validation,UPWARD_MIGRATION,future_return_10,10,624,344,0.00714905086702,-0.00130228006984,0.0153265829179
DISPOSITION,validation,UPWARD_MIGRATION,mfe_10,10,624,344,0.101363127169,0.093082088068,0.109638322655
DISPOSITION,validation,UPWARD_MIGRATION,mae_10,10,624,344,-0.062653908797,-0.066876306219,-0.0590150930277
DISPOSITION,validation,UPWARD_MIGRATION,future_volatility_10,10,624,344,0.027781660846,0.0265846445372,0.0290945725429
DISPOSITION,validation,UPWARD_MIGRATION,future_return_20,20,624,344,-0.0206779554147,-0.0289184991355,-0.0113363363929
DISPOSITION,validation,UPWARD_MIGRATION,mfe_20,20,624,344,0.124927789287,0.115879980796,0.134334159319
DISPOSITION,validation,UPWARD_MIGRATION,mae_20,20,624,344,-0.0863487528126,-0.0915881313657,-0.0814179613424
DISPOSITION,validation,UPWARD_MIGRATION,future_volatility_20,20,624,344,0.0276671111102,0.0265098646685,0.0287991008038
DISPOSITION,validation,UPWARD_MIGRATION,future_return_40,40,624,344,-0.0508040985854,-0.0636336764191,-0.0396519719645
DISPOSITION,validation,UPWARD_MIGRATION,mfe_40,40,624,344,0.158919861586,0.146855947312,0.172179981155
DISPOSITION,validation,UPWARD_MIGRATION,mae_40,40,624,344,-0.129709702605,-0.137478933017,-0.12342451413
DISPOSITION,validation,UPWARD_MIGRATION,future_volatility_40,40,624,344,0.0265664026492,0.0256823282139,0.0275400184034
ENSEMBLE,discovery,DISPERSION,median_shift_fraction,0,67,65,-0.0165412906547,-0.0191103495319,-0.0136243102492
ENSEMBLE,discovery,DISPERSION,width_change_fraction,0,67,65,0.392690793836,0.361971363712,0.42203572898
ENSEMBLE,discovery,DISPERSION,future_return_5,5,67,65,0.066697166502,0.0556192167365,0.0784590709763
ENSEMBLE,discovery,DISPERSION,mfe_5,5,67,65,0.0936588946741,0.0816921776844,0.105543620996
ENSEMBLE,discovery,DISPERSION,mae_5,5,67,65,-0.0121249997144,-0.0191290035133,-0.00609136881147
ENSEMBLE,discovery,DISPERSION,future_volatility_5,5,67,65,0.0213194687797,0.0185891959802,0.0242853017802
ENSEMBLE,discovery,DISPERSION,future_return_10,10,67,65,0.0296928893815,0.0156177985113,0.0452683758445
ENSEMBLE,discovery,DISPERSION,mfe_10,10,67,65,0.123270964744,0.10691963967,0.141300457604
ENSEMBLE,discovery,DISPERSION,mae_10,10,67,65,-0.0309066046347,-0.0388993104733,-0.0230282434485
ENSEMBLE,discovery,DISPERSION,future_volatility_10,10,67,65,0.0258098999692,0.0231768387786,0.0289785181013
ENSEMBLE,discovery,DISPERSION,future_return_20,20,67,65,0.00309117755212,-0.0180346431487,0.0252339363735
ENSEMBLE,discovery,DISPERSION,mfe_20,20,67,65,0.14331566288,0.121905922417,0.165913627007
ENSEMBLE,discovery,DISPERSION,mae_20,20,67,65,-0.06328774679,-0.0765333434786,-0.0516771701011
ENSEMBLE,discovery,DISPERSION,future_volatility_20,20,67,65,0.0260037777124,0.0233802071825,0.0284105009863
ENSEMBLE,discovery,DISPERSION,future_return_40,40,66,64,-0.00788580567558,-0.0348776472244,0.0208255384853
ENSEMBLE,discovery,DISPERSION,mfe_40,40,66,64,0.165276983557,0.13837597282,0.190397426058
ENSEMBLE,discovery,DISPERSION,mae_40,40,66,64,-0.0834421876756,-0.105377027222,-0.0671168334839
ENSEMBLE,discovery,DISPERSION,future_volatility_40,40,66,64,0.0239692123795,0.0222056656599,0.026257615316
ENSEMBLE,discovery,DOWNWARD_MIGRATION,median_shift_fraction,0,392,236,-0.0570796066239,-0.0611520333689,-0.0539584192189
