control,model,split,side,metric,horizon,expected_direction,N,independent_event_count,effect,ci_low,ci_high
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,99,95,-0.0159009765436,-0.0347539898856,0.00508533456291
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,57,56,-0.0100110260774,-0.0267314409561,0.0107885496129
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,200,196,-0.034455420008,-0.042143389057,-0.0255091889582
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,78,77,-0.0107336232421,-0.0224355354922,0.000821495594236
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,39,37,-0.0100139508029,-0.0327694108801,0.0123964797789
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,245,236,-0.0311656238697,-0.0390289079626,-0.0239371273202
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,105,101,-0.0153733884534,-0.0281458626337,-0.00372139145672
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,64,62,-0.00753784268511,-0.0215981582585,0.00825924064445
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,174,170,-0.0370548836839,-0.0452787188944,-0.0279222076674
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,59,58,-0.0151599066692,-0.0324936650461,-0.000588409501872
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,45,44,0.00243495879181,-0.0182539582398,0.0233777087969
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,260,250,-0.0303413532417,-0.0370781742921,-0.0229319021097
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,99,95,-0.0178508221549,-0.0320212035498,-0.00449660614224
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,57,56,-0.00206246633797,-0.0191914264725,0.0142692479405
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,200,196,-0.0356565851267,-0.0428969666499,-0.0284376940124
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,78,77,0.000477235513388,-0.0154939918861,0.0199575534279
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,39,37,-0.00230771656066,-0.0170733757768,0.0117632175231
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,245,236,-0.0352753608922,-0.0408570953886,-0.0288870567802
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,105,101,0.00884037715561,-0.00345550419577,0.0254719638254
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,64,62,-0.00489084112111,-0.0162979531897,0.0055325152969
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,174,170,-0.0355851611522,-0.0429137239716,-0.0274347862441
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,59,58,0.00859374814677,-0.00955347685764,0.0314223254958
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,45,44,0.0029011631841,-0.0127530826014,0.0184124968491
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,260,250,-0.0336951602123,-0.0399095588021,-0.0274907655647
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,99,95,0.00253957099805,-0.0114612847521,0.0210047397898
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,57,56,-0.00260277310682,-0.0154843974693,0.0110131492903
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,200,196,0.196428571429,0.135204081633,0.26549744898
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,78,77,-0.0194805194805,-0.142857142857,0.0910714285714
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,39,37,0.108108108108,-0.0540540540541,0.270945945946
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,245,236,0.199152542373,0.139777542373,0.256355932203
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,105,101,-0.0594059405941,-0.158415841584,0.0347772277228
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,64,62,0.0483870967742,-0.0967741935484,0.161290322581
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,174,170,0.208823529412,0.135294117647,0.282352941176
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,59,58,-0.0862068965517,-0.207327586207,0.051724137931
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,45,44,0,-0.181818181818,0.159090909091
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,260,250,0.188,0.13395,0.2421
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,99,95,0.0315789473684,-0.0790789473684,0.136842105263
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,57,56,0.0357142857143,-0.107142857143,0.178571428571
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,200,196,-1.81887755102,-2.43182397959,-1.21919642857
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,79,78,-0.0512820512821,-1.01346153846,0.989743589744
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,42,39,0.141025641026,-0.820512820513,1.12820512821
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,246,237,-1.70886075949,-2.23227848101,-1.14530590717
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,107,102,0.171568627451,-0.539338235294,0.975857843137
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,71,68,0.720588235294,-0.264889705882,1.64779411765
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,174,170,-1.93823529412,-2.62948529412,-1.37044117647
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,59,58,-0.051724137931,-1.06939655172,1.01810344828
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,50,48,1.26041666667,0.259895833333,2.35442708333
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,261,251,-1.59362549801,-2.10991035857,-1.07739043825
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,104,100,0.025,-0.91525,0.930625
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,62,60,0.658333333333,-0.275208333333,1.73333333333
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,200,196,1.80357142857,1.44119897959,2.19681122449
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,78,77,0.155844155844,-0.636363636364,1.13084415584
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,39,37,0.418918918919,-0.472972972973,1.37837837838
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,245,236,1.56779661017,1.22033898305,1.94306144068
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,105,101,0.361386138614,-0.371782178218,1.0495049505
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,64,62,0.322580645161,-0.420161290323,1.11290322581
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,174,170,1.90588235294,1.48220588235,2.35029411765
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,59,58,0.25,-0.655172413793,1.14655172414
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,45,44,-0.181818181818,-1.02329545455,0.659090909091
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,260,250,1.588,1.2339,1.92855
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,99,95,0.352631578947,-0.331710526316,1.08960526316
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,57,56,0.410714285714,-0.340178571429,1.21428571429
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,189,185,-0.0460247598926,-0.0563850045962,-0.0351182140117
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,59,59,-0.0473526194599,-0.0691602463619,-0.0280804286145
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,33,32,0.0200888304882,-0.0071449106596,0.063197180792
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,233,224,-0.0436855141003,-0.0533919864457,-0.0351269809604
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,74,72,-0.0271356746496,-0.0427226381827,-0.0123544642557
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,49,48,0.00603832716452,-0.0173436635864,0.0336085365954
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,164,160,-0.0481766670617,-0.0583197575972,-0.0381555816929
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,42,41,-0.0292925891346,-0.0485808687487,-0.0119858309201
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,34,34,0.0108763646962,-0.00866960225736,0.0270647875454
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,244,234,-0.0446248597338,-0.0531539988347,-0.036458911457
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,71,69,-0.045969147181,-0.065780811181,-0.029322463468
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,45,45,-0.00178492894226,-0.0197162364898,0.0152355828565
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,189,185,-0.0407971522353,-0.0501453538402,-0.0331356351117
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,59,59,-0.0221673034875,-0.0353995726914,-0.00982289371521
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,33,32,0.00583564285039,-0.0218567818218,0.0404280497796
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,233,224,-0.0389227049482,-0.0477431810222,-0.031454333578
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,74,72,-0.0217861341227,-0.0336233627021,-0.00782532771611
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,49,48,0.000474647023135,-0.0220004384699,0.0250387168596
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,164,160,-0.0432633716036,-0.0536600456298,-0.0350552097915
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,42,41,-0.0243771261466,-0.0412726414481,-0.0098179026844
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,34,34,0.00908592437656,-0.0111834105294,0.0299110366345
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,244,234,-0.0406780906908,-0.0480362124078,-0.0331314231467
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,71,69,-0.0291523926489,-0.041004649414,-0.0181975791859
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,45,45,-0.000734110742204,-0.0186808078773,0.0153010050209
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,189,185,-0.0402162065321,-0.0458955390042,-0.0331962318067
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,59,59,-0.021931788814,-0.0316389492512,-0.0121969336218
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,33,32,0.000607340993885,-0.0182884672851,0.0171263693528
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,233,224,-0.0394822268383,-0.0447213803518,-0.0341949644804
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,74,72,-0.0128893914798,-0.0204050491266,-0.0052172470269
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,49,48,-0.00728581964039,-0.0204790534258,0.00555993556721
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,164,160,-0.0401934250643,-0.0471209487367,-0.0334091238325
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,42,41,-0.0152152460117,-0.0250742318663,-0.00317099295105
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,34,34,0.00342405910778,-0.0107661787079,0.0198689173244
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,244,234,-0.0390637592917,-0.0443696282168,-0.033255767629
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,71,69,-0.0231157434304,-0.0321372682521,-0.0145170842932
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,45,45,-0.00558270894557,-0.0173217575158,0.00533929141126
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,189,185,0.251351351351,0.189189189189,0.318918918919
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,59,59,0.0847457627119,-0.0338983050847,0.186440677966
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,33,32,0.125,-0.0625,0.28125
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,233,224,0.236607142857,0.176339285714,0.290178571429
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,74,72,0.0833333333333,0,0.180555555556
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,49,48,0.166666666667,0.0208333333333,0.291666666667
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,164,160,0.259375,0.19375,0.331328125
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,42,41,0.0975609756098,0,0.195731707317
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,34,34,0.117647058824,-0.0588235294118,0.264705882353
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,244,234,0.230769230769,0.181570512821,0.286324786325
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,71,69,0.202898550725,0.101449275362,0.304347826087
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,45,45,0.155555555556,0.0222222222222,0.288888888889
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,194,190,-4.01842105263,-5.40592105263,-2.75184210526
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,66,66,0.227272727273,-1.78787878788,1.9553030303
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,38,36,-0.75,-3.153125,1.26423611111
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,239,230,-3.83913043478,-4.99494565217,-2.64364130435
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,87,83,0.650602409639,-0.989457831325,2.07289156627
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,63,61,0.344262295082,-1.66864754098,2.27889344262
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,169,165,-4.25151515152,-5.68318181818,-2.90060606061
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,47,46,0.45652173913,-1.61304347826,2.78315217391
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,45,44,1.125,-1.47897727273,3.59147727273
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,251,241,-3.50622406639,-4.6895746888,-2.42515560166
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,84,81,-0.246913580247,-2.13611111111,1.59290123457
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,57,56,0.151785714286,-1.98258928571,2.36674107143
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,189,185,3.81351351351,3.21304054054,4.36513513514
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,59,59,1.69491525424,0.321610169492,2.95042372881
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,33,32,1,-0.409375,2.3125
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,233,224,3.40178571429,2.91266741071,3.93560267857
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,74,72,1.47916666667,0.318402777778,2.60434027778
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,49,48,1.125,-0.0833333333333,2.29166666667
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,164,160,3.76875,3.14046875,4.284453125
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,42,41,1.17073170732,-0.12256097561,2.48902439024
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,34,34,0.117647058824,-1.58823529412,1.58897058824
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,244,234,3.42307692308,2.92516025641,3.94658119658
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,71,69,2.41304347826,1.22463768116,3.55815217391
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,45,45,1.42222222222,0.0883333333333,2.75666666667
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,future_return_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,future_return_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,future_return_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,future_return_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,future_return_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,future_return_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,future_return_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,future_return_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,future_return_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,future_return_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,future_return_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,future_return_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,mfe_40,40,CONTEXT_DEPENDENT,0,0,,,
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,mfe_40,40,CONTEXT_DEPENDENT,0,0,,,
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,mfe_40,40,CONTEXT_DEPENDENT,0,0,,,
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,mfe_40,40,CONTEXT_DEPENDENT,0,0,,,
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,mfe_40,40,CONTEXT_DEPENDENT,0,0,,,
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,mfe_40,40,CONTEXT_DEPENDENT,0,0,,,
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,mfe_40,40,CONTEXT_DEPENDENT,0,0,,,
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,mfe_40,40,CONTEXT_DEPENDENT,0,0,,,
MATCHED_PLACEBO,ENSEMBLE,validation,SUPPORT,mfe_40,40,CONTEXT_DEPENDENT,0,0,,,
MATCHED_PLACEBO,UNIFORM,discovery,SUPPORT,mfe_40,40,CONTEXT_DEPENDENT,0,0,,,
MATCHED_PLACEBO,UNIFORM,holdout,SUPPORT,mfe_40,40,CONTEXT_DEPENDENT,0,0,,,
MATCHED_PLACEBO,UNIFORM,validation,SUPPORT,mfe_40,40,CONTEXT_DEPENDENT,0,0,,,
MATCHED_PLACEBO,ACTIVE_STICKY,discovery,SUPPORT,mae_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,ACTIVE_STICKY,holdout,SUPPORT,mae_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,ACTIVE_STICKY,validation,SUPPORT,mae_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,DISPOSITION,discovery,SUPPORT,mae_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,DISPOSITION,holdout,SUPPORT,mae_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,DISPOSITION,validation,SUPPORT,mae_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,ENSEMBLE,discovery,SUPPORT,mae_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
MATCHED_PLACEBO,ENSEMBLE,holdout,SUPPORT,mae_40,40,POSITIVE_IS_CHIP_BETTER,0,0,,,
