control,model,split,side,metric,horizon,expected_direction,N,independent_event_count,effect,ci_low,ci_high
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,sessions_beyond_5,5,NEGATIVE_IS_CHIP_BETTER,87,87,-0.114942528736,-0.206896551724,-0.0229885057471
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,sessions_beyond_5,5,NEGATIVE_IS_CHIP_BETTER,103,103,-0.271844660194,-0.621359223301,0.048786407767
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,sessions_beyond_5,5,NEGATIVE_IS_CHIP_BETTER,36,36,-0.166666666667,-0.528472222222,0.194444444444
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,sessions_beyond_5,5,NEGATIVE_IS_CHIP_BETTER,84,84,-0.154761904762,-0.274107142857,-0.047619047619
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,sessions_beyond_5,5,NEGATIVE_IS_CHIP_BETTER,120,120,-0.0666666666667,-0.366875,0.216875
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,sessions_beyond_5,5,NEGATIVE_IS_CHIP_BETTER,35,35,-0.0857142857143,-0.4,0.285714285714
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,sessions_beyond_5,5,NEGATIVE_IS_CHIP_BETTER,75,75,-0.213333333333,-0.453666666667,0
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,sessions_beyond_5,5,NEGATIVE_IS_CHIP_BETTER,129,129,-0.232558139535,-0.480813953488,0.0232558139535
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,sessions_beyond_5,5,NEGATIVE_IS_CHIP_BETTER,47,47,-0.127659574468,-0.468085106383,0.128191489362
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,sessions_beyond_5,5,NEGATIVE_IS_CHIP_BETTER,94,94,-0.191489361702,-0.404255319149,0.000265957446808
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,121,121,0.0192482066165,0.00446736115896,0.0349486684898
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,49,49,0.0224843600066,0.0071300850387,0.0404829040087
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,81,81,0.0159476349237,-0.00238315090454,0.0333608271577
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,98,98,0.0145456866733,-0.00426060591176,0.0312128232763
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,32,32,0.0101533911965,-0.00850453515908,0.0310512796093
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,78,78,0.00557560437838,-0.00889507490637,0.0183172395038
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,118,118,0.0211828527651,0.00498186388331,0.0383122778525
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,30,30,0.000673597955068,-0.0172771004978,0.0165127342447
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,71,71,0.0218757098896,0.00976093523433,0.0346869481094
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,126,126,0.0170639750285,0.00209334273939,0.0317725072337
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,42,42,0.00884688998002,-0.00463532596604,0.0220016081877
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,future_return_10,10,POSITIVE_IS_CHIP_BETTER,84,84,0.0126914444585,-0.00308569742547,0.028930281191
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,121,121,0.00311514484982,-0.0138969031458,0.0185547765594
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,49,49,0.0166097002924,0.00645431357997,0.0287333581273
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,81,81,0.0164956435161,-0.0021113573585,0.0333933860225
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,98,98,-0.00414409098237,-0.0231879392351,0.0137604000408
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,32,32,0.00107101142263,-0.0135208210921,0.0176770624904
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,78,78,-0.002443388834,-0.0183653434719,0.0106187216539
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,118,118,0.0149757651841,0.00228900032642,0.0293883689791
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,30,30,0.00321998840867,-0.0119569155495,0.0164032619842
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,71,71,0.0119507519842,-0.000323404765213,0.0233746370369
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,126,126,0.00285617618911,-0.0104852376178,0.0155296131512
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,42,42,0.00469680493553,-0.00642282835158,0.0157204594212
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,mfe_10,10,CONTEXT_DEPENDENT,84,84,0.00886010128772,-0.00462536007311,0.0227662478448
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,121,121,0.00959559089851,-0.00190548740856,0.0195163588671
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,49,49,0.0168106304667,0.00878565623274,0.0261061875678
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,81,81,0.0124569625614,0.00156000155837,0.0213464731374
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,98,98,0.0038540378131,-0.00911610548631,0.0172004144797
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,32,32,0.00792282135947,-0.00376394915451,0.0194867278914
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,78,78,0.00798771184693,-0.000919160947929,0.0174178695965
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,118,118,0.0091848386091,-0.00304634521554,0.0212736320133
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,30,30,0.00950454376161,-6.37310098672e-05,0.0187423377308
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,71,71,0.0147282258448,0.00667347954567,0.0235392143578
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,126,126,0.00883688440135,7.68784784396e-06,0.0203069313358
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,42,42,0.00824181728789,-0.000804848074899,0.0176958224786
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,mae_10,10,POSITIVE_IS_CHIP_BETTER,84,84,0.00984020641276,-6.31002008018e-05,0.0202017341612
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,121,121,-0.0578512396694,-0.132231404959,0.0247933884298
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,49,49,-0.0204081632653,-0.0612244897959,0
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,81,81,-0.0740740740741,-0.135802469136,-0.0246913580247
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,98,98,-0.122448979592,-0.214285714286,-0.0204081632653
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,32,32,-0.21875,-0.34375,-0.09375
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,78,78,-0.0641025641026,-0.141025641026,0
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,118,118,-0.0593220338983,-0.14406779661,0.0256355932203
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,30,30,-0.133333333333,-0.266666666667,-0.0333333333333
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,71,71,-0.056338028169,-0.12676056338,0.0140845070423
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,126,126,-0.0793650793651,-0.15873015873,0
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,42,42,-0.0714285714286,-0.166666666667,0
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,cross_probability_10,10,NEGATIVE_IS_CHIP_BETTER,84,84,-0.0714285714286,-0.142857142857,-0.0119047619048
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,122,122,0.229508196721,-0.385655737705,0.836885245902
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,49,49,0.183673469388,-0.142857142857,0.612244897959
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,81,81,0.320987654321,0.037037037037,0.666666666667
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,99,99,0.838383838384,-0.101262626263,1.68686868687
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,32,32,1.0625,0.34296875,1.96953125
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,78,78,0.474358974359,0.128205128205,0.936538461538
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,119,119,0.319327731092,-0.437605042017,1.09243697479
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,31,31,0.387096774194,-0.516935483871,1.38790322581
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,71,71,0.323943661972,-0.0281690140845,0.746478873239
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,127,127,0.590551181102,-0.0395669291339,1.29940944882
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,43,43,0.418604651163,-0.325581395349,1.13953488372
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,time_to_cross_10,10,CONTEXT_DEPENDENT,84,84,0.511904761905,-0.0122023809524,1.03601190476
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,121,121,-0.330578512397,-0.677892561983,0.0340909090909
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,49,49,-0.387755102041,-0.836734693878,-0.040306122449
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,81,81,-0.358024691358,-0.654320987654,-0.148148148148
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,98,98,-0.755102040816,-1.30637755102,-0.234693877551
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,32,32,-0.78125,-1.34453125,-0.25
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,78,78,-0.448717948718,-0.794871794872,-0.153846153846
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,118,118,-0.398305084746,-0.814194915254,0.00974576271186
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,30,30,-0.6,-1.53333333333,-0.1
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,71,71,-0.535211267606,-1.02852112676,-0.168661971831
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,126,126,-0.690476190476,-1.1119047619,-0.277579365079
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,42,42,-0.47619047619,-1.04821428571,-0.0714285714286
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,sessions_beyond_10,10,NEGATIVE_IS_CHIP_BETTER,84,84,-0.488095238095,-0.892857142857,-0.106845238095
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,115,115,0.0276796104619,0.00773048170549,0.0490614236819
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,36,36,0.0392292994255,0.0214872535402,0.0583675154998
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,59,59,0.0424212384182,0.0226781090053,0.0656803430067
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,92,92,0.0243348726265,0.00348493190951,0.0506094045859
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,24,24,0.028479363001,-0.000841051099047,0.0668429562212
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,49,49,0.0212185317289,0.00524251671928,0.0370447119835
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,111,111,0.0306830045034,0.00966587330134,0.0512489022936
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,19,19,0.0263536703917,0.00303210430073,0.0542967116521
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,50,50,0.0314511515114,0.0174041614962,0.0451179729799
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,120,120,0.0190694523306,-0.00170139274399,0.0403442879015
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,31,31,0.0139300050497,-0.0125454466859,0.0405688745277
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,future_return_20,20,POSITIVE_IS_CHIP_BETTER,54,54,0.031968787897,0.0124174211192,0.0487702425817
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,115,115,0.016770642384,0.000287210200402,0.0349445836123
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,36,36,0.0255256920031,0.0153032544973,0.0366384325178
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,59,59,0.041697728522,0.0223264285898,0.0642116415449
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,92,92,0.0135521070296,-0.00751693146131,0.0354781002706
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,24,24,0.0149587001439,-0.00408606794831,0.0352142234292
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,49,49,0.00612573701975,-0.0110837566519,0.0230268189177
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,111,111,0.0207520734057,0.00147898937665,0.0388455840792
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,19,19,0.0129424705881,-0.000653498460964,0.0277643782887
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,50,50,0.0249712986584,0.0109231719894,0.0429443376089
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,120,120,0.00982289309363,-0.00845209113355,0.0299667312203
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,31,31,0.00841083514008,-0.0104693733586,0.025874768196
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,mfe_20,20,CONTEXT_DEPENDENT,54,54,0.0269857130855,0.0129140030312,0.0401085328481
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,115,115,0.0190879097879,0.00438260368908,0.0315078590994
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,36,36,0.0264678189065,0.0141719844692,0.040854025742
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,59,59,0.0254537932377,0.0123341882222,0.0376404983348
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,92,92,0.0179149661111,0.00199141255625,0.03226284698
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,24,24,0.015161732853,-0.00129619752325,0.0337319653778
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,49,49,0.0216904079541,0.0124530130805,0.032394686344
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,111,111,0.0212296617245,0.00725502294371,0.0335432090782
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,19,19,0.0174445329194,0.000406551176419,0.0356582183863
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,50,50,0.0263256620237,0.0152784349075,0.0378252088679
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,120,120,0.0182704254187,0.0061683249461,0.0303590069573
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,31,31,0.00881931675527,-0.00352329326941,0.020469696592
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,mae_20,20,POSITIVE_IS_CHIP_BETTER,54,54,0.0298604014913,0.0170762569669,0.0425067658653
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,115,115,-0.121739130435,-0.208695652174,-0.0347826086957
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,36,36,-0.0833333333333,-0.166666666667,0
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,59,59,-0.203389830508,-0.322033898305,-0.101271186441
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,92,92,-0.173913043478,-0.282608695652,-0.054347826087
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,24,24,-0.208333333333,-0.375,-0.0416666666667
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,49,49,-0.204081632653,-0.326530612245,-0.0816326530612
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,111,111,-0.0990990990991,-0.180405405405,0
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,19,19,-0.105263157895,-0.263157894737,0
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,50,50,-0.28,-0.42,-0.16
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,120,120,-0.158333333333,-0.258333333333,-0.0666666666667
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,31,31,-0.0967741935484,-0.225806451613,0
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,cross_probability_20,20,NEGATIVE_IS_CHIP_BETTER,54,54,-0.185185185185,-0.333333333333,-0.0555555555556
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,117,117,1.26495726496,-0.222222222222,2.63311965812
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,40,40,1.45,0.274375,2.900625
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,61,61,1.93442622951,0.934016393443,3.08237704918
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,discovery,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,94,94,2.42553191489,0.648138297872,4.2664893617
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,holdout,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,27,27,3.07407407407,1.1462962963,5.63055555556
TIME_SHIFTED_FUTURE_STATE,DISPOSITION,validation,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,50,50,2.36,1.1,3.94
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,discovery,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,114,114,1.18421052632,-0.63201754386,3.07368421053
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,holdout,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,22,22,1,-1.81818181818,3.86477272727
TIME_SHIFTED_FUTURE_STATE,ENSEMBLE,validation,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,51,51,2.35294117647,0.960784313725,3.66764705882
TIME_SHIFTED_FUTURE_STATE,UNIFORM,discovery,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,123,123,1.80487804878,0.300406504065,3.53719512195
TIME_SHIFTED_FUTURE_STATE,UNIFORM,holdout,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,34,34,1.5,-0.0889705882353,3.61838235294
TIME_SHIFTED_FUTURE_STATE,UNIFORM,validation,SUPPORT,time_to_cross_20,20,CONTEXT_DEPENDENT,55,55,2.32727272727,0.617727272727,3.96727272727
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,discovery,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,115,115,-1.02608695652,-1.70434782609,-0.4
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,holdout,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,36,36,-0.722222222222,-1.47361111111,-0.166666666667
TIME_SHIFTED_FUTURE_STATE,ACTIVE_STICKY,validation,SUPPORT,sessions_beyond_20,20,NEGATIVE_IS_CHIP_BETTER,59,59,-1.74576271186,-2.62754237288,-0.897881355932
