model,split,distribution_shape,metric,horizon,N,independent_event_count,effect,ci_low,ci_high
UNIFORM,validation,DOUBLE_PEAK,future_return_10,10,686,378,0.0470856625722,0.036238185194,0.059623071138
UNIFORM,validation,DOUBLE_PEAK,mfe_10,10,686,378,0.123721652209,0.111446787722,0.134224598749
UNIFORM,validation,DOUBLE_PEAK,mae_10,10,686,378,-0.0438571539363,-0.0479978267452,-0.0399034493711
UNIFORM,validation,DOUBLE_PEAK,future_volatility_10,10,686,378,0.0251889098132,0.0241447636684,0.0263787751799
UNIFORM,validation,DOUBLE_PEAK,future_volume_ratio_10,10,686,378,1.37099433962,1.27832771242,1.47194357582
UNIFORM,validation,DOUBLE_PEAK,future_return_20,20,686,378,0.019299224234,0.0075546228072,0.0311147272919
UNIFORM,validation,DOUBLE_PEAK,mfe_20,20,686,378,0.147193538697,0.134629085703,0.161407243678
UNIFORM,validation,DOUBLE_PEAK,mae_20,20,686,378,-0.0605118379233,-0.0657812200076,-0.0551614012505
UNIFORM,validation,DOUBLE_PEAK,future_volatility_20,20,686,378,0.0263812258735,0.0252002532121,0.0275306939772
UNIFORM,validation,DOUBLE_PEAK,future_volume_ratio_20,20,686,378,1.25918237165,1.17964781459,1.35475454177
UNIFORM,validation,DOUBLE_PEAK,future_return_40,40,686,378,0.0410751414372,0.0225414130612,0.0596766997726
UNIFORM,validation,DOUBLE_PEAK,mfe_40,40,686,378,0.223436616547,0.20336238548,0.246857700271
UNIFORM,validation,DOUBLE_PEAK,mae_40,40,686,378,-0.0865124636673,-0.0942846191473,-0.0784633324784
UNIFORM,validation,DOUBLE_PEAK,future_volatility_40,40,686,378,0.0270032528079,0.0260339896203,0.0279826630922
UNIFORM,validation,DOUBLE_PEAK,future_volume_ratio_40,40,686,378,1.36179746417,1.24226678373,1.47140425918
UNIFORM,validation,SINGLE_DOMINANT,future_return_5,5,1258,471,0.0300112048536,0.0260852583402,0.0333309905558
UNIFORM,validation,SINGLE_DOMINANT,mfe_5,5,1258,471,0.0792338584007,0.0748558481909,0.0829452018237
UNIFORM,validation,SINGLE_DOMINANT,mae_5,5,1258,471,-0.0231779735135,-0.0246759570953,-0.0216793012989
UNIFORM,validation,SINGLE_DOMINANT,future_volatility_5,5,1258,471,0.0213458864301,0.0205131734678,0.02227543783
UNIFORM,validation,SINGLE_DOMINANT,future_volume_ratio_5,5,1258,471,1.32100989967,1.26379441368,1.3814788996
UNIFORM,validation,SINGLE_DOMINANT,future_return_10,10,1258,471,0.0432136217932,0.037257538129,0.0486715816959
UNIFORM,validation,SINGLE_DOMINANT,mfe_10,10,1258,471,0.115004739328,0.109329355344,0.121330372499
UNIFORM,validation,SINGLE_DOMINANT,mae_10,10,1258,471,-0.0396286957703,-0.0421246423914,-0.0366694120898
UNIFORM,validation,SINGLE_DOMINANT,future_volatility_10,10,1258,471,0.0250245611144,0.0241501677628,0.0258123659977
UNIFORM,validation,SINGLE_DOMINANT,future_volume_ratio_10,10,1258,471,1.3699922084,1.31755138599,1.42345274434
UNIFORM,validation,SINGLE_DOMINANT,future_return_20,20,1258,471,0.0194296036033,0.012829196239,0.0260980365726
UNIFORM,validation,SINGLE_DOMINANT,mfe_20,20,1258,471,0.144483830165,0.138576265634,0.151861219518
UNIFORM,validation,SINGLE_DOMINANT,mae_20,20,1258,471,-0.056321252511,-0.0601339314261,-0.0527581818625
UNIFORM,validation,SINGLE_DOMINANT,future_volatility_20,20,1258,471,0.0259805731042,0.025087283792,0.026838083142
UNIFORM,validation,SINGLE_DOMINANT,future_volume_ratio_20,20,1258,471,1.30128097287,1.24374672081,1.367692306
UNIFORM,validation,SINGLE_DOMINANT,future_return_40,40,1258,471,0.0503060009106,0.0379443829725,0.0630504320546
UNIFORM,validation,SINGLE_DOMINANT,mfe_40,40,1258,471,0.23130787704,0.216855049919,0.24681067655
UNIFORM,validation,SINGLE_DOMINANT,mae_40,40,1258,471,-0.0823939704562,-0.0879116549519,-0.0773342803368
UNIFORM,validation,SINGLE_DOMINANT,future_volatility_40,40,1258,471,0.0270139900892,0.0262346765728,0.0277558154253
UNIFORM,validation,SINGLE_DOMINANT,future_volume_ratio_40,40,1258,471,1.39001389876,1.31523323652,1.47219557829
