audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,n,partial_rho,low_n,high_n,tail_residual_gap
partial_rank,REJECTED_MINUS_ACCEPTED,block,A,CHINEXT_BOARD,NON_ST,pit,3,107,0.19291391922885362,,,
partial_rank,REJECTED_MINUS_ACCEPTED,block,A,SH_A,ALL_STATUS,pit,3,107,-0.025639029670589685,,,
partial_rank,REJECTED_MINUS_ACCEPTED,block,A,SH_A,NON_ST,pit,3,107,-0.053830525658317245,,,
partial_rank,REJECTED_MINUS_ACCEPTED,block,A,SZ_A,ALL_STATUS,pit,3,107,-0.17051365587780778,,,
partial_rank,REJECTED_MINUS_ACCEPTED,block,A,SZ_A,NON_ST,pit,3,107,-0.19098135918132336,,,
partial_rank,REJECTED_MINUS_ACCEPTED,block,B,ALL_A,ALL_STATUS,pit,3,722,-0.030487102330174553,,,
partial_rank,REJECTED_MINUS_ACCEPTED,block,B,ALL_A,NON_ST,pit,3,722,-0.021125779901863168,,,
partial_rank,REJECTED_MINUS_ACCEPTED,block,B,CHINEXT_BOARD,ALL_STATUS,pit,3,719,0.045623619614702002,,,
partial_rank,REJECTED_MINUS_ACCEPTED,block,B,CHINEXT_BOARD,NON_ST,pit,3,720,0.04565639797070109,,,
partial_rank,REJECTED_MINUS_ACCEPTED,block,B,SH_A,ALL_STATUS,pit,3,722,0.013334388288639162,,,
partial_rank,REJECTED_MINUS_ACCEPTED,block,B,SH_A,NON_ST,pit,3,722,0.023154208661678968,,,
partial_rank,REJECTED_MINUS_ACCEPTED,block,B,SZ_A,ALL_STATUS,pit,3,722,-0.026477161055482867,,,
partial_rank,REJECTED_MINUS_ACCEPTED,block,B,SZ_A,NON_ST,pit,3,722,-0.031814313972797457,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,1,829,-0.11581120545152949,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,3,829,-0.027191655539628951,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,5,829,0.015366970058031122,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,829,-0.12850935587744677,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,829,-0.03645472721743008,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,829,0.0034791173049013124,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,1,829,-0.10961363585656525,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,3,829,-0.021022477205761999,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,5,829,0.019973165796140589,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,829,-0.11669445619807807,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,829,-0.026948120879152392,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,829,0.011407795009643602,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,1,826,0.034430708210531902,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,3,826,0.06764599506408181,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,5,826,0.1284252276273144,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,826,0.015349087094585519,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,826,0.044709948424901697,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,826,0.10489984281556312,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,1,827,0.033936415698877891,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,3,827,0.065381681545784207,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,5,827,0.12370267309049085,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,827,0.016988140782872519,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,827,0.044562552755785079,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,827,0.10146738785189782,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,1,829,-0.071171822530808074,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,3,829,0.012464176069300441,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,5,829,0.0291191387178821,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,829,-0.080371141004787136,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,829,0.012836275633575325,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,829,0.029452204303803482,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,1,829,-0.065195649888658669,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,3,829,0.013329773140870534,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,5,829,0.025120210441437474,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,829,-0.070534656425475434,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,829,0.017413703781699652,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,829,0.028176810261659184,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,1,829,-0.12614440258940063,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,3,829,-0.026406127040619093,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,5,829,0.034905213991165904,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,829,-0.14039923405750115,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,829,-0.038232386765196302,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,829,0.019948374535409152,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,1,829,-0.13465564037330302,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,3,829,-0.032683945266662601,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,5,829,0.03142551354452066,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,1,829,-0.14290626597906336,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,829,-0.042542115437042123,,,
partial_rank,REJECTED_MINUS_ACCEPTED,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,5,829,0.017343827681904893,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,ALL_A,ALL_STATUS,pit,3,722,-0.030487102330174553,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,ALL_A,NON_ST,pit,3,722,-0.021125779901863168,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,719,0.045623619614702002,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,CHINEXT_BOARD,NON_ST,pit,3,720,0.04565639797070109,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,SH_A,ALL_STATUS,pit,3,722,0.013334388288639162,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,SH_A,NON_ST,pit,3,722,0.023154208661678968,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,SZ_A,ALL_STATUS,pit,3,722,-0.026477161055482867,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2020,SZ_A,NON_ST,pit,3,722,-0.031814313972797457,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,ALL_A,ALL_STATUS,pit,3,586,0.029818526537988083,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,ALL_A,NON_ST,pit,3,586,0.036427068014231068,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,586,0.095929784909591004,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,CHINEXT_BOARD,NON_ST,pit,3,586,0.09548352666286096,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,SH_A,ALL_STATUS,pit,3,586,0.066475414981697178,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,SH_A,NON_ST,pit,3,586,0.067077123710300557,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,SZ_A,ALL_STATUS,pit,3,586,0.0098652983303615036,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2021,SZ_A,NON_ST,pit,3,586,0.008816605463102074,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,ALL_A,ALL_STATUS,pit,3,587,-0.035152589135582099,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,ALL_A,NON_ST,pit,3,587,-0.024330766211818837,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,584,0.063891787983906989,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,CHINEXT_BOARD,NON_ST,pit,3,585,0.064268516072038345,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,SH_A,ALL_STATUS,pit,3,587,0.027155728320722657,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,SH_A,NON_ST,pit,3,587,0.02692548218229766,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,SZ_A,ALL_STATUS,pit,3,587,-0.054514820573014822,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2022,SZ_A,NON_ST,pit,3,587,-0.060309224320521874,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,ALL_A,ALL_STATUS,pit,3,592,-0.097390278131332012,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,ALL_A,NON_ST,pit,3,592,-0.091232777518824124,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,589,-0.020660087001511628,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,CHINEXT_BOARD,NON_ST,pit,3,590,-0.02331070472053548,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,SH_A,ALL_STATUS,pit,3,592,-0.0670924952487649,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,SH_A,NON_ST,pit,3,592,-0.063091464121570004,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,SZ_A,ALL_STATUS,pit,3,592,-0.06652021623435618,,,
partial_rank,REJECTED_MINUS_ACCEPTED,leave_one_year_out,2023,SZ_A,NON_ST,pit,3,592,-0.07479402381520843,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,ALL_A,ALL_STATUS,pit,3,276,0.048336798905542759,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,ALL_A,ALL_STATUS,pit,5,166,0.082259721771457281,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,ALL_A,NON_ST,pit,3,276,0.052471232559001123,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,ALL_A,NON_ST,pit,5,166,0.076960503492836382,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,3,275,0.096723988839842318,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,5,166,0.12177941050204361,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,CHINEXT_BOARD,NON_ST,pit,3,275,0.08736333863847752,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,CHINEXT_BOARD,NON_ST,pit,5,166,0.1221989044621046,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SH_A,ALL_STATUS,pit,3,276,0.084205769110618126,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SH_A,ALL_STATUS,pit,5,166,-0.011733791762925242,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SH_A,NON_ST,pit,3,276,0.062965951169826312,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SH_A,NON_ST,pit,5,166,-0.016860668171778961,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SZ_A,ALL_STATUS,pit,3,276,0.054532265990541944,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SZ_A,ALL_STATUS,pit,5,166,0.024759206316798111,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SZ_A,NON_ST,pit,3,276,0.057528672890547257,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,0,SZ_A,NON_ST,pit,5,166,0.04945185225578113,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,ALL_A,ALL_STATUS,pit,3,277,-0.06889527290968879,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,ALL_A,ALL_STATUS,pit,5,166,-0.13935331768134129,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,ALL_A,NON_ST,pit,3,277,-0.056992961317551209,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,ALL_A,NON_ST,pit,5,166,-0.11430814101950865,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,3,277,0.039857961245798913,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,5,164,0.02799285515313359,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,CHINEXT_BOARD,NON_ST,pit,3,277,0.040520503809585204,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,CHINEXT_BOARD,NON_ST,pit,5,165,0.031131191827040959,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SH_A,ALL_STATUS,pit,3,277,-0.070461410548578393,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SH_A,ALL_STATUS,pit,5,166,0.051503125161429263,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SH_A,NON_ST,pit,3,277,-0.059294983200316335,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SH_A,NON_ST,pit,5,166,0.049143238702342523,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SZ_A,ALL_STATUS,pit,3,277,-0.054089101336869637,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SZ_A,ALL_STATUS,pit,5,166,-0.11474334910322734,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SZ_A,NON_ST,pit,3,277,-0.056161870405917441,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,1,SZ_A,NON_ST,pit,5,166,-0.12416574213354149,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,ALL_A,ALL_STATUS,pit,3,276,-0.079992511110457812,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,ALL_A,ALL_STATUS,pit,5,165,0.1071937167649467,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,ALL_A,NON_ST,pit,3,276,-0.071351027184247656,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,ALL_A,NON_ST,pit,5,165,0.10402223288383393,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,3,274,0.0087570417400205467,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,5,164,0.11988658332857501,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,CHINEXT_BOARD,NON_ST,pit,3,275,0.011579696059000277,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,CHINEXT_BOARD,NON_ST,pit,5,164,0.085892341364753558,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SH_A,ALL_STATUS,pit,3,276,0.040160189662676163,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SH_A,ALL_STATUS,pit,5,165,0.094631873828119717,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SH_A,NON_ST,pit,3,276,0.052336119523320124,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SH_A,NON_ST,pit,5,165,0.087592513754789519,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SZ_A,ALL_STATUS,pit,3,276,-0.096996089451288375,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SZ_A,ALL_STATUS,pit,5,165,0.10270450461722047,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SZ_A,NON_ST,pit,3,276,-0.11185729472143638,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,2,SZ_A,NON_ST,pit,5,165,0.073862345196163554,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,ALL_A,ALL_STATUS,pit,5,166,-0.056436776003328165,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,ALL_A,NON_ST,pit,5,166,-0.039973502953649778,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,CHINEXT_BOARD,ALL_STATUS,pit,5,166,0.21433456898551653,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,CHINEXT_BOARD,NON_ST,pit,5,166,0.22052927096815611,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,SH_A,ALL_STATUS,pit,5,166,-0.096128931849590399,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,SH_A,NON_ST,pit,5,166,-0.098020204918006601,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,SZ_A,ALL_STATUS,pit,5,166,0.076301896560034693,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,3,SZ_A,NON_ST,pit,5,166,0.10244122284727981,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,ALL_A,ALL_STATUS,pit,5,166,0.030447262642057622,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,ALL_A,NON_ST,pit,5,166,0.037337199937068584,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,CHINEXT_BOARD,ALL_STATUS,pit,5,166,0.047667482317467619,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,CHINEXT_BOARD,NON_ST,pit,5,166,0.054295505473861853,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,SH_A,ALL_STATUS,pit,5,166,0.10688059069944449,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,SH_A,NON_ST,pit,5,166,0.11330773147248907,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,SZ_A,ALL_STATUS,pit,5,166,0.0012953393372227542,,,
partial_rank,REJECTED_MINUS_ACCEPTED,phase,4,SZ_A,NON_ST,pit,5,166,-0.018224407333072148,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,ALL_A,ALL_STATUS,pit,3,107,-0.12153371157885658,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,ALL_A,NON_ST,pit,3,107,-0.11772351210665122,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,107,0.19184299039779176,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,CHINEXT_BOARD,NON_ST,pit,3,107,0.19291391922885362,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,SH_A,ALL_STATUS,pit,3,107,-0.025639029670589685,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,SH_A,NON_ST,pit,3,107,-0.053830525658317245,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,SZ_A,ALL_STATUS,pit,3,107,-0.17051365587780778,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2020,SZ_A,NON_ST,pit,3,107,-0.19098135918132336,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,ALL_A,ALL_STATUS,pit,3,243,-0.14767652773694895,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,ALL_A,NON_ST,pit,3,243,-0.13336279091489836,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,240,-0.054360277239204911,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,CHINEXT_BOARD,NON_ST,pit,3,241,-0.049121074644317683,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,SH_A,ALL_STATUS,pit,3,243,-0.093180189838177482,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,SH_A,NON_ST,pit,3,243,-0.092424646794889959,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,SZ_A,ALL_STATUS,pit,3,243,-0.13518998916709293,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2021,SZ_A,NON_ST,pit,3,243,-0.14667415809726819,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,ALL_A,ALL_STATUS,pit,3,242,-0.029252613353439358,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,ALL_A,NON_ST,pit,3,242,-0.043084134284985837,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,242,0.033676822977153062,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,CHINEXT_BOARD,NON_ST,pit,3,242,0.021237186303162642,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,SH_A,ALL_STATUS,pit,3,242,-0.0010076109751572175,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,SH_A,NON_ST,pit,3,242,-0.0045670999506205968,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,SZ_A,ALL_STATUS,pit,3,242,0.017417029027273021,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2022,SZ_A,NON_ST,pit,3,242,0.0078146870554774688,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,ALL_A,ALL_STATUS,pit,3,237,0.11447252999249252,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,ALL_A,NON_ST,pit,3,237,0.11251646940162652,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,237,0.15709500318481198,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,CHINEXT_BOARD,NON_ST,pit,3,237,0.15505363183586421,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,SH_A,ALL_STATUS,pit,3,237,0.12962657310880346,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,SH_A,NON_ST,pit,3,237,0.13690428608001931,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,SZ_A,ALL_STATUS,pit,3,237,0.097866849738402345,,,
partial_rank,REJECTED_MINUS_ACCEPTED,year,2023,SZ_A,NON_ST,pit,3,237,0.082733777600697847,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,ALL_A,ALL_STATUS,pit,3,107,-0.22055294384387744,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,ALL_A,NON_ST,pit,3,107,-0.2203650079376944,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,CHINEXT_BOARD,ALL_STATUS,pit,3,107,-0.20044887933141858,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,CHINEXT_BOARD,NON_ST,pit,3,107,-0.19591118890343162,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,SH_A,ALL_STATUS,pit,3,107,-0.16130173415134028,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,SH_A,NON_ST,pit,3,107,-0.15085720243375003,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,SZ_A,ALL_STATUS,pit,3,107,-0.1579520050071235,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,A,SZ_A,NON_ST,pit,3,107,-0.14125226272634187,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,ALL_A,ALL_STATUS,pit,3,722,-0.35230901234733303,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,ALL_A,NON_ST,pit,3,722,-0.3578018937845292,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,CHINEXT_BOARD,ALL_STATUS,pit,3,719,-0.31908402953211767,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,CHINEXT_BOARD,NON_ST,pit,3,720,-0.31476867188326707,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,SH_A,ALL_STATUS,pit,3,722,-0.36464900772727865,,,
partial_rank,ACCEPTED_CROSSER_DOWNSIDE,block,B,SH_A,NON_ST,pit,3,722,-0.37499092522723287,,,
