trade_date,market_view,denominator,event_year,cal_idx,horizon,anchor_count,analysis_count,retention,supported,raw_rho,partial_rho,target_rank_r2,low_n,high_n,controlled_tail_gap
2020-04-29,SH_A,NON_ST,2020,564,1,130,126,0.96923076923076923,True,-0.11774004860789741,-0.092927706497649046,0.17954795462829187,25,25,-0.0039375815148699035
2020-04-29,SH_A,NON_ST,2020,564,3,130,126,0.96923076923076923,True,-0.062776247133549623,-0.07133955866198588,0.17954795462829187,25,25,-0.013159169176385852
2020-04-29,SH_A,NON_ST,2020,564,5,130,126,0.96923076923076923,True,-0.075572666775738193,-0.083136370171810067,0.17954795462829187,25,25,-0.019490578887755725
2020-04-29,SZ_A,NON_ST,2020,564,1,125,125,1,True,-0.086021769652540062,-0.083540086014940965,0.38061505649587279,25,25,-0.0073056157550694502
2020-04-29,SZ_A,NON_ST,2020,564,3,125,125,1,True,-0.01920131736400436,-0.054004659036163839,0.38061505649587279,25,25,-0.0090601581521305777
2020-04-29,SZ_A,NON_ST,2020,564,5,125,125,1,True,-0.044835844097644739,-0.076608750797794029,0.38061505649587279,25,25,-0.011035690699374042
2020-04-30,ALL_A,ALL_STATUS,2020,565,1,375,368,0.98133333333333328,True,-0.092799736863000443,-0.087709743917320115,0.36993273290059192,74,74,-0.0036014528381867724
2020-04-30,ALL_A,ALL_STATUS,2020,565,3,375,368,0.98133333333333328,True,-0.14242902414242184,-0.11445030839742439,0.36993273290059192,74,74,-0.0053579176774661416
2020-04-30,ALL_A,ALL_STATUS,2020,565,5,375,368,0.98133333333333328,True,-0.17760010575563237,-0.12910294638067177,0.36993273290059192,74,74,-0.0052025906487167687
2020-04-30,CHINEXT_BOARD,ALL_STATUS,2020,565,1,65,64,0.98461538461538467,True,-0.30096153846153845,-0.34755075502757787,0.34509342682060096,13,13,-0.014049303251159172
2020-04-30,CHINEXT_BOARD,ALL_STATUS,2020,565,3,65,64,0.98461538461538467,True,-0.31895604395604393,-0.33197910873568803,0.34509342682060096,13,13,-0.014442818984955298
2020-04-30,CHINEXT_BOARD,ALL_STATUS,2020,565,5,65,64,0.98461538461538467,True,-0.32687728937728938,-0.3141888925097171,0.34509342682060096,13,13,-0.020487655773323378
2020-04-30,SH_A,ALL_STATUS,2020,565,1,204,200,0.98039215686274506,True,-0.076159239660141473,-0.030337026410137295,0.43197527711178962,40,40,0.002641411864250702
2020-04-30,SH_A,ALL_STATUS,2020,565,3,204,200,0.98039215686274506,True,-0.14279162333745221,-0.081378625025871218,0.43197527711178962,40,40,-0.001638966720560795
2020-04-30,SH_A,ALL_STATUS,2020,565,5,204,200,0.98039215686274506,True,-0.1709563380170892,-0.091643939627897325,0.43197527711178962,40,40,-0.00098509226061529271
2020-04-30,SZ_A,ALL_STATUS,2020,565,1,171,168,0.98245614035087714,True,-0.11526700314525616,-0.12549473068980016,0.29999029504998986,34,34,-0.0094155263664322045
2020-04-30,SZ_A,ALL_STATUS,2020,565,3,171,168,0.98245614035087714,True,-0.14642575358104579,-0.13186604050704748,0.29999029504998986,34,34,-0.0087281369261878392
2020-04-30,SZ_A,ALL_STATUS,2020,565,5,171,168,0.98245614035087714,True,-0.19319108603870905,-0.14922280841788801,0.29999029504998986,34,34,-0.010967213432761426
2020-04-30,ALL_A,NON_ST,2020,565,1,371,365,0.98382749326145558,True,-0.093269313404213461,-0.091280545753043174,0.37498987948292128,73,73,-0.0035304240251135201
2020-04-30,ALL_A,NON_ST,2020,565,3,371,365,0.98382749326145558,True,-0.14304734685170067,-0.11849151347803083,0.37498987948292128,73,73,-0.0038474871817495704
2020-04-30,ALL_A,NON_ST,2020,565,5,371,365,0.98382749326145558,True,-0.17471916995796799,-0.12663293573441081,0.37498987948292128,73,73,-0.0036513796326110956
2020-04-30,CHINEXT_BOARD,NON_ST,2020,565,1,65,64,0.98461538461538467,True,-0.30096153846153845,-0.34755075502757787,0.34509342682060096,13,13,-0.014049303251159172
2020-04-30,CHINEXT_BOARD,NON_ST,2020,565,3,65,64,0.98461538461538467,True,-0.31895604395604393,-0.33197910873568803,0.34509342682060096,13,13,-0.014442818984955298
2020-04-30,CHINEXT_BOARD,NON_ST,2020,565,5,65,64,0.98461538461538467,True,-0.32687728937728938,-0.3141888925097171,0.34509342682060096,13,13,-0.020487655773323378
2020-04-30,SH_A,NON_ST,2020,565,1,203,199,0.98029556650246308,True,-0.0781385086095404,-0.033749769529546468,0.43565691847890675,40,40,0.0025930666072479201
2020-04-30,SH_A,NON_ST,2020,565,3,203,199,0.98029556650246308,True,-0.14536628040441146,-0.087584683161867669,0.43565691847890675,40,40,-0.0017908895828009251
2020-04-30,SH_A,NON_ST,2020,565,5,203,199,0.98029556650246308,True,-0.16599671310977032,-0.083829163662589204,0.43565691847890675,40,40,-0.00085118870236392137
2020-04-30,SZ_A,NON_ST,2020,565,1,168,166,0.98809523809523814,True,-0.11444413327398049,-0.13345577133879416,0.30572723729122364,33,33,-0.0093223170982978179
2020-04-30,SZ_A,NON_ST,2020,565,3,168,166,0.98809523809523814,True,-0.14487879326484432,-0.13908686837626799,0.30572723729122364,33,33,-0.0053816127952227479
2020-04-30,SZ_A,NON_ST,2020,565,5,168,166,0.98809523809523814,True,-0.1928315501515786,-0.15518983062351294,0.30572723729122364,33,33,-0.007672549467500369
2020-05-06,ALL_A,ALL_STATUS,2020,566,1,464,457,0.98491379310344829,True,-0.28388181529891399,-0.04079479381978026,0.48429520815889238,91,91,-0.0045089149770107945
2020-05-06,ALL_A,ALL_STATUS,2020,566,3,464,457,0.98491379310344829,True,-0.34969458904129042,-0.09504396890424395,0.48429520815889238,91,91,-0.0084024744073187326
2020-05-06,ALL_A,ALL_STATUS,2020,566,5,464,457,0.98491379310344829,True,-0.33692438880637782,-0.076956521901540467,0.48429520815889238,91,91,-0.011367637980949332
2020-05-06,CHINEXT_BOARD,ALL_STATUS,2020,566,1,84,84,1,True,-0.20789713475751748,-0.068617539312321243,0.40150001861988105,17,17,-0.0076522685670650566
2020-05-06,CHINEXT_BOARD,ALL_STATUS,2020,566,3,84,84,1,True,-0.23486888731396174,-0.17231068717761738,0.40150001861988105,17,17,-0.016997579895184994
2020-05-06,CHINEXT_BOARD,ALL_STATUS,2020,566,5,84,84,1,True,-0.21935810468765821,-0.1599427742383262,0.40150001861988105,17,17,-0.024776849085074059
2020-05-06,SH_A,ALL_STATUS,2020,566,1,231,225,0.97402597402597402,True,-0.37390223345975565,-0.053528962887054859,0.48631049644302282,45,45,-0.0027508134456248
2020-05-06,SH_A,ALL_STATUS,2020,566,3,231,225,0.97402597402597402,True,-0.44354719764011807,-0.12884669627452333,0.48631049644302282,45,45,-0.0051429386545720143
2020-05-06,SH_A,ALL_STATUS,2020,566,5,231,225,0.97402597402597402,True,-0.41764075475158291,-0.083560551604826977,0.48631049644302282,45,45,-0.0050436976547974088
2020-05-06,SZ_A,ALL_STATUS,2020,566,1,233,232,0.99570815450643779,True,-0.18927129664266382,-0.035316752046561158,0.49393157388429443,46,46,-0.0035763090938624332
2020-05-06,SZ_A,ALL_STATUS,2020,566,3,233,232,0.99570815450643779,True,-0.24568749291259273,-0.065529561975373615,0.49393157388429443,46,46,-0.0095502369975299407
2020-05-06,SZ_A,ALL_STATUS,2020,566,5,233,232,0.99570815450643779,True,-0.24497731068694506,-0.073815707422741655,0.49393157388429443,46,46,-0.014034248369334063
2020-05-06,ALL_A,NON_ST,2020,566,1,460,453,0.98478260869565215,True,-0.28911468039707627,-0.042853399169128725,0.48985160990658516,91,91,-0.0041504696749705425
2020-05-06,ALL_A,NON_ST,2020,566,3,460,453,0.98478260869565215,True,-0.35397128663453331,-0.097210143780331298,0.48985160990658516,91,91,-0.008105232124399727
2020-05-06,ALL_A,NON_ST,2020,566,5,460,453,0.98478260869565215,True,-0.33743662745000602,-0.070132277370631074,0.48985160990658516,91,91,-0.010302815568808778
2020-05-06,CHINEXT_BOARD,NON_ST,2020,566,1,84,84,1,True,-0.20789713475751748,-0.068617539312321243,0.40150001861988105,17,17,-0.0076522685670650566
2020-05-06,CHINEXT_BOARD,NON_ST,2020,566,3,84,84,1,True,-0.23486888731396174,-0.17231068717761738,0.40150001861988105,17,17,-0.016997579895184994
2020-05-06,CHINEXT_BOARD,NON_ST,2020,566,5,84,84,1,True,-0.21935810468765821,-0.1599427742383262,0.40150001861988105,17,17,-0.024776849085074059
2020-05-06,SH_A,NON_ST,2020,566,1,231,225,0.97402597402597402,True,-0.37390223345975565,-0.053528962887054859,0.48631049644302282,45,45,-0.0027508134456248
2020-05-06,SH_A,NON_ST,2020,566,3,231,225,0.97402597402597402,True,-0.44354719764011807,-0.12884669627452333,0.48631049644302282,45,45,-0.0051429386545720143
2020-05-06,SH_A,NON_ST,2020,566,5,231,225,0.97402597402597402,True,-0.41764075475158291,-0.083560551604826977,0.48631049644302282,45,45,-0.0050436976547974088
2020-05-06,SZ_A,NON_ST,2020,566,1,229,228,0.99563318777292575,True,-0.19983815555039272,-0.042519164493211227,0.50630534832926355,46,46,-0.0041364967901386749
2020-05-06,SZ_A,NON_ST,2020,566,3,229,228,0.99563318777292575,True,-0.25381880918559407,-0.072421511390838009,0.50630534832926355,46,46,-0.0095952166840902499
2020-05-06,SZ_A,NON_ST,2020,566,5,229,228,0.99563318777292575,True,-0.24582834266668152,-0.063522937899359228,0.50630534832926355,46,46,-0.012174320528305348
2020-05-07,ALL_A,ALL_STATUS,2020,567,1,493,489,0.99188640973630826,True,-0.36383368294059959,-0.045102746418106396,0.55846064193868683,98,98,-0.0037773789878545244
2020-05-07,ALL_A,ALL_STATUS,2020,567,3,493,489,0.99188640973630826,True,-0.33127354400788872,-0.073834742545849819,0.55846064193868683,98,98,-0.0064112283199743957
2020-05-07,ALL_A,ALL_STATUS,2020,567,5,493,489,0.99188640973630826,True,-0.32700028909715834,-0.082168575642157154,0.55846064193868683,98,98,-0.0070255066059692235
2020-05-07,CHINEXT_BOARD,ALL_STATUS,2020,567,1,106,106,1,True,-0.40703867037431185,-0.16771542570669259,0.57744060499387784,21,21,-0.0047872327046063817
2020-05-07,CHINEXT_BOARD,ALL_STATUS,2020,567,3,106,106,1,True,-0.27528597951060846,-0.16841119756044121,0.57744060499387784,21,21,-0.0075916106516098038
2020-05-07,CHINEXT_BOARD,ALL_STATUS,2020,567,5,106,106,1,True,-0.28932234003250734,-0.18288490617489159,0.57744060499387784,21,21,-0.0087984582853752047
2020-05-07,SH_A,ALL_STATUS,2020,567,1,226,224,0.99115044247787609,True,-0.39611836039690912,-0.06649679739335318,0.56282906640181096,45,45,-0.003132311877620943
2020-05-07,SH_A,ALL_STATUS,2020,567,3,226,224,0.99115044247787609,True,-0.43242081762671569,-0.1538697505468638,0.56282906640181096,45,45,-0.0098508630800053128
2020-05-07,SH_A,ALL_STATUS,2020,567,5,226,224,0.99115044247787609,True,-0.39962801563339401,-0.12808356385804018,0.56282906640181096,45,45,-0.009091721456416792
2020-05-07,SZ_A,ALL_STATUS,2020,567,1,267,265,0.99250936329588013,True,-0.33949913529422326,-0.022719671071679649,0.56929554369039337,53,53,-0.0029852259599838678
2020-05-07,SZ_A,ALL_STATUS,2020,567,3,267,265,0.99250936329588013,True,-0.24293278457680959,-0.010485125059636054,0.56929554369039337,53,53,-0.00098316122543129882
2020-05-07,SZ_A,ALL_STATUS,2020,567,5,267,265,0.99250936329588013,True,-0.26292145156106095,-0.039352901802020952,0.56929554369039337,53,53,-0.0027860856293532511
2020-05-07,ALL_A,NON_ST,2020,567,1,488,484,0.99180327868852458,True,-0.36037036424239099,-0.042942261642511394,0.55943129371570599,97,97,-0.0037464941649417807
2020-05-07,ALL_A,NON_ST,2020,567,3,488,484,0.99180327868852458,True,-0.32912737572084388,-0.072165305477928529,0.55943129371570599,97,97,-0.0059904574709721322
2020-05-07,ALL_A,NON_ST,2020,567,5,488,484,0.99180327868852458,True,-0.32355369880255425,-0.079051084785960471,0.55943129371570599,97,97,-0.0067006626809184497
2020-05-07,CHINEXT_BOARD,NON_ST,2020,567,1,106,106,1,True,-0.40703867037431185,-0.16771542570669259,0.57744060499387784,21,21,-0.0047872327046063817
2020-05-07,CHINEXT_BOARD,NON_ST,2020,567,3,106,106,1,True,-0.27528597951060846,-0.16841119756044121,0.57744060499387784,21,21,-0.0075916106516098038
2020-05-07,CHINEXT_BOARD,NON_ST,2020,567,5,106,106,1,True,-0.28932234003250734,-0.18288490617489159,0.57744060499387784,21,21,-0.0087984582853752047
2020-05-07,SH_A,NON_ST,2020,567,1,223,221,0.99103139013452912,True,-0.39550396281856476,-0.06417967518030239,0.56546749334494151,44,44,-0.0029877148370993757
2020-05-07,SH_A,NON_ST,2020,567,3,223,221,0.99103139013452912,True,-0.4376864822265274,-0.15810001301815008,0.56546749334494151,44,44,-0.0095649796166653867
2020-05-07,SH_A,NON_ST,2020,567,5,223,221,0.99103139013452912,True,-0.40273339199785635,-0.12984599861631846,0.56546749334494151,44,44,-0.00890400155050553
2020-05-07,SZ_A,NON_ST,2020,567,1,265,263,0.99245283018867925,True,-0.33257185456307164,-0.018099702191329194,0.56977401702120256,53,53,-0.0030345168559885805
2020-05-07,SZ_A,NON_ST,2020,567,3,265,263,0.99245283018867925,True,-0.23500446837696487,-0.0018259245032457272,0.56977401702120256,53,53,-0.0010902724321396181
2020-05-07,SZ_A,NON_ST,2020,567,5,265,263,0.99245283018867925,True,-0.25461618217062176,-0.031072430191639779,0.56977401702120256,53,53,-0.003014494360295961
2020-05-08,ALL_A,ALL_STATUS,2020,568,1,482,476,0.98755186721991706,True,-0.12174662932354353,0.025980841189824192,0.45767240681873522,95,95,4.99081507793161e-05
2020-05-08,ALL_A,ALL_STATUS,2020,568,3,482,476,0.98755186721991706,True,-0.11853009967595771,0.052627489499998466,0.45767240681873522,95,95,0.001348437241498756
2020-05-08,ALL_A,ALL_STATUS,2020,568,5,482,476,0.98755186721991706,True,-0.11774432833404765,0.044634891606628653,0.45767240681873522,95,95,0.0015570977989068156
2020-05-08,CHINEXT_BOARD,ALL_STATUS,2020,568,1,108,106,0.98148148148148151,True,-0.050013854951255758,-0.0030226901908112446,0.369821783864278,21,21,0.0027695430810343131
2020-05-08,CHINEXT_BOARD,ALL_STATUS,2020,568,3,108,106,0.98148148148148151,True,-0.093402524120210592,-0.0095951042892750381,0.369821783864278,21,21,0.001178216428939572
2020-05-08,CHINEXT_BOARD,ALL_STATUS,2020,568,5,108,106,0.98148148148148151,True,-0.11987303826485629,-0.029058804628148336,0.369821783864278,21,21,-0.00013771956288696893
2020-05-08,SH_A,ALL_STATUS,2020,568,1,218,215,0.98623853211009171,True,-0.17716236653676437,-0.0247907281858732,0.48526844348297338,43,43,-0.0046246690831454043
2020-05-08,SH_A,ALL_STATUS,2020,568,3,218,215,0.98623853211009171,True,-0.15585673236070705,0.031367859392356347,0.48526844348297338,43,43,-0.0018831948940993075
2020-05-08,SH_A,ALL_STATUS,2020,568,5,218,215,0.98623853211009171,True,-0.1590739907816866,0.011844190889285938,0.48526844348297338,43,43,-0.00098017194549386458
2020-05-08,SZ_A,ALL_STATUS,2020,568,1,264,261,0.98863636363636365,True,-0.075003859838001355,0.063582225492434613,0.46018237127513917,52,52,0.0043017800594420327
2020-05-08,SZ_A,ALL_STATUS,2020,568,3,264,261,0.98863636363636365,True,-0.083507862060792151,0.054665779314653655,0.46018237127513917,52,52,0.0039407769625788612
2020-05-08,SZ_A,ALL_STATUS,2020,568,5,264,261,0.98863636363636365,True,-0.07976395931721994,0.068233323771894075,0.46018237127513917,52,52,0.0036794736133919747
2020-05-08,ALL_A,NON_ST,2020,568,1,479,473,0.98747390396659707,True,-0.12192301540564374,0.025367830963226149,0.45722411231071902,95,95,0.00065424144360673388
2020-05-08,ALL_A,NON_ST,2020,568,3,479,473,0.98747390396659707,True,-0.11553930051299263,0.05622392913396123,0.45722411231071902,95,95,0.0021575379788757393
2020-05-08,ALL_A,NON_ST,2020,568,5,479,473,0.98747390396659707,True,-0.11508451315543985,0.047276289961077585,0.45722411231071902,95,95,0.0023782339167869059
2020-05-08,CHINEXT_BOARD,NON_ST,2020,568,1,108,106,0.98148148148148151,True,-0.050013854951255758,-0.0030226901908112446,0.369821783864278,21,21,0.0027695430810343131
2020-05-08,CHINEXT_BOARD,NON_ST,2020,568,3,108,106,0.98148148148148151,True,-0.093402524120210592,-0.0095951042892750381,0.369821783864278,21,21,0.001178216428939572
2020-05-08,CHINEXT_BOARD,NON_ST,2020,568,5,108,106,0.98148148148148151,True,-0.11987303826485629,-0.029058804628148336,0.369821783864278,21,21,-0.00013771956288696893
2020-05-08,SH_A,NON_ST,2020,568,1,216,213,0.98611111111111116,True,-0.1765832644653286,-0.023487704893400449,0.48668253614487478,43,43,-0.0055642513955624709
2020-05-08,SH_A,NON_ST,2020,568,3,216,213,0.98611111111111116,True,-0.14728244891503536,0.042872514437849417,0.48668253614487478,43,43,-0.003161519820594007
2020-05-08,SH_A,NON_ST,2020,568,5,216,213,0.98611111111111116,True,-0.15242347532824502,0.0202135992366194,0.48668253614487478,43,43,-0.0022223015210598323
2020-05-08,SZ_A,NON_ST,2020,568,1,263,260,0.98859315589353614,True,-0.076166208874962393,0.063436164724035168,0.46013671985632787,52,52,0.0043351430630017458
2020-05-08,SZ_A,NON_ST,2020,568,3,263,260,0.98859315589353614,True,-0.084766673676353391,0.054599502036020438,0.46013671985632787,52,52,0.0039990510835704795
2020-05-08,SZ_A,NON_ST,2020,568,5,263,260,0.98859315589353614,True,-0.080623687394361709,0.06806264271858499,0.46013671985632787,52,52,0.0037099864199467724
2020-05-11,ALL_A,ALL_STATUS,2020,569,1,530,527,0.99433962264150944,True,-0.063376340485596136,0.16061026310486029,0.49914333279046408,105,106,0.0078539542248446427
2020-05-11,ALL_A,ALL_STATUS,2020,569,3,530,527,0.99433962264150944,True,-0.082366392536586855,0.11320793093301185,0.49914333279046408,105,106,0.008368356886205618
2020-05-11,ALL_A,ALL_STATUS,2020,569,5,530,527,0.99433962264150944,True,-0.058689813994743857,0.10582695975140947,0.49914333279046408,105,106,0.0086742539703553966
2020-05-11,CHINEXT_BOARD,ALL_STATUS,2020,569,1,126,125,0.99206349206349209,True,0.065379516712084362,0.19585474585246188,0.50579472650691848,25,25,0.0108453063675642
2020-05-11,CHINEXT_BOARD,ALL_STATUS,2020,569,3,126,125,0.99206349206349209,True,0.037947772657450071,0.21111577475272264,0.50579472650691848,25,25,0.012265379636823325
2020-05-11,CHINEXT_BOARD,ALL_STATUS,2020,569,5,126,125,0.99206349206349209,True,0.10076190476190476,0.18510841720045584,0.50579472650691848,25,25,0.01557686657441007
2020-05-11,SH_A,ALL_STATUS,2020,569,1,232,230,0.99137931034482762,True,-0.14840063921665095,0.10865131752670201,0.50363813042423811,46,46,0.0059765198007474324
2020-05-11,SH_A,ALL_STATUS,2020,569,3,232,230,0.99137931034482762,True,-0.14637282032277385,0.04797028575887001,0.50363813042423811,46,46,0.0049079968828706425
2020-05-11,SH_A,ALL_STATUS,2020,569,5,232,230,0.99137931034482762,True,-0.14547036201153959,0.051434907026382662,0.50363813042423811,46,46,0.0051957085394674814
2020-05-11,SZ_A,ALL_STATUS,2020,569,1,298,297,0.99664429530201337,True,0.0015550941931317464,0.19536253555908265,0.50205674042871906,59,59,0.009087218715772765
2020-05-11,SZ_A,ALL_STATUS,2020,569,3,298,297,0.99664429530201337,True,-0.034855405457555728,0.15810206886421366,0.50205674042871906,59,59,0.01093915060343457
2020-05-11,SZ_A,ALL_STATUS,2020,569,5,298,297,0.99664429530201337,True,0.0035826709392436,0.13795979505838687,0.50205674042871906,59,59,0.012819978695790593
2020-05-11,ALL_A,NON_ST,2020,569,1,527,524,0.9943074003795066,True,-0.068540997398366138,0.15340564178173283,0.50202804740821527,105,104,0.0076342461552516578
2020-05-11,ALL_A,NON_ST,2020,569,3,527,524,0.9943074003795066,True,-0.088809688056646338,0.10335787853558413,0.50202804740821527,105,104,0.0079152232280587757
2020-05-11,ALL_A,NON_ST,2020,569,5,527,524,0.9943074003795066,True,-0.06261602856801278,0.10020771464953256,0.50202804740821527,105,104,0.0082278795835281481
2020-05-11,CHINEXT_BOARD,NON_ST,2020,569,1,126,125,0.99206349206349209,True,0.065379516712084362,0.19585474585246188,0.50579472650691848,25,25,0.0108453063675642
2020-05-11,CHINEXT_BOARD,NON_ST,2020,569,3,126,125,0.99206349206349209,True,0.037947772657450071,0.21111577475272264,0.50579472650691848,25,25,0.012265379636823325
2020-05-11,CHINEXT_BOARD,NON_ST,2020,569,5,126,125,0.99206349206349209,True,0.10076190476190476,0.18510841720045584,0.50579472650691848,25,25,0.01557686657441007
2020-05-11,SH_A,NON_ST,2020,569,1,230,228,0.99130434782608701,True,-0.16197961529417915,0.090340143057621392,0.51010720990795044,46,46,0.005597672087620317
2020-05-11,SH_A,NON_ST,2020,569,3,230,228,0.99130434782608701,True,-0.16472342798390796,0.023766276208655884,0.51010720990795044,46,46,0.004103214952933921
2020-05-11,SH_A,NON_ST,2020,569,5,230,228,0.99130434782608701,True,-0.15927528920773426,0.037623421761571636,0.51010720990795044,46,46,0.0045799288777370294
2020-05-11,SZ_A,NON_ST,2020,569,1,297,296,0.99663299663299665,True,0.0012752354685738778,0.19518704134684656,0.50131699062344048,59,59,0.0090796477887440177
2020-05-11,SZ_A,NON_ST,2020,569,3,297,296,0.99663299663299665,True,-0.032330639460412799,0.15958819300084939,0.50131699062344048,59,59,0.010875042403300811
2020-05-11,SZ_A,NON_ST,2020,569,5,297,296,0.99663299663299665,True,0.0067787363764461803,0.14053505833288985,0.50131699062344048,59,59,0.012582514372365588
2020-05-12,ALL_A,ALL_STATUS,2020,570,1,262,258,0.98473282442748089,True,-0.19391617579137524,0.01450686370780308,0.527932125912143,52,52,0.0012059118075632338
2020-05-12,ALL_A,ALL_STATUS,2020,570,3,262,258,0.98473282442748089,True,-0.13244203152763867,0.046355079709358059,0.527932125912143,52,52,0.0011191125453418301
2020-05-12,ALL_A,ALL_STATUS,2020,570,5,262,258,0.98473282442748089,True,-0.13431298271337469,0.012117893663438066,0.527932125912143,52,52,-0.00026261981068479139
2020-05-12,CHINEXT_BOARD,ALL_STATUS,2020,570,1,56,56,1,True,-0.30193451434272511,-0.062846626003465952,0.54042076249924575,11,11,-0.00062951412443503678
2020-05-12,CHINEXT_BOARD,ALL_STATUS,2020,570,3,56,56,1,True,-0.37548704715521602,-0.095639628982413405,0.54042076249924575,11,11,-0.0011330968509759951
2020-05-12,CHINEXT_BOARD,ALL_STATUS,2020,570,5,56,56,1,True,-0.33768542016143582,-0.10050866169680674,0.54042076249924575,11,11,-0.0044861958829673495
2020-05-12,SH_A,ALL_STATUS,2020,570,1,123,121,0.98373983739837401,True,-0.24019482487980673,-0.02802246331349572,0.51213785610653417,24,24,-0.0038721894236040571
2020-05-12,SH_A,ALL_STATUS,2020,570,3,123,121,0.98373983739837401,True,-0.17093212301856112,0.0066354030008574406,0.51213785610653417,24,24,-0.0088466294568614514
2020-05-12,SH_A,ALL_STATUS,2020,570,5,123,121,0.98373983739837401,True,-0.17947432597209045,-0.060975989504985201,0.51213785610653417,24,24,-0.01264235508499157
2020-05-12,SZ_A,ALL_STATUS,2020,570,1,139,137,0.98561151079136688,True,-0.14279446850303379,0.065562787399961825,0.53219739405644462,27,27,0.0028153917412611505
2020-05-12,SZ_A,ALL_STATUS,2020,570,3,139,137,0.98561151079136688,True,-0.077681684385177127,0.087519885901151798,0.53219739405644462,27,27,0.0055148136637179733
2020-05-12,SZ_A,ALL_STATUS,2020,570,5,139,137,0.98561151079136688,True,-0.070209419502897108,0.086360451788759299,0.53219739405644462,27,27,0.0051800550516333524
2020-05-12,ALL_A,NON_ST,2020,570,1,260,256,0.98461538461538467,True,-0.19633913377085965,0.023389171216872902,0.52667333238997183,51,51,0.0014064320580685081
2020-05-12,ALL_A,NON_ST,2020,570,3,260,256,0.98461538461538467,True,-0.13954620330730158,0.047353941070986671,0.52667333238997183,51,51,0.0010019347335229883
2020-05-12,ALL_A,NON_ST,2020,570,5,260,256,0.98461538461538467,True,-0.14459423019588324,0.012280746413426313,0.52667333238997183,51,51,-0.0007198367422451557
2020-05-12,CHINEXT_BOARD,NON_ST,2020,570,1,56,56,1,True,-0.30193451434272511,-0.062846626003465952,0.54042076249924575,11,11,-0.00062951412443503678
2020-05-12,CHINEXT_BOARD,NON_ST,2020,570,3,56,56,1,True,-0.37548704715521602,-0.095639628982413405,0.54042076249924575,11,11,-0.0011330968509759951
2020-05-12,CHINEXT_BOARD,NON_ST,2020,570,5,56,56,1,True,-0.33768542016143582,-0.10050866169680674,0.54042076249924575,11,11,-0.0044861958829673495
2020-05-12,SH_A,NON_ST,2020,570,1,122,120,0.98360655737704916,True,-0.2278460793219618,-0.00073297484631050199,0.51625928652696529,24,24,-0.0034317399873800146
2020-05-12,SH_A,NON_ST,2020,570,3,122,120,0.98360655737704916,True,-0.16510868810334048,0.022307621160524035,0.51625928652696529,24,24,-0.0082554496233176438
2020-05-12,SH_A,NON_ST,2020,570,5,122,120,0.98360655737704916,True,-0.17554691298006805,-0.046230998010690749,0.51625928652696529,24,24,-0.011668337504175228
2020-05-12,SZ_A,NON_ST,2020,570,1,138,136,0.98550724637681164,True,-0.15488675714736239,0.05946753629594128,0.52329583032302118,27,27,0.0026237946038546083
2020-05-12,SZ_A,NON_ST,2020,570,3,138,136,0.98550724637681164,True,-0.092521758242993968,0.082505902542881662,0.52329583032302118,27,27,0.0047200462347470225
2020-05-12,SZ_A,NON_ST,2020,570,5,138,136,0.98550724637681164,True,-0.088831479276307218,0.081052738807605648,0.52329583032302118,27,27,0.0036944338333597306
2020-05-13,ALL_A,ALL_STATUS,2020,571,1,370,365,0.98648648648648651,True,-0.10386668125123524,0.071463967459794761,0.47874561202733934,73,73,0.0045032621919934013
2020-05-13,ALL_A,ALL_STATUS,2020,571,3,370,365,0.98648648648648651,True,-0.10052319353126697,0.028210143828088469,0.47874561202733934,73,73,0.0037426584517062482
2020-05-13,ALL_A,ALL_STATUS,2020,571,5,370,365,0.98648648648648651,True,-0.092263541867947593,0.029999940583553576,0.47874561202733934,73,73,0.0035293213202606259
2020-05-13,CHINEXT_BOARD,ALL_STATUS,2020,571,1,86,85,0.98837209302325579,True,-0.1759624780144616,0.10581689143866946,0.57363811904060724,17,17,0.0083031315335322636
2020-05-13,CHINEXT_BOARD,ALL_STATUS,2020,571,3,86,85,0.98837209302325579,True,-0.10889192886456908,-0.0080448693866960429,0.57363811904060724,17,17,0.010197344495702117
2020-05-13,CHINEXT_BOARD,ALL_STATUS,2020,571,5,86,85,0.98837209302325579,True,-0.12732069572014854,-0.017040995697381364,0.57363811904060724,17,17,0.0098275779940402101
2020-05-13,SH_A,ALL_STATUS,2020,571,1,169,166,0.98224852071005919,True,-0.050283726457787323,0.083331632955261373,0.44866710437077217,33,33,0.0011222081727939892
2020-05-13,SH_A,ALL_STATUS,2020,571,3,169,166,0.98224852071005919,True,-0.054740937451027018,0.075633193915838823,0.44866710437077217,33,33,0.0035431548016551765
2020-05-13,SH_A,ALL_STATUS,2020,571,5,169,166,0.98224852071005919,True,-0.050232536175766312,0.077587960661746114,0.44866710437077217,33,33,0.0022168344238570354
2020-05-13,SZ_A,ALL_STATUS,2020,571,1,201,199,0.99004975124378114,True,-0.14123953098827469,0.093931692321045507,0.52232938862364153,40,40,0.0039862008964453906
2020-05-13,SZ_A,ALL_STATUS,2020,571,3,201,199,0.99004975124378114,True,-0.13282016141312625,0.014220405818965505,0.52232938862364153,40,40,0.0018653723720311924
2020-05-13,SZ_A,ALL_STATUS,2020,571,5,201,199,0.99004975124378114,True,-0.11777523983554136,0.023145868651121924,0.52232938862364153,40,40,0.0034660954097187461
