role,market_view,denominator,scope,scope_value,coordinate,horizon,outcome,n,spearman,tail_effect,low_n,low_mean,low_median,low_positive,low_p10,low_p90,high_n,high_mean,high_median,high_positive,high_p10,high_p90
formation_diffusion,ALL_A,NON_ST,overall,ALL,absolute,3,terminal,1412,-0.0050618018527620878,,,,,,,,,,,,,
formation_diffusion,ALL_A,NON_ST,overall,ALL,pit,3,terminal,909,0.0044579851163272363,0.0032390607763113158,187,-0.0017248437571929993,-0.0011714878606445,0.48128342245989303,-0.034638844723110775,0.032344607085176329,135,0.0015142170191183163,0.00076341187941460003,0.52592592592592591,-0.020515403233025,0.024362074977301126
formation_diffusion,ALL_A,NON_ST,phase,0,pit,3,terminal,303,-0.012759146229816474,0.001393108326296056,57,-0.0014967532358699826,-0.00089094246163749996,0.49122807017543857,-0.033534458387492375,0.033776598806957679,48,-0.00010364490957392655,-1.389459386074999e-05,0.5,-0.020364526887443259,0.022055389005241545
formation_diffusion,ALL_A,NON_ST,phase,1,pit,3,terminal,303,0.032696656126547201,0.0054917513636489482,64,-0.0019268064655058143,-0.0038876568246420003,0.46875,-0.036764471356570974,0.029234308860220354,48,0.0035649448981431337,-0.00017301334999774998,0.5,-0.016724819230119918,0.028119012385210231
formation_diffusion,ALL_A,NON_ST,phase,2,pit,3,terminal,303,-0.0040381477925369108,0.002707447325766903,66,-0.0017259883993656028,-0.0017245731645730501,0.48484848484848486,-0.028723775134526099,0.029163230084310397,39,0.00098145892640130001,0.0020838152637056,0.58974358974358976,-0.021684776918506218,0.021668762330111422
formation_diffusion,ALL_A,NON_ST,block,A,pit,5,downside,187,-0.16177028551558337,-0.011984376164564839,20,-0.037693127318958145,-0.038326012849411895,0.050000000000000003,-0.060922217226876137,-0.017886545793431977,36,-0.049677503483522983,-0.047446357314723797,0,-0.085070937163311489,-0.016651719223431852
formation_diffusion,ALL_A,NON_ST,block,B,pit,5,downside,722,0.097331121237284615,0.011309341526148917,167,-0.04935197861927778,-0.042164866839667303,0,-0.086249547023535419,-0.022596706794606739,99,-0.038042637093128863,-0.035098189841458897,0,-0.058421981842193896,-0.021063847526316942
formation_diffusion,ALL_A,NON_ST,overall,ALL,absolute,5,downside,1412,0.043316487301912128,,,,,,,,,,,,,
formation_diffusion,ALL_A,NON_ST,overall,ALL,pit,5,downside,909,0.047013403165064922,0.0069597745207618592,187,-0.048105042651329165,-0.041791720409397499,0.0053475935828877002,-0.083978001390035195,-0.021862065838986793,135,-0.041145268130567306,-0.036807600985771897,0,-0.06789912670801608,-0.020207129389361249
formation_diffusion,ALL_A,NON_ST,phase,0,pit,5,downside,182,0.018280605856947497,0.0072183660031496094,40,-0.048668115709263965,-0.042901130760029049,0,-0.086072109254295884,-0.02484054642801789,26,-0.041449749706114355,-0.039999117639028053,0,-0.065244802208866651,-0.018652698006449898
formation_diffusion,ALL_A,NON_ST,phase,1,pit,5,downside,182,0.11864733203425822,0.013066282290597461,40,-0.05152079936730438,-0.042342602657482548,0,-0.090877084599616367,-0.025331492523146201,27,-0.038454517076706919,-0.038579554613300003,0,-0.056107422313621917,-0.016777498070105239
formation_diffusion,ALL_A,NON_ST,phase,2,pit,5,downside,181,-0.0093609490269391804,0.0053088732521999332,33,-0.049707389569977334,-0.041265980021655803,0,-0.092367513804063925,-0.019590698233102735,32,-0.044398516317777401,-0.041457954770154501,0,-0.063204144745234642,-0.022975348172653703
formation_diffusion,ALL_A,NON_ST,phase,3,pit,5,downside,182,0.039346168049555111,0.0074393042151744831,34,-0.045335449920339277,-0.042431293776602749,0,-0.069840883081308175,-0.0214356358932302,23,-0.037896145705164794,-0.035040379403492,0,-0.056201921401552883,-0.019981240580758678
formation_diffusion,ALL_A,NON_ST,phase,4,pit,5,downside,182,0.043916647550562446,0.0027035463868440024,40,-0.045158430490875791,-0.038044878534058149,0.025000000000000001,-0.070703435387246938,-0.020309691517971858,27,-0.042454884104031788,-0.032763643342274697,0,-0.07492136957651542,-0.023720853653047335
formation_diffusion,ALL_A,NON_ST,block,A,pit,5,terminal,187,-0.16199692522405315,-0.012696970503137978,20,0.014288072371264695,0.014153219887118849,0.65000000000000002,-0.02621911564847532,0.05374236848493006,36,0.0015911018681267182,-0.0053797304768261498,0.3611111111111111,-0.045207896074799699,0.084481820450174938
formation_diffusion,ALL_A,NON_ST,block,B,pit,5,terminal,722,0.055713423971608299,0.0051153043258698122,167,-0.0019012426802426741,0.0022849164589592999,0.52694610778443118,-0.045903600547010773,0.039807561771181728,99,0.0032140616456271384,0.0063282462034312996,0.61616161616161613,-0.020037509706126038,0.026040938227055544
formation_diffusion,ALL_A,NON_ST,overall,ALL,absolute,5,terminal,1412,-0.0089634017758267771,,,,,,,,,,,,,
formation_diffusion,ALL_A,NON_ST,overall,ALL,pit,5,terminal,909,0.016873689672146547,0.0029510375062539386,187,-0.00016976513462691283,0.0029069867848939002,0.5401069518716578,-0.044958865285251337,0.044581075113112302,135,0.0027812723716270256,0.0027634349695622,0.54814814814814816,-0.027264916510194959,0.028335918547923906
formation_diffusion,ALL_A,NON_ST,phase,0,pit,5,terminal,182,-0.026969541945102971,0.0015872069568001702,40,-0.00077699420072478568,0.0044671765829856994,0.55000000000000004,-0.056481507983055457,0.050432942995626423,26,0.00081021275607538453,0.0065815219402164497,0.57692307692307687,-0.028433712034318603,0.0225155432225847
formation_diffusion,ALL_A,NON_ST,phase,1,pit,5,terminal,182,0.11402915522868344,0.010107996481108742,40,-0.0057543149255931932,-0.00062623548682755,0.5,-0.04066362709235842,0.027415031879210735,27,0.0043536815555155492,0.0011950695677462001,0.55555555555555558,-0.017363854820185161,0.026378223210023526
formation_diffusion,ALL_A,NON_ST,phase,2,pit,5,terminal,181,0.017464124879033979,0.0032518890292670558,33,-0.00056268052136832706,0.0032534848886169002,0.54545454545454541,-0.045360079363486454,0.043903028855084042,32,0.0026892085078987285,-0.0027433257819000001,0.4375,-0.021492523353516903,0.038525594071849321
formation_diffusion,ALL_A,NON_ST,phase,3,pit,5,terminal,182,-0.023059091909645169,0.001521524393016799,34,0.0037591723807214139,0.0041485785422365499,0.52941176470588236,-0.033313869754500368,0.040611908167255621,23,0.0052806967737382129,0.0063282462034312996,0.69565217391304346,-0.01670411947847476,0.0283262583477621
formation_diffusion,ALL_A,NON_ST,phase,4,pit,5,terminal,182,-0.013448502894189099,-0.0019196780112665109,40,0.0030065720284528303,0.00598302050686755,0.57499999999999996,-0.039138058886428288,0.044550627788259703,27,0.0010868940171863193,0.00022838427167859999,0.51851851851851849,-0.031832607643562078,0.023976247726286957
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,block,A,pit,1,downside,179,-0.073945975352039006,-0.0058290943184467793,46,-0.020141142030966817,-0.019768886875576298,0.021739130434782608,-0.035109417722435601,-0.0085976332845244998,38,-0.025970236349413596,-0.019238656672682902,0,-0.042529725764422571,-0.011567241107873136
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,block,B,pit,1,downside,719,0.048351293256274047,0.0036374752235797947,125,-0.023219636311258302,-0.0208361981369189,0,-0.03948804525004964,-0.0095171198234932797,102,-0.019582161087678508,-0.018488390749163648,0.0098039215686274508,-0.028803781017695478,-0.010739375778961757
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,absolute,1,downside,1401,0.019241759685176402,,,,,,,,,,,,,
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,pit,1,downside,898,0.022980090740116789,0.0010754361168198966,171,-0.02239150334696936,-0.0201909502630069,0.0058479532163742687,-0.038202483629129702,-0.0094520101587168993,140,-0.021316067230149463,-0.018488390749163648,0.0071428571428571426,-0.034168715351734498,-0.010869537975526639
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,0,pit,1,downside,898,0.022980090740116789,0.0010754361168198966,171,-0.02239150334696936,-0.0201909502630069,0.0058479532163742687,-0.038202483629129702,-0.0094520101587168993,140,-0.021316067230149463,-0.018488390749163648,0.0071428571428571426,-0.034168715351734498,-0.010869537975526639
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,block,A,pit,1,terminal,179,0.011204569706860837,-0.0020876584378062089,46,0.002875450165041777,0.0011114301284186,0.56521739130434778,-0.020386769902834601,0.020537414545804749,38,0.00078779172723556802,0.0040522710013958501,0.60526315789473684,-0.026408481740479807,0.024295776043273692
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,block,B,pit,1,terminal,719,0.031382527120767459,0.0035165341934335344,125,-0.0031610539681656028,-0.0022296117940563999,0.44800000000000001,-0.028439836137226879,0.019055378484982705,102,0.0003554802252679314,0.0015266129557361999,0.52941176470588236,-0.01204814919090526,0.013676785964109855
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,absolute,1,terminal,1401,0.0025838323000529333,,,,,,,,,,,,,
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,pit,1,terminal,898,0.027505094834540295,0.002010020973798203,171,-0.0015371990551390558,-0.00081172525887949999,0.47953216374269003,-0.025444467579385399,0.019331617644976599,140,0.00047282191865914724,0.0029951857340685499,0.55000000000000004,-0.01249661148723044,0.015978256761447804
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,0,pit,1,terminal,898,0.027505094834540295,0.002010020973798203,171,-0.0015371990551390558,-0.00081172525887949999,0.47953216374269003,-0.025444467579385399,0.019331617644976599,140,0.00047282191865914724,0.0029951857340685499,0.55000000000000004,-0.01249661148723044,0.015978256761447804
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,block,A,pit,3,downside,179,-0.064877701755487197,-0.011409390021279456,46,-0.035520710505540003,-0.036002440581848955,0.021739130434782608,-0.052110050903693902,-0.014931633186538,38,-0.046930100526819458,-0.034810254998253104,0,-0.10485994017664868,-0.015939616714880589
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,block,B,pit,3,downside,719,0.082630057861574832,0.010415552533821829,125,-0.043434618759633038,-0.036807595824858499,0,-0.075870149724955066,-0.01839915930867761,102,-0.03301906622581121,-0.030394804102220348,0,-0.054091670115131107,-0.018165993598032466
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,absolute,3,downside,1401,0.033241093765887048,,,,,,,,,,,,,
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,pit,3,downside,898,0.051616076175509937,0.0045108127658890496,171,-0.041305731159116781,-0.036427389242357701,0.0058479532163742687,-0.068073091536919303,-0.016394991915060102,140,-0.036794918393227731,-0.031834853996108199,0,-0.058657652836199101,-0.017198592201785341
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,0,pit,3,downside,298,0.00040629899479559489,0.0020304476209887928,57,-0.039135298756042811,-0.033567105566667102,0,-0.067682749488258392,-0.016705811301861301,48,-0.037104851135054018,-0.029429436208390648,0,-0.058677154141095499,-0.019631642854347799
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,1,pit,3,downside,301,0.062939945473127007,0.0027531062277879811,60,-0.04144575898439988,-0.036955661610134152,0,-0.06317507632297327,-0.017676170142715809,48,-0.038692652756611899,-0.033492528640724606,0,-0.057833795295466423,-0.019754128140703035
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,2,pit,3,downside,299,0.093775360719240711,0.0090546023891498531,54,-0.043441156667602537,-0.039315298588657746,0.018518518518518517,-0.069126555851755658,-0.017333425273979883,44,-0.034386554278452684,-0.0303260349719198,0,-0.053613591557705939,-0.01499399200223389
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,block,A,pit,3,terminal,179,0.042924696085200761,-0.002141027805608185,46,0.0056134518179106639,-0.0042726883771348496,0.45652173913043476,-0.024846565480654052,0.049456142157196653,38,0.0034724240123024789,0.0074803034648428506,0.65789473684210531,-0.057751570817663522,0.057287409869262153
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,block,B,pit,3,terminal,719,0.036339572872334629,0.006948850855432117,125,-0.0048148667286830758,-0.0040924813507573002,0.47199999999999998,-0.046450913164782399,0.040068432709677811,102,0.0021339841267490416,0.0041791888863092,0.60784313725490191,-0.023479712523820979,0.024832316905941655
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,absolute,3,terminal,1401,0.0022331380813756865,,,,,,,,,,,,,
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,pit,3,terminal,898,0.039191781887298695,0.0045068630081582049,171,-0.002009588055330374,-0.0041157230880254003,0.46783625730994149,-0.042006267717269299,0.040327215676761403,140,0.0024972749528278312,0.0050732037556741501,0.62142857142857144,-0.02386847804137953,0.029737396912387342
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,0,pit,3,terminal,298,-0.014671882953246508,-0.00085359812833241664,57,0.0021641243342657977,0.0020002397825086,0.57894736842105265,-0.042107746057079037,0.052104951294649239,48,0.001310526205933381,0.0056759967761352507,0.64583333333333337,-0.02561834673197811,0.0233541100760245
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,1,pit,3,terminal,301,0.077264180095761956,0.0053733379782561494,60,-0.0040159495417368702,-0.0057053045221945008,0.45000000000000001,-0.046450843350482898,0.033765240145305637,48,0.0013573884365192792,0.0045834589663391002,0.54166666666666663,-0.024609392315187141,0.03118401730156815
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,2,pit,3,terminal,299,0.058732325146549344,0.0092213053276936578,54,-0.0041858828150080048,-0.0055593374227412501,0.37037037037037035,-0.04153564829655533,0.037929111446395956,44,0.0050354225126856529,0.0046504918697836493,0.68181818181818177,-0.021434061894559368,0.029004028642075096
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,block,A,pit,5,downside,179,-0.049249890151277384,-0.0093034266248987751,46,-0.049764190183036169,-0.053058132274312449,0.021739130434782608,-0.076418891963010549,-0.01929137757807595,38,-0.059067616807934945,-0.041788462363256951,0,-0.11658475690639372,-0.018205107629396214
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,block,B,pit,5,downside,719,0.092653222967187102,0.013996137717164771,125,-0.056539996955596708,-0.049273348959589201,0,-0.094481144756741617,-0.022481022422572754,102,-0.042543859238431937,-0.040288146071832599,0,-0.0667049268373585,-0.022839549626214546
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,absolute,5,downside,1401,0.032334692954914299,,,,,,,,,,,,,
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,pit,5,downside,898,0.065138292739648274,0.0076883861590227448,171,-0.054717265309176914,-0.049831765292595101,0.0058479532163742687,-0.090358920778367199,-0.020967394070805501,140,-0.047028879150154169,-0.0407226778227378,0,-0.080794448561221643,-0.021950132243072299
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,0,pit,5,downside,178,0.041675554763585365,0.010900746306302479,34,-0.057469018377118507,-0.053796573248089202,0,-0.088495528388587374,-0.030543582059961272,30,-0.046568272070816027,-0.044214888131274846,0,-0.080314839580906031,-0.023467360455498496
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,1,pit,5,downside,181,0.12402821527561374,0.017666317321894137,37,-0.057506077710073218,-0.049411011670279503,0,-0.10089565276205531,-0.022550232311257024,23,-0.039839760388179081,-0.039139407151038801,0,-0.059540523158130021,-0.018344676963832376
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,2,pit,5,downside,180,0.022722958614426598,0.0026139602013254409,32,-0.053655735519638835,-0.0437068043287843,0,-0.090878191016079829,-0.018033637042853809,31,-0.051041775318313394,-0.040734175246623698,0,-0.0887025635099149,-0.0241093563514835
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,3,pit,5,downside,179,0.064954174702716402,0.0031506375824775362,32,-0.05258959974567564,-0.051727496249463149,0,-0.077424611223733258,-0.023181763393463936,30,-0.049438962163198104,-0.045229338204809497,0,-0.075405032700911798,-0.022703136350120157
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,4,pit,5,downside,180,0.075476803494193653,0.0057324663824829675,36,-0.052086948313456997,-0.04866336516370915,0.027777777777777776,-0.082978991310909106,-0.020373629874871249,26,-0.04635448193097403,-0.035848355411710206,0,-0.081279969898692045,-0.022737037897957849
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,block,A,pit,5,terminal,179,0.059747243320151487,0.0055030799215656,46,0.0017018288624763859,-0.0089763521865474493,0.45652173913043476,-0.042440664663899598,0.070063790066246162,38,0.0072049087840419862,0.0043904402696835999,0.55263157894736847,-0.055421753672596219,0.078823019264987165
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,block,B,pit,5,terminal,719,0.063348017698674,0.0083956414014146399,125,-0.004318382956268671,-0.0043421825031739001,0.47199999999999998,-0.060376547122678141,0.054077448978547729,102,0.0040772584451459698,0.0064888469374675501,0.60784313725490191,-0.027472336263698927,0.034117690634344479
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,absolute,5,terminal,1401,0.021937384385981834,,,,,,,,,,,,,
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,overall,ALL,pit,5,terminal,898,0.066820141303372216,0.007625102879669784,171,-0.0026989107711091814,-0.004734795780059,0.46783625730994149,-0.054410046704631503,0.056355525905119497,140,0.0049261921085606026,0.0060762211164636501,0.59285714285714286,-0.036504615930498481,0.038061334371871966
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,0,pit,5,terminal,178,0.0035928302980860766,0.007791161678619922,34,-0.0052957437619041339,-0.0078377964744660005,0.41176470588235292,-0.063713767096903268,0.055089678367609529,30,0.0024954179167157881,0.0057174937196978999,0.59999999999999998,-0.044453032486021934,0.037029305391470951
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,1,pit,5,terminal,181,0.11751271680810339,0.016223866968264743,37,-0.00523888282889507,-0.0086488252344467994,0.45945945945945948,-0.058628576337296977,0.058294574936891171,23,0.010984984139369672,0.011918840327142501,0.65217391304347827,-0.022524732763907779,0.035257058058047956
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,2,pit,5,terminal,180,0.059977252349298786,0.0013216486089285095,32,0.0015546688031573587,-0.0020856355994090499,0.46875,-0.052474119529961567,0.0552955800674262,31,0.0028763174120858682,0.0027716025604941001,0.58064516129032262,-0.040793832655244402,0.0476673473944823
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,3,pit,5,terminal,179,0.087322548264311892,0.0079916574126786249,32,-0.0030422828714143403,-0.012266517186576051,0.4375,-0.05273349011797035,0.044710502678376424,30,0.0049493745412642846,0.0077369686418467002,0.59999999999999998,-0.031123578205211347,0.047752198710631785
formation_diffusion,CHINEXT_BOARD,ALL_STATUS,phase,4,pit,5,terminal,180,0.075909945548841978,0.0059001227456007919,36,-0.0011115594194885719,0.0061144421069959497,0.55555555555555558,-0.057736976737811252,0.055913800913462298,26,0.0047885633261122197,0.0063141723284115001,0.53846153846153844,-0.0333481727432271,0.033293529354504206
formation_diffusion,CHINEXT_BOARD,NON_ST,block,A,pit,1,downside,179,-0.073989914841085511,-0.0058445147094749635,46,-0.020129849866529947,-0.019755388843026401,0.021739130434782608,-0.035006903534746753,-0.0085853345390782491,38,-0.02597436457600491,-0.019238656672682902,0,-0.042529725764422571,-0.011567241107873136
formation_diffusion,CHINEXT_BOARD,NON_ST,block,B,pit,1,downside,719,0.048309079004744689,0.003362201659740844,128,-0.023107131213711565,-0.020646873212604597,0.0078125,-0.039615760974720138,-0.009309519615116852,102,-0.019744929553970721,-0.0185332756670443,0.0098039215686274508,-0.028931270002240279,-0.010769158809588097
formation_diffusion,CHINEXT_BOARD,NON_ST,overall,ALL,absolute,1,downside,1401,0.01854591766601835,,,,,,,,,,,,,
formation_diffusion,CHINEXT_BOARD,NON_ST,overall,ALL,pit,1,downside,898,0.022930107252592046,0.00088425764325728018,174,-0.022320033846065852,-0.020093767467728597,0.011494252873563218,-0.038667621826508215,-0.0091587484007930441,140,-0.021435776202808572,-0.0185332756670443,0.0071428571428571426,-0.034797001214680857,-0.010871909729675298
formation_diffusion,CHINEXT_BOARD,NON_ST,phase,0,pit,1,downside,898,0.022930107252592046,0.00088425764325728018,174,-0.022320033846065852,-0.020093767467728597,0.011494252873563218,-0.038667621826508215,-0.0091587484007930441,140,-0.021435776202808572,-0.0185332756670443,0.0071428571428571426,-0.034797001214680857,-0.010871909729675298
formation_diffusion,CHINEXT_BOARD,NON_ST,block,A,pit,1,terminal,179,0.01160630217814324,-0.0021065858194992768,46,0.0028851494461558948,0.0010594372265316499,0.56521739130434778,-0.020337273252340599,0.020570817950284148,38,0.00077856362665661811,0.0040522710013958501,0.60526315789473684,-0.026408481740479807,0.024295776043273692
formation_diffusion,CHINEXT_BOARD,NON_ST,block,B,pit,1,terminal,719,0.027831581688858183,0.0030209258053403337,128,-0.0030149818024616387,-0.0020618653795687501,0.4453125,-0.02850444684384297,0.01923443293361864,102,5.9440028786952055e-06,0.00083632580387279999,0.51960784313725494,-0.01237985532548168,0.013754690941472312
formation_diffusion,CHINEXT_BOARD,NON_ST,overall,ALL,absolute,1,terminal,1401,0.00078461962087984273,,,,,,,,,,,,,
formation_diffusion,CHINEXT_BOARD,NON_ST,overall,ALL,pit,1,terminal,898,0.024954399161492634,0.0016708320332271443,174,-0.0014551769896087269,-0.00065101946885974993,0.47701149425287354,-0.025427622618454982,0.019371514291585692,140,0.00021565504361841737,0.0020689550155323999,0.54285714285714282,-0.013655958606107669,0.01599579332055491
formation_diffusion,CHINEXT_BOARD,NON_ST,phase,0,pit,1,terminal,898,0.024954399161492634,0.0016708320332271443,174,-0.0014551769896087269,-0.00065101946885974993,0.47701149425287354,-0.025427622618454982,0.019371514291585692,140,0.00021565504361841737,0.0020689550155323999,0.54285714285714282,-0.013655958606107669,0.01599579332055491
formation_diffusion,CHINEXT_BOARD,NON_ST,block,A,pit,3,downside,179,-0.065315004289331069,-0.011435621140534119,46,-0.035499758143473427,-0.035967244743192149,0.021739130434782608,-0.052111122191818696,-0.014931633186538,38,-0.046935379284007546,-0.034810254998253104,0,-0.10485994017664868,-0.015939616714880589
formation_diffusion,CHINEXT_BOARD,NON_ST,block,B,pit,3,downside,719,0.082731552473715081,0.0098130822168413442,128,-0.043183318944645943,-0.036511724440476748,0,-0.075281903483110854,-0.018776979791644093,102,-0.033370236727804599,-0.031404257796236797,0,-0.055565396800557165,-0.018154001820294946
formation_diffusion,CHINEXT_BOARD,NON_ST,overall,ALL,absolute,3,downside,1401,0.03270040308626971,,,,,,,,,,,,,
formation_diffusion,CHINEXT_BOARD,NON_ST,overall,ALL,pit,3,downside,898,0.051588095178357413,0.004099828762770541,174,-0.041152032755830223,-0.036291174590897854,0.0057471264367816091,-0.067730371439814502,-0.016597730166677579,140,-0.037052203993059682,-0.032019968072277097,0,-0.058731390914108929,-0.01723178532928869
formation_diffusion,CHINEXT_BOARD,NON_ST,phase,0,pit,3,downside,298,0.00010293520648216469,0.0017538184721145739,58,-0.039380196311935671,-0.034281514751796201,0,-0.067242128057100711,-0.016898175038881393,49,-0.037626377839821097,-0.029888122366512698,0,-0.059064421774769116,-0.019560543777376298
formation_diffusion,CHINEXT_BOARD,NON_ST,phase,1,pit,3,downside,301,0.062459915544167674,0.0026287114495662997,60,-0.041288271978381877,-0.036019045135155602,0,-0.063029344676287305,-0.017606263456026349,48,-0.038659560528815577,-0.033512816241560051,0,-0.057975031381268249,-0.019655568780252205
formation_diffusion,CHINEXT_BOARD,NON_ST,phase,2,pit,3,downside,299,0.094432126460268079,0.0082375240702933297,56,-0.04284117847712994,-0.039121443234551953,0.017857142857142856,-0.068924993629650752,-0.017896510267017898,43,-0.034603654406836611,-0.0310999309237819,0,-0.053827651131739318,-0.01497621564162774
formation_diffusion,CHINEXT_BOARD,NON_ST,block,A,pit,3,terminal,179,0.041430753457619311,-0.0021716474650771279,46,0.0056301912817876667,-0.0042768490242985503,0.45652173913043476,-0.0248667487001255,0.049456142157196653,38,0.0034585438167105387,0.0074803034648428506,0.65789473684210531,-0.057751570817663522,0.057287409869262153
formation_diffusion,CHINEXT_BOARD,NON_ST,block,B,pit,3,terminal,719,0.032835796730250562,0.0062575319069458329,128,-0.0047485788620960367,-0.0035297649785154999,0.4609375,-0.046519071979171982,0.03981835252064473,102,0.0015089530448497959,0.0040753678507046004,0.59803921568627449,-0.02351691017154027,0.023686226145730484
formation_diffusion,CHINEXT_BOARD,NON_ST,overall,ALL,absolute,3,terminal,1401,0.00012635011208477688,,,,,,,,,,,,,
formation_diffusion,CHINEXT_BOARD,NON_ST,overall,ALL,pit,3,terminal,898,0.036158726243600503,0.00404289374836341,174,-0.002004766065437126,-0.0042184543512259502,0.45977011494252873,-0.042069253267775289,0.040356636020988421,140,0.0020381276829262835,0.0049498344358397499,0.61428571428571432,-0.02395089531365065,0.02847917114202644
formation_diffusion,CHINEXT_BOARD,NON_ST,phase,0,pit,3,terminal,298,-0.018992225784548476,-0.0012002476368475727,58,0.001985651853606385,0.0018986791615095999,0.56896551724137934,-0.041779881743384387,0.052023328298345904,49,0.00078540421675881214,0.0055904280777518004,0.63265306122448983,-0.025311476874577975,0.023290086186409906
formation_diffusion,CHINEXT_BOARD,NON_ST,phase,1,pit,3,terminal,301,0.074793001944442133,0.0052520783449191014,60,-0.003888136771528672,-0.0048772893482998004,0.45000000000000001,-0.04650854129771146,0.033776635163329106,48,0.0013639415733904291,0.0047027286729773993,0.54166666666666663,-0.024670807231477378,0.031164317546965893
formation_diffusion,CHINEXT_BOARD,NON_ST,phase,2,pit,3,terminal,299,0.054974148693657673,0.0083380313405454105,56,-0.0041198017250626811,-0.0050699519124091999,0.35714285714285715,-0.041605979482868344,0.036196898480974196,43,0.0042182296154827286,0.0040869522159050001,0.67441860465116277,-0.021600805885130758,0.027522067347664284
formation_diffusion,CHINEXT_BOARD,NON_ST,block,A,pit,5,downside,179,-0.049205950662230866,-0.0093300498286913794,46,-0.049743904298097823,-0.052973923128570646,0.021739130434782608,-0.076433893954417492,-0.01930334009071755,38,-0.059073954126789202,-0.041788462363256951,0,-0.11658475690639372,-0.018205107629396214
formation_diffusion,CHINEXT_BOARD,NON_ST,block,B,pit,5,downside,719,0.093427015699009033,0.01390986761038579,128,-0.056809994092148833,-0.049128716279480997,0,-0.093386804973988088,-0.022626341960334213,102,-0.042900126481763043,-0.040627175398080848,0,-0.066579509045393184,-0.022646798120120777
formation_diffusion,CHINEXT_BOARD,NON_ST,overall,ALL,absolute,5,downside,1401,0.032224890457149664,,,,,,,,,,,,,
formation_diffusion,CHINEXT_BOARD,NON_ST,overall,ALL,pit,5,downside,898,0.065445979247667554,0.0076517819510015031,174,-0.054941947364985921,-0.049948050261199348,0.0057471264367816091,-0.09043499189833977,-0.021017020176685858,140,-0.047290165413984418,-0.040837373578091404,0,-0.080776600154680189,-0.021969256294164938
formation_diffusion,CHINEXT_BOARD,NON_ST,phase,0,pit,5,downside,178,0.04394693641753792,0.011138167648276784,33,-0.057669525057331139,-0.053940963416884903,0,-0.089059501164005836,-0.030365036677099638,30,-0.046531357409054355,-0.043783672464630205,0,-0.080316080153973568,-0.023480237152914998
formation_diffusion,CHINEXT_BOARD,NON_ST,phase,1,pit,5,downside,181,0.11614560750492627,0.018115432320188793,36,-0.057981233806371879,-0.049636316162202695,0,-0.1016096703826541,-0.022221583597200851,23,-0.039865801486183086,-0.039182696429449299,0,-0.059638835388541485,-0.018305563353499296
formation_diffusion,CHINEXT_BOARD,NON_ST,phase,2,pit,5,downside,180,0.023775523012323156,0.0012161725155296552,34,-0.053451514283402821,-0.043808806082770747,0,-0.089672526298578095,-0.01805288730187839,31,-0.052235341767873165,-0.041872876061412503,0,-0.088813786793606894,-0.024125596943093099
