trade_date,family,cost_per_side,nav,cash,positions,industries,industry_hhi
2020-05-07,slow_industry_daily_low_max,0.004,8062939.44,413399.942,38,16,0.1079975492
2020-05-08,slow_industry_daily_low_max,0.004,8172183.314,413399.942,38,16,0.1085479245
2020-05-11,slow_industry_daily_low_max,0.004,8186394.622,413399.942,38,16,0.1088591014
2020-05-12,slow_industry_daily_low_max,0.004,8200390.625,-2.910383046e-10,40,18,0.09871459893
2020-05-13,slow_industry_daily_low_max,0.004,8356925.127,-2.910383046e-10,40,18,0.09993434683
2020-05-14,slow_industry_daily_low_max,0.004,8263109.556,-2.910383046e-10,40,18,0.1010785685
2020-05-15,slow_industry_daily_low_max,0.004,8245696.23,-2.910383046e-10,40,18,0.1014180429
2020-05-18,slow_industry_daily_low_max,0.004,8367740.503,-2.910383046e-10,40,18,0.1026483628
2020-05-19,slow_industry_daily_low_max,0.004,8411529.357,5.820766091e-11,40,15,0.1152200121
2020-05-20,slow_industry_daily_low_max,0.004,8238503.478,5.820766091e-11,40,15,0.1132833926
2020-05-21,slow_industry_daily_low_max,0.004,8146564.556,5.820766091e-11,40,15,0.1128346576
2020-05-22,slow_industry_daily_low_max,0.004,8048752.587,5.820766091e-11,40,15,0.1124946134
2020-05-25,slow_industry_daily_low_max,0.004,8124198.13,5.820766091e-11,40,15,0.1130259323
2020-05-26,slow_industry_daily_low_max,0.004,8259787.69,11935.63272,40,14,0.1762793497
2020-05-27,slow_industry_daily_low_max,0.004,8290541.576,11935.63272,40,14,0.1778595208
2020-05-28,slow_industry_daily_low_max,0.004,8352349.336,11935.63272,40,14,0.1784168746
2020-05-29,slow_industry_daily_low_max,0.004,8496813.071,11935.63272,40,14,0.1787633762
2020-06-01,slow_industry_daily_low_max,0.004,8621496.072,11935.63272,40,14,0.1761144648
2020-06-02,slow_industry_daily_low_max,0.004,8482666.5,77919.34982,40,15,0.1378177821
2020-06-03,slow_industry_daily_low_max,0.004,8461640.23,77919.34982,40,15,0.1396834601
