section,sample_type,representation,period,horizon,quintile,count,dates,securities,industries,mean_net_return,median_net_return,positive_return_fraction,mean_industry_relative,median_industry_relative,mean_broad_relative,severe_loss_fraction,mean_mae_h20,control,tercile,q5_count,q1_count,q5_mean_industry_relative,q1_mean_industry_relative,q5_minus_q1_industry_relative,absolute_bin,relative_bin
raw,NONSHOCK,RECOVERY_FRACTION_3,full,10,4,9838,1110,2521,115,-0.00028122300001,-0.0130168000079,0.435454360642,0.00066415727087,-0.00109246710414,0.00188893502234,0.153791421021,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,full,10,5,10493,1128,2635,117,-0.00578504954101,-0.0173912265156,0.424568760126,-0.000749942346794,-0.00308871802763,-0.00338634464525,0.199371009244,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,full,10,Q5-Q1,9464,1116,,,-0.00652278880679,-0.00584885359891,-0.0147803523002,-0.00264094602564,-0.00444299109455,-0.00619974636764,0.0563025392527,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,full,20,1,9404,1105,2603,116,0.00223672736553,-0.0207955797408,0.430242450021,0.00446530990992,0.00154150720381,0.00707693299086,0.23606975755,-0.103110591895,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,full,20,2,9823,1109,2524,117,-0.00263046917387,-0.0191157814523,0.440598595134,0.00284369294858,0.000993304719026,0.0022307564017,0.233024534256,-0.100749023299,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,full,20,3,9991,1103,2494,116,-0.00393614262694,-0.0239658366595,0.415373836453,0.00115958007764,-0.000592904829813,0.00111523857933,0.260034030628,-0.103668869978,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,full,20,4,9759,1100,2504,115,0.000574264810424,-0.0245204247993,0.433548519316,0.00308675361428,-0.000924006105985,0.00535348771052,0.246541653858,-0.106387854214,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,full,20,5,10401,1118,2623,117,-0.010194637375,-0.0305522288756,0.418132871839,-0.00131693058973,-0.00343954798289,-0.00517034766832,0.299298144409,-0.119604285536,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,full,20,Q5-Q1,9404,1105,,,-0.0124313647405,-0.00975664913476,-0.012109578182,-0.00578224049965,-0.00498105518671,-0.0122472806592,0.0632283868592,-0.016493693641,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,1,1,5882,662,1851,114,-0.00123204766691,-0.00173860423949,0.469058143489,0.000566654933406,0.000436968416738,8.47482106499e-05,0.00306018361102,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,1,2,6089,662,1823,113,1.28799311827e-05,-0.000510823014166,0.48792905239,0.000766579875235,0.000295402943178,0.00146205455281,0.00082115289867,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,1,3,6185,658,1803,109,-0.00135964334495,-0.0031852051264,0.459983831851,0.000354766137133,-2.52569155955e-05,0.000154006287155,0.00307194826192,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,1,4,6081,652,1804,111,-0.00177216193627,-0.00324594257179,0.456668311133,1.33119885822e-05,-0.000224176968802,-0.000519247055307,0.00230225291893,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,1,5,6475,666,1885,112,-0.000593339545706,-0.00399201596806,0.452818532819,0.000342892235127,-0.000564626446845,0.000836740465639,0.00571428571429,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,1,Q5-Q1,5882,662,,,0.000638708121203,-0.00225341172858,-0.0162396106701,-0.000223762698279,-0.00100159486358,0.000751992254989,0.00265410210327,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,3,1,5880,662,1851,114,0.00453751914235,0.00107321187491,0.506462585034,0.00140469457364,0.000883507066661,0.00130308639446,0.0297619047619,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,3,2,6089,662,1823,113,0.00289983548688,-0.000120085633989,0.498604040072,0.000426680910502,-0.000989100321296,3.96994913198e-05,0.0187222860897,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,3,3,6185,658,1803,109,0.00250978056842,-0.000642213331186,0.494260307195,0.00033052638818,0,-0.000620810078743,0.0331447049313,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,3,4,6080,652,1804,111,0.00439003534265,0.000604943958237,0.505756578947,0.00129791500327,0,0.00131373179715,0.0388157894737,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,3,5,6473,666,1885,112,0.00566408087056,0.00104681025807,0.505793295226,0.00111736041563,-0.000732856741144,0.00256311415725,0.0528348524641,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,3,Q5-Q1,5880,662,,,0.00112656172821,-2.64016168419e-05,-0.000669289807689,-0.000287334158014,-0.0016163638078,0.00126002776279,0.0230729477022,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,5,1,5880,662,1851,114,0.00497422482714,-0.00294248173831,0.483843537415,0.000996681197988,0.000150363659889,0.00230374405076,0.0641156462585,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,5,2,6084,662,1822,113,0.00232859482823,-0.00399201596806,0.473537146614,0.000531528001065,6.43256754599e-05,-8.1141931107e-05,0.0473372781065,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,5,3,6184,658,1803,109,0.00227935047637,-0.00608008302054,0.45520698577,0.000423684762135,-0.000152965737959,-0.000393433380831,0.0591849935317,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,5,4,6076,652,1803,111,0.00198663124209,-0.00192177333313,0.485681369322,0.000193522009641,-5.53091275537e-05,-0.000597098760378,0.0661619486504,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,5,5,6473,666,1885,112,0.00496503418874,-0.000729981085863,0.496369534992,0.00123061423245,-0.000618419875688,0.00226707253339,0.089139502549,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,5,Q5-Q1,5880,662,,,-9.19063840559e-06,0.00221250065245,0.0125259975765,0.00023393303446,-0.000768783535578,-3.66715173686e-05,0.0250238562905,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,10,1,5879,662,1851,114,0.00437275108132,-0.00827438637594,0.458071100527,0.00134763253468,0.000572362311652,0.00289483507454,0.136587855077,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,10,2,6071,662,1821,113,0.0019944615272,-0.00863540983301,0.462197331576,0.000876645788371,-0.000895328476621,0.000564535238887,0.113490364026,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,10,3,6179,658,1801,109,0.00260299056867,-0.0104576010267,0.4513675352,0.00137459081353,-0.000243904851935,0.000927819391695,0.13529697362,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,10,4,6066,652,1800,111,0.00380364153333,-0.01080232697,0.446917243653,0.0011406786273,-0.00083107003968,0.00236140328268,0.141773821299,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,10,5,6472,666,1885,112,-0.000348853429976,-0.0136385823994,0.442521631644,-0.000223413658861,-0.00232704902947,-0.00206133489146,0.181705809642,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,10,Q5-Q1,5879,662,,,-0.0047216045113,-0.00536419602343,-0.0155494688833,-0.00157104619354,-0.00289941134113,-0.00495616996601,0.0451179545641,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,20,1,5871,661,1846,114,0.00652825749641,-0.0184008113971,0.439959121104,0.00408655400591,0.000775762579086,0.00629786933066,0.232498722534,-0.100319608484,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,20,2,6065,662,1820,113,0.00117890023361,-0.0178898017918,0.439076669415,0.00295882010693,0.0007144452206,0.000462427453562,0.232151690025,-0.0980128942472,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,20,3,6162,658,1796,109,0.00157245668782,-0.0210889840038,0.425348912691,0.000779156686837,0,0.000311191722981,0.2429406037,-0.100385403838,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,20,4,6061,652,1796,111,0.00771500783169,-0.0164068149324,0.458505197162,0.00366811008348,-0.000963893851833,0.00746506360192,0.236264642798,-0.102521029332,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,20,5,6454,666,1883,112,-0.00300519136199,-0.0238130703767,0.432444995352,-0.000676592289858,-0.00139571083439,-0.00373767578939,0.286953827084,-0.116345002215,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,early_2018_2021,20,Q5-Q1,5871,661,,,-0.0095334488584,-0.00541225897956,-0.00751412575201,-0.00476314629577,-0.00217147341347,-0.01003554512,0.0544551045495,-0.0160253937309,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,1,1,3652,464,1527,114,-0.00208377246301,-0.00253895673368,0.457831325301,0.000188041178116,-0.000588994757018,-0.000196611395075,0.00602409638554,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,1,2,3892,466,1430,115,-0.00234364871139,-0.00399201596806,0.44295991778,-0.000152178762636,0.000253290622248,-0.000213306569593,0.00334018499486,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,1,3,3969,464,1417,113,-0.00220254754344,-0.00288656870499,0.451751070799,9.46791656285e-05,-0.000640140995996,-0.000274509680228,0.00176366843034,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,1,4,3834,467,1441,114,-0.00293939708039,-0.00558181322909,0.419926969223,-0.0008955571514,-0.000968610906019,-0.00102263409898,0.000782472613459,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,1,5,4093,471,1573,115,-0.00144172793954,-0.00399201596806,0.455655998045,-0.000184053683684,-0.000849852322735,0.000656591603958,0.00439775225996,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,1,Q5-Q1,3652,464,,,0.000642044523465,-0.00145305923439,-0.00217532725576,-0.0003720948618,-0.000260857565717,0.000853202999033,-0.00162634412559,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,3,1,3633,462,1522,114,-0.00446125523185,-0.00997918289655,0.424717864024,-0.000493190333374,-0.000138726189008,-0.00162255372125,0.0423892100193,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,3,2,3873,464,1426,115,-0.00204905599099,-0.00626496892113,0.441776400723,0.00111016452506,0.000315875946952,0.00134482869211,0.0389878647044,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,3,3,3947,462,1406,113,-0.00329070628262,-0.007516460356,0.439574360274,0.000359208643238,-0.000170459937168,0.000109304538364,0.0385102609577,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,3,4,3811,465,1433,114,-0.00312941333883,-0.00616196800299,0.437155602204,-0.00129729457532,-0.00204951160015,-0.000260711168579,0.0393597480976,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,3,5,4074,469,1568,115,-0.00277055315778,-0.00658218217359,0.446244477172,0.000555965034787,-0.00110318788988,0.000569806662133,0.0694648993618,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,3,Q5-Q1,3633,462,,,0.00169070207407,0.00339700072296,0.0215266131481,0.00104915536816,-0.000964461700875,0.00219236038338,0.0270756893425,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,5,1,3618,460,1521,114,-0.00399457394688,-0.0128156833802,0.432283029298,0.00118145217277,6.3603679896e-05,-0.000219518774847,0.077943615257,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,5,2,3856,462,1421,115,-0.00259116561498,-0.00860530081155,0.451244813278,0.000660072438994,-0.000292599762635,0.00191860355996,0.070020746888,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,5,3,3936,460,1403,113,-0.00368447714652,-0.00739658346537,0.439532520325,0.000696770330216,-0.000672056489581,0.00104074675076,0.0800304878049,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,5,4,3800,463,1429,114,-0.00459242378485,-0.00887809287086,0.439473684211,-0.00164712580581,-0.00199437839922,-0.000823896726156,0.085,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,5,5,4056,467,1564,115,-0.00618630216395,-0.011803378428,0.429487179487,-0.000473960925597,-0.00211676600158,-0.00155672694521,0.120808678501,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,5,Q5-Q1,3618,460,,,-0.00219172821707,0.00101230495218,-0.00279584981078,-0.00165541309836,-0.00218036968148,-0.00133720817037,0.0428650632439,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,10,1,3585,454,1506,114,-0.00522327453158,-0.0175651293131,0.408647140865,0.00278207172808,0.00215666021994,0.00267986011086,0.15369595537,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,10,2,3828,457,1409,115,-0.00504633373476,-0.0127179933,0.44644723093,0.00163156350045,0.00022329365023,0.0039564336252,0.148641588297,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,10,3,3894,455,1394,113,-0.00781840144857,-0.0164831894443,0.420390344119,0.000796162226441,-0.0021334874404,0.00157311480595,0.166409861325,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,10,4,3772,458,1418,114,-0.00685036092664,-0.0171582989051,0.417020148462,-0.000102167900942,-0.00126403654654,0.00112912789952,0.173117709438,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,10,5,4021,462,1548,115,-0.0145348782479,-0.0240857121154,0.395672718229,-0.00159741652444,-0.00456066590734,-0.00551901391322,0.227804028849,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,10,Q5-Q1,3585,454,,,-0.00931160371636,-0.00652058280235,-0.0129744226354,-0.00437948825252,-0.00671732612729,-0.00819887402408,0.0741080734789,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,20,1,3533,444,1481,114,-0.00489476807698,-0.0242653235879,0.414095669403,0.0050947115268,0.002636115514,0.00837155024222,0.242003962638,-0.107748538006,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,20,2,3758,447,1385,115,-0.00877837376577,-0.019878805457,0.443054816392,0.00265789033671,0.00201355410673,0.00508464545718,0.234433209154,-0.10516483562,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,20,3,3829,445,1370,113,-0.0128011175493,-0.0306554421382,0.399320971533,0.00177179447673,-0.00222830103587,0.00240918914836,0.287542439279,-0.10895294372,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,20,4,3698,448,1399,114,-0.01112937052,-0.0361961774092,0.392644672796,0.00213391381984,-3.06373592763e-05,0.00189262738663,0.263385613845,-0.11272555719,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,20,5,3947,452,1523,114,-0.0219505746863,-0.0394281322996,0.394730174816,-0.00236398997341,-0.00733291364003,-0.00751300394057,0.319483151761,-0.124933754641,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,late_2022_2023,20,Q5-Q1,3533,444,,,-0.0170558066093,-0.0151628087117,-0.0193654945865,-0.00745870150021,-0.00996902915402,-0.0158845541828,0.0774791891228,-0.0171852166353,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,1,1,263,61,169,60,-0.00189689595588,-0.00399201596806,0.441064638783,0.00130846787439,-0.0002361130038,0.000757326182292,0,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,1,2,295,62,176,56,0.00151786241791,0.000301121894143,0.501694915254,0.000846298683388,-0.000471529278754,0.00344974015194,0,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,1,3,298,61,181,61,-0.00283222126589,-0.00399201596806,0.429530201342,0.000775733057472,0.00216941009264,5.87356408467e-05,0,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,1,4,304,60,169,51,-0.00424417303486,-0.00711829543352,0.394736842105,-0.000128199768461,-0.000296925019895,-0.0025084172828,0,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,1,5,318,63,184,55,-0.00342528095281,-0.00572269882477,0.433962264151,-0.00192766033856,-0.00110158695965,-0.00105056255227,0.00314465408805,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,2018,1,Q5-Q1,263,61,,,-0.00152838499693,-0.0017306828567,-0.00710237463233,-0.00323612821295,-0.000865473955846,-0.00180788873457,0.00314465408805,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,3,1,263,61,169,60,0.00330228258373,0.0036695839091,0.539923954373,0.00264882160207,0,0.00284933241931,0.0266159695817,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,3,2,295,62,176,56,0.0022378087959,0.00181262432283,0.51186440678,-8.31953211092e-05,1.13608219618e-05,0.00245458736027,0.00677966101695,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,3,3,298,61,181,61,-0.00134926169519,0.00426871375732,0.520134228188,-0.000140076725858,0.00163872997371,-0.0018059089522,0.0436241610738,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,3,4,304,60,169,51,-7.3661716163e-05,0.000456728797392,0.503289473684,0.000996353985722,0.0019748655377,-0.00127219264293,0.0361842105263,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,3,5,318,63,184,55,-0.00105302298335,-0.00785797668138,0.446540880503,-0.00226853378106,-0.00226649110531,-0.00117704979656,0.0251572327044,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,2018,3,Q5-Q1,263,61,,,-0.00435530556708,-0.0115275605905,-0.0933830738695,-0.00491735538312,-0.00226649110531,-0.00402638221587,-0.00145873687735,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,5,1,263,61,169,60,0.00114653831781,-0.00114220771618,0.48288973384,0.00215943165745,0.00120785942484,0.00361157479377,0.0608365019011,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,5,2,295,62,176,56,-0.00144544874982,-0.0018995622201,0.494915254237,-0.00116534193562,-0.000409469164003,0.000840356023723,0.0135593220339,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,5,3,298,61,181,61,-0.00344589162444,0.000139339664396,0.506711409396,-0.00154813615313,0.000945589799055,-0.00301187801229,0.0604026845638,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,5,4,304,60,169,51,-0.00542553135929,-0.00538894161187,0.463815789474,-0.000713833681061,0.00223265724645,-0.00345580684785,0.0625,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,5,5,318,63,184,55,-0.0012787547548,-0.00549304759336,0.459119496855,-0.000633172260808,-0.00231413040604,0.000277082417097,0.059748427673,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,2018,5,Q5-Q1,263,61,,,-0.00242529307261,-0.00435083987717,-0.023770236985,-0.00279260391826,-0.00352198983088,-0.00333449237667,-0.00108807422818,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,10,1,263,61,169,60,-0.00290641107183,-0.0026086715458,0.48288973384,0.0040171190303,0.00672508745488,0.00403364990259,0.110266159696,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,10,2,295,62,176,56,-0.0052759154161,-0.00284717920481,0.484745762712,-0.00441561266227,-0.00321821983986,0.000520939653134,0.0983050847458,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,10,3,298,61,181,61,-0.00502351078317,-0.00255269807206,0.486577181208,-0.00238361376775,-0.00324909412593,-0.000631094051141,0.11744966443,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,10,4,303,60,168,51,-0.0117413059836,-0.015374964357,0.425742574257,-0.0022365552429,-0.00515996869881,-0.0060074579524,0.128712871287,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,10,5,318,63,184,55,-0.0135123517806,-0.0131390280663,0.427672955975,-0.00469830476285,-0.00529617693866,-0.00747036584082,0.135220125786,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,2018,10,Q5-Q1,263,61,,,-0.0106059407087,-0.0105303565205,-0.0552167778655,-0.00871542379315,-0.0120212643935,-0.0115040157434,0.0249539660903,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,20,1,263,61,169,60,-0.0109606770577,-0.0203968533521,0.414448669202,0.00818554183123,0.0100491118541,0.00901579444762,0.231939163498,-0.102341651074,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,20,2,295,62,176,56,-0.0169888583801,-0.0178898017918,0.437288135593,-0.00145428175826,-0.00317675856889,0.000663503639732,0.250847457627,-0.10427916012,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,20,3,294,61,179,61,-0.0185043018501,-0.0239443270019,0.387755102041,-0.00395064161993,-0.000592904829813,-0.00245855902388,0.224489795918,-0.106670886653,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,20,4,303,60,168,51,-0.024699806953,-0.0283668949022,0.432343234323,-0.00524377384219,-0.00244239773413,-0.00542376753314,0.254125412541,-0.107211583873,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2018,20,5,316,63,183,55,-0.030421459625,-0.0470941347966,0.332278481013,-0.0082030793333,-0.0124460999233,-0.0116562973295,0.306962025316,-0.118435631754,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,2018,20,Q5-Q1,263,61,,,-0.0194607825673,-0.0266972814445,-0.0821701881889,-0.0163886211645,-0.0224952117773,-0.0206720917772,0.0750228618184,-0.0160939806805,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,1,1,1127,162,542,98,-0.000152651749968,-0.000539648605735,0.493345164153,0.000671396358108,0.000583314289669,0.00157642975193,0,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,1,2,1166,161,542,97,-0.000848945278859,6.44992731032e-05,0.5,0.00044969656044,0.000309575393568,0.000977180582219,0.00171526586621,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,1,3,1194,161,522,93,-0.0024771916944,-0.00182667922117,0.48324958124,0.000146777173979,-3.12999941047e-06,-0.000661761594971,0.000837520938023,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,1,4,1168,158,550,100,-0.00234842182726,-0.00247541840779,0.467465753425,-0.0001548730449,-0.000854289077951,-0.000685044646952,0.00513698630137,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,1,5,1256,162,595,103,-0.00206068095449,-0.00307342049163,0.458598726115,-0.00024303099911,-0.00113846868553,-0.000313496390449,0.00716560509554,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,2019,1,Q5-Q1,1127,162,,,-0.00190802920452,-0.00253377188589,-0.034746438038,-0.000914427357217,-0.00172178297519,-0.00188992614238,0.00716560509554,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,3,1,1125,162,540,98,0.0061985433542,0.00336106310868,0.537777777778,0.000337639453741,3.74519547072e-05,0.00144469384956,0.0248888888889,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,3,2,1166,161,542,97,0.00629689687954,0.00378929640719,0.528301886792,0.00120236769982,-0.000955202877012,0.00133652935574,0.0205831903945,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,3,3,1194,161,522,93,0.0032566682046,0.00120514999685,0.506700167504,3.86663667322e-05,-0.000310996900859,-0.00148146518728,0.0318257956449,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,3,4,1168,158,550,100,0.00402421929727,4.35988092075e-05,0.5,-0.000282518323818,-0.00218662086622,-0.000291738953889,0.027397260274,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,3,5,1254,162,594,103,0.00480944024631,0.00252856529114,0.51355661882,-0.000508205416993,-0.00176018707342,-8.00266862571e-05,0.0614035087719,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,2019,3,Q5-Q1,1125,162,,,-0.00138910310789,-0.000832497817543,-0.024221158958,-0.000845844870733,-0.00179763902813,-0.00152472053581,0.036514619883,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,5,1,1125,162,540,98,0.00436555169036,-0.00109944679856,0.496,-0.000903732867398,8.93287585577e-06,0.00107594418289,0.0488888888889,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,5,2,1166,161,542,97,0.00784280316479,0.00288769326711,0.524013722127,0.00346370332241,0.00244864814124,0.00489064300109,0.0445969125214,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,5,3,1194,161,522,93,0.00466357378389,-0.00134846537791,0.490787269682,0.00128136976017,0.00050768394689,0.000849792743916,0.0661641541039,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,5,4,1168,158,550,100,0.000682291807375,-0.00128056047614,0.494006849315,-0.00103653097532,-0.00132112218507,-0.00192504337904,0.0522260273973,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,5,5,1254,162,594,103,0.000494480527887,-0.00376969275734,0.479266347687,-0.00158838749536,-0.00292414957868,-0.00341239854959,0.0701754385965,,,,,,,,,,
raw_spread,NONSHOCK,RECOVERY_FRACTION_3,2019,5,Q5-Q1,1125,162,,,-0.00387107116248,-0.00267024595878,-0.0167336523126,-0.000684654627958,-0.00293308245453,-0.00448834273249,0.0212865497076,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,10,1,1125,162,540,98,0.00359856403082,-0.00526243431504,0.463111111111,0.00109852776614,0.00091176748534,0.004670484443,0.103111111111,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,10,2,1166,161,542,97,0.00106969745096,-0.00194261682397,0.492281303602,0.00283093261382,0,0.00188300301139,0.0969125214408,,,,,,,,,,
raw,NONSHOCK,RECOVERY_FRACTION_3,2019,10,3,1194,161,522,93,0.00403569293755,-0.00957710746731,0.453098827471,0.00219236240793,0.00116183902759,0.00352707294732,0.108040201005,,,,,,,,,,
