scope,period,cell_id,horizon,bucket,n,absolute_mean,absolute_median,absolute_positive_rate,industry_relative_mean,industry_relative_median,severe_loss_incidence
FULL,2018_2023,ABS_m08_REL_m04_W2,3,1,2813,0.00162036144038,-0.00334748966261,0.477426235336,-0.000344187748282,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,3,2,3081,0.0020444819085,-0.00154782459621,0.487828627069,0.000145238746246,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,3,3,3110,0.00265537480718,-0.00261707449308,0.481350482315,-4.48288938611e-06,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,3,4,3081,0.000579559361875,-0.00399201596806,0.475170399221,3.13460800091e-05,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,3,5,3397,0.00294461640442,-0.00538992191056,0.467765675596,0.000128962046576,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,5,1,2805,0.00338986792919,-0.00580954878564,0.470588235294,0.000377353853666,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,5,2,3073,0.00279490847764,-0.00475232740626,0.470875366092,-0.000598787754078,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,5,3,3104,0.00444693050314,-0.00301597627875,0.48131443299,0.000885410848074,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,5,4,3070,0.00384151603695,-0.00517248385751,0.473615635179,0.00114768169162,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,5,5,3389,0.00232349513979,-0.00870041734712,0.460017704338,-0.00161997664708,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,10,1,2791,0.00129291586757,-0.0155247399937,0.433536366894,-0.000117740770872,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,10,2,3063,0.0029431026938,-0.0162105547512,0.438785504407,0.000665231972444,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,10,3,3092,0.00320398236781,-0.00825830009302,0.461836998706,0.00113640479221,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,10,4,3057,0.000694476521564,-0.0112697361019,0.449787373242,0.00109255997098,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,10,5,3374,-0.00420701979019,-0.0206537518785,0.427089508002,-0.00253785136007,0,
FULL,2018_2023,ABS_m08_REL_m04_W2,20,1,2773,0.000379283405053,-0.0235363235793,0.435268662099,-0.00119966955213,0,0.53047241255
FULL,2018_2023,ABS_m08_REL_m04_W2,20,2,3041,0.00704973710083,-0.0206559957009,0.437027293653,0.00142195230216,0,0.494245314041
FULL,2018_2023,ABS_m08_REL_m04_W2,20,3,3067,0.00424201028518,-0.01879536565,0.442125855885,0.00209550440723,0,0.479947831757
FULL,2018_2023,ABS_m08_REL_m04_W2,20,4,3039,0.000129985999695,-0.0222188444834,0.433037183284,0.00248740667662,0,0.513655807832
FULL,2018_2023,ABS_m08_REL_m04_W2,20,5,3339,-0.00895912164001,-0.0388277631928,0.408805031447,-0.00448745558253,0,0.574423480084
FULL,2018_2023,ABS_m08_REL_m04_W3,1,1,2750,-0.000496286022574,-0.000389711094488,0.497454545455,0.000689295306621,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,1,2,3010,-0.00135185295295,-0.00154930022427,0.476079734219,-0.000349119583343,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,1,3,3031,-0.00195220249461,-0.00379625968189,0.458264599142,-0.000474800831174,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,1,4,3010,-0.00129494552026,-0.0029021386069,0.453488372093,0.000126488545294,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,1,5,3331,-0.00122408805801,-0.00399201596806,0.453017111978,6.4148499131e-05,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,3,1,2740,0.00147718620967,-0.00409555110154,0.475182481752,0.000826554023174,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,3,2,2999,0.000950320942613,-0.00291252754606,0.476158719573,-0.000354454870008,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,3,3,3021,0.000967068447002,-0.00359911341026,0.472360145647,-5.37664616913e-05,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,3,4,2994,0.00176833284398,-0.00366320135462,0.467267869071,0.000179881399635,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,3,5,3319,0.00163450805665,-0.00604431831765,0.467610726122,-0.000475409550491,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,5,1,2734,-0.0001497509652,-0.0087152460038,0.445501097293,0.000600159796137,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,5,2,2996,0.00190922533238,-0.00726298696825,0.455941255007,-0.000244449419777,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,5,3,3019,0.00146695799203,-0.0059630080209,0.463729711825,0.000630907855501,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,5,4,2991,0.00418128300467,-0.00399201596806,0.476094951521,0.00140397211308,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,5,5,3316,-0.00116550263258,-0.0124510256777,0.439686369119,-0.00211473396471,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,10,1,2726,-0.00147295718965,-0.0173490375885,0.428099779897,0.000171456664796,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,10,2,2985,-0.000292644697952,-0.0155566950279,0.434170854271,5.79495509958e-05,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,10,3,3007,0.00150778383094,-0.0143569771027,0.441968739608,0.00191585120967,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,10,4,2980,0.000968517688854,-0.0105270231527,0.458724832215,0.00121022983361,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,10,5,3305,-0.00618029933919,-0.0213570368603,0.423298033283,-0.00302808465041,0,
FULL,2018_2023,ABS_m08_REL_m04_W3,20,1,2706,-0.0065658849072,-0.0293854895931,0.410199556541,-0.00150843671139,0,0.523281596452
FULL,2018_2023,ABS_m08_REL_m04_W3,20,2,2963,0.00332770130112,-0.0228637461918,0.433344583193,0.00174204072257,0,0.489368882889
FULL,2018_2023,ABS_m08_REL_m04_W3,20,3,2983,0.00451671836889,-0.0202232571893,0.436138115991,0.00379344092693,0,0.491451558833
FULL,2018_2023,ABS_m08_REL_m04_W3,20,4,2956,0.000990874580335,-0.0209660904348,0.436738836265,0.0029018313031,0,0.497631935047
FULL,2018_2023,ABS_m08_REL_m04_W3,20,5,3271,-0.0150798428789,-0.0425969765895,0.387037603179,-0.00641194880371,0,0.588199327423
FULL,2018_2023,ABS_m08_REL_m04_W5,1,1,2633,-0.000497312571809,-0.00142001342699,0.478921382453,0.000401234741094,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,1,2,2872,-0.00151868729582,-0.00202533197701,0.470055710306,0.000377294844893,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,1,3,2874,-0.00230994800778,-0.00327659519269,0.449895615866,-0.000331416118891,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,1,4,2873,-0.00137142672487,-0.00399201596806,0.449008005569,-0.00042358329618,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,1,5,3189,-0.000296703127479,-0.00399201596806,0.457196613358,9.22009024209e-06,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,3,1,2628,-0.00124375514712,-0.00722747933443,0.450532724505,-5.11141552158e-05,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,3,2,2870,-0.000170179483276,-0.00552083047355,0.451916376307,0.0012560380618,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,3,3,2872,-0.00146345065099,-0.00640877805641,0.447423398329,0.000863942818622,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,3,4,2871,-0.000695405523598,-0.00734557820386,0.449320794148,-0.0006148219934,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,3,5,3185,-0.00309398628157,-0.00903935372498,0.435164835165,-0.0013144712934,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,5,1,2625,-0.00200895731588,-0.00876521716949,0.438857142857,-0.000423420506679,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,5,2,2865,0.00050789442808,-0.00699074968343,0.45445026178,0.00231970177861,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,5,3,2864,-0.00237526474824,-0.0092947319288,0.445530726257,0.000575738119791,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,5,4,2867,-0.00119217962661,-0.00948470705648,0.445762120684,-0.00079527186457,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,5,5,3178,-0.00373312780653,-0.0114624600563,0.446507237256,-0.00154290003306,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,10,1,2619,-0.000791206879901,-0.0146889990901,0.431844215349,-0.000375297449077,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,10,2,2857,0.000387526792302,-0.0119856594996,0.434721736087,0.00178039161789,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,10,3,2860,-0.00352296108692,-0.0194369707335,0.418181818182,0.00129840038444,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,10,4,2860,-0.00131040575394,-0.0148604069741,0.437412587413,-0.000218128903808,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,10,5,3172,-0.00636075670181,-0.0225490078783,0.422446406053,-0.00226773369097,0,
FULL,2018_2023,ABS_m08_REL_m04_W5,20,1,2598,-0.00450805148946,-0.0271662691591,0.417244033872,-0.000771329231209,0,0.516551193226
FULL,2018_2023,ABS_m08_REL_m04_W5,20,2,2827,0.00392405405018,-0.020402395839,0.43862752034,0.00272968396507,0,0.473293243721
FULL,2018_2023,ABS_m08_REL_m04_W5,20,3,2832,-0.00354341533297,-0.0263999124436,0.42302259887,0.00303591788742,0,0.501765536723
FULL,2018_2023,ABS_m08_REL_m04_W5,20,4,2830,-0.00204230575235,-0.026063690781,0.425088339223,-0.00109654871385,0,0.51519434629
FULL,2018_2023,ABS_m08_REL_m04_W5,20,5,3137,-0.0153140423609,-0.0427119293258,0.40006375518,-0.00357264578373,0,0.586228881097
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W2,1,1,11055,-0.00142203029206,-0.00178845848127,0.4697421981,0.000323439771994,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W2,3,1,11052,0.000928795303214,-0.00399201596806,0.472131740861,-7.41920873654e-05,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W2,5,1,11051,0.00304554625228,-0.00399201596806,0.475884535336,0.000321948551109,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W2,10,1,11042,0.0025122530778,-0.0129404286604,0.441133852563,0.00106159775453,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W2,20,1,11023,0.000932030540671,-0.0222767112384,0.433366597115,0.00116728200075,0,0.49405787898
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W3,1,1,10322,-0.0019644223285,-0.00184467544497,0.47355163728,-0.000239281346004,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W3,3,1,10320,0.000926227434927,-0.00253957823504,0.478197674419,-0.000288689425046,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W3,5,1,10317,0.00118879035312,-0.00649664627158,0.457691189299,2.52399654492e-06,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W3,10,1,10310,-0.000877723350297,-0.0150875248852,0.430261881668,-0.00038676150289,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W3,20,1,10292,-0.00223860327377,-0.0261051874466,0.4195491644,0.000428226209732,0,0.490963855422
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W5,1,1,9103,-0.00123945202496,-0.000982928403013,0.482478303856,0.000133344133609,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W5,3,1,9102,-0.000996037241937,-0.00587606387427,0.450340584487,0.000475922476941,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W5,5,1,9100,-0.00181910508932,-0.00890712174493,0.442747252747,6.55703226214e-05,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W5,10,1,9095,-0.000946206243828,-0.0145206415921,0.430126443101,0.000242719093648,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m02_W5,20,1,9076,-0.00286086035921,-0.0264409494226,0.41505068312,0.000748198362957,0,0.48644777435
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W2,1,1,5884,-0.000779122650129,-0.00115892435277,0.481475186948,0.000372234801352,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W2,3,1,5883,0.000200714663756,-0.00399201596806,0.470168281489,-0.000406578168324,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W2,5,1,5882,0.00190277063746,-0.00545029998568,0.467188031282,0.000179682271654,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W2,10,1,5880,0.00126288752437,-0.0157028722675,0.434523809524,0.000502574204305,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W2,20,1,5871,-0.00217578083682,-0.0255996271919,0.424459206268,-0.000891174543921,0,0.52427184466
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W3,1,1,5582,-0.00193801057576,-0.00172449563415,0.474023647438,0.000167056373231,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W3,3,1,5581,0.00128114400756,-0.00389454014265,0.47177925103,0.000271477008814,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W3,5,1,5579,0.00195485915981,-0.00719461398746,0.454740993009,0.000687720167478,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W3,10,1,5575,0.000436458685687,-0.0161173305563,0.432286995516,0.000348989639802,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W3,20,1,5565,-0.000996567901315,-0.0265261332539,0.422641509434,0.000447708521508,0,0.506918238994
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W5,1,1,5073,-0.00161191066536,-0.00154281600733,0.472304356397,0.000410526003584,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W5,3,1,5072,-0.00142320894373,-0.00664811592311,0.449921135647,0.00076853646493,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W5,5,1,5071,-0.00153516764082,-0.0100618707184,0.43660027608,0.000702955132918,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W5,10,1,5068,-0.000736664499925,-0.0159017512801,0.421468034728,0.000588021716419,0,
BLOCK,EARLY_2018_2021,ABS_m04_REL_m04_W5,20,1,5057,-0.00462763194322,-0.0292714064257,0.403796717421,0.000427410759414,0,0.509195175005
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W2,1,1,4915,0.000814548412337,-0.000233495273604,0.496236012208,0.000556367433998,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W2,3,1,4913,0.000972276477127,-0.00255477500986,0.483207815998,-0.000374902966492,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W2,5,1,4911,0.00470090751895,-0.00217779377493,0.484015475463,0.000341011407463,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W2,10,1,4909,0.00249205388411,-0.0141243454089,0.435933998778,0.000482590781308,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W2,20,1,4903,-0.0013353082031,-0.0245990777067,0.428921068733,0.000152654560594,0,0.518050173363
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W3,1,1,4742,-0.00231928681405,-0.0025817714873,0.47300716997,3.5416691623e-05,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W3,3,1,4742,0.00113867816739,-0.00247028232679,0.480598903416,0.000124938285633,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W3,5,1,4741,0.00119234880599,-0.00746242706225,0.451170639106,0.000415422876523,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W3,10,1,4738,-0.00276200553304,-0.0183486658675,0.4202195019,0.000650924999111,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W3,20,1,4728,-0.00810097538661,-0.030867389886,0.408629441624,4.08585140882e-06,0,0.511421319797
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W5,1,1,4379,-0.000321427217437,-0.000121518620789,0.498058917561,0.000278057467253,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W5,3,1,4378,-0.000643787187249,-0.00549900492008,0.456829602558,8.68193500334e-05,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W5,5,1,4377,-0.00264131832304,-0.00919310204656,0.441169750971,-5.54771448519e-05,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W5,10,1,4373,-0.00232883262108,-0.0156052777846,0.431511548136,0.000467795992356,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m02_W5,20,1,4363,-0.00879220238672,-0.0306059944888,0.39972495989,0.000192944967305,0,0.507907403163
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W2,1,1,3523,0.000685853876617,-0.000824051642263,0.487368719841,0.000509814570968,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W2,3,1,3522,0.00110061728562,-0.0031069758391,0.479273140261,-0.000790319452399,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W2,5,1,3521,0.0032098884805,-0.00399201596806,0.472309003124,-0.000587626264065,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W2,10,1,3520,0.000726452902096,-0.0149117329213,0.434659090909,-0.000823416787185,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W2,20,1,3515,-0.00420128769404,-0.0274274979453,0.417923186344,-0.00144277533289,0,0.536842105263
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W3,1,1,3397,-0.00168060815126,-0.0017232050705,0.483073299971,0.000615518985738,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W3,3,1,3397,0.00243696408079,-0.00278032742301,0.482778922579,0.000475095220561,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W3,5,1,3396,0.00136055928801,-0.00766743478541,0.450530035336,0.000732367330268,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W3,10,1,3394,-0.00139162644278,-0.0167372182953,0.425456688273,0.00105342444027,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W3,20,1,3387,-0.0087099874657,-0.0333824154969,0.405373486862,-0.000636448095861,0,0.523472099203
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W5,1,1,3179,-0.00018066988299,-0.000685765398663,0.489776659327,0.000391243034846,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W5,3,1,3178,-0.00190802201709,-0.00712750853339,0.444619257395,0.000159304607317,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W5,5,1,3177,-0.00307430140101,-0.0107807753529,0.433112999685,0.000302385221664,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W5,10,1,3173,-0.0027240011256,-0.0170765157583,0.420422313268,3.07106558154e-05,0,
BLOCK,EARLY_2018_2021,ABS_m06_REL_m04_W5,20,1,3162,-0.0114089917162,-0.0339615676082,0.388045540797,-0.000560448884448,0,0.521821631879
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W2,1,1,2161,0.00328806901463,0.000866559563799,0.511337343822,0.00101454196574,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W2,3,1,2161,0.00183700076361,-0.00180352186252,0.487274409995,-0.000480711397358,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W2,5,1,2161,0.00393231872055,-0.00399201596806,0.480333179084,-1.68849158289e-05,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W2,10,1,2158,0.0012312935988,-0.0141676607707,0.429564411492,0.000135456140377,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W2,20,1,2153,-0.00298971722192,-0.0258219254706,0.419879238272,-0.00210134305614,0,0.532280538783
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W3,1,1,2107,-0.00151790238184,-0.00215774712086,0.480778357855,0.00074565016342,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W3,3,1,2107,-0.00146709490247,-0.00563831015655,0.463217845278,1.63408292814e-05,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W3,5,1,2106,-0.0028323105074,-0.0113959911351,0.439696106363,-0.000470717155105,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W3,10,1,2104,-0.00415985782507,-0.0214890227918,0.408269961977,-0.000344858817256,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W3,20,1,2097,-0.0133601966345,-0.034367074999,0.392942298522,-0.00313361533385,0,0.541726275632
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W5,1,1,1995,-0.00121773337739,-0.00149379873268,0.47969924812,0.000254630206073,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W5,3,1,1994,-0.00138527472436,-0.00777194602614,0.443831494483,0.000222656781022,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W5,5,1,1994,-0.00420535122433,-0.0123436187634,0.419759277834,-0.000313091155474,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W5,10,1,1992,-0.00253799555136,-0.016148538779,0.432228915663,-0.000938490731341,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m02_W5,20,1,1987,-0.00903355599131,-0.0282553042514,0.406643180674,-0.000609799397075,0,0.526421741319
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W2,1,1,1755,0.00380860634047,0.00141617218053,0.517378917379,0.00164019912879,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W2,3,1,1755,0.00286479533842,-0.00111753405167,0.492307692308,-0.000165672740477,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W2,5,1,1755,0.00457733226232,-0.00341260469172,0.482051282051,0.000381603769855,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W2,10,1,1753,0.00534963066331,-0.0119813848239,0.443240159726,0.000410043567151,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W2,20,1,1748,0.00249587690781,-0.022616929923,0.432494279176,-0.00168858976863,0,0.529748283753
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W3,1,1,1717,-0.00150075396774,-0.00173860423948,0.483983692487,0.000794669265099,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W3,3,1,1717,0.00234083298039,-0.00375487120996,0.483983692487,0.000549157706833,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W3,5,1,1716,-0.000370913265274,-0.00971643921501,0.444055944056,0.000142087852329,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W3,10,1,1715,-0.00031847377554,-0.0186997534759,0.422157434402,-0.00049101961366,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W3,20,1,1709,-0.0090310304618,-0.0325828642902,0.401989467525,-0.00347227190267,0,0.536571094207
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W5,1,1,1643,0.000418160549364,-0.000806489366682,0.490566037736,0.000474928897137,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W5,3,1,1642,-0.00142161297493,-0.00762379512207,0.44275274056,0.000179076958793,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W5,5,1,1642,-0.00206667080051,-0.0103617113164,0.428136419001,-0.000243595403945,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W5,10,1,1641,-0.000150914091271,-0.0160817487341,0.427787934186,-0.000980707879899,0,
BLOCK,EARLY_2018_2021,ABS_m08_REL_m04_W5,20,1,1637,-0.00668121376889,-0.0309774539591,0.403176542456,-0.00099991780215,0,0.537568723274
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W2,1,1,7333,-0.00222554719131,-0.00219740698783,0.465430246829,0.000238396069475,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W2,3,1,7294,-0.00161423221684,-0.00746001202322,0.447491088566,0.000729986655532,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W2,5,1,7263,-0.00183157140653,-0.00940975192472,0.443067602919,0.00104117566466,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W2,10,1,7190,-0.00637550767553,-0.0194610886298,0.418497913769,0.000876958822642,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W2,20,1,7077,-0.0102116442199,-0.0295775421634,0.410625971457,0.00159241589859,0,0.50699448919
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W3,1,1,6831,-0.00131423643787,-0.00224616498817,0.464207290294,0.000421002637482,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W3,3,1,6799,-0.00143858165635,-0.00717542143041,0.446536255332,0.000847897403373,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W3,5,1,6772,-0.00220786823383,-0.00886645626802,0.443886591849,0.000859001611329,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W3,10,1,6703,-0.00402309807957,-0.0153842641514,0.42995673579,0.00150566396041,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W3,20,1,6598,-0.00683559255454,-0.0234026753922,0.423613216126,0.00207236446384,0,0.490148529858
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W5,1,1,6077,-0.00289981393288,-0.00343867819916,0.449234819812,-0.000266295949919,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W5,3,1,6054,-0.00297946071024,-0.00677286715383,0.440204823257,8.06644566901e-05,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W5,5,1,6027,-0.00293881438373,-0.00812482917981,0.4449975112,0.000406070012403,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W5,10,1,5985,-0.00448159243115,-0.0141668988923,0.438930659983,0.0011590920906,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m02_W5,20,1,5875,-0.00561320362028,-0.0232313975318,0.427744680851,0.00215919469721,0,0.460255319149
BLOCK,LATE_2022_2023,ABS_m04_REL_m04_W2,1,1,3670,-0.000920433072833,-0.00174170697959,0.473024523161,0.000406312702751,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m04_W2,3,1,3651,-0.00255575947353,-0.00977715430707,0.434127636264,-9.80807267129e-05,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m04_W2,5,1,3634,-0.00297214690622,-0.0119636243527,0.429003852504,0.000251028488015,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m04_W2,10,1,3594,-0.00941598768718,-0.0224795026656,0.396215915415,-0.000407907678686,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m04_W2,20,1,3538,-0.015300677716,-0.0343688408566,0.394855850763,0.000750158946521,0,0.529677784059
BLOCK,LATE_2022_2023,ABS_m04_REL_m04_W3,1,1,3459,-0.00121794783611,-0.00152961013059,0.471523561723,0.000310039518483,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m04_W3,3,1,3441,-0.00218872894018,-0.00789792963093,0.442894507411,-1.29431920011e-05,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m04_W3,5,1,3427,-0.00401553899741,-0.0113048499184,0.431281003793,-0.000121775029535,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m04_W3,10,1,3396,-0.00844312398986,-0.0210688189255,0.412249705536,-0.00035146323053,0,
BLOCK,LATE_2022_2023,ABS_m04_REL_m04_W3,20,1,3334,-0.0142290792763,-0.0310772776665,0.399220155969,0.000522456847094,0,0.51049790042
BLOCK,LATE_2022_2023,ABS_m04_REL_m04_W5,1,1,3189,-0.00253161878018,-0.0024608737943,0.460645970524,7.46410298551e-05,0,
