audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,n,partial_rho,low_n,high_n,tail_residual_gap,closing_arm
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,3,274,0.26511577975312123,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,5,164,0.038447769069203622,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,CHINEXT_BOARD,NON_ST,pit,3,275,0.27104482991535217,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,CHINEXT_BOARD,NON_ST,pit,5,164,0.042653958449018793,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,SH_A,ALL_STATUS,pit,3,276,0.38760416113421881,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,SH_A,ALL_STATUS,pit,5,165,0.24729629266619546,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,SH_A,NON_ST,pit,3,276,0.38991310052628814,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,SH_A,NON_ST,pit,5,165,0.25282960263482007,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,SZ_A,ALL_STATUS,pit,3,276,0.36797447453141313,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,SZ_A,ALL_STATUS,pit,5,165,0.13235750128729595,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,SZ_A,NON_ST,pit,3,276,0.36351584971992967,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,2,SZ_A,NON_ST,pit,5,165,0.13054206359484888,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,3,ALL_A,ALL_STATUS,pit,5,166,0.42831839908349317,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,3,ALL_A,NON_ST,pit,5,166,0.41010868185705185,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,3,CHINEXT_BOARD,ALL_STATUS,pit,5,166,0.24452930789910743,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,3,CHINEXT_BOARD,NON_ST,pit,5,166,0.24795643566050773,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,3,SH_A,ALL_STATUS,pit,5,166,0.40960784788722238,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,3,SH_A,NON_ST,pit,5,166,0.41741226578022739,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,3,SZ_A,ALL_STATUS,pit,5,166,0.38811406219411287,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,3,SZ_A,NON_ST,pit,5,166,0.3683257949039121,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,4,ALL_A,ALL_STATUS,pit,5,166,0.54357474117864479,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,4,ALL_A,NON_ST,pit,5,166,0.53590566890952529,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,4,CHINEXT_BOARD,ALL_STATUS,pit,5,166,0.33356611117043683,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,4,CHINEXT_BOARD,NON_ST,pit,5,166,0.32506828014606914,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,4,SH_A,ALL_STATUS,pit,5,166,0.51907731800998047,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,4,SH_A,NON_ST,pit,5,166,0.51832491657619717,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,4,SZ_A,ALL_STATUS,pit,5,166,0.489522044764299,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,phase,4,SZ_A,NON_ST,pit,5,166,0.48137152011564466,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2020,ALL_A,ALL_STATUS,pit,3,107,0.3461184851639037,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2020,ALL_A,NON_ST,pit,3,107,0.38841475932114455,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,107,0.11170887544691371,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2020,CHINEXT_BOARD,NON_ST,pit,3,107,0.11368917123487561,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2020,SH_A,ALL_STATUS,pit,3,107,0.29114442671192947,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2020,SH_A,NON_ST,pit,3,107,0.35347910168656516,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2020,SZ_A,ALL_STATUS,pit,3,107,0.29026931177641008,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2020,SZ_A,NON_ST,pit,3,107,0.32165733179144984,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2021,ALL_A,ALL_STATUS,pit,3,243,0.34093855550300511,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2021,ALL_A,NON_ST,pit,3,243,0.33200799885661247,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,240,0.23896647587495584,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2021,CHINEXT_BOARD,NON_ST,pit,3,241,0.23502462354086132,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2021,SH_A,ALL_STATUS,pit,3,243,0.25254677583777346,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2021,SH_A,NON_ST,pit,3,243,0.25226512135888302,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2021,SZ_A,ALL_STATUS,pit,3,243,0.39877369787056799,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2021,SZ_A,NON_ST,pit,3,243,0.37586643098187977,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2022,ALL_A,ALL_STATUS,pit,3,242,0.31669672042221447,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2022,ALL_A,NON_ST,pit,3,242,0.31800042006459883,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,242,0.18242910464125867,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2022,CHINEXT_BOARD,NON_ST,pit,3,242,0.18433263498131677,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2022,SH_A,ALL_STATUS,pit,3,242,0.26245977958863898,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2022,SH_A,NON_ST,pit,3,242,0.26698574020952781,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2022,SZ_A,ALL_STATUS,pit,3,242,0.33695328725226104,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2022,SZ_A,NON_ST,pit,3,242,0.33613545952546597,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2023,ALL_A,ALL_STATUS,pit,3,237,0.36112702547449349,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2023,ALL_A,NON_ST,pit,3,237,0.35562463385751714,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,237,0.33226692778095135,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2023,CHINEXT_BOARD,NON_ST,pit,3,237,0.3386580086320149,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2023,SH_A,ALL_STATUS,pit,3,237,0.36577245332533137,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2023,SH_A,NON_ST,pit,3,237,0.35917502952524638,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2023,SZ_A,ALL_STATUS,pit,3,237,0.38326538232537605,,,,
partial_rank,POST_TROUGH_RECOVERY_DIAGNOSTIC,year,2023,SZ_A,NON_ST,pit,3,237,0.38697036649597294,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,A,ALL_A,ALL_STATUS,pit,3,107,-0.19670006431334491,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,A,ALL_A,NON_ST,pit,3,107,-0.21236373142525189,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,A,CHINEXT_BOARD,ALL_STATUS,pit,3,107,-0.012988405104073862,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,A,CHINEXT_BOARD,NON_ST,pit,3,107,-0.0093882897005596582,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,A,SH_A,ALL_STATUS,pit,3,107,-0.1935927220226058,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,A,SH_A,NON_ST,pit,3,107,-0.22870722388496778,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,A,SZ_A,ALL_STATUS,pit,3,107,-0.16046592877705645,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,A,SZ_A,NON_ST,pit,3,107,-0.14421680924092301,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,B,ALL_A,ALL_STATUS,pit,3,722,-0.46016404548235146,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,B,ALL_A,NON_ST,pit,3,722,-0.46106492660714354,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,B,CHINEXT_BOARD,ALL_STATUS,pit,3,719,-0.33298683300396104,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,B,CHINEXT_BOARD,NON_ST,pit,3,720,-0.32543282726429429,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,B,SH_A,ALL_STATUS,pit,3,722,-0.46784396596375283,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,B,SH_A,NON_ST,pit,3,722,-0.46643682128878855,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,B,SZ_A,ALL_STATUS,pit,3,722,-0.39314550461209419,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,block,B,SZ_A,NON_ST,pit,3,722,-0.39528111379556258,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,1,829,-0.44072127635913932,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,3,829,-0.43218869004990873,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,absolute,5,829,-0.44154875242221725,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,829,-0.43918314463579372,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,829,-0.44076632214815376,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,829,-0.4553656511100389,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,1,829,-0.4456298820636746,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,3,829,-0.43349148199060744,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,absolute,5,829,-0.44597358130249765,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,829,-0.44374493141154725,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,829,-0.44206483683216158,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,829,-0.46057112970224995,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,1,826,-0.28376428266166764,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,3,826,-0.29858733880030358,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,5,826,-0.31198824062777547,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,826,-0.28258220099670389,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,826,-0.31176332662278927,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,826,-0.32566450849650053,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,1,827,-0.28050345170721763,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,3,827,-0.29313356622429132,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,5,827,-0.30720363427891262,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,827,-0.27855166081889055,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,827,-0.30526733267949702,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,827,-0.3195638071531543,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,1,829,-0.43952825265547729,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,3,829,-0.43802111489142737,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,5,829,-0.44274556136648707,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,829,-0.44014307482866655,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,829,-0.44368584583897153,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,829,-0.44787094417852147,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,1,829,-0.44551554230673002,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,3,829,-0.43900518695296359,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,5,829,-0.44881591796223796,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,829,-0.44488609299108905,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,829,-0.44491517736995129,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,829,-0.45523452567679612,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,1,829,-0.37693277604754827,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,3,829,-0.35588264313398277,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,5,829,-0.36371785070084417,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,829,-0.37740922066285898,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,829,-0.37089768538267259,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,829,-0.37935487182149064,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,1,829,-0.37644548883131751,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,3,829,-0.35645030407755063,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,5,829,-0.36576163263366623,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,1,829,-0.37618033104444282,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,829,-0.37209976597466859,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,5,829,-0.3815211697814902,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2020,ALL_A,ALL_STATUS,pit,3,722,-0.46016404548235146,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2020,ALL_A,NON_ST,pit,3,722,-0.46106492660714354,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,719,-0.33298683300396104,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2020,CHINEXT_BOARD,NON_ST,pit,3,720,-0.32543282726429429,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2020,SH_A,ALL_STATUS,pit,3,722,-0.46784396596375283,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2020,SH_A,NON_ST,pit,3,722,-0.46643682128878855,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2020,SZ_A,ALL_STATUS,pit,3,722,-0.39314550461209419,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2020,SZ_A,NON_ST,pit,3,722,-0.39528111379556258,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2021,ALL_A,ALL_STATUS,pit,3,586,-0.48710855864073849,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2021,ALL_A,NON_ST,pit,3,586,-0.4867194040274947,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,586,-0.34873438887728059,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2021,CHINEXT_BOARD,NON_ST,pit,3,586,-0.34122637842821457,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2021,SH_A,ALL_STATUS,pit,3,586,-0.46774986548740471,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2021,SH_A,NON_ST,pit,3,586,-0.4681828742074593,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2021,SZ_A,ALL_STATUS,pit,3,586,-0.41609066823654578,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2021,SZ_A,NON_ST,pit,3,586,-0.41565448488428919,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2022,ALL_A,ALL_STATUS,pit,3,587,-0.48893888223597654,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2022,ALL_A,NON_ST,pit,3,587,-0.48961655294539586,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,584,-0.32016160911290703,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2022,CHINEXT_BOARD,NON_ST,pit,3,585,-0.31498857778230321,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2022,SH_A,ALL_STATUS,pit,3,587,-0.52266128059927064,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2022,SH_A,NON_ST,pit,3,587,-0.52648236932503667,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2022,SZ_A,ALL_STATUS,pit,3,587,-0.40071704711836958,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2022,SZ_A,NON_ST,pit,3,587,-0.3993617500366195,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2023,ALL_A,ALL_STATUS,pit,3,592,-0.33152196509913462,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2023,ALL_A,NON_ST,pit,3,592,-0.33430508338653681,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,589,-0.22913945274869726,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2023,CHINEXT_BOARD,NON_ST,pit,3,590,-0.22432571990925823,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2023,SH_A,ALL_STATUS,pit,3,592,-0.33118462546463384,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2023,SH_A,NON_ST,pit,3,592,-0.33561887304526211,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2023,SZ_A,ALL_STATUS,pit,3,592,-0.27370331139743942,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,leave_one_year_out,2023,SZ_A,NON_ST,pit,3,592,-0.27454678860561088,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,ALL_A,ALL_STATUS,pit,3,276,-0.43097941572052695,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,ALL_A,ALL_STATUS,pit,5,166,-0.49482279416907904,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,ALL_A,NON_ST,pit,3,276,-0.42817298646694785,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,ALL_A,NON_ST,pit,5,166,-0.49835907809455832,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,3,275,-0.37027206610028351,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,5,166,-0.46490149433576111,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,CHINEXT_BOARD,NON_ST,pit,3,275,-0.35863037388034713,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,CHINEXT_BOARD,NON_ST,pit,5,166,-0.45992725538358409,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,SH_A,ALL_STATUS,pit,3,276,-0.46014887816079175,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,SH_A,ALL_STATUS,pit,5,166,-0.45381462730813527,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,SH_A,NON_ST,pit,3,276,-0.4575888221114795,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,SH_A,NON_ST,pit,5,166,-0.45950495040149303,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,SZ_A,ALL_STATUS,pit,3,276,-0.35643915479364102,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,SZ_A,ALL_STATUS,pit,5,166,-0.44897158362009942,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,SZ_A,NON_ST,pit,3,276,-0.35197003470868232,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,0,SZ_A,NON_ST,pit,5,166,-0.4436006292151049,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,1,ALL_A,ALL_STATUS,pit,3,277,-0.44772756817695086,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,1,ALL_A,ALL_STATUS,pit,5,166,-0.49481953026182268,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,1,ALL_A,NON_ST,pit,3,277,-0.45605083541138791,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,1,ALL_A,NON_ST,pit,5,166,-0.50844491629972055,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,3,277,-0.20936639113257119,,,,
partial_rank,TROUGH_SESSION_INTRADAY_DOWNSIDE,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,5,164,-0.34847072268044632,,,,
