trade_date,market_view,denominator,available_at,event_year,session_ordinal,breakout_formation_depth20,breakout_formation_depth20_pit_3y_pct,breadth_net_new_high_low60_pit_3y_pct,realized_volatility_median20_pit_3y_pct,median_signed_limit_utilization,median_signed_limit_utilization_pit_3y_pct,open_close_log_return__median,intraday_log_range__median,adverse_mean_log_excursion_h3,adverse_mean_log_excursion_h1,adverse_mean_log_excursion_h5
2020-01-21,CHINEXT_BOARD,ALL_STATUS,2020-01-21T15:30:00,2020,460,0.032137091887586802,,,,-0.146479002384,,-0.0104736351785,0.034196264513000001,-0.13664818329650391,-0.032928718836811401,-0.2033054340164431
2020-01-21,CHINEXT_BOARD,NON_ST,2020-01-21T15:30:00,2020,460,0.032137091887586802,,,,-0.146479002384,,-0.0104736351785,0.034196264513000001,-0.13664818329650391,-0.032928718836811401,-0.2033054340164431
2020-01-21,SH_A,ALL_STATUS,2020-01-21T15:30:00,2020,460,0.036139969088135902,,,,-0.152,,-0.0126233211821,0.027841654680000001,-0.13957906080573171,-0.027749729879749899,-0.1976749687713085
2020-01-21,SH_A,NON_ST,2020-01-21T15:30:00,2020,460,0.036205012529120201,,,,-0.152317880795,,-0.0128042597375,0.027830558440699999,-0.14141960228394851,-0.027957262106738202,-0.1995532807761978
2020-01-21,SZ_A,ALL_STATUS,2020-01-21T15:30:00,2020,460,0.034418008250946902,,,,-0.15584415584399999,,-0.0121952615696,0.03042062773,-0.1373528540038364,-0.030514813316431601,-0.20529433150111001
2020-01-21,SZ_A,NON_ST,2020-01-21T15:30:00,2020,460,0.034615517923643001,,,,-0.15625,,-0.012362822905099999,0.030360338185400002,-0.1388739143573548,-0.030645047784860501,-0.20700181637794471
2020-01-22,ALL_A,ALL_STATUS,2020-01-22T15:30:00,2020,461,0.0332211107155823,,,,0,,0.0038240929518300001,0.0363676838172,-0.2016046299694074,-0.053023962687104,-0.20243379648409901
2020-01-22,ALL_A,NON_ST,2020-01-22T15:30:00,2020,461,0.0331402783284757,,,,0,,0.0039486724928599996,0.0363676838172,-0.20374709356707221,-0.053507113978569401,-0.2041607211926624
2020-01-22,CHINEXT_BOARD,ALL_STATUS,2020-01-22T15:30:00,2020,461,0.033716428109918602,,,,0.017780938833600001,,0.0070756841094999998,0.043988646155700001,-0.2067688522008799,-0.058547214513862002,-0.20718269463978251
2020-01-22,CHINEXT_BOARD,NON_ST,2020-01-22T15:30:00,2020,461,0.033716428109918602,,,,0.017780938833600001,,0.0070756841094999998,0.043988646155700001,-0.2067688522008799,-0.058547214513862002,-0.20718269463978251
2020-01-22,SH_A,ALL_STATUS,2020-01-22T15:30:00,2020,461,0.0318901646625456,,,,-0.013513513513500001,,0.00319656465729,0.033250185205599997,-0.19665237771883301,-0.050293975850787001,-0.19749370209863021
2020-01-22,SH_A,NON_ST,2020-01-22T15:30:00,2020,461,0.031603155706444903,,,,-0.0121951219512,,0.0032948927908299998,0.033226570867400003,-0.19875061178672521,-0.0507323204796747,-0.1992464877458299
2020-01-22,SZ_A,ALL_STATUS,2020-01-22T15:30:00,2020,461,0.033954996856976602,,,,0,,0.0044794270504899996,0.0388100450837,-0.20513020798763851,-0.0549674787063179,-0.2059507191471919
2020-01-22,SZ_A,NON_ST,2020-01-22T15:30:00,2020,461,0.0339629636754782,,,,0,,0.0046728640503599997,0.0389092161834,-0.20730170485369201,-0.055481165465759,-0.20765681913580011
2020-01-23,ALL_A,ALL_STATUS,2020-01-23T15:30:00,2020,462,0.0297279783378856,,,,-0.35434523471599999,,-0.026716541465899999,0.0566024892569,-0.16588701764498251,-0.1015184201430306,-0.16626149479689581
2020-01-23,ALL_A,NON_ST,2020-01-23T15:30:00,2020,462,0.029738821245570101,,,,-0.35400641025599999,,-0.0269766535636,0.057056503536400002,-0.1672888327444583,-0.1028420622095219,-0.16750417201134091
2020-01-23,CHINEXT_BOARD,ALL_STATUS,2020-01-23T15:30:00,2020,462,0.033105125104840101,,,,-0.37946998722899999,,-0.027734252826500001,0.066560794671699994,-0.16836950762577671,-0.1011578606933171,-0.16873174075515721
2020-01-23,CHINEXT_BOARD,NON_ST,2020-01-23T15:30:00,2020,462,0.033105125104840101,,,,-0.37946998722899999,,-0.027734252826500001,0.066560794671699994,-0.16836950762577671,-0.1011578606933171,-0.16873174075515721
2020-01-23,SH_A,ALL_STATUS,2020-01-23T15:30:00,2020,462,0.028220328168352401,,,,-0.33253205128199997,,-0.025975503563400001,0.052610173093399999,-0.16241967258205781,-0.1039410168815439,-0.1627692963906085
2020-01-23,SH_A,NON_ST,2020-01-23T15:30:00,2020,462,0.0284047307576589,,,,-0.330998502488,,-0.026285780579700001,0.0527575559419,-0.16385402879492811,-0.105348617782539,-0.16399967073881261
2020-01-23,SZ_A,ALL_STATUS,2020-01-23T15:30:00,2020,462,0.030498935810942401,,,,-0.36778019557300001,,-0.027242219260500002,0.059060247785700001,-0.1683554693548189,-0.099793739457117198,-0.1687476399513724
2020-01-23,SZ_A,NON_ST,2020-01-23T15:30:00,2020,462,0.030409722242381001,,,,-0.36666666666699999,,-0.027383379320400001,0.060002029325300001,-0.1697324307446253,-0.1010588413108837,-0.16999735427937271
2020-02-03,ALL_A,ALL_STATUS,2020-02-03T15:30:00,2020,463,0.053013919972095001,,,,-1,,0,0,-0.0656394047123076,-0.064716222997033404,-0.066148092505921602
2020-02-03,ALL_A,NON_ST,2020-02-03T15:30:00,2020,463,0.053035185255598201,,,,-1,,0,0,-0.0656281846013618,-0.065117823095894103,-0.066076548003229402
2020-02-03,CHINEXT_BOARD,ALL_STATUS,2020-02-03T15:30:00,2020,463,0.051876939998745902,,,,-1,,0,0,-0.068277531664024102,-0.067733526934908903,-0.068842455942269301
2020-02-03,CHINEXT_BOARD,NON_ST,2020-02-03T15:30:00,2020,463,0.051876939998745902,,,,-1,,0,0,-0.068277531664024102,-0.067733526934908903,-0.068842455942269301
2020-02-03,SH_A,ALL_STATUS,2020-02-03T15:30:00,2020,463,0.051198129713474802,,,,-1,,0,0,-0.059914290719452402,-0.058966703160621602,-0.060184484064265201
2020-02-03,SH_A,NON_ST,2020-02-03T15:30:00,2020,463,0.051212425283039702,,,,-1,,0,0.00135135091131,-0.059795640852828499,-0.059190416950985703,-0.0599894491819375
2020-02-03,SZ_A,ALL_STATUS,2020-02-03T15:30:00,2020,463,0.054356025815423203,,,,-1,,0,0,-0.0697159988145898,-0.068810195393971096,-0.070394507692050107
2020-02-03,SZ_A,NON_ST,2020-02-03T15:30:00,2020,463,0.054356025815423203,,,,-1,,0,0,-0.069778432306252497,-0.069335571784885502,-0.070407928786933305
2020-02-04,ALL_A,ALL_STATUS,2020-02-04T15:30:00,2020,464,0.060018683631486401,,,,-0.15384615384600001,,0.042052219092500003,0.068324461154300006,-0.0086362716759473008,-0.0059198092548719003,-0.010227969594544001
2020-02-04,ALL_A,NON_ST,2020-02-04T15:30:00,2020,464,0.060405381654531499,,,,-0.14285714285699999,,0.042966108164400003,0.068907936195599997,-0.0082467124903069008,-0.0056795809887777004,-0.0098568565660980007
2020-02-04,CHINEXT_BOARD,ALL_STATUS,2020-02-04T15:30:00,2020,464,0.0564125878432283,,,,-0.108020833333,,0.0450683252384,0.071829556438200007,-0.0077466651326188003,-0.0043681156825724999,-0.0091998985251784005
2020-02-04,CHINEXT_BOARD,NON_ST,2020-02-04T15:30:00,2020,464,0.0564125878432283,,,,-0.108020833333,,0.0450683252384,0.071829556438200007,-0.0077466651326188003,-0.0043681156825724999,-0.0091998985251784005
2020-02-04,SH_A,ALL_STATUS,2020-02-04T15:30:00,2020,464,0.063414847528561899,,,,-0.11267853994,,0.041922337389400002,0.066420339177499996,-0.0091993584717730992,-0.0066584379345785002,-0.0107325612846096
2020-02-04,SH_A,NON_ST,2020-02-04T15:30:00,2020,464,0.064165125212791302,,,,-0.098360655737700003,,0.042896465112400001,0.06733310109,-0.0089000705517542009,-0.0065380476056944,-0.010446777220082601
2020-02-04,SZ_A,ALL_STATUS,2020-02-04T15:30:00,2020,464,0.0580411704762272,,,,-0.18867924528300001,,0.042137544599699997,0.069526087557999994,-0.0082355186832109,-0.0053941218189246,-0.0098688479965898992
2020-02-04,SZ_A,NON_ST,2020-02-04T15:30:00,2020,464,0.058236298832458601,,,,-0.172299611784,,0.042996332328799999,0.070284193705600004,-0.0077820369120704001,-0.0050690299063760004,-0.0094372983832591
2020-02-05,ALL_A,ALL_STATUS,2020-02-05T15:30:00,2020,465,0.0537951034958003,,,,0.20000000000000001,,0.017074930623200001,0.045884019020700002,-0.0176897081126954,-0.0128066532327109,-0.020267668819605601
2020-02-05,ALL_A,NON_ST,2020-02-05T15:30:00,2020,465,0.0538091238876479,,,,0.201438848921,,0.017160425100600001,0.045985109369900003,-0.017439840220179598,-0.0125957698403052,-0.0200847508936156
2020-02-05,CHINEXT_BOARD,ALL_STATUS,2020-02-05T15:30:00,2020,465,0.052398073505793001,,,,0.243781094527,,0.018912782870900001,0.050258914957099998,-0.017481024423405,-0.0123965015733341,-0.0199917477228908
2020-02-05,CHINEXT_BOARD,NON_ST,2020-02-05T15:30:00,2020,465,0.052398073505793001,,,,0.243781094527,,0.018912782870900001,0.050258914957099998,-0.017481024423405,-0.0123965015733341,-0.0199917477228908
2020-02-05,SH_A,ALL_STATUS,2020-02-05T15:30:00,2020,465,0.058043573618783803,,,,0.18127053669199999,,0.016154944267099999,0.043228694041,-0.017567218946072199,-0.0130379862482463,-0.020142597897183801
2020-02-05,SH_A,NON_ST,2020-02-05T15:30:00,2020,465,0.058043573618783803,,,,0.18063922356100001,,0.016393793756199999,0.043291858801199998,-0.017352019585887501,-0.012877398373791,-0.019994171071836601
2020-02-05,SZ_A,ALL_STATUS,2020-02-05T15:30:00,2020,465,0.051507465737270802,,,,0.217519181586,,0.0177657691468,0.047647933462600003,-0.017776799581556601,-0.0126421723020743,-0.020356595952068499
2020-02-05,SZ_A,NON_ST,2020-02-05T15:30:00,2020,465,0.0515129786109053,,,,0.217519181586,,0.0178515238302,0.047679172337899998,-0.0175022367808443,-0.0123956727672636,-0.0201491078569895
2020-02-06,ALL_A,ALL_STATUS,2020-02-06T15:30:00,2020,466,0.054551282031857301,,,,0.17404129793500001,,0.017859550315999999,0.040887299496700003,-0.026971473095591399,-0.0195917657215278,-0.029475461642136599
2020-02-06,ALL_A,NON_ST,2020-02-06T15:30:00,2020,466,0.054589461659935702,,,,0.176470588235,,0.018127367617400001,0.041179652243999998,-0.027116798735007198,-0.019616279349107799,-0.029621462906020302
2020-02-06,CHINEXT_BOARD,ALL_STATUS,2020-02-06T15:30:00,2020,466,0.054418759591775202,,,,0.22687224669600001,,0.024556758577600001,0.049084134526299998,-0.0267373837152802,-0.019074294028787901,-0.029707221057393499
2020-02-06,CHINEXT_BOARD,NON_ST,2020-02-06T15:30:00,2020,466,0.054418759591775202,,,,0.22687224669600001,,0.024556758577600001,0.049084134526299998,-0.0267373837152802,-0.019074294028787901,-0.029707221057393499
2020-02-06,SH_A,ALL_STATUS,2020-02-06T15:30:00,2020,466,0.0569594731197587,,,,0.14634146341500001,,0.0157103065558,0.037355750244700003,-0.026819659911279301,-0.019914647249433901,-0.029112172321197099
2020-02-06,SH_A,NON_ST,2020-02-06T15:30:00,2020,466,0.0569594731197587,,,,0.14814814814800001,,0.015975576569300001,0.037433176141400001,-0.026968379640902401,-0.019973319933759,-0.029258489516788201
2020-02-06,SZ_A,ALL_STATUS,2020-02-06T15:30:00,2020,466,0.053428820084106703,,,,0.19047619047600001,,0.019231343661900002,0.043141697853400003,-0.027079509657831999,-0.019361989826607601,-0.0297339933995125
2020-02-06,SZ_A,NON_ST,2020-02-06T15:30:00,2020,466,0.053480094593635501,,,,0.194444444444,,0.019679201405700002,0.043442099564199997,-0.027222346146757,-0.019362371926839698,-0.029879589409207201
2020-02-07,ALL_A,ALL_STATUS,2020-02-07T15:30:00,2020,467,0.055071370016543802,,,,0.054669987546700001,,0.0079681620803300005,0.037669201566499999,-0.026073682534380201,-0.0187885841705187,-0.030354275204624401
2020-02-07,ALL_A,NON_ST,2020-02-07T15:30:00,2020,467,0.0552668367611431,,,,0.055555555555600003,,0.0081744309084700005,0.038059022972999998,-0.026366457629183101,-0.018953431954338101,-0.030628796911801801
2020-02-07,CHINEXT_BOARD,ALL_STATUS,2020-02-07T15:30:00,2020,467,0.053335376839764602,,,,0.15789473684200001,,0.015959125219299999,0.046899796279399997,-0.030675421235664,-0.020933727852206301,-0.035912567193700701
2020-02-07,CHINEXT_BOARD,NON_ST,2020-02-07T15:30:00,2020,467,0.053335376839764602,,,,0.15789473684200001,,0.015959125219299999,0.046899796279399997,-0.030675421235664,-0.020933727852206301,-0.035912567193700701
2020-02-07,SH_A,ALL_STATUS,2020-02-07T15:30:00,2020,467,0.055787568582165901,,,,0.027777777777800002,,0.0059391744076599997,0.033190591478599998,-0.024659704588126202,-0.017993665040403999,-0.0284733447333291
2020-02-07,SH_A,NON_ST,2020-02-07T15:30:00,2020,467,0.056165961772073503,,,,0.028235450438499999,,0.0060877078936700003,0.033422704653500002,-0.024889452158597,-0.018109476045361301,-0.028660893572273902
2020-02-07,SZ_A,ALL_STATUS,2020-02-07T15:30:00,2020,467,0.054750538984885001,,,,0.083333333333299994,,0.0096852962293099993,0.040698907205200002,-0.027080814830080902,-0.019354780220838901,-0.031694003188803901
2020-02-07,SZ_A,NON_ST,2020-02-07T15:30:00,2020,467,0.0548663174380924,,,,0.083783746801499998,,0.0098685016887600004,0.040855851350300003,-0.027417772711892802,-0.019554149821616702,-0.032029527310816201
2020-02-10,ALL_A,ALL_STATUS,2020-02-10T15:30:00,2020,468,0.049502527484708202,,,,0.15625,,0.019462300324900001,0.041126716992699999,-0.0295073724605877,-0.021800766548236102,-0.0337165978012288
2020-02-10,ALL_A,NON_ST,2020-02-10T15:30:00,2020,468,0.049499739981582101,,,,0.15266007533000001,,0.0192082554946,0.041021384807800002,-0.029732583887664001,-0.022112434614612701,-0.033919988664234402
2020-02-10,CHINEXT_BOARD,ALL_STATUS,2020-02-10T15:30:00,2020,468,0.0472126759752617,,,,0.12222222222199999,,0.014268955642600001,0.045256619589900002,-0.034655639826226103,-0.026997713222758801,-0.039127456742459703
2020-02-10,CHINEXT_BOARD,NON_ST,2020-02-10T15:30:00,2020,468,0.0472126759752617,,,,0.12222222222199999,,0.014268955642600001,0.045256619589900002,-0.034655639826226103,-0.026997713222758801,-0.039127456742459703
2020-02-10,SH_A,ALL_STATUS,2020-02-10T15:30:00,2020,468,0.051843200883615,,,,0.16,,0.020202687854799999,0.039490642093699999,-0.028129526169736501,-0.0203306457632088,-0.031956581147997702
2020-02-10,SH_A,NON_ST,2020-02-10T15:30:00,2020,468,0.051867774073768302,,,,0.15625,,0.019802626577,0.039368082601700001,-0.0282884296549419,-0.020578584223485401,-0.032119647682283502
2020-02-10,SZ_A,ALL_STATUS,2020-02-10T15:30:00,2020,468,0.0481783751047552,,,,0.15384615384600001,,0.019082980949899998,0.0426965915339,-0.030489440118721001,-0.022848603368722999,-0.034971059524855901
2020-02-10,SZ_A,NON_ST,2020-02-10T15:30:00,2020,468,0.0481660196308107,,,,0.149094950778,,0.018790481029800001,0.042720082650399997,-0.030761237202279999,-0.023204977400700402,-0.035202349423606102
2020-02-11,ALL_A,ALL_STATUS,2020-02-11T15:30:00,2020,469,0.0375333244375873,,,,-0.052377622377599999,,-0.0052521129717899998,0.031944078092500001,-0.022701418423539801,-0.012574751065189,-0.023251210410533501
2020-02-11,ALL_A,NON_ST,2020-02-11T15:30:00,2020,469,0.037609277082532103,,,,-0.054869787746499997,,-0.0054495994570999996,0.031923456671099998,-0.022592878531972602,-0.0126426456111752,-0.023116280212322399
2020-02-11,CHINEXT_BOARD,ALL_STATUS,2020-02-11T15:30:00,2020,469,0.037967156519797603,,,,-0.11475409836100001,,-0.0108109056546,0.035798078208800002,-0.0226444281216263,-0.0124314622302296,-0.023144431689871101
2020-02-11,CHINEXT_BOARD,NON_ST,2020-02-11T15:30:00,2020,469,0.037967156519797603,,,,-0.11475409836100001,,-0.0108109056546,0.035798078208800002,-0.0226444281216263,-0.0124314622302296,-0.023144431689871101
2020-02-11,SH_A,ALL_STATUS,2020-02-11T15:30:00,2020,469,0.038975684867331301,,,,-0.032086479066599997,,-0.0037503303830500002,0.0293815320811,-0.0219386501375026,-0.0122536908918408,-0.0224876552791856
2020-02-11,SH_A,NON_ST,2020-02-11T15:30:00,2020,469,0.0388602510730316,,,,-0.033333333333299998,,-0.0038487081733800002,0.029477962684700001,-0.0218325598632906,-0.0122645163566081,-0.0223654757296241
2020-02-11,SZ_A,ALL_STATUS,2020-02-11T15:30:00,2020,469,0.036746582384999803,,,,-0.071428571428599999,,-0.0068163935816799998,0.033425258688699999,-0.0232445569307182,-0.012803365896795,-0.023794909200559301
2020-02-11,SZ_A,NON_ST,2020-02-11T15:30:00,2020,469,0.036942090954265601,,,,-0.073170731707299999,,-0.0069930290783399999,0.033392131781799998,-0.0231339036924222,-0.0129117136336366,-0.023650535298314401
2020-02-12,ALL_A,ALL_STATUS,2020-02-12T15:30:00,2020,470,0.0354101766150033,,,,0.106382978723,,0.013986227982999999,0.028927609827799999,-0.031376606885145,-0.022732717806369901,-0.0323085036567392
2020-02-12,ALL_A,NON_ST,2020-02-12T15:30:00,2020,470,0.035630623148965,,,,0.106382978723,,0.014241238577,0.028970745591600001,-0.031337292711659102,-0.022715191076054402,-0.032229350536334002
2020-02-12,CHINEXT_BOARD,ALL_STATUS,2020-02-12T15:30:00,2020,470,0.0347129590296422,,,,0.17472247918600001,,0.020677222946499998,0.0358181154504,-0.035390468151210101,-0.025703240982169001,-0.0363585016236481
2020-02-12,CHINEXT_BOARD,NON_ST,2020-02-12T15:30:00,2020,470,0.0347129590296422,,,,0.17472247918600001,,0.020677222946499998,0.0358181154504,-0.035390468151210101,-0.025703240982169001,-0.0363585016236481
2020-02-12,SH_A,ALL_STATUS,2020-02-12T15:30:00,2020,470,0.038465035980962202,,,,0.083333333333299994,,0.0111732901803,0.025576842787900001,-0.029377690519959698,-0.021176962998660401,-0.030456944052443102
2020-02-12,SH_A,NON_ST,2020-02-12T15:30:00,2020,470,0.038465035980962202,,,,0.083333333333299994,,0.0113730181158,0.025576842787900001,-0.029372407309019001,-0.021140492804039401,-0.030386753870495001
2020-02-12,SZ_A,ALL_STATUS,2020-02-12T15:30:00,2020,470,0.034115744680274999,,,,0.125,,0.0161728886355,0.031181525286099999,-0.032801211353478202,-0.023841486181723302,-0.033628088673704599
2020-02-12,SZ_A,NON_ST,2020-02-12T15:30:00,2020,470,0.034387459626159203,,,,0.12580547914199999,,0.016349122069200001,0.031182876713400001,-0.0327367223151354,-0.0238367218154245,-0.033541683722776702
2020-02-13,ALL_A,ALL_STATUS,2020-02-13T15:30:00,2020,471,0.0405375066889666,,,,-0.14962686567200001,,-0.0127648566859,0.033190828759799999,-0.017249245417258498,-0.016077873196152798,-0.019803184683428902
2020-02-13,ALL_A,NON_ST,2020-02-13T15:30:00,2020,471,0.0406729135885225,,,,-0.14794408887800001,,-0.0127339844122,0.033198540084599999,-0.0172045548317908,-0.016062790900923,-0.019768553287003499
2020-02-13,CHINEXT_BOARD,ALL_STATUS,2020-02-13T15:30:00,2020,471,0.042797963925141902,,,,-0.166666666667,,-0.0142496239126,0.039133667280700002,-0.0189876813585644,-0.017822050423535601,-0.021858689853663901
2020-02-13,CHINEXT_BOARD,NON_ST,2020-02-13T15:30:00,2020,471,0.042797963925141902,,,,-0.166666666667,,-0.0142496239126,0.039133667280700002,-0.0189876813585644,-0.017822050423535601,-0.021858689853663901
2020-02-13,SH_A,ALL_STATUS,2020-02-13T15:30:00,2020,471,0.041221554682477402,,,,-0.139130434783,,-0.0121118255845,0.030910142084599999,-0.016830487362031001,-0.015742668040866801,-0.019499278979275302
2020-02-13,SH_A,NON_ST,2020-02-13T15:30:00,2020,471,0.041221554682477402,,,,-0.13793103448300001,,-0.012124262383399999,0.030921842132399999,-0.016859849941554501,-0.015773757959668101,-0.019510791930281601
2020-02-13,SZ_A,ALL_STATUS,2020-02-13T15:30:00,2020,471,0.040098772458646001,,,,-0.159255599473,,-0.0135902295642,0.034732823321900003,-0.017547892994807801,-0.016316932973889801,-0.020019922489940101
2020-02-13,SZ_A,NON_ST,2020-02-13T15:30:00,2020,471,0.040308459147538202,,,,-0.15811403508800001,,-0.0134728688209,0.034712127713000002,-0.017450232282238302,-0.016268789939852198,-0.019952264498352999
2020-02-14,ALL_A,ALL_STATUS,2020-02-14T15:30:00,2020,472,0.036383786155331901,,,,0,,0.0014663094802,0.028039304940499998,-0.0050366636866623002,-0.0020683827112404,-0.0078633097581230008
2020-02-14,ALL_A,NON_ST,2020-02-14T15:30:00,2020,472,0.036323386849926101,,,,0,,0.0015140394796799999,0.028170813251300001,-0.0049644639941909003,-0.0020249767810458,-0.0078154883574534009
2020-02-14,CHINEXT_BOARD,ALL_STATUS,2020-02-14T15:30:00,2020,472,0.037262168344640002,,,,-0.0148180670655,,0.0014733642544499999,0.034223998332800001,-0.0027944221760697,0.0001666858772183,-0.0063302257727929001
2020-02-14,CHINEXT_BOARD,NON_ST,2020-02-14T15:30:00,2020,472,0.037262168344640002,,,,-0.0148180670655,,0.0014733642544499999,0.034223998332800001,-0.0027944221760697,0.0001666858772183,-0.0063302257727929001
2020-02-14,SH_A,ALL_STATUS,2020-02-14T15:30:00,2020,472,0.035098663541286101,,,,0,,0.00162109063692,0.024905843979799999,-0.0056469246167182002,-0.0025581447005495,-0.0086486176933852008
2020-02-14,SH_A,NON_ST,2020-02-14T15:30:00,2020,472,0.035098663541286101,,,,0,,0.00183250471302,0.0251333271409,-0.0055969695096720002,-0.0025771798159173001,-0.0086065511547205008
2020-02-14,SZ_A,ALL_STATUS,2020-02-14T15:30:00,2020,472,0.037173601095214302,,,,-0.0121951219512,,0.00136515406588,0.0301883430742,-0.0046008477866853999,-0.0017186207460993001,-0.0073024845967715
2020-02-14,SZ_A,NON_ST,2020-02-14T15:30:00,2020,472,0.037084004483713101,,,,-0.0122704004818,,0.0013679937802500001,0.0302086875728,-0.0045130348706728003,-0.001630860799549,-0.0072508944108752001
2020-02-17,ALL_A,ALL_STATUS,2020-02-17T15:30:00,2020,473,0.036478578464953303,,,,0.29999999999999999,,0.0249913051156,0.0349564901378,-0.020215763459085798,-0.0110054668011347,-0.021941392928568702
2020-02-17,ALL_A,NON_ST,2020-02-17T15:30:00,2020,473,0.036954497521407802,,,,0.29787234042600003,,0.025176108870300001,0.035173635680299999,-0.020330691721663401,-0.011062959584418001,-0.021971764136468699
2020-02-17,CHINEXT_BOARD,ALL_STATUS,2020-02-17T15:30:00,2020,473,0.041981950381385101,,,,0.39024390243899998,,0.0295273649497,0.040989375863799998,-0.022180509246299301,-0.0106719867416035,-0.023510807089108701
2020-02-17,CHINEXT_BOARD,NON_ST,2020-02-17T15:30:00,2020,473,0.041981950381385101,,,,0.39024390243899998,,0.0295273649497,0.040989375863799998,-0.022180509246299301,-0.0106719867416035,-0.023510807089108701
2020-02-17,SH_A,ALL_STATUS,2020-02-17T15:30:00,2020,473,0.036346408187759,,,,0.26847469967199999,,0.0236231228482,0.032750102356400003,-0.020652388590585002,-0.011510357908630101,-0.022530568590975301
2020-02-17,SH_A,NON_ST,2020-02-17T15:30:00,2020,473,0.036715058293987003,,,,0.26526433358200002,,0.023846114493599999,0.03291433278,-0.020736447994326002,-0.0115309513023082,-0.022530448513752702
2020-02-17,SZ_A,ALL_STATUS,2020-02-17T15:30:00,2020,473,0.036543242417774201,,,,0.320754716981,,0.0258963557011,0.036813963982900003,-0.019903949011748901,-0.010644900424415901,-0.021520635005343201
2020-02-17,SZ_A,NON_ST,2020-02-17T15:30:00,2020,473,0.037072254518499902,,,,0.31843156843199999,,0.0260532286363,0.037015518717700001,-0.020041097095139501,-0.0107289465428714,-0.021573022319065702
2020-02-18,ALL_A,ALL_STATUS,2020-02-18T15:30:00,2020,474,0.0404143229463877,,,,0.135416666667,,0.0117689703455,0.030779856206199999,-0.027037868652258101,-0.019823973124815601,-0.041420070972491903
2020-02-18,ALL_A,NON_ST,2020-02-18T15:30:00,2020,474,0.040522915593222103,,,,0.13559322033900001,,0.0120701988406,0.0309302715441,-0.027210857980819101,-0.019963138690761901,-0.041397858779092002
2020-02-18,CHINEXT_BOARD,ALL_STATUS,2020-02-18T15:30:00,2020,474,0.040642631994626602,,,,0.22281323877100001,,0.020510031355999998,0.039413300557399999,-0.0355288024133701,-0.026350477890996302,-0.0468653840609713
2020-02-18,CHINEXT_BOARD,NON_ST,2020-02-18T15:30:00,2020,474,0.040642631994626602,,,,0.22281323877100001,,0.020510031355999998,0.039413300557399999,-0.0355288024133701,-0.026350477890996302,-0.0468653840609713
2020-02-18,SH_A,ALL_STATUS,2020-02-18T15:30:00,2020,474,0.039258044254263401,,,,0.089815615096500004,,0.0076255242067499998,0.027441998202400002,-0.0247692530135456,-0.018006144529773001,-0.0410434806864673
2020-02-18,SH_A,NON_ST,2020-02-18T15:30:00,2020,474,0.039163352896824703,,,,0.089087301587299994,,0.0075614685460600002,0.027591072914800001,-0.024932442604831701,-0.018109573972459402,-0.040980319620963303
2020-02-18,SZ_A,ALL_STATUS,2020-02-18T15:30:00,2020,474,0.040915237903264602,,,,0.168224299065,,0.015037893116600001,0.033117444297800003,-0.028659570050442298,-0.021123433079130598,-0.041689273468925002
2020-02-18,SZ_A,NON_ST,2020-02-18T15:30:00,2020,474,0.041117724272895902,,,,0.16981132075499999,,0.015384904731,0.033225647207199997,-0.028838622535505901,-0.021287377887911602,-0.041696160594010802
2020-02-19,ALL_A,ALL_STATUS,2020-02-19T15:30:00,2020,475,0.039844058687111703,,,,-0.069868995633199996,,-0.0045331066315699997,0.0325768250903,-0.017450454187100801,-0.0137907561582216,-0.033787300600382
2020-02-19,ALL_A,NON_ST,2020-02-19T15:30:00,2020,475,0.0399923853573807,,,,-0.068181818181799997,,-0.0046620084421100001,0.032719849112200002,-0.0174389551040969,-0.0138816489198701,-0.0336054703352952
2020-02-19,CHINEXT_BOARD,ALL_STATUS,2020-02-19T15:30:00,2020,475,0.04084661907046,,,,-0.105263157895,,-0.0073050837093699998,0.0409098125371,-0.0201053425638591,-0.017158073672066999,-0.0341327951709995
2020-02-19,CHINEXT_BOARD,NON_ST,2020-02-19T15:30:00,2020,475,0.04084661907046,,,,-0.105263157895,,-0.0073050837093699998,0.0409098125371,-0.0201053425638591,-0.017158073672066999,-0.0341327951709995
2020-02-19,SH_A,ALL_STATUS,2020-02-19T15:30:00,2020,475,0.037564648541970502,,,,-0.057144723092999998,,-0.0037842994081200001,0.029077483664600001,-0.016999205113602499,-0.013010112390163401,-0.035262659927777003
2020-02-19,SH_A,NON_ST,2020-02-19T15:30:00,2020,475,0.0376124037172864,,,,-0.055555555555600003,,-0.00382778383677,0.029224527325900002,-0.0170317792540997,-0.0131420200856523,-0.035088015538879802
2020-02-19,SZ_A,ALL_STATUS,2020-02-19T15:30:00,2020,475,0.040785385061043601,,,,-0.082706766917300001,,-0.0052770521213399996,0.034639339082400002,-0.017772774953885202,-0.0143483588496918,-0.032733472509385901
2020-02-19,SZ_A,NON_ST,2020-02-19T15:30:00,2020,475,0.040972377797419302,,,,-0.081081081081100001,,-0.0053325648355600002,0.0349330693141,-0.0177296210149624,-0.0144096391943466,-0.032547142951679701
2020-02-20,ALL_A,ALL_STATUS,2020-02-20T15:30:00,2020,476,0.0360099544249321,,,,0.149425287356,,0.012264687515100001,0.032869310048500001,-0.040588967379487501,-0.011866068236847001,-0.046224388614252501
