trade_id,signal_date,symbol,industry,final_net_return,invested_cost,profit,diffusion_score,max_return20,signal_year,cohort_order,cohort_size,intensity_bucket,intensity_rank_pct,retained_top5
2021-07-16|002192.SZ,2021-07-16,002192.SZ,能源金属,0.3433633696,439956.727601,151065.024467,1,0.0953101798043,2021,7,10,4,0.75,False
2021-07-16|000778.SZ,2021-07-16,000778.SZ,普钢,0.0654969131504,439956.727601,28815.8075776,0.95,0.0184458457908,2021,8,10,5,0.85,False
2021-07-16|000936.SZ,2021-07-16,000936.SZ,化学纤维,0.0113311837863,439956.727601,4985.23053846,0.888888888889,0.0364206313215,2021,9,10,5,0.95,False
2021-07-23|601702.SH,2021-07-23,601702.SH,工业金属,0.157448838587,439623.983444,69218.285608,1,0.0254971319335,2021,0,10,1,0.05,True
2021-07-23|601609.SH,2021-07-23,601609.SH,工业金属,-0.0439619676049,439623.983444,-19326.7353185,1,0.0318208666111,2021,1,10,1,0.15,True
2021-07-23|601212.SH,2021-07-23,601212.SH,工业金属,0.0179501137585,439623.983444,7891.30051378,1,0.0339015516757,2021,2,10,2,0.25,True
2021-07-23|600531.SH,2021-07-23,600531.SH,工业金属,0.0097935616656,439623.983444,4305.48459153,1,0.0349621625621,2021,3,10,2,0.35,True
2021-07-23|000795.SZ,2021-07-23,000795.SZ,金属新材料,0.0571663690164,439623.983444,25131.706866,1,0.0359320092261,2021,4,10,3,0.45,True
2021-07-23|002379.SZ,2021-07-23,002379.SZ,工业金属,-0.00117046360537,439623.983444,-514.563872667,1,0.0370941244062,2021,5,10,3,0.55,False
2021-07-23|002996.SZ,2021-07-23,002996.SZ,工业金属,-0.0607985549813,439623.983444,-26728.5029285,1,0.0372002836861,2021,6,10,4,0.65,False
2021-07-23|002160.SZ,2021-07-23,002160.SZ,工业金属,0.0173357781226,439623.983444,7621.22383433,1,0.0404335695785,2021,7,10,4,0.75,False
2021-07-23|300196.SZ,2021-07-23,300196.SZ,玻璃玻纤,0.0198106177449,439623.983444,8709.22268748,1,0.0429818225737,2021,8,10,5,0.85,False
2021-07-23|300618.SZ,2021-07-23,300618.SZ,能源金属,-0.0632337408516,439623.983444,-27799.0690412,1,0.0678111323272,2021,9,10,5,0.95,False
2021-07-30|600126.SH,2021-07-30,600126.SH,普钢,0.339186972589,453873.805766,153948.082115,1,0.0285461819064,2021,0,10,1,0.05,True
2021-07-30|000778.SZ,2021-07-30,000778.SZ,普钢,0.0883696266615,453873.805766,40108.6587669,1,0.0308507757205,2021,1,10,1,0.15,True
2021-07-30|000709.SZ,2021-07-30,000709.SZ,普钢,0.154463799673,453873.805766,70107.0726108,1,0.0425596144188,2021,2,10,2,0.25,True
2021-07-30|002938.SZ,2021-07-30,002938.SZ,元件,-0.107092815187,453873.805766,-48606.623599,1,0.0457895554125,2021,3,10,2,0.35,True
2021-07-30|600022.SH,2021-07-30,600022.SH,普钢,0.163652892235,453873.805766,74277.7610234,1,0.0465200156349,2021,4,10,3,0.45,True
2021-07-30|600255.SH,2021-07-30,600255.SH,金属新材料,0.0646981898272,453873.805766,29364.813643,1,0.0503538861456,2021,5,10,3,0.55,False
2021-07-30|002138.SZ,2021-07-30,002138.SZ,元件,-0.111023506347,453873.805766,-50390.6613552,1,0.0520830798702,2021,6,10,4,0.65,False
2021-07-30|000795.SZ,2021-07-30,000795.SZ,金属新材料,0.0642961568502,453873.805766,29182.3414057,1,0.0538792336769,2021,7,10,4,0.75,False
2021-07-30|300618.SZ,2021-07-30,300618.SZ,能源金属,0.11030950962,453873.805766,50066.5969433,1,0.0678111323272,2021,8,10,5,0.85,False
2021-07-30|601609.SH,2021-07-30,601609.SH,工业金属,0.0860426040574,453873.805766,39052.4841615,0.975609756098,0.0318208666111,2021,9,10,5,0.95,False
2021-08-06|002111.SZ,2021-08-06,002111.SZ,航空装备Ⅱ,0.0347768722993,454957.990023,15822.0159206,1,0.0355066884569,2021,0,10,1,0.05,True
2021-08-06|600038.SH,2021-08-06,600038.SH,航空装备Ⅱ,-0.0295306822253,454957.990023,-13435.2198292,1,0.0609817626201,2021,1,10,1,0.15,True
2021-08-06|300395.SZ,2021-08-06,300395.SZ,航空装备Ⅱ,-0.0235564585115,454957.990023,-10717.1990165,1,0.0617322133613,2021,2,10,2,0.25,True
2021-08-06|002297.SZ,2021-08-06,002297.SZ,航空装备Ⅱ,0.101661869631,454957.990023,46251.8798693,1,0.062131781107,2021,3,10,2,0.35,True
2021-08-06|688510.SH,2021-08-06,688510.SH,航空装备Ⅱ,-0.00959126720105,454957.990023,-4363.62364756,1,0.0646605840001,2021,4,10,3,0.45,True
2021-08-06|300775.SZ,2021-08-06,300775.SZ,航空装备Ⅱ,0.0464723885562,454957.990023,21142.9844891,1,0.0714075725594,2021,5,10,3,0.55,False
2021-08-06|300777.SZ,2021-08-06,300777.SZ,航空装备Ⅱ,-0.201748814248,454957.990023,-91787.2350199,1,0.0715612814734,2021,6,10,4,0.65,False
2021-08-06|002625.SZ,2021-08-06,002625.SZ,航空装备Ⅱ,-0.0323229097361,454957.990023,-14705.5660452,1,0.0722449068733,2021,7,10,4,0.75,False
2021-08-06|000738.SZ,2021-08-06,000738.SZ,航空装备Ⅱ,0.0255505937278,454957.990023,11624.4467663,1,0.0811670928939,2021,8,10,5,0.85,False
2021-08-06|300196.SZ,2021-08-06,300196.SZ,玻璃玻纤,-0.0388965405812,454957.990023,-17696.2919217,0.888888888889,0.0634092155404,2021,9,10,5,0.95,False
2021-08-13|600435.SH,2021-08-13,600435.SH,地面兵装Ⅱ,0.11851819117,468215.423565,55492.0450788,1,0.0245649068243,2021,0,10,1,0.05,True
2021-08-13|002075.SZ,2021-08-13,002075.SZ,特钢Ⅱ,0.150727670872,468215.423565,70573.0202602,1,0.0285326060356,2021,1,10,1,0.15,True
2021-08-13|002978.SZ,2021-08-13,002978.SZ,小金属,0.0426217605127,468215.423565,19956.1656515,1,0.0384254242511,2021,2,10,2,0.25,True
2021-08-13|600967.SH,2021-08-13,600967.SH,地面兵装Ⅱ,0.0290785616267,468215.423565,13615.0310487,1,0.0400669925969,2021,3,10,2,0.35,True
2021-08-13|000960.SZ,2021-08-13,000960.SZ,小金属,0.285171592299,468215.423565,133521.737877,1,0.0531201618189,2021,4,10,3,0.45,True
2021-08-13|600456.SH,2021-08-13,600456.SH,小金属,0.0702408553928,468215.423565,32887.8518593,1,0.0618879218955,2021,5,10,3,0.55,False
2021-08-13|600259.SH,2021-08-13,600259.SH,小金属,0.33131660408,468215.423565,155127.544113,1,0.0647467831915,2021,6,10,4,0.65,False
2021-08-13|002182.SZ,2021-08-13,002182.SZ,小金属,0.335694845843,468215.423565,157177.504435,1,0.0715334380094,2021,7,10,4,0.75,False
2021-08-13|002378.SZ,2021-08-13,002378.SZ,小金属,0.0671514114628,468215.423565,31441.326561,1,0.0949479265854,2021,8,10,5,0.85,False
2021-08-13|002753.SZ,2021-08-13,002753.SZ,橡胶,0.0777224038705,468215.423565,36390.8282487,0.9,0.0362981587107,2021,9,10,5,0.95,False
2021-08-20|600435.SH,2021-08-20,600435.SH,地面兵装Ⅱ,0.0863322374858,460690.79807,39772.4673865,1,0.0245649068243,2021,0,10,1,0.05,True
2021-08-20|002519.SZ,2021-08-20,002519.SZ,地面兵装Ⅱ,-0.0162884108327,460690.79807,-7503.9209858,1,0.0339015516757,2021,1,10,1,0.15,True
2021-08-20|600967.SH,2021-08-20,600967.SH,地面兵装Ⅱ,-0.0549725194161,460690.79807,-25325.3338418,1,0.0400669925969,2021,2,10,2,0.25,True
2021-08-20|600903.SH,2021-08-20,600903.SH,燃气Ⅱ,0.20150015758,460690.79807,92829.2684067,1,0.0427872752052,2021,3,10,2,0.35,True
2021-08-20|600184.SH,2021-08-20,600184.SH,地面兵装Ⅱ,-0.0691670350574,460690.79807,-31864.6165808,1,0.046280752564,2021,4,10,3,0.45,True
2021-08-20|600333.SH,2021-08-20,600333.SH,燃气Ⅱ,0.200667158833,460690.79807,92445.5135493,1,0.0479133556959,2021,5,10,3,0.55,False
2021-08-20|603080.SH,2021-08-20,603080.SH,燃气Ⅱ,0.221371674923,460690.79807,101983.89359,1,0.0544652629107,2021,6,10,4,0.65,False
2021-08-20|300332.SZ,2021-08-20,300332.SZ,燃气Ⅱ,0.224720928513,460690.79807,103526.8639,1,0.0654225642186,2021,7,10,4,0.75,False
2021-08-20|300483.SZ,2021-08-20,300483.SZ,燃气Ⅱ,0.558746816515,460690.79807,257409.51682,1,0.0656801668622,2021,8,10,5,0.85,False
2021-08-20|300527.SZ,2021-08-20,300527.SZ,地面兵装Ⅱ,-0.120546141759,460690.79807,-55534.4982513,1,0.0725488823462,2021,9,10,5,0.95,False
2021-08-27|600029.SH,2021-08-27,600029.SH,航空机场,0.0223574015989,492584.858337,11012.9174994,1,0.0228280325562,2021,0,10,1,0.05,True
2021-08-27|601992.SH,2021-08-27,601992.SH,水泥,0.0436113067982,492584.858337,21482.2693811,1,0.023438572972,2021,1,10,1,0.15,True
2021-08-27|000089.SZ,2021-08-27,000089.SZ,航空机场,0.0433706014544,492584.858337,21363.7015734,1,0.0238273360806,2021,2,10,2,0.25,True
2021-08-27|601088.SH,2021-08-27,601088.SH,煤炭开采,0.251813313264,492584.858337,124039.425242,1,0.0240423715542,2021,3,10,2,0.35,True
2021-08-27|002627.SZ,2021-08-27,002627.SZ,旅游及景区,0.0166150457705,492584.858337,8184.31996714,1,0.0279250257055,2021,4,10,3,0.45,True
2021-08-27|600138.SH,2021-08-27,600138.SH,旅游及景区,-0.0665928930132,492584.858337,-32802.6507712,1,0.0281708769667,2021,5,10,3,0.55,False
2021-08-27|002519.SZ,2021-08-27,002519.SZ,地面兵装Ⅱ,-0.0309111506716,492584.858337,-15226.3647746,1,0.0339015516757,2021,6,10,4,0.65,False
2021-08-27|600967.SH,2021-08-27,600967.SH,地面兵装Ⅱ,-0.0488660289607,492584.858337,-24070.6659531,1,0.0400669925969,2021,7,10,4,0.75,False
2021-08-27|000651.SZ,2021-08-27,000651.SZ,白色家电,-0.0976655789937,492584.858337,-48108.585393,1,0.0429172457434,2021,8,10,5,0.85,False
2021-08-27|605368.SH,2021-08-27,605368.SH,燃气Ⅱ,0.132781344178,492584.858337,65406.0796116,1,0.0634490777353,2021,9,10,5,0.95,False
2021-09-03|000778.SZ,2021-09-03,000778.SZ,普钢,-0.114169890308,449171.60918,-51281.8733495,1,0.028858828462,2021,0,10,1,0.05,True
2021-09-03|000709.SZ,2021-09-03,000709.SZ,普钢,-0.133343702206,449171.60918,-59894.2052938,1,0.0292703823001,2021,1,10,1,0.15,True
2021-09-03|601992.SH,2021-09-03,601992.SH,水泥,0.0066038136493,449171.60918,2966.24560358,1,0.0326707822895,2021,2,10,2,0.25,True
2021-09-03|601005.SH,2021-09-03,601005.SH,普钢,-0.188185273289,449171.60918,-84527.4820271,1,0.0352149062911,2021,3,10,2,0.35,True
2021-09-03|601003.SH,2021-09-03,601003.SH,普钢,-0.181457526935,449171.60918,-81505.5693712,1,0.0376351035917,2021,4,10,3,0.45,True
2021-09-03|600678.SH,2021-09-03,600678.SH,水泥,-0.101492797537,449171.60918,-45587.68319,1,0.0435904360749,2021,5,10,3,0.55,False
2021-09-03|002302.SZ,2021-09-03,002302.SZ,水泥,-0.0971857454681,449171.60918,-43653.0776812,1,0.0456810190256,2021,6,10,4,0.65,False
2021-09-03|000937.SZ,2021-09-03,000937.SZ,煤炭开采,0.452838417653,449171.60918,203402.160755,1,0.0468995222808,2021,7,10,4,0.75,False
2021-09-03|600649.SH,2021-09-03,600649.SH,房地产开发,-0.03020275239,449171.60918,-13566.2188927,0.962962962963,0.0198026272962,2021,8,10,5,0.85,False
2021-09-03|002627.SZ,2021-09-03,002627.SZ,旅游及景区,-0.0140357939583,449171.60918,-6304.48015836,0.875,0.0279250257055,2021,9,10,5,0.95,False
2021-09-10|601298.SH,2021-09-10,601298.SH,航运港口,-0.0683037897715,517536.244956,-35349.6868746,1,0.0198682032167,2021,0,10,1,0.05,True
2021-09-10|600029.SH,2021-09-10,600029.SH,航空机场,0.0507884231537,517536.244956,26284.8498062,1,0.0235701147071,2021,1,10,1,0.15,True
2021-09-10|000026.SZ,2021-09-10,000026.SZ,饰品,-0.105718441166,517536.244956,-54713.1250639,1,0.0279682632491,2021,2,10,2,0.25,True
2021-09-10|600138.SH,2021-09-10,600138.SH,旅游及景区,-0.0133005018001,517536.244956,-6883.49175768,1,0.0286129348835,2021,3,10,2,0.35,True
2021-09-10|601111.SH,2021-09-10,601111.SH,航空机场,0.0895926268269,517536.244956,46367.4316637,1,0.0308621113827,2021,4,10,3,0.45,True
2021-09-10|002627.SZ,2021-09-10,002627.SZ,旅游及景区,-0.0632586067534,517536.244956,-32738.6218003,1,0.0313816007412,2021,5,10,3,0.55,False
2021-09-10|600635.SH,2021-09-10,600635.SH,燃气Ⅱ,-0.0330725410493,517536.244956,-17116.2387058,1,0.0331522073169,2021,6,10,4,0.65,False
2021-09-10|601992.SH,2021-09-10,601992.SH,水泥,-0.033872255489,517536.244956,-17530.119914,1,0.0435579743391,2021,7,10,4,0.75,False
2021-09-10|603053.SH,2021-09-10,603053.SH,燃气Ⅱ,-0.0639818679735,517536.244956,-33112.9356963,1,0.0551610412968,2021,8,10,5,0.85,False
2021-09-10|000552.SZ,2021-09-10,000552.SZ,煤炭开采,-0.0420361462867,517536.244956,-21755.2293016,1,0.0571584138399,2021,9,10,5,0.95,False
2021-09-17|601298.SH,2021-09-17,601298.SH,航运港口,-0.0488727916783,504978.866299,-24679.7269346,1,0.0198682032167,2021,0,10,1,0.05,True
2021-09-17|600959.SH,2021-09-17,600959.SH,电视广播Ⅱ,-0.0433081206009,504978.866299,-21869.6856426,1,0.0200006667067,2021,1,10,1,0.15,True
2021-09-17|600017.SH,2021-09-17,600017.SH,航运港口,-0.0581228846655,504978.866299,-29350.8284044,1,0.0246926125904,2021,2,10,2,0.25,True
2021-09-17|601008.SH,2021-09-17,601008.SH,航运港口,-0.110707157114,504978.866299,-55904.7746908,1,0.0273989741881,2021,3,10,2,0.35,True
2021-09-17|000778.SZ,2021-09-17,000778.SZ,普钢,-0.134870570663,504978.866299,-68106.7878704,1,0.0437114330904,2021,4,10,3,0.45,True
2021-09-17|600022.SH,2021-09-17,600022.SH,普钢,-0.166431086325,504978.866299,-84044.1812894,1,0.0504308536269,2021,5,10,3,0.55,False
2021-09-17|000552.SZ,2021-09-17,000552.SZ,煤炭开采,-0.0793116469763,504978.866299,-40050.7055744,1,0.0571584138399,2021,6,10,4,0.65,False
2021-09-17|000709.SZ,2021-09-17,000709.SZ,普钢,-0.159719648651,504978.866299,-80655.0471013,1,0.0573309317391,2021,7,10,4,0.75,False
2021-09-17|600569.SH,2021-09-17,600569.SH,普钢,-0.215643712575,504978.866299,-108895.517501,1,0.060471821755,2021,8,10,5,0.85,False
2021-09-17|000888.SZ,2021-09-17,000888.SZ,旅游及景区,-0.0670110396491,504978.866299,-33839.1588315,0.9,0.0269074529199,2021,9,10,5,0.95,False
2021-09-28|601008.SH,2021-09-28,601008.SH,航运港口,-0.109785610127,496341.416674,-54491.1452608,1,0.0273989741881,2021,0,10,1,0.05,True
2021-09-28|600975.SH,2021-09-28,600975.SH,养殖业,0.0389129433441,496341.416674,19314.1054264,1,0.0284829381332,2021,1,10,1,0.15,True
2021-09-28|601880.SH,2021-09-28,601880.SH,航运港口,-0.0856320146592,496341.416674,-42502.7154686,1,0.0284919557943,2021,2,10,2,0.25,True
2021-09-28|601018.SH,2021-09-28,601018.SH,航运港口,-0.0762025948104,496341.416674,-37822.5038625,1,0.0289176776396,2021,3,10,2,0.35,True
2021-09-28|000735.SZ,2021-09-28,000735.SZ,养殖业,-0.0252439644182,496341.416674,-12529.6250618,1,0.0301098014714,2021,4,10,3,0.45,True
2021-09-28|601298.SH,2021-09-28,601298.SH,航运港口,-0.0765824283636,496341.416674,-38011.0309864,1,0.0304077481847,2021,5,10,3,0.55,False
2021-09-28|300498.SZ,2021-09-28,300498.SZ,养殖业,0.185389783813,496341.416674,92016.6279345,1,0.0439787182062,2021,6,10,4,0.65,False
2021-09-28|002124.SZ,2021-09-28,002124.SZ,养殖业,0.0412810742152,496341.416674,20489.5068578,1,0.0456545893585,2021,7,10,4,0.75,False
2021-09-28|600583.SH,2021-09-28,600583.SH,油服工程,-0.132887166843,496341.416674,-65957.4046486,1,0.0562709054613,2021,8,10,5,0.85,False
2021-09-28|600373.SH,2021-09-28,600373.SH,出版,-0.0153425343046,496341.416674,-7615.13521213,0.857142857143,0.0272701430726,2021,9,10,5,0.95,False
2021-10-12|600975.SH,2021-10-12,600975.SH,养殖业,-0.00399201596806,474331.208413,-1893.53775813,1,0.0357180826021,2021,0,10,1,0.05,True
2021-10-12|002548.SZ,2021-10-12,002548.SZ,饲料,-0.0209887392451,474331.208413,-9955.61404917,1,0.0359320092261,2021,1,10,1,0.15,True
2021-10-12|002891.SZ,2021-10-12,002891.SZ,饲料,-0.110440182379,474331.208413,-52385.2251652,1,0.0395821033046,2021,2,10,2,0.25,True
2021-10-12|000735.SZ,2021-10-12,000735.SZ,养殖业,-0.0381018784349,474331.208413,-18072.9100408,1,0.0437613931958,2021,3,10,2,0.35,True
2021-10-12|002982.SZ,2021-10-12,002982.SZ,养殖业,0.00540428576809,474331.208413,2563.42139898,1,0.0554720858441,2021,4,10,3,0.45,True
2021-10-12|300498.SZ,2021-10-12,300498.SZ,养殖业,0.0892207731135,474331.208413,42320.1971264,1,0.0577341522403,2021,5,10,3,0.55,False
2021-10-12|002234.SZ,2021-10-12,002234.SZ,养殖业,0.0654672740252,474331.208413,31053.1711999,1,0.0590995338283,2021,6,10,4,0.65,False
2021-10-12|002746.SZ,2021-10-12,002746.SZ,养殖业,-0.0362949776123,474331.208413,-17215.8405902,1,0.0620144761055,2021,7,10,4,0.75,False
2021-10-12|600339.SH,2021-10-12,600339.SH,油服工程,-0.11938318485,474331.208413,-56627.170334,1,0.0743284064101,2021,8,10,5,0.85,False
2021-10-12|600115.SH,2021-10-12,600115.SH,航空机场,-0.0378562874251,474331.208413,-17956.4185604,0.888888888889,0.0395472970883,2021,9,10,5,0.95,False
2021-10-19|002891.SZ,2021-10-19,002891.SZ,饲料,0.0572275830505,491425.257243,28123.079722,1,0.0395821033046,2021,0,10,1,0.05,True
2021-10-19|000735.SZ,2021-10-19,000735.SZ,养殖业,-0.0179417076212,491425.257243,-8817.00828312,1,0.0437613931958,2021,1,10,1,0.15,True
2021-10-19|002982.SZ,2021-10-19,002982.SZ,养殖业,0.027588724989,491425.257243,13557.7962748,1,0.0619423945172,2021,2,10,2,0.25,True
2021-10-19|002746.SZ,2021-10-19,002746.SZ,养殖业,-0.0972856398022,491425.257243,-47808.6205659,1,0.0620144761055,2021,3,10,2,0.35,True
2021-10-19|603668.SH,2021-10-19,603668.SH,饲料,-0.0356499714507,491425.257243,-17519.2963909,1,0.063429447953,2021,4,10,3,0.45,True
2021-10-19|002567.SZ,2021-10-19,002567.SZ,饲料,0.0487560704137,491425.257243,23959.9644452,1,0.0635134057223,2021,5,10,3,0.55,False
2021-10-19|600965.SH,2021-10-19,600965.SH,养殖业,-0.0668676993216,491425.257243,-32860.4763404,1,0.070551110992,2021,6,10,4,0.65,False
2021-10-19|002714.SZ,2021-10-19,002714.SZ,养殖业,-0.0171395236266,491425.257243,-8422.79480725,1,0.0750670238667,2021,7,10,4,0.75,False
2021-10-19|002124.SZ,2021-10-19,002124.SZ,养殖业,0.0142554585486,491425.257243,7005.49238434,1,0.0764703639918,2021,8,10,5,0.85,False
2021-10-19|600339.SH,2021-10-19,600339.SH,油服工程,-0.184571367181,491425.257243,-90703.0315965,1,0.0875558910243,2021,9,10,5,0.95,False
2021-10-26|000735.SZ,2021-10-26,000735.SZ,养殖业,0.00753919079352,461695.495864,3480.81043183,0.933333333333,0.0437613931958,2021,0,10,1,0.05,True
2021-10-26|000089.SZ,2021-10-26,000089.SZ,航空机场,-0.0439388602474,461695.495864,-20286.3738696,0.888888888889,0.0266327325656,2021,1,10,1,0.15,True
2021-10-26|002982.SZ,2021-10-26,002982.SZ,养殖业,-0.000746877172972,461695.495864,-344.829826725,0.866666666667,0.0619423945172,2021,2,10,2,0.25,True
2021-10-26|002746.SZ,2021-10-26,002746.SZ,养殖业,-0.0517554453857,461695.495864,-23895.256021,0.866666666667,0.0620144761055,2021,3,10,2,0.35,True
2021-10-26|600965.SH,2021-10-26,600965.SH,养殖业,0.0160205092134,461695.495864,7396.59694527,0.866666666667,0.070551110992,2021,4,10,3,0.45,True
2021-10-26|002714.SZ,2021-10-26,002714.SZ,养殖业,0.0361754593004,461695.495864,16702.0466198,0.866666666667,0.0750670238667,2021,5,10,3,0.55,False
2021-10-26|000876.SZ,2021-10-26,000876.SZ,养殖业,0.0634279243328,461695.495864,29284.3869764,0.866666666667,0.0757194084998,2021,6,10,4,0.65,False
2021-10-26|002124.SZ,2021-10-26,002124.SZ,养殖业,0.0385589580333,461695.495864,17802.4972492,0.866666666667,0.0764703639918,2021,7,10,4,0.75,False
2021-10-26|002242.SZ,2021-10-26,002242.SZ,小家电,0.0477656041629,461695.495864,22053.1642992,0.833333333333,0.0606246218164,2021,8,10,5,0.85,False
2021-10-26|600115.SH,2021-10-26,600115.SH,航空机场,0.027795472884,461695.495864,12833.044636,0.777777777778,0.0395472970883,2021,9,10,5,0.95,False
2021-11-02|300131.SZ,2021-11-02,300131.SZ,其他电子Ⅱ,0.290534987259,468540.058337,136127.279879,0.888888888889,0.0252051890304,2021,0,10,1,0.05,True
2021-11-02|002130.SZ,2021-11-02,002130.SZ,其他电子Ⅱ,0.142635154095,468540.058337,66830.2834206,0.888888888889,0.0401123293978,2021,1,10,1,0.15,True
2021-11-02|002967.SZ,2021-11-02,002967.SZ,专业服务,0.0495399941584,468540.058337,23211.471753,0.875,0.0322773051243,2021,2,10,2,0.25,True
2021-11-02|002519.SZ,2021-11-02,002519.SZ,地面兵装Ⅱ,-0.0711142931528,468540.058337,-33319.8950624,0.875,0.0367238329547,2021,3,10,2,0.35,True
2021-11-02|600967.SH,2021-11-02,600967.SH,地面兵装Ⅱ,-0.00112443060137,468540.058337,-526.840779562,0.875,0.0367651938246,2021,4,10,3,0.45,True
2021-11-02|600184.SH,2021-11-02,600184.SH,地面兵装Ⅱ,0.33703705588,468540.058337,157915.361824,0.875,0.041071740316,2021,5,10,3,0.55,False
2021-11-02|300569.SZ,2021-11-02,300569.SZ,风电设备,0.277928887987,468540.058337,130220.817391,0.875,0.0518341760378,2021,6,10,4,0.65,False
2021-11-02|601606.SH,2021-11-02,601606.SH,地面兵装Ⅱ,0.0471275991064,468540.058337,22081.1680346,0.875,0.0677800150617,2021,7,10,4,0.75,False
2021-11-02|603486.SH,2021-11-02,603486.SH,小家电,-0.151441373413,468540.058337,-70956.3499335,0.833333333333,0.0619477043113,2021,8,10,5,0.85,False
2021-11-02|601965.SH,2021-11-02,601965.SH,专业服务,0.170253173112,468540.058337,79770.431662,0.75,0.0395308387566,2021,9,10,5,0.95,False
2021-11-09|002584.SZ,2021-11-09,002584.SZ,电子化学品Ⅱ,0.268261439769,478213.785673,128286.318662,1,0.026202372394,2021,0,10,1,0.05,True
2021-11-09|600967.SH,2021-11-09,600967.SH,地面兵装Ⅱ,0.0127789323131,478213.785673,6111.06159831,1,0.0367651938246,2021,1,10,1,0.15,True
2021-11-09|600184.SH,2021-11-09,600184.SH,地面兵装Ⅱ,0.257418717383,478213.785673,123101.179343,1,0.0423792229689,2021,2,10,2,0.25,True
2021-11-09|300618.SZ,2021-11-09,300618.SZ,能源金属,0.135449101796,478213.785673,64773.6277361,1,0.0467186915192,2021,3,10,2,0.35,True
2021-11-09|002519.SZ,2021-11-09,002519.SZ,地面兵装Ⅱ,-0.0984410489366,478213.785673,-47075.8666776,1,0.0565595755683,2021,4,10,3,0.45,True
2021-11-09|002738.SZ,2021-11-09,002738.SZ,能源金属,0.243790236183,478213.785673,116583.851755,1,0.0580176663432,2021,5,10,3,0.55,False
2021-11-09|002240.SZ,2021-11-09,002240.SZ,能源金属,-0.0449119244029,478213.785673,-21477.5013906,1,0.0753112522508,2021,6,10,4,0.65,False
2021-11-09|002460.SZ,2021-11-09,002460.SZ,能源金属,-0.107513644861,478213.785673,-51414.5071203,1,0.0764363641996,2021,7,10,4,0.75,False
2021-11-09|000762.SZ,2021-11-09,000762.SZ,能源金属,0.0248189313472,478213.785673,11868.7551159,1,0.0822927505119,2021,8,10,5,0.85,False
2021-11-09|300185.SZ,2021-11-09,300185.SZ,风电设备,0.0643906217416,478213.785673,30792.4829849,0.9375,0.0529535468254,2021,9,10,5,0.95,False
2021-11-16|600839.SH,2021-11-16,600839.SH,黑色家电,0.0915155989391,477539.841261,43702.3445903,1,0.0182154398913,2021,0,10,1,0.05,True
2021-11-16|300043.SZ,2021-11-16,300043.SZ,游戏Ⅱ,-0.0206383889602,477539.841261,-9855.65298795,1,0.0296562095829,2021,1,10,1,0.15,True
2021-11-16|600967.SH,2021-11-16,600967.SH,地面兵装Ⅱ,0.0498207376716,477539.841261,23791.3871592,1,0.0367651938246,2021,2,10,2,0.25,True
2021-11-16|600184.SH,2021-11-16,600184.SH,地面兵装Ⅱ,0.225855980347,477539.841261,107855.229003,1,0.0423792229689,2021,3,10,2,0.35,True
2021-11-16|600060.SH,2021-11-16,600060.SH,黑色家电,0.00752252719994,477539.841261,3592.30644494,1,0.0428694837597,2021,4,10,3,0.45,True
2021-11-16|600633.SH,2021-11-16,600633.SH,游戏Ⅱ,0.105948418537,477539.841261,50594.5909702,1,0.0439192339348,2021,5,10,3,0.55,False
2021-11-16|603444.SH,2021-11-16,603444.SH,游戏Ⅱ,-0.00448412757115,477539.841261,-2141.34956852,1,0.0467153810518,2021,6,10,4,0.65,False
2021-11-16|000810.SZ,2021-11-16,000810.SZ,黑色家电,0.0618693008415,477539.841261,29545.0561028,1,0.0482297830956,2021,7,10,4,0.75,False
2021-11-16|603825.SH,2021-11-16,603825.SH,广告营销,0.011901728458,477539.841261,5683.54951855,0.928571428571,0.0326662210677,2021,8,10,5,0.85,False
2021-11-16|000921.SZ,2021-11-16,000921.SZ,白色家电,0.110142452111,477539.841261,52597.4090974,0.8,0.0385135677412,2021,9,10,5,0.95,False
2021-11-23|600977.SH,2021-11-23,600977.SH,影视院线,0.023239353935,470125.887446,10925.4218924,1,0.0189009063092,2021,0,10,1,0.05,True
2021-11-23|603000.SH,2021-11-23,603000.SH,数字媒体,0.0458083832335,470125.887446,21535.7068201,1,0.0260916776542,2021,1,10,1,0.15,True
2021-11-23|600839.SH,2021-11-23,600839.SH,黑色家电,0.173746782529,470125.887446,81682.8603274,1,0.0273054506903,2021,2,10,2,0.25,True
2021-11-23|600138.SH,2021-11-23,600138.SH,旅游及景区,-0.0118423252018,470125.887446,-5567.38364493,1,0.0304592074847,2021,3,10,2,0.35,True
2021-11-23|002429.SZ,2021-11-23,002429.SZ,黑色家电,-0.0647010740424,470125.887446,-30417.6498529,1,0.0314367734236,2021,4,10,3,0.45,True
2021-11-23|300875.SZ,2021-11-23,300875.SZ,地面兵装Ⅱ,-0.0427146925846,470125.887446,-20081.2827583,1,0.0363343280509,2021,5,10,3,0.55,False
2021-11-23|600967.SH,2021-11-23,600967.SH,地面兵装Ⅱ,0.0608199868206,470125.887446,28593.0502785,1,0.0367651938246,2021,6,10,4,0.65,False
2021-11-23|000636.SZ,2021-11-23,000636.SZ,元件,-0.0651331001364,470125.887446,-30620.7565037,1,0.0392615998494,2021,7,10,4,0.75,False
2021-11-23|002636.SZ,2021-11-23,002636.SZ,元件,-0.109223007552,470125.887446,-51348.5633547,1,0.0404913613547,2021,8,10,5,0.85,False
