symbol,industry,fill_date,exit_reason,extended,base_net_mark,final_net_return,second_leg_delta
600333.SH,燃气Ⅱ,2019-11-18,H20,False,-0.0683659610761,-0.0647896307923,
002267.SZ,燃气Ⅱ,2019-11-18,H20,False,-0.0322953551625,-0.0322953551625,
603689.SH,燃气Ⅱ,2019-11-18,H20,False,-0.0363185908884,-0.0345712084603,
601117.SH,专业工程,2019-11-25,H40,True,0.00107243140837,0.0348354139179,0.0337629825096
000333.SZ,白色家电,2019-11-25,H40,True,0.0179564882393,0.0544742581706,0.0365177699313
000735.SZ,养殖业,2019-11-25,H20,False,-0.0672630149537,-0.0672630149537,
300498.SZ,养殖业,2019-11-25,H20,False,-0.116977214855,-0.113500747197,
002321.SZ,养殖业,2019-11-25,H20,False,-0.233187035021,-0.233187035021,
002299.SZ,养殖业,2019-11-25,H20,False,-0.15188305856,-0.148064275771,
002746.SZ,养殖业,2019-11-25,H20,False,-0.14580953541,-0.1463570934,
002234.SZ,养殖业,2019-11-25,H20,False,-0.176861473514,-0.175824775118,
601988.SH,银行Ⅱ,2019-11-25,H20,False,-0.0360351682694,-0.0360351682694,
601288.SH,银行Ⅱ,2019-11-25,H20,False,-0.0203200157063,-0.0175986824166,
601939.SH,银行Ⅱ,2019-11-25,H20,False,-0.0454366434915,-0.044099720023,
300146.SZ,食品加工,2019-11-25,H20,False,-0.0894483222903,-0.0835547839233,
600567.SH,造纸,2019-12-02,H40,True,0.00247556834383,0.0606838271509,0.0582082588071
601288.SH,银行Ⅱ,2019-12-02,H40,True,0.0475256383784,0.0360772707459,-0.0114483676326
601398.SH,银行Ⅱ,2019-12-02,H40,True,0.0698530606057,0.0446376686049,-0.0252153920008
600919.SH,银行Ⅱ,2019-12-02,H40,True,0.0667304444366,0.0151619837249,-0.0515684607117
600000.SH,银行Ⅱ,2019-12-02,H40,True,0.0716541600344,0.00525362776557,-0.0664005322688
600015.SH,银行Ⅱ,2019-12-02,H40,True,0.00666047583976,-0.010649823348,-0.0173102991877
601988.SH,银行Ⅱ,2019-12-02,H40,True,0.0265263345176,0.00987996152542,-0.0166463729922
601998.SH,银行Ⅱ,2019-12-02,H40,True,0.0942059542886,0.0556281802592,-0.0385777740294
601328.SH,银行Ⅱ,2019-12-02,H40,True,0.0268497613153,0.00145065061135,-0.0253991107039
600926.SH,银行Ⅱ,2019-12-02,H40,True,0.0965551083107,0.0314952043656,-0.0650599039451
002024.SZ,互联网电商,2019-12-02,H20,False,-0.0899184932547,-0.0862227307907,
002315.SZ,互联网电商,2019-12-02,H20,False,-0.0866525146428,-0.0866525146428,
002640.SZ,互联网电商,2019-12-02,H20,False,-0.111075775909,-0.122687267951,
002803.SZ,互联网电商,2019-12-02,H20,False,-0.0494053946114,-0.0551371802654,
002127.SZ,互联网电商,2019-12-02,H20,False,-0.03022576445,-0.033723597581,
000735.SZ,养殖业,2019-12-02,H20,False,-0.0061714645108,-0.00290229169669,
300146.SZ,食品加工,2019-12-02,H20,False,-0.0944255767073,-0.0863732733538,
300673.SZ,饲料,2019-12-02,H20,False,-0.152138038442,-0.149309474767,
603899.SH,文娱用品,2019-12-09,H40,True,0.0505718996789,0.0733068645318,0.0227349648529
002267.SZ,燃气Ⅱ,2019-12-09,H40,True,0.0189512573768,-0.033683310885,-0.0526345682619
601988.SH,银行Ⅱ,2019-12-09,H40,True,0.00419435102398,-0.00944959396276,-0.0136439449867
601288.SH,银行Ⅱ,2019-12-09,H40,True,0.0157030571625,0.0157030571625,0
300146.SZ,食品加工,2019-12-09,H20,False,-0.0644857524215,-0.0589863218349,
600073.SH,食品加工,2019-12-09,H20,False,-0.112647432408,-0.114911086917,
002840.SZ,食品加工,2019-12-09,H20,False,-0.0645941918979,-0.0584217480532,
002726.SZ,食品加工,2019-12-09,H20,False,-0.152411924919,-0.147505481648,
002626.SZ,食品加工,2019-12-09,H20,False,-0.0711098379373,-0.0711098379373,
000529.SZ,食品加工,2019-12-09,H20,False,-0.0192916777812,-0.0192916777812,
000895.SZ,食品加工,2019-12-09,H20,False,-0.0980408965803,-0.0883326250332,
002330.SZ,食品加工,2019-12-09,H20,False,-0.00280346228783,0.00551641347377,
300595.SZ,医疗器械,2019-12-16,H40,True,0.0884329324061,0.00538442806989,-0.0830485043362
300406.SZ,医疗器械,2019-12-16,H40,True,0.0271714240231,0.0375592373535,0.0103878133304
603976.SH,医疗器械,2019-12-16,H40,True,0.131196483438,0.0743456906412,-0.0568507927964
600519.SH,白酒Ⅱ,2019-12-16,H20,False,-0.0544948368901,-0.0544948368901,
000568.SZ,白酒Ⅱ,2019-12-16,H20,False,-0.0360833861605,-0.0313813538979,
000858.SZ,白酒Ⅱ,2019-12-16,H20,False,-0.0331063252,-0.0278806799532,
603198.SH,白酒Ⅱ,2019-12-16,H20,False,-0.0804679489285,-0.0795575211551,
600197.SH,白酒Ⅱ,2019-12-16,H20,False,-0.0291014609437,-0.0271699651763,
600809.SH,白酒Ⅱ,2019-12-16,H20,False,-0.0985111409833,-0.0964784716282,
002372.SZ,装修建材,2019-12-16,H20,False,-0.0137408706242,-0.00967884785079,
603899.SH,文娱用品,2019-12-23,H20,False,-0.0272329001866,-0.0295360508749,
300737.SZ,装修建材,2019-12-23,H20,False,-0.0478690196699,-0.0452363994478,
002271.SZ,装修建材,2019-12-23,H20,False,-0.0271165794448,-0.0283553953453,
002791.SZ,装修建材,2019-12-23,H20,False,-0.000813267082856,-0.00752395917385,
300464.SZ,互联网电商,2019-12-30,H40,True,0.131268327542,0.34909017943,0.217821851887
000528.SZ,工程机械,2019-12-30,H40,True,0.00391280930203,0.0687323765168,0.0648195672148
002302.SZ,水泥,2019-12-30,H20,False,-0.0299670443286,-0.0308627349617,
002216.SZ,食品加工,2020-01-07,H40,True,0.0417915253621,0.214559605853,0.172768080491
603345.SH,食品加工,2020-01-07,H40,True,0.175872766398,0.0255353356916,-0.150337430706
002304.SZ,白酒Ⅱ,2020-01-14,H40,True,0.0258954627346,0.233763394196,0.207867931461
000786.SZ,装修建材,2020-01-14,H40,True,0.110203000279,0.276520223112,0.166317222833
600567.SH,造纸,2020-01-14,H40,True,0.0465988657605,0.157266419542,0.110667553781
002372.SZ,装修建材,2020-01-21,H40,True,0.0352713719785,0.0280597292944,-0.00721164268406
000786.SZ,装修建材,2020-01-21,H40,True,0.0605893236358,0.182475232184,0.121885908548
300198.SZ,装修建材,2020-01-21,H40,True,0.0812409411007,0.0130545754457,-0.068186365655
002043.SZ,装修建材,2020-01-21,H40,True,0.0986269884473,0.223882537954,0.125255549507
603378.SH,装修建材,2020-01-21,H40,True,0.161048759924,0.391581907201,0.230533147277
000488.SZ,造纸,2020-01-21,H40,True,0.0321106188476,0.136171154493,0.104060535645
000025.SZ,综合Ⅱ,2020-01-21,H20,False,-0.0153210167343,-0.0162651001315,
000166.SZ,证券Ⅱ,2020-01-21,H20,False,-4.74298926898e-05,-0.00399201596806,
000157.SZ,工程机械,2020-02-05,H40,True,0.0929349354981,-0.0290593310024,-0.121994266501
600668.SH,水泥,2020-02-05,H40,True,0.0622186648861,-0.0431488702367,-0.105367535123
600585.SH,水泥,2020-02-05,H40,True,0.1157091374,0.016816249044,-0.0988928883564
601992.SH,水泥,2020-02-05,H40,True,0.0658500073025,-0.0677608198238,-0.133610827126
600449.SH,水泥,2020-02-05,H40,True,0.0293061860546,-0.0882168799078,-0.117523065962
000401.SZ,水泥,2020-02-05,H40,True,0.0493655546051,-0.0705242953247,-0.11988984993
002596.SZ,水泥,2020-02-05,H40,True,0.273647636501,0.0775524973445,-0.196095139156
000789.SZ,水泥,2020-02-05,H40,True,0.0697863532195,-0.0214658402493,-0.0912521934688
603916.SH,水泥,2020-02-05,H40,True,0.128252230689,0.01967274396,-0.108579486729
002885.SZ,其他电子Ⅱ,2020-02-05,H20,False,-0.164160065812,-0.158821130818,
002203.SZ,工业金属,2020-02-05,H20,False,-0.114659569749,-0.114659569749,
600959.SH,电视广播Ⅱ,2020-02-05,H20,False,-0.123716760852,-0.118622090857,
000921.SZ,白色家电,2020-02-05,H20,False,-0.124511564598,-0.121929002841,
000333.SZ,白色家电,2020-02-05,H20,False,-0.0775568161922,-0.0752852190356,
000025.SZ,综合Ⅱ,2020-02-05,H20,False,-0.157113243393,-0.150873193372,
600682.SH,综合Ⅱ,2020-02-05,H20,False,-0.110489814668,-0.111504079418,
600009.SH,航空机场,2020-02-05,H20,False,-0.12124521978,-0.113514239309,
000166.SZ,证券Ⅱ,2020-02-05,H20,False,-0.125210026195,-0.121169425854,
300139.SZ,贵金属,2020-02-05,H20,False,-0.193761293647,-0.192638398513,
000157.SZ,工程机械,2020-02-12,H40,True,0.0947856353409,0.0207023968592,-0.0740832384817
600598.SH,种植业,2020-02-12,H40,True,0.187628970389,0.0791841264617,-0.108444843927
000998.SZ,种植业,2020-02-12,H40,True,0.507097088667,0.332372349582,-0.174724739084
000970.SZ,金属新材料,2020-02-12,H40,True,0.259246340114,0.150727670872,-0.108518669242
600366.SH,金属新材料,2020-02-12,H40,True,0.107372656262,-0.12633630377,-0.233708960033
300224.SZ,金属新材料,2020-02-12,H40,True,0.237842212946,0.190472621715,-0.0473695912306
000795.SZ,金属新材料,2020-02-12,H40,True,0.0990432927249,-0.115613600385,-0.21465689311
603978.SH,金属新材料,2020-02-12,H40,True,0.0198823327129,-0.161040465885,-0.180922798598
300127.SZ,金属新材料,2020-02-12,H40,True,0.110313078578,-0.135498362606,-0.245811441184
300748.SZ,金属新材料,2020-02-12,H40,True,0.00462935633902,-0.230542521593,-0.235171877932
002203.SZ,工业金属,2020-02-12,H20,False,-0.12201608344,-0.12201608344,
000528.SZ,工程机械,2020-02-12,H20,False,-0.100471421829,-0.101890236621,
603338.SH,工程机械,2020-02-12,H20,False,-0.0247752574839,-0.0317030046558,
600959.SH,电视广播Ⅱ,2020-02-12,H20,False,-0.0783209700003,-0.0832762336024,
000333.SZ,白色家电,2020-02-12,H20,False,-0.051189606849,-0.0530983329508,
000651.SZ,白色家电,2020-02-12,H20,False,-0.0378595989221,-0.0383111666949,
000025.SZ,综合Ⅱ,2020-02-12,H20,False,-0.101936744089,-0.111400002845,
600682.SH,综合Ⅱ,2020-02-12,H20,False,-0.0518003992016,-0.0557844311377,
002673.SZ,证券Ⅱ,2020-02-12,H20,False,-0.129642253954,-0.133728440555,
600612.SH,饰品,2020-02-12,H20,False,-0.0901062468844,-0.0873090328871,
300487.SZ,塑料,2020-02-19,H40,True,0.169821712903,0.164581097962,-0.00524061494083
600031.SH,工程机械,2020-02-19,H40,True,0.0782181668409,0.06999714856,-0.0082210182809
000528.SZ,工程机械,2020-02-19,H40,True,0.0616133003454,-0.0397767339572,-0.101390034303
601100.SH,工程机械,2020-02-19,H40,True,0.0536458579744,0.177216355246,0.123570497272
002095.SZ,数字媒体,2020-02-19,H40,True,0.0191611704739,-0.040616147249,-0.059777317723
002596.SZ,水泥,2020-02-19,H40,True,0.245455421893,0.177748260188,-0.0677071617052
603916.SH,水泥,2020-02-19,H40,True,0.169399407166,0.101895876022,-0.0675035311437
600326.SH,水泥,2020-02-19,H40,True,0.0425635980164,-0.0392614205018,-0.0818250185182
600668.SH,水泥,2020-02-19,H40,True,0.0866180192506,0.0248065223573,-0.0618114968934
000970.SZ,金属新材料,2020-02-19,H40,True,0.24500998004,0.277208514006,0.0321985339665
603032.SH,电池,2020-02-19,H20,False,-0.127368488829,-0.128653660421,
600959.SH,电视广播Ⅱ,2020-02-19,H20,False,-0.0355727569252,-0.042860620223,
000333.SZ,白色家电,2020-02-19,H20,False,-0.118738720905,-0.121537421026,
000651.SZ,白色家电,2020-02-19,H20,False,-0.116176212885,-0.118451177588,
000025.SZ,综合Ⅱ,2020-02-19,H20,False,-0.106346753498,-0.104051804226,
600770.SH,综合Ⅱ,2020-02-19,H20,False,-0.0302950437154,-0.0443233251806,
600710.SH,贸易Ⅱ,2020-02-19,H20,False,-0.0939094034154,-0.0869926813041,
601766.SH,轨交设备Ⅱ,2020-02-19,H20,False,-0.102189986225,-0.100787158078,
600612.SH,饰品,2020-02-19,H20,False,-0.0344170276578,-0.0179710753931,
002885.SZ,其他电子Ⅱ,2020-02-26,H40,True,0.0526059772663,0.102785641371,0.0501796641047
600031.SH,工程机械,2020-02-26,H40,True,0.100649437832,0.0591756908988,-0.0414737469328
000528.SZ,工程机械,2020-02-26,H40,True,0.0577876018009,-0.0567307140636,-0.114518315864
603568.SH,环境治理,2020-02-26,H40,True,0.171670767812,0.195824400582,0.0241536327697
600176.SH,玻璃玻纤,2020-02-26,H40,True,0.0945357082114,-0.0722785574786,-0.16681426569
000921.SZ,白色家电,2020-02-26,H40,True,0.121063305268,-0.0900229816413,-0.21108628691
000333.SZ,白色家电,2020-02-26,H40,True,0.0281152372895,-0.0828938830159,-0.111009120305
000009.SZ,综合Ⅱ,2020-02-26,H40,True,0.337734572696,0.844073359557,0.506338786861
600959.SH,电视广播Ⅱ,2020-02-26,H20,False,-0.0361213057755,0.0133083708513,
000333.SZ,白色家电,2020-02-26,H20,False,-0.0919143287963,-0.104093320896,
000651.SZ,白色家电,2020-02-26,H20,False,-0.11490440947,-0.130329311878,
600710.SH,贸易Ⅱ,2020-02-26,H20,False,-0.097754756916,-0.118984056753,
603863.SH,造纸,2020-02-26,H20,False,-0.156228384815,-0.171020582597,
603156.SH,饮料乳品,2020-02-26,H20,False,-0.0803526280772,-0.0869926813041,
603222.SH,医疗器械,2020-03-04,H20,False,-0.0180361217779,-0.0174743575455,
603309.SH,医疗器械,2020-03-04,H20,False,-0.0424822174913,-0.0448508452773,
002727.SZ,医药商业,2020-03-04,H20,False,-0.0451314761781,-0.0459975700772,
000028.SZ,医药商业,2020-03-04,H20,False,-0.0624200006823,-0.0607386198272,
300298.SZ,医疗器械,2020-03-11,H20,False,-0.002,0.0976007984032,
603077.SH,农化制品,2020-03-18,H40,True,0.0756886227545,-0.0172721224218,-0.0929607451763
002119.SZ,半导体,2020-03-18,H20,False,-0.166371499425,-0.157920522591,
300077.SZ,半导体,2020-03-18,H20,False,-0.0932400432111,-0.0849102273351,
300661.SZ,半导体,2020-03-18,H20,False,-0.212624253155,-0.201605294395,
002049.SZ,半导体,2020-03-18,H20,False,-0.143060339857,-0.110319312555,
603690.SH,半导体,2020-03-18,H20,False,-0.0888284607256,-0.0391452389339,
300672.SZ,半导体,2020-03-18,H20,False,-0.240582697533,-0.228171383091,
300458.SZ,半导体,2020-03-18,H20,False,-0.217945544367,-0.209862294179,
600460.SH,半导体,2020-03-18,H20,False,-0.182565317587,-0.171276200818,
300327.SZ,半导体,2020-03-18,H20,False,-0.127114774142,-0.117926508606,
601238.SH,乘用车,2020-03-25,H40,True,0.011489973421,-0.062479531438,-0.073969504859
300493.SZ,其他电子Ⅱ,2020-03-25,H40,True,0.239087492027,0.044417886048,-0.194669605979
600037.SH,电视广播Ⅱ,2020-03-25,H40,True,0.0472957278029,-0.0634857987424,-0.110781526545
000016.SZ,白色家电,2020-03-25,H40,True,1.18472186063,0.946546038358,-0.238175822269
603386.SH,元件,2020-03-25,H20,False,-0.198899987886,-0.189860777594,
002011.SZ,家电零部件Ⅱ,2020-03-25,H20,False,-0.00399201596806,0.0188808187383,
300285.SZ,电子化学品Ⅱ,2020-03-25,H20,False,-0.24729167619,-0.230637235163,
603002.SH,电子化学品Ⅱ,2020-03-25,H20,False,-0.0943515031792,-0.0820297549231,
601069.SH,贵金属,2020-03-25,H20,False,-0.0810901796156,-0.0422276906225,
600489.SH,贵金属,2020-03-25,H20,False,-0.066885746303,-0.0394412094296,
002155.SZ,贵金属,2020-03-25,H20,False,-0.0856126227355,-0.00635783065698,
600547.SH,贵金属,2020-03-25,H20,False,-0.115731410464,-0.0621393747345,
002237.SZ,贵金属,2020-03-25,H20,False,-0.178057764597,-0.145381161966,
000426.SZ,贵金属,2020-03-25,H20,False,-0.0235914575143,-0.00399201596806,
300685.SZ,医疗器械,2020-04-01,H40,True,0.12591577919,-0.0177350455226,-0.143650824712
300529.SZ,医疗器械,2020-04-01,H40,True,0.177353267057,0.186711391843,0.00935812478649
300298.SZ,医疗器械,2020-04-01,H40,True,0.117641896946,0.0245050722003,-0.0931368247455
300653.SZ,医疗器械,2020-04-01,H40,True,0.181103029992,-0.00427699679325,-0.185380026785
688029.SH,医疗器械,2020-04-01,H40,True,0.0677567157234,-0.135625515843,-0.203382231566
300595.SZ,医疗器械,2020-04-01,H40,True,0.140722085241,0.0752980313882,-0.0654240538531
600694.SH,一般零售,2020-04-01,H20,False,-0.0405502209285,-0.0393316140964,
600859.SH,一般零售,2020-04-01,H20,False,-0.0295102349345,-0.0327000123053,
300384.SZ,专业工程,2020-04-01,H20,False,-0.188253493014,-0.19223752495,
000402.SZ,房地产开发,2020-04-01,H20,False,-0.0927726719263,-0.091385474177,
600340.SH,房地产开发,2020-04-01,H20,False,-0.142349266841,-0.140707044279,
600648.SH,房地产开发,2020-04-01,H20,False,-0.0531456567385,-0.0524988983073,
300196.SZ,玻璃玻纤,2020-04-01,H20,False,-0.240748012172,-0.232584012303,
000008.SZ,轨交设备Ⅱ,2020-04-01,H20,False,-0.0406548865459,-0.0437101257607,
600288.SH,软件开发,2020-04-01,H20,False,-0.149730273412,-0.14349548165,
600612.SH,饰品,2020-04-01,H20,False,-0.123652979567,-0.133059600106,
300685.SZ,医疗器械,2020-04-09,H40,True,0.114178422815,-0.0131246259911,-0.127303048807
300653.SZ,医疗器械,2020-04-09,H40,True,0.0972924376191,-0.0242754209404,-0.121567858559
300633.SZ,医疗器械,2020-04-09,H40,True,0.0990051032109,-0.0290952564848,-0.128100359696
603987.SH,医疗器械,2020-04-09,H40,True,0.200535826742,0.223971308719,0.0234354819772
688029.SH,医疗器械,2020-04-09,H40,True,0.1205660664,-0.0803708950737,-0.200936961474
603309.SH,医疗器械,2020-04-09,H40,True,0.0273593249337,0.224511026373,0.19715170144
300595.SZ,医疗器械,2020-04-09,H40,True,0.0786635010579,0.0403070193008,-0.0383564817572
300463.SZ,医疗器械,2020-04-09,H40,True,0.0269519213999,-0.0936005012628,-0.120552422663
688016.SH,医疗器械,2020-04-09,H40,True,0.0113547000535,-0.0392711201293,-0.0506258201828
600066.SH,商用车,2020-04-09,H20,False,-0.120531725664,-0.119854169213,
600761.SH,工程机械,2020-04-09,H20,False,-0.0215747114286,-0.0174376066144,
600138.SH,旅游及景区,2020-04-09,H20,False,-0.055446302966,-0.0526898233054,
600668.SH,水泥,2020-04-09,H20,False,-0.0408812005618,-0.0369287879268,
002933.SZ,航空装备Ⅱ,2020-04-09,H20,False,-0.107987718765,-0.103388400213,
000776.SZ,证券Ⅱ,2020-04-09,H20,False,-0.091510094565,-0.0823664147116,
601069.SH,贵金属,2020-04-09,H20,False,-0.0121226933887,-0.0161880320991,
000008.SZ,轨交设备Ⅱ,2020-04-09,H20,False,-0.118601153857,-0.115872364859,
600360.SH,半导体,2020-04-16,H40,True,0.056583908207,-0.120484177843,-0.17706808605
300355.SZ,基础建设,2020-04-16,H20,False,-0.0793995605005,-0.0825415415226,
603696.SH,调味发酵品Ⅱ,2020-04-16,H20,False,-0.0379468336055,-0.0451493706801,
603616.SH,水泥,2020-04-23,H20,False,-0.0513583137556,-0.0500425832615,
603696.SH,调味发酵品Ⅱ,2020-04-23,H20,False,-0.0519692791681,-0.0558074602241,
000848.SZ,饮料乳品,2020-04-24,FORCED,False,,0.0513417609226,
603288.SH,调味发酵品Ⅱ,2020-04-30,FORCED,True,0.282753116164,0.294050381398,0.0112972652344
603288.SH,调味发酵品Ⅱ,2020-04-30,FORCED,True,0.195436526548,0.191464976626,-0.00397154992209
300087.SZ,种植业,2020-04-30,H20,False,-0.0749817858883,-0.0749817858883,
600305.SH,调味发酵品Ⅱ,2020-04-30,H20,False,-0.0234213298249,-0.0356924754188,
600872.SH,调味发酵品Ⅱ,2020-04-30,H20,False,-0.0360739573485,-0.0360739573485,
603288.SH,调味发酵品Ⅱ,2020-04-30,FORCED,False,,-0.00193251162698,
603288.SH,调味发酵品Ⅱ,2020-04-30,FORCED,False,,-0.0141633465198,
603317.SH,调味发酵品Ⅱ,2020-05-06,FORCED,True,0.206208442012,0.245559923099,0.0393514810869
603317.SH,调味发酵品Ⅱ,2020-05-06,FORCED,True,0.032033804731,0.0799269546014,0.0478931498705
603317.SH,调味发酵品Ⅱ,2020-05-06,FORCED,True,0.0247641200539,0.0247641200539,0
603317.SH,调味发酵品Ⅱ,2020-05-06,FORCED,False,,0.0198225209216,
600489.SH,贵金属,2020-05-12,H40,True,0.0289641305624,0.0143169543266,-0.0146471762358
002155.SZ,贵金属,2020-05-12,H40,True,0.0583379855869,-0.0307048737773,-0.0890428593643
600305.SH,调味发酵品Ⅱ,2020-05-12,H20,False,-0.0360889499953,-0.0395995521545,
002495.SZ,调味发酵品Ⅱ,2020-05-12,H20,False,-0.17994295321,-0.183084934232,
002507.SZ,调味发酵品Ⅱ,2020-05-19,H40,True,0.204458226404,0.289474622184,0.0850163957799
600298.SH,调味发酵品Ⅱ,2020-05-19,H40,True,0.157898805563,0.330565535595,0.172666730032
600305.SH,调味发酵品Ⅱ,2020-05-19,H40,True,0.104075964402,0.239439465588,0.135363501186
603027.SH,调味发酵品Ⅱ,2020-05-19,H40,True,0.123330082033,0.591313311812,0.467983229778
600872.SH,调味发酵品Ⅱ,2020-05-19,H40,True,0.0774057161231,0.24560958159,0.168203865467
002650.SZ,调味发酵品Ⅱ,2020-05-19,H40,True,0.0711783979211,0.229573198616,0.158394800695
600887.SH,饮料乳品,2020-05-19,H20,False,-0.044312178587,-0.0366480154445,
600305.SH,调味发酵品Ⅱ,2020-05-26,H40,True,0.0424188272669,0.154534909239,0.112116081972
600298.SH,调味发酵品Ⅱ,2020-05-26,H40,True,0.166858328092,0.27583118412,0.108972856028
603027.SH,调味发酵品Ⅱ,2020-05-26,H40,True,0.209351187466,0.512095352339,0.302744164873
600872.SH,调味发酵品Ⅱ,2020-05-26,H40,True,0.0503149485679,0.207544132811,0.157229184243
002507.SZ,调味发酵品Ⅱ,2020-05-26,H40,True,0.149986483674,0.156456168533,0.00646968485893
002650.SZ,调味发酵品Ⅱ,2020-05-26,H40,True,0.21241083293,0.434362472826,0.221951639896
603368.SH,医药商业,2020-05-26,H20,False,-0.0918920261329,-0.0918920261329,
600761.SH,工程机械,2020-05-26,H20,False,-0.0464855928102,-0.0454491641068,
000528.SZ,工程机械,2020-05-26,H20,False,-0.053573672567,-0.053573672567,
600031.SH,工程机械,2020-05-26,H20,False,-0.0273677135525,-0.0263513788749,
603043.SH,休闲食品,2020-06-02,H40,True,0.0963357955622,0.254824657255,0.158488861693
300138.SZ,农产品加工,2020-06-02,H40,True,0.136822905912,0.301690871131,0.164867965219
603027.SH,调味发酵品Ⅱ,2020-06-02,H40,True,0.187296829403,0.456176732536,0.268879903132
600298.SH,调味发酵品Ⅱ,2020-06-02,H40,True,0.0950363640535,0.210115401381,0.115079037328
002507.SZ,调味发酵品Ⅱ,2020-06-02,H40,True,0.0920777416741,0.161426109773,0.0693483680993
300138.SZ,农产品加工,2020-06-09,H40,True,0.133313242225,0.254283555427,0.120970313203
600872.SH,调味发酵品Ⅱ,2020-06-09,H40,True,0.0653976077855,0.102559725137,0.0371621173516
603027.SH,调味发酵品Ⅱ,2020-06-09,FORCED,True,0.217794126456,0.339573539102,0.121779412646
002650.SZ,调味发酵品Ⅱ,2020-06-09,H40,True,0.0194987383723,0.167490490717,0.147991752344
600298.SH,调味发酵品Ⅱ,2020-06-09,H40,True,0.0870715711434,0.146285714286,0.0592141431423
002507.SZ,调味发酵品Ⅱ,2020-06-09,H40,True,0.0919656441526,0.0737499527398,-0.0182156914127
601633.SH,乘用车,2020-06-09,H20,False,-0.0143670991351,-0.0201310342278,
002093.SZ,教育,2020-06-09,H20,False,-0.0353538308833,-0.0342723889897,
300138.SZ,农产品加工,2020-06-16,H40,True,0.192698636341,0.280592176991,0.0878935406498
300119.SZ,动物保健Ⅱ,2020-06-16,H40,True,0.0695993710118,0.085946512602,0.0163471415902
600761.SH,工程机械,2020-06-16,H40,True,0.00864233478076,-0.00609774109287,-0.0147400758736
002372.SZ,装修建材,2020-06-16,H40,True,0.0895177775371,0.0612934338042,-0.0282243437329
002791.SZ,装修建材,2020-06-16,H40,True,0.386387295462,0.450409164159,0.0640218686969
603856.SH,装修建材,2020-06-16,H40,True,0.338377522783,0.386940929548,0.0485634067651
603737.SH,装修建材,2020-06-16,H40,True,0.171657481216,0.220724355429,0.0490668742134
002081.SZ,装修装饰Ⅱ,2020-06-16,H40,True,0.0295812868645,-0.00767254504723,-0.0372538319117
300527.SZ,地面兵装Ⅱ,2020-06-16,H20,False,-0.0771138479437,-0.0726822217634,
600967.SH,地面兵装Ⅱ,2020-06-16,H20,False,-0.0825743949364,-0.076893741035,
601118.SH,种植业,2020-06-16,H20,False,-0.0403846153846,-0.0327230155074,
601952.SH,种植业,2020-06-16,H20,False,-0.098662081777,-0.0947174957017,
600108.SH,种植业,2020-06-16,H20,False,-0.1541836961,-0.151548754343,
002238.SZ,电视广播Ⅱ,2020-06-18,FORCED,False,,0.0876407185629,
002238.SZ,电视广播Ⅱ,2020-06-18,FORCED,False,,-0.0157097569567,
603043.SH,休闲食品,2020-06-23,H40,True,0.102490790163,0.0785441835477,-0.0239466066149
000157.SZ,工程机械,2020-06-23,H40,True,0.0163666377936,-0.0133883177042,-0.0297549554978
603198.SH,白酒Ⅱ,2020-06-23,H40,True,0.0174275105703,0.311946000472,0.294518489902
600809.SH,白酒Ⅱ,2020-06-23,H40,True,0.216091045782,0.363894757541,0.14780371176
300189.SZ,种植业,2020-06-23,H40,True,0.00106386212347,0.049094703993,0.0480308418696
002891.SZ,饲料,2020-06-23,H40,True,0.306895822435,0.735204599283,0.428308776848
600223.SH,化妆品,2020-07-02,H40,True,0.16710991425,0.321518973227,0.154409058977
603983.SH,化妆品,2020-07-02,H40,True,0.194934820015,0.159226650148,-0.0357081698672
603605.SH,化妆品,2020-07-02,H40,True,0.222768346698,0.400924745121,0.178156398423
600315.SH,化妆品,2020-07-02,H40,True,0.216559182221,0.414104344437,0.197545162216
002243.SZ,化妆品,2020-07-02,H40,True,0.00215618146423,0.0882309455164,0.0860747640521
300132.SZ,化妆品,2020-07-02,H40,True,0.226199329893,0.473607203008,0.247407873114
600761.SH,工程机械,2020-07-02,H40,True,0.024434117495,0.0769898183874,0.0525557008924
002292.SZ,文娱用品,2020-07-02,H40,True,0.12946003418,0.344285285638,0.214825251458
000729.SZ,非白酒,2020-07-02,H40,True,0.101208145889,0.177563102075,0.0763549561864
600072.SH,风电设备,2020-07-02,H40,True,0.0270761229834,-0.00216447838268,-0.0292406013661
603886.SH,休闲食品,2020-07-02,H20,False,-0.0305286407647,-0.0287595324449,
600435.SH,地面兵装Ⅱ,2020-07-02,H20,False,-0.0346777561693,-0.0385134736945,
000917.SZ,电视广播Ⅱ,2020-07-02,H20,False,-0.0493338058329,-0.0508451988284,
601069.SH,贵金属,2020-07-02,H20,False,-0.00966323580597,-0.0217145779615,
002237.SZ,贵金属,2020-07-02,H20,False,-0.00754918733961,-0.0253350441973,
002594.SZ,乘用车,2020-07-09,H40,True,0.0619687776764,0.399552736944,0.337583959268
603983.SH,化妆品,2020-07-09,H40,True,0.0441790671857,0.102406592479,0.0582275252934
603466.SH,数字媒体,2020-07-09,H40,True,0.24064152397,0.397905942501,0.157264418531
603589.SH,白酒Ⅱ,2020-07-09,H40,True,0.182210307959,0.237429045812,0.0552187378535
000729.SZ,非白酒,2020-07-09,H40,True,0.0727495828016,0.20010798076,0.127358397958
600600.SH,非白酒,2020-07-09,H40,True,0.160899238934,0.414016355505,0.253117116571
