trade_date,market_view,denominator,eligible_count,minimum_required,gate_pass
2020-11-19,CHINEXT_BOARD,ALL_STATUS,821,200,True
2020-11-19,CHINEXT_BOARD,NON_ST,819,200,True
2020-11-19,SH_A,ALL_STATUS,1636,400,True
2020-11-19,SH_A,NON_ST,1575,400,True
2020-11-19,SZ_A,ALL_STATUS,2157,400,True
2020-11-19,SZ_A,NON_ST,2072,400,True
2020-11-20,ALL_A,ALL_STATUS,3797,1000,True
2020-11-20,ALL_A,NON_ST,3651,1000,True
2020-11-20,CHINEXT_BOARD,ALL_STATUS,824,200,True
2020-11-20,CHINEXT_BOARD,NON_ST,822,200,True
2020-11-20,SH_A,ALL_STATUS,1637,400,True
2020-11-20,SH_A,NON_ST,1576,400,True
2020-11-20,SZ_A,ALL_STATUS,2160,400,True
2020-11-20,SZ_A,NON_ST,2075,400,True
2020-11-23,ALL_A,ALL_STATUS,3799,1000,True
2020-11-23,ALL_A,NON_ST,3654,1000,True
2020-11-23,CHINEXT_BOARD,ALL_STATUS,824,200,True
2020-11-23,CHINEXT_BOARD,NON_ST,822,200,True
2020-11-23,SH_A,ALL_STATUS,1639,400,True
2020-11-23,SH_A,NON_ST,1578,400,True
2020-11-23,SZ_A,ALL_STATUS,2160,400,True
2020-11-23,SZ_A,NON_ST,2076,400,True
2020-11-24,ALL_A,ALL_STATUS,3802,1000,True
2020-11-24,ALL_A,NON_ST,3657,1000,True
2020-11-24,CHINEXT_BOARD,ALL_STATUS,824,200,True
2020-11-24,CHINEXT_BOARD,NON_ST,822,200,True
2020-11-24,SH_A,ALL_STATUS,1641,400,True
2020-11-24,SH_A,NON_ST,1580,400,True
2020-11-24,SZ_A,ALL_STATUS,2161,400,True
2020-11-24,SZ_A,NON_ST,2077,400,True
2020-11-25,ALL_A,ALL_STATUS,3808,1000,True
2020-11-25,ALL_A,NON_ST,3664,1000,True
2020-11-25,CHINEXT_BOARD,ALL_STATUS,825,200,True
2020-11-25,CHINEXT_BOARD,NON_ST,823,200,True
2020-11-25,SH_A,ALL_STATUS,1644,400,True
2020-11-25,SH_A,NON_ST,1584,400,True
2020-11-25,SZ_A,ALL_STATUS,2164,400,True
2020-11-25,SZ_A,NON_ST,2080,400,True
2020-11-26,ALL_A,ALL_STATUS,3814,1000,True
2020-11-26,ALL_A,NON_ST,3669,1000,True
2020-11-26,CHINEXT_BOARD,ALL_STATUS,825,200,True
2020-11-26,CHINEXT_BOARD,NON_ST,823,200,True
2020-11-26,SH_A,ALL_STATUS,1646,400,True
2020-11-26,SH_A,NON_ST,1585,400,True
2020-11-26,SZ_A,ALL_STATUS,2168,400,True
2020-11-26,SZ_A,NON_ST,2084,400,True
2020-11-27,ALL_A,ALL_STATUS,3817,1000,True
2020-11-27,ALL_A,NON_ST,3672,1000,True
2020-11-27,CHINEXT_BOARD,ALL_STATUS,828,200,True
2020-11-27,CHINEXT_BOARD,NON_ST,826,200,True
2020-11-27,SH_A,ALL_STATUS,1646,400,True
2020-11-27,SH_A,NON_ST,1585,400,True
2020-11-27,SZ_A,ALL_STATUS,2171,400,True
2020-11-27,SZ_A,NON_ST,2087,400,True
2020-11-30,ALL_A,ALL_STATUS,3819,1000,True
2020-11-30,ALL_A,NON_ST,3675,1000,True
2020-11-30,CHINEXT_BOARD,ALL_STATUS,828,200,True
2020-11-30,CHINEXT_BOARD,NON_ST,826,200,True
2020-11-30,SH_A,ALL_STATUS,1646,400,True
2020-11-30,SH_A,NON_ST,1586,400,True
2020-11-30,SZ_A,ALL_STATUS,2173,400,True
2020-11-30,SZ_A,NON_ST,2089,400,True
2020-12-01,ALL_A,ALL_STATUS,3827,1000,True
2020-12-01,ALL_A,NON_ST,3683,1000,True
2020-12-01,CHINEXT_BOARD,ALL_STATUS,830,200,True
2020-12-01,CHINEXT_BOARD,NON_ST,828,200,True
2020-12-01,SH_A,ALL_STATUS,1652,400,True
2020-12-01,SH_A,NON_ST,1592,400,True
2020-12-01,SZ_A,ALL_STATUS,2175,400,True
2020-12-01,SZ_A,NON_ST,2091,400,True
2020-12-02,ALL_A,ALL_STATUS,3825,1000,True
2020-12-02,ALL_A,NON_ST,3681,1000,True
2020-12-02,CHINEXT_BOARD,ALL_STATUS,830,200,True
2020-12-02,CHINEXT_BOARD,NON_ST,828,200,True
2020-12-02,SH_A,ALL_STATUS,1651,400,True
2020-12-02,SH_A,NON_ST,1591,400,True
2020-12-02,SZ_A,ALL_STATUS,2174,400,True
2020-12-02,SZ_A,NON_ST,2090,400,True
2020-12-03,ALL_A,ALL_STATUS,3828,1000,True
2020-12-03,ALL_A,NON_ST,3685,1000,True
2020-12-03,CHINEXT_BOARD,ALL_STATUS,830,200,True
2020-12-03,CHINEXT_BOARD,NON_ST,828,200,True
2020-12-03,SH_A,ALL_STATUS,1655,400,True
2020-12-03,SH_A,NON_ST,1595,400,True
2020-12-03,SZ_A,ALL_STATUS,2173,400,True
2020-12-03,SZ_A,NON_ST,2090,400,True
2020-12-04,ALL_A,ALL_STATUS,3827,1000,True
2020-12-04,ALL_A,NON_ST,3685,1000,True
2020-12-04,CHINEXT_BOARD,ALL_STATUS,830,200,True
2020-12-04,CHINEXT_BOARD,NON_ST,828,200,True
2020-12-04,SH_A,ALL_STATUS,1654,400,True
2020-12-04,SH_A,NON_ST,1595,400,True
2020-12-04,SZ_A,ALL_STATUS,2173,400,True
2020-12-04,SZ_A,NON_ST,2090,400,True
2020-12-07,ALL_A,ALL_STATUS,3824,1000,True
2020-12-07,ALL_A,NON_ST,3683,1000,True
2020-12-07,CHINEXT_BOARD,ALL_STATUS,829,200,True
2020-12-07,CHINEXT_BOARD,NON_ST,827,200,True
2020-12-07,SH_A,ALL_STATUS,1653,400,True
2020-12-07,SH_A,NON_ST,1594,400,True
2020-12-07,SZ_A,ALL_STATUS,2171,400,True
2020-12-07,SZ_A,NON_ST,2089,400,True
2020-12-08,ALL_A,ALL_STATUS,3827,1000,True
2020-12-08,ALL_A,NON_ST,3686,1000,True
2020-12-08,CHINEXT_BOARD,ALL_STATUS,829,200,True
2020-12-08,CHINEXT_BOARD,NON_ST,827,200,True
2020-12-08,SH_A,ALL_STATUS,1655,400,True
2020-12-08,SH_A,NON_ST,1596,400,True
2020-12-08,SZ_A,ALL_STATUS,2172,400,True
2020-12-08,SZ_A,NON_ST,2090,400,True
2020-12-09,ALL_A,ALL_STATUS,3827,1000,True
2020-12-09,ALL_A,NON_ST,3686,1000,True
2020-12-09,CHINEXT_BOARD,ALL_STATUS,829,200,True
2020-12-09,CHINEXT_BOARD,NON_ST,827,200,True
2020-12-09,SH_A,ALL_STATUS,1654,400,True
2020-12-09,SH_A,NON_ST,1595,400,True
2020-12-09,SZ_A,ALL_STATUS,2173,400,True
2020-12-09,SZ_A,NON_ST,2091,400,True
2020-12-10,ALL_A,ALL_STATUS,3829,1000,True
2020-12-10,ALL_A,NON_ST,3688,1000,True
2020-12-10,CHINEXT_BOARD,ALL_STATUS,830,200,True
2020-12-10,CHINEXT_BOARD,NON_ST,828,200,True
2020-12-10,SH_A,ALL_STATUS,1655,400,True
2020-12-10,SH_A,NON_ST,1596,400,True
2020-12-10,SZ_A,ALL_STATUS,2174,400,True
2020-12-10,SZ_A,NON_ST,2092,400,True
2020-12-11,ALL_A,ALL_STATUS,3832,1000,True
2020-12-11,ALL_A,NON_ST,3691,1000,True
2020-12-11,CHINEXT_BOARD,ALL_STATUS,832,200,True
2020-12-11,CHINEXT_BOARD,NON_ST,830,200,True
2020-12-11,SH_A,ALL_STATUS,1656,400,True
2020-12-11,SH_A,NON_ST,1597,400,True
2020-12-11,SZ_A,ALL_STATUS,2176,400,True
2020-12-11,SZ_A,NON_ST,2094,400,True
2020-12-14,ALL_A,ALL_STATUS,3836,1000,True
2020-12-14,ALL_A,NON_ST,3694,1000,True
2020-12-14,CHINEXT_BOARD,ALL_STATUS,832,200,True
2020-12-14,CHINEXT_BOARD,NON_ST,830,200,True
2020-12-14,SH_A,ALL_STATUS,1658,400,True
2020-12-14,SH_A,NON_ST,1599,400,True
2020-12-14,SZ_A,ALL_STATUS,2178,400,True
2020-12-14,SZ_A,NON_ST,2095,400,True
2020-12-15,ALL_A,ALL_STATUS,3837,1000,True
2020-12-15,ALL_A,NON_ST,3694,1000,True
2020-12-15,CHINEXT_BOARD,ALL_STATUS,832,200,True
2020-12-15,CHINEXT_BOARD,NON_ST,830,200,True
2020-12-15,SH_A,ALL_STATUS,1659,400,True
2020-12-15,SH_A,NON_ST,1599,400,True
2020-12-15,SZ_A,ALL_STATUS,2178,400,True
2020-12-15,SZ_A,NON_ST,2095,400,True
2020-12-16,ALL_A,ALL_STATUS,3841,1000,True
2020-12-16,ALL_A,NON_ST,3698,1000,True
2020-12-16,CHINEXT_BOARD,ALL_STATUS,831,200,True
2020-12-16,CHINEXT_BOARD,NON_ST,829,200,True
2020-12-16,SH_A,ALL_STATUS,1661,400,True
2020-12-16,SH_A,NON_ST,1601,400,True
2020-12-16,SZ_A,ALL_STATUS,2180,400,True
2020-12-16,SZ_A,NON_ST,2097,400,True
2020-12-17,ALL_A,ALL_STATUS,3843,1000,True
2020-12-17,ALL_A,NON_ST,3700,1000,True
2020-12-17,CHINEXT_BOARD,ALL_STATUS,831,200,True
2020-12-17,CHINEXT_BOARD,NON_ST,829,200,True
2020-12-17,SH_A,ALL_STATUS,1662,400,True
2020-12-17,SH_A,NON_ST,1602,400,True
2020-12-17,SZ_A,ALL_STATUS,2181,400,True
2020-12-17,SZ_A,NON_ST,2098,400,True
2020-12-18,ALL_A,ALL_STATUS,3846,1000,True
2020-12-18,ALL_A,NON_ST,3703,1000,True
2020-12-18,CHINEXT_BOARD,ALL_STATUS,832,200,True
2020-12-18,CHINEXT_BOARD,NON_ST,830,200,True
2020-12-18,SH_A,ALL_STATUS,1663,400,True
2020-12-18,SH_A,NON_ST,1603,400,True
2020-12-18,SZ_A,ALL_STATUS,2183,400,True
2020-12-18,SZ_A,NON_ST,2100,400,True
2020-12-21,ALL_A,ALL_STATUS,3849,1000,True
2020-12-21,ALL_A,NON_ST,3706,1000,True
2020-12-21,CHINEXT_BOARD,ALL_STATUS,831,200,True
2020-12-21,CHINEXT_BOARD,NON_ST,829,200,True
2020-12-21,SH_A,ALL_STATUS,1664,400,True
2020-12-21,SH_A,NON_ST,1604,400,True
2020-12-21,SZ_A,ALL_STATUS,2185,400,True
2020-12-21,SZ_A,NON_ST,2102,400,True
2020-12-22,ALL_A,ALL_STATUS,3846,1000,True
2020-12-22,ALL_A,NON_ST,3704,1000,True
2020-12-22,CHINEXT_BOARD,ALL_STATUS,829,200,True
2020-12-22,CHINEXT_BOARD,NON_ST,827,200,True
2020-12-22,SH_A,ALL_STATUS,1663,400,True
2020-12-22,SH_A,NON_ST,1604,400,True
2020-12-22,SZ_A,ALL_STATUS,2183,400,True
2020-12-22,SZ_A,NON_ST,2100,400,True
2020-12-23,ALL_A,ALL_STATUS,3848,1000,True
2020-12-23,ALL_A,NON_ST,3706,1000,True
2020-12-23,CHINEXT_BOARD,ALL_STATUS,829,200,True
2020-12-23,CHINEXT_BOARD,NON_ST,827,200,True
2020-12-23,SH_A,ALL_STATUS,1665,400,True
2020-12-23,SH_A,NON_ST,1606,400,True
2020-12-23,SZ_A,ALL_STATUS,2183,400,True
2020-12-23,SZ_A,NON_ST,2100,400,True
2020-12-24,ALL_A,ALL_STATUS,3850,1000,True
2020-12-24,ALL_A,NON_ST,3709,1000,True
2020-12-24,CHINEXT_BOARD,ALL_STATUS,832,200,True
2020-12-24,CHINEXT_BOARD,NON_ST,830,200,True
2020-12-24,SH_A,ALL_STATUS,1665,400,True
2020-12-24,SH_A,NON_ST,1607,400,True
2020-12-24,SZ_A,ALL_STATUS,2185,400,True
2020-12-24,SZ_A,NON_ST,2102,400,True
2020-12-25,ALL_A,ALL_STATUS,3849,1000,True
2020-12-25,ALL_A,NON_ST,3710,1000,True
2020-12-25,CHINEXT_BOARD,ALL_STATUS,832,200,True
2020-12-25,CHINEXT_BOARD,NON_ST,830,200,True
2020-12-25,SH_A,ALL_STATUS,1667,400,True
2020-12-25,SH_A,NON_ST,1608,400,True
2020-12-25,SZ_A,ALL_STATUS,2182,400,True
2020-12-25,SZ_A,NON_ST,2102,400,True
2020-12-28,ALL_A,ALL_STATUS,3850,1000,True
2020-12-28,ALL_A,NON_ST,3711,1000,True
2020-12-28,CHINEXT_BOARD,ALL_STATUS,832,200,True
2020-12-28,CHINEXT_BOARD,NON_ST,830,200,True
2020-12-28,SH_A,ALL_STATUS,1667,400,True
2020-12-28,SH_A,NON_ST,1609,400,True
2020-12-28,SZ_A,ALL_STATUS,2183,400,True
2020-12-28,SZ_A,NON_ST,2102,400,True
2020-12-29,ALL_A,ALL_STATUS,3854,1000,True
2020-12-29,ALL_A,NON_ST,3715,1000,True
2020-12-29,CHINEXT_BOARD,ALL_STATUS,835,200,True
2020-12-29,CHINEXT_BOARD,NON_ST,833,200,True
2020-12-29,SH_A,ALL_STATUS,1668,400,True
2020-12-29,SH_A,NON_ST,1610,400,True
2020-12-29,SZ_A,ALL_STATUS,2186,400,True
2020-12-29,SZ_A,NON_ST,2105,400,True
2020-12-30,ALL_A,ALL_STATUS,3852,1000,True
2020-12-30,ALL_A,NON_ST,3714,1000,True
2020-12-30,CHINEXT_BOARD,ALL_STATUS,834,200,True
2020-12-30,CHINEXT_BOARD,NON_ST,832,200,True
2020-12-30,SH_A,ALL_STATUS,1669,400,True
2020-12-30,SH_A,NON_ST,1611,400,True
2020-12-30,SZ_A,ALL_STATUS,2183,400,True
2020-12-30,SZ_A,NON_ST,2103,400,True
2020-12-31,ALL_A,ALL_STATUS,3854,1000,True
2020-12-31,ALL_A,NON_ST,3717,1000,True
2020-12-31,CHINEXT_BOARD,ALL_STATUS,837,200,True
2020-12-31,CHINEXT_BOARD,NON_ST,835,200,True
2020-12-31,SH_A,ALL_STATUS,1669,400,True
2020-12-31,SH_A,NON_ST,1611,400,True
2020-12-31,SZ_A,ALL_STATUS,2185,400,True
2020-12-31,SZ_A,NON_ST,2106,400,True
2021-01-04,ALL_A,ALL_STATUS,3857,1000,True
2021-01-04,ALL_A,NON_ST,3720,1000,True
2021-01-04,CHINEXT_BOARD,ALL_STATUS,838,200,True
2021-01-04,CHINEXT_BOARD,NON_ST,836,200,True
2021-01-04,SH_A,ALL_STATUS,1668,400,True
2021-01-04,SH_A,NON_ST,1610,400,True
2021-01-04,SZ_A,ALL_STATUS,2189,400,True
2021-01-04,SZ_A,NON_ST,2110,400,True
2021-01-05,ALL_A,ALL_STATUS,3859,1000,True
2021-01-05,ALL_A,NON_ST,3722,1000,True
2021-01-05,CHINEXT_BOARD,ALL_STATUS,838,200,True
2021-01-05,CHINEXT_BOARD,NON_ST,836,200,True
2021-01-05,SH_A,ALL_STATUS,1670,400,True
2021-01-05,SH_A,NON_ST,1612,400,True
2021-01-05,SZ_A,ALL_STATUS,2189,400,True
2021-01-05,SZ_A,NON_ST,2110,400,True
2021-01-06,ALL_A,ALL_STATUS,3859,1000,True
2021-01-06,ALL_A,NON_ST,3722,1000,True
2021-01-06,CHINEXT_BOARD,ALL_STATUS,838,200,True
2021-01-06,CHINEXT_BOARD,NON_ST,836,200,True
2021-01-06,SH_A,ALL_STATUS,1669,400,True
2021-01-06,SH_A,NON_ST,1611,400,True
2021-01-06,SZ_A,ALL_STATUS,2190,400,True
2021-01-06,SZ_A,NON_ST,2111,400,True
2021-01-07,ALL_A,ALL_STATUS,3862,1000,True
2021-01-07,ALL_A,NON_ST,3725,1000,True
2021-01-07,CHINEXT_BOARD,ALL_STATUS,839,200,True
2021-01-07,CHINEXT_BOARD,NON_ST,837,200,True
2021-01-07,SH_A,ALL_STATUS,1671,400,True
2021-01-07,SH_A,NON_ST,1613,400,True
2021-01-07,SZ_A,ALL_STATUS,2191,400,True
2021-01-07,SZ_A,NON_ST,2112,400,True
2021-01-08,ALL_A,ALL_STATUS,3865,1000,True
2021-01-08,ALL_A,NON_ST,3728,1000,True
2021-01-08,CHINEXT_BOARD,ALL_STATUS,840,200,True
2021-01-08,CHINEXT_BOARD,NON_ST,838,200,True
2021-01-08,SH_A,ALL_STATUS,1673,400,True
2021-01-08,SH_A,NON_ST,1615,400,True
2021-01-08,SZ_A,ALL_STATUS,2192,400,True
2021-01-08,SZ_A,NON_ST,2113,400,True
2021-01-11,ALL_A,ALL_STATUS,3861,1000,True
2021-01-11,ALL_A,NON_ST,3724,1000,True
2021-01-11,CHINEXT_BOARD,ALL_STATUS,839,200,True
2021-01-11,CHINEXT_BOARD,NON_ST,837,200,True
2021-01-11,SH_A,ALL_STATUS,1673,400,True
2021-01-11,SH_A,NON_ST,1615,400,True
2021-01-11,SZ_A,ALL_STATUS,2188,400,True
2021-01-11,SZ_A,NON_ST,2109,400,True
2021-01-12,ALL_A,ALL_STATUS,3860,1000,True
2021-01-12,ALL_A,NON_ST,3723,1000,True
2021-01-12,CHINEXT_BOARD,ALL_STATUS,838,200,True
2021-01-12,CHINEXT_BOARD,NON_ST,836,200,True
2021-01-12,SH_A,ALL_STATUS,1673,400,True
2021-01-12,SH_A,NON_ST,1615,400,True
2021-01-12,SZ_A,ALL_STATUS,2187,400,True
2021-01-12,SZ_A,NON_ST,2108,400,True
2021-01-13,ALL_A,ALL_STATUS,3862,1000,True
2021-01-13,ALL_A,NON_ST,3725,1000,True
2021-01-13,CHINEXT_BOARD,ALL_STATUS,838,200,True
2021-01-13,CHINEXT_BOARD,NON_ST,836,200,True
2021-01-13,SH_A,ALL_STATUS,1674,400,True
2021-01-13,SH_A,NON_ST,1616,400,True
2021-01-13,SZ_A,ALL_STATUS,2188,400,True
2021-01-13,SZ_A,NON_ST,2109,400,True
2021-01-14,ALL_A,ALL_STATUS,3864,1000,True
2021-01-14,ALL_A,NON_ST,3727,1000,True
2021-01-14,CHINEXT_BOARD,ALL_STATUS,840,200,True
2021-01-14,CHINEXT_BOARD,NON_ST,838,200,True
2021-01-14,SH_A,ALL_STATUS,1674,400,True
2021-01-14,SH_A,NON_ST,1616,400,True
2021-01-14,SZ_A,ALL_STATUS,2190,400,True
2021-01-14,SZ_A,NON_ST,2111,400,True
2021-01-15,ALL_A,ALL_STATUS,3863,1000,True
2021-01-15,ALL_A,NON_ST,3726,1000,True
2021-01-15,CHINEXT_BOARD,ALL_STATUS,841,200,True
2021-01-15,CHINEXT_BOARD,NON_ST,839,200,True
2021-01-15,SH_A,ALL_STATUS,1673,400,True
2021-01-15,SH_A,NON_ST,1615,400,True
2021-01-15,SZ_A,ALL_STATUS,2190,400,True
2021-01-15,SZ_A,NON_ST,2111,400,True
2021-01-18,ALL_A,ALL_STATUS,3865,1000,True
2021-01-18,ALL_A,NON_ST,3728,1000,True
2021-01-18,CHINEXT_BOARD,ALL_STATUS,842,200,True
2021-01-18,CHINEXT_BOARD,NON_ST,840,200,True
2021-01-18,SH_A,ALL_STATUS,1673,400,True
2021-01-18,SH_A,NON_ST,1615,400,True
2021-01-18,SZ_A,ALL_STATUS,2192,400,True
2021-01-18,SZ_A,NON_ST,2113,400,True
2021-01-19,ALL_A,ALL_STATUS,3868,1000,True
2021-01-19,ALL_A,NON_ST,3731,1000,True
2021-01-19,CHINEXT_BOARD,ALL_STATUS,844,200,True
2021-01-19,CHINEXT_BOARD,NON_ST,842,200,True
2021-01-19,SH_A,ALL_STATUS,1674,400,True
2021-01-19,SH_A,NON_ST,1616,400,True
2021-01-19,SZ_A,ALL_STATUS,2194,400,True
2021-01-19,SZ_A,NON_ST,2115,400,True
2021-01-20,ALL_A,ALL_STATUS,3866,1000,True
2021-01-20,ALL_A,NON_ST,3729,1000,True
2021-01-20,CHINEXT_BOARD,ALL_STATUS,844,200,True
2021-01-20,CHINEXT_BOARD,NON_ST,842,200,True
2021-01-20,SH_A,ALL_STATUS,1672,400,True
2021-01-20,SH_A,NON_ST,1614,400,True
2021-01-20,SZ_A,ALL_STATUS,2194,400,True
2021-01-20,SZ_A,NON_ST,2115,400,True
2021-01-21,ALL_A,ALL_STATUS,3866,1000,True
2021-01-21,ALL_A,NON_ST,3730,1000,True
2021-01-21,CHINEXT_BOARD,ALL_STATUS,844,200,True
2021-01-21,CHINEXT_BOARD,NON_ST,842,200,True
2021-01-21,SH_A,ALL_STATUS,1673,400,True
2021-01-21,SH_A,NON_ST,1615,400,True
2021-01-21,SZ_A,ALL_STATUS,2193,400,True
2021-01-21,SZ_A,NON_ST,2115,400,True
2021-01-22,ALL_A,ALL_STATUS,3869,1000,True
2021-01-22,ALL_A,NON_ST,3733,1000,True
2021-01-22,CHINEXT_BOARD,ALL_STATUS,844,200,True
2021-01-22,CHINEXT_BOARD,NON_ST,842,200,True
2021-01-22,SH_A,ALL_STATUS,1675,400,True
2021-01-22,SH_A,NON_ST,1617,400,True
2021-01-22,SZ_A,ALL_STATUS,2194,400,True
2021-01-22,SZ_A,NON_ST,2116,400,True
2021-01-25,ALL_A,ALL_STATUS,3870,1000,True
2021-01-25,ALL_A,NON_ST,3733,1000,True
2021-01-25,CHINEXT_BOARD,ALL_STATUS,844,200,True
2021-01-25,CHINEXT_BOARD,NON_ST,842,200,True
2021-01-25,SH_A,ALL_STATUS,1673,400,True
2021-01-25,SH_A,NON_ST,1615,400,True
2021-01-25,SZ_A,ALL_STATUS,2197,400,True
2021-01-25,SZ_A,NON_ST,2118,400,True
2021-01-26,ALL_A,ALL_STATUS,3870,1000,True
2021-01-26,ALL_A,NON_ST,3733,1000,True
2021-01-26,CHINEXT_BOARD,ALL_STATUS,844,200,True
2021-01-26,CHINEXT_BOARD,NON_ST,842,200,True
2021-01-26,SH_A,ALL_STATUS,1673,400,True
2021-01-26,SH_A,NON_ST,1615,400,True
2021-01-26,SZ_A,ALL_STATUS,2197,400,True
2021-01-26,SZ_A,NON_ST,2118,400,True
2021-01-27,ALL_A,ALL_STATUS,3872,1000,True
2021-01-27,ALL_A,NON_ST,3735,1000,True
2021-01-27,CHINEXT_BOARD,ALL_STATUS,844,200,True
2021-01-27,CHINEXT_BOARD,NON_ST,842,200,True
2021-01-27,SH_A,ALL_STATUS,1675,400,True
2021-01-27,SH_A,NON_ST,1617,400,True
2021-01-27,SZ_A,ALL_STATUS,2197,400,True
2021-01-27,SZ_A,NON_ST,2118,400,True
2021-01-28,ALL_A,ALL_STATUS,3878,1000,True
2021-01-28,ALL_A,NON_ST,3741,1000,True
2021-01-28,CHINEXT_BOARD,ALL_STATUS,847,200,True
2021-01-28,CHINEXT_BOARD,NON_ST,845,200,True
2021-01-28,SH_A,ALL_STATUS,1679,400,True
2021-01-28,SH_A,NON_ST,1621,400,True
2021-01-28,SZ_A,ALL_STATUS,2199,400,True
2021-01-28,SZ_A,NON_ST,2120,400,True
2021-01-29,ALL_A,ALL_STATUS,3881,1000,True
2021-01-29,ALL_A,NON_ST,3744,1000,True
2021-01-29,CHINEXT_BOARD,ALL_STATUS,848,200,True
2021-01-29,CHINEXT_BOARD,NON_ST,846,200,True
2021-01-29,SH_A,ALL_STATUS,1679,400,True
2021-01-29,SH_A,NON_ST,1621,400,True
2021-01-29,SZ_A,ALL_STATUS,2202,400,True
2021-01-29,SZ_A,NON_ST,2123,400,True
2021-02-01,ALL_A,ALL_STATUS,3886,1000,True
2021-02-01,ALL_A,NON_ST,3749,1000,True
2021-02-01,CHINEXT_BOARD,ALL_STATUS,847,200,True
2021-02-01,CHINEXT_BOARD,NON_ST,845,200,True
2021-02-01,SH_A,ALL_STATUS,1684,400,True
2021-02-01,SH_A,NON_ST,1626,400,True
2021-02-01,SZ_A,ALL_STATUS,2202,400,True
2021-02-01,SZ_A,NON_ST,2123,400,True
2021-02-02,ALL_A,ALL_STATUS,3890,1000,True
2021-02-02,ALL_A,NON_ST,3752,1000,True
2021-02-02,CHINEXT_BOARD,ALL_STATUS,849,200,True
2021-02-02,CHINEXT_BOARD,NON_ST,847,200,True
2021-02-02,SH_A,ALL_STATUS,1685,400,True
2021-02-02,SH_A,NON_ST,1627,400,True
2021-02-02,SZ_A,ALL_STATUS,2205,400,True
2021-02-02,SZ_A,NON_ST,2125,400,True
2021-02-03,ALL_A,ALL_STATUS,3893,1000,True
2021-02-03,ALL_A,NON_ST,3754,1000,True
2021-02-03,CHINEXT_BOARD,ALL_STATUS,849,200,True
2021-02-03,CHINEXT_BOARD,NON_ST,847,200,True
2021-02-03,SH_A,ALL_STATUS,1688,400,True
2021-02-03,SH_A,NON_ST,1629,400,True
2021-02-03,SZ_A,ALL_STATUS,2205,400,True
2021-02-03,SZ_A,NON_ST,2125,400,True
2021-02-04,ALL_A,ALL_STATUS,3893,1000,True
2021-02-04,ALL_A,NON_ST,3753,1000,True
2021-02-04,CHINEXT_BOARD,ALL_STATUS,849,200,True
2021-02-04,CHINEXT_BOARD,NON_ST,847,200,True
2021-02-04,SH_A,ALL_STATUS,1687,400,True
2021-02-04,SH_A,NON_ST,1628,400,True
2021-02-04,SZ_A,ALL_STATUS,2206,400,True
2021-02-04,SZ_A,NON_ST,2125,400,True
2021-02-05,ALL_A,ALL_STATUS,3892,1000,True
2021-02-05,ALL_A,NON_ST,3752,1000,True
2021-02-05,CHINEXT_BOARD,ALL_STATUS,849,200,True
2021-02-05,CHINEXT_BOARD,NON_ST,847,200,True
2021-02-05,SH_A,ALL_STATUS,1688,400,True
2021-02-05,SH_A,NON_ST,1629,400,True
2021-02-05,SZ_A,ALL_STATUS,2204,400,True
2021-02-05,SZ_A,NON_ST,2123,400,True
2021-02-08,ALL_A,ALL_STATUS,3893,1000,True
2021-02-08,ALL_A,NON_ST,3754,1000,True
2021-02-08,CHINEXT_BOARD,ALL_STATUS,850,200,True
2021-02-08,CHINEXT_BOARD,NON_ST,848,200,True
2021-02-08,SH_A,ALL_STATUS,1689,400,True
2021-02-08,SH_A,NON_ST,1630,400,True
2021-02-08,SZ_A,ALL_STATUS,2204,400,True
2021-02-08,SZ_A,NON_ST,2124,400,True
2021-02-09,ALL_A,ALL_STATUS,3896,1000,True
2021-02-09,ALL_A,NON_ST,3756,1000,True
2021-02-09,CHINEXT_BOARD,ALL_STATUS,850,200,True
2021-02-09,CHINEXT_BOARD,NON_ST,848,200,True
2021-02-09,SH_A,ALL_STATUS,1690,400,True
2021-02-09,SH_A,NON_ST,1631,400,True
2021-02-09,SZ_A,ALL_STATUS,2206,400,True
2021-02-09,SZ_A,NON_ST,2125,400,True
2021-02-10,ALL_A,ALL_STATUS,3902,1000,True
2021-02-10,ALL_A,NON_ST,3762,1000,True
2021-02-10,CHINEXT_BOARD,ALL_STATUS,850,200,True
2021-02-10,CHINEXT_BOARD,NON_ST,848,200,True
2021-02-10,SH_A,ALL_STATUS,1692,400,True
2021-02-10,SH_A,NON_ST,1633,400,True
2021-02-10,SZ_A,ALL_STATUS,2210,400,True
2021-02-10,SZ_A,NON_ST,2129,400,True
2021-02-18,ALL_A,ALL_STATUS,3899,1000,True
2021-02-18,ALL_A,NON_ST,3759,1000,True
2021-02-18,CHINEXT_BOARD,ALL_STATUS,850,200,True
2021-02-18,CHINEXT_BOARD,NON_ST,848,200,True
2021-02-18,SH_A,ALL_STATUS,1691,400,True
2021-02-18,SH_A,NON_ST,1632,400,True
2021-02-18,SZ_A,ALL_STATUS,2208,400,True
2021-02-18,SZ_A,NON_ST,2127,400,True
2021-02-19,ALL_A,ALL_STATUS,3903,1000,True
2021-02-19,ALL_A,NON_ST,3760,1000,True
2021-02-19,CHINEXT_BOARD,ALL_STATUS,850,200,True
2021-02-19,CHINEXT_BOARD,NON_ST,848,200,True
2021-02-19,SH_A,ALL_STATUS,1694,400,True
2021-02-19,SH_A,NON_ST,1633,400,True
2021-02-19,SZ_A,ALL_STATUS,2209,400,True
