uid,cohort_id,industry,decision_date,new_symbol,rejected_symbol,delta_h1,delta_h3,delta_h5
2021-09-10|旅游及景区|2021-09-13|0,2021-09-10,旅游及景区,2021-09-13,000888.SZ,002627.SZ,0.01351351351,0.04388497849,0.02055745854
2021-09-10|旅游及景区|2021-09-23|0,2021-09-10,旅游及景区,2021-09-23,002627.SZ,000888.SZ,0.04149403641,0.06709353421,0.01984934087
2021-09-10|旅游及景区|2021-09-27|0,2021-09-10,旅游及景区,2021-09-27,000610.SZ,002627.SZ,-0.00941329641,0.03328442415,-0.02197193577
2021-09-10|水泥|2021-09-15|0,2021-09-10,水泥,2021-09-15,002302.SZ,601992.SH,-0.000257231719,0.004645760743,-0.03845614199
2021-09-10|水泥|2021-09-17|0,2021-09-10,水泥,2021-09-17,002398.SZ,002302.SZ,-0.00296642447,0.002277921013,0.005910875425
2021-09-10|水泥|2021-10-13|0,2021-09-10,水泥,2021-10-13,600668.SH,002398.SZ,0.0282239224,-0.02952646458,-0.02425756401
2021-09-10|水泥|2021-10-18|0,2021-09-10,水泥,2021-10-18,002302.SZ,600668.SH,0.0001252713335,0.0006031972613,0.00415290261
2021-09-10|煤炭开采|2021-09-28|0,2021-09-10,煤炭开采,2021-09-28,600971.SH,000552.SZ,-0.003357739276,-0.2361950454,-0.02315489096
2021-09-10|煤炭开采|2021-10-11|0,2021-09-10,煤炭开采,2021-10-11,600985.SH,600971.SH,0.02165828534,0.1120199548,0.04354157446
2021-09-10|煤炭开采|2021-10-14|0,2021-09-10,煤炭开采,2021-10-14,601001.SH,600985.SH,0.02117628611,0.0403396034,0.02801746275
2021-09-10|煤炭开采|2021-10-18|0,2021-09-10,煤炭开采,2021-10-18,600985.SH,601001.SH,0.008731647962,0.02135265446,-0.003168317636
2021-09-10|燃气Ⅱ|2021-09-13|0,2021-09-10,燃气Ⅱ,2021-09-13,600617.SH,600635.SH,-0.02428981832,-0.01861462712,0.03640733
2021-09-10|燃气Ⅱ|2021-09-23|0,2021-09-10,燃气Ⅱ,2021-09-23,600903.SH,600617.SH,0.01286139261,-0.001747023646,-0.005415162455
2021-09-10|燃气Ⅱ|2021-09-28|0,2021-09-10,燃气Ⅱ,2021-09-28,605368.SH,603053.SH,-0.004921299064,-0.01398336322,-0.04511307033
2021-09-10|燃气Ⅱ|2021-10-13|0,2021-09-10,燃气Ⅱ,2021-10-13,601139.SH,605368.SH,-0.002528426947,0.03911205074,0.07081452488
2021-09-10|燃气Ⅱ|2021-10-18|0,2021-09-10,燃气Ⅱ,2021-10-18,600803.SH,600903.SH,-0.02790404798,0.1339625959,0.114016993
2021-09-10|航空机场|2021-09-14|0,2021-09-10,航空机场,2021-09-14,600115.SH,601111.SH,-0.0256117662,-0.04790967876,-0.04484364374
2021-09-10|航空机场|2021-10-08|0,2021-09-10,航空机场,2021-10-08,601021.SH,600029.SH,0.02027844473,0.03264625258,0.02543191947
2021-09-10|航空机场|2021-10-14|0,2021-09-10,航空机场,2021-10-14,000089.SZ,601021.SH,0.02033517565,0.06452193411,0.0702822227
2021-09-10|航运港口|2021-09-22|0,2021-09-10,航运港口,2021-09-22,601008.SH,601298.SH,-0.008361204013,-0.02316895795,-0.06022942979
2021-09-10|航运港口|2021-10-13|0,2021-09-10,航运港口,2021-10-13,002320.SZ,601008.SH,-0.003678335329,-0.005673075694,-0.01125238154
2021-09-10|航运港口|2021-10-14|0,2021-09-10,航运港口,2021-10-14,000088.SZ,002320.SZ,0.004847583643,0.0256,0.04882379182
2021-09-10|航运港口|2021-10-18|0,2021-09-10,航运港口,2021-10-18,601018.SH,000088.SZ,-0.0211716437,-0.02830500967,-0.0273818682
2021-09-10|饰品|2021-09-23|0,2021-09-10,饰品,2021-09-23,600612.SH,000026.SZ,0.01535964186,0.03277931278,0.01898693791
2021-09-17|旅游及景区|2021-09-23|0,2021-09-17,旅游及景区,2021-09-23,600138.SH,000888.SZ,0.02766306129,0.04600458866,0.05533923304
2021-09-17|旅游及景区|2021-09-27|0,2021-09-17,旅游及景区,2021-09-27,000610.SZ,600138.SH,0.01001213228,-0.004569424257,-0.02276543862
2021-09-17|旅游及景区|2021-09-29|0,2021-09-17,旅游及景区,2021-09-29,600138.SH,000610.SZ,0.0065905284,0.02491853205,0.04224151058
2021-09-17|旅游及景区|2021-10-14|0,2021-09-17,旅游及景区,2021-10-14,000610.SZ,600138.SH,-0.01330220343,-0.04635886465,-0.02420452481
2021-09-17|普钢|2021-09-28|0,2021-09-17,普钢,2021-09-28,600126.SH,600569.SH,0.003955223149,-0.04844290657,-0.04699706912
2021-09-17|普钢|2021-10-11|0,2021-09-17,普钢,2021-10-11,600569.SH,000709.SZ,-0.01646903821,-0.007452239789,-0.0247859025
2021-09-17|普钢|2021-10-18|0,2021-09-17,普钢,2021-10-18,000932.SZ,000778.SZ,-0.004158324992,-0.001818485152,-0.01571988655
2021-09-17|普钢|2021-10-18|1,2021-09-17,普钢,2021-10-18,600782.SH,600022.SH,-0.001147065926,-0.003048780488,-0.03164996378
2021-09-17|普钢|2021-10-18|2,2021-09-17,普钢,2021-10-18,600808.SH,600126.SH,0.008547008547,0.03014652015,0.01858363858
2021-09-17|普钢|2021-10-18|3,2021-09-17,普钢,2021-10-18,601003.SH,600569.SH,0.01588273008,0.03382487226,0.01402731635
2021-09-17|普钢|2021-10-19|0,2021-09-17,普钢,2021-10-19,600569.SH,600808.SH,-0.01225786925,-0.02345641646,-0.03072033898
2021-09-17|普钢|2021-10-20|0,2021-09-17,普钢,2021-10-20,000717.SZ,600569.SH,-0.005870728075,-0.01567072923,-0.005801183418
2021-09-17|普钢|2021-10-20|1,2021-09-17,普钢,2021-10-20,600019.SH,601003.SH,-0.02850083065,-0.003337328875,-0.003227977204
2021-09-17|普钢|2021-10-25|0,2021-09-17,普钢,2021-10-25,601003.SH,600782.SH,0.004728933288,0.001553912359,-0.01554192344
2021-09-17|煤炭开采|2021-09-28|0,2021-09-17,煤炭开采,2021-09-28,600971.SH,000552.SZ,-0.003357739276,-0.2361950454,-0.02315489096
2021-09-17|煤炭开采|2021-10-11|0,2021-09-17,煤炭开采,2021-10-11,600985.SH,600971.SH,0.02165828534,0.1120199548,0.04354157446
2021-09-17|煤炭开采|2021-10-14|0,2021-09-17,煤炭开采,2021-10-14,601001.SH,600985.SH,0.02117628611,0.0403396034,0.02801746275
2021-09-17|煤炭开采|2021-10-18|0,2021-09-17,煤炭开采,2021-10-18,600985.SH,601001.SH,0.008731647962,0.02135265446,-0.003168317636
2021-09-17|煤炭开采|2021-10-20|0,2021-09-17,煤炭开采,2021-10-20,601699.SH,600985.SH,0.003459130357,0.01154996876,0.04650335344
2021-09-17|煤炭开采|2021-10-22|0,2021-09-17,煤炭开采,2021-10-22,600348.SH,601699.SH,0.07038510084,0.07774532272,-0.01065487608
2021-09-17|煤炭开采|2021-10-25|0,2021-09-17,煤炭开采,2021-10-25,601699.SH,600348.SH,0.0007262164125,0.02482065997,0.0279717307
2021-09-17|电视广播Ⅱ|2021-10-15|0,2021-09-17,电视广播Ⅱ,2021-10-15,600637.SH,600959.SH,-0.01211641143,-0.01169311238,-0.01000829834
2021-09-17|航运港口|2021-09-22|0,2021-09-17,航运港口,2021-09-22,601018.SH,600017.SH,-0.002380952381,0.01450662739,-4.909180167e-05
2021-09-17|航运港口|2021-09-22|1,2021-09-17,航运港口,2021-09-22,601880.SH,601298.SH,0.01823454067,-0.01412509784,-0.02415854266
2021-09-17|航运港口|2021-10-13|0,2021-09-17,航运港口,2021-10-13,002320.SZ,601018.SH,0.001412720248,-0.04239396361,-0.02537953986
2021-09-17|航运港口|2021-10-14|0,2021-09-17,航运港口,2021-10-14,000088.SZ,601008.SH,0.01572930407,0.01612903226,0.02937002838
2021-09-17|航运港口|2021-10-15|0,2021-09-17,航运港口,2021-10-15,600018.SH,601880.SH,0.02025005124,0.04006968641,0.01242057799
2021-09-17|航运港口|2021-10-18|0,2021-09-17,航运港口,2021-10-18,601018.SH,600018.SH,-0.03377533257,-0.02775783886,-0.02939545679
2021-09-28|养殖业|2021-10-11|0,2021-09-28,养殖业,2021-10-11,002234.SZ,002124.SZ,-0.03219814241,0.0180614432,0.02832579186
2021-09-28|养殖业|2021-10-12|0,2021-09-28,养殖业,2021-10-12,002982.SZ,002234.SZ,-0.01406598945,-0.04291758713,-0.1405044725
2021-09-28|养殖业|2021-10-19|0,2021-09-28,养殖业,2021-10-19,002746.SZ,300498.SZ,-0.003170547113,-0.02074656264,0.006308292705
2021-09-28|养殖业|2021-10-19|1,2021-09-28,养殖业,2021-10-19,600965.SH,600975.SH,0.01591949844,-0.03666201529,-0.03885929915
2021-09-28|养殖业|2021-10-28|0,2021-09-28,养殖业,2021-10-28,001201.SZ,600965.SH,-0.01528760506,-0.01845751666,-0.0719486108
2021-09-28|养殖业|2021-11-01|0,2021-09-28,养殖业,2021-11-01,002299.SZ,002982.SZ,0.02648366013,0.02922875817,0.03270588235
2021-09-28|出版|2021-10-08|0,2021-09-28,出版,2021-10-08,601928.SH,600373.SH,0.02533621532,0.009270865244,0.03085406442
2021-09-28|出版|2021-10-15|0,2021-09-28,出版,2021-10-15,000793.SZ,601928.SH,0.004042978015,-0.01357403669,-0.001323758149
2021-09-28|油服工程|2021-10-08|0,2021-09-28,油服工程,2021-10-08,600339.SH,600583.SH,-0.01285538786,-0.040748947,-0.06016365391
2021-09-28|油服工程|2021-10-22|0,2021-09-28,油服工程,2021-10-22,600968.SH,600339.SH,0.03868776175,0.0575988832,0.05159609121
2021-09-28|航运港口|2021-10-13|0,2021-09-28,航运港口,2021-10-13,002320.SZ,601298.SH,0.0006829530442,-0.01027508453,-0.03025985804
2021-09-28|航运港口|2021-10-14|0,2021-09-28,航运港口,2021-10-14,000088.SZ,601018.SH,0.00190241393,0,0.007478622109
2021-09-28|航运港口|2021-10-15|0,2021-09-28,航运港口,2021-10-15,600018.SH,601008.SH,0.009557818546,0.04559454829,0.01411053574
2021-09-28|航运港口|2021-10-18|0,2021-09-28,航运港口,2021-10-18,601018.SH,601880.SH,-0.03037974684,-0.03134206825,-0.03562069731
2021-09-28|航运港口|2021-10-27|0,2021-09-28,航运港口,2021-10-27,601000.SH,600018.SH,0.03197202797,0.1941398601,0.2320979021
2021-09-28|航运港口|2021-10-29|0,2021-09-28,航运港口,2021-10-29,601866.SH,601000.SH,-0.05416013408,-0.0790398443,-0.0794615343
2021-10-12|养殖业|2021-10-13|0,2021-10-12,养殖业,2021-10-13,600965.SH,002746.SZ,0.02934336525,0.006224350205,-0.014124487
2021-10-12|养殖业|2021-10-19|0,2021-10-12,养殖业,2021-10-19,002124.SZ,002234.SZ,-0.02970969435,0.0199311169,0.06887163137
2021-10-12|养殖业|2021-10-19|1,2021-10-12,养殖业,2021-10-19,002714.SZ,300498.SZ,-0.01915149117,0.009731072879,-0.001649024763
2021-10-12|养殖业|2021-10-19|2,2021-10-12,养殖业,2021-10-19,600965.SH,600975.SH,0.01591949844,-0.03666201529,-0.03885929915
2021-10-12|养殖业|2021-10-25|0,2021-10-12,养殖业,2021-10-25,000876.SZ,002124.SZ,-0.02037971943,-0.02467307923,-0.01752517375
2021-10-12|养殖业|2021-10-28|0,2021-10-12,养殖业,2021-10-28,001201.SZ,000876.SZ,-0.007826416888,-0.001014422136,-0.09813447848
2021-10-12|养殖业|2021-11-01|0,2021-10-12,养殖业,2021-11-01,002299.SZ,600965.SH,0.03402892632,-0.03217832227,-0.06235222052
2021-10-12|油服工程|2021-10-22|0,2021-10-12,油服工程,2021-10-22,600968.SH,600339.SH,0.03868776175,0.0575988832,0.05159609121
2021-10-12|油服工程|2021-11-02|0,2021-10-12,油服工程,2021-11-02,600871.SH,600968.SH,0.01649657019,0.008064246277,-0.02071273214
2021-10-12|油服工程|2021-11-04|0,2021-10-12,油服工程,2021-11-04,603727.SH,600871.SH,-0.01441888933,-0.01492266767,-0.01931778055
2021-10-12|油服工程|2021-11-05|0,2021-10-12,油服工程,2021-11-05,601808.SH,603727.SH,0.02773807839,0.01709353332,0.02106268572
2021-10-12|航空机场|2021-10-14|0,2021-10-12,航空机场,2021-10-14,000089.SZ,600115.SH,0.0128517693,0.05083489233,0.06884627632
2021-10-12|航空机场|2021-11-08|0,2021-10-12,航空机场,2021-11-08,600115.SH,000089.SZ,-0.00929496467,-0.001900229588,0.002092481555
2021-10-12|饲料|2021-10-19|0,2021-10-12,饲料,2021-10-19,603668.SH,002548.SZ,-0.02958686405,-0.04695297585,-0.04154804568
2021-10-12|饲料|2021-10-22|0,2021-10-12,饲料,2021-10-22,603609.SH,603668.SH,0.02539923145,0.04652891353,0.03892855718
2021-10-12|饲料|2021-10-29|0,2021-10-12,饲料,2021-10-29,002567.SZ,002891.SZ,-0.02458206258,-0.01165565345,0.004638258218
2021-10-12|饲料|2021-11-01|0,2021-10-12,饲料,2021-11-01,002311.SZ,002567.SZ,0.004961610753,-0.01914257529,-0.01444217875
2021-10-12|饲料|2021-11-03|0,2021-10-12,饲料,2021-11-03,002567.SZ,603668.SH,-0.05861641221,-0.03804389313,-0.02874045802
2021-10-19|养殖业|2021-10-25|0,2021-10-19,养殖业,2021-10-25,000876.SZ,002124.SZ,-0.02037971943,-0.02467307923,-0.01752517375
2021-10-19|养殖业|2021-10-28|0,2021-10-19,养殖业,2021-10-28,001201.SZ,000876.SZ,-0.007826416888,-0.001014422136,-0.09813447848
2021-10-19|养殖业|2021-11-01|0,2021-10-19,养殖业,2021-11-01,002299.SZ,600965.SH,0.03402892632,-0.03217832227,-0.06235222052
2021-10-19|油服工程|2021-10-22|0,2021-10-19,油服工程,2021-10-22,600968.SH,600339.SH,0.03868776175,0.0575988832,0.05159609121
2021-10-19|油服工程|2021-11-02|0,2021-10-19,油服工程,2021-11-02,600871.SH,600968.SH,0.01649657019,0.008064246277,-0.02071273214
2021-10-19|油服工程|2021-11-04|0,2021-10-19,油服工程,2021-11-04,603727.SH,600871.SH,-0.01441888933,-0.01492266767,-0.01931778055
2021-10-19|油服工程|2021-11-05|0,2021-10-19,油服工程,2021-11-05,601808.SH,603727.SH,0.02773807839,0.01709353332,0.02106268572
2021-10-19|油服工程|2021-11-15|0,2021-10-19,油服工程,2021-11-15,603727.SH,601808.SH,0.02854543565,0.1079623713,0.1200001116
2021-10-19|饲料|2021-10-22|0,2021-10-19,饲料,2021-10-22,603609.SH,002567.SZ,0.01286144214,0.01066721999,0.002779130219
2021-10-19|饲料|2021-11-01|0,2021-10-19,饲料,2021-11-01,002311.SZ,002891.SZ,0.03011674664,0.01703666289,0.01925741328
2021-10-19|饲料|2021-11-03|0,2021-10-19,饲料,2021-11-03,002891.SZ,603668.SH,-0.08029853129,-0.05764846743,-0.06576628352
2021-10-26|养殖业|2021-10-28|0,2021-10-26,养殖业,2021-10-28,001201.SZ,002124.SZ,-0.0008802110724,0.01524258171,-0.07423722468
2021-10-26|养殖业|2021-11-01|0,2021-10-26,养殖业,2021-11-01,002299.SZ,000876.SZ,0.01470564199,-0.09835423542,-0.08232531825
2021-10-26|养殖业|2021-11-01|1,2021-10-26,养殖业,2021-11-01,300761.SZ,600965.SH,0.03672204802,-0.01586086196,-0.07844745862
2021-10-26|养殖业|2021-11-16|0,2021-10-26,养殖业,2021-11-16,600975.SH,002982.SZ,0.01097054501,0.01955146636,0.0506612996
2021-10-26|小家电|2021-10-28|0,2021-10-26,小家电,2021-10-28,603486.SH,002242.SZ,0.08530702629,0.1151516454,0.0859213681
2021-10-26|小家电|2021-11-09|0,2021-10-26,小家电,2021-11-09,300272.SZ,603486.SH,0.02062395708,0.05872504911,0.08761252984
2021-10-26|航空机场|2021-11-11|0,2021-10-26,航空机场,2021-11-11,601021.SH,000089.SZ,0.0156854198,-0.005001148342,-0.03594639819
2021-10-26|航空机场|2021-11-15|0,2021-10-26,航空机场,2021-11-15,000099.SZ,600115.SH,-0.01680270787,0.1399280925,0.09523693843
2021-10-26|航空机场|2021-11-18|0,2021-10-26,航空机场,2021-11-18,600115.SH,000099.SZ,0.03720238095,0.02232142857,0.008333333333
2021-11-02|专业服务|2021-11-03|0,2021-11-02,专业服务,2021-11-03,300416.SZ,601965.SH,0.04664855216,0.02950587662,0.01208480977
2021-11-02|专业服务|2021-11-08|0,2021-11-02,专业服务,2021-11-08,300887.SZ,300416.SZ,-0.02863249838,-0.02981567665,0.02348916868
2021-11-02|专业服务|2021-11-09|0,2021-11-02,专业服务,2021-11-09,300416.SZ,002967.SZ,-0.0366782737,-0.0460122464,-0.1200773146
2021-11-02|专业服务|2021-11-10|0,2021-11-02,专业服务,2021-11-10,300012.SZ,300416.SZ,-0.0159264864,-0.008209875758,-0.03889630694
2021-11-02|专业服务|2021-11-17|0,2021-11-02,专业服务,2021-11-17,601965.SH,300887.SZ,-0.005668024671,0.07597553848,0.07470989017
2021-11-02|专业服务|2021-11-18|0,2021-11-02,专业服务,2021-11-18,300962.SZ,601965.SH,0.006581410184,-0.02215663813,0.04558882268
2021-11-02|专业服务|2021-11-29|0,2021-11-02,专业服务,2021-11-29,300662.SZ,300962.SZ,-0.01206243325,0.02639551496,0.04327813958
2021-11-02|其他电子Ⅱ|2021-11-22|0,2021-11-02,其他电子Ⅱ,2021-11-22,002859.SZ,300131.SZ,-0.002054560955,0.03349066109,0.03743625513
2021-11-02|其他电子Ⅱ|2021-11-24|0,2021-11-02,其他电子Ⅱ,2021-11-24,300493.SZ,002859.SZ,-0.01978898787,-0.03524821794,-0.05417281874
2021-11-02|其他电子Ⅱ|2021-11-25|0,2021-11-02,其他电子Ⅱ,2021-11-25,300991.SZ,300493.SZ,0.08634197373,0.005210655902,-0.02394090856
2021-11-02|其他电子Ⅱ|2021-11-26|0,2021-11-02,其他电子Ⅱ,2021-11-26,300493.SZ,300991.SZ,0.008898944193,0.08867818456,0.124502948
2021-11-02|其他电子Ⅱ|2021-11-29|0,2021-11-02,其他电子Ⅱ,2021-11-29,002859.SZ,002130.SZ,0.01118441534,0.06157786771,0.06070090393
2021-11-02|地面兵装Ⅱ|2021-11-18|0,2021-11-02,地面兵装Ⅱ,2021-11-18,300875.SZ,601606.SH,0.1122814216,0.1130063338,0.1419396924
2021-11-02|地面兵装Ⅱ|2021-11-25|0,2021-11-02,地面兵装Ⅱ,2021-11-25,600435.SH,600184.SH,-0.07155983036,-0.1730803098,-0.1608152819
2021-11-02|地面兵装Ⅱ|2021-11-29|0,2021-11-02,地面兵装Ⅱ,2021-11-29,300922.SZ,600435.SH,-0.0921836926,-0.09438612933,-0.1046209934
2021-11-02|小家电|2021-11-09|0,2021-11-02,小家电,2021-11-09,300272.SZ,603486.SH,0.02062395708,0.05872504911,0.08761252984
2021-11-02|小家电|2021-11-29|0,2021-11-02,小家电,2021-11-29,688169.SH,300272.SZ,-0.03674272159,-0.1488880663,-0.1092399846
2021-11-02|风电设备|2021-11-04|0,2021-11-02,风电设备,2021-11-04,300185.SZ,300569.SZ,0.011846671,0.003524181306,0.03445564953
2021-11-09|地面兵装Ⅱ|2021-11-18|0,2021-11-09,地面兵装Ⅱ,2021-11-18,300875.SZ,002519.SZ,-0.01974477136,-0.01225333806,0.009062980031
2021-11-09|地面兵装Ⅱ|2021-11-25|0,2021-11-09,地面兵装Ⅱ,2021-11-25,002519.SZ,600184.SH,-0.1117741787,-0.2568391366,-0.2070840321
2021-11-09|地面兵装Ⅱ|2021-12-01|0,2021-11-09,地面兵装Ⅱ,2021-12-01,300527.SZ,002519.SZ,-0.003679019421,0.01559654653,0.04943797894
2021-11-09|地面兵装Ⅱ|2021-12-02|0,2021-11-09,地面兵装Ⅱ,2021-12-02,002519.SZ,300527.SZ,0.0717326277,-0.01959656389,-0.03056450376
2021-11-09|地面兵装Ⅱ|2021-12-03|0,2021-11-09,地面兵装Ⅱ,2021-12-03,300527.SZ,002519.SZ,0.08652167186,0.1198527949,0.09106602126
2021-11-09|地面兵装Ⅱ|2021-12-03|1,2021-11-09,地面兵装Ⅱ,2021-12-03,300922.SZ,600967.SH,-0.009672137123,-0.04699797837,-0.02469836784
2021-11-09|电子化学品Ⅱ|2021-11-19|0,2021-11-09,电子化学品Ⅱ,2021-11-19,300285.SZ,002584.SZ,0.005723011058,-0.04306928529,-0.07822862574
2021-11-09|电子化学品Ⅱ|2021-11-26|0,2021-11-09,电子化学品Ⅱ,2021-11-26,300429.SZ,300285.SZ,0.002714687188,-0.01120730304,0.01154246591
2021-11-09|电子化学品Ⅱ|2021-12-01|0,2021-11-09,电子化学品Ⅱ,2021-12-01,300285.SZ,300429.SZ,-0.00627821709,0.0196787698,-0.02218102717
2021-11-09|能源金属|2021-11-17|0,2021-11-09,能源金属,2021-11-17,603799.SH,002738.SZ,-0.02847989068,0.12433048,0.07241792726
2021-11-09|能源金属|2021-11-18|0,2021-11-09,能源金属,2021-11-18,002738.SZ,000762.SZ,-0.03076165039,-0.0955127929,-0.0382258493
2021-11-09|能源金属|2021-11-22|0,2021-11-09,能源金属,2021-11-22,002192.SZ,603799.SH,-0.0258232031,0.01094348524,0.1357483504
2021-11-09|能源金属|2021-11-26|0,2021-11-09,能源金属,2021-11-26,603399.SH,002192.SZ,-0.1398586008,-0.08559525764,-0.07617548491
2021-11-09|风电设备|2021-12-02|0,2021-11-09,风电设备,2021-12-02,002202.SZ,300185.SZ,-0.01131534896,0.01197205769,-0.002216391965
2021-11-16|地面兵装Ⅱ|2021-11-18|0,2021-11-16,地面兵装Ⅱ,2021-11-18,300875.SZ,600184.SH,0.002445941156,0.003391232423,-0.08026704478
2021-11-16|地面兵装Ⅱ|2021-12-03|0,2021-11-16,地面兵装Ⅱ,2021-12-03,300527.SZ,600967.SH,0.02966169633,0.06750040083,0.06644219978
2021-11-16|地面兵装Ⅱ|2021-12-07|0,2021-11-16,地面兵装Ⅱ,2021-12-07,600435.SH,300527.SZ,-0.02247278135,-0.02109097271,-0.02085835169
2021-11-16|广告营销|2021-12-03|0,2021-11-16,广告营销,2021-12-03,002400.SZ,603825.SH,0.007891775844,0.0008341847622,-0.01122851489
2021-11-16|广告营销|2021-12-06|0,2021-11-16,广告营销,2021-12-06,002291.SZ,002400.SZ,0.01334782609,0.02865217391,-0.06684782609
2021-11-16|广告营销|2021-12-08|0,2021-11-16,广告营销,2021-12-08,002400.SZ,002291.SZ,-0.006822612086,0.08730791626,0.09595326701
2021-11-16|广告营销|2021-12-13|0,2021-11-16,广告营销,2021-12-13,002291.SZ,002400.SZ,-0.002641263213,0.1077645831,0.05475140284
2021-11-16|游戏Ⅱ|2021-11-26|0,2021-11-16,游戏Ⅱ,2021-11-26,002558.SZ,600633.SH,-0.01140210795,-0.07225806452,-0.1195784095
2021-11-16|游戏Ⅱ|2021-11-26|1,2021-11-16,游戏Ⅱ,2021-11-26,300002.SZ,603444.SH,-0.005813038189,0.05484030246,0.07757221573
2021-11-16|游戏Ⅱ|2021-12-01|0,2021-11-16,游戏Ⅱ,2021-12-01,002605.SZ,300002.SZ,-0.001584534643,0.005823024837,0.004089181865
2021-11-16|游戏Ⅱ|2021-12-10|0,2021-11-16,游戏Ⅱ,2021-12-10,002517.SZ,002605.SZ,-0.08046152418,-0.009445409036,-0.0168770923
2021-11-16|游戏Ⅱ|2021-12-13|0,2021-11-16,游戏Ⅱ,2021-12-13,300002.SZ,002517.SZ,0.0130952381,-0.02333333333,-0.02023809524
2021-11-16|游戏Ⅱ|2021-12-13|1,2021-11-16,游戏Ⅱ,2021-12-13,603444.SH,300043.SZ,-0.05566875228,-0.03755460561,-0.06921229871
2021-11-16|白色家电|2021-12-07|0,2021-11-16,白色家电,2021-12-07,000333.SZ,000921.SZ,0.002119860123,0.04214817936,0.03725957024
2021-11-16|黑色家电|2021-11-19|0,2021-11-16,黑色家电,2021-11-19,688696.SH,000810.SZ,0.0610155778,0.04703413947,0.07719278287
2021-11-16|黑色家电|2021-11-22|0,2021-11-16,黑色家电,2021-11-22,002429.SZ,688696.SH,-0.008605721282,-0.01289786644,-0.1278342051
2021-11-16|黑色家电|2021-12-09|0,2021-11-16,黑色家电,2021-12-09,688609.SH,600839.SH,-0.008496883831,0.03932953974,0.06706538149
2021-11-23|元件|2021-11-29|0,2021-11-23,元件,2021-11-29,600183.SH,000636.SZ,-0.01148498851,-0.01949948075,-0.04899665698
2021-11-23|元件|2021-11-29|1,2021-11-23,元件,2021-11-29,603228.SH,002636.SZ,-0.02055204359,-0.01453437895,-0.0139827108
2021-11-23|元件|2021-12-02|0,2021-11-23,元件,2021-12-02,002916.SZ,603228.SH,0.02810436416,0.008194971758,0.02737878299
2021-11-23|元件|2021-12-06|0,2021-11-23,元件,2021-12-06,002384.SZ,600183.SH,0.01279012458,0.07232611409,0.07206419706
2021-11-23|元件|2021-12-07|0,2021-11-23,元件,2021-12-07,600183.SH,002384.SZ,-0.04250266112,-0.06209604294,-0.06042851713
2021-11-23|元件|2021-12-08|0,2021-11-23,元件,2021-12-08,002636.SZ,002916.SZ,-0.03621803728,-0.03174417172,-0.06137741395
2021-11-23|元件|2021-12-10|0,2021-11-23,元件,2021-12-10,000823.SZ,002636.SZ,0.0004813723407,0.02021875389,0.02017636188
2021-11-23|元件|2021-12-15|0,2021-11-23,元件,2021-12-15,603386.SH,600183.SH,0.02181653008,-0.04269947425,-0.0106134993
2021-11-23|元件|2021-12-20|0,2021-11-23,元件,2021-12-20,603328.SH,603386.SH,-0.004874498305,-0.02893089608,0.01884708965
2021-11-23|地面兵装Ⅱ|2021-12-03|0,2021-11-23,地面兵装Ⅱ,2021-12-03,300527.SZ,600967.SH,0.02966169633,0.06750040083,0.06644219978
2021-11-23|地面兵装Ⅱ|2021-12-07|0,2021-11-23,地面兵装Ⅱ,2021-12-07,600435.SH,300527.SZ,-0.02247278135,-0.02109097271,-0.02085835169
2021-11-23|数字媒体|2021-12-03|0,2021-11-23,数字媒体,2021-12-03,603888.SH,603000.SH,0.0004210187468,-0.007224241192,-0.008985827679
2021-11-23|数字媒体|2021-12-09|0,2021-11-23,数字媒体,2021-12-09,603000.SH,603888.SH,0.002265861027,-0.07245387131,-0.1788307408
2021-11-23|数字媒体|2021-12-15|0,2021-11-23,数字媒体,2021-12-15,300418.SZ,603000.SH,0.02601162714,0.03997047233,0.04286389807
2021-11-23|旅游及景区|2021-11-26|0,2021-11-23,旅游及景区,2021-11-26,000558.SZ,300144.SZ,-0.00228596793,0.01713366254,0.02380291849
2021-11-23|旅游及景区|2021-12-06|0,2021-11-23,旅游及景区,2021-12-06,300144.SZ,000558.SZ,0.009643916914,0.04376854599,0.01557863501
2021-11-23|旅游及景区|2021-12-09|0,2021-11-23,旅游及景区,2021-12-09,000558.SZ,300144.SZ,0.02731691003,0.02731691003,0.001585288523
2021-11-23|黑色家电|2021-11-30|0,2021-11-23,黑色家电,2021-11-30,600060.SH,600839.SH,-0.01247850083,-0.03400333718,-0.06345783596
2021-11-30|商用车|2021-12-02|0,2021-11-30,商用车,2021-12-02,600066.SH,000800.SZ,-0.01132906658,-0.01415925526,-0.01132906658
2021-11-30|商用车|2021-12-13|0,2021-11-30,商用车,2021-12-13,000800.SZ,600066.SH,0.01169892584,0.006781489616,-0.003053382825
2021-11-30|商用车|2021-12-24|0,2021-11-30,商用车,2021-12-24,600006.SH,000800.SZ,0.003411306043,-0.009746588694,-0.00828460039
2021-11-30|家电零部件Ⅱ|2021-12-02|0,2021-11-30,家电零部件Ⅱ,2021-12-02,300160.SZ,002050.SZ,0.001966111389,-0.01155905273,0.01822070073
2021-11-30|家电零部件Ⅱ|2021-12-03|0,2021-11-30,家电零部件Ⅱ,2021-12-03,300279.SZ,300160.SZ,-0.02587772397,0.02478237058,-0.01357661709
