audit_id,cohort,market_view,symbol,source_symbol,trade_date,target_year,market_sequence_rank,relative_day,action_selection_rank,daily_raw_close,minute_raw_close,binary_close_equal,daily_close_integer_cents,minute_close_integer_cents,integer_cent_difference,raw_close_signed_difference,raw_close_absolute_difference,coordinate_scale,coordinate_close,mapped_minute_close,support_low10,support_low20,support_low40,primary_level_tested,primary_penetration_depth,primary_close_below_fraction,primary_minimum_bar_index,primary_close_recovery_from_minimum,up_limit_contact,down_limit_contact,corporate_action_count,rights_ratio,corporate_action_blocking,daily_snapshot_id,descriptor_available_at,h10_cont_signed_test_geometry,h10_cont_tested,h10_cont_penetration_depth,h10_cont_time_beyond_level,h10_cont_test_recurrence,h10_cont_closing_level_state,h10_cont_recovery_completion,h10_cont_recovery_speed,h10_cont_recovery_amplitude,h10_cont_recovery_volume_intensity,h10_auction_signed_test_geometry,h10_auction_tested,h10_auction_penetration_depth,h10_auction_time_beyond_level,h10_auction_test_recurrence,h10_auction_closing_level_state,h10_auction_recovery_completion,h10_auction_recovery_speed,h10_auction_recovery_amplitude,h10_auction_recovery_volume_intensity,h20_cont_signed_test_geometry,h20_cont_tested,h20_cont_penetration_depth,h20_cont_time_beyond_level,h20_cont_test_recurrence,h20_cont_closing_level_state,h20_cont_recovery_completion,h20_cont_recovery_speed,h20_cont_recovery_amplitude,h20_cont_recovery_volume_intensity,h20_auction_signed_test_geometry,h20_auction_tested,h20_auction_penetration_depth,h20_auction_time_beyond_level,h20_auction_test_recurrence,h20_auction_closing_level_state,h20_auction_recovery_completion,h20_auction_recovery_speed,h20_auction_recovery_amplitude,h20_auction_recovery_volume_intensity,h40_cont_signed_test_geometry,h40_cont_tested,h40_cont_penetration_depth,h40_cont_time_beyond_level,h40_cont_test_recurrence,h40_cont_closing_level_state,h40_cont_recovery_completion,h40_cont_recovery_speed,h40_cont_recovery_amplitude,h40_cont_recovery_volume_intensity,h40_auction_signed_test_geometry,h40_auction_tested,h40_auction_penetration_depth,h40_auction_time_beyond_level,h40_auction_test_recurrence,h40_auction_closing_level_state,h40_auction_recovery_completion,h40_auction_recovery_speed,h40_auction_recovery_amplitude,h40_auction_recovery_volume_intensity,relative_rank__h20_cont_signed_test_geometry,relative_rank__h20_cont_time_beyond_level,relative_rank__h20_cont_test_recurrence,relative_rank__h20_cont_closing_level_state,relative_rank__h20_cont_recovery_speed,relative_rank__h20_cont_recovery_amplitude,relative_rank__h20_cont_recovery_volume_intensity
MARKET|2019|SH_A|08|603527.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603527.SH,603527,2019-06-11,2019,8,-4,,11.300000000000001,11.300000190734863,False,1130,1130,0,1.9073486257070729e-07,1.9073486257070729e-07,0.0435121331059291,0.49168710409699978,0.4916871123962806,0.44904521365318922,0.44643448566683341,0.4378458110572408,False,0,0,21,0.039960998773109997,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00,0.055232591407241571,False,0,0,0,0.094961258792135794,,,,,0.055232591407241571,False,0,0,0,0.094961258792135794,,,,,0.061403542234184538,False,0,0,0,0.10136454100729453,,,,,0.061403542234184538,False,0,0,0,0.10136454100729453,,,,,0.082223770322484402,False,0,0,0,0.12296863411581205,,,,,0.082223770322484402,False,0,0,0,0.12296863411581205,,,,,0.84999999999999998,0.5,0.5,0.75,,,
MARKET|2019|SH_A|08|603527.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603527.SH,603527,2019-06-12,2019,8,-3,,11.4,11.399999618530272,False,1140,1140,0,-3.8146972691777137e-07,3.8146972691777137e-07,0.0435121331059291,0.4960383174075928,0.49603830080903122,0.45774764027437492,0.44643448566683341,0.4378458110572408,False,0,0,4,0.033138323480855103,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00,0.051330838366604681,False,0,0,0,0.083650153852685705,,,,,0.051330838366604681,False,0,0,0,0.083650153852685705,,,,,0.077972750449968764,False,0,0,0,0.11111107393082365,,,,,0.077972750449968764,False,0,0,0,0.11111107393082365,,,,,0.099117996008597498,False,0,0,0,0.13290635260681238,,,,,0.099117996008597498,False,0,0,0,0.13290635260681238,,,,,0.75,0.5,0.5,0.75,,,
MARKET|2019|SH_A|08|603527.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603527.SH,603527,2019-06-13,2019,8,-2,,11.19,11.189999580383301,False,1119,1119,0,-4.1961669872137014e-07,4.1961669872137014e-07,0.0435121331059291,0.4869007694553476,0.48690075119692999,0.45861788293649358,0.44643448566683341,0.4378458110572408,False,0,0,22,0.017543796442637899,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00,0.044592052076073641,False,0,0,0,0.061669789410178311,,,,,0.044592052076073641,False,0,0,0,0.061669789410178311,,,,,0.073099437512847532,False,0,0,0,0.090643233955485236,,,,,0.073099437512847532,False,0,0,0,0.090643233955485236,,,,,0.094149089376091677,False,0,0,0,0.11203702056949694,,,,,0.094149089376091677,False,0,0,0,0.11203702056949694,,,,,0.65000000000000002,0.5,0.5,0.65000000000000002,,,
MARKET|2019|SH_A|08|603527.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603527.SH,603527,2019-06-14,2019,8,-1,,11.35,11.350000381469728,False,1135,1135,0,3.8146972691777137e-07,3.8146972691777137e-07,0.0435121331059291,0.49386271075229632,0.49386272735085779,0.45861788293649358,0.44643448566683341,0.4378458110572408,False,0,0,32,0.024366471734892699,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00,0.053130965983843037,False,0,0,0,0.076850131069231997,,,,,0.053130965983843037,False,0,0,0,0.076850131069231997,,,,,0.081871382209522947,False,0,0,0,0.10623785394441576,,,,,0.081871382209522947,False,0,0,0,0.10623785394441576,,,,,0.10309310235979985,False,0,0,0,0.12793754074831787,,,,,0.10309310235979985,False,0,0,0,0.12793754074831787,,,,,0.84999999999999998,0.5,0.5,0.84999999999999998,,,
MARKET|2019|SH_A|09|601615.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601615.SH,601615,2019-06-10,2019,9,-5,,10.23,10.229999542236328,False,1023,1023,0,-4.5776367230132564e-07,4.5776367230132564e-07,0.14619883040935649,1.4956140350877172,1.4956139681632037,1.4649122807017525,1.4649122807017525,1.4649122807017525,False,0,0,5,0.011976036482942201,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00,0.0089820016643955558,False,0,0,0,0.020958038147337765,,,,,0.0089820016643955558,False,0,0,0,0.020958038147337765,,,,,0.0089820016643955558,False,0,0,0,0.020958038147337765,,,,,0.0089820016643955558,False,0,0,0,0.020958038147337765,,,,,0.0089820016643955558,False,0,0,0,0.020958038147337765,,,,,0.0089820016643955558,False,0,0,0,0.020958038147337765,,,,,0.25,0.5,0.5,0.050000000000000003,,,
MARKET|2019|SH_A|09|601615.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601615.SH,601615,2019-06-11,2019,9,-4,,10.619999999999999,10.619999885559082,False,1062,1062,0,-1.14440917187153e-07,1.14440917187153e-07,0.14619883040935649,1.5526315789473659,1.5526315622162381,1.4663742690058457,1.4649122807017525,1.4649122807017525,False,0,0,8,0.041916175278836697,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00,0.016949133525935745,False,0,0,0,0.058823518001902553,,,,,0.016949133525935745,False,0,0,0,0.058823518001902553,,,,,0.017964052820871546,False,0,0,0,0.05988022809970861,,,,,0.017964052820871546,False,0,0,0,0.05988022809970861,,,,,0.017964052820871546,False,0,0,0,0.05988022809970861,,,,,0.017964052820871546,False,0,0,0,0.05988022809970861,,,,,0.14999999999999999,0.5,0.5,0.14999999999999999,,,
MARKET|2019|SH_A|09|601615.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601615.SH,601615,2019-06-12,2019,9,-3,,10.44,10.439999580383301,False,1044,1044,0,-4.1961669872137014e-07,4.1961669872137014e-07,0.14619883040935649,1.5263157894736821,1.5263157281262114,1.4663742690058457,1.4649122807017525,1.4649122807017525,False,0,0,144,0.0009979316574370001,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00,0.039880389349529644,False,0,0,0,0.040877326060149599,,,,,0.039880389349529644,False,0,0,0,0.040877326060149599,,,,,0.040918194129319296,False,0,0,0,0.041916125786756186,,,,,0.040918194129319296,False,0,0,0,0.041916125786756186,,,,,0.040918194129319296,False,0,0,0,0.041916125786756186,,,,,0.040918194129319296,False,0,0,0,0.041916125786756186,,,,,0.050000000000000003,0.5,0.5,0.050000000000000003,,,
MARKET|2019|SH_A|09|601615.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601615.SH,601615,2019-06-13,2019,9,-2,,10.6,10.600000381469728,False,1060,1060,0,3.8146972691777137e-07,3.8146972691777137e-07,0.14619883040935641,1.5497076023391787,1.5497076581096068,1.4663742690058457,1.4649122807017525,1.4649122807017525,False,0,0,40,0.015968143821000501,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00,0.040877326060148933,False,0,0,0,0.056829549498476739,,,,,0.040877326060148933,False,0,0,0,0.056829549498476739,,,,,0.041916125786755742,False,0,0,0,0.057884269607756167,,,,,0.041916125786755742,False,0,0,0,0.057884269607756167,,,,,0.041916125786755742,False,0,0,0,0.057884269607756167,,,,,0.041916125786755742,False,0,0,0,0.057884269607756167,,,,,0.14999999999999999,0.5,0.5,0.050000000000000003,,,
MARKET|2019|SH_A|09|601615.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601615.SH,601615,2019-06-14,2019,9,-1,,10.210000000000001,10.210000038146973,False,1021,1021,0,3.8146971803598724e-08,3.8146971803598724e-08,0.14619883040935641,1.49269005847953,1.4926900640565726,1.4663742690058457,1.4649122807017525,1.4649122807017525,False,0,0,223,0.0029939853264662002,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00,0.014955165022510153,False,0,0,0,0.017946165318740492,,,,,0.014955165022510153,False,0,0,0,0.017946165318740492,,,,,0.015968094328919546,False,0,0,0,0.018962079655385544,,,,,0.015968094328919546,False,0,0,0,0.018962079655385544,,,,,0.015968094328919546,False,0,0,0,0.018962079655385544,,,,,0.015968094328919546,False,0,0,0,0.018962079655385544,,,,,0.14999999999999999,0.5,0.5,0.050000000000000003,,,
MARKET|2019|SH_A|10|600727.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600727.SH,600727,2019-06-10,2019,10,-5,,6.3200000000000003,6.320000171661377,False,632,632,0,1.7166137666890793e-07,1.7166137666890793e-07,0.1215066828675576,0.76792223572296425,0.76792225658096858,0.74726609963547963,0.74726609963547963,0.74726609963547963,False,0,0,1,0.024390259409338401,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00,0.0032520449258441886,False,0,0,0,0.027642304335182777,,,,,0.0032520449258441886,False,0,0,0,0.027642304335182777,,,,,0.0032520449258441886,False,0,0,0,0.027642304335182777,,,,,0.0032520449258441886,False,0,0,0,0.027642304335182777,,,,,0.0032520449258441886,False,0,0,0,0.027642304335182777,,,,,0.0032520449258441886,False,0,0,0,0.027642304335182777,,,,,0.050000000000000003,0.5,0.5,0.34999999999999998,,,
MARKET|2019|SH_A|10|600727.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600727.SH,600727,2019-06-11,2019,10,-4,,6.5800000000000001,6.5799999237060547,False,658,658,0,-7.6293945383554274e-08,7.6293945383554274e-08,0.1215066828675576,0.79951397326852924,0.79951396399830488,0.74726609963547963,0.74726609963547963,0.74726609963547963,False,0,0,0,0.052032470703124903,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00,0.019512192020570751,False,0,0,0,0.069918686781471617,,,,,0.017886216078346839,False,0,0,0,0.069918686781471617,,,,,0.019512192020570751,False,0,0,0,0.069918686781471617,,,,,0.017886216078346839,False,0,0,0,0.069918686781471617,,,,,0.019512192020570751,False,0,0,0,0.069918686781471617,,,,,0.017886216078346839,False,0,0,0,0.069918686781471617,,,,,0.25,0.5,0.5,0.34999999999999998,,,
MARKET|2019|SH_A|10|600727.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600727.SH,600727,2019-06-12,2019,10,-3,,6.54,6.5399999618530273,False,654,654,0,-3.8146972691777137e-08,3.8146972691777137e-08,0.1215066828675576,0.79465370595382678,0.79465370131871482,0.74726609963547963,0.74726609963547963,0.74726609963547963,False,0,0,144,0.011382141733557199,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00,0.052032486210023876,False,0,0,0,0.063414627943581214,,,,,0.052032486210023876,False,0,0,0,0.063414627943581214,,,,,0.052032486210023876,False,0,0,0,0.063414627943581214,,,,,0.052032486210023876,False,0,0,0,0.063414627943581214,,,,,0.052032486210023876,False,0,0,0,0.063414627943581214,,,,,0.052032486210023876,False,0,0,0,0.063414627943581214,,,,,0.45000000000000001,0.5,0.5,0.45000000000000001,,,
MARKET|2019|SH_A|10|600727.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600727.SH,600727,2019-06-13,2019,10,-2,,6.6799999999999997,6.679999828338623,False,668,668,0,-1.7166137666890793e-07,1.7166137666890793e-07,0.1215066828675576,0.81166464155528495,0.81166462069728051,0.74726609963547963,0.74726609963547963,0.74726609963547963,False,0,0,1,0.029268264770507899,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00,0.056910569105690589,False,0,0,0,0.086178833876198402,,,,,0.056910569105690589,False,0,0,0,0.086178833876198402,,,,,0.056910569105690589,False,0,0,0,0.086178833876198402,,,,,0.056910569105690589,False,0,0,0,0.086178833876198402,,,,,0.056910569105690589,False,0,0,0,0.086178833876198402,,,,,0.056910569105690589,False,0,0,0,0.086178833876198402,,,,,0.34999999999999998,0.5,0.5,0.55000000000000004,,,
MARKET|2019|SH_A|10|600727.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600727.SH,600727,2019-06-14,2019,10,-1,,6.4900000000000002,6.4899997711181641,False,649,649,0,-2.2888183615066282e-07,2.2888183615066282e-07,0.1215066828675576,0.7885783718104491,0.78857834399977644,0.74726609963547963,0.74726609963547963,0.74726609963547963,False,0,0,226,0.0065040588378905001,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00,0.048780456791078564,False,0,0,0,0.055284515628969189,,,,,0.048780456791078564,False,0,0,0,0.055284515628969189,,,,,0.048780456791078564,False,0,0,0,0.055284515628969189,,,,,0.048780456791078564,False,0,0,0,0.055284515628969189,,,,,0.048780456791078564,False,0,0,0,0.055284515628969189,,,,,0.048780456791078564,False,0,0,0,0.055284515628969189,,,,,0.55000000000000004,0.5,0.5,0.55000000000000004,,,
MARKET|2019|SZ_A|01|000045.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000045.SZ,45,2019-06-10,2019,1,-5,,7.0300000000000002,7.0300002098083496,False,703,703,0,2.0980834936068507e-07,2.0980834936068507e-07,0.10183299389002,0.71588594704684094,0.71588596841225316,0.64867617107942765,0.64867617107942765,0.64867617107942765,False,0,0,5,0.023547895662077201,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00,0.080062812314115384,False,0,0,0,0.10361070797619254,,,,,0.080062812314115384,False,0,0,0,0.10361070797619254,,,,,0.080062812314115384,False,0,0,0,0.10361070797619254,,,,,0.080062812314115384,False,0,0,0,0.10361070797619254,,,,,0.080062812314115384,False,0,0,0,0.10361070797619254,,,,,0.080062812314115384,False,0,0,0,0.10361070797619254,,,,,0.94999999999999996,0.45000000000000001,0.45000000000000001,0.94999999999999996,,,
MARKET|2019|SZ_A|01|000045.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000045.SZ,45,2019-06-11,2019,1,-4,,7.1699999999999999,7.1700000762939453,False,717,717,0,7.6293945383554274e-08,7.6293945383554274e-08,0.10183299389002,0.7301425661914438,0.7301425739606846,0.67006109979633177,0.64867617107942765,0.64867617107942765,False,0,0,8,0.032967038955568601,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00,0.057750765675831373,False,0,0,0,0.089665665090264968,,,,,0.057750765675831373,False,0,0,0,0.089665665090264968,,,,,0.092621670038770754,False,0,0,0,0.12558870899433949,,,,,0.092621670038770754,False,0,0,0,0.12558870899433949,,,,,0.092621670038770754,False,0,0,0,0.12558870899433949,,,,,0.092621670038770754,False,0,0,0,0.12558870899433949,,,,,0.94999999999999996,0.45000000000000001,0.45000000000000001,0.84999999999999998,,,
MARKET|2019|SZ_A|01|000045.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000045.SZ,45,2019-06-12,2019,1,-3,,7.0700000000000003,7.070000171661377,False,707,707,0,1.7166137666890793e-07,1.7166137666890793e-07,0.10183299389002,0.71995926680244182,0.71995928428323375,0.68940936863543556,0.64867617107942765,0.64867617107942765,False,0,0,199,0.0031397144311639002,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00,0.041358964658029906,False,0,0,0,0.044313171589567935,,,,,0.041358964658029906,False,0,0,0,0.044313171589567935,,,,,0.10675042240735655,False,0,0,0,0.10989013683852011,,,,,0.10675042240735655,False,0,0,0,0.10989013683852011,,,,,0.10675042240735655,False,0,0,0,0.10989013683852011,,,,,0.10675042240735655,False,0,0,0,0.10989013683852011,,,,,0.84999999999999998,0.5,0.5,0.75,,,
MARKET|2019|SZ_A|01|000045.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000045.SZ,45,2019-06-13,2019,1,-2,,6.9199999999999999,6.9200000762939453,False,692,692,0,7.6293945383554274e-08,7.6293945383554274e-08,0.10183299389002,0.7046843177189388,0.70468432548817961,0.68940936863543556,0.64867617107942765,0.64867617107942765,False,0,0,42,0.010989037937421699,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00,0.011816824908798651,False,0,0,0,0.022156584386106903,,,,,0.011816824908798651,False,0,0,0,0.022156584386106903,,,,,0.075353203239021171,False,0,0,0,0.08634224117644318,,,,,0.075353203239021171,False,0,0,0,0.08634224117644318,,,,,0.075353203239021171,False,0,0,0,0.08634224117644318,,,,,0.075353203239021171,False,0,0,0,0.08634224117644318,,,,,0.65000000000000002,0.5,0.5,0.55000000000000004,,,
MARKET|2019|SZ_A|01|000045.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000045.SZ,45,2019-06-14,2019,1,-1,,6.6900000000000004,6.690000057220459,False,669,669,0,5.7220458593576495e-08,5.7220458593576495e-08,0.10183299389002,0.68126272912423413,0.68126273495116474,0.68940936863543556,0.64867617107942765,0.64867617107942765,False,0,0,233,0.0062794288623276,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00,-0.017725244406583518,True,0.017725244406583518,0.28333333333333333,3,-0.011816830543507129,True,2,0.0059084138630764137,2.9543501339669378,-0.017725244406583518,True,0.017725244406583518,0.28215767634854771,3,-0.011816830543507129,True,2,0.0059084138630764137,2.9301460491823743,0.043956058927382857,False,0,0,0,0.050235487789710431,,,,,0.043956058927382857,False,0,0,0,0.050235487789710431,,,,,0.043956058927382857,False,0,0,0,0.050235487789710431,,,,,0.043956058927382857,False,0,0,0,0.050235487789710431,,,,,0.34999999999999998,0.5,0.5,0.45000000000000001,,,
MARKET|2019|SZ_A|02|300719.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300719.SZ,300719,2019-06-10,2019,2,-5,,10.74,10.739999771118164,False,1074,1074,0,-2.2888183615066282e-07,2.2888183615066282e-07,0.058142907145357199,0.62445482274113717,0.62445480943328191,0.60584909245462293,0.60410480524026222,0.57154477723886221,False,0,0,3,0.0096245840034079998,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00,0.021113276710435613,False,0,0,0,0.030710150779093004,,,,,0.021113276710435613,False,0,0,0,0.030710150779093004,,,,,0.024061630733660966,False,0,0,0,0.03368621473706912,,,,,0.024061630733660966,False,0,0,0,0.03368621473706912,,,,,0.082400848761214229,False,0,0,0,0.092573730530838949,,,,,0.082400848761214229,False,0,0,0,0.092573730530838949,,,,,0.65000000000000002,0.45000000000000001,0.45000000000000001,0.34999999999999998,,,
MARKET|2019|SZ_A|02|300719.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300719.SZ,300719,2019-06-11,2019,2,-4,,11.19,11.189999580383301,False,1119,1119,0,-4.1961669872137014e-07,4.1961669872137014e-07,0.058142907145357199,0.650619130956548,0.65061910655881305,0.60584909245462293,0.60584909245462293,0.57154477723886221,False,0,0,7,0.049903983117980298,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00,0.023992329778687926,False,0,0,0,0.073896312896668315,,,,,0.023992329778687926,False,0,0,0,0.073896312896668315,,,,,0.023992329778687926,False,0,0,0,0.073896312896668315,,,,,0.023992329778687926,False,0,0,0,0.073896312896668315,,,,,0.085452703590430001,False,0,0,0,0.13835194103593929,,,,,0.085452703590430001,False,0,0,0,0.13835194103593929,,,,,0.45000000000000001,0.45000000000000001,0.45000000000000001,0.45000000000000001,,,
MARKET|2019|SZ_A|02|300719.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300719.SZ,300719,2019-06-12,2019,2,-3,,11.32,11.319999694824221,False,1132,1132,0,-3.0517578153421709e-07,3.0517578153421709e-07,0.058142907145357199,0.65817770888544447,0.65817769114163738,0.60584909245462293,0.60584909245462293,0.57154477723886221,False,0,0,1,0.022072892729014099,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-12T15:30:00+08:00,0.064299438828010924,False,0,0,0,0.086372331557025062,,,,,0.064299438828010924,False,0,0,0,0.086372331557025062,,,,,0.064299438828010924,False,0,0,0,0.086372331557025062,,,,,0.064299438828010924,False,0,0,0,0.086372331557025062,,,,,0.12817905926631457,False,0,0,0,0.15157677465149533,,,,,0.12817905926631457,False,0,0,0,0.15157677465149533,,,,,0.65000000000000002,0.5,0.5,0.55000000000000004,,,
MARKET|2019|SZ_A|02|300719.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300719.SZ,300719,2019-06-13,2019,2,-2,,11.359999999999999,11.359999656677246,False,1136,1136,0,-3.4332275333781581e-07,3.4332275333781581e-07,0.059190451600800199,0.67240353018509036,0.67240350986366171,0.60584909245462293,0.60584909245462293,0.57154477723886221,False,0,0,20,0.0351713694387603,False,False,1,0,False,PITB-80B916173F29877FD683,2019-06-13T15:30:00+08:00,0.074681757747401489,False,0,0,0,0.1098531271861618,,,,,0.074681757747401489,False,0,0,0,0.1098531271861618,,,,,0.074681757747401489,False,0,0,0,0.1098531271861618,,,,,0.074681757747401489,False,0,0,0,0.1098531271861618,,,,,0.13918452855828312,False,0,0,0,0.17646689575582952,,,,,0.13918452855828312,False,0,0,0,0.17646689575582952,,,,,0.55000000000000004,0.5,0.5,0.65000000000000002,,,
MARKET|2019|SZ_A|02|300719.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300719.SZ,300719,2019-06-14,2019,2,-1,,11.35,11.350000381469728,False,1135,1135,0,3.8146972691777137e-07,3.8146972691777137e-07,0.059190451600800199,0.67181162566908237,0.67181164824844775,0.60584909245462293,0.60584909245462293,0.57154477723886221,False,0,0,9,0.0039079299376399996,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-14T15:30:00+08:00,0.10496828464341124,False,0,0,0,0.10887621458105134,,,,,0.10496828464341124,False,0,0,0,0.10887621458105134,,,,,0.10496828464341124,False,0,0,0,0.10887621458105134,,,,,0.10496828464341124,False,0,0,0,0.10887621458105134,,,,,0.17128886327409387,False,0,0,0,0.1754313485182657,,,,,0.17128886327409387,False,0,0,0,0.1754313485182657,,,,,0.84999999999999998,0.5,0.5,0.84999999999999998,,,
MARKET|2019|SZ_A|03|002745.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002745.SZ,2745,2019-06-10,2019,3,-5,,11.300000000000001,11.300000190734863,False,1130,1130,0,1.9073486257070729e-07,1.9073486257070729e-07,0.044945364666102799,0.507882620726962,0.50788262929960992,0.50383753790701258,0.50383753790701258,0.50383753790701258,False,0,0,34,0.0080285595528892997,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-10T15:30:00+08:00,3.4029410400648885e-09,False,0,0,0,0.0080285629558303206,,,,,3.4029410400648885e-09,False,0,0,0,0.0080285629558303206,,,,,3.4029410400648885e-09,False,0,0,0,0.0080285629558303206,,,,,3.4029410400648885e-09,False,0,0,0,0.0080285629558303206,,,,,3.4029410400648885e-09,False,0,0,0,0.0080285629558303206,,,,,3.4029410400648885e-09,False,0,0,0,0.0080285629558303206,,,,,0.14999999999999999,0.45000000000000001,0.45000000000000001,0.050000000000000003,,,
MARKET|2019|SZ_A|03|002745.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002745.SZ,2745,2019-06-11,2019,3,-4,,11.630000000000001,11.630000114440918,False,1163,1163,0,1.14440917187153e-07,1.14440917187153e-07,0.044945364666102799,0.52271459106677576,0.52271459621036465,0.50383753790701258,0.50383753790701258,0.50383753790701258,True,0.0053523979901631,0.0041493775933608996,7,0.042818955924232502,False,False,0,0,False,PITB-80B916173F29877FD683,2019-06-11T15:30:00+08:00,-0.0053523979901634045,True,0.0053523979901634045,0.0041666666666666666,1,0.037466557934068945,True,1,0.042818955924232287,2.4408505893262462,-0.0053523979901634045,True,0.0053523979901634045,0.0041493775933609959,1,0.037466557934068945,True,1,0.042818955924232287,2.4485044070940427,-0.0053523979901634045,True,0.0053523979901634045,0.0041666666666666666,1,0.037466557934068945,True,1,0.042818955924232287,2.4408505893262462,-0.0053523979901634045,True,0.0053523979901634045,0.0041493775933609959,1,0.037466557934068945,True,1,0.042818955924232287,2.4485044070940427,-0.0053523979901634045,True,0.0053523979901634045,0.0041666666666666666,1,0.037466557934068945,True,1,0.042818955924232287,2.4408505893262462,-0.0053523979901634045,True,0.0053523979901634045,0.0041493775933609959,1,0.037466557934068945,True,1,0.042818955924232287,2.4485044070940427,0.050000000000000003,0.94999999999999996,0.94999999999999996,0.050000000000000003,0.5,0.5,0.5
