family,trade_date,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,entry_status,natural_status,natural_net_return
arm1_upper_limit_clean,2019-12-06,2019-12-06 15:00:00,2019-12-06 15:00:00,000795.SZ,金属新材料,-0.5890172548,8,10,124539767,EXECUTABLE,COMPLETE,0.09904329272
arm1_upper_limit_clean,2019-12-06,2019-12-06 15:00:00,2019-12-06 15:00:00,300127.SZ,金属新材料,-0.8669712253,9,10,203954090.8,EXECUTABLE,COMPLETE,0.1103130786
arm1_upper_limit_clean,2019-12-06,2019-12-06 15:00:00,2019-12-06 15:00:00,300748.SZ,金属新材料,-1.478609724,10,10,823842723.4,EXECUTABLE,COMPLETE,0.004629356339
arm1_upper_limit_clean,2019-12-13,2019-12-13 15:00:00,2019-12-13 15:00:00,000973.SZ,塑料,0.2481681632,1,10,140775996,EXECUTABLE,COMPLETE,0.08674599953
arm1_upper_limit_clean,2019-12-13,2019-12-13 15:00:00,2019-12-13 15:00:00,601100.SH,工程机械,0.8493443854,2,10,175298983.2,EXECUTABLE,COMPLETE,0.05364585797
arm1_upper_limit_clean,2019-12-13,2019-12-13 15:00:00,2019-12-13 15:00:00,600984.SH,工程机械,0.7046857701,3,10,78844235.35,EXECUTABLE,COMPLETE,0.07869185294
arm1_upper_limit_clean,2019-12-13,2019-12-13 15:00:00,2019-12-13 15:00:00,600031.SH,工程机械,0.6233717195,4,10,988194776.5,EXECUTABLE,COMPLETE,0.07821816684
arm1_upper_limit_clean,2019-12-13,2019-12-13 15:00:00,2019-12-13 15:00:00,300413.SZ,数字媒体,0.202848791,5,10,316595441.2,EXECUTABLE,COMPLETE,0.2188073085
arm1_upper_limit_clean,2019-12-13,2019-12-13 15:00:00,2019-12-13 15:00:00,600585.SH,水泥,0.5019639274,6,10,965442381.4,EXECUTABLE,COMPLETE,0.07403438164
arm1_upper_limit_clean,2019-12-13,2019-12-13 15:00:00,2019-12-13 15:00:00,000672.SZ,水泥,0.3603524447,7,10,409984215.2,EXECUTABLE,COMPLETE,0.1670757826
arm1_upper_limit_clean,2019-12-13,2019-12-13 15:00:00,2019-12-13 15:00:00,600449.SH,水泥,0.2893634227,8,10,88252360.65,EXECUTABLE,COMPLETE,0.1128359583
arm1_upper_limit_clean,2019-12-13,2019-12-13 15:00:00,2019-12-13 15:00:00,000401.SZ,水泥,0.18460491,9,10,383274757.5,EXECUTABLE,COMPLETE,0.1153970205
arm1_upper_limit_clean,2019-12-13,2019-12-13 15:00:00,2019-12-13 15:00:00,601137.SH,金属新材料,0.1315143539,10,10,53516377.8,EXECUTABLE,COMPLETE,0.09956268937
arm1_upper_limit_clean,2019-12-20,2019-12-20 15:00:00,2019-12-20 15:00:00,002161.SZ,其他电子Ⅱ,0.1199006408,1,10,383308744.7,EXECUTABLE,COMPLETE,0.04446799982
arm1_upper_limit_clean,2019-12-20,2019-12-20 15:00:00,2019-12-20 15:00:00,601100.SH,工程机械,0.8462434179,2,10,172011649.3,EXECUTABLE,COMPLETE,0.08706784554
arm1_upper_limit_clean,2019-12-20,2019-12-20 15:00:00,2019-12-20 15:00:00,600984.SH,工程机械,0.6832362967,3,10,87642254.35,EXECUTABLE,COMPLETE,0.2170067161
arm1_upper_limit_clean,2019-12-20,2019-12-20 15:00:00,2019-12-20 15:00:00,600323.SH,环境治理,0.255322978,4,10,53310523.15,EXECUTABLE,COMPLETE,0.1845669868
arm1_upper_limit_clean,2019-12-20,2019-12-20 15:00:00,2019-12-20 15:00:00,002080.SZ,玻璃玻纤,0.3323146896,5,10,101442906.2,EXECUTABLE,COMPLETE,0.3551921498
arm1_upper_limit_clean,2019-12-20,2019-12-20 15:00:00,2019-12-20 15:00:00,000651.SZ,白色家电,0.4724391388,6,10,2259885001,EXECUTABLE,COMPLETE,0.0462140112
arm1_upper_limit_clean,2019-12-20,2019-12-20 15:00:00,2019-12-20 15:00:00,000333.SZ,白色家电,0.4620763533,7,10,1195793025,EXECUTABLE,COMPLETE,0.02811523729
arm1_upper_limit_clean,2019-12-20,2019-12-20 15:00:00,2019-12-20 15:00:00,600673.SH,综合Ⅱ,0.2163069976,8,10,165184849,EXECUTABLE,COMPLETE,0.04597130711
arm1_upper_limit_clean,2019-12-20,2019-12-20 15:00:00,2019-12-20 15:00:00,000009.SZ,综合Ⅱ,0.02715748253,9,10,74919093.8,EXECUTABLE,COMPLETE,0.3377345727
arm1_upper_limit_clean,2019-12-20,2019-12-20 15:00:00,2019-12-20 15:00:00,600999.SH,证券Ⅱ,0.2859450713,10,10,247863994.4,EXECUTABLE,COMPLETE,0.09908192614
arm1_upper_limit_clean,2019-12-27,2019-12-27 15:00:00,2019-12-27 15:00:00,002859.SZ,其他电子Ⅱ,0.1560393173,1,10,53650381.39,EXECUTABLE,COMPLETE,0.09911320134
arm1_upper_limit_clean,2019-12-27,2019-12-27 15:00:00,2019-12-27 15:00:00,601899.SH,工业金属,0.408337682,2,10,775832008.6,EXECUTABLE,COMPLETE,-0.1151536213
arm1_upper_limit_clean,2019-12-27,2019-12-27 15:00:00,2019-12-27 15:00:00,000156.SZ,电视广播Ⅱ,-0.06781045617,3,10,163737145.5,EXECUTABLE,COMPLETE,-0.01303749716
arm1_upper_limit_clean,2019-12-27,2019-12-27 15:00:00,2019-12-27 15:00:00,000333.SZ,白色家电,0.4837181592,4,10,1156758623,EXECUTABLE,COMPLETE,-0.07755681619
arm1_upper_limit_clean,2019-12-27,2019-12-27 15:00:00,2019-12-27 15:00:00,000651.SZ,白色家电,0.471634914,5,10,2130985310,EXECUTABLE,COMPLETE,-0.05026774699
arm1_upper_limit_clean,2019-12-27,2019-12-27 15:00:00,2019-12-27 15:00:00,600673.SH,综合Ⅱ,0.2758641236,6,10,128259385.8,EXECUTABLE,COMPLETE,-0.05591158109
arm1_upper_limit_clean,2019-12-27,2019-12-27 15:00:00,2019-12-27 15:00:00,000009.SZ,综合Ⅱ,0.07249755702,7,10,174416248.5,EXECUTABLE,COMPLETE,-0.01505877135
arm1_upper_limit_clean,2019-12-27,2019-12-27 15:00:00,2019-12-27 15:00:00,600004.SH,航空机场,0.4887225079,8,10,229979541.6,EXECUTABLE,COMPLETE,-0.1275633684
arm1_upper_limit_clean,2019-12-27,2019-12-27 15:00:00,2019-12-27 15:00:00,600999.SH,证券Ⅱ,0.2204270709,9,10,266136796.7,EXECUTABLE,COMPLETE,-0.03077255101
arm1_upper_limit_clean,2019-12-27,2019-12-27 15:00:00,2019-12-27 15:00:00,601069.SH,贵金属,0.05282202792,10,10,209315647.4,EXECUTABLE,COMPLETE,-0.0946576504
arm1_upper_limit_clean,2020-01-06,2020-01-06 15:00:00,2020-01-06 15:00:00,601899.SH,工业金属,0.4876913829,1,10,965819980.1,EXECUTABLE,COMPLETE,-0.1071725471
arm1_upper_limit_clean,2020-01-06,2020-01-06 15:00:00,2020-01-06 15:00:00,601100.SH,工程机械,0.8374395747,2,10,140745858.3,EXECUTABLE,COMPLETE,0.04074393586
arm1_upper_limit_clean,2020-01-06,2020-01-06 15:00:00,2020-01-06 15:00:00,600984.SH,工程机械,0.7847507106,3,10,114790130.8,EXECUTABLE,COMPLETE,-0.04776277042
arm1_upper_limit_clean,2020-01-06,2020-01-06 15:00:00,2020-01-06 15:00:00,000156.SZ,电视广播Ⅱ,-0.04834005085,4,10,207294051.8,EXECUTABLE,COMPLETE,0.149524535
arm1_upper_limit_clean,2020-01-06,2020-01-06 15:00:00,2020-01-06 15:00:00,000651.SZ,白色家电,0.4423834895,5,10,1893846833,EXECUTABLE,COMPLETE,-0.03785959892
arm1_upper_limit_clean,2020-01-06,2020-01-06 15:00:00,2020-01-06 15:00:00,000333.SZ,白色家电,0.4018072445,6,10,1198824949,EXECUTABLE,COMPLETE,-0.05118960685
arm1_upper_limit_clean,2020-01-06,2020-01-06 15:00:00,2020-01-06 15:00:00,600673.SH,综合Ⅱ,0.1527768867,7,10,228477400.2,EXECUTABLE,COMPLETE,0.0003668811174
arm1_upper_limit_clean,2020-01-06,2020-01-06 15:00:00,2020-01-06 15:00:00,000009.SZ,综合Ⅱ,0.0304263431,8,10,556843351.5,EXECUTABLE,COMPLETE,-0.06909057702
arm1_upper_limit_clean,2020-01-06,2020-01-06 15:00:00,2020-01-06 15:00:00,600999.SH,证券Ⅱ,0.2395426908,9,10,353321388.4,EXECUTABLE,COMPLETE,-0.05119110191
arm1_upper_limit_clean,2020-01-06,2020-01-06 15:00:00,2020-01-06 15:00:00,600612.SH,饰品,0.1731484884,10,10,117984749.3,EXECUTABLE,COMPLETE,-0.09010624688
arm1_upper_limit_clean,2020-01-13,2020-01-13 15:00:00,2020-01-13 15:00:00,002250.SZ,农化制品,0.6887516584,1,10,121373151.6,EXECUTABLE,COMPLETE,-0.01356360202
arm1_upper_limit_clean,2020-01-13,2020-01-13 15:00:00,2020-01-13 15:00:00,002850.SZ,电池,0.7094878832,2,10,229057335.4,EXECUTABLE,COMPLETE,0.1145803631
arm1_upper_limit_clean,2020-01-13,2020-01-13 15:00:00,2020-01-13 15:00:00,000156.SZ,电视广播Ⅱ,-0.04395034084,3,10,246891426.9,EXECUTABLE,COMPLETE,0.2022380494
arm1_upper_limit_clean,2020-01-13,2020-01-13 15:00:00,2020-01-13 15:00:00,000651.SZ,白色家电,0.4760542313,4,10,2132243241,EXECUTABLE,COMPLETE,-0.1161762129
arm1_upper_limit_clean,2020-01-13,2020-01-13 15:00:00,2020-01-13 15:00:00,000333.SZ,白色家电,0.4110250648,5,10,1330592640,EXECUTABLE,COMPLETE,-0.1187387209
arm1_upper_limit_clean,2020-01-13,2020-01-13 15:00:00,2020-01-13 15:00:00,600673.SH,综合Ⅱ,0.08675764125,6,10,263770064.6,EXECUTABLE,COMPLETE,-0.002871647032
arm1_upper_limit_clean,2020-01-13,2020-01-13 15:00:00,2020-01-13 15:00:00,000009.SZ,综合Ⅱ,0.03363221383,7,10,861755961.5,EXECUTABLE,COMPLETE,0.05380601819
arm1_upper_limit_clean,2020-01-13,2020-01-13 15:00:00,2020-01-13 15:00:00,002091.SZ,贸易Ⅱ,0.2012522599,8,10,177516744.2,EXECUTABLE,COMPLETE,0.02537745023
arm1_upper_limit_clean,2020-01-13,2020-01-13 15:00:00,2020-01-13 15:00:00,601766.SH,轨交设备Ⅱ,-0.2092709218,9,10,364583034.4,EXECUTABLE,COMPLETE,-0.1021899862
arm1_upper_limit_clean,2020-01-13,2020-01-13 15:00:00,2020-01-13 15:00:00,600612.SH,饰品,0.1377109639,10,10,147128080.2,EXECUTABLE,COMPLETE,-0.03441702766
arm1_upper_limit_clean,2020-01-20,2020-01-20 15:00:00,2020-01-20 15:00:00,000625.SZ,乘用车,0.1884831866,1,10,441360433.8,EXECUTABLE,COMPLETE,0.05997179952
arm1_upper_limit_clean,2020-01-20,2020-01-20 15:00:00,2020-01-20 15:00:00,002859.SZ,其他电子Ⅱ,0.2006800792,2,10,78257454.23,EXECUTABLE,COMPLETE,0.2850718635
arm1_upper_limit_clean,2020-01-20,2020-01-20 15:00:00,2020-01-20 15:00:00,600637.SH,电视广播Ⅱ,0.05191474747,3,10,221457440.7,EXECUTABLE,COMPLETE,-0.05659503504
arm1_upper_limit_clean,2020-01-20,2020-01-20 15:00:00,2020-01-20 15:00:00,000156.SZ,电视广播Ⅱ,-0.08735291241,4,10,205546847.3,EXECUTABLE,COMPLETE,0.1059447143
arm1_upper_limit_clean,2020-01-20,2020-01-20 15:00:00,2020-01-20 15:00:00,000651.SZ,白色家电,0.4371824155,5,10,2054950236,EXECUTABLE,COMPLETE,-0.1149044095
arm1_upper_limit_clean,2020-01-20,2020-01-20 15:00:00,2020-01-20 15:00:00,000333.SZ,白色家电,0.3960359782,6,10,1323509437,EXECUTABLE,COMPLETE,-0.0919143288
arm1_upper_limit_clean,2020-01-20,2020-01-20 15:00:00,2020-01-20 15:00:00,600690.SH,白色家电,0.2613528839,7,10,844791971.6,EXECUTABLE,COMPLETE,-0.08519390528
arm1_upper_limit_clean,2020-01-20,2020-01-20 15:00:00,2020-01-20 15:00:00,002091.SZ,贸易Ⅱ,0.1804995587,8,10,192610222.1,EXECUTABLE,COMPLETE,0.1607022176
arm1_upper_limit_clean,2020-01-20,2020-01-20 15:00:00,2020-01-20 15:00:00,600966.SH,造纸,0.6476532271,9,10,203167939.8,EXECUTABLE,COMPLETE,0.007230609204
arm1_upper_limit_clean,2020-01-20,2020-01-20 15:00:00,2020-01-20 15:00:00,600882.SH,饮料乳品,0.5218985927,10,10,102499517.5,EXECUTABLE,COMPLETE,-0.07940776411
arm1_upper_limit_clean,2020-02-04,2020-02-04 15:00:00,2020-02-04 15:00:00,300595.SZ,医疗器械,0.8892857092,1,10,215155232.7,EXECUTABLE,COMPLETE,0.1407220852
arm1_upper_limit_clean,2020-02-04,2020-02-04 15:00:00,2020-02-04 15:00:00,300482.SZ,医疗器械,0.8655933921,2,10,238972352.3,EXECUTABLE,COMPLETE,0.2616428873
arm1_upper_limit_clean,2020-02-04,2020-02-04 15:00:00,2020-02-04 15:00:00,603222.SH,医疗器械,0.7993833834,3,10,50638078,EXECUTABLE,COMPLETE,-0.01803612178
arm1_upper_limit_clean,2020-02-04,2020-02-04 15:00:00,2020-02-04 15:00:00,002901.SZ,医疗器械,0.771009474,4,10,117289730.7,EXECUTABLE,COMPLETE,0.1684126075
arm1_upper_limit_clean,2020-02-04,2020-02-04 15:00:00,2020-02-04 15:00:00,300463.SZ,医疗器械,0.7148522659,5,10,124147727.5,EXECUTABLE,COMPLETE,0.05315074978
arm1_upper_limit_clean,2020-02-04,2020-02-04 15:00:00,2020-02-04 15:00:00,603658.SH,医疗器械,0.6771884088,6,10,179257852.4,EXECUTABLE,COMPLETE,0.09693975079
arm1_upper_limit_clean,2020-02-04,2020-02-04 15:00:00,2020-02-04 15:00:00,300639.SZ,医疗器械,0.6094468407,7,10,154222900.4,EXECUTABLE,COMPLETE,0.03524466219
arm1_upper_limit_clean,2020-02-04,2020-02-04 15:00:00,2020-02-04 15:00:00,300760.SZ,医疗器械,0.5309455125,8,10,753103662.9,EXECUTABLE,COMPLETE,0.2613308765
arm1_upper_limit_clean,2020-02-04,2020-02-04 15:00:00,2020-02-04 15:00:00,603939.SH,医药商业,0.6423238602,9,10,239172524.7,EXECUTABLE,COMPLETE,0.01761833908
arm1_upper_limit_clean,2020-02-04,2020-02-04 15:00:00,2020-02-04 15:00:00,603883.SH,医药商业,0.4247197291,10,10,158170239.2,EXECUTABLE,COMPLETE,0.01443706364
arm1_upper_limit_clean,2020-02-11,2020-02-11 15:00:00,2020-02-11 15:00:00,300595.SZ,医疗器械,0.8827129647,1,10,230994506.4,EXECUTABLE,COMPLETE,0.07866350106
arm1_upper_limit_clean,2020-02-11,2020-02-11 15:00:00,2020-02-11 15:00:00,300482.SZ,医疗器械,0.7733765601,2,10,341987387.9,EXECUTABLE,COMPLETE,0.2065579195
arm1_upper_limit_clean,2020-02-11,2020-02-11 15:00:00,2020-02-11 15:00:00,002901.SZ,医疗器械,0.7138004543,3,10,126131134.7,EXECUTABLE,COMPLETE,0.1610343455
arm1_upper_limit_clean,2020-02-11,2020-02-11 15:00:00,2020-02-11 15:00:00,603658.SH,医疗器械,0.5947718558,4,10,206167309.8,EXECUTABLE,COMPLETE,0.08675313335
arm1_upper_limit_clean,2020-02-11,2020-02-11 15:00:00,2020-02-11 15:00:00,300463.SZ,医疗器械,0.5689926214,5,10,188888924.5,EXECUTABLE,COMPLETE,0.0269519214
arm1_upper_limit_clean,2020-02-11,2020-02-11 15:00:00,2020-02-11 15:00:00,300760.SZ,医疗器械,0.4560133265,6,10,1181153154,EXECUTABLE,COMPLETE,0.1576024632
arm1_upper_limit_clean,2020-02-11,2020-02-11 15:00:00,2020-02-11 15:00:00,300639.SZ,医疗器械,0.4527705057,7,10,201828408.2,EXECUTABLE,COMPLETE,-0.08026996747
arm1_upper_limit_clean,2020-02-11,2020-02-11 15:00:00,2020-02-11 15:00:00,300003.SZ,医疗器械,0.4391003235,8,10,898160789.3,EXECUTABLE,COMPLETE,0.1331229927
arm1_upper_limit_clean,2020-02-11,2020-02-11 15:00:00,2020-02-11 15:00:00,300685.SZ,医疗器械,0.4357574366,9,10,129305588.5,EXECUTABLE,COMPLETE,0.1141784228
arm1_upper_limit_clean,2020-02-11,2020-02-11 15:00:00,2020-02-11 15:00:00,300529.SZ,医疗器械,0.4271751319,10,10,225513033.1,EXECUTABLE,COMPLETE,0.03946382976
arm1_upper_limit_clean,2020-02-18,2020-02-18 15:00:00,2020-02-18 15:00:00,603501.SH,半导体,1.253634119,1,10,1112783900,EXECUTABLE,COMPLETE,-0.2484760376
arm1_upper_limit_clean,2020-02-18,2020-02-18 15:00:00,2020-02-18 15:00:00,002409.SZ,半导体,0.9826932904,2,10,430999775.2,EXECUTABLE,COMPLETE,-0.1817124262
arm1_upper_limit_clean,2020-02-18,2020-02-18 15:00:00,2020-02-18 15:00:00,603986.SH,半导体,0.9592278532,3,10,2037770989,EXECUTABLE,COMPLETE,-0.132396479
arm1_upper_limit_clean,2020-02-18,2020-02-18 15:00:00,2020-02-18 15:00:00,300223.SZ,半导体,0.8963602485,4,10,1189311229,EXECUTABLE,COMPLETE,-0.1741433799
arm1_upper_limit_clean,2020-02-18,2020-02-18 15:00:00,2020-02-18 15:00:00,603160.SH,半导体,0.6167633485,5,10,1723637731,EXECUTABLE,COMPLETE,-0.2128488534
arm1_upper_limit_clean,2020-02-18,2020-02-18 15:00:00,2020-02-18 15:00:00,300458.SZ,半导体,0.5395446918,6,10,587258121.1,EXECUTABLE,COMPLETE,-0.2179455444
arm1_upper_limit_clean,2020-02-18,2020-02-18 15:00:00,2020-02-18 15:00:00,300327.SZ,半导体,0.5371369541,7,10,446773626.8,EXECUTABLE,COMPLETE,-0.1271147741
arm1_upper_limit_clean,2020-02-18,2020-02-18 15:00:00,2020-02-18 15:00:00,002156.SZ,半导体,0.3889237316,8,10,1498500578,EXECUTABLE,COMPLETE,-0.2556500333
arm1_upper_limit_clean,2020-02-18,2020-02-18 15:00:00,2020-02-18 15:00:00,300661.SZ,半导体,0.3688251239,9,10,548821625.1,EXECUTABLE,COMPLETE,-0.2126242532
arm1_upper_limit_clean,2020-02-18,2020-02-18 15:00:00,2020-02-18 15:00:00,600745.SH,半导体,0.3566567589,10,10,2606517760,EXECUTABLE,COMPLETE,-0.04151859468
arm1_upper_limit_clean,2020-02-25,2020-02-25 15:00:00,2020-02-25 15:00:00,600183.SH,元件,0.6578376246,1,10,1501277693,EXECUTABLE,COMPLETE,-0.1598092159
arm1_upper_limit_clean,2020-02-25,2020-02-25 15:00:00,2020-02-25 15:00:00,002050.SZ,家电零部件Ⅱ,0.4902687807,2,10,1029156023,EXECUTABLE,COMPLETE,-0.2722184308
arm1_upper_limit_clean,2020-02-25,2020-02-25 15:00:00,2020-02-25 15:00:00,300285.SZ,电子化学品Ⅱ,0.7078900338,3,10,237417240.3,EXECUTABLE,COMPLETE,-0.2472916762
arm1_upper_limit_clean,2020-02-25,2020-02-25 15:00:00,2020-02-25 15:00:00,002643.SZ,电子化学品Ⅱ,0.5577020739,4,10,268144833.6,EXECUTABLE,COMPLETE,-0.3203095122
arm1_upper_limit_clean,2020-02-25,2020-02-25 15:00:00,2020-02-25 15:00:00,600988.SH,贵金属,0.3337941291,5,10,1027749228,EXECUTABLE,COMPLETE,-0.09112892708
arm1_upper_limit_clean,2020-02-25,2020-02-25 15:00:00,2020-02-25 15:00:00,000975.SZ,贵金属,0.0863209189,6,10,433638923.2,EXECUTABLE,COMPLETE,-0.1330321129
arm1_upper_limit_clean,2020-02-25,2020-02-25 15:00:00,2020-02-25 15:00:00,601069.SH,贵金属,0.08078960532,7,10,299162198.1,EXECUTABLE,COMPLETE,-0.08109017962
arm1_upper_limit_clean,2020-02-25,2020-02-25 15:00:00,2020-02-25 15:00:00,002155.SZ,贵金属,0.02805029213,8,10,251302760.3,EXECUTABLE,COMPLETE,-0.08561262274
arm1_upper_limit_clean,2020-02-25,2020-02-25 15:00:00,2020-02-25 15:00:00,600489.SH,贵金属,0.01469518511,9,10,404535981,EXECUTABLE,COMPLETE,-0.0668857463
arm1_upper_limit_clean,2020-02-25,2020-02-25 15:00:00,2020-02-25 15:00:00,002237.SZ,贵金属,-0.01918475541,10,10,644948979.1,EXECUTABLE,COMPLETE,-0.1780577646
arm1_upper_limit_clean,2020-03-03,2020-03-03 15:00:00,2020-03-03 15:00:00,002697.SZ,一般零售,0.3163803017,1,10,176798143.6,EXECUTABLE,COMPLETE,0.09381012242
arm1_upper_limit_clean,2020-03-03,2020-03-03 15:00:00,2020-03-03 15:00:00,601933.SH,一般零售,0.06473368482,2,10,1091519682,EXECUTABLE,COMPLETE,0.1269747797
arm1_upper_limit_clean,2020-03-03,2020-03-03 15:00:00,2020-03-03 15:00:00,002541.SZ,专业工程,0.3453776923,3,10,120927325.8,EXECUTABLE,COMPLETE,0.03468790574
arm1_upper_limit_clean,2020-03-03,2020-03-03 15:00:00,2020-03-03 15:00:00,600048.SH,房地产开发,0.2453261682,4,10,1619160321,EXECUTABLE,COMPLETE,-0.1157827628
arm1_upper_limit_clean,2020-03-03,2020-03-03 15:00:00,2020-03-03 15:00:00,600383.SH,房地产开发,0.1689321009,5,10,571460494.1,EXECUTABLE,COMPLETE,-0.06503980713
arm1_upper_limit_clean,2020-03-03,2020-03-03 15:00:00,2020-03-03 15:00:00,000656.SZ,房地产开发,0.1343578113,6,10,330495689.1,EXECUTABLE,COMPLETE,0.02299658747
arm1_upper_limit_clean,2020-03-03,2020-03-03 15:00:00,2020-03-03 15:00:00,601636.SH,玻璃玻纤,0.2652346719,7,10,285816920.7,EXECUTABLE,COMPLETE,-0.170565765
arm1_upper_limit_clean,2020-03-03,2020-03-03 15:00:00,2020-03-03 15:00:00,603111.SH,轨交设备Ⅱ,0.001353195171,8,10,161893301.2,EXECUTABLE,COMPLETE,0.09545339897
arm1_upper_limit_clean,2020-03-03,2020-03-03 15:00:00,2020-03-03 15:00:00,002410.SZ,软件开发,0.5088655018,9,10,500840384.9,EXECUTABLE,COMPLETE,-0.1144059038
arm1_upper_limit_clean,2020-03-03,2020-03-03 15:00:00,2020-03-03 15:00:00,600612.SH,饰品,0.1108192288,10,10,108755666.8,EXECUTABLE,COMPLETE,-0.1236529796
arm1_upper_limit_clean,2020-03-10,2020-03-10 15:00:00,2020-03-10 15:00:00,000951.SZ,商用车,0.1948602806,1,10,199797285.1,EXECUTABLE,COMPLETE,0.16027238
arm1_upper_limit_clean,2020-03-10,2020-03-10 15:00:00,2020-03-10 15:00:00,600984.SH,工程机械,0.739411801,2,10,187556693.8,EXECUTABLE,COMPLETE,-0.02379033981
arm1_upper_limit_clean,2020-03-10,2020-03-10 15:00:00,2020-03-10 15:00:00,300144.SZ,旅游及景区,0.2774753621,3,10,354447372.2,EXECUTABLE,COMPLETE,-0.09248749887
arm1_upper_limit_clean,2020-03-10,2020-03-10 15:00:00,2020-03-10 15:00:00,600585.SH,水泥,0.5118289595,4,10,2539344029,EXECUTABLE,COMPLETE,-0.002780116804
arm1_upper_limit_clean,2020-03-10,2020-03-10 15:00:00,2020-03-10 15:00:00,300699.SZ,航空装备Ⅱ,0.4692354857,5,10,365924692.9,EXECUTABLE,COMPLETE,-0.01772072241
arm1_upper_limit_clean,2020-03-10,2020-03-10 15:00:00,2020-03-10 15:00:00,600999.SH,证券Ⅱ,0.09333217346,6,10,522618150.8,EXECUTABLE,COMPLETE,-0.05733072561
arm1_upper_limit_clean,2020-03-10,2020-03-10 15:00:00,2020-03-10 15:00:00,600988.SH,贵金属,0.1483602763,7,10,1430032071,EXECUTABLE,COMPLETE,0.208293868
arm1_upper_limit_clean,2020-03-10,2020-03-10 15:00:00,2020-03-10 15:00:00,601069.SH,贵金属,0.02526978411,8,10,386801097.6,EXECUTABLE,COMPLETE,-0.01212269339
arm1_upper_limit_clean,2020-03-10,2020-03-10 15:00:00,2020-03-10 15:00:00,000975.SZ,贵金属,-0.002034269456,9,10,743766858.2,EXECUTABLE,COMPLETE,0.1091260336
arm1_upper_limit_clean,2020-03-10,2020-03-10 15:00:00,2020-03-10 15:00:00,603111.SH,轨交设备Ⅱ,0.1613478496,10,10,172366813.2,EXECUTABLE,COMPLETE,-0.05197677562
arm1_upper_limit_clean,2020-03-17,2020-03-17 15:00:00,2020-03-17 15:00:00,603359.SH,基础建设,-0.0523484907,1,10,94364315.25,EXECUTABLE,COMPLETE,-0.02459907771
arm1_upper_limit_clean,2020-03-17,2020-03-17 15:00:00,2020-03-17 15:00:00,600305.SH,调味发酵品Ⅱ,0.3607546203,2,10,367362568.3,EXECUTABLE,COMPLETE,0.1040759644
arm1_upper_limit_clean,2020-03-17,2020-03-17 15:00:00,2020-03-17 15:00:00,600872.SH,调味发酵品Ⅱ,0.2544497443,3,10,457697900.1,EXECUTABLE,COMPLETE,0.07740571612
arm1_upper_limit_clean,2020-03-17,2020-03-17 15:00:00,2020-03-17 15:00:00,603288.SH,调味发酵品Ⅱ,0.2324762664,4,10,462826352.4,EXECUTABLE,COMPLETE,0.2827531162
arm1_upper_limit_clean,2020-03-17,2020-03-17 15:00:00,2020-03-17 15:00:00,600298.SH,调味发酵品Ⅱ,0.04964843452,5,10,485787675.6,EXECUTABLE,COMPLETE,0.1578988056
arm1_upper_limit_clean,2020-03-17,2020-03-17 15:00:00,2020-03-17 15:00:00,002507.SZ,调味发酵品Ⅱ,-0.01017658346,6,10,547843277.1,EXECUTABLE,COMPLETE,0.2044582264
arm1_upper_limit_clean,2020-03-17,2020-03-17 15:00:00,2020-03-17 15:00:00,002650.SZ,调味发酵品Ⅱ,-0.5918498188,7,10,135449249.5,EXECUTABLE,COMPLETE,0.07117839792
arm1_upper_limit_clean,2020-03-17,2020-03-17 15:00:00,2020-03-17 15:00:00,603027.SH,调味发酵品Ⅱ,,8,10,160153430.6,EXECUTABLE,COMPLETE,0.123330082
arm1_upper_limit_clean,2020-03-17,2020-03-17 15:00:00,2020-03-17 15:00:00,603317.SH,调味发酵品Ⅱ,,9,10,122926196.7,EXECUTABLE,COMPLETE,0.206208442
arm1_upper_limit_clean,2020-03-17,2020-03-17 15:00:00,2020-03-17 15:00:00,603696.SH,调味发酵品Ⅱ,,10,10,51767693.9,EXECUTABLE,COMPLETE,-0.03794683361
arm1_upper_limit_clean,2020-03-24,2020-03-24 15:00:00,2020-03-24 15:00:00,600585.SH,水泥,0.4229626023,1,10,2797304821,EXECUTABLE,COMPLETE,0.04942221751
arm1_upper_limit_clean,2020-03-24,2020-03-24 15:00:00,2020-03-24 15:00:00,600305.SH,调味发酵品Ⅱ,0.358543573,2,10,339283273.2,EXECUTABLE,COMPLETE,0.04241882727
arm1_upper_limit_clean,2020-03-24,2020-03-24 15:00:00,2020-03-24 15:00:00,603288.SH,调味发酵品Ⅱ,0.2425565381,3,10,537756748.9,EXECUTABLE,COMPLETE,0.1954365265
arm1_upper_limit_clean,2020-03-24,2020-03-24 15:00:00,2020-03-24 15:00:00,600298.SH,调味发酵品Ⅱ,0.1846325091,4,10,469322944,EXECUTABLE,COMPLETE,0.1668583281
arm1_upper_limit_clean,2020-03-24,2020-03-24 15:00:00,2020-03-24 15:00:00,600872.SH,调味发酵品Ⅱ,0.1481990447,5,10,454613697.8,EXECUTABLE,COMPLETE,0.05031494857
arm1_upper_limit_clean,2020-03-24,2020-03-24 15:00:00,2020-03-24 15:00:00,002507.SZ,调味发酵品Ⅱ,-0.09670559839,6,10,542232054.5,EXECUTABLE,COMPLETE,0.1499864837
