cohort_id,industry,decision_date,rank_correlation,selection_overlap,changed_fraction,replacements_requested
2023-02-20,工程机械,2023-03-13,0.8390092879,1,0,0
2023-02-20,工程机械,2023-03-14,1,1,0,0
2023-02-20,工程机械,2023-03-15,1,1,0,0
2023-02-20,工程机械,2023-03-16,1,1,0,0
2023-02-20,工程机械,2023-03-17,1,1,0,0
2023-02-20,普钢,2023-02-21,0.9648351648,1,0,0
2023-02-20,普钢,2023-02-22,1,1,0,0
2023-02-20,普钢,2023-02-23,1,1,0,0
2023-02-20,普钢,2023-02-24,0.8968008256,1,0,0
2023-02-20,普钢,2023-02-27,0.9814241486,0,1,1
2023-02-20,普钢,2023-02-28,1,1,0,0
2023-02-20,普钢,2023-03-01,0.9938080495,0,1,1
2023-02-20,普钢,2023-03-02,0.9690402477,1,0,0
2023-02-20,普钢,2023-03-03,0.9566563467,1,0,0
2023-02-20,普钢,2023-03-06,1,1,0,0
2023-02-20,普钢,2023-03-07,0.9736842105,1,0,0
2023-02-20,普钢,2023-03-08,0.9368421053,1,0,0
2023-02-20,普钢,2023-03-09,1,1,0,0
2023-02-20,普钢,2023-03-10,1,1,0,0
2023-02-20,普钢,2023-03-13,1,1,0,0
2023-02-20,普钢,2023-03-14,1,1,0,0
2023-02-20,普钢,2023-03-15,0.9719298246,1,0,0
2023-02-20,普钢,2023-03-16,1,1,0,0
2023-02-20,普钢,2023-03-17,1,1,0,0
2023-02-20,水泥,2023-02-21,1,1,0,0
2023-02-20,水泥,2023-02-22,1,1,0,0
2023-02-20,水泥,2023-02-23,1,1,0,0
2023-02-20,水泥,2023-02-24,1,1,0,0
2023-02-20,水泥,2023-02-27,1,1,0,0
2023-02-20,水泥,2023-02-28,1,1,0,0
2023-02-20,水泥,2023-03-01,0.8417582418,1,0,0
2023-02-20,水泥,2023-03-02,0.9956043956,1,0,0
2023-02-20,水泥,2023-03-03,1,1,0,0
2023-02-20,水泥,2023-03-06,1,1,0,0
2023-02-20,水泥,2023-03-07,1,1,0,0
2023-02-20,水泥,2023-03-08,1,1,0,0
2023-02-20,水泥,2023-03-09,1,1,0,0
2023-02-20,水泥,2023-03-10,1,1,0,0
2023-02-20,水泥,2023-03-13,0.9975490196,1,0,0
2023-02-20,水泥,2023-03-14,1,1,0,0
2023-02-20,水泥,2023-03-15,0.6495098039,0.5,0.5,1
2023-02-20,水泥,2023-03-16,1,1,0,0
2023-02-20,水泥,2023-03-17,1,1,0,0
2023-02-20,环保设备Ⅱ,2023-02-21,1,1,0,0
2023-02-20,环保设备Ⅱ,2023-02-22,1,1,0,0
2023-02-20,环保设备Ⅱ,2023-02-23,1,1,0,0
2023-02-20,环保设备Ⅱ,2023-02-24,1,1,0,0
2023-02-20,环保设备Ⅱ,2023-02-27,1,1,0,0
2023-02-20,环保设备Ⅱ,2023-02-28,0.8060606061,1,0,0
2023-02-20,环保设备Ⅱ,2023-03-01,0.9272727273,1,0,0
2023-02-20,环保设备Ⅱ,2023-03-02,1,1,0,0
2023-02-20,环保设备Ⅱ,2023-03-03,0.8787878788,0,1,1
2023-02-20,环保设备Ⅱ,2023-03-06,0.4,0,1,1
2023-02-20,环保设备Ⅱ,2023-03-07,0.8333333333,0,1,1
2023-02-20,环保设备Ⅱ,2023-03-08,0.9909090909,0,1,1
2023-02-20,环保设备Ⅱ,2023-03-09,0.9454545455,1,0,0
2023-02-20,环保设备Ⅱ,2023-03-10,1,0,1,1
2023-02-20,环保设备Ⅱ,2023-03-13,0.979020979,1,0,0
2023-02-20,环保设备Ⅱ,2023-03-14,0.8321678322,0,1,1
2023-02-20,环保设备Ⅱ,2023-03-15,1,1,0,0
2023-02-20,环保设备Ⅱ,2023-03-16,1,1,0,0
2023-02-20,环保设备Ⅱ,2023-03-17,0.9964285714,1,0,0
2023-02-27,地面兵装Ⅱ,2023-02-28,1,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-01,1,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-02,1,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-03,0.9833333333,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-06,0.65,0,1,1
2023-02-27,地面兵装Ⅱ,2023-03-07,1,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-08,0.95,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-09,1,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-10,1,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-13,1,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-14,1,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-15,0.95,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-16,1,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-17,0.9833333333,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-20,1,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-21,0.7333333333,0,1,1
2023-02-27,地面兵装Ⅱ,2023-03-22,1,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-23,1,1,0,0
2023-02-27,地面兵装Ⅱ,2023-03-24,0.6833333333,0,1,1
2023-02-27,普钢,2023-02-28,1,1,0,0
2023-02-27,普钢,2023-03-01,0.9938080495,1,0,0
2023-02-27,普钢,2023-03-02,0.9690402477,0.7142857143,0.2857142857,2
2023-02-27,普钢,2023-03-03,0.9566563467,1,0,0
2023-02-27,普钢,2023-03-06,1,0.8571428571,0.1428571429,1
2023-02-27,普钢,2023-03-07,0.9736842105,0.8571428571,0.1428571429,1
2023-02-27,普钢,2023-03-08,0.9368421053,0.8571428571,0.1428571429,1
2023-02-27,普钢,2023-03-09,1,1,0,0
2023-02-27,普钢,2023-03-10,1,1,0,0
2023-02-27,普钢,2023-03-13,1,1,0,0
2023-02-27,普钢,2023-03-14,1,1,0,0
2023-02-27,普钢,2023-03-15,0.9719298246,0.8571428571,0.1428571429,1
2023-02-27,普钢,2023-03-16,1,1,0,0
2023-02-27,普钢,2023-03-17,1,1,0,0
2023-02-27,普钢,2023-03-20,0.6684210526,0.7142857143,0.2857142857,2
2023-02-27,普钢,2023-03-21,0.8473684211,0.7142857143,0.2857142857,2
2023-02-27,普钢,2023-03-22,1,1,0,0
2023-02-27,普钢,2023-03-23,0.9938080495,1,0,0
2023-02-27,普钢,2023-03-24,1,1,0,0
2023-02-27,水泥,2023-02-28,1,1,0,0
2023-02-27,水泥,2023-03-01,0.8417582418,1,0,0
2023-02-27,水泥,2023-03-02,0.9956043956,1,0,0
2023-02-27,水泥,2023-03-03,1,1,0,0
2023-02-27,水泥,2023-03-06,1,1,0,0
2023-02-27,水泥,2023-03-07,1,1,0,0
2023-02-27,水泥,2023-03-08,1,1,0,0
2023-02-27,水泥,2023-03-09,1,1,0,0
2023-02-27,水泥,2023-03-10,1,1,0,0
2023-02-27,水泥,2023-03-13,0.9975490196,1,0,0
2023-02-27,水泥,2023-03-14,1,1,0,0
2023-02-27,水泥,2023-03-15,0.6495098039,0,1,1
2023-02-27,水泥,2023-03-16,1,1,0,0
2023-02-27,水泥,2023-03-17,1,1,0,0
2023-02-27,水泥,2023-03-20,0.5024509804,0,1,1
2023-02-27,水泥,2023-03-21,1,1,0,0
2023-02-27,水泥,2023-03-22,1,1,0,0
2023-02-27,水泥,2023-03-23,1,1,0,0
2023-02-27,水泥,2023-03-24,1,1,0,0
2023-02-27,白色家电,2023-02-28,1,1,0,0
2023-02-27,白色家电,2023-03-01,1,1,0,0
2023-02-27,白色家电,2023-03-02,1,1,0,0
2023-02-27,白色家电,2023-03-03,1,1,0,0
2023-02-27,白色家电,2023-03-06,0.9642857143,1,0,0
2023-02-27,白色家电,2023-03-07,1,1,0,0
2023-02-27,白色家电,2023-03-08,1,1,0,0
2023-02-27,白色家电,2023-03-09,1,1,0,0
2023-02-27,白色家电,2023-03-10,1,1,0,0
2023-02-27,白色家电,2023-03-13,0.7714285714,1,0,0
2023-02-27,白色家电,2023-03-14,1,1,0,0
2023-02-27,白色家电,2023-03-15,0.8285714286,1,0,0
2023-02-27,白色家电,2023-03-16,1,1,0,0
2023-02-27,白色家电,2023-03-17,1,1,0,0
2023-02-27,白色家电,2023-03-20,0.5428571429,1,0,0
2023-02-27,白色家电,2023-03-21,,1,0,0
2023-02-27,白色家电,2023-03-22,,1,0,0
2023-02-27,白色家电,2023-03-23,,1,0,0
2023-02-27,白色家电,2023-03-24,,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-07,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-08,0.95,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-09,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-10,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-13,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-14,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-15,0.95,0.5,0.5,1
2023-03-06,地面兵装Ⅱ,2023-03-16,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-17,0.9833333333,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-20,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-21,0.7333333333,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-22,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-23,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-24,0.6833333333,0,1,2
2023-03-06,地面兵装Ⅱ,2023-03-27,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-28,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-29,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-30,1,1,0,0
2023-03-06,地面兵装Ⅱ,2023-03-31,1,1,0,0
2023-03-06,旅游及景区,2023-03-07,1,1,0,0
2023-03-06,旅游及景区,2023-03-08,1,1,0,0
2023-03-06,旅游及景区,2023-03-09,1,1,0,0
2023-03-06,旅游及景区,2023-03-10,0.9785714286,1,0,0
2023-03-06,旅游及景区,2023-03-13,0.8607142857,1,0,0
2023-03-06,旅游及景区,2023-03-14,1,1,0,0
2023-03-06,旅游及景区,2023-03-15,1,0.6666666667,0.3333333333,1
2023-03-06,旅游及景区,2023-03-16,1,1,0,0
2023-03-06,旅游及景区,2023-03-17,0.9642857143,0.6666666667,0.3333333333,1
2023-03-06,旅游及景区,2023-03-20,0.9964285714,1,0,0
2023-03-06,旅游及景区,2023-03-21,0.4588235294,0,1,3
2023-03-06,旅游及景区,2023-03-22,1,1,0,0
2023-03-06,旅游及景区,2023-03-23,1,0.6666666667,0.3333333333,1
2023-03-06,旅游及景区,2023-03-24,1,1,0,0
2023-03-06,旅游及景区,2023-03-27,0.9828431373,0.6666666667,0.3333333333,1
2023-03-06,旅游及景区,2023-03-28,0.9681372549,0.6666666667,0.3333333333,1
2023-03-06,旅游及景区,2023-03-29,1,1,0,0
2023-03-06,旅游及景区,2023-03-30,1,1,0,0
2023-03-06,旅游及景区,2023-03-31,0.8637770898,1,0,0
2023-03-06,水泥,2023-03-07,1,1,0,0
2023-03-06,水泥,2023-03-08,1,1,0,0
2023-03-06,水泥,2023-03-09,1,1,0,0
2023-03-06,水泥,2023-03-10,1,1,0,0
2023-03-06,水泥,2023-03-13,0.9975490196,1,0,0
2023-03-06,水泥,2023-03-14,1,1,0,0
2023-03-06,水泥,2023-03-15,0.6495098039,0.6666666667,0.3333333333,1
2023-03-06,水泥,2023-03-16,1,1,0,0
2023-03-06,水泥,2023-03-17,1,1,0,0
2023-03-06,水泥,2023-03-20,0.5024509804,0.3333333333,0.6666666667,2
2023-03-06,水泥,2023-03-21,1,1,0,0
2023-03-06,水泥,2023-03-22,1,1,0,0
2023-03-06,水泥,2023-03-23,1,1,0,0
2023-03-06,水泥,2023-03-24,1,1,0,0
2023-03-06,水泥,2023-03-27,1,0.6666666667,0.3333333333,1
2023-03-06,水泥,2023-03-28,1,1,0,0
2023-03-06,水泥,2023-03-29,0.9964285714,1,0,0
2023-03-06,水泥,2023-03-30,1,1,0,0
2023-03-06,水泥,2023-03-31,1,1,0,0
2023-03-06,特钢Ⅱ,2023-03-07,1,1,0,0
2023-03-06,特钢Ⅱ,2023-03-08,1,0.5,0.5,1
2023-03-06,特钢Ⅱ,2023-03-09,0.95,0.5,0.5,1
2023-03-06,特钢Ⅱ,2023-03-10,1,1,0,0
2023-03-06,特钢Ⅱ,2023-03-13,0.9333333333,0.5,0.5,1
2023-03-06,特钢Ⅱ,2023-03-14,0.8333333333,0.5,0.5,1
2023-03-06,特钢Ⅱ,2023-03-15,0.2833333333,0,1,2
2023-03-06,特钢Ⅱ,2023-03-16,1,1,0,0
2023-03-06,特钢Ⅱ,2023-03-17,0.9636363636,1,0,0
2023-03-06,特钢Ⅱ,2023-03-20,0.8787878788,1,0,0
2023-03-06,特钢Ⅱ,2023-03-21,0.3939393939,0,1,2
2023-03-06,特钢Ⅱ,2023-03-22,1,1,0,0
2023-03-06,特钢Ⅱ,2023-03-23,1,1,0,0
2023-03-06,特钢Ⅱ,2023-03-24,0.9636363636,0.5,0.5,1
2023-03-06,特钢Ⅱ,2023-03-27,1,1,0,0
2023-03-06,特钢Ⅱ,2023-03-28,1,1,0,0
2023-03-06,特钢Ⅱ,2023-03-29,0.9636363636,0.5,0.5,1
2023-03-06,特钢Ⅱ,2023-03-30,0.9272727273,1,0,0
2023-03-06,特钢Ⅱ,2023-03-31,1,1,0,0
2023-03-13,普钢,2023-03-14,1,1,0,0
2023-03-13,普钢,2023-03-15,0.9719298246,0.8333333333,0.1666666667,1
2023-03-13,普钢,2023-03-16,1,1,0,0
2023-03-13,普钢,2023-03-17,1,1,0,0
2023-03-13,普钢,2023-03-20,0.6684210526,0.6666666667,0.3333333333,2
2023-03-13,普钢,2023-03-21,0.8473684211,0.6666666667,0.3333333333,2
2023-03-13,普钢,2023-03-22,1,1,0,0
2023-03-13,普钢,2023-03-23,0.9938080495,1,0,0
2023-03-13,普钢,2023-03-24,1,1,0,0
2023-03-13,普钢,2023-03-27,0.9979360165,1,0,0
2023-03-13,普钢,2023-03-28,1,1,0,0
2023-03-13,普钢,2023-03-29,1,1,0,0
2023-03-13,普钢,2023-03-30,0.9731682147,1,0,0
2023-03-13,普钢,2023-03-31,0.9926470588,1,0,0
2023-03-13,普钢,2023-04-03,0.9852941176,1,0,0
2023-03-13,普钢,2023-04-04,1,1,0,0
2023-03-13,普钢,2023-04-06,1,1,0,0
2023-03-13,普钢,2023-04-07,0.9793601651,1,0,0
2023-03-13,普钢,2023-04-10,0.9876160991,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-14,1,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-15,1,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-16,1,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-17,0.9454545455,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-20,0.9909090909,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-21,0.9909090909,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-22,1,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-23,0.9909090909,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-24,1,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-27,1,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-28,1,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-29,0.6818181818,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-30,1,1,0,0
2023-03-13,电视广播Ⅱ,2023-03-31,0.7454545455,0.5,0.5,1
2023-03-13,电视广播Ⅱ,2023-04-03,1,1,0,0
2023-03-13,电视广播Ⅱ,2023-04-04,0.9909090909,1,0,0
2023-03-13,电视广播Ⅱ,2023-04-06,0.5636363636,0.5,0.5,1
2023-03-13,电视广播Ⅱ,2023-04-07,1,1,0,0
2023-03-13,电视广播Ⅱ,2023-04-10,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-03-14,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-03-15,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-03-16,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-03-17,0.6571428571,0,1,1
2023-03-13,航天装备Ⅱ,2023-03-20,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-03-21,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-03-22,0.7857142857,1,0,0
2023-03-13,航天装备Ⅱ,2023-03-23,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-03-24,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-03-27,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-03-28,0.8928571429,0,1,1
2023-03-13,航天装备Ⅱ,2023-03-29,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-03-30,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-03-31,0.6428571429,1,0,0
2023-03-13,航天装备Ⅱ,2023-04-03,0.8928571429,0,1,1
2023-03-13,航天装备Ⅱ,2023-04-04,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-04-06,0.7857142857,1,0,0
2023-03-13,航天装备Ⅱ,2023-04-07,1,1,0,0
2023-03-13,航天装备Ⅱ,2023-04-10,1,1,0,0
2023-03-13,贵金属,2023-03-14,0.9666666667,0,1,1
2023-03-13,贵金属,2023-03-15,1,1,0,0
2023-03-13,贵金属,2023-03-16,1,1,0,0
2023-03-13,贵金属,2023-03-17,1,1,0,0
2023-03-13,贵金属,2023-03-20,0.3833333333,0,1,1
2023-03-13,贵金属,2023-03-21,1,1,0,0
2023-03-13,贵金属,2023-03-22,1,1,0,0
2023-03-13,贵金属,2023-03-23,1,1,0,0
2023-03-13,贵金属,2023-03-24,1,1,0,0
2023-03-13,贵金属,2023-03-27,1,1,0,0
2023-03-13,贵金属,2023-03-28,1,1,0,0
2023-03-13,贵金属,2023-03-29,1,1,0,0
2023-03-13,贵金属,2023-03-30,1,1,0,0
2023-03-13,贵金属,2023-03-31,0.95,1,0,0
2023-03-13,贵金属,2023-04-03,1,1,0,0
2023-03-13,贵金属,2023-04-04,0.9833333333,0,1,1
2023-03-13,贵金属,2023-04-06,0.9,1,0,0
2023-03-13,贵金属,2023-04-07,1,1,0,0
2023-03-13,贵金属,2023-04-10,1,1,0,0
2023-03-20,影视院线,2023-03-21,1,1,0,0
2023-03-20,影视院线,2023-03-22,1,1,0,0
2023-03-20,影视院线,2023-03-23,1,0.875,0.125,1
2023-03-20,影视院线,2023-03-24,1,1,0,0
2023-03-20,影视院线,2023-03-27,1,0.875,0.125,1
2023-03-20,影视院线,2023-03-28,1,1,0,0
2023-03-20,影视院线,2023-03-29,0.9571428571,0.875,0.125,1
2023-03-20,影视院线,2023-03-30,1,1,0,0
2023-03-20,影视院线,2023-03-31,0.8964285714,0.875,0.125,1
2023-03-20,影视院线,2023-04-03,1,1,0,0
2023-03-20,影视院线,2023-04-04,0.9892857143,1,0,0
2023-03-20,影视院线,2023-04-06,0.9928571429,0.875,0.125,1
2023-03-20,影视院线,2023-04-07,0.9911764706,1,0,0
2023-03-20,影视院线,2023-04-10,0.9823529412,1,0,0
2023-03-20,影视院线,2023-04-11,0.9794117647,1,0,0
2023-03-20,影视院线,2023-04-12,0.8911764706,0.875,0.125,1
2023-03-20,影视院线,2023-04-13,1,0.875,0.125,1
2023-03-20,影视院线,2023-04-14,1,1,0,0
2023-03-20,影视院线,2023-04-17,1,1,0,0
2023-03-20,航天装备Ⅱ,2023-03-21,1,1,0,0
2023-03-20,航天装备Ⅱ,2023-03-22,0.7857142857,1,0,0
2023-03-20,航天装备Ⅱ,2023-03-23,1,1,0,0
2023-03-20,航天装备Ⅱ,2023-03-24,1,1,0,0
2023-03-20,航天装备Ⅱ,2023-03-27,1,1,0,0
2023-03-20,航天装备Ⅱ,2023-03-28,0.8928571429,0,1,1
2023-03-20,航天装备Ⅱ,2023-03-29,1,1,0,0
2023-03-20,航天装备Ⅱ,2023-03-30,1,1,0,0
2023-03-20,航天装备Ⅱ,2023-03-31,0.6428571429,1,0,0
2023-03-20,航天装备Ⅱ,2023-04-03,0.8928571429,0,1,1
2023-03-20,航天装备Ⅱ,2023-04-04,1,1,0,0
2023-03-20,航天装备Ⅱ,2023-04-06,0.7857142857,1,0,0
2023-03-20,航天装备Ⅱ,2023-04-07,1,1,0,0
2023-03-20,航天装备Ⅱ,2023-04-10,1,1,0,0
2023-03-20,航天装备Ⅱ,2023-04-11,1,1,0,0
2023-03-20,航天装备Ⅱ,2023-04-12,0.9642857143,1,0,0
2023-03-20,航天装备Ⅱ,2023-04-13,0.7857142857,1,0,0
2023-03-20,航天装备Ⅱ,2023-04-14,1,1,0,0
2023-03-20,航天装备Ⅱ,2023-04-17,0.8285714286,1,0,0
2023-03-20,贵金属,2023-03-21,1,1,0,0
2023-03-20,贵金属,2023-03-22,1,1,0,0
2023-03-20,贵金属,2023-03-23,1,1,0,0
2023-03-20,贵金属,2023-03-24,1,1,0,0
2023-03-20,贵金属,2023-03-27,1,1,0,0
2023-03-20,贵金属,2023-03-28,1,1,0,0
2023-03-20,贵金属,2023-03-29,1,1,0,0
2023-03-20,贵金属,2023-03-30,1,1,0,0
2023-03-20,贵金属,2023-03-31,0.95,1,0,0
2023-03-20,贵金属,2023-04-03,1,1,0,0
2023-03-20,贵金属,2023-04-04,0.9833333333,0,1,1
2023-03-20,贵金属,2023-04-06,0.9,1,0,0
2023-03-20,贵金属,2023-04-07,1,1,0,0
2023-03-20,贵金属,2023-04-10,1,1,0,0
2023-03-20,贵金属,2023-04-11,0.95,1,0,0
2023-03-20,贵金属,2023-04-12,0.75,1,0,0
2023-03-20,贵金属,2023-04-13,1,1,0,0
2023-03-20,贵金属,2023-04-14,1,1,0,0
2023-03-20,贵金属,2023-04-17,1,1,0,0
2023-03-27,出版,2023-03-28,0.8947368421,1,0,0
2023-03-27,出版,2023-03-29,0.9484004128,1,0,0
2023-03-27,出版,2023-03-30,1,1,0,0
2023-03-27,出版,2023-03-31,0.9157894737,0.5,0.5,1
2023-03-27,出版,2023-04-03,0.9759398496,1,0,0
2023-03-27,出版,2023-04-04,1,0.5,0.5,1
2023-03-27,出版,2023-04-06,1,1,0,0
2023-03-27,出版,2023-04-07,1,1,0,0
2023-03-27,出版,2023-04-10,1,1,0,0
2023-03-27,出版,2023-04-11,0.8046301525,1,0,0
2023-03-27,出版,2023-04-12,0.8881987578,0.5,0.5,1
2023-03-27,出版,2023-04-13,0.7910784867,0.5,0.5,1
2023-03-27,出版,2023-04-14,0.9966120836,0.5,0.5,1
2023-03-27,出版,2023-04-17,1,1,0,0
2023-03-27,出版,2023-04-18,1,0.5,0.5,1
2023-03-27,出版,2023-04-19,0.9651282051,1,0,0
2023-03-27,出版,2023-04-20,0.9890598291,1,0,0
2023-03-27,出版,2023-04-21,1,1,0,0
2023-03-27,出版,2023-04-24,0.8882783883,0,1,2
2023-03-27,广告营销,2023-03-28,1,1,0,0
2023-03-27,广告营销,2023-03-29,0.9990118577,0.6666666667,0.3333333333,1
2023-03-27,广告营销,2023-03-30,0.96,0.6666666667,0.3333333333,1
2023-03-27,广告营销,2023-03-31,0.9495652174,0.6666666667,0.3333333333,1
2023-03-27,广告营销,2023-04-03,0.9913043478,1,0,0
2023-03-27,广告营销,2023-04-04,1,1,0,0
2023-03-27,广告营销,2023-04-06,1,1,0,0
2023-03-27,广告营销,2023-04-07,1,1,0,0
2023-03-27,广告营销,2023-04-10,0.9608695652,1,0,0
2023-03-27,广告营销,2023-04-11,0.9556521739,0.3333333333,0.6666666667,2
2023-03-27,广告营销,2023-04-12,0.9469565217,0.6666666667,0.3333333333,1
2023-03-27,广告营销,2023-04-13,0.9973913043,1,0,0
2023-03-27,广告营销,2023-04-14,1,1,0,0
2023-03-27,广告营销,2023-04-17,0.9293324855,1,0,0
2023-03-27,广告营销,2023-04-18,0.633753806,0.3333333333,0.6666666667,2
2023-03-27,广告营销,2023-04-19,0.9817311875,0.6666666667,0.3333333333,1
2023-03-27,广告营销,2023-04-20,0.867768595,0.6666666667,0.3333333333,1
2023-03-27,广告营销,2023-04-21,1,1,0,0
2023-03-27,广告营销,2023-04-24,0.8547194432,0.6666666667,0.3333333333,1
2023-03-27,影视院线,2023-03-28,1,1,0,0
2023-03-27,影视院线,2023-03-29,0.9571428571,0.6666666667,0.3333333333,1
2023-03-27,影视院线,2023-03-30,1,1,0,0
2023-03-27,影视院线,2023-03-31,0.8964285714,0.6666666667,0.3333333333,1
2023-03-27,影视院线,2023-04-03,1,1,0,0
2023-03-27,影视院线,2023-04-04,0.9892857143,0.6666666667,0.3333333333,1
2023-03-27,影视院线,2023-04-06,0.9928571429,1,0,0
2023-03-27,影视院线,2023-04-07,0.9911764706,1,0,0
2023-03-27,影视院线,2023-04-10,0.9823529412,1,0,0
2023-03-27,影视院线,2023-04-11,0.9794117647,1,0,0
2023-03-27,影视院线,2023-04-12,0.8911764706,0.6666666667,0.3333333333,1
2023-03-27,影视院线,2023-04-13,1,0.6666666667,0.3333333333,1
2023-03-27,影视院线,2023-04-14,1,1,0,0
2023-03-27,影视院线,2023-04-17,1,1,0,0
2023-03-27,影视院线,2023-04-18,1,1,0,0
2023-03-27,影视院线,2023-04-19,0.8720330237,1,0,0
2023-03-27,影视院线,2023-04-20,1,1,0,0
2023-03-27,影视院线,2023-04-21,1,1,0,0
2023-03-27,影视院线,2023-04-24,1,1,0,0
2023-03-27,数字媒体,2023-03-28,1,1,0,0
2023-03-27,数字媒体,2023-03-29,0.9986254289,1,0,0
2023-03-27,数字媒体,2023-03-30,0.967032967,1,0,0
2023-03-27,数字媒体,2023-03-31,1,1,0,0
2023-03-27,数字媒体,2023-04-03,0.7582417582,1,0,0
2023-03-27,数字媒体,2023-04-04,1,1,0,0
2023-03-27,数字媒体,2023-04-06,1,1,0,0
2023-03-27,数字媒体,2023-04-07,0.9824175824,1,0,0
2023-03-27,数字媒体,2023-04-10,1,1,0,0
2023-03-27,数字媒体,2023-04-11,0.5252747253,0.5,0.5,1
2023-03-27,数字媒体,2023-04-12,1,1,0,0
2023-03-27,数字媒体,2023-04-13,1,1,0,0
2023-03-27,数字媒体,2023-04-14,1,1,0,0
2023-03-27,数字媒体,2023-04-17,0.9892857143,1,0,0
2023-03-27,数字媒体,2023-04-18,1,1,0,0
2023-03-27,数字媒体,2023-04-19,1,1,0,0
2023-03-27,数字媒体,2023-04-20,0.9642857143,1,0,0
2023-03-27,数字媒体,2023-04-21,0.9892857143,0.5,0.5,1
2023-03-27,数字媒体,2023-04-24,0.9642857143,1,0,0
2023-04-03,出版,2023-04-04,1,0.6666666667,0.3333333333,1
2023-04-03,出版,2023-04-06,1,1,0,0
2023-04-03,出版,2023-04-07,1,1,0,0
2023-04-03,出版,2023-04-10,1,1,0,0
2023-04-03,出版,2023-04-11,0.8046301525,1,0,0
2023-04-03,出版,2023-04-12,0.8881987578,1,0,0
2023-04-03,出版,2023-04-13,0.7910784867,0.3333333333,0.6666666667,2
2023-04-03,出版,2023-04-14,0.9966120836,0.6666666667,0.3333333333,1
2023-04-03,出版,2023-04-17,1,1,0,0
2023-04-03,出版,2023-04-18,1,0.6666666667,0.3333333333,1
2023-04-03,出版,2023-04-19,0.9651282051,1,0,0
2023-04-03,出版,2023-04-20,0.9890598291,1,0,0
2023-04-03,出版,2023-04-21,1,1,0,0
2023-04-03,出版,2023-04-24,0.8882783883,0.6666666667,0.3333333333,1
2023-04-03,出版,2023-04-25,1,1,0,0
2023-04-03,出版,2023-04-26,0.8363858364,0.6666666667,0.3333333333,1
2023-04-03,出版,2023-04-27,0.9444444444,1,0,0
2023-04-03,出版,2023-04-28,0.8911616651,0.6666666667,0.3333333333,1
