trade_date,market_view,denominator,eligible_count20,crossing_count20,close_above_count20,close_equal_count20,close_below_count20,industry_mapped_count20,included_industry_count20,event_industry_count20,formation_domain10,formation_domain20,formation_domain40,decision_at,available_at,snapshot_id,breakout_formation_participation20,breakout_formation_participation10,breakout_formation_participation40,breakout_formation_depth20,breakout_formation_depth10,breakout_formation_depth40,breakout_closing_acceptance20,breakout_closing_acceptance10,breakout_closing_acceptance40,breakout_closing_rejection_depth20,breakout_closing_rejection_depth10,breakout_closing_rejection_depth40,breakout_equal_industry_formation20,breakout_equal_industry_formation10,breakout_equal_industry_formation40,breakout_formation_diffusion20,breakout_formation_diffusion10,breakout_formation_diffusion40,breakout_formation_leadership_top3_20,breakout_formation_leadership_top3_10,breakout_formation_leadership_top3_40,breakout_formation_leadership_top1_20,breakout_formation_leadership_top5_20,breakout_stock_industry_divergence20,breakout_stock_industry_divergence10,breakout_stock_industry_divergence40,breakout_formation_participation20_pit_expanding_pct,breakout_formation_participation20_pit_3y_pct,breakout_formation_participation20_pit_3y_robust_z,breakout_formation_participation20_relative_to_all,breakout_formation_participation20_relative_view_rank_pct,breakout_formation_depth20_pit_expanding_pct,breakout_formation_depth20_pit_3y_pct,breakout_formation_depth20_pit_3y_robust_z,breakout_formation_depth20_relative_to_all,breakout_formation_depth20_relative_view_rank_pct,breakout_closing_acceptance20_pit_expanding_pct,breakout_closing_acceptance20_pit_3y_pct,breakout_closing_acceptance20_pit_3y_robust_z,breakout_closing_acceptance20_relative_to_all,breakout_closing_acceptance20_relative_view_rank_pct,breakout_closing_rejection_depth20_pit_expanding_pct,breakout_closing_rejection_depth20_pit_3y_pct,breakout_closing_rejection_depth20_pit_3y_robust_z,breakout_closing_rejection_depth20_relative_to_all,breakout_closing_rejection_depth20_relative_view_rank_pct,breakout_equal_industry_formation20_pit_expanding_pct,breakout_equal_industry_formation20_pit_3y_pct,breakout_equal_industry_formation20_pit_3y_robust_z,breakout_equal_industry_formation20_relative_to_all,breakout_equal_industry_formation20_relative_view_rank_pct,breakout_formation_diffusion20_pit_expanding_pct,breakout_formation_diffusion20_pit_3y_pct,breakout_formation_diffusion20_pit_3y_robust_z,breakout_formation_diffusion20_relative_to_all,breakout_formation_diffusion20_relative_view_rank_pct,breakout_formation_leadership_top3_20_pit_expanding_pct,breakout_formation_leadership_top3_20_pit_3y_pct,breakout_formation_leadership_top3_20_pit_3y_robust_z,breakout_formation_leadership_top3_20_relative_to_all,breakout_formation_leadership_top3_20_relative_view_rank_pct,breakout_stock_industry_divergence20_pit_expanding_pct,breakout_stock_industry_divergence20_pit_3y_pct,breakout_stock_industry_divergence20_pit_3y_robust_z,breakout_stock_industry_divergence20_relative_to_all,breakout_stock_industry_divergence20_relative_view_rank_pct
2020-05-20,SZ_A,NON_ST,1988,236,81,1,154,1988,98,75,True,True,True,2020-05-20T15:00:00+08:00,2020-05-20T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.11871227364185111,0.14989939637826963,0.08501006036217304,0.02714435206608257,0.026729064167678871,0.026095526404964934,0.34322033898305082,0.35906040268456374,0.28994082840236685,0.017658853660439313,0.01578147462352552,0.020500331777717554,0.13543295417493478,0.1643349546725236,0.10687006147811835,0.68604315954204753,0.73661645800730302,0.64098259591217321,0.28383725760258843,0.27727919787089184,0.256597891844768,0.12345598041144702,0.39000021862224254,-0.016720680533083676,-0.01443555829425397,-0.021860001115945313,0.76908752327746743,0.76908752327746743,0.97441256979255486,-0.0050805270605193964,0.25,0.37802607076350092,0.37802607076350092,-0.31726184382528294,-0.00043953763409940866,0.5,0.19180633147113593,0.19180633147113593,-0.84146057289096288,-0.013753656288816807,0.5,0.81750465549348228,0.81750465549348228,1.1141659017356484,0.0020675862968109731,0.75,0.8007448789571695,0.8007448789571695,1.3118687373768125,0.0022590128521022823,0.5,0.77094972067039103,0.77094972067039103,0.71179035499109722,-0.028757138067172283,0.5,0.33519553072625696,0.33519553072625696,-0.45150288641175035,0.054277005642308834,0.75,0.046554934823091247,0.046554934823091247,-2.3297273218260734,-0.0073395399126216787,0.25
2020-05-21,ALL_A,ALL_STATUS,3551,286,101,2,183,3551,120,92,True,True,True,2020-05-21T15:00:00+08:00,2020-05-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.08054069276260209,0.11517882286679809,0.05688538439876091,0.028029702391622877,0.027327335370233161,0.028578410375180299,0.35314685314685312,0.37652811735941322,0.37623762376237624,0.014880225886830262,0.013138534483797728,0.015666564320486697,0.084706096119509994,0.12321281037286268,0.062551893543660239,0.71210173350633588,0.74609743057872357,0.6354870114384632,0.17991904903335446,0.22242808252126955,0.21949154499203372,0.067596129272891853,0.2692862915201793,-0.0041654033569079041,-0.0080339875060645854,-0.0056665091448993288,0.58550185873605953,0.58550185873605953,0.24852095935945392,0,0.75,0.57620817843866168,0.57620817843866168,0.17476002017806178,0,0.5,0.20446096654275092,0.20446096654275092,-0.7812573535067695,0,0.5,0.77881040892193309,0.77881040892193309,0.91894026917246974,0,0.75,0.6003717472118959,0.6003717472118959,0.31284591399068573,0,0.75,0.78252788104089221,0.78252788104089221,0.75238678677578352,0,1,0.013011152416356878,0.013011152416356878,-1.5282725267968473,0,0.25,0.28066914498141265,0.28066914498141265,-0.61616309181578244,0,0.75
2020-05-21,CHINEXT_BOARD,ALL_STATUS,761,53,22,0,31,761,44,21,True,True,True,2020-05-21T15:00:00+08:00,2020-05-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.069645203679369244,0.095926412614980291,0.040735873850197106,0.030008097972061717,0.028649567863265776,0.025507989983810344,0.41509433962264153,0.41095890410958902,0.38709677419354838,0.01365720300387336,0.012794860867800096,0.016516674389055543,0.062183960163630085,0.088791214876292324,0.03411148586270752,0.56483843537414979,0.6101877289377291,0.45535714285714302,0.43478260869565211,0.36042755623421624,0.61748633879781434,0.18221787982413287,0.61016121152906688,0.0074612435157391591,0.0071351977386879678,0.0066243879874895856,0.51486988847583648,0.51486988847583648,0.031505652935968888,-0.010895489083232845,0.25,0.51858736059479549,0.51858736059479549,0.025721419555156791,0.0019783955804388402,0.75,0.36245353159851301,0.36245353159851301,-0.25580911442153692,0.061947486475788405,1,0.620817843866171,0.620817843866171,0.35419563860933789,-0.0012230228829569027,0.5,0.44716981132075473,0.44716981132075473,-0.16649649804053679,-0.022522135955879909,0.25,0.49433962264150944,0.49433962264150944,-0.012434704805856742,-0.14726329813218608,0.25,0.26792452830188679,0.26792452830188679,-0.56411866409064348,0.25486355966229768,1,0.80377358490566042,0.80377358490566042,0.83621074731340517,0.011626646872647063,1
2020-05-21,SH_A,ALL_STATUS,1476,137,44,1,92,1476,93,57,True,True,True,2020-05-21T15:00:00+08:00,2020-05-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.092818428184281848,0.13075880758807587,0.06910569105691057,0.024979590215917075,0.026041738337402458,0.026684980459028441,0.32116788321167883,0.36787564766839376,0.34313725490196079,0.016237104670694561,0.013709267734525521,0.016474647670881918,0.097880630140516053,0.1388317812394361,0.074940560521053246,0.61241857051105608,0.66483377420724343,0.51927807157791173,0.23622536544948811,0.26757201144875453,0.23233130796290366,0.096673965792744301,0.34964786648517499,-0.0050622019562342052,-0.0080729736513602268,-0.0058348694641426752,0.65427509293680297,0.65427509293680297,0.47340941821742383,0.012277735421679759,1,0.50929368029739774,0.50929368029739774,0.042893470822260901,-0.0030501121757058013,0.25,0.16914498141263939,0.16914498141263939,-0.97214074132278061,-0.031978969935174295,0.25,0.84572490706319703,0.84572490706319703,1.4416442091937338,0.0013568787838642987,1,0.66480446927374304,0.66480446927374304,0.60334658331207136,0.01317453402100606,1,0.71694599627560518,0.71694599627560518,0.55075662417083238,-0.099683162995279795,0.5,0.072625698324022353,0.072625698324022353,-1.1050959067656119,0.05630631641613365,0.75,0.24953445065176907,0.24953445065176907,-0.74301901261752445,-0.00089679859932630113,0.25
2020-05-21,SZ_A,ALL_STATUS,2075,149,57,1,91,2075,103,66,True,True,True,2020-05-21T15:00:00+08:00,2020-05-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.071807228915662658,0.10409638554216867,0.048192771084337352,0.030834167949151042,0.028476040126419837,0.030509708889655211,0.3825503355704698,0.38425925925925924,0.40999999999999998,0.013632625931196629,0.012628573755138166,0.014842319303083574,0.076574237053734479,0.10825882467646603,0.057151404006406059,0.64941582768683936,0.72747994400031901,0.56640127149775843,0.18024271751444976,0.18154047379335875,0.22438158471079145,0.062782034295370312,0.27267315705589795,-0.004767008138071821,-0.0041624391342973549,-0.0089586329220687072,0.54275092936802971,0.54275092936802971,0.090563898218995145,-0.0087334638469394321,0.5,0.64684014869888473,0.64684014869888473,0.35531519710108805,0.002804465557528165,1,0.27137546468401486,0.27137546468401486,-0.57714434839086193,0.029403482423616678,0.75,0.68587360594795543,0.68587360594795543,0.5182405893757206,-0.0012475999556336333,0.25,0.57063197026022305,0.57063197026022305,0.16380228626449786,-0.0081318590657755152,0.5,0.65427509293680297,0.65427509293680297,0.43376623406300202,-0.062685905819496512,0.75,0.0074349442379182153,0.0074349442379182153,-1.7614886265674092,0.00032366848109530166,0.5,0.23791821561338289,0.23791821561338289,-0.76951645980561834,-0.00060160478116391691,0.5
2020-05-21,ALL_A,NON_ST,3416,282,100,2,180,3416,120,91,True,True,True,2020-05-21T15:00:00+08:00,2020-05-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.082552693208430908,0.11651053864168619,0.058840749414519909,0.028044448627769576,0.027188018398332393,0.028604440757634193,0.3546099290780142,0.37185929648241206,0.37313432835820898,0.014649026237126706,0.013103689059894192,0.015744507426558772,0.088699343835374131,0.12647872294370885,0.06627623205112726,0.70353650306619875,0.73617803476460719,0.63197704059209237,0.17875068927001003,0.22309409456808507,0.21899518731265744,0.067141968413759939,0.26910161607306965,-0.0061466506269432231,-0.0099681843020226618,-0.0074354826366073504,0.60223048327137552,0.60223048327137552,0.29941437812386673,0,0.75,0.5799256505576208,0.5799256505576208,0.16101374786070713,0,0.5,0.21561338289962825,0.21561338289962825,-0.77787547698511805,0,0.5,0.77137546468401486,0.77137546468401486,0.8684221033658307,0,0.75,0.62825278810408924,0.62825278810408924,0.38186558335439724,0,0.75,0.77323420074349447,0.77323420074349447,0.71689728158167865,0,1,0.0092936802973977699,0.0092936802973977699,-1.6189518777162464,0,0.5,0.19702602230483271,0.19702602230483271,-0.92095302059711937,0,0.5
2020-05-21,CHINEXT_BOARD,NON_ST,761,53,22,0,31,761,44,21,True,True,True,2020-05-21T15:00:00+08:00,2020-05-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.069645203679369244,0.095926412614980291,0.040735873850197106,0.030008097972061717,0.028649567863265776,0.025507989983810344,0.41509433962264153,0.41095890410958902,0.38709677419354838,0.01365720300387336,0.012794860867800096,0.016516674389055543,0.062183960163630085,0.088791214876292324,0.03411148586270752,0.56483843537414979,0.6101877289377291,0.45535714285714302,0.43478260869565211,0.36042755623421624,0.61748633879781434,0.18221787982413287,0.61016121152906688,0.0074612435157391591,0.0071351977386879678,0.0066243879874895856,0.51486988847583648,0.51486988847583648,0.031505652935968888,-0.012907489529061664,0.25,0.51858736059479549,0.51858736059479549,0.025721419555156791,0.0019636493442921413,0.75,0.36245353159851301,0.36245353159851301,-0.25580911442153692,0.060484410544627332,1,0.620817843866171,0.620817843866171,0.35419563860933789,-0.00099182323325334651,0.25,0.44716981132075473,0.44716981132075473,-0.16649649804053679,-0.026515383671744046,0.25,0.49433962264150944,0.49433962264150944,-0.012434704805856742,-0.13869806769204895,0.25,0.26792452830188679,0.26792452830188679,-0.56411866409064348,0.25603191942564207,1,0.80377358490566042,0.80377358490566042,0.83621074731340517,0.013607894142682382,1
2020-05-21,SH_A,NON_ST,1427,135,44,1,90,1427,87,54,True,True,True,2020-05-21T15:00:00+08:00,2020-05-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.094604064470918015,0.13244569025928521,0.071478626489138053,0.025015058870828902,0.025944722773908701,0.026684980459028441,0.32592592592592595,0.36507936507936506,0.34313725490196079,0.015676100511731083,0.013504491156679019,0.016474647670881918,0.10411051549627198,0.14314171420526461,0.081718224663152039,0.60895297402822057,0.65687267814927375,0.52492891459947044,0.23820657840690063,0.26971094073767099,0.23578074746745112,0.095785016904167561,0.35478214161584876,-0.009506451025353968,-0.010696023945979405,-0.010239598174013986,0.66542750929368033,0.66542750929368033,0.52278871947113437,0.012051371262487107,1,0.51672862453531598,0.51672862453531598,0.041566129169273706,-0.0030293897569406737,0.25,0.18587360594795538,0.18587360594795538,-0.92553131399118915,-0.028684003152088244,0.25,0.83457249070631967,0.83457249070631967,1.3234408486408387,0.0010270742746043768,1,0.69646182495344511,0.69646182495344511,0.73117160209810794,0.015411171660897852,1,0.71694599627560518,0.71694599627560518,0.55672352057383745,-0.094583529037978176,0.5,0.065176908752327747,0.065176908752327747,-1.1830033829850699,0.059455889136890594,0.75,0.11918063314711359,0.11918063314711359,-1.363363878741074,-0.003359800398410745,0.25
2020-05-21,SZ_A,NON_ST,1989,147,56,1,90,1989,98,64,True,True,True,2020-05-21T15:00:00+08:00,2020-05-21T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.073906485671191555,0.10507792860734037,0.049773755656108594,0.030826541261694713,0.028312338364916506,0.03058206651983409,0.38095238095238093,0.37799043062200954,0.40404040404040403,0.013705794760449206,0.01274124123074427,0.014992241720286438,0.078806498086755286,0.11092358800303845,0.057711877139030233,0.65424356665232575,0.72056020998885351,0.57328597497393075,0.1755631010629323,0.18136781831049348,0.23785159730176902,0.064050109667622743,0.27048886451830606,-0.0049000124155637315,-0.0058456593956980746,-0.0079381214829216395,0.55947955390334569,0.55947955390334569,0.13110072701170478,-0.0086462075372393532,0.5,0.63197026022304836,0.63197026022304836,0.33306930667456464,0.002782092633925138,1,0.2704460966542751,0.2704460966542751,-0.58385226820094471,0.026342451874366735,0.75,0.6802973977695167,0.6802973977695167,0.50548356548098905,-0.00094323147667750053,0.5,0.57063197026022305,0.57063197026022305,0.23003996288342174,-0.0098928457486188448,0.5,0.67843866171003719,0.67843866171003719,0.47359048705290158,-0.049292936413873001,0.75,0.0037174721189591076,0.0037174721189591076,-1.8223949394866532,-0.003187588207077735,0.25,0.24349442379182157,0.24349442379182157,-0.73085240402706286,0.0012466382113794916,0.75
2020-05-22,ALL_A,ALL_STATUS,3551,162,54,1,107,3551,120,73,True,True,True,2020-05-22T15:00:00+08:00,2020-05-22T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.045620951844550832,0.0616727682343002,0.033230076034919738,0.030111176868186481,0.02857630084353761,0.030377847738869611,0.33333333333333331,0.33789954337899542,0.3135593220338983,0.018270570350098291,0.017235720775958571,0.020058878160013963,0.054045407201540989,0.067191799059892282,0.041222537523225432,0.62466625247065533,0.6722594700268546,0.60504488235491838,0.25586040993561632,0.22967581245191124,0.2330240533112824,0.11767712529249293,0.35653894669711556,-0.008424455356990157,-0.005519030825592082,-0.0079924614883056938,0.35621521335807049,0.35621521335807049,-0.40498278105173041,0,0.75,0.67346938775510201,0.67346938775510201,0.55908566689000649,0,0.5,0.16326530612244897,0.16326530612244897,-0.90764805904875145,0,0.75,0.86456400742115025,0.86456400742115025,1.5003285043190759,0,0.5,0.41001855287569572,0.41001855287569572,-0.26907602981782469,0,1,0.51020408163265307,0.51020408163265307,0.034012164234493408,0,1,0.28942486085343228,0.28942486085343228,-0.54555986147039759,0,0.5,0.13358070500927643,0.13358070500927643,-1.3094492654069849,0,0.25
2020-05-22,CHINEXT_BOARD,ALL_STATUS,762,29,8,0,21,762,44,15,True,True,True,2020-05-22T15:00:00+08:00,2020-05-22T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.03805774278215223,0.051181102362204724,0.023622047244094488,0.030915164233256506,0.031004883021774548,0.03003290526682123,0.27586206896551724,0.28205128205128205,0.27777777777777779,0.019875593457253388,0.018637016608181945,0.019665041637178551,0.040940189566411218,0.054130458418905764,0.022417398355532227,0.40678934735398342,0.51126795443288775,0.34749876176324945,0.48304431599229275,0.42454184612786089,0.56945498709579467,0.18670520231213869,0.64219653179190739,-0.0028824467842589879,-0.0029493560567010399,0.0012046488885622611,0.25231910946196662,0.25231910946196662,-0.52830515631883035,-0.0075632090623986015,0.25,0.57328385899814471,0.57328385899814471,0.1552696796139931,0.00080398736507002536,0.75,0.12987012987012986,0.12987012987012986,-1.080453849819875,-0.057471264367816077,0.25,0.81076066790352508,0.81076066790352508,1.1685023805952499,0.0016050231071550979,1,0.2711864406779661,0.2711864406779661,-0.52768633724952696,-0.013105217635129771,0.25,0.16195856873822975,0.16195856873822975,-0.97728417336932127,-0.2178769051166719,0.25,0.47645951035781542,0.47645951035781542,-0.066412803147456095,0.22718390605667643,1,0.35404896421845572,0.35404896421845572,-0.33043229549709158,0.0055420085727311691,0.75
2020-05-22,SH_A,ALL_STATUS,1475,71,27,0,44,1475,93,37,True,True,True,2020-05-22T15:00:00+08:00,2020-05-22T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.048135593220338981,0.065084745762711865,0.033220338983050844,0.029008345957406943,0.027351660558080981,0.031775796547056777,0.38028169014084506,0.35416666666666669,0.36734693877551022,0.017029774204474823,0.016439840064644669,0.018239960849615322,0.047943228503291586,0.064870564462731678,0.034829679974477515,0.51308749096167761,0.53118525920690263,0.48685906504448462,0.34177880331726485,0.27954250064985714,0.33619237249195905,0.15327499942884554,0.48977633593018205,0.00019236471704739411,0.00021418129998018731,-0.0016093409914266707,0.39146567717996289,0.39146567717996289,-0.34922290745947843,0.0025146413757881486,1,0.72541743970315398,0.72541743970315398,0.69445856649763116,-0.0011028309107795377,0.25,0.28385899814471244,0.28385899814471244,-0.61526943580088023,0.046948356807511749,1,0.86085343228200373,0.86085343228200373,1.5870370067316955,-0.001240796145623467,0.25,0.36802973977695169,0.36802973977695169,-0.32761519078868867,-0.0061021786982494025,0.75,0.49814126394052044,0.49814126394052044,-0.001354797165046933,-0.11157876150897772,0.75,0.54275092936802971,0.54275092936802971,0.092208818658554056,0.085918393381648528,0.75,0.55762081784386619,0.55762081784386619,0.14244977410047344,0.0086168200740375511,1
2020-05-22,SZ_A,ALL_STATUS,2076,91,27,1,63,2076,103,46,True,True,True,2020-05-22T15:00:00+08:00,2020-05-22T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.043834296724470131,0.059248554913294796,0.033236994219653176,0.030971627359014493,0.029532117651698917,0.0293851014837802,0.2967032967032967,0.32520325203252032,0.27536231884057971,0.019238664046134175,0.017856895965276731,0.021350573061601399,0.04681116214451507,0.057732972122029005,0.039065492064680712,0.50291619768750695,0.58351411781329787,0.51135965913414028,0.20708110333470572,0.20170834414353286,0.24703372676030011,0.07557979964320026,0.31593934403732687,-0.0029768654200449385,0.0015155827912657904,-0.005828497845027536,0.32653061224489793,0.32653061224489793,-0.4294592204097078,-0.0017866551200807004,0.5,0.65862708719851581,0.65862708719851581,0.37866142964689331,0.00086045049082801237,1,0.10946196660482375,0.10946196660482375,-1.1565322445873121,-0.036630036630036611,0.5,0.86270871985157704,0.86270871985157704,1.3974807367344386,0.00096809369603588491,0.75,0.35250463821892392,0.35250463821892392,-0.3986473064285132,-0.007234245057025919,0.5,0.2504638218923933,0.2504638218923933,-0.64545988568665014,-0.12175005478314838,0.5,0.051948051948051951,0.051948051948051951,-1.4114714148134615,-0.048779306600910594,0.25,0.31539888682745826,0.31539888682745826,-0.5053765446150017,0.0054475899369452185,0.5
2020-05-22,ALL_A,NON_ST,3416,161,53,1,107,3416,120,72,True,True,True,2020-05-22T15:00:00+08:00,2020-05-22T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.047131147540983603,0.062353629976580796,0.03425058548009368,0.029991186303425676,0.028633955326527408,0.030215011755486649,0.32919254658385094,0.33333333333333331,0.30769230769230771,0.018384052153515053,0.017489671305753525,0.020230321563091007,0.056683328380395907,0.068140213000522157,0.043406607437350128,0.61857332155476996,0.66369424628308549,0.59914378907311705,0.2531025032327795,0.23690340486692782,0.23384377766476439,0.11746086889390696,0.35408102213730153,-0.0095521808394123039,-0.0057865830239413607,-0.009156021957256448,0.36920222634508348,0.36920222634508348,-0.36176595387702254,0,0.75,0.66604823747680886,0.66604823747680886,0.51356600434813693,0,0.5,0.16141001855287571,0.16141001855287571,-0.93035166726316654,0,0.75,0.86270871985157704,0.86270871985157704,1.5038261235565895,0,0.5,0.42115027829313545,0.42115027829313545,-0.22036470355777818,0,1,0.51020408163265307,0.51020408163265307,0.032960656510464592,0,1,0.25788497217068646,0.25788497217068646,-0.6376929986044485,0,0.5,0.11502782931354361,0.11502782931354361,-1.4423525700342161,0,0.25
2020-05-22,CHINEXT_BOARD,NON_ST,762,29,8,0,21,762,44,15,True,True,True,2020-05-22T15:00:00+08:00,2020-05-22T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.03805774278215223,0.051181102362204724,0.023622047244094488,0.030915164233256506,0.031004883021774548,0.03003290526682123,0.27586206896551724,0.28205128205128205,0.27777777777777779,0.019875593457253388,0.018637016608181945,0.019665041637178551,0.040940189566411218,0.054130458418905764,0.022417398355532227,0.40678934735398342,0.51126795443288775,0.34749876176324945,0.48304431599229275,0.42454184612786089,0.56945498709579467,0.18670520231213869,0.64219653179190739,-0.0028824467842589879,-0.0029493560567010399,0.0012046488885622611,0.25231910946196662,0.25231910946196662,-0.52830515631883035,-0.0090734047588313729,0.25,0.57328385899814471,0.57328385899814471,0.1552696796139931,0.00092397792983082982,1,0.12987012987012986,0.12987012987012986,-1.080453849819875,-0.053330477618333705,0.25,0.81076066790352508,0.81076066790352508,1.1685023805952499,0.0014915413037383356,1,0.2711864406779661,0.2711864406779661,-0.52768633724952696,-0.015743138813984689,0.25,0.16195856873822975,0.16195856873822975,-0.97728417336932127,-0.21178397420078654,0.25,0.47645951035781542,0.47645951035781542,-0.066412803147456095,0.22994181275951325,1,0.35404896421845572,0.35404896421845572,-0.33043229549709158,0.006669734055153316,1
2020-05-22,SH_A,NON_ST,1426,71,27,0,44,1426,87,37,True,True,True,2020-05-22T15:00:00+08:00,2020-05-22T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.04978962131837307,0.065918653576437586,0.034361851332398316,0.029008345957406943,0.027719780261304908,0.031775796547056777,0.38028169014084506,0.36170212765957449,0.36734693877551022,0.017029774204474823,0.016407708544557528,0.018239960849615322,0.054114807074692413,0.070932849331331135,0.039605161234197432,0.51711026615969569,0.5331489802972692,0.49424698297239189,0.34403391883706841,0.28167110913667992,0.34475206746641385,0.15251362810417926,0.49424591156874625,-0.0043251857563193427,-0.0050141957548935495,-0.0052433099017991161,0.40630797773654914,0.40630797773654914,-0.2996718153153734,0.0026584737773894668,1,0.71799628942486082,0.71799628942486082,0.6749378054117684,-0.00098284034601873321,0.25,0.30055658627087201,0.30055658627087201,-0.59444730161652237,0.051089143556994121,1,0.85528756957328389,0.85528756957328389,1.5694791111847457,-0.0013542779490402293,0.25,0.42193308550185876,0.42193308550185876,-0.19385618993257225,-0.0025685213057034945,0.75,0.52416356877323422,0.52416356877323422,0.044155633884840048,-0.10146305539507428,0.75,0.4888475836431227,0.4888475836431227,-0.014804316324512219,0.090931415604288912,0.75,0.28624535315985128,0.28624535315985128,-0.5579732934429632,0.0052269950830929612,0.75
2020-05-22,SZ_A,NON_ST,1990,90,26,1,63,1990,98,45,True,True,True,2020-05-22T15:00:00+08:00,2020-05-22T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.045226130653266333,0.05979899497487437,0.034170854271356785,0.030766538131951585,0.029356076806619166,0.029090328596855258,0.28888888888888886,0.31092436974789917,0.26470588235294118,0.019452426979980113,0.01834433096585791,0.021664552077213184,0.05154755005486647,0.061682997584894927,0.04309736715886793,0.50049686731219012,0.57741124226839147,0.5079957008858782,0.20769090798811179,0.21085364415230701,0.25085228213020883,0.075380602899253954,0.31809304300357855,-0.0063214194016001368,-0.0018840026100205576,-0.0089265128875111455,0.33951762523191092,0.33951762523191092,-0.41048968570999794,-0.0019050168877172702,0.5,0.62708719851576999,0.62708719851576999,0.32138762276143901,0.00077535182852590812,0.75,0.10760667903525047,0.10760667903525047,-1.1990946835139475,-0.040303657694962081,0.5,0.86085343228200373,0.86085343228200373,1.390294631368389,0.00106837482646506,0.75,0.39703153988868273,0.39703153988868273,-0.29279887556837886,-0.0051357783255294373,0.5,0.25788497217068646,0.25788497217068646,-0.66861204229360294,-0.11807645424257984,0.5,0.044526901669758812,0.044526901669758812,-1.3934459058412725,-0.045411595244667702,0.25,0.20222634508348794,0.20222634508348794,-0.91312360234494461,0.0032307614378121671,0.5
2020-05-25,ALL_A,ALL_STATUS,3549,178,96,1,81,3549,120,76,True,True,True,2020-05-25T15:00:00+08:00,2020-05-25T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0.050154973231896306,0.066779374471682168,0.035784728092420399,0.029846723511423645,0.028803079817760598,0.029885764793710447,0.5393258426966292,0.569620253164557,0.53543307086614178,0.010616022809525222,0.0089106273137629019,0.011768655371876735,0.056378019515673818,0.069477586353679691,0.042345729973152973,0.6310474890322415,0.66720343789957393,0.59861887655421397,0.19372546294687829,0.23398523825343409,0.16519369238016193,0.066975297918910451,0.29658565820102128,-0.0062230462837775113,-0.0026982118819975226,-0.006561001880732574,0.3925925925925926,0.3925925925925926,-0.31799834546999345,0,0.75,0.66481481481481486,0.66481481481481486,0.50821672855341238,0,0.75,0.65370370370370368,0.65370370370370368,0.42274335028153071,0,0.5,0.55925925925925923,0.55925925925925923,0.18176039801229885,0,0.5,0.41666666666666669,0.41666666666666669,-0.22405211929907271,0,0.75,0.52222222222222225,0.52222222222222225,0.079605283929754744,0,1,0.037037037037037035,0.037037037037037035,-1.3460257651007275,0,0.25,0.1962962962962963,0.1962962962962963,-0.94455301479537046,0,0.75
