role,market_view,denominator,event_year,coordinate,horizon,outcome,n,spearman,tail_effect,low_mean,low_median,low_positive,low_p10,low_p90,low_n,high_mean,high_median,high_positive,high_p10,high_p90,high_n
formation_diffusion,SZ_A,NON_ST,2023,absolute,5,downside,237,0.24213796224346851,,,,,,,,,,,,,
formation_diffusion,SZ_A,NON_ST,2023,pit,5,downside,237,0.24068065981399314,0.0096885522299562342,-0.037381484009248477,-0.035617706641802804,0,-0.05418775205062569,-0.023782472528131818,48,-0.027692931779292242,-0.026494510509205298,0,-0.045338880221864303,-0.01693817187930324,29
formation_diffusion,SZ_A,NON_ST,2023,absolute,5,terminal,237,0.094530152760524927,,,,,,,,,,,,,
formation_diffusion,SZ_A,NON_ST,2023,pit,5,terminal,237,0.089214788350365476,0.0074484909449903042,0.0013257300942016879,0.0013843492734194999,0.54166666666666663,-0.025029134009927602,0.029306983718293111,48,0.0087742210391919921,0.0109262410141677,0.68965517241379315,-0.013917101362876961,0.027946780455843458,29
formation_leadership_concentration,ALL_A,ALL_STATUS,2018,absolute,1,downside,203,-0.1293627044535807,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2018,pit,1,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,ALL_STATUS,2018,absolute,1,terminal,203,-0.02051780083832782,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2018,pit,1,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,ALL_STATUS,2018,absolute,3,downside,203,-0.15291449457898559,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2018,pit,3,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,ALL_STATUS,2018,absolute,3,terminal,203,-0.0094118220862944042,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2018,pit,3,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,ALL_STATUS,2018,absolute,5,downside,203,-0.082551764304219469,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2018,pit,5,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,ALL_STATUS,2018,absolute,5,terminal,203,0.054607503636483617,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2018,pit,5,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,ALL_STATUS,2019,absolute,1,downside,244,0.064632045896682908,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2019,pit,1,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,ALL_STATUS,2019,absolute,1,terminal,244,0.084384306242229742,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2019,pit,1,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,ALL_STATUS,2019,absolute,3,downside,244,0.020388337484356218,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2019,pit,3,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,ALL_STATUS,2019,absolute,3,terminal,244,0.046431152910465942,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2019,pit,3,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,ALL_STATUS,2019,absolute,5,downside,244,0.033142923228793641,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2019,pit,5,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,ALL_STATUS,2019,absolute,5,terminal,244,0.020983110912853299,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2019,pit,5,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,ALL_STATUS,2020,absolute,1,downside,243,0.0006247271522979421,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2020,pit,1,downside,187,0.11187921852462206,0.0042282251856715358,-0.020832598655871382,-0.018532817021351101,0,-0.034646257993584284,-0.0096421282703182225,37,-0.016604373470199846,-0.016186298500813399,0,-0.02450443935298691,-0.0070791337755101002,30
formation_leadership_concentration,ALL_A,ALL_STATUS,2020,absolute,1,terminal,243,0.049614375247758254,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2020,pit,1,terminal,187,0.12377091599102985,0.0051011309879166874,-0.0018872722975932304,-0.0016529824065921999,0.40540540540540543,-0.016815592304822199,0.010764853143181839,37,0.0032138586903234568,0.00299611666249785,0.56666666666666665,-0.0094517733663634501,0.016900328048630172,30
formation_leadership_concentration,ALL_A,ALL_STATUS,2020,absolute,3,downside,243,0.024381085235531334,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2020,pit,3,downside,187,0.18493424698762018,0.01286059733245605,-0.040426267106744886,-0.032953302149386701,0,-0.071984986761198785,-0.017351041534511939,37,-0.027565669774288835,-0.02630450866098755,0,-0.042804627786080449,-0.012891932392839627,30
formation_leadership_concentration,ALL_A,ALL_STATUS,2020,absolute,3,terminal,243,0.094425794624503012,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2020,pit,3,terminal,187,0.17694221882925507,0.010746304853844705,-0.0041245257909887515,-0.0020590663507018998,0.43243243243243246,-0.038701378251072061,0.037713731542801658,37,0.0066217790628559526,0.0041535932099097499,0.59999999999999998,-0.010973808838866179,0.033870328341024256,30
formation_leadership_concentration,ALL_A,ALL_STATUS,2020,absolute,5,downside,243,0.037210990514517588,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2020,pit,5,downside,187,0.21491306948935437,0.015245647808280027,-0.05117958071665827,-0.048348823897978101,0,-0.09139464440409506,-0.018790667731609499,37,-0.035933932908378242,-0.03339965420901115,0,-0.05719962515177722,-0.017178169733623454,30
formation_leadership_concentration,ALL_A,ALL_STATUS,2020,absolute,5,terminal,243,0.057150407870725797,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2020,pit,5,terminal,187,0.15259910665457924,0.0093243063509049033,-0.00010399042167646067,-0.0052346567166393996,0.3783783783783784,-0.043991414916911623,0.050063730484051716,37,0.0092203159292284422,0.0087925799970838495,0.59999999999999998,-0.01860011736102183,0.030566765437092455,30
formation_leadership_concentration,ALL_A,ALL_STATUS,2021,absolute,1,downside,243,0.08897636741650651,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2021,pit,1,downside,243,0.092256953426415253,0.0024812824431301971,-0.021381898794859487,-0.0201347704146724,0,-0.033118844901846738,-0.01361454541513854,35,-0.01890061635172929,-0.017257682370090351,0,-0.027403617445855406,-0.011419690772275608,64
formation_leadership_concentration,ALL_A,ALL_STATUS,2021,absolute,1,terminal,243,0.080950254323329335,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2021,pit,1,terminal,243,0.081740231105952826,0.002549603485054946,-0.00070488963400736787,0.00095153774084499995,0.5714285714285714,-0.0146215566179173,0.010215926531172819,35,0.0018447138510475783,0.0042053913780521002,0.609375,-0.01149795149805659,0.012902312876843521,64
formation_leadership_concentration,ALL_A,ALL_STATUS,2021,absolute,3,downside,243,0.12143374463294979,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2021,pit,3,downside,243,0.12309373954173063,0.0061183170604593856,-0.038937546525721733,-0.037186932824819698,0,-0.05826122485856694,-0.023139442475165802,35,-0.032819229465262348,-0.029157362065426649,0,-0.0479866494495357,-0.019244097324569578,64
formation_leadership_concentration,ALL_A,ALL_STATUS,2021,absolute,3,terminal,243,0.14277900716052727,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2021,pit,3,terminal,243,0.14194188037165203,0.0066322813769032415,-0.0022184802768499164,-0.0030239564759793002,0.40000000000000002,-0.026436350901567797,0.020630802034572085,35,0.0044138011000533252,0.0070844693784564003,0.6875,-0.019999558815489968,0.024978586597510972,64
formation_leadership_concentration,ALL_A,ALL_STATUS,2021,absolute,5,downside,243,0.13984103328365621,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2021,pit,5,downside,243,0.14082037543075818,0.0089450875703573213,-0.051355118290628908,-0.048622308217773101,0,-0.075433642903747405,-0.030196526194737675,35,-0.042410030720271587,-0.037832424544320897,0,-0.06115806637864963,-0.026317313966412268,64
formation_leadership_concentration,ALL_A,ALL_STATUS,2021,absolute,5,terminal,243,0.10653981443847316,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2021,pit,5,terminal,243,0.10556071170178354,0.0092213638700323602,-0.0044877988067165255,-0.0058585942049450999,0.42857142857142855,-0.039060203456075422,0.031730677928076205,35,0.0047335650633158347,0.00642100876423265,0.625,-0.020510552030429861,0.030234992905711394,64
formation_leadership_concentration,ALL_A,ALL_STATUS,2022,absolute,1,downside,242,-0.0063898128779305702,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2022,pit,1,downside,242,-0.014181941035838041,-0.0025445193634012556,-0.020184714841492136,-0.019120002638696648,0,-0.030552235603175406,-0.012369575346971041,34,-0.022729234204893391,-0.0189929232015968,0,-0.040330465653840401,-0.0104270847382682,81
formation_leadership_concentration,ALL_A,ALL_STATUS,2022,absolute,1,terminal,242,0.018259208879100743,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2022,pit,1,terminal,242,0.017767857824110424,-0.00085470043346670905,-0.00099224241635555285,-0.00130519634216865,0.47058823529411764,-0.013856854120901299,0.0095491938356123095,34,-0.0018469428498222619,0.0026913159546525,0.53086419753086422,-0.027841519830544999,0.018176145259879602,81
formation_leadership_concentration,ALL_A,ALL_STATUS,2022,absolute,3,downside,242,-0.052707383148726042,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2022,pit,3,downside,242,-0.059948315384011915,-0.0084681411548180527,-0.033166375020649598,-0.030269814107819051,0,-0.050299128446908641,-0.020571797789086601,34,-0.041634516175467651,-0.036035893341743203,0,-0.079289419365141806,-0.016701424274285399,81
formation_leadership_concentration,ALL_A,ALL_STATUS,2022,absolute,3,terminal,242,-0.021053402544663705,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2022,pit,3,terminal,242,-0.0237635784327897,-0.0044172315430173028,0.0023848640749995621,0.00058302854104179999,0.55882352941176472,-0.023483167084426118,0.025725474710155447,34,-0.0020323674680177406,0.0011614676796954,0.50617283950617287,-0.039115633537740599,0.038564253906875699,81
formation_leadership_concentration,ALL_A,ALL_STATUS,2022,absolute,5,downside,242,-0.081541768326629405,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2022,pit,5,downside,242,-0.090388388238413817,-0.010588122611861879,-0.041435481331358978,-0.038927708484184753,0,-0.057796009723540383,-0.026066475221957302,34,-0.052023603943220857,-0.048500809248332999,0,-0.086766341125746202,-0.020677602728369399,81
formation_leadership_concentration,ALL_A,ALL_STATUS,2022,absolute,5,terminal,242,0.021437815855016914,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2022,pit,5,terminal,242,0.017650585220763144,-0.0022141165161842055,0.0035969715790844349,0.0022418641882503499,0.52941176470588236,-0.019724104669145912,0.032150492556370293,34,0.0013828550629002294,0.0012454577967566001,0.51851851851851849,-0.041150383885523799,0.044884614385571502,81
formation_leadership_concentration,ALL_A,ALL_STATUS,2023,absolute,1,downside,237,-0.093934291159072508,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2023,pit,1,downside,237,-0.098577221118429842,-0.00078521704029303925,-0.014522208359476549,-0.013877113060076799,0,-0.01994959612393744,-0.0095841645642240989,33,-0.015307425399769588,-0.0149208305462535,0,-0.019963382803844281,-0.01037397848681401,82
formation_leadership_concentration,ALL_A,ALL_STATUS,2023,absolute,1,terminal,237,0.0033723422859811164,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2023,pit,1,terminal,237,0.0082704713211955334,0.0016755780390340278,-0.00075821013085522731,-0.0001774838825849,0.45454545454545453,-0.010323221620738241,0.009424782284989882,33,0.00091736790817880038,0.00027283328325996789,0.5,-0.0093092936517762594,0.0096386780598089611,82
formation_leadership_concentration,ALL_A,ALL_STATUS,2023,absolute,3,downside,237,-0.089574855902455383,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2023,pit,3,downside,237,-0.091862224020867522,-0.00069778603504605866,-0.026716311785670677,-0.026203210191715801,0,-0.0369968778219407,-0.013999456710758319,33,-0.027414097820716736,-0.027208408427414,0,-0.037679620317656426,-0.019224254557899608,82
formation_leadership_concentration,ALL_A,ALL_STATUS,2023,absolute,3,terminal,237,-0.022457041173045061,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2023,pit,3,terminal,237,-0.012443793789065689,-0.00011279066226871462,-0.00047193758529608798,-0.0018871679213892001,0.42424242424242425,-0.018241522910629158,0.022178674207410279,33,-0.0005847282475648026,-0.0023224858752056501,0.46341463414634149,-0.01605568654532976,0.017899036767486394,82
formation_leadership_concentration,ALL_A,ALL_STATUS,2023,absolute,5,downside,237,-0.076534411232847571,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2023,pit,5,downside,237,-0.079132215762950167,-0.0018187928036907247,-0.034180369507912402,-0.035180989180982801,0,-0.050453705841253298,-0.017136357915382119,33,-0.035999162311603126,-0.035072515953144499,0,-0.04973253662531589,-0.022889728572398401,82
formation_leadership_concentration,ALL_A,ALL_STATUS,2023,absolute,5,terminal,237,0.0004209793765178245,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,ALL_STATUS,2023,pit,5,terminal,237,0.0098376645624510175,-0.0015468064294157063,0.00022405811650843405,-0.0040068306305371003,0.42424242424242425,-0.018665248027880339,0.027243860009423207,33,-0.0013227483129072723,-7.0400613396967866e-05,0.5,-0.02537635217144894,0.02360052695771132,82
formation_leadership_concentration,ALL_A,NON_ST,2018,absolute,1,downside,203,-0.13320719206084619,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2018,pit,1,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,NON_ST,2018,absolute,1,terminal,203,-0.029451930994316474,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2018,pit,1,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,NON_ST,2018,absolute,3,downside,203,-0.15332046099423038,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2018,pit,3,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,NON_ST,2018,absolute,3,terminal,203,-0.010900843778959179,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2018,pit,3,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,NON_ST,2018,absolute,5,downside,203,-0.079216527853886526,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2018,pit,5,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,NON_ST,2018,absolute,5,terminal,203,0.043769778310778058,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2018,pit,5,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,NON_ST,2019,absolute,1,downside,244,0.075869959398452758,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2019,pit,1,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,NON_ST,2019,absolute,1,terminal,244,0.093223300249061378,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2019,pit,1,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,NON_ST,2019,absolute,3,downside,244,0.036022617911767009,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2019,pit,3,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,NON_ST,2019,absolute,3,terminal,244,0.060673498300352326,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2019,pit,3,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,NON_ST,2019,absolute,5,downside,244,0.050107183128260402,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2019,pit,5,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,NON_ST,2019,absolute,5,terminal,244,0.039668909458136621,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2019,pit,5,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,ALL_A,NON_ST,2020,absolute,1,downside,243,-0.00040812162024283231,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2020,pit,1,downside,187,0.1102496155384847,0.0046253557918613485,-0.020507968077350242,-0.018360595672070001,0,-0.035259964787953658,-0.0094392058498162824,37,-0.015882612285488894,-0.016244123058510002,0,-0.023384409043356279,-0.0078575828424295412,29
formation_leadership_concentration,ALL_A,NON_ST,2020,absolute,1,terminal,243,0.050450690043337826,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2020,pit,1,terminal,187,0.11489618621517367,0.0047556040131875171,-0.0013089112465232543,-0.0011044555037231999,0.43243243243243246,-0.01717932279336962,0.01116760143668432,37,0.0034466927666642624,0.0019824602959220001,0.55172413793103448,-0.0085374256728284383,0.0156979387567781,29
formation_leadership_concentration,ALL_A,NON_ST,2020,absolute,3,downside,243,0.022629005738792129,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2020,pit,3,downside,187,0.17979218891649754,0.01282599379640512,-0.039930656864983323,-0.033440498158188899,0,-0.073125413666390054,-0.017329293208533679,37,-0.027104663068578203,-0.027436168224279502,0,-0.037803981386879702,-0.012968124202176801,29
formation_leadership_concentration,ALL_A,NON_ST,2020,absolute,3,terminal,243,0.09522280262469035,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2020,pit,3,terminal,187,0.17454552795099448,0.010146383483194419,-0.0035049170945543758,-0.00074574345579159998,0.45945945945945948,-0.039073671411183342,0.038600928946330375,37,0.0066414663886400424,0.0056959292162806997,0.62068965517241381,-0.012103930170488579,0.023399694407638831,29
formation_leadership_concentration,ALL_A,NON_ST,2020,absolute,5,downside,243,0.034166804658607934,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2020,pit,5,downside,187,0.20736330970898373,0.014485767502283864,-0.050379062668474188,-0.048477403982443198,0,-0.082770197775596355,-0.01867186225615812,37,-0.035893295166190324,-0.032432301289562898,0,-0.05789001219204426,-0.016343997324290142,29
formation_leadership_concentration,ALL_A,NON_ST,2020,absolute,5,terminal,243,0.058287795992714025,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2020,pit,5,terminal,187,0.14952891994758846,0.0098064166972951505,0.00058765989028171915,-0.0044690343625913998,0.40540540540540543,-0.044480713256427759,0.050697694677231273,37,0.010394076587576869,0.0092129472921126995,0.62068965517241381,-0.0254333171626905,0.041584623621505459,29
formation_leadership_concentration,ALL_A,NON_ST,2021,absolute,1,downside,243,0.094993652370701537,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2021,pit,1,downside,243,0.094581942430425253,0.0024778499422179641,-0.021339727185596648,-0.020158929094453399,0,-0.032748533192363982,-0.01363788498156592,37,-0.018861877243378684,-0.016798335403532198,0,-0.02746028298765436,-0.011291161715026058,65
formation_leadership_concentration,ALL_A,NON_ST,2021,absolute,1,terminal,243,0.077107387837641178,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2021,pit,1,terminal,243,0.074703451368831886,0.0026864228155530781,-0.00082608436679885359,0.00066894187492460005,0.51351351351351349,-0.014582191056040739,0.01017408915569282,37,0.0018603384487542248,0.0041159673140883004,0.63076923076923075,-0.011690376254061599,0.013004393266824441,65
formation_leadership_concentration,ALL_A,NON_ST,2021,absolute,3,downside,243,0.11969839143212219,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2021,pit,3,downside,243,0.11863701577825687,0.0056805687602459118,-0.038377777709004739,-0.036900563949282303,0,-0.057067104722937599,-0.022560944933062779,37,-0.032697208948758827,-0.029309080811157299,0,-0.048383570058236701,-0.019283820708288518,65
formation_leadership_concentration,ALL_A,NON_ST,2021,absolute,3,terminal,243,0.13113081468769494,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2021,pit,3,terminal,243,0.12929006046430072,0.0061885715704747086,-0.0017237245722336941,-0.0027344069385410001,0.40540540540540543,-0.026196501602090361,0.021163601676923657,37,0.0044648469982410148,0.0067482868366405997,0.67692307692307696,-0.019893328658006477,0.0254845927452673,65
formation_leadership_concentration,ALL_A,NON_ST,2021,absolute,5,downside,243,0.13859408792344707,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2021,pit,5,downside,243,0.13624447976770765,0.0080926160334961958,-0.050339005169042904,-0.048672010236744299,0,-0.075390388194155625,-0.027804561896981307,37,-0.042246389135546708,-0.037998996817089702,0,-0.061146629221657964,-0.02571452290989016,65
formation_leadership_concentration,ALL_A,NON_ST,2021,absolute,5,terminal,243,0.10371808831818767,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2021,pit,5,terminal,243,0.1010952029120479,0.0089150552697190872,-0.0037476173246841185,-0.0047854225053209996,0.45945945945945948,-0.038957966118775264,0.031429932620839256,37,0.0051674379450349682,0.0067577513379896998,0.63076923076923075,-0.018619192418141917,0.031319358984096886,65
formation_leadership_concentration,ALL_A,NON_ST,2022,absolute,1,downside,242,-0.0042010278399062509,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2022,pit,1,downside,242,-0.011180722198697748,-0.0013572604411661512,-0.021196929798007167,-0.019199001851531852,0,-0.031661040791646659,-0.013057348540069093,38,-0.022554190239173318,-0.017612023572780001,0,-0.040486311850150815,-0.010641233077938921,83
formation_leadership_concentration,ALL_A,NON_ST,2022,absolute,1,terminal,242,0.015465861938890987,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2022,pit,1,terminal,242,0.015480022964640251,-0.00088631224389048874,-0.0012326910140180551,-0.0014055490190511,0.44736842105263158,-0.014305036330099221,0.0095676539506942687,38,-0.0021190032579085439,0.00078823380306540004,0.51807228915662651,-0.027483836089800137,0.016750824905044977,83
formation_leadership_concentration,ALL_A,NON_ST,2022,absolute,3,downside,242,-0.05856418241681665,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2022,pit,3,downside,242,-0.066206691588267363,-0.0072399569300034619,-0.034507701098790138,-0.031352309168307751,0,-0.05292470189958514,-0.020832897199516399,38,-0.041747658028793599,-0.035781518382535897,0,-0.077737762153791037,-0.01682051062232872,83
formation_leadership_concentration,ALL_A,NON_ST,2022,absolute,3,terminal,242,-0.027322557059763147,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2022,pit,3,terminal,242,-0.031824139761214398,-0.0039821233374239652,0.0013326993891401707,0.00047789470325810006,0.55263157894736847,-0.02622689202737832,0.024019996332274838,38,-0.0026494239482837945,-0.00075070429055929997,0.49397590361445781,-0.038762816637371217,0.037760564483221667,83
formation_leadership_concentration,ALL_A,NON_ST,2022,absolute,5,downside,242,-0.092415415312435314,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2022,pit,5,downside,242,-0.10137205061534273,-0.0092724112213082993,-0.043292765082485862,-0.040833235741451097,0,-0.062246239581936848,-0.025881106702622898,38,-0.052565176303794162,-0.050265501579134203,0,-0.086481835092856466,-0.020894009124023821,83
formation_leadership_concentration,ALL_A,NON_ST,2022,absolute,5,terminal,242,0.014737678135138214,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2022,pit,5,terminal,242,0.0098373759327858266,-0.0012073687067462181,0.0013102126655570761,0.00066429509400495006,0.55263157894736847,-0.026802621228391967,0.02958145070065489,38,0.00010284395881085798,0.0002547647959573,0.50602409638554213,-0.043272163159721114,0.04494086256159039,83
formation_leadership_concentration,ALL_A,NON_ST,2023,absolute,1,downside,237,-0.098104420914471774,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2023,pit,1,downside,237,-0.10216340168132791,-0.0014122076170159561,-0.014106364881328434,-0.0138145920504685,0,-0.019044568093526899,-0.0095019586205957775,32,-0.01551857249834439,-0.0152486986005694,0.012658227848101266,-0.0215755130700079,-0.010469003127017699,79
formation_leadership_concentration,ALL_A,NON_ST,2023,absolute,1,terminal,237,-0.0044874418336311138,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2023,pit,1,terminal,237,-0.00030920226043911809,0.0005063204627304863,6.1381766508733331e-07,8.2374744617250001e-05,0.5,-0.010158120444643488,0.0098392390146000864,32,0.00050693428039557363,-4.962074775222465e-05,0.48101265822784811,-0.01009322038646376,0.0097444450337988812,79
formation_leadership_concentration,ALL_A,NON_ST,2023,absolute,3,downside,237,-0.10023816434962743,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2023,pit,3,downside,237,-0.10215979582406332,-0.0027169938967874056,-0.025029660606318022,-0.0258200395247139,0,-0.036104444503534019,-0.01396613488756052,32,-0.027746654503105428,-0.027232172560140301,0,-0.038806107135661023,-0.019271385803521321,79
formation_leadership_concentration,ALL_A,NON_ST,2023,absolute,3,terminal,237,-0.036323218409869851,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2023,pit,3,terminal,237,-0.026578323165179996,-0.0015665601313953402,0.0009799034697762837,-0.0014409243836312501,0.4375,-0.016558269963746111,0.02251911428614042,32,-0.00058665666161905659,-0.0025731214374627,0.46835443037974683,-0.01829478000058812,0.018583482172768482,79
formation_leadership_concentration,ALL_A,NON_ST,2023,absolute,5,downside,237,-0.089255740914688117,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2023,pit,5,downside,237,-0.090158601383171236,-0.0040386776201807098,-0.032187303373103472,-0.034748981785820601,0,-0.047284935866003179,-0.016982144363985159,32,-0.036225980993284182,-0.035308051709117098,0,-0.051366562063818316,-0.022286497661340235,79
formation_leadership_concentration,ALL_A,NON_ST,2023,absolute,5,terminal,237,-0.014632413789373291,,,,,,,,,,,,,
formation_leadership_concentration,ALL_A,NON_ST,2023,pit,5,terminal,237,-0.0049950137757817882,-0.0026339353689671086,0.0015838404709158189,-0.0034034062867738498,0.4375,-0.018621105122820409,0.028006836467064294,32,-0.0010500948980512897,0.00031963320971409998,0.51898734177215189,-0.024294464359999959,0.023939341950949881,79
formation_leadership_concentration,CHINEXT_BOARD,ALL_STATUS,2018,absolute,1,downside,197,-0.099722491673180577,,,,,,,,,,,,,
formation_leadership_concentration,CHINEXT_BOARD,ALL_STATUS,2018,pit,1,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,CHINEXT_BOARD,ALL_STATUS,2018,absolute,1,terminal,197,-0.043916320566066772,,,,,,,,,,,,,
formation_leadership_concentration,CHINEXT_BOARD,ALL_STATUS,2018,pit,1,terminal,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,CHINEXT_BOARD,ALL_STATUS,2018,absolute,3,downside,197,-0.097576824915476118,,,,,,,,,,,,,
formation_leadership_concentration,CHINEXT_BOARD,ALL_STATUS,2018,pit,3,downside,0,,,,,,,,0,,,,,,0
formation_leadership_concentration,CHINEXT_BOARD,ALL_STATUS,2018,absolute,3,terminal,197,0.0048658134227387321,,,,,,,,,,,,,
