trade_date,market_view,denominator,available_at,daily_population_count,descriptor_count,descriptor_coverage,hard_valid,down_minute_volume_share__median,down_minute_volume_share__p40,down_minute_volume_share__p60,recovery_speed_30bar__median,recovery_speed_30bar__p40,recovery_speed_30bar__p60,vwap_recovery_count__median,vwap_recovery_count__p40,vwap_recovery_count__p60,downside_excursion__median,downside_excursion__p40,downside_excursion__p60,up_minute_volume_share__median,up_minute_volume_share__p40,up_minute_volume_share__p60,upside_excursion__median,upside_excursion__p40,upside_excursion__p60,late_vwap_acceptance_fraction__median,late_vwap_acceptance_fraction__p40,late_vwap_acceptance_fraction__p60,final30_log_return__median,final30_log_return__p40,final30_log_return__p60,open_close_log_return__median,open_close_log_return__p40,open_close_log_return__p60,downside_realized_volatility__median,downside_realized_volatility__p40,downside_realized_volatility__p60,minute_volume_concentration__median,minute_volume_concentration__p40,minute_volume_concentration__p60,down_minute_volume_share__median__pit_3y_pct,down_minute_volume_share__p40__pit_3y_pct,down_minute_volume_share__p60__pit_3y_pct,recovery_speed_30bar__median__pit_3y_pct,recovery_speed_30bar__p40__pit_3y_pct,recovery_speed_30bar__p60__pit_3y_pct,vwap_recovery_count__median__pit_3y_pct,vwap_recovery_count__p40__pit_3y_pct,vwap_recovery_count__p60__pit_3y_pct,downside_excursion__median__pit_3y_pct,downside_excursion__p40__pit_3y_pct,downside_excursion__p60__pit_3y_pct,up_minute_volume_share__median__pit_3y_pct,up_minute_volume_share__p40__pit_3y_pct,up_minute_volume_share__p60__pit_3y_pct,upside_excursion__median__pit_3y_pct,upside_excursion__p40__pit_3y_pct,upside_excursion__p60__pit_3y_pct,late_vwap_acceptance_fraction__median__pit_3y_pct,late_vwap_acceptance_fraction__p40__pit_3y_pct,late_vwap_acceptance_fraction__p60__pit_3y_pct,final30_log_return__median__pit_3y_pct,final30_log_return__p40__pit_3y_pct,final30_log_return__p60__pit_3y_pct,open_close_log_return__median__pit_3y_pct,open_close_log_return__p40__pit_3y_pct,open_close_log_return__p60__pit_3y_pct,downside_realized_volatility__median__pit_3y_pct,downside_realized_volatility__p40__pit_3y_pct,downside_realized_volatility__p60__pit_3y_pct,minute_volume_concentration__median__pit_3y_pct,minute_volume_concentration__p40__pit_3y_pct,minute_volume_concentration__p60__pit_3y_pct,selling_effort_absorption__median__aligned_mean,selling_effort_absorption__median__aligned_median,selling_effort_absorption__median__aligned_geometric_mean,selling_effort_absorption__median__loo_down_minute_volume_share,selling_effort_absorption__median__loo_recovery_speed_30bar,selling_effort_absorption__median__loo_vwap_recovery_count,selling_effort_absorption__median__loo_downside_excursion,selling_effort_absorption__p40__aligned_mean,selling_effort_absorption__p40__aligned_median,selling_effort_absorption__p40__aligned_geometric_mean,selling_effort_absorption__p40__loo_down_minute_volume_share,selling_effort_absorption__p40__loo_recovery_speed_30bar,selling_effort_absorption__p40__loo_vwap_recovery_count,selling_effort_absorption__p40__loo_downside_excursion,selling_effort_absorption__p60__aligned_mean,selling_effort_absorption__p60__aligned_median,selling_effort_absorption__p60__aligned_geometric_mean,selling_effort_absorption__p60__loo_down_minute_volume_share,selling_effort_absorption__p60__loo_recovery_speed_30bar,selling_effort_absorption__p60__loo_vwap_recovery_count,selling_effort_absorption__p60__loo_downside_excursion,selling_effort_absorption__relative_to_all,selling_effort_absorption__relative_view_rank_pct,rally_effort_distribution__median__aligned_mean,rally_effort_distribution__median__aligned_median,rally_effort_distribution__median__aligned_geometric_mean,rally_effort_distribution__median__loo_up_minute_volume_share,rally_effort_distribution__median__loo_upside_excursion,rally_effort_distribution__median__loo_late_vwap_acceptance_fraction,rally_effort_distribution__median__loo_final30_log_return,rally_effort_distribution__p40__aligned_mean,rally_effort_distribution__p40__aligned_median,rally_effort_distribution__p40__aligned_geometric_mean,rally_effort_distribution__p40__loo_up_minute_volume_share,rally_effort_distribution__p40__loo_upside_excursion,rally_effort_distribution__p40__loo_late_vwap_acceptance_fraction,rally_effort_distribution__p40__loo_final30_log_return,rally_effort_distribution__p60__aligned_mean,rally_effort_distribution__p60__aligned_median,rally_effort_distribution__p60__aligned_geometric_mean,rally_effort_distribution__p60__loo_up_minute_volume_share,rally_effort_distribution__p60__loo_upside_excursion,rally_effort_distribution__p60__loo_late_vwap_acceptance_fraction,rally_effort_distribution__p60__loo_final30_log_return,rally_effort_distribution__relative_to_all,rally_effort_distribution__relative_view_rank_pct,open_close_log_return__relative_view_rank_pct,downside_realized_volatility__relative_view_rank_pct,minute_volume_concentration__relative_view_rank_pct,vwap_defense_recovery__median__aligned_mean,vwap_defense_recovery__relative_view_rank_pct
2018-01-03,CHINEXT_BOARD,ALL_STATUS,2018-01-03T15:30:00,635,635,1,True,0.359783887677,0.335435293013,0.383222693166,0.00247490300531,0.00220859027627,0.00285057710282,5,4,7,0.00865130122798,0.00715211822625,0.0104271968967,0.385458115369,0.363207771272,0.403006157847,0.0149442834543,0.0116126848673,0.0184684217316,1,1,1,-0.000771325048973,-0.00155738216325,0,0.00818846720037,0.00487715038711,0.01092344458,0.000906835971847,0.000852842799274,0.000968202346603,0.0103569302743,0.00968960876332,0.0115038407454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,CHINEXT_BOARD,NON_ST,2018-01-03T15:30:00,635,635,1,True,0.359783887677,0.335435293013,0.383222693166,0.00247490300531,0.00220859027627,0.00285057710282,5,4,7,0.00865130122798,0.00715211822625,0.0104271968967,0.385458115369,0.363207771272,0.403006157847,0.0149442834543,0.0116126848673,0.0184684217316,1,1,1,-0.000771325048973,-0.00155738216325,0,0.00818846720037,0.00487715038711,0.01092344458,0.000906835971847,0.000852842799274,0.000968202346603,0.0103569302743,0.00968960876332,0.0115038407454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,SH_A,ALL_STATUS,2018-01-03T15:30:00,1251,1251,1,True,0.336804008854,0.308875366347,0.364199854879,0.0020590930173,0.00175252958408,0.00250270681054,7,6,9,0.00661158781852,0.005161296858,0.00841864840045,0.348514038083,0.32518792968,0.371039673394,0.0129871827924,0.0104508333086,0.0159493012136,0.933333333333,0.766666666667,1,0,-0.000745451313706,0.000585322162424,0.00652244303688,0.00406232242431,0.00881062104514,0.000868296167777,0.000807753759195,0.000956089654476,0.010304004138,0.00940906781664,0.0112966575038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,SH_A,NON_ST,2018-01-03T15:30:00,1225,1225,1,True,0.339031317143,0.310515260934,0.36603284936,0.00206003473347,0.00175314170643,0.00250715144845,7,6,9,0.00662937443598,0.00516799566817,0.0084900729377,0.350585766742,0.327986981069,0.371790205063,0.0130153559955,0.0105085098544,0.0160930353873,0.933333333333,0.766666666667,1,0,-0.000771722110647,0.000547887972328,0.00653601681238,0.00411227450367,0.00899993602967,0.000865286354164,0.000804108210844,0.000948887372822,0.0101727791432,0.00935396953635,0.0111396130554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,SZ_A,ALL_STATUS,2018-01-03T15:30:00,1815,1815,1,True,0.344387634002,0.31795062144,0.369527632157,0.00224266191891,0.0019327273048,0.00261706027008,6,5,8,0.00730459255053,0.00594060498522,0.00883187758249,0.365784073277,0.34669711712,0.389676274215,0.0145351260188,0.0116734055653,0.0175147466185,1,0.9,1,0,-0.00131043749057,0,0.00743497123875,0.00432907225556,0.0104051863343,0.000884652397436,0.000825430105176,0.00094757185006,0.0106058498197,0.00973486368506,0.0116036534771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,SZ_A,NON_ST,2018-01-03T15:30:00,1797,1797,1,True,0.344648509442,0.318487871218,0.36957990816,0.00224528579123,0.00193972986982,0.00262531743501,6,5,8,0.00730459255053,0.00593002833428,0.0087987903634,0.366138825407,0.347809447147,0.390157307563,0.0145163522366,0.0116718293202,0.0174901152123,1,0.9,1,0,-0.00131808963185,0,0.00744600827222,0.00434182156662,0.0104123654022,0.000882174919285,0.000824546127399,0.000945830110211,0.0105628118983,0.00969941052709,0.0115798099814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,ALL_A,ALL_STATUS,2018-01-04T15:30:00,3065,3063,0.999347471452,True,0.37063066198,0.343377624846,0.395763125906,0.00218046177377,0.00167057901964,0.00279768226027,7,6,9,0.00834495097522,0.00679326050951,0.0101916711124,0.326479618987,0.302432248622,0.352067230926,0.0093978146657,0.0071154308414,0.0124877132765,0.166666666667,0.0666666666667,0.333333333333,0.000688958252901,0,0.00166559496194,0,-0.0021631288645,0.0026990741756,0.00085752566545,0.000800964053866,0.000925271149936,0.011352269416,0.0102498783978,0.0125625139375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,ALL_A,NON_ST,2018-01-04T15:30:00,3021,3019,0.99933796756,True,0.371298172522,0.34409151827,0.396431051913,0.00218306020099,0.00167292628949,0.00279841784605,7,6,9,0.00833830865104,0.00677859615051,0.0101695310511,0.326743314423,0.303026019956,0.352397646798,0.00939493363922,0.00710933998761,0.012478371034,0.166666666667,0.0666666666667,0.333333333333,0.000688958252901,0,0.00167026127396,0,-0.00215400352979,0.00274826440743,0.000854841631789,0.000799169768719,0.000923356563278,0.0112882688205,0.0102063697093,0.0124928025596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,CHINEXT_BOARD,ALL_STATUS,2018-01-04T15:30:00,633,633,1,True,0.408375206724,0.385388171307,0.433696503257,0.00219627801326,0.00167213636185,0.00285213957518,7,5,8,0.0101181045636,0.00842089838905,0.0120441397633,0.324219942877,0.302181979431,0.3461187742,0.00855926762792,0.00631802548305,0.0113244668114,0.0666666666667,0,0.166666666667,0.000652907314749,0,0.00148171232346,-0.00257069306095,-0.00514917661302,0,0.000854499450562,0.00080820039797,0.000922217219812,0.0114015780154,0.0106309676598,0.0126860016632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,CHINEXT_BOARD,NON_ST,2018-01-04T15:30:00,633,633,1,True,0.408375206724,0.385388171307,0.433696503257,0.00219627801326,0.00167213636185,0.00285213957518,7,5,8,0.0101181045636,0.00842089838905,0.0120441397633,0.324219942877,0.302181979431,0.3461187742,0.00855926762792,0.00631802548305,0.0113244668114,0.0666666666667,0,0.166666666667,0.000652907314749,0,0.00148171232346,-0.00257069306095,-0.00514917661302,0,0.000854499450562,0.00080820039797,0.000922217219812,0.0114015780154,0.0106309676598,0.0126860016632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,SH_A,ALL_STATUS,2018-01-04T15:30:00,1249,1248,0.999199359488,True,0.356402918157,0.330070432196,0.384410568697,0.0023200359289,0.00174747482245,0.0030537079464,8,6,9,0.00764746428378,0.00629893986415,0.00954034516522,0.329279222889,0.304376460115,0.355218935714,0.00943574412493,0.00728904972714,0.0129825326426,0.166666666667,0.1,0.34,0.00112049642436,0,0.00199636430596,0.00116180668108,-0.00124199251034,0.00369277104367,0.000864742053095,0.000796863908631,0.000930882150341,0.0112351304188,0.0101365418253,0.0125187491788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,SH_A,NON_ST,2018-01-04T15:30:00,1223,1222,0.999182338512,True,0.356650183113,0.330877485908,0.386244913074,0.00234378575474,0.00176853316697,0.00307768113408,7,6,9,0.00762154039511,0.0063192250816,0.00949625156201,0.330997865574,0.305865005526,0.356294432266,0.009478734672,0.00731169327632,0.0130202855324,0.166666666667,0.1,0.353333333333,0.00112049642436,0,0.00201404946582,0.00131822965865,-0.00123598736772,0.00373000614133,0.000859339571795,0.000795106252354,0.000926497501678,0.0111253296045,0.0100423559278,0.012366652077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,SZ_A,ALL_STATUS,2018-01-04T15:30:00,1816,1815,0.999449339207,True,0.37799704953,0.352013407083,0.403575381225,0.00208664839495,0.00158085366927,0.00270432341171,7,6,9,0.00880202741301,0.00726708523323,0.0107256113621,0.325564036178,0.301650195646,0.351096909657,0.00936045885251,0.00691405414634,0.0120694239126,0.166666666667,0.0333333333333,0.333333333333,0.000249150234604,0,0.00142474099415,0,-0.00290119164125,0.00201333712338,0.000854841631789,0.000803733537772,0.000922993363819,0.0113851878335,0.0103389444556,0.0126238039947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,SZ_A,NON_ST,2018-01-04T15:30:00,1798,1797,0.999443826474,True,0.378824894373,0.352555654731,0.403731452495,0.00208426816914,0.00158078611243,0.00268755415888,7,6,9,0.0087848073126,0.00725050563199,0.0106260584955,0.325419579293,0.30131994261,0.351123599054,0.00930242814864,0.00689272556475,0.0120500166622,0.166666666667,0.0333333333333,0.333333333333,0.000249150234604,0,0.00142568887675,0,-0.00286295679796,0.002014283364,0.000853897054457,0.000801830765766,0.000919563165564,0.0113336335847,0.0102903488007,0.0125686441756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,ALL_A,ALL_STATUS,2018-01-05T15:30:00,3069,3069,1,True,0.372889551949,0.342203770754,0.402859062355,0.00178052206592,0.00142398678274,0.00230955653096,8,6,9,0.00828893998101,0.00647444248266,0.0104591227365,0.333802472928,0.310821729375,0.356207180077,0.0101138567865,0.00796420788874,0.0126157019085,0.5,0.3,0.7,0,-0.00117960001389,0.000321001006442,0,-0.00229236604614,0.00300210192765,0.000889102980753,0.000823464785595,0.00096330975049,0.0115353222597,0.0105669523957,0.0126900784017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,ALL_A,NON_ST,2018-01-05T15:30:00,3025,3025,1,True,0.373911352125,0.344094341674,0.403453300002,0.001777390471,0.00142428772199,0.00229600521793,8,6,9,0.00828893998101,0.0064725597855,0.0104646880047,0.334847115888,0.311673079165,0.357102958719,0.0101156489816,0.00796617146875,0.012622647725,0.5,0.3,0.7,0,-0.00117908877796,0.000307385693088,0,-0.00229795071367,0.00300872864064,0.000887254492709,0.000821364735536,0.00096082253201,0.0114946918187,0.0105460150466,0.0126341027398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
