trade_date,family,nav,cash,positions,industries,industry_hhi
2019-07-25,champion_diffusion_q1_top2,13247171.8271,250013.480876,8,6,0.218779307685
2019-07-26,champion_diffusion_q1_top2,13262138.7217,201340.619711,8,5,0.220332779068
2019-07-29,champion_diffusion_q1_top2,13270287.328,201340.619711,8,5,0.220485838941
2019-07-30,champion_diffusion_q1_top2,13310126.6845,201340.619711,8,5,0.220166844911
2019-07-31,champion_diffusion_q1_top2,13203364.5985,201340.619711,8,5,0.22037335732
2019-08-01,champion_diffusion_q1_top2,13187799.8409,201340.619711,8,5,0.221053907143
2019-08-02,champion_diffusion_q1_top2,13265508.0843,112942.798038,8,5,0.222258464249
2019-08-05,champion_diffusion_q1_top2,13026666.5925,112942.798038,8,5,0.222176150262
2019-08-06,champion_diffusion_q1_top2,12504616.7116,112942.798038,8,5,0.220622090999
2019-08-07,champion_diffusion_q1_top2,12426795.2442,112942.798038,8,5,0.220723933759
2019-08-08,champion_diffusion_q1_top2,12404726.8947,112942.798038,8,5,0.219511107872
2019-08-09,champion_diffusion_q1_top2,12170125.7777,34961.4663714,8,4,0.250116806132
2019-08-12,champion_diffusion_q1_top2,12364404.942,34961.4663714,8,4,0.250131611152
2019-08-13,champion_diffusion_q1_top2,12414355.1417,34961.4663714,8,4,0.25007975027
2019-08-14,champion_diffusion_q1_top2,12440923.6039,34961.4663714,8,4,0.250106151775
2019-08-15,champion_diffusion_q1_top2,12363757.8825,34961.4663714,8,4,0.250162383204
2019-08-16,champion_diffusion_q1_top2,12408712.2027,0,8,5,0.218656180354
2019-08-19,champion_diffusion_q1_top2,12769336.4066,0,8,5,0.218590956079
2019-08-20,champion_diffusion_q1_top2,12713348.8885,0,8,5,0.21860258249
2019-08-21,champion_diffusion_q1_top2,12709933.5789,0,8,5,0.218352908328
2019-08-22,champion_diffusion_q1_top2,12728239.2854,0,8,5,0.217757277011
2019-08-23,champion_diffusion_q1_top2,12854805.6177,64623.4372176,8,4,0.278586022659
2019-08-26,champion_diffusion_q1_top2,12671084.4826,64623.4372176,8,4,0.277005845151
2019-08-27,champion_diffusion_q1_top2,12779846.3814,64623.4372176,8,4,0.276048254805
2019-08-28,champion_diffusion_q1_top2,12573729.8729,64623.4372176,8,4,0.276470736613
2019-08-29,champion_diffusion_q1_top2,12474069.7486,64623.4372176,8,4,0.275872918033
2019-08-30,champion_diffusion_q1_top2,12557326.7994,101938.314405,8,5,0.243208398063
2019-09-02,champion_diffusion_q1_top2,12715899.6825,101938.314405,8,5,0.242234609865
2019-09-03,champion_diffusion_q1_top2,12768916.2849,101938.314405,8,5,0.243051066929
2019-09-04,champion_diffusion_q1_top2,12823390.6766,101938.314405,8,5,0.242948979467
2019-09-05,champion_diffusion_q1_top2,12984346.9896,101938.314405,8,5,0.243251535588
2019-09-06,champion_diffusion_q1_top2,13048274.1049,136744.297959,8,6,0.210893147716
2019-09-09,champion_diffusion_q1_top2,13250102.8808,136744.297959,8,6,0.210816001811
2019-09-10,champion_diffusion_q1_top2,13326277.3139,136744.297959,8,6,0.210117822402
2019-09-11,champion_diffusion_q1_top2,13241050.6047,136744.297959,8,6,0.209558792243
2019-09-12,champion_diffusion_q1_top2,13310942.8167,136744.297959,8,6,0.209998135773
2019-09-16,champion_diffusion_q1_top2,13362146.8809,-2.32830643654e-10,8,7,0.15471475491
2019-09-17,champion_diffusion_q1_top2,13127423.0704,-2.32830643654e-10,8,7,0.154249618328
2019-09-18,champion_diffusion_q1_top2,13312223.3763,-2.32830643654e-10,8,7,0.154114741936
2019-09-19,champion_diffusion_q1_top2,13335432.5318,-2.32830643654e-10,8,7,0.154054651047
2019-09-20,champion_diffusion_q1_top2,13304592.8572,-2.32830643654e-10,8,7,0.154016634556
2019-09-23,champion_diffusion_q1_top2,13144798.021,75706.0831403,8,6,0.184575176233
2019-09-24,champion_diffusion_q1_top2,13085146.2293,75706.0831403,8,6,0.184529696835
2019-09-25,champion_diffusion_q1_top2,12938712.493,75706.0831403,8,6,0.184383172881
2019-09-26,champion_diffusion_q1_top2,12820127.2204,75706.0831403,8,6,0.184733406791
2019-09-27,champion_diffusion_q1_top2,12884590.97,75706.0831403,8,6,0.184818428728
2019-09-30,champion_diffusion_q1_top2,12914360.8333,240771.477827,8,5,0.217767342206
2019-10-08,champion_diffusion_q1_top2,12914118.5017,240771.477827,8,5,0.218046204343
2019-10-09,champion_diffusion_q1_top2,12967569.9101,240771.477827,8,5,0.217624005291
2019-10-10,champion_diffusion_q1_top2,13003585.1988,240771.477827,8,5,0.217319764845
2019-10-11,champion_diffusion_q1_top2,13112307.2364,240771.477827,8,5,0.217513897197
2019-10-14,champion_diffusion_q1_top2,13340762.9376,269673.157294,8,5,0.219249221867
2019-10-15,champion_diffusion_q1_top2,13351849.9196,269673.157294,8,5,0.219745433308
2019-10-16,champion_diffusion_q1_top2,13285078.1794,269673.157294,8,5,0.22023246484
2019-10-17,champion_diffusion_q1_top2,13296232.2315,269673.157294,8,5,0.219694972274
2019-10-18,champion_diffusion_q1_top2,13174868.6318,269673.157294,8,5,0.219857730698
2019-10-21,champion_diffusion_q1_top2,13233122.8642,11832.7020068,8,5,0.219401140315
2019-10-22,champion_diffusion_q1_top2,13274441.7132,11832.7020068,8,5,0.220160654066
2019-10-23,champion_diffusion_q1_top2,13236070.0977,11832.7020068,8,5,0.220530138625
2019-10-24,champion_diffusion_q1_top2,13251218.2036,11832.7020068,8,5,0.219566878645
2019-10-25,champion_diffusion_q1_top2,13232490.6945,11832.7020068,8,5,0.218694397663
2019-10-28,champion_diffusion_q1_top2,13297142.9125,-2.32830643654e-10,8,6,0.188674443078
2019-10-29,champion_diffusion_q1_top2,13134504.8321,-2.32830643654e-10,8,6,0.188653893355
2019-10-30,champion_diffusion_q1_top2,12951379.1683,-2.32830643654e-10,8,6,0.190061481008
2019-10-31,champion_diffusion_q1_top2,12734931.9125,-2.32830643654e-10,8,6,0.189858239281
2019-11-01,champion_diffusion_q1_top2,12785429.9965,-2.32830643654e-10,8,6,0.189705340644
2019-11-04,champion_diffusion_q1_top2,12892582.6966,218871.310217,8,6,0.187098575006
2019-11-05,champion_diffusion_q1_top2,12884627.0503,218871.310217,8,6,0.185970645549
2019-11-06,champion_diffusion_q1_top2,12714967.2648,218871.310217,8,6,0.185812412651
2019-11-07,champion_diffusion_q1_top2,12752063.2924,218871.310217,8,6,0.18561692217
2019-11-08,champion_diffusion_q1_top2,12899183.9725,218871.310217,8,6,0.185640676239
