family,trade_date,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,industry_rank,liquidity_rank,natural_horizon,entry_status,natural_status,natural_net_return
negative_gap_recovery,2021-01-29,2021-01-29 15:00:00,2021-01-29 15:00:00,002258.SZ,农化制品,0.06121809517,19,128,345391222.9,,,5,EXECUTABLE,COMPLETE,0.07084791249
negative_gap_recovery,2021-01-29,2021-01-29 15:00:00,2021-01-29 15:00:00,603326.SH,家居用品,0.06085527572,20,128,62198033.2,,,5,EXECUTABLE,COMPLETE,0.07269592271
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,000708.SZ,特钢Ⅱ,0.129210155,1,209,177472157.5,,,5,EXECUTABLE,COMPLETE,0.05608975597
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,600908.SH,银行Ⅱ,0.1196790027,2,209,354651905.1,,,5,EXECUTABLE,COMPLETE,0.04921936948
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,002243.SZ,化妆品,0.1076779001,3,209,62905969.87,,,5,EXECUTABLE,COMPLETE,0.1182657208
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,000718.SZ,房地产开发,0.1063773707,4,209,370737429.4,,,5,EXECUTABLE,COMPLETE,0.03651548577
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,688036.SH,消费电子,0.1029272633,5,209,646374457.1,,,5,EXECUTABLE,COMPLETE,-0.008286489651
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,002015.SZ,电力,0.09843711038,6,209,90453897.85,,,5,EXECUTABLE,COMPLETE,0.03208386377
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,601818.SH,银行Ⅱ,0.09622168726,7,209,749257980.8,,,5,EXECUTABLE,COMPLETE,-0.01325720652
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,002668.SZ,白色家电,0.09146479383,8,209,351682880.9,,,5,EXECUTABLE,COMPLETE,0.02283648192
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,000923.SZ,冶钢原料,0.08840824461,9,209,313430075.4,,,5,EXECUTABLE,COMPLETE,0.2093506872
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,300239.SZ,生物制品,0.08629488686,10,209,58544885.42,,,5,EXECUTABLE,COMPLETE,0.06784481719
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,600753.SH,物流,0.08075616364,11,209,50739786.78,,,5,EXECUTABLE,COMPLETE,0.02637408111
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,300274.SZ,光伏设备,0.07814666666,12,209,5666192359,,,5,EXECUTABLE,COMPLETE,-0.02332014293
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,300182.SZ,影视院线,0.07356425379,13,209,197131523.3,,,5,EXECUTABLE,COMPLETE,0.09691075366
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,002145.SZ,化学原料,0.07351975254,14,209,967211153.7,,,5,EXECUTABLE,COMPLETE,0.3820783735
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,603016.SH,电网设备,0.06953300214,15,209,52154038.63,,,5,EXECUTABLE,COMPLETE,0.03206257169
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,600177.SH,服装家纺,0.06703540134,16,209,148019639.6,,,5,EXECUTABLE,COMPLETE,0.06555467618
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,300685.SZ,医疗器械,0.06685997196,17,209,205417649.5,,,5,EXECUTABLE,COMPLETE,0.03373178643
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,300313.SZ,养殖业,0.06557676314,18,209,231052712.7,,,5,EXECUTABLE,COMPLETE,0.2066579485
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,600094.SH,房地产开发,0.06308934622,19,209,70982562.02,,,5,EXECUTABLE,COMPLETE,0.03861795126
negative_gap_recovery,2021-02-05,2021-02-05 15:00:00,2021-02-05 15:00:00,000626.SZ,物流,0.06229951352,20,209,72888963.44,,,5,EXECUTABLE,COMPLETE,-0.07365147007
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,300278.SZ,自动化设备,0.1601385476,1,877,80273037.76,,,5,EXECUTABLE,COMPLETE,0.4386781992
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,688155.SH,电池,0.1466243206,2,877,121111937.6,,,5,EXECUTABLE,COMPLETE,-0.1348760406
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,002331.SZ,IT服务Ⅱ,0.1412463473,3,877,275913576.1,,,5,EXECUTABLE,COMPLETE,0.01349514711
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,603353.SH,炼化及贸易,0.1355244264,4,877,101300288.9,,,5,EXECUTABLE,COMPLETE,-0.03515038448
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,688202.SH,医疗服务,0.1331387475,5,877,201792898.8,,,5,EXECUTABLE,COMPLETE,-0.1375626231
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,002184.SZ,自动化设备,0.1301813391,6,877,203301723.4,,,5,EXECUTABLE,COMPLETE,0.1282982752
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,300566.SZ,光学光电子,0.1233463216,7,877,145648695,,,5,EXECUTABLE,COMPLETE,0.09859354572
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,601015.SH,焦炭Ⅱ,0.121663026,8,877,862908822.4,,,5,EXECUTABLE,COMPLETE,-0.2811035706
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,002145.SZ,化学原料,0.1170606351,9,877,1283331619,,,5,EXECUTABLE,COMPLETE,-0.1130920407
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,300258.SZ,汽车零部件,0.1162820805,10,877,52201917.37,,,5,EXECUTABLE,COMPLETE,0.03518842233
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,002612.SZ,服装家纺,0.1146317207,11,877,816274513.4,,,5,EXECUTABLE,COMPLETE,0.01830923066
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,002960.SZ,专用设备,0.111237454,12,877,81309610.04,,,5,EXECUTABLE,COMPLETE,0.05667852113
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,002949.SZ,工程咨询服务Ⅱ,0.1094544075,13,877,67401373.81,,,5,EXECUTABLE,COMPLETE,-0.02588742067
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,601949.SH,出版,0.1077816208,14,877,111159972.8,,,5,EXECUTABLE,COMPLETE,-0.008024436956
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,603906.SH,电池,0.1065846919,15,877,224872272.8,,,5,EXECUTABLE,COMPLETE,-0.09761999502
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,688026.SH,医疗器械,0.1061288403,16,877,147209881.5,,,5,EXECUTABLE,COMPLETE,-0.03561341716
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,002946.SZ,饮料乳品,0.1053912565,17,877,153360191.6,,,5,EXECUTABLE,COMPLETE,-0.05681062118
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,601198.SH,证券Ⅱ,0.1047664622,18,877,188274927.6,,,5,EXECUTABLE,COMPLETE,-0.03674438644
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,600295.SH,冶钢原料,0.1045155386,19,877,396604256.2,,,5,EXECUTABLE,COMPLETE,0.1790244511
negative_gap_recovery,2021-02-19,2021-02-19 15:00:00,2021-02-19 15:00:00,600223.SH,化妆品,0.1045053858,20,877,773518503.1,,,5,EXECUTABLE,COMPLETE,-0.1076978364
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,600722.SH,化学原料,0.2537361941,1,1197,210891672.8,,,5,EXECUTABLE,COMPLETE,0.1697477226
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,300285.SZ,电子化学品Ⅱ,0.203746447,2,1197,758015983.6,,,5,EXECUTABLE,COMPLETE,-0.0323614198
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,603655.SH,汽车零部件,0.1787221398,3,1197,74383462,,,5,EXECUTABLE,COMPLETE,0.08408436097
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,002735.SZ,包装印刷,0.1778799251,4,1197,52469276.22,,,5,EXECUTABLE,COMPLETE,0.01400812832
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,600010.SH,普钢,0.1643030513,5,1197,1122246803,,,5,EXECUTABLE,COMPLETE,0.3540500698
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,000798.SZ,渔业,0.1625442971,6,1197,159265183.2,,,5,EXECUTABLE,COMPLETE,0.007456351664
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,603906.SH,电池,0.1616690492,7,1197,194268173.7,,,5,EXECUTABLE,COMPLETE,-0.01623063955
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,002813.SZ,汽车零部件,0.15843225,8,1197,250015495.1,,,5,EXECUTABLE,COMPLETE,0.04749971755
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,300331.SZ,光学光电子,0.1577280345,9,1197,61558128.69,,,5,EXECUTABLE,COMPLETE,0.05108136668
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,600295.SH,冶钢原料,0.1574828416,10,1197,502661141.9,,,5,EXECUTABLE,COMPLETE,0.1711852677
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,002017.SZ,通信设备,0.1557470418,11,1197,167045070.1,,,5,EXECUTABLE,COMPLETE,-0.1314165192
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,603214.SH,专业连锁Ⅱ,0.1523630717,12,1197,54159807.83,,,5,EXECUTABLE,COMPLETE,-0.105201177
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,600292.SH,环境治理,0.1514465849,13,1197,223249704.8,,,5,EXECUTABLE,COMPLETE,-0.03549591814
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,300135.SZ,炼化及贸易,0.147545456,14,1197,53700545.72,,,5,EXECUTABLE,COMPLETE,0.03129960551
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,300278.SZ,自动化设备,0.1468773921,15,1197,135679279.8,,,5,EXECUTABLE,COMPLETE,0.03759952622
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,600746.SH,化学原料,0.1402628899,16,1197,196069371.3,,,5,EXECUTABLE,COMPLETE,0.03790840755
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,000995.SZ,白酒Ⅱ,0.1401117399,17,1197,283174965.1,,,5,EXECUTABLE,COMPLETE,-0.08144874373
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,600980.SH,专用设备,0.1353583092,18,1197,169674601.4,,,5,EXECUTABLE,COMPLETE,0.02981189137
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,002442.SZ,橡胶,0.1353069958,19,1197,98717352.73,,,5,EXECUTABLE,COMPLETE,-0.001788458481
negative_gap_recovery,2021-02-26,2021-02-26 15:00:00,2021-02-26 15:00:00,000960.SZ,小金属,0.1321257702,20,1197,1071739243,,,5,EXECUTABLE,COMPLETE,-0.1022614224
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,002532.SZ,工业金属,0.2103084516,1,1329,680325261.5,,,5,EXECUTABLE,COMPLETE,-0.028033588
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,300293.SZ,专用设备,0.1830918352,2,1329,220057050.5,,,5,EXECUTABLE,COMPLETE,-0.08576304182
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,600191.SH,农产品加工,0.1667461319,3,1329,84846960.05,,,5,EXECUTABLE,COMPLETE,-0.1221995569
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,603330.SH,塑料,0.1516591293,4,1329,57848130.06,,,5,EXECUTABLE,COMPLETE,-0.09727373048
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,600793.SH,造纸,0.1446057409,5,1329,266095925.7,,,5,EXECUTABLE,COMPLETE,-0.07371257485
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,600381.SH,食品加工,0.1405451987,6,1329,106759604.6,,,5,EXECUTABLE,COMPLETE,-0.1089884652
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,300062.SZ,电网设备,0.1335512777,7,1329,197666972.2,,,5,EXECUTABLE,COMPLETE,-0.01828878129
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,600884.SH,电池,0.1303816923,8,1329,590937668.2,,,5,EXECUTABLE,COMPLETE,-0.005163790067
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,603658.SH,医疗器械,0.1289138008,9,1329,385010380.7,,,5,EXECUTABLE,COMPLETE,-0.06709061441
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,601218.SH,风电设备,0.1255861046,10,1329,228165589.2,,,5,EXECUTABLE,COMPLETE,-0.02206474148
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,600616.SH,非白酒,0.1245552175,11,1329,175888661.7,,,5,EXECUTABLE,COMPLETE,0.07614655746
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,603179.SH,汽车零部件,0.1231477487,12,1329,79696919.81,,,5,EXECUTABLE,COMPLETE,-0.04320983034
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,600295.SH,冶钢原料,0.1207460488,13,1329,636659805.1,,,5,EXECUTABLE,COMPLETE,0.01419595591
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,603655.SH,汽车零部件,0.1204068571,14,1329,121777495,,,5,EXECUTABLE,COMPLETE,-0.1628364789
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,300751.SZ,光伏设备,0.1204023488,15,1329,424982838.1,,,5,EXECUTABLE,COMPLETE,-0.131906205
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,000027.SZ,电力,0.1173056882,16,1329,313545115.5,,,5,EXECUTABLE,COMPLETE,0.1441525979
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,002646.SZ,白酒Ⅱ,0.117301844,17,1329,224992745.6,,,5,EXECUTABLE,COMPLETE,0.005263240495
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,603801.SH,家居用品,0.1160317802,18,1329,266443311.3,,,5,EXECUTABLE,COMPLETE,-0.05529582345
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,603486.SH,小家电,0.1155295286,19,1329,486529425.7,,,5,EXECUTABLE,COMPLETE,-0.01519710579
negative_gap_recovery,2021-03-05,2021-03-05 15:00:00,2021-03-05 15:00:00,603222.SH,医疗器械,0.1152014055,20,1329,325948134.7,,,5,EXECUTABLE,COMPLETE,-0.1354024934
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,002630.SZ,其他电源设备Ⅱ,0.1647088131,1,447,89305053.38,,,5,EXECUTABLE,COMPLETE,-0.003992015968
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,002207.SZ,油服工程,0.142519949,2,447,62534156.8,,,5,EXECUTABLE,COMPLETE,-0.09707687429
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,600121.SH,煤炭开采,0.1283595983,3,447,657495415.7,,,5,EXECUTABLE,COMPLETE,-0.1389717
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,603032.SH,电池,0.1134098508,4,447,74001377.67,,,5,EXECUTABLE,COMPLETE,-0.03233993551
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,000550.SZ,商用车,0.1093383331,5,447,347167103.4,,,5,EXECUTABLE,COMPLETE,-0.06932325451
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,600722.SH,化学原料,0.1078382093,6,447,755996132.8,,,5,EXECUTABLE,COMPLETE,0.003871204959
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,600109.SH,证券Ⅱ,0.1005217431,7,447,815253417.3,,,5,EXECUTABLE,COMPLETE,-0.06785817678
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,600025.SH,电力,0.1000796735,8,447,195772080.6,,,5,EXECUTABLE,COMPLETE,-0.04988316882
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,600674.SH,电力,0.09965598224,9,447,144833786.3,,,5,EXECUTABLE,COMPLETE,-0.05490616212
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,002658.SZ,环保设备Ⅱ,0.09754621459,10,447,125595470,,,5,EXECUTABLE,COMPLETE,-0.040137467
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,000911.SZ,农产品加工,0.09702363007,11,447,126164198.1,,,5,EXECUTABLE,COMPLETE,-0.05022023464
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,000929.SZ,非白酒,0.09008758487,12,447,61537887.79,,,5,EXECUTABLE,COMPLETE,-0.06556341862
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,300172.SZ,环境治理,0.08722539269,13,447,100222776.8,,,5,EXECUTABLE,COMPLETE,-0.02451199028
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,300062.SZ,电网设备,0.08076401873,14,447,232548138.2,,,5,EXECUTABLE,COMPLETE,-0.0339980874
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,300621.SZ,装修装饰Ⅱ,0.08076158075,15,447,68304869.65,,,5,EXECUTABLE,COMPLETE,-0.0004220948783
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,002138.SZ,元件,0.07846591479,16,447,735493021.2,,,5,EXECUTABLE,COMPLETE,-0.04918901692
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,300234.SZ,装修建材,0.07835387413,17,447,365291746.2,,,5,EXECUTABLE,COMPLETE,0.0916247505
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,300187.SZ,环境治理,0.07789837695,18,447,67300428.13,,,5,EXECUTABLE,COMPLETE,-0.08388570453
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,002096.SZ,化学制品,0.07609353343,19,447,137571652.8,,,5,EXECUTABLE,COMPLETE,0.09759379249
negative_gap_recovery,2021-03-12,2021-03-12 15:00:00,2021-03-12 15:00:00,000402.SZ,房地产开发,0.07598613369,20,447,95183300.48,,,5,EXECUTABLE,COMPLETE,-0.02289435727
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,600744.SH,电力,0.3028468535,1,1124,504735695.9,,,5,EXECUTABLE,COMPLETE,-0.03445097572
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,300881.SZ,特钢Ⅱ,0.1982627816,2,1124,156204780.5,,,5,EXECUTABLE,COMPLETE,-0.1235129741
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,000993.SZ,电力,0.1687731484,3,1124,190354061.6,,,5,EXECUTABLE,COMPLETE,-0.04734765763
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,601388.SH,工业金属,0.1669741614,4,1124,535200073.4,,,5,EXECUTABLE,COMPLETE,-0.1662879598
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,600526.SH,环保设备Ⅱ,0.1662351323,5,1124,75211641.06,,,5,EXECUTABLE,COMPLETE,0.2081753652
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,002366.SZ,其他电源设备Ⅱ,0.1554789004,6,1124,251534707.2,,,5,EXECUTABLE,COMPLETE,-0.01573277806
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,002647.SZ,多元金融,0.1437305683,7,1124,1151500886,,,5,EXECUTABLE,COMPLETE,-0.2063859461
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,600255.SH,金属新材料,0.1374438473,8,1124,145476588,,,5,EXECUTABLE,COMPLETE,-0.1566647726
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,601016.SH,电力,0.1357485315,9,1124,891799001.5,,,5,EXECUTABLE,COMPLETE,0.01325487553
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,601991.SH,电力,0.1351548456,10,1124,158499949,,,5,EXECUTABLE,COMPLETE,-0.007426526258
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,300234.SZ,装修建材,0.1346382808,11,1124,671840217.8,,,5,EXECUTABLE,COMPLETE,-0.1464068266
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,600956.SH,电力,0.1267454049,12,1124,114537062.3,,,5,NEXT_OPEN_NOT_EXECUTABLE,INCOMPLETE,
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,300840.SZ,服装家纺,0.1230836753,13,1124,75139442.55,,,5,EXECUTABLE,COMPLETE,0.01166848693
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,002578.SZ,工业金属,0.1217193745,14,1124,108925351.8,,,5,EXECUTABLE,COMPLETE,-0.1299508711
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,600509.SH,电力,0.120114532,15,1124,160101672,,,5,EXECUTABLE,COMPLETE,0.03355945201
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,000969.SZ,金属新材料,0.1193344927,16,1124,116527620.6,,,5,EXECUTABLE,COMPLETE,-0.07845990262
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,000691.SZ,化学原料,0.1114850212,17,1124,77932048.7,,,5,EXECUTABLE,COMPLETE,-0.01136985289
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,605255.SH,汽车零部件,0.1069123467,18,1124,76250672.09,,,5,EXECUTABLE,COMPLETE,-0.05467509806
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,000612.SZ,工业金属,0.1049648731,19,1124,1089269571,,,5,EXECUTABLE,COMPLETE,-0.1691835841
negative_gap_recovery,2021-03-19,2021-03-19 15:00:00,2021-03-19 15:00:00,603126.SH,环保设备Ⅱ,0.1033990159,20,1124,733267458.3,,,5,EXECUTABLE,COMPLETE,0.01658279685
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,300141.SZ,电网设备,0.1827526842,1,755,56201832.3,,,5,EXECUTABLE,COMPLETE,-0.0868157076
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,000037.SZ,电力,0.1420049078,2,755,123154088.4,,,5,EXECUTABLE,COMPLETE,-0.1261112557
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,300474.SZ,军工电子Ⅱ,0.1328105134,3,755,436379129.6,,,5,EXECUTABLE,COMPLETE,0.02965038446
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,000565.SZ,化学制品,0.1283452405,4,755,59959888.8,,,5,EXECUTABLE,COMPLETE,-0.07106326068
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,003003.SZ,包装印刷,0.123373345,5,755,67415043.41,,,5,EXECUTABLE,COMPLETE,-0.01967718107
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,002996.SZ,工业金属,0.1203145365,6,755,329913843.2,,,5,EXECUTABLE,COMPLETE,-0.1212879785
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,300465.SZ,软件开发,0.1186039839,7,755,143108962,,,5,EXECUTABLE,COMPLETE,-0.00949482251
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,600710.SH,贸易Ⅱ,0.1182843081,8,755,264181100.1,,,5,EXECUTABLE,COMPLETE,-0.1415287786
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,002941.SZ,基础建设,0.1174573091,9,755,91205145.83,,,5,EXECUTABLE,COMPLETE,0.1153001626
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,002900.SZ,化学制药,0.1166449498,10,755,120102741.9,,,5,EXECUTABLE,COMPLETE,0.4482725536
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,300537.SZ,电子化学品Ⅱ,0.1163245738,11,755,121393807.6,,,5,EXECUTABLE,COMPLETE,0.01464297212
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,300881.SZ,特钢Ⅱ,0.1106624597,12,755,245370395.8,,,5,EXECUTABLE,COMPLETE,-0.0931085198
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,600237.SH,元件,0.108856504,13,755,189801074.3,,,5,EXECUTABLE,COMPLETE,-0.01080232697
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,002060.SZ,电力,0.1077174298,14,755,96799671.87,,,5,NEXT_OPEN_NOT_EXECUTABLE,INCOMPLETE,
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,002756.SZ,能源金属,0.1053857679,15,755,590655539,,,5,EXECUTABLE,COMPLETE,0.04454041872
negative_gap_recovery,2021-03-26,2021-03-26 15:00:00,2021-03-26 15:00:00,300369.SZ,软件开发,0.1027286085,16,755,360395915.2,,,5,EXECUTABLE,COMPLETE,-0.04145249324
