role,market_view,denominator,scope,scope_value,direction,horizon,outcome,n,mean,median,positive,p10,p90
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2021,DOWN,1,terminal,8,0.0048177015177563879,0.0060664403904657511,0.75,-0.012914485007241624,0.021275962947442075
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2022,DOWN,1,terminal,5,0.0060187930661249004,0.0053847976420312998,1,0.0024685161571918806,0.009663001371059441
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,3,downside,13,0.0088487084918805071,0.011933130163381746,0.69230769230769229,-0.011440976127105165,0.026069630954474024
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2021,DOWN,3,downside,8,0.0078511465885008121,0.0065918825167802838,0.625,-0.0091938912072934229,0.030993357461898231
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2022,DOWN,3,downside,5,0.010444807537288023,0.016051125834002804,0.80000000000000004,-0.0022000674176337175,0.017577147362435742
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,3,terminal,13,0.010822956574523254,0.016748183380646903,0.69230769230769229,-0.023994842196571459,0.04132510905771529
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2021,DOWN,3,terminal,8,0.0055642321381489251,0.0061192574584418118,0.625,-0.025553176859496339,0.04098332633284283
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2022,DOWN,3,terminal,5,0.01923691567272218,0.027943831148928299,0.80000000000000004,-0.0059068021842645368,0.037307373705622017
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,5,downside,13,0.020124283203534873,0.025618860730885998,0.69230769230769229,-0.018623723307796977,0.048834255895980776
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2021,DOWN,5,downside,8,0.01403511339514176,0.011332642779181914,0.625,-0.022498803452866537,0.051448727670666376
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2022,DOWN,5,downside,5,0.029866954896963858,0.031847499362094994,0.80000000000000004,0.0068702530603817584,0.048777163002591155
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,overall,ALL,DOWN,5,terminal,13,0.031021577844820035,0.044983198935662896,0.69230769230769229,-0.032948942948545529,0.082777485163190959
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2021,DOWN,5,terminal,8,0.011851143571436237,-0.0019597927578013192,0.5,-0.042729592559469551,0.071290468401476861
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2022,DOWN,5,terminal,5,0.061694272682234118,0.055991102007169204,1,0.0438536436334655,0.084766641486466385
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,overall,ALL,UP,1,downside,9,0.010294128574724292,0.0143205306548383,0.77777777777777779,-0.010695718945207646,0.028204568346569321
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2020,UP,1,downside,3,0.014379442372194365,0.0143205306548383,1,0.011086912313003098,0.01769553711832806
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2022,UP,1,downside,6,0.008251471675989254,0.012754297862167033,0.66666666666666663,-0.016482785917441574,0.028482903083242299
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,overall,ALL,UP,1,terminal,9,0.013114811682413597,0.013505130228787767,0.66666666666666663,-0.0084716290632322628,0.031425923129913498
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2020,UP,1,terminal,3,-0.0025310182934570003,-0.0021391352103123,0.33333333333333331,-0.0078070608257284606,0.00258827100555658
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2022,UP,1,terminal,6,0.020937726670348895,0.028161356748543465,0.83333333333333337,0.0026108022285715321,0.032041021033931694
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,overall,ALL,UP,3,downside,9,0.019567452253592861,0.0145807605800954,0.77777777777777779,-0.0029973380130759639,0.054896541627411088
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2020,UP,3,downside,3,0.015504663594017483,0.0145807605800954,1,0.0069295476191370805,0.02444934077446672
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2022,UP,3,downside,6,0.021598846583380543,0.015615189095272503,0.66666666666666663,-0.0069681292455786026,0.056149479900447732
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,overall,ALL,UP,3,terminal,9,0.027508715299705916,0.0050260595834402998,0.66666666666666663,-0.0075738641681008106,0.076855921594964779
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2020,UP,3,terminal,3,0.012598966851039534,0.0050260595834402998,0.66666666666666663,0.00081803768468014047,0.027409058924438619
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2022,UP,3,terminal,6,0.034963589524039107,0.033488589726636112,0.66666666666666663,-0.011163700927801534,0.082565879773282738
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,overall,ALL,UP,5,downside,9,0.030883278641734364,0.021184255479013245,1,0.0026608501844087281,0.080515313956853976
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2020,UP,5,downside,3,0.020990007796559879,0.014321542807779988,1,0.0047482738238063954,0.039899127764825314
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2022,UP,5,downside,6,0.035829914064321615,0.022575808425015335,1,0.0038365542493830271,0.081077379518566473
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,overall,ALL,UP,5,terminal,9,0.037688706843465959,0.019762607482835801,0.77777777777777779,-0.023474593950580422,0.10606171957576405
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2020,UP,5,terminal,3,-0.0015867721313643824,-0.0225634330528462,0.33333333333333331,-0.026208076643783079,0.031425196749647048
stock_industry_divergence,CHINEXT_BOARD,ALL_STATUS,year,2022,UP,5,terminal,6,0.057326446330881131,0.059661369212376296,1,0.0055486527547962865,0.10676931702547081
stock_industry_divergence,CHINEXT_BOARD,NON_ST,overall,ALL,DOWN,1,downside,11,-0.0059108541301402502,-0.0063102186802700983,0.45454545454545453,-0.026120042349839799,0.012020749099942997
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2021,DOWN,1,downside,8,-0.0026907417566663259,-0.0032229633264885494,0.5,-0.019910287676396504,0.014920637266376116
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2022,DOWN,1,downside,3,-0.014497820459404049,-0.0063102186802700983,0.33333333333333331,-0.033420060253928255,0.0011493786234665808
stock_industry_divergence,CHINEXT_BOARD,NON_ST,overall,ALL,DOWN,1,terminal,11,-0.011199306118565906,-0.0088334558950531987,0.36363636363636365,-0.040306927780731402,0.012648607102556098
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2021,DOWN,1,terminal,8,-0.0065090944526859217,-0.007191068485679384,0.5,-0.0292546183577451,0.018660686090342125
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2022,DOWN,1,terminal,3,-0.023706537227579195,-0.0088334558950531987,0,-0.050725097557701673,-0.00263720943046712
stock_industry_divergence,CHINEXT_BOARD,NON_ST,overall,ALL,DOWN,3,downside,11,-0.014897125609904655,-0.0032406305987719014,0.45454545454545453,-0.029223445572847499,0.015191498454526234
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2021,DOWN,3,downside,8,-0.0018876472104996595,0.00083538006100393122,0.5,-0.024839467792752579,0.019073174671209003
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2022,DOWN,3,downside,3,-0.049589068008317978,-0.018179883875723498,0.33333333333333331,-0.11473098872526893,0.0029891790555951802
stock_industry_divergence,CHINEXT_BOARD,NON_ST,overall,ALL,DOWN,3,terminal,11,-0.018545163579553936,-0.013579803467375699,0.45454545454545453,-0.034836970837584802,0.018026198308089499
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2021,DOWN,3,terminal,8,-0.0043282597632161926,-0.0063865711928298308,0.5,-0.032581164222321622,0.024787501272333645
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2022,DOWN,3,terminal,3,-0.056456907089787921,-0.016649101143274302,0.33333333333333331,-0.1354273730953815,0.0065904365372002217
stock_industry_divergence,CHINEXT_BOARD,NON_ST,overall,ALL,DOWN,5,downside,11,-0.017027390030760241,-0.011591553109649905,0.45454545454545453,-0.032727113174550404,0.028049219823978302
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2021,DOWN,5,downside,8,0.0024659363914307335,-0.0002213666903786507,0.5,-0.023245295808243589,0.033977187796099831
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2022,DOWN,5,downside,3,-0.069009593823269502,-0.015977143666843597,0.33333333333333331,-0.16779011244770128,0.0085579447385919251
stock_industry_divergence,CHINEXT_BOARD,NON_ST,overall,ALL,DOWN,5,terminal,11,-0.0127017708695374,-0.00059631071034666958,0.45454545454545453,-0.050693563485342798,0.044749358203582203
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2021,DOWN,5,terminal,8,0.0033750160234423468,0.00096657737560991615,0.5,-0.037811140838394403,0.047078008270214439
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2022,DOWN,5,terminal,3,-0.055573202584150057,-0.013907073813503399,0.33333333333333331,-0.14641355292364858,0.0186006962470898
stock_industry_divergence,CHINEXT_BOARD,NON_ST,overall,ALL,UP,1,downside,11,0.013189439479051629,0.0111399153962005,0.90909090909090906,0.0010711107333335017,0.026844627549011832
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2020,UP,1,downside,3,0.0077573307096317516,0.010421740560784251,0.66666666666666663,-0.0023593375866985092,0.016808235065501012
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2022,UP,1,downside,7,0.017248675915334171,0.015523019463450832,1,0.0074393535862324221,0.027085806055661903
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2023,UP,1,downside,1,0.0010711107333335017,0.0010711107333335017,1,0.0010711107333335017,0.0010711107333335017
stock_industry_divergence,CHINEXT_BOARD,NON_ST,overall,ALL,UP,1,terminal,11,0.010570699596879105,0.0058826551066346001,0.63636363636363635,-0.0089199470811493001,0.030456272499323797
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2020,UP,1,terminal,3,-0.0076966803488067344,-0.0089199470811493001,0.33333333333333331,-0.016072041994975302,0.0011679879902988604
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2022,UP,1,terminal,7,0.020390216083327577,0.023818069129709501,0.8571428571428571,0.0032627775579809211,0.032967897019534557
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2023,UP,1,terminal,1,-0.0033637759712026997,-0.0033637759712026997,0,-0.0033637759712026997,-0.0033637759712026997
stock_industry_divergence,CHINEXT_BOARD,NON_ST,overall,ALL,UP,3,downside,11,0.021601012057158205,0.017903720740938191,0.81818181818181823,-0.00041702470353309831,0.048127804534485244
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2020,UP,3,downside,3,0.012241686928432048,0.0049124834849541971,1,0.0047775177659813957,0.022637537468273843
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2022,UP,3,downside,7,0.028757585220996744,0.024323925594008526,0.8571428571428571,0.0058333721199216593,0.051786509694804209
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2023,UP,3,downside,1,-0.00041702470353309831,-0.00041702470353309831,0,-0.00041702470353309831,-0.00041702470353309831
stock_industry_divergence,CHINEXT_BOARD,NON_ST,overall,ALL,UP,3,terminal,11,0.019586016691192087,0.0053047310214837506,0.54545454545454541,-0.0086724575874823004,0.074096572667003549
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2020,UP,3,terminal,3,0.0042153836414286503,0.0053047310214837506,0.66666666666666663,0.0006058814829973916,0.0073891468478378694
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2022,UP,3,terminal,7,0.030210355752329904,0.025942216554914299,0.5714285714285714,-0.015623011922886699,0.076952535131905656
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2023,UP,3,terminal,1,-0.0086724575874823004,-0.0086724575874823004,0,-0.0086724575874823004,-0.0086724575874823004
stock_industry_divergence,CHINEXT_BOARD,NON_ST,overall,ALL,UP,5,downside,11,0.031609353424404081,0.029812067912353066,0.81818181818181823,-0.0031866683841264981,0.074010027156536151
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2020,UP,5,downside,3,0.02531624790442288,0.027534711846777901,1,0.0071315108630193389,0.042613599368884418
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2022,UP,5,downside,7,0.039277258905614683,0.032907297642421063,0.8571428571428571,0.00066276214645689946,0.075529227959645867
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2023,UP,5,downside,1,-0.0031866683841264981,-0.0031866683841264981,0,-0.0031866683841264981,-0.0031866683841264981
stock_industry_divergence,CHINEXT_BOARD,NON_ST,overall,ALL,UP,5,terminal,11,0.028084062776107286,0.028155079544450769,0.72727272727272729,-0.022903480750676199,0.077506699912997551
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2020,UP,5,terminal,3,0.013709078531156519,0.019033184201744997,0.66666666666666663,-0.01451614776019196,0.0398046625542696
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2022,UP,5,terminal,7,0.041196037019905075,0.029085147824472832,0.8571428571428571,-0.00521563389920357,0.087289894408822025
stock_industry_divergence,CHINEXT_BOARD,NON_ST,year,2023,UP,5,terminal,1,-0.0205748041956249,-0.0205748041956249,0,-0.0205748041956249,-0.0205748041956249
stock_industry_divergence,SH_A,ALL_STATUS,overall,ALL,DOWN,1,downside,12,-0.0038086301812465181,-0.00042174369653438185,0.41666666666666669,-0.01809547444523615,0.0036813168689139222
stock_industry_divergence,SH_A,ALL_STATUS,year,2022,DOWN,1,downside,7,-0.0060697214062946803,-0.00034571214957579768,0.42857142857142855,-0.019297364187961151,0.0018596943224737114
stock_industry_divergence,SH_A,ALL_STATUS,year,2023,DOWN,1,downside,5,-0.00064310246617909261,-0.00049777524349296602,0.40000000000000002,-0.0050857833496250598,0.0039153367592894613
stock_industry_divergence,SH_A,ALL_STATUS,overall,ALL,DOWN,1,terminal,12,-0.0038115805853392924,4.0540524159024928e-05,0.5,-0.028894997493117993,0.010933643700427671
stock_industry_divergence,SH_A,ALL_STATUS,year,2022,DOWN,1,terminal,7,-0.0053806335664831019,0.0010645908303428498,0.5714285714285714,-0.03222119523224673,0.0096063938741857008
stock_industry_divergence,SH_A,ALL_STATUS,year,2023,DOWN,1,terminal,5,-0.0016149064117379596,-0.0062673467976072997,0.40000000000000002,-0.011694949946930459,0.01031633422554488
stock_industry_divergence,SH_A,ALL_STATUS,overall,ALL,DOWN,3,downside,12,-0.0081692098665754522,-0.0015211999430049996,0.33333333333333331,-0.035091726762376228,0.0062239120931933999
stock_industry_divergence,SH_A,ALL_STATUS,year,2022,DOWN,3,downside,7,-0.015100569387692929,-0.0041892062455306488,0.2857142857142857,-0.045089849506399243,0.0024623101164562814
stock_industry_divergence,SH_A,ALL_STATUS,year,2023,DOWN,3,downside,5,0.0015346934629890193,-0.00022411032009080067,0.40000000000000002,-0.0037954538093177815,0.0075504172702306202
stock_industry_divergence,SH_A,ALL_STATUS,overall,ALL,DOWN,3,terminal,12,-0.0016223692191121846,0.0096329058432786004,0.58333333333333337,-0.035678615643903344,0.021313662322199129
stock_industry_divergence,SH_A,ALL_STATUS,year,2022,DOWN,3,terminal,7,-0.011854294241775049,-0.0013993730981177992,0.42857142857142855,-0.052574247497653881,0.014560619221745702
stock_industry_divergence,SH_A,ALL_STATUS,year,2023,DOWN,3,terminal,5,0.012702325812615827,0.020633465093642098,0.80000000000000004,-0.0030352881879902194,0.022742468257434503
stock_industry_divergence,SH_A,ALL_STATUS,overall,ALL,DOWN,5,downside,12,-0.0060522778065462282,0.0020876779464046175,0.58333333333333337,-0.058169195668447672,0.014521397020755143
stock_industry_divergence,SH_A,ALL_STATUS,year,2022,DOWN,5,downside,7,-0.018117967268876795,-0.0036817275899064944,0.2857142857142857,-0.065249946731997133,0.0059732834610578441
stock_industry_divergence,SH_A,ALL_STATUS,year,2023,DOWN,5,downside,5,0.010839687440716568,0.014300712351343101,1,0.0019022545525306204,0.018524237867742564
stock_industry_divergence,SH_A,ALL_STATUS,overall,ALL,DOWN,5,terminal,12,0.0026387077426664306,0.0119605141848079,0.66666666666666663,-0.063944554067516576,0.041563382840152617
stock_industry_divergence,SH_A,ALL_STATUS,year,2022,DOWN,5,terminal,7,-0.016544488024279994,-0.0114527444188937,0.42857142857142855,-0.06996583256509134,0.026838218629740382
stock_industry_divergence,SH_A,ALL_STATUS,year,2023,DOWN,5,terminal,5,0.029495181816391419,0.034606522293133102,1,0.010938779823797559,0.044901741582449521
stock_industry_divergence,SH_A,ALL_STATUS,overall,ALL,UP,1,downside,17,0.0014790837684108291,-0.0026892958908754996,0.41176470588235292,-0.013181135264538521,0.021407782094687633
stock_industry_divergence,SH_A,ALL_STATUS,year,2021,UP,1,downside,1,-0.0074825174726346998,-0.0074825174726346998,0,-0.0074825174726346998,-0.0074825174726346998
stock_industry_divergence,SH_A,ALL_STATUS,year,2022,UP,1,downside,11,0.005683543804195482,-0.0023283899678652013,0.45454545454545453,-0.013880136754897602,0.0393539529473272
stock_industry_divergence,SH_A,ALL_STATUS,year,2023,UP,1,downside,5,-0.0059784080621063012,-0.0077529468797742015,0.40000000000000002,-0.011767186211181762,0.00046324741018981887
stock_industry_divergence,SH_A,ALL_STATUS,overall,ALL,UP,1,terminal,17,-0.0043956878936481864,-0.0012033353064803999,0.41176470588235292,-0.026652315354154299,0.016674364672114649
stock_industry_divergence,SH_A,ALL_STATUS,year,2021,UP,1,terminal,1,-0.0102138848648935,-0.0102138848648935,0,-0.0102138848648935,-0.0102138848648935
stock_industry_divergence,SH_A,ALL_STATUS,year,2022,UP,1,terminal,11,-0.0029445300653324524,0.002609950918322201,0.54545454545454541,-0.030471181918865803,0.019095735289638469
stock_industry_divergence,SH_A,ALL_STATUS,year,2023,UP,1,terminal,5,-0.0064245957216937395,-0.0012033353064803999,0.20000000000000001,-0.016576871270175979,0.0005414501984855203
stock_industry_divergence,SH_A,ALL_STATUS,overall,ALL,UP,3,downside,17,-0.0042584406614454735,-0.0043076746309204696,0.41176470588235292,-0.024905495003347759,0.018399913057858867
stock_industry_divergence,SH_A,ALL_STATUS,year,2021,UP,3,downside,1,-0.0097138872407717056,-0.0097138872407717056,0,-0.0097138872407717056,-0.0097138872407717056
stock_industry_divergence,SH_A,ALL_STATUS,year,2022,UP,3,downside,11,0.001897802088083639,0.0063451806438146012,0.63636363636363635,-0.021565431856255365,0.020039607002397763
stock_industry_divergence,SH_A,ALL_STATUS,year,2023,UP,3,downside,5,-0.016711085394544276,-0.018743261097486499,0,-0.026513000320445641,-0.0062190031467606807
stock_industry_divergence,SH_A,ALL_STATUS,overall,ALL,UP,3,terminal,17,-0.012676941524453431,-0.0122252352301284,0.35294117647058826,-0.030688278431976999,0.011581817498551011
stock_industry_divergence,SH_A,ALL_STATUS,year,2021,UP,3,terminal,1,-0.024677910103115302,-0.024677910103115302,0,-0.024677910103115302,-0.024677910103115302
stock_industry_divergence,SH_A,ALL_STATUS,year,2022,UP,3,terminal,11,-0.011711740495545313,-0.0022095667719239983,0.45454545454545453,-0.034298479679553698,0.019983892930434566
stock_industry_divergence,SH_A,ALL_STATUS,year,2023,UP,3,terminal,5,-0.012400190072318915,-0.014516279179149601,0.20000000000000001,-0.020792520730876524,-0.0020600367065578794
stock_industry_divergence,SH_A,ALL_STATUS,overall,ALL,UP,5,downside,17,-0.0077329663009683101,-0.0044318073658651674,0.47058823529411764,-0.029108102934643599,0.029717546712070712
stock_industry_divergence,SH_A,ALL_STATUS,year,2021,UP,5,downside,1,-0.025920750674040698,-0.025920750674040698,0,-0.025920750674040698,-0.025920750674040698
stock_industry_divergence,SH_A,ALL_STATUS,year,2022,UP,5,downside,11,-0.00098353479824262791,0.0078172449593291934,0.63636363636363635,-0.020378040601952838,0.043105379369500894
stock_industry_divergence,SH_A,ALL_STATUS,year,2023,UP,5,downside,5,-0.018944158732350332,-0.026127122515350702,0.20000000000000001,-0.030247312952671798,-0.0035379809005964382
stock_industry_divergence,SH_A,ALL_STATUS,overall,ALL,UP,5,terminal,17,-0.010186412014797645,-0.0139269284794756,0.47058823529411764,-0.046171086446323922,0.048087490281622472
stock_industry_divergence,SH_A,ALL_STATUS,year,2021,UP,5,terminal,1,-0.0202312247451319,-0.0202312247451319,0,-0.0202312247451319,-0.0202312247451319
stock_industry_divergence,SH_A,ALL_STATUS,year,2022,UP,5,terminal,11,-0.0020750679541399739,0.0070574316647340676,0.63636363636363635,-0.03341260510194078,0.069121367609422002
stock_industry_divergence,SH_A,ALL_STATUS,year,2023,UP,5,terminal,5,-0.026022406402177661,-0.034080359406230602,0.20000000000000001,-0.046430306476791382,0.00072721788696968222
stock_industry_divergence,SH_A,NON_ST,overall,ALL,DOWN,1,downside,8,-0.0068892736957303496,-0.0033476084134725506,0.25,-0.019937654531661384,0.0017262246328997202
stock_industry_divergence,SH_A,NON_ST,year,2022,DOWN,1,downside,4,-0.010416886834887951,-0.010483545117471252,0.25,-0.02058944844837202,-0.00019099859533723931
stock_industry_divergence,SH_A,NON_ST,year,2023,DOWN,1,downside,4,-0.0033616605565727495,-0.0028616535339059,0.25,-0.01037013938409111,0.0032468126528121311
stock_industry_divergence,SH_A,NON_ST,overall,ALL,DOWN,1,terminal,8,-0.012986049244456082,-0.0092877581897099337,0.125,-0.034348513546254192,0.0025644701805325677
stock_industry_divergence,SH_A,NON_ST,year,2022,DOWN,1,terminal,4,-0.019060221334759226,-0.0199284912359463,0,-0.034846966068266309,-0.0025788606803024789
stock_industry_divergence,SH_A,NON_ST,year,2023,DOWN,1,terminal,4,-0.0069118771541529407,-0.0092877581897099337,0.25,-0.017534394960264387,0.005611345480404103
stock_industry_divergence,SH_A,NON_ST,overall,ALL,DOWN,3,downside,8,-0.016794291099377166,-0.0062199141054031012,0.125,-0.047257848398288047,0.001326877229463896
stock_industry_divergence,SH_A,NON_ST,year,2022,DOWN,3,downside,4,-0.027266617568887326,-0.025000897810811551,0,-0.052993548121090243,-0.0033522628231450213
stock_industry_divergence,SH_A,NON_ST,year,2023,DOWN,3,downside,4,-0.0063219646298670025,-0.0045973087145071527,0.25,-0.018869488667210232,0.0048458346751883499
stock_industry_divergence,SH_A,NON_ST,overall,ALL,DOWN,3,terminal,8,-0.020655282183149944,-0.014927717222828416,0.25,-0.057321407272012508,0.012542447620955847
stock_industry_divergence,SH_A,NON_ST,year,2022,DOWN,3,terminal,4,-0.036510992143232751,-0.027900855831514297,0,-0.072780985285300789,-0.007129108050539467
