role_operator,block,coordinate,market_view,denominator,n,rho_discovery_dynamic,rho_leadership_dynamic,joint_adjusted_rank_r2,gate_pass
formation_leadership_concentration__change,A,pit_3y_pct,SZ_A,ALL_STATUS,102,-0.055261208588,0.0262424300682,-0.0170257690961,False
formation_leadership_concentration__change,A,pit_3y_pct,CHINEXT_BOARD,ALL_STATUS,102,-0.03554970003,-0.0643536084048,-0.0123449616121,False
formation_leadership_concentration__change,A,pit_3y_pct,ALL_A,NON_ST,102,-0.0142888646375,-0.00950517667415,-0.0197407941522,False
formation_leadership_concentration__change,A,pit_3y_pct,SH_A,NON_ST,102,-0.115854589457,0.0717496649722,-0.00520338356726,False
formation_leadership_concentration__change,A,pit_3y_pct,SZ_A,NON_ST,102,-0.0300535479019,0.0367710671695,-0.0184667427721,False
formation_leadership_concentration__change,A,pit_3y_pct,CHINEXT_BOARD,NON_ST,102,-0.0378227999842,-0.0618317114407,-0.012564322798,False
formation_leadership_concentration__change,A,relative_to_all,SH_A,ALL_STATUS,605,0.0577546195318,-0.171570139716,0.027286770589,True
formation_leadership_concentration__change,A,relative_to_all,SZ_A,ALL_STATUS,605,0.0477296977139,-0.126494280604,0.0134344133432,True
formation_leadership_concentration__change,A,relative_to_all,CHINEXT_BOARD,ALL_STATUS,593,0.0502694554128,-0.0236173433897,-0.000586685942704,True
formation_leadership_concentration__change,A,relative_to_all,SH_A,NON_ST,605,0.053306245736,-0.167500411435,0.0258302027864,True
formation_leadership_concentration__change,A,relative_to_all,SZ_A,NON_ST,605,0.0509830814508,-0.126203878074,0.013664864283,True
formation_leadership_concentration__change,A,relative_to_all,CHINEXT_BOARD,NON_ST,593,0.0454549482796,-0.0284602213233,-0.000819714561183,True
formation_leadership_concentration__change,B,absolute,ALL_A,ALL_STATUS,727,-0.0187843917993,0.143579441691,0.0194895371349,True
formation_leadership_concentration__change,B,absolute,SH_A,ALL_STATUS,727,-0.0613949636708,0.187989733163,0.0327041881905,True
formation_leadership_concentration__change,B,absolute,SZ_A,ALL_STATUS,727,0.0270786643258,0.0758254836268,0.00655690595308,True
formation_leadership_concentration__change,B,absolute,CHINEXT_BOARD,ALL_STATUS,721,0.0150951570949,0.0875099351935,0.0063103650188,True
formation_leadership_concentration__change,B,absolute,ALL_A,NON_ST,727,-0.0303413917582,0.141457204793,0.0178524644729,True
formation_leadership_concentration__change,B,absolute,SH_A,NON_ST,727,-0.0681823512296,0.19422671239,0.0350775310848,True
formation_leadership_concentration__change,B,absolute,SZ_A,NON_ST,727,0.0206113138022,0.076435009171,0.00572602641338,True
formation_leadership_concentration__change,B,absolute,CHINEXT_BOARD,NON_ST,721,0.00565848440123,0.0915645025969,0.00647121389397,True
formation_leadership_concentration__change,B,pit_3y_pct,ALL_A,ALL_STATUS,727,-0.0160367539032,0.145412483172,0.0203603723166,True
formation_leadership_concentration__change,B,pit_3y_pct,SH_A,ALL_STATUS,727,-0.0594402526485,0.18425629091,0.0313164179804,True
formation_leadership_concentration__change,B,pit_3y_pct,SZ_A,ALL_STATUS,727,0.0311716541398,0.0791380176701,0.00782927786159,True
formation_leadership_concentration__change,B,pit_3y_pct,CHINEXT_BOARD,ALL_STATUS,721,0.0191472099672,0.0871454582422,0.00656312169721,True
formation_leadership_concentration__change,B,pit_3y_pct,ALL_A,NON_ST,727,-0.026003915452,0.142269591694,0.018359312271,True
formation_leadership_concentration__change,B,pit_3y_pct,SH_A,NON_ST,727,-0.0672373806438,0.191616603815,0.0340681158743,True
formation_leadership_concentration__change,B,pit_3y_pct,SZ_A,NON_ST,727,0.0238136462557,0.079573973259,0.00676125820373,True
formation_leadership_concentration__change,B,pit_3y_pct,CHINEXT_BOARD,NON_ST,721,0.00747040830762,0.0922119993668,0.00671181498991,True
formation_leadership_concentration__change,B,relative_to_all,SH_A,ALL_STATUS,727,0.0186214623191,0.0534691330927,0.000723201917612,True
formation_leadership_concentration__change,B,relative_to_all,SZ_A,ALL_STATUS,727,0.0215832685509,-0.00216311761266,-0.00229530245539,True
formation_leadership_concentration__change,B,relative_to_all,CHINEXT_BOARD,ALL_STATUS,721,0.0344628497662,0.0239764907926,-0.000846206433218,True
formation_leadership_concentration__change,B,relative_to_all,SH_A,NON_ST,727,0.0198657163769,0.0429942697043,-0.000275791485189,True
formation_leadership_concentration__change,B,relative_to_all,SZ_A,NON_ST,727,0.0267635328283,0.0107395730442,-0.00185334095632,True
formation_leadership_concentration__change,B,relative_to_all,CHINEXT_BOARD,NON_ST,721,0.0396091787978,0.032625700685,0.000167155382282,True
formation_leadership_concentration__acceleration,A,absolute,ALL_A,ALL_STATUS,600,-0.122786674407,0.0940611910118,0.015251313773,True
formation_leadership_concentration__acceleration,A,absolute,SH_A,ALL_STATUS,600,-0.190786893725,0.121917022258,0.0383432997468,True
formation_leadership_concentration__acceleration,A,absolute,SZ_A,ALL_STATUS,600,-0.0901104169734,0.124100500849,0.0151521437295,True
formation_leadership_concentration__acceleration,A,absolute,CHINEXT_BOARD,ALL_STATUS,582,-0.0394433854504,0.108190797024,0.00843427421505,True
formation_leadership_concentration__acceleration,A,absolute,ALL_A,NON_ST,600,-0.122744952069,0.105687558255,0.0168229305057,True
formation_leadership_concentration__acceleration,A,absolute,SH_A,NON_ST,600,-0.177954383207,0.139005072098,0.0376078099636,True
formation_leadership_concentration__acceleration,A,absolute,SZ_A,NON_ST,600,-0.0957818771719,0.138273558442,0.018945084681,True
formation_leadership_concentration__acceleration,A,absolute,CHINEXT_BOARD,NON_ST,582,-0.0388508324017,0.108845043258,0.00856082525802,True
formation_leadership_concentration__acceleration,A,pit_3y_pct,ALL_A,ALL_STATUS,97,-0.124289922154,0.0116110877341,-0.00330935966354,False
formation_leadership_concentration__acceleration,A,pit_3y_pct,SH_A,ALL_STATUS,97,-0.125355038923,0.107984430886,-0.000404244065914,False
formation_leadership_concentration__acceleration,A,pit_3y_pct,SZ_A,ALL_STATUS,97,-0.0857353250579,0.0410530191458,-0.0137538130237,False
formation_leadership_concentration__acceleration,A,pit_3y_pct,CHINEXT_BOARD,ALL_STATUS,97,-0.00181464934861,-0.128774355586,-0.000928585961272,False
formation_leadership_concentration__acceleration,A,pit_3y_pct,ALL_A,NON_ST,97,-0.0885493372607,0.0224989480328,-0.012836755274,False
formation_leadership_concentration__acceleration,A,pit_3y_pct,SH_A,NON_ST,97,-0.150654849569,0.145237218599,0.0117526056333,False
formation_leadership_concentration__acceleration,A,pit_3y_pct,SZ_A,NON_ST,97,-0.0893383126446,0.0751104565538,-0.0116804720815,False
formation_leadership_concentration__acceleration,A,pit_3y_pct,CHINEXT_BOARD,NON_ST,97,0.00147275405007,-0.124789606564,-0.00261426132293,False
formation_leadership_concentration__acceleration,A,relative_to_all,SH_A,ALL_STATUS,600,0.0565661571282,-0.170036968163,0.0275159244332,True
formation_leadership_concentration__acceleration,A,relative_to_all,SZ_A,ALL_STATUS,600,0.0311082530785,-0.127634483378,0.0132231033551,True
formation_leadership_concentration__acceleration,A,relative_to_all,CHINEXT_BOARD,ALL_STATUS,582,0.0633088235496,-0.0742637956977,0.00501879590956,True
formation_leadership_concentration__acceleration,A,relative_to_all,SH_A,NON_ST,600,0.0470365195459,-0.164001867228,0.0250541129251,True
formation_leadership_concentration__acceleration,A,relative_to_all,SZ_A,NON_ST,600,0.0322179783833,-0.118234668332,0.0111140607407,True
formation_leadership_concentration__acceleration,A,relative_to_all,CHINEXT_BOARD,NON_ST,582,0.0515116950319,-0.0790182812456,0.00457018856808,True
formation_leadership_concentration__acceleration,B,absolute,ALL_A,ALL_STATUS,727,-0.0141454144205,0.190286954511,0.0371141508302,True
formation_leadership_concentration__acceleration,B,absolute,SH_A,ALL_STATUS,727,-0.0536577652684,0.242946905539,0.0576154166765,True
formation_leadership_concentration__acceleration,B,absolute,SZ_A,ALL_STATUS,727,0.0397939249696,0.109983020606,0.0162069315468,True
formation_leadership_concentration__acceleration,B,absolute,CHINEXT_BOARD,ALL_STATUS,718,0.0479937607626,0.100882776633,0.0123862846896,True
formation_leadership_concentration__acceleration,B,absolute,ALL_A,NON_ST,727,-0.0245719330063,0.187541856668,0.0344535192329,True
formation_leadership_concentration__acceleration,B,absolute,SH_A,NON_ST,727,-0.0611649198619,0.25019587765,0.0605153787858,True
formation_leadership_concentration__acceleration,B,absolute,SZ_A,NON_ST,727,0.0318993248842,0.112201291268,0.0153148109717,True
formation_leadership_concentration__acceleration,B,absolute,CHINEXT_BOARD,NON_ST,718,0.0376831205312,0.107925272046,0.0127191967947,True
formation_leadership_concentration__acceleration,B,pit_3y_pct,ALL_A,ALL_STATUS,727,-0.0126193528057,0.187484010887,0.035999653567,True
formation_leadership_concentration__acceleration,B,pit_3y_pct,SH_A,ALL_STATUS,727,-0.0526703994398,0.233388585505,0.0527662812545,True
formation_leadership_concentration__acceleration,B,pit_3y_pct,SZ_A,ALL_STATUS,727,0.0405107896602,0.112027559091,0.0168443234078,True
formation_leadership_concentration__acceleration,B,pit_3y_pct,CHINEXT_BOARD,ALL_STATUS,718,0.054012550092,0.10161147388,0.0133626463581,True
formation_leadership_concentration__acceleration,B,pit_3y_pct,ALL_A,NON_ST,727,-0.0231104434693,0.185302083829,0.0336369609115,True
formation_leadership_concentration__acceleration,B,pit_3y_pct,SH_A,NON_ST,727,-0.0589164878135,0.239690202118,0.0552564017491,True
formation_leadership_concentration__acceleration,B,pit_3y_pct,SZ_A,NON_ST,727,0.0314595011127,0.113463863614,0.0155491171131,True
formation_leadership_concentration__acceleration,B,pit_3y_pct,CHINEXT_BOARD,NON_ST,718,0.0435664238107,0.108998421514,0.0136538873749,True
formation_leadership_concentration__acceleration,B,relative_to_all,SH_A,ALL_STATUS,727,0.0236570357241,0.0344982327913,-0.000881762864411,True
formation_leadership_concentration__acceleration,B,relative_to_all,SZ_A,ALL_STATUS,727,0.0225329878325,-0.000942754881732,-0.00225306917581,True
formation_leadership_concentration__acceleration,B,relative_to_all,CHINEXT_BOARD,ALL_STATUS,718,0.0253841088021,-0.0316669784089,-0.00119308656867,True
formation_leadership_concentration__acceleration,B,relative_to_all,SH_A,NON_ST,727,0.0224298335152,0.0196158099747,-0.00179685862243,True
formation_leadership_concentration__acceleration,B,relative_to_all,SZ_A,NON_ST,727,0.0242573170234,0.0136511918743,-0.00193267277782,True
formation_leadership_concentration__acceleration,B,relative_to_all,CHINEXT_BOARD,NON_ST,718,0.0461700205828,-0.0257994049335,-8.21011177654e-05,True
stock_industry_divergence__change,A,absolute,ALL_A,ALL_STATUS,605,0.101907963223,-0.0357797294622,0.00710521915742,True
stock_industry_divergence__change,A,absolute,SH_A,ALL_STATUS,605,-0.0318371586233,-0.0488435910887,0.00181030305057,True
stock_industry_divergence__change,A,absolute,SZ_A,ALL_STATUS,605,0.0975370548461,-0.0535254224779,0.00661879015683,True
stock_industry_divergence__change,A,absolute,CHINEXT_BOARD,ALL_STATUS,593,0.0580213409361,-0.0648079321546,0.00240197440896,True
stock_industry_divergence__change,A,absolute,ALL_A,NON_ST,605,0.101749350131,-0.0263067854217,0.00722977176185,True
stock_industry_divergence__change,A,absolute,SH_A,NON_ST,605,-0.0321915408931,-0.0665239128457,0.0045099395548,True
stock_industry_divergence__change,A,absolute,SZ_A,NON_ST,605,0.0942088877844,-0.0448935541151,0.00572510109307,True
stock_industry_divergence__change,A,absolute,CHINEXT_BOARD,NON_ST,593,0.0580780826535,-0.0653900143469,0.00247243942473,True
stock_industry_divergence__change,A,pit_3y_pct,ALL_A,ALL_STATUS,102,-0.0676105874437,-0.104387309091,0.00339265706947,False
stock_industry_divergence__change,A,pit_3y_pct,SH_A,ALL_STATUS,102,-0.274462683276,-0.0201469033254,0.069648045012,False
stock_industry_divergence__change,A,pit_3y_pct,SZ_A,ALL_STATUS,102,-0.0217640838898,-0.14757620822,0.00809632149337,False
stock_industry_divergence__change,A,pit_3y_pct,CHINEXT_BOARD,ALL_STATUS,102,0.0939152167644,-0.247796167395,0.0426489048971,False
stock_industry_divergence__change,A,pit_3y_pct,ALL_A,NON_ST,102,-0.10535987922,-0.0813735856738,0.00789236602001,False
stock_industry_divergence__change,A,pit_3y_pct,SH_A,NON_ST,102,-0.29006904117,0.0431493177873,0.0687140829485,False
stock_industry_divergence__change,A,pit_3y_pct,SZ_A,NON_ST,102,0.0124341960181,-0.154112784208,0.00586453588542,False
stock_industry_divergence__change,A,pit_3y_pct,CHINEXT_BOARD,NON_ST,102,0.0942884122793,-0.24828245246,0.0429649789214,False
stock_industry_divergence__change,A,relative_to_all,SH_A,ALL_STATUS,605,0.188586305951,-0.162060957026,0.0508236017643,True
stock_industry_divergence__change,A,relative_to_all,SZ_A,ALL_STATUS,605,0.125051764659,-0.149551070962,0.0293401069356,True
stock_industry_divergence__change,A,relative_to_all,CHINEXT_BOARD,ALL_STATUS,593,-0.127770112593,0.0353896169663,0.0132668658761,True
stock_industry_divergence__change,A,relative_to_all,SH_A,NON_ST,605,0.162006501674,-0.144145812797,0.038431396971,True
stock_industry_divergence__change,A,relative_to_all,SZ_A,NON_ST,605,0.105062992753,-0.115125988853,0.0177769789932,True
stock_industry_divergence__change,A,relative_to_all,CHINEXT_BOARD,NON_ST,593,-0.121118838446,0.041730745219,0.0119492759882,True
stock_industry_divergence__change,B,absolute,ALL_A,ALL_STATUS,727,0.0351325865581,-0.0455941769872,-0.000315433653427,True
stock_industry_divergence__change,B,absolute,SH_A,ALL_STATUS,727,-0.0427906468922,0.00281302416478,-0.000752874693051,True
stock_industry_divergence__change,B,absolute,SZ_A,ALL_STATUS,727,0.102236688082,-0.0855377923795,0.0103475822285,True
stock_industry_divergence__change,B,absolute,CHINEXT_BOARD,ALL_STATUS,721,0.0575112266404,-0.055513465999,0.00236585497981,True
stock_industry_divergence__change,B,absolute,ALL_A,NON_ST,727,0.040170564711,-0.0479425226518,0.000130336863626,True
stock_industry_divergence__change,B,absolute,SH_A,NON_ST,727,-0.0508924941163,0.0115128712728,-0.000130978219191,True
stock_industry_divergence__change,B,absolute,SZ_A,NON_ST,727,0.10516834376,-0.104894327409,0.0135488843366,True
stock_industry_divergence__change,B,absolute,CHINEXT_BOARD,NON_ST,721,0.0480814202549,-0.0433453454791,0.000592345662622,True
stock_industry_divergence__change,B,pit_3y_pct,ALL_A,ALL_STATUS,727,0.0364060785449,-0.0400124981988,-0.000641757889538,True
stock_industry_divergence__change,B,pit_3y_pct,SH_A,ALL_STATUS,727,-0.0388374969821,0.00182839755781,-0.00108884396814,True
stock_industry_divergence__change,B,pit_3y_pct,SZ_A,ALL_STATUS,727,0.104046033412,-0.0816724399667,0.010221041127,True
stock_industry_divergence__change,B,pit_3y_pct,CHINEXT_BOARD,ALL_STATUS,721,0.0559205608729,-0.0555945408681,0.00223059907805,True
stock_industry_divergence__change,B,pit_3y_pct,ALL_A,NON_ST,727,0.0397045353695,-0.0404894117483,-0.000408517999965,True
stock_industry_divergence__change,B,pit_3y_pct,SH_A,NON_ST,727,-0.0494052518494,0.0118190960668,-0.000290205879266,True
stock_industry_divergence__change,B,pit_3y_pct,SZ_A,NON_ST,727,0.107365768303,-0.10136479045,0.013324393463,True
stock_industry_divergence__change,B,pit_3y_pct,CHINEXT_BOARD,NON_ST,721,0.0453786087255,-0.0430879894243,0.000367296810949,True
stock_industry_divergence__change,B,relative_to_all,SH_A,ALL_STATUS,727,0.0963661822734,-0.104237765486,0.0153953197241,True
stock_industry_divergence__change,B,relative_to_all,SZ_A,ALL_STATUS,727,-0.027819310863,-0.0441048572535,0.000250232566867,True
stock_industry_divergence__change,B,relative_to_all,CHINEXT_BOARD,ALL_STATUS,721,-0.136300447081,0.149598959074,0.0347921759201,True
stock_industry_divergence__change,B,relative_to_all,SH_A,NON_ST,727,0.081032104072,-0.0963406357304,0.0114769964021,True
stock_industry_divergence__change,B,relative_to_all,SZ_A,NON_ST,727,-0.0176488198559,-0.040189584081,-0.000646501204176,True
stock_industry_divergence__change,B,relative_to_all,CHINEXT_BOARD,NON_ST,721,-0.121791416456,0.149662480166,0.031017555062,True
stock_industry_divergence__acceleration,A,absolute,ALL_A,ALL_STATUS,600,0.0723404231678,-0.0748079126342,0.00494326077643,True
stock_industry_divergence__acceleration,A,absolute,SH_A,ALL_STATUS,600,-0.0636821777794,-0.10022729233,0.0158290202279,True
stock_industry_divergence__acceleration,A,absolute,SZ_A,ALL_STATUS,600,0.0613092814147,-0.0638033805376,0.00268250046955,True
stock_industry_divergence__acceleration,A,absolute,CHINEXT_BOARD,ALL_STATUS,582,0.049322333458,-0.0250139920613,-0.000850835687521,True
stock_industry_divergence__acceleration,A,absolute,ALL_A,NON_ST,600,0.0752678201884,-0.0564986925656,0.00354825696759,True
stock_industry_divergence__acceleration,A,absolute,SH_A,NON_ST,600,-0.0562612118367,-0.111503991887,0.0170036722786,True
stock_industry_divergence__acceleration,A,absolute,SZ_A,NON_ST,600,0.051891921922,-0.0597684471217,0.00147057870097,True
stock_industry_divergence__acceleration,A,absolute,CHINEXT_BOARD,NON_ST,582,0.0499395394406,-0.0255002331224,-0.000779421037882,True
stock_industry_divergence__acceleration,A,pit_3y_pct,ALL_A,ALL_STATUS,97,-0.0772538396802,-0.0648274773827,-0.00314113987107,False
stock_industry_divergence__acceleration,A,pit_3y_pct,SH_A,ALL_STATUS,97,-0.373777088155,0.0720203029665,0.12528312097,False
stock_industry_divergence__acceleration,A,pit_3y_pct,SZ_A,ALL_STATUS,97,-0.0166868293709,-0.160319798022,0.0144957187828,False
stock_industry_divergence__acceleration,A,pit_3y_pct,CHINEXT_BOARD,ALL_STATUS,97,0.0922575215653,-0.214285714286,0.0256786417696,False
stock_industry_divergence__acceleration,A,pit_3y_pct,ALL_A,NON_ST,97,-0.155848937513,0.00403692404797,0.00946791355505,False
stock_industry_divergence__acceleration,A,pit_3y_pct,SH_A,NON_ST,97,-0.35089680202,0.0957947612035,0.1054276682,False
stock_industry_divergence__acceleration,A,pit_3y_pct,SZ_A,NON_ST,97,0.0282058699769,-0.199992110246,0.0251976110245,False
stock_industry_divergence__acceleration,A,pit_3y_pct,CHINEXT_BOARD,NON_ST,97,0.0977540500736,-0.211984536082,0.0248583138609,False
stock_industry_divergence__acceleration,A,relative_to_all,SH_A,ALL_STATUS,600,0.211859644055,-0.132776748377,0.0552083890022,True
stock_industry_divergence__acceleration,A,relative_to_all,SZ_A,ALL_STATUS,600,0.115587765522,-0.10698453426,0.0187526867461,True
stock_industry_divergence__acceleration,A,relative_to_all,CHINEXT_BOARD,ALL_STATUS,582,-0.0887199713198,-0.00889590438996,0.00486996153482,True
stock_industry_divergence__acceleration,A,relative_to_all,SH_A,NON_ST,600,0.164021900061,-0.121688132701,0.0363109384945,True
stock_industry_divergence__acceleration,A,relative_to_all,SZ_A,NON_ST,600,0.0919397553882,-0.0843149055589,0.0108937992372,True
stock_industry_divergence__acceleration,A,relative_to_all,CHINEXT_BOARD,NON_ST,582,-0.0876068761718,5.19537738634e-05,0.00437089636442,True
stock_industry_divergence__acceleration,B,absolute,ALL_A,ALL_STATUS,727,0.0721309764388,-0.0342889260296,0.00252683628571,True
stock_industry_divergence__acceleration,B,absolute,SH_A,ALL_STATUS,727,-0.0293892364982,0.0369754354686,-0.00108641057132,True
stock_industry_divergence__acceleration,B,absolute,SZ_A,ALL_STATUS,727,0.135328126919,-0.0838687384892,0.0171914553775,True
stock_industry_divergence__acceleration,B,absolute,CHINEXT_BOARD,ALL_STATUS,718,0.0501791569719,0.00376809117621,-6.15805541813e-05,True
stock_industry_divergence__acceleration,B,absolute,ALL_A,NON_ST,727,0.0806023724931,-0.0368851481144,0.00383669388246,True
stock_industry_divergence__acceleration,B,absolute,SH_A,NON_ST,727,-0.03938633581,0.0469334654342,9.04945151273e-05,True
stock_industry_divergence__acceleration,B,absolute,SZ_A,NON_ST,727,0.126437742575,-0.102251849688,0.017320625709,True
stock_industry_divergence__acceleration,B,absolute,CHINEXT_BOARD,NON_ST,718,0.0410862990605,0.0164109572241,-0.000444214728086,True
stock_industry_divergence__acceleration,B,pit_3y_pct,ALL_A,ALL_STATUS,727,0.066964753547,-0.0293132824756,0.00176414473557,True
stock_industry_divergence__acceleration,B,pit_3y_pct,SH_A,ALL_STATUS,727,-0.0293216006643,0.0354668548001,-0.00117059588772,True
stock_industry_divergence__acceleration,B,pit_3y_pct,SZ_A,ALL_STATUS,727,0.129982018708,-0.0825102729325,0.0158374568123,True
stock_industry_divergence__acceleration,B,pit_3y_pct,CHINEXT_BOARD,ALL_STATUS,718,0.0517035187729,0.000976362377476,1.97152373301e-05,True
stock_industry_divergence__acceleration,B,pit_3y_pct,ALL_A,NON_ST,727,0.075118152978,-0.0312775522733,0.00292534507288,True
stock_industry_divergence__acceleration,B,pit_3y_pct,SH_A,NON_ST,727,-0.0416517605471,0.0457193724274,0.000137495410046,True
stock_industry_divergence__acceleration,B,pit_3y_pct,SZ_A,NON_ST,727,0.122322295257,-0.100325180671,0.0162501834148,True
stock_industry_divergence__acceleration,B,pit_3y_pct,CHINEXT_BOARD,NON_ST,718,0.0405375890211,0.0151535935783,-0.00057436214792,True
stock_industry_divergence__acceleration,B,relative_to_all,SH_A,ALL_STATUS,727,0.0771043387024,-0.0747588350127,0.00803514383242,True
stock_industry_divergence__acceleration,B,relative_to_all,SZ_A,ALL_STATUS,727,-0.0224745243502,-0.0249956058697,-0.00155396309881,True
stock_industry_divergence__acceleration,B,relative_to_all,CHINEXT_BOARD,ALL_STATUS,718,-0.127298752025,0.0996376630408,0.0226569266946,True
stock_industry_divergence__acceleration,B,relative_to_all,SH_A,NON_ST,727,0.0603745385539,-0.0784161755463,0.00636954401956,True
stock_industry_divergence__acceleration,B,relative_to_all,SZ_A,NON_ST,727,-0.0192480709237,-0.0121684617746,-0.00220521854384,True
stock_industry_divergence__acceleration,B,relative_to_all,CHINEXT_BOARD,NON_ST,718,-0.112449564903,0.0949726652637,0.018115829512,True
