family,leg,period,horizon,count,signal_dates,mean_return,median_return,positive_fraction,p10,p90,severe_loss_fraction,mean_adverse_excursion,mean_excess_vs_date_control,entry_executable_fraction,median_candidate_count,median_avg_amount20_cny,p10_entry_amount_cny
residual_mean_reversion_5,top,year_2023,5,877,44,0.0019382330693557804,-0.007291616483077412,0.4412770809578107,-0.08031165006893827,0.09502747639687098,0.05473204104903079,-0.0502903214660657,0.00708828834001872,0.9166666666666666,2832.0,278678510.84525,71543213.04
residual_mean_reversion_5,top,year_2023,20,869,44,0.000983577072249163,-0.021254572451285703,0.41657077100115075,-0.14190994885442715,0.15003640071026403,0.19792865362485615,-0.09492710137546745,0.01268016315721084,0.9166666666666666,2832.0,278678510.84525,70995811.054
vwap_acceptance,top,early_2018_2020,5,2433,122,-0.004874986922572157,-0.011291208389350493,0.427455815865187,-0.10063113607118136,0.09588379419742554,0.1019317714755446,-0.05979483387370495,-0.0028709047572818462,0.9979508196721312,1889.5,143521998.0205,52253234.458000004
vwap_acceptance,top,early_2018_2020,20,2425,122,-0.005312473462199384,-0.027427497945285984,0.42350515463917526,-0.17998384067606726,0.1821557837905559,0.2734020618556701,-0.11498992414321733,-0.008404880517623912,0.9979508196721312,1889.5,143521998.0205,52333010.974
vwap_acceptance,top,full,5,5240,263,-0.005058202261496781,-0.012285459754858397,0.42423664122137406,-0.10052013879193787,0.09390621383101401,0.10152671755725191,-0.06050306535279678,-0.002175484493693715,0.9829588014981273,2473.0,175896234.06975,59569060.826
vwap_acceptance,top,full,20,5214,263,-0.008297371252479946,-0.03418100812058883,0.4062140391254315,-0.1749283976832738,0.18022804784132512,0.28308400460299193,-0.11500741146679036,-0.005551535367665173,0.9829588014981273,2473.0,175896234.06975,59835766.852000006
vwap_acceptance,top,late_2021_2023,5,2807,141,-0.005217006294130771,-0.012761897588470905,0.42144638403990026,-0.10048766497293744,0.09252319129455265,0.10117563234770217,-0.06111693325042074,-0.0015727208665793845,0.9703448275862069,2785.0,209490872.50724998,71194444.582
vwap_acceptance,top,late_2021_2023,20,2789,141,-0.010892701887628874,-0.03723751407267217,0.39117963427751884,-0.17149312700210914,0.1764791364528901,0.29150233058443886,-0.11502261647204834,-0.0030705880787982166,0.9703448275862069,2785.0,209490872.50724998,71272664.352
vwap_acceptance,top,year_2018,5,479,24,-0.017820127032682466,-0.022485532912953965,0.36116910229645094,-0.09958256726222567,0.07176225246106872,0.09812108559498957,-0.06362705751314567,-0.004685074299042277,0.9979166666666667,1239.5,105101968.08225,42698454.738
vwap_acceptance,top,year_2018,20,478,24,-0.055067211342161165,-0.05969377861960018,0.29916317991631797,-0.19740238141003627,0.08684724208555634,0.3389121338912134,-0.1320417327194738,-0.02022115531173409,0.9979166666666667,1239.5,105101968.08225,42646816.607
vwap_acceptance,top,year_2019,5,976,49,0.0005919298543703406,-0.009005632451587586,0.44774590163934425,-0.08032941110785424,0.09492742242787144,0.060450819672131145,-0.0514744225808046,-0.00289851851368592,0.996938775510204,1657.0,129736572.725,52041181.185
vwap_acceptance,top,year_2019,20,975,49,0.01259934913724614,-0.007389041834475751,0.47692307692307695,-0.1602996464148691,0.19962692771271812,0.23076923076923078,-0.10015931557974014,-0.006741004756753957,0.996938775510204,1657.0,129736572.725,52028858.548
vwap_acceptance,top,year_2020,5,978,49,-0.0039905172513584955,-0.009669962701674084,0.4396728016359918,-0.11893945254091394,0.1111856035064457,0.14519427402862986,-0.06622130248165854,-0.0019548124906626,0.9989795918367347,2258.0,189023487.5125,66422546.17
vwap_acceptance,top,year_2020,20,972,49,0.0011882854597783353,-0.032467163659696485,0.43106995884773663,-0.18277972687409724,0.21299891288237818,0.2839506172839506,-0.1214807460052952,-0.004263007590940311,0.9989795918367347,2258.0,189023487.5125,67143530.465
vwap_acceptance,top,year_2021,5,957,48,-0.0011010246070871526,-0.010246629566049603,0.445141065830721,-0.10453573202870689,0.10394096719028088,0.11180773249738767,-0.06380288525554495,0.001670235477820188,0.996875,2420.5,258424763.15975004,78630473.764
vwap_acceptance,top,year_2021,20,955,48,0.007302067592869393,-0.026443015608128007,0.4356020942408377,-0.1727322346836308,0.22857770169933295,0.2858638743455497,-0.11481728405451253,0.006580235165283234,0.996875,2420.5,258424763.15975004,78586454.206
vwap_acceptance,top,year_2022,5,974,49,-0.007956787322935983,-0.014921781939025824,0.4137577002053388,-0.10043986701920836,0.08486386386766123,0.10164271047227925,-0.06339756935273325,-0.004811477852946258,0.996938775510204,2866.0,197713650.56075,67767414.81400001
vwap_acceptance,top,year_2022,20,965,49,-0.027970707632030578,-0.04825903748059435,0.35544041450777203,-0.1873692863715774,0.15872195506807885,0.338860103626943,-0.12606671706711803,-0.0150682229247105,0.996938775510204,2866.0,197713650.56075,68584543.178
vwap_acceptance,top,year_2023,5,876,44,-0.00666728911655596,-0.011950640278814373,0.4041095890410959,-0.09691510991356261,0.08699179433540216,0.08904109589041095,-0.05564684691188622,-0.0015144559314983984,0.9166666666666666,2892.0,177964344.35475004,66211820.365
vwap_acceptance,top,year_2023,20,869,44,-0.011923460587891477,-0.03707706055415194,0.38204833141542005,-0.15080732117401613,0.13579744893039947,0.24510932105868816,-0.10298410713315821,-0.0003534633052567065,0.9166666666666666,2892.0,177964344.35475004,66972458.27000001
