trade_date,market_view,denominator,decision_at,available_at_x,breakout_formation_participation20_pit_3y_pct,breakout_formation_participation20_relative_to_all,breakout_formation_participation20_relative_view_rank_pct,breakout_formation_depth20_pit_3y_pct,breakout_formation_depth20_relative_to_all,breakout_formation_depth20_relative_view_rank_pct,breakout_closing_acceptance20_pit_3y_pct,breakout_closing_acceptance20_relative_to_all,breakout_closing_acceptance20_relative_view_rank_pct,breakout_closing_rejection_depth20_pit_3y_pct,breakout_closing_rejection_depth20_relative_to_all,breakout_closing_rejection_depth20_relative_view_rank_pct,breakout_formation_diffusion20_pit_3y_pct,breakout_formation_diffusion20_relative_to_all,breakout_formation_diffusion20_relative_view_rank_pct,breakout_formation_leadership_top3_20_pit_3y_pct,breakout_formation_leadership_top3_20_relative_to_all,breakout_formation_leadership_top3_20_relative_view_rank_pct,breakout_stock_industry_divergence20_pit_3y_pct,breakout_stock_industry_divergence20_relative_to_all,breakout_stock_industry_divergence20_relative_view_rank_pct,available_at_y,open_close_log_return__median,open_close_log_return__median__pit_3y_pct,rally_effort_distribution__median__aligned_mean,rally_effort_distribution__relative_to_all,rally_effort_distribution__relative_view_rank_pct,open_close_log_return__relative_view_rank_pct,vwap_defense_recovery__median__aligned_mean,vwap_defense_recovery__relative_to_all,vwap_defense_recovery__relative_view_rank_pct,open_close_return__relative_to_all,joint_available_at
2018-10-30,ALL_A,ALL_STATUS,2018-10-30T15:00:00+08:00,2018-10-30T15:00:00+08:00,,0,0.75,,0,0.75,,0,0.5,,0,0.75,,0,1,,0,0.75,,0,0.75,2018-10-30T15:30:00,0.0124678886527,,,,,,,,,0,2018-10-30T15:30:00
2018-10-30,ALL_A,NON_ST,2018-10-30T15:00:00+08:00,2018-10-30T15:00:00+08:00,,0,0.75,,0,0.75,,0,0.5,,0,0.75,,0,1,,0,0.75,,0,0.75,2018-10-30T15:30:00,0.0125182296766,,,,,,,,,0,2018-10-30T15:30:00
2018-10-30,CHINEXT_BOARD,ALL_STATUS,2018-10-30T15:00:00+08:00,2018-10-30T15:00:00+08:00,,-0.0038025170453,0.25,,-0.00601156180242,0.25,,0.312839059675,1,,-0.00364463687365,0.25,,-0.0519239203757,0.5,,-0.127583318516,0.5,,-0.00427217062002,0.5,2018-10-30T15:30:00,0.0121012825426,,,,,,,,,-0.0003666061101,2018-10-30T15:30:00
2018-10-30,CHINEXT_BOARD,NON_ST,2018-10-30T15:00:00+08:00,2018-10-30T15:00:00+08:00,,-0.00360971221048,0.5,,-0.00627497235111,0.25,,0.298701298701,1,,-0.00349450257466,0.25,,-0.0488238715368,0.5,,-0.141886341654,0.5,,-0.00464240946358,0.5,2018-10-30T15:30:00,0.0121012825426,,,,,,,,,-0.000416947134,2018-10-30T15:30:00
2018-10-30,SH_A,ALL_STATUS,2018-10-30T15:00:00+08:00,2018-10-30T15:00:00+08:00,,0.00518584005086,1,,0.00307319559917,1,,0.0197987666342,0.75,,-9.11641108644e-05,0.5,,-0.125360404851,0.25,,0.135851108225,1,,0.00752816676805,1,2018-10-30T15:30:00,0.0123264341464,,,,,,,,,-0.0001414545063,2018-10-30T15:30:00
2018-10-30,SH_A,NON_ST,2018-10-30T15:00:00+08:00,2018-10-30T15:00:00+08:00,,0.00606155508708,1,,0.00280978505048,1,,0.00566100566101,0.75,,5.89701881252e-05,1,,-0.117578956888,0.25,,0.147464654718,1,,0.00922138648085,1,2018-10-30T15:30:00,0.0124143885931,,,,,,,,,-0.0001038410835,2018-10-30T15:30:00
2018-10-30,SZ_A,ALL_STATUS,2018-10-30T15:00:00+08:00,2018-10-30T15:00:00+08:00,,-0.00355569768376,0.5,,-0.00299636570919,0.5,,-0.0193037974684,0.25,,8.88850080928e-05,1,,-0.0118735031455,0.75,,-0.175798706597,0.25,,-0.00532640311701,0.25,2018-10-30T15:30:00,0.0126347321993,,,,,,,,,0.0001668435466,2018-10-30T15:30:00
2018-10-30,SZ_A,NON_ST,2018-10-30T15:00:00+08:00,2018-10-30T15:00:00+08:00,,-0.00411956527451,0.25,,-0.00288372676234,0.5,,-0.00580997949419,0.25,,-6.05220351811e-05,0.5,,-0.00834713945702,0.75,,-0.161198274538,0.25,,-0.00524320426637,0.25,2018-10-30T15:30:00,0.0126366542331,,,,,,,,,0.0001184245565,2018-10-30T15:30:00
2018-10-31,ALL_A,ALL_STATUS,2018-10-31T15:00:00+08:00,2018-10-31T15:00:00+08:00,,0,0.75,,0,0.5,,0,0.5,,0,0.75,,0,1,,0,0.5,,0,0.75,2018-10-31T15:30:00,0.0106838643799,,,,,,,,,0,2018-10-31T15:30:00
2018-10-31,ALL_A,NON_ST,2018-10-31T15:00:00+08:00,2018-10-31T15:00:00+08:00,,0,0.5,,0,0.5,,0,0.5,,0,0.75,,0,1,,0,0.5,,0,0.75,2018-10-31T15:30:00,0.0106518994856,,,,,,,,,0,2018-10-31T15:30:00
2018-10-31,CHINEXT_BOARD,ALL_STATUS,2018-10-31T15:00:00+08:00,2018-10-31T15:00:00+08:00,,-0.000847181786948,0.5,,0.00221845928647,0.75,,0.101851851852,1,,-0.00276096568177,0.25,,-0.141920809058,0.25,,0.0991776801759,1,,0.00606519900262,1,2018-10-31T15:30:00,0.00958616495112,,,,,,,,,-0.00109769942878,2018-10-31T15:30:00
2018-10-31,CHINEXT_BOARD,NON_ST,2018-10-31T15:00:00+08:00,2018-10-31T15:00:00+08:00,,0.000115069501979,0.75,,0.00199027878262,0.75,,0.121359223301,1,,-0.00311264201697,0.25,,-0.132667372985,0.25,,0.105408402325,1,,0.00586986894979,1,2018-10-31T15:30:00,0.00958616495112,,,,,,,,,-0.00106573453448,2018-10-31T15:30:00
2018-10-31,SH_A,ALL_STATUS,2018-10-31T15:00:00+08:00,2018-10-31T15:00:00+08:00,,0.00824674968165,1,,0.00283191482291,1,,-0.01632996633,0.25,,0.000107219656575,1,,-0.104677537039,0.5,,0.0303743786358,0.75,,-0.00442602481053,0.25,2018-10-31T15:30:00,0.0120032100977,,,,,,,,,0.0013193457178,2018-10-31T15:30:00
2018-10-31,SH_A,NON_ST,2018-10-31T15:00:00+08:00,2018-10-31T15:00:00+08:00,,0.00708363950515,1,,0.00347393178288,1,,-0.0256996002284,0.25,,0.000226732822567,1,,-0.102318820218,0.5,,0.0441221404513,0.75,,-0.00200456983332,0.5,2018-10-31T15:30:00,0.0119315314214,,,,,,,,,0.0012796319358,2018-10-31T15:30:00
2018-10-31,SZ_A,ALL_STATUS,2018-10-31T15:00:00+08:00,2018-10-31T15:00:00+08:00,,-0.00568195058543,0.25,,-0.00293877953321,0.25,,0.0169461914745,0.75,,-0.000111265681351,0.5,,-0.0889357367471,0.75,,-0.0767228622321,0.25,,-0.00359956044858,0.5,2018-10-31T15:30:00,0.00994621618721,,,,,,,,,-0.00073764819269,2018-10-31T15:30:00
2018-10-31,SZ_A,NON_ST,2018-10-31T15:00:00+08:00,2018-10-31T15:00:00+08:00,,-0.00484061140052,0.25,,-0.00340712540244,0.25,,0.0252053771471,0.75,,-0.000222372575979,0.5,,-0.0773191688638,0.75,,-0.062339844515,0.25,,-0.00377766401406,0.25,2018-10-31T15:30:00,0.00998257926209,,,,,,,,,-0.00066932022351,2018-10-31T15:30:00
2018-11-01,ALL_A,ALL_STATUS,2018-11-01T15:00:00+08:00,2018-11-01T15:00:00+08:00,,0,0.75,,0,0.75,,0,0.75,,0,0.75,,0,1,,0,0.75,,0,1,2018-11-01T15:30:00,-0.00265253751194,,,,,,,,,0,2018-11-01T15:30:00
2018-11-01,ALL_A,NON_ST,2018-11-01T15:00:00+08:00,2018-11-01T15:00:00+08:00,,0,0.75,,0,0.75,,0,0.75,,0,0.75,,0,1,,0,0.75,,0,1,2018-11-01T15:30:00,-0.00264200696652,,,,,,,,,0,2018-11-01T15:30:00
2018-11-01,CHINEXT_BOARD,ALL_STATUS,2018-11-01T15:00:00+08:00,2018-11-01T15:00:00+08:00,,-0.00547557366001,0.25,,-0.00121987908016,0.25,,-0.0277992277992,0.5,,-0.00051831024929,0.5,,-0.100660328319,0.5,,-0.0958962536893,0.5,,-0.0102467909323,0.25,2018-11-01T15:30:00,-0.00307219611159,,,,,,,,,-0.00041965859965,2018-11-01T15:30:00
2018-11-01,CHINEXT_BOARD,NON_ST,2018-11-01T15:00:00+08:00,2018-11-01T15:00:00+08:00,,-0.0042996109307,0.25,,-0.00106204568028,0.25,,-0.0288924558587,0.5,,-0.000657960298757,0.5,,-0.0974948304183,0.5,,-0.115320067316,0.5,,-0.0114307372604,0.25,2018-11-01T15:30:00,-0.00307219611159,,,,,,,,,-0.00043018914507,2018-11-01T15:30:00
2018-11-01,SH_A,ALL_STATUS,2018-11-01T15:00:00+08:00,2018-11-01T15:00:00+08:00,,0.00407750026196,1,,-0.00103992514206,0.5,,-0.0542542542543,0.25,,0.00180255052067,1,,-0.138574521551,0.25,,0.0353324759756,1,,-0.0011264982518,0.75,2018-11-01T15:30:00,-0.00260417012823,,,,,,,,,4.836738371e-05,2018-11-01T15:30:00
2018-11-01,SH_A,NON_ST,2018-11-01T15:00:00+08:00,2018-11-01T15:00:00+08:00,,0.00281192522215,1,,-0.000826502657446,0.5,,-0.0514488468362,0.25,,0.00163861155959,1,,-0.134832884104,0.25,,0.0342017545205,1,,-0.00229467875114,0.75,2018-11-01T15:30:00,-0.00252803187312,,,,,,,,,0.0001139750934,2018-11-01T15:30:00
2018-11-01,SZ_A,ALL_STATUS,2018-11-01T15:00:00+08:00,2018-11-01T15:00:00+08:00,,-0.0028165269481,0.5,,0.000809941697182,1,,0.0422557172557,1,,-0.00140390954014,0.25,,-0.0349253480448,0.75,,-0.16675496081,0.25,,-0.00593238874186,0.5,2018-11-01T15:30:00,-0.00268579706161,,,,,,,,,-3.325954967e-05,2018-11-01T15:30:00
2018-11-01,SZ_A,NON_ST,2018-11-01T15:00:00+08:00,2018-11-01T15:00:00+08:00,,-0.00192550915318,0.5,,0.000615825509469,1,,0.0383344348976,1,,-0.00122092626009,0.25,,-0.0289995622946,0.75,,-0.180021725113,0.25,,-0.00749784146084,0.5,2018-11-01T15:30:00,-0.00268703132994,,,,,,,,,-4.502436342e-05,2018-11-01T15:30:00
2018-11-02,ALL_A,ALL_STATUS,2018-11-02T15:00:00+08:00,2018-11-02T15:00:00+08:00,,0,0.5,,0,0.75,,0,0.75,,0,0.5,,0,1,,0,0.5,,0,0.5,2018-11-02T15:30:00,0.0111941362865,,,,,,,,,0,2018-11-02T15:30:00
2018-11-02,ALL_A,NON_ST,2018-11-02T15:00:00+08:00,2018-11-02T15:00:00+08:00,,0,0.5,,0,0.5,,0,0.75,,0,0.5,,0,1,,0,0.5,,0,0.5,2018-11-02T15:30:00,0.0112995982781,,,,,,,,,0,2018-11-02T15:30:00
2018-11-02,CHINEXT_BOARD,ALL_STATUS,2018-11-02T15:00:00+08:00,2018-11-02T15:00:00+08:00,,0.0175666393549,1,,-8.212934691e-05,0.5,,-0.113668278983,0.25,,3.87988560363e-05,0.75,,-0.0454581449453,0.75,,0.327970571202,1,,0.00887502058281,1,2018-11-02T15:30:00,0.0138664775248,,,,,,,,,0.0026723412383,2018-11-02T15:30:00
2018-11-02,CHINEXT_BOARD,NON_ST,2018-11-02T15:00:00+08:00,2018-11-02T15:00:00+08:00,,0.0175845576653,1,,3.97664564036e-06,0.75,,-0.115127919911,0.25,,7.96435521835e-06,0.75,,-0.0471632849007,0.75,,0.318461566107,1,,0.00897230865442,1,2018-11-02T15:30:00,0.0138664775248,,,,,,,,,0.0025668792467,2018-11-02T15:30:00
2018-11-02,SH_A,ALL_STATUS,2018-11-02T15:00:00+08:00,2018-11-02T15:00:00+08:00,,0.00135023088369,0.75,,-0.003473802884,0.25,,0.00777100137714,1,,-0.00013152582539,0.25,,-0.115523576135,0.25,,-0.00410210031801,0.25,,-0.00285408609126,0.25,2018-11-02T15:30:00,0.0104125981276,,,,,,,,,-0.0007815381589,2018-11-02T15:30:00
2018-11-02,SH_A,NON_ST,2018-11-02T15:00:00+08:00,2018-11-02T15:00:00+08:00,,0.00142973703318,0.75,,-0.00351603526511,0.25,,0.00824372759857,1,,-0.000108828674984,0.25,,-0.127440734172,0.25,,-0.0127215063108,0.25,,-0.00599232769016,0.25,2018-11-02T15:30:00,0.0104987742433,,,,,,,,,-0.0008008240348,2018-11-02T15:30:00
2018-11-02,SZ_A,ALL_STATUS,2018-11-02T15:00:00+08:00,2018-11-02T15:00:00+08:00,,-0.000931266311149,0.25,,0.00247744081649,1,,-0.00554210950928,0.5,,9.38013638439e-05,1,,-0.051190861451,0.5,,0.0485409093502,0.75,,0.00228926261062,0.75,2018-11-02T15:30:00,0.0117372849163,,,,,,,,,0.0005431486298,2018-11-02T15:30:00
2018-11-02,SZ_A,NON_ST,2018-11-02T15:00:00+08:00,2018-11-02T15:00:00+08:00,,-0.000978042685674,0.25,,0.00249167853433,1,,-0.00584201168402,0.5,,7.71226830597e-05,1,,-0.0534686266903,0.5,,0.0496529490778,0.75,,0.00315753020129,0.75,2018-11-02T15:30:00,0.0117937753844,,,,,,,,,0.0004941771063,2018-11-02T15:30:00
2018-11-05,ALL_A,ALL_STATUS,2018-11-05T15:00:00+08:00,2018-11-05T15:00:00+08:00,,0,0.5,,0,0.75,,0,0.75,,0,0.5,,0,1,,0,0.5,,0,0.75,2018-11-05T15:30:00,0.00657896490636,,,,,,,,,0,2018-11-05T15:30:00
2018-11-05,ALL_A,NON_ST,2018-11-05T15:00:00+08:00,2018-11-05T15:00:00+08:00,,0,0.5,,0,0.75,,0,0.75,,0,0.5,,0,1,,0,0.5,,0,0.75,2018-11-05T15:30:00,0.00647605290653,,,,,,,,,0,2018-11-05T15:30:00
2018-11-05,CHINEXT_BOARD,ALL_STATUS,2018-11-05T15:00:00+08:00,2018-11-05T15:00:00+08:00,,0.0114347503484,1,,-0.00260465936863,0.25,,-0.124342419895,0.25,,0.0031690158185,1,,-0.04936528283,0.5,,0.167620570665,1,,-0.0106717342896,0.25,2018-11-05T15:30:00,0.00403983489265,,,,,,,,,-0.00253913001371,2018-11-05T15:30:00
2018-11-05,CHINEXT_BOARD,NON_ST,2018-11-05T15:00:00+08:00,2018-11-05T15:00:00+08:00,,0.0150726223839,1,,-0.00254638571393,0.25,,-0.112022447658,0.25,,0.00285798230694,1,,-0.0424046334374,0.5,,0.182628960177,1,,-0.0124906017751,0.25,2018-11-05T15:30:00,0.00403983489265,,,,,,,,,-0.00243621801388,2018-11-05T15:30:00
2018-11-05,SH_A,ALL_STATUS,2018-11-05T15:00:00+08:00,2018-11-05T15:00:00+08:00,,-0.00424604455925,0.25,,0.00199064300184,1,,0.0383753501401,1,,-0.00225126410533,0.25,,-0.0637439065361,0.25,,0.0139302723702,0.75,,-0.000305514596757,0.5,2018-11-05T15:30:00,0.00642056166009,,,,,,,,,-0.00015840324627,2018-11-05T15:30:00
2018-11-05,SH_A,NON_ST,2018-11-05T15:00:00+08:00,2018-11-05T15:00:00+08:00,,-0.00817902272618,0.25,,0.00212415935263,1,,0.0339349174274,1,,-0.00216244060943,0.25,,-0.0736961899447,0.25,,0.0207098557076,0.75,,-0.00558030805958,0.5,2018-11-05T15:30:00,0.00613498273465,,,,,,,,,-0.00034107017188,2018-11-05T15:30:00
2018-11-05,SZ_A,ALL_STATUS,2018-11-05T15:00:00+08:00,2018-11-05T15:00:00+08:00,,0.00292603070663,0.75,,-0.00128428580764,0.5,,-0.0247582904129,0.5,,0.00145242845505,0.75,,-0.0405419266086,0.75,,-0.0263831064808,0.25,,0.00524373428357,1,2018-11-05T15:30:00,0.00674730558983,,,,,,,,,0.00016834068347,2018-11-05T15:30:00
2018-11-05,SZ_A,NON_ST,2018-11-05T15:00:00+08:00,2018-11-05T15:00:00+08:00,,0.00559028892957,0.75,,-0.00127249168766,0.5,,-0.0203289363834,0.5,,0.00129542432735,0.75,,-0.0399881111932,0.75,,-0.00240106923732,0.25,,0.00390993365192,1,2018-11-05T15:30:00,0.00669979694816,,,,,,,,,0.00022374404163,2018-11-05T15:30:00
2018-11-06,ALL_A,ALL_STATUS,2018-11-06T15:00:00+08:00,2018-11-06T15:00:00+08:00,,0,0.75,,0,0.75,,0,0.75,,0,0.75,,0,1,,0,0.5,,0,0.75,2018-11-06T15:30:00,0,,,,,,,,,0,2018-11-06T15:30:00
2018-11-06,ALL_A,NON_ST,2018-11-06T15:00:00+08:00,2018-11-06T15:00:00+08:00,,0,0.75,,0,0.75,,0,0.75,,0,0.75,,0,0.75,,0,0.5,,0,0.75,2018-11-06T15:30:00,0,,,,,,,,,0,2018-11-06T15:30:00
2018-11-06,CHINEXT_BOARD,ALL_STATUS,2018-11-06T15:00:00+08:00,2018-11-06T15:00:00+08:00,,-0.0403494304537,0.25,,-0.00305115805324,0.25,,-0.00942028985507,0.5,,-0.00217775521485,0.25,,-0.172219515295,0.25,,0.0373154268103,0.75,,-0.00868967292596,0.25,2018-11-06T15:30:00,-0.0021937656768,,,,,,,,,-0.0021937656768,2018-11-06T15:30:00
2018-11-06,CHINEXT_BOARD,NON_ST,2018-11-06T15:00:00+08:00,2018-11-06T15:00:00+08:00,,-0.0390462043754,0.25,,-0.00333190754688,0.25,,-0.0138576779026,0.5,,-0.00211609877145,0.25,,-0.159941164342,0.25,,0.0363930468286,0.75,,-0.00886162333188,0.25,2018-11-06T15:30:00,-0.0021937656768,,,,,,,,,-0.0021937656768,2018-11-06T15:30:00
2018-11-06,SH_A,ALL_STATUS,2018-11-06T15:00:00+08:00,2018-11-06T15:00:00+08:00,,0.0183449421099,1,,0.000490361308529,1,,0.0297524595367,1,,-0.000808039271264,0.5,,-0.101335829026,0.5,,0.0785344050463,1,,-0.00593967949941,0.5,2018-11-06T15:30:00,0,,,,,,,,,0,2018-11-06T15:30:00
2018-11-06,SH_A,NON_ST,2018-11-06T15:00:00+08:00,2018-11-06T15:00:00+08:00,,0.0181010644565,1,,0.000997972166901,1,,0.0331120190671,1,,-0.000825117522072,0.5,,-0.105167602088,0.5,,0.0799768768785,1,,-0.00873825103958,0.5,2018-11-06T15:30:00,0,,,,,,,,,0,2018-11-06T15:30:00
2018-11-06,SZ_A,ALL_STATUS,2018-11-06T15:00:00+08:00,2018-11-06T15:00:00+08:00,,-0.0126418512985,0.5,,-0.000483305750133,0.5,,-0.0293243665937,0.25,,0.000796412806929,1,,-0.0143357196475,0.75,,-0.128536730092,0.25,,0.00381138728712,1,2018-11-06T15:30:00,0,,,,,,,,,0,2018-11-06T15:30:00
2018-11-06,SZ_A,NON_ST,2018-11-06T15:00:00+08:00,2018-11-06T15:00:00+08:00,,-0.0123814326277,0.5,,-0.000975795007637,0.5,,-0.0323761964211,0.25,,0.000806781577137,1,,0.00429854724338,1,,-0.116349999024,0.25,,0.00303316304473,1,2018-11-06T15:30:00,0,,,,,,,,,0,2018-11-06T15:30:00
2018-11-07,ALL_A,ALL_STATUS,2018-11-07T15:00:00+08:00,2018-11-07T15:00:00+08:00,,0,0.5,,0,0.75,,0,0.75,,0,0.5,,0,1,,0,0.5,,0,0.75,2018-11-07T15:30:00,-0.00476616451176,,,,,,,,,0,2018-11-07T15:30:00
2018-11-07,ALL_A,NON_ST,2018-11-07T15:00:00+08:00,2018-11-07T15:00:00+08:00,,0,0.5,,0,0.75,,0,0.75,,0,0.5,,0,1,,0,0.5,,0,0.75,2018-11-07T15:30:00,-0.00491401019664,,,,,,,,,0,2018-11-07T15:30:00
2018-11-07,CHINEXT_BOARD,ALL_STATUS,2018-11-07T15:00:00+08:00,2018-11-07T15:00:00+08:00,,0.0202507419833,1,,-0.00400332187612,0.25,,-0.0881152460984,0.25,,0.00346624177617,1,,-0.0251850464977,0.5,,0.245181448598,1,,-0.00259009204676,0.5,2018-11-07T15:30:00,-0.00206190363328,,,,,,,,,0.00270426087848,2018-11-07T15:30:00
2018-11-07,CHINEXT_BOARD,NON_ST,2018-11-07T15:00:00+08:00,2018-11-07T15:00:00+08:00,,0.0218128987499,1,,-0.00425412622264,0.25,,-0.0845499645641,0.25,,0.00321822044168,1,,-0.0235315192648,0.5,,0.24130434274,1,,-0.00362431784576,0.5,2018-11-07T15:30:00,-0.00206190363328,,,,,,,,,0.00285210656336,2018-11-07T15:30:00
2018-11-07,SH_A,ALL_STATUS,2018-11-07T15:00:00+08:00,2018-11-07T15:00:00+08:00,,-0.00669575066203,0.25,,-0.00155743716458,0.5,,-0.0339616762736,0.5,,-0.00027267545611,0.25,,-0.115298261873,0.25,,-0.0202190793463,0.25,,-0.0191082513469,0.25,2018-11-07T15:30:00,-0.00586229513118,,,,,,,,,-0.00109613061942,2018-11-07T15:30:00
2018-11-07,SH_A,NON_ST,2018-11-07T15:00:00+08:00,2018-11-07T15:00:00+08:00,,-0.00754968842023,0.25,,-0.001335339725,0.5,,-0.0313734939759,0.5,,-0.000256435380864,0.25,,-0.107056953305,0.25,,-0.0218852253264,0.25,,-0.01628252286,0.25,2018-11-07T15:30:00,-0.00608366662565,,,,,,,,,-0.00116965642901,2018-11-07T15:30:00
2018-11-07,SZ_A,ALL_STATUS,2018-11-07T15:00:00+08:00,2018-11-07T15:00:00+08:00,,0.00461285928114,0.75,,0.000962378625283,1,,0.0209857527917,1,,0.000168492852597,0.75,,-0.0207205939162,0.75,,0.0574704362702,0.75,,0.00328643232028,1,2018-11-07T15:30:00,-0.00377358581881,,,,,,,,,0.00099257869295,2018-11-07T15:30:00
2018-11-07,SZ_A,NON_ST,2018-11-07T15:00:00+08:00,2018-11-07T15:00:00+08:00,,0.00516265458148,0.75,,0.000806364568239,1,,0.0189453466038,1,,0.000154852283131,0.75,,-0.0207461131745,0.75,,0.067392149408,0.75,,0.00293017663108,1,2018-11-07T15:30:00,-0.00400801756752,,,,,,,,,0.00090599262912,2018-11-07T15:30:00
2018-11-08,ALL_A,ALL_STATUS,2018-11-08T15:00:00+08:00,2018-11-08T15:00:00+08:00,,0,0.75,,0,0.75,,0,0.75,,0,0.5,,0,1,,0,0.5,,0,0.25,2018-11-08T15:30:00,-0.0114286459974,,,,,,,,,0,2018-11-08T15:30:00
2018-11-08,ALL_A,NON_ST,2018-11-08T15:00:00+08:00,2018-11-08T15:00:00+08:00,,0,0.75,,0,0.75,,0,0.75,,0,0.5,,0,1,,0,0.5,,0,0.25,2018-11-08T15:30:00,-0.0118506899264,,,,,,,,,0,2018-11-08T15:30:00
2018-11-08,CHINEXT_BOARD,ALL_STATUS,2018-11-08T15:00:00+08:00,2018-11-08T15:00:00+08:00,,-0.0188419654212,0.25,,-0.00213882628547,0.25,,-0.0408394475615,0.25,,0.00169541166824,1,,-0.124674609042,0.25,,0.183518456646,1,,0.00717600364638,0.75,2018-11-08T15:30:00,-0.0158809198698,,,,,,,,,-0.0044522738724,2018-11-08T15:30:00
2018-11-08,CHINEXT_BOARD,NON_ST,2018-11-08T15:00:00+08:00,2018-11-08T15:00:00+08:00,,-0.0119182965604,0.25,,-0.00258405004168,0.25,,-0.0264615747289,0.25,,0.00103603654549,1,,-0.0996828762477,0.25,,0.193269954144,1,,0.00517601504847,0.75,2018-11-08T15:30:00,-0.0158809198698,,,,,,,,,-0.0040302299434,2018-11-08T15:30:00
2018-11-08,SH_A,ALL_STATUS,2018-11-08T15:00:00+08:00,2018-11-08T15:00:00+08:00,,-0.00522009612919,0.5,,-0.000918614137477,0.5,,-0.0162858761329,0.5,,-0.000813960983208,0.25,,-0.0852622089908,0.5,,0.0242424953792,0.75,,0.00620703551479,0.5,2018-11-08T15:30:00,-0.0108732887913,,,,,,,,,0.0005553572061,2018-11-08T15:30:00
2018-11-08,SH_A,NON_ST,2018-11-08T15:00:00+08:00,2018-11-08T15:00:00+08:00,,-0.00459973748574,0.5,,-0.00117638813908,0.5,,-0.013793687061,0.5,,-0.000768640944148,0.25,,-0.0886156737214,0.5,,0.0273990359381,0.75,,0.00242145307587,0.5,2018-11-08T15:30:00,-0.0111982614466,,,,,,,,,0.0006524284798,2018-11-08T15:30:00
2018-11-08,SZ_A,ALL_STATUS,2018-11-08T15:00:00+08:00,2018-11-08T15:00:00+08:00,,0.00359336849823,1,,0.000579224677818,1,,0.0102689268227,1,,0.000513236482023,0.75,,-0.0452301128622,0.75,,-0.0284633110859,0.25,,0.00809045244704,1,2018-11-08T15:30:00,-0.0121489608536,,,,,,,,,-0.0007203148562,2018-11-08T15:30:00
2018-11-08,SZ_A,NON_ST,2018-11-08T15:00:00+08:00,2018-11-08T15:00:00+08:00,,0.00314287254532,1,,0.000739986087486,1,,0.00867667411902,1,,0.000483499948739,0.75,,-0.0311500965435,0.75,,-0.0122602013674,0.25,,0.00636714381449,1,2018-11-08T15:30:00,-0.0124054176947,,,,,,,,,-0.0005547277683,2018-11-08T15:30:00
2018-11-09,ALL_A,ALL_STATUS,2018-11-09T15:00:00+08:00,2018-11-09T15:00:00+08:00,,0,0.75,,0,0.75,,0,0.75,,0,0.75,,0,1,,0,0.5,,0,0.5,2018-11-09T15:30:00,0.0013306391724,,,,,,,,,0,2018-11-09T15:30:00
2018-11-09,ALL_A,NON_ST,2018-11-09T15:00:00+08:00,2018-11-09T15:00:00+08:00,,0,0.75,,0,0.75,,0,0.5,,0,0.75,,0,1,,0,0.5,,0,0.5,2018-11-09T15:30:00,0.00105096453784,,,,,,,,,0,2018-11-09T15:30:00
2018-11-09,CHINEXT_BOARD,ALL_STATUS,2018-11-09T15:00:00+08:00,2018-11-09T15:00:00+08:00,,-0.00637704623134,0.25,,-0.00419045455763,0.25,,-0.00116290828193,0.5,,-0.00117521280803,0.25,,-0.129204292636,0.5,,0.113127916659,1,,0.0145226849753,1,2018-11-09T15:30:00,0.00462513020971,,,,,,,,,0.00329449103731,2018-11-09T15:30:00
2018-11-09,CHINEXT_BOARD,NON_ST,2018-11-09T15:00:00+08:00,2018-11-09T15:00:00+08:00,,-0.000326797385621,0.5,,-0.0045598271145,0.25,,0.0120693438666,0.75,,-0.00169312014058,0.25,,-0.113925454507,0.5,,0.104246984715,1,,0.0140831539965,1,2018-11-09T15:30:00,0.00462513020971,,,,,,,,,0.00357416567187,2018-11-09T15:30:00
2018-11-09,SH_A,ALL_STATUS,2018-11-09T15:00:00+08:00,2018-11-09T15:00:00+08:00,,-0.00378007345873,0.5,,0.000311242269032,1,,0.0276112852665,1,,-0.00116460252259,0.5,,-0.147374287141,0.25,,0.0137929379703,0.75,,-0.00720346281597,0.25,2018-11-09T15:30:00,0,,,,,,,,,-0.0013306391724,2018-11-09T15:30:00
2018-11-09,SH_A,NON_ST,2018-11-09T15:00:00+08:00,2018-11-09T15:00:00+08:00,,-0.00484682625606,0.25,,0.000938724175117,1,,0.0247727409548,1,,-0.00108081946138,0.5,,-0.1497482712,0.25,,0.0281052381886,0.75,,-0.00740071129777,0.25,2018-11-09T15:30:00,-0.000200044590138,,,,,,,,,-0.00125100912798,2018-11-09T15:30:00
2018-11-09,SZ_A,ALL_STATUS,2018-11-09T15:00:00+08:00,2018-11-09T15:00:00+08:00,,0.0026013618588,1,,-0.000200542699118,0.5,,-0.0177907765892,0.25,,0.00075038822332,1,,-0.00891608618733,0.75,,-0.00622724815814,0.25,,0.000387923485573,0.75,2018-11-09T15:30:00,0.00259403156727,,,,,,,,,0.00126339239487,2018-11-09T15:30:00
2018-11-09,SZ_A,NON_ST,2018-11-09T15:00:00+08:00,2018-11-09T15:00:00+08:00,,0.00331077078989,1,,-0.000586054319272,0.5,,-0.0154658548502,0.25,,0.000674765741081,1,,-0.00736942126493,0.75,,-0.0189833589669,0.25,,0.000432578154138,0.75,2018-11-09T15:30:00,0.00253082550837,,,,,,,,,0.00147986097053,2018-11-09T15:30:00
