family,trade_date,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,natural_horizon,entry_status,natural_status,natural_net_return,date_control_net_return,natural_adverse_excursion
industry_rotation_20,2019-02-28,2019-02-28 15:00:00,2019-02-28 15:00:00,000532.SZ,多元金融,0.263900812,16,1811,178939742.5,20,EXECUTABLE,COMPLETE,0.04879992665,0.02696010048,0
industry_rotation_20,2019-02-28,2019-02-28 15:00:00,2019-02-28 15:00:00,300418.SZ,数字媒体,0.2625258207,17,1811,194926250.4,20,EXECUTABLE,COMPLETE,-0.05805915964,0.02696010048,-0.06671026815
industry_rotation_20,2019-02-28,2019-02-28 15:00:00,2019-02-28 15:00:00,300364.SZ,数字媒体,0.2622054964,18,1811,102693155.8,20,EXECUTABLE,COMPLETE,0.01762117718,0.02696010048,-0.03978300181
industry_rotation_20,2019-02-28,2019-02-28 15:00:00,2019-02-28 15:00:00,600517.SH,多元金融,0.2613757279,19,1811,61167961.35,20,EXECUTABLE,COMPLETE,0.1089811119,0.02696010048,-0.03472222222
industry_rotation_20,2019-02-28,2019-02-28 15:00:00,2019-02-28 15:00:00,603466.SH,数字媒体,0.2608987492,20,1811,82257127.9,20,EXECUTABLE,COMPLETE,-0.04394178676,0.02696010048,-0.0510989011
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,000735.SZ,养殖业,0.5221709959,1,2226,1401930666,20,EXECUTABLE,COMPLETE,0.03474162786,0.07805584186,-0.05396825397
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,002746.SZ,养殖业,0.5178184206,2,2226,257075783.8,20,EXECUTABLE,COMPLETE,0.01454839239,0.07805584186,-0.04675324675
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,300498.SZ,养殖业,0.5155838352,3,2226,1319240022,20,EXECUTABLE,COMPLETE,0.1299584586,0.07805584186,-0.03754993342
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,002299.SZ,养殖业,0.5138791042,4,2226,598793469.1,20,EXECUTABLE,COMPLETE,-0.09362193575,0.07805584186,-0.1716660643
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,603477.SH,养殖业,0.5137588678,5,2226,100567943.8,20,EXECUTABLE,COMPLETE,0.05394133433,0.07805584186,-0.1051454139
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,002321.SZ,养殖业,0.5108981517,6,2226,215628097.3,20,EXECUTABLE,COMPLETE,-0.003992015968,0.07805584186,-0.07894736842
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,300313.SZ,养殖业,0.5093308402,7,2226,79454894.68,20,EXECUTABLE,COMPLETE,0.01320524419,0.07805584186,-0.08920863309
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,002714.SZ,养殖业,0.5086746309,8,2226,780189503.4,20,EXECUTABLE,COMPLETE,0.3786171957,0.07805584186,-0.05847373637
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,000876.SZ,养殖业,0.5032859406,9,2226,707562573.4,20,EXECUTABLE,COMPLETE,0.2348879477,0.07805584186,-0.05691056911
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,002124.SZ,养殖业,0.4859315862,10,2226,415262587.9,20,EXECUTABLE,COMPLETE,0.2661670124,0.07805584186,-0.006535947712
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,002234.SZ,养殖业,0.4855674652,11,2226,405196304.6,20,EXECUTABLE,COMPLETE,-0.08943220872,0.07805584186,-0.1596035543
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,000681.SZ,数字媒体,0.4852970168,12,2226,216000567,20,EXECUTABLE,COMPLETE,-0.03057650695,0.07805584186,-0.08117001828
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,600975.SH,养殖业,0.4849842371,13,2226,287608178.2,20,EXECUTABLE,COMPLETE,0.8508392837,0.07805584186,-0.01820546164
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,300413.SZ,数字媒体,0.4824390082,14,2226,188387535.4,20,EXECUTABLE,COMPLETE,0.1362055636,0.07805584186,-0.01265822785
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,300418.SZ,数字媒体,0.4766708014,15,2226,269968863,20,EXECUTABLE,COMPLETE,-0.03357641153,0.07805584186,-0.1330445545
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,002458.SZ,养殖业,0.4712338995,16,2226,533118139.2,20,EXECUTABLE,COMPLETE,-0.009341419463,0.07805584186,-0.1590792839
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,002157.SZ,养殖业,0.4696028816,17,2226,953532702.5,20,EXECUTABLE,COMPLETE,0.3240660593,0.07805584186,-0.05280528053
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,603466.SH,数字媒体,0.4695715781,18,2226,111819312.2,20,EXECUTABLE,COMPLETE,0.02310676388,0.07805584186,-0.1216632444
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,300295.SZ,数字媒体,0.4687280962,19,2226,98145824.55,20,EXECUTABLE,COMPLETE,0.03619998339,0.07805584186,-0.08701134931
industry_rotation_20,2019-03-07,2019-03-07 15:00:00,2019-03-07 15:00:00,601688.SH,证券Ⅱ,0.4616786778,20,2226,2381154200,20,EXECUTABLE,COMPLETE,0.0273235189,0.07805584186,-0.1013100437
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,000735.SZ,养殖业,0.4387398587,1,2579,1646759360,20,EXECUTABLE,COMPLETE,0.06176696526,0.1023107084,-0.03542673108
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,603477.SH,养殖业,0.4385882135,2,2579,115240130.5,20,EXECUTABLE,COMPLETE,0.10349086,0.1023107084,-0.001199040767
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,300498.SZ,养殖业,0.4268598332,3,2579,1768079859,20,EXECUTABLE,COMPLETE,0.05096904636,0.1023107084,-0.06373056995
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,002299.SZ,养殖业,0.4231468549,4,2579,729049728.8,20,EXECUTABLE,COMPLETE,0.03746245998,0.1023107084,-0.155801105
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,002714.SZ,养殖业,0.423071095,5,2579,1036106570,20,EXECUTABLE,COMPLETE,0.3043873791,0.1023107084,-0.02596153846
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,002321.SZ,养殖业,0.4164495128,6,2579,306680167.2,20,EXECUTABLE,COMPLETE,-0.008740564164,0.1023107084,-0.1656734207
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,000876.SZ,养殖业,0.4151249967,7,2579,1072774401,20,EXECUTABLE,COMPLETE,0.1745300963,0.1023107084,-0.03406326034
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,002746.SZ,养殖业,0.4131601076,8,2579,318234282.7,20,EXECUTABLE,COMPLETE,-0.08558100737,0.1023107084,-0.2356820548
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,300313.SZ,养殖业,0.412831376,9,2579,98939473.39,20,EXECUTABLE,COMPLETE,-0.1011943161,0.1023107084,-0.1977186312
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,600975.SH,养殖业,0.3990441952,10,2579,481082939.9,20,EXECUTABLE,COMPLETE,0.5344748004,0.1023107084,-0.05
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,002124.SZ,养殖业,0.3964923155,11,2579,605633088.5,20,EXECUTABLE,COMPLETE,0.1072459891,0.1023107084,-0.09450171821
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,002234.SZ,养殖业,0.3898745229,12,2579,527964982.1,20,EXECUTABLE,COMPLETE,-0.02212322927,0.1023107084,-0.2539441748
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,002157.SZ,养殖业,0.3857591125,13,2579,1460477088,20,EXECUTABLE,COMPLETE,0.212122924,0.1023107084,-0.09748427673
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,002458.SZ,养殖业,0.3783159161,14,2579,766459912,20,EXECUTABLE,COMPLETE,-0.002919756671,0.1023107084,-0.2532364297
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,002311.SZ,饲料,0.32565198,15,2579,294769283.8,20,EXECUTABLE,COMPLETE,0.04027500554,0.1023107084,-0.0395480226
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,603668.SH,饲料,0.3222061327,16,2579,54702476.8,20,EXECUTABLE,COMPLETE,0.1813663603,0.1023107084,-0.01177856302
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,000681.SZ,数字媒体,0.3220103238,17,2579,270864690.5,20,EXECUTABLE,COMPLETE,-0.1404314658,0.1023107084,-0.1393835616
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,300673.SZ,饲料,0.3202918766,18,2579,116812718.4,20,EXECUTABLE,COMPLETE,-0.1054184909,0.1023107084,-0.1054989817
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,300418.SZ,数字媒体,0.3191774744,19,2579,379243497.8,20,EXECUTABLE,COMPLETE,0.05342036135,0.1023107084,-0.09261658031
industry_rotation_20,2019-03-14,2019-03-14 15:00:00,2019-03-14 15:00:00,000702.SZ,饲料,0.3188042065,20,2579,75033050.9,20,EXECUTABLE,COMPLETE,0.07001476922,0.1023107084,-0.009287925697
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,600637.SH,电视广播Ⅱ,0.371419875,1,2696,520061081.4,20,EXECUTABLE,COMPLETE,-0.1051318996,0.0127672709,-0.1280353201
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,600037.SH,电视广播Ⅱ,0.3665448356,2,2696,218409609.8,20,EXECUTABLE,COMPLETE,-0.1163237435,0.0127672709,-0.1578947368
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,600959.SH,电视广播Ⅱ,0.3629258359,3,2696,214557700.8,20,EXECUTABLE,COMPLETE,-0.08563201466,0.0127672709,-0.1409836066
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,000156.SZ,电视广播Ⅱ,0.3611868998,4,2696,202907248,20,NEXT_OPEN_NOT_EXECUTABLE,INCOMPLETE,,0.0127672709,
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,000665.SZ,电视广播Ⅱ,0.3592611967,5,2696,136147241.1,20,EXECUTABLE,COMPLETE,-0.1499040136,0.0127672709,-0.1856232939
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,600831.SH,电视广播Ⅱ,0.3582360355,6,2696,484859088.9,20,EXECUTABLE,COMPLETE,-0.1737153496,0.0127672709,-0.2197309417
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,002238.SZ,电视广播Ⅱ,0.3564802003,7,2696,166697606.6,20,EXECUTABLE,COMPLETE,-0.09218950293,0.0127672709,-0.1654740608
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,601929.SH,电视广播Ⅱ,0.3559460538,8,2696,274838776.6,20,EXECUTABLE,COMPLETE,-0.1156656384,0.0127672709,-0.1606060606
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,000917.SZ,电视广播Ⅱ,0.3520442688,9,2696,1258139290,20,EXECUTABLE,COMPLETE,-0.1650689053,0.0127672709,-0.1942583732
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,600996.SH,电视广播Ⅱ,0.3366376409,10,2696,206716016.8,20,EXECUTABLE,COMPLETE,-0.1897402432,0.0127672709,-0.2471220261
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,300418.SZ,数字媒体,0.2873702103,11,2696,412883019.2,20,EXECUTABLE,COMPLETE,-0.00207292544,0.0127672709,-0.1001926782
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,000681.SZ,数字媒体,0.2856560176,12,2696,266427478.5,20,EXECUTABLE,COMPLETE,-0.1915337168,0.0127672709,-0.3085331453
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,603507.SH,风电设备,0.2847052959,13,2696,50793092.15,20,EXECUTABLE,COMPLETE,-0.1643145111,0.0127672709,-0.1955347497
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,603268.SH,航海装备Ⅱ,0.2816529445,14,2696,68236374.85,20,EXECUTABLE,COMPLETE,0.02130021318,0.0127672709,-0.1041137633
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,603466.SH,数字媒体,0.280588683,15,2696,194197847.4,20,EXECUTABLE,COMPLETE,-0.05199240074,0.0127672709,-0.1037192247
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,601218.SH,风电设备,0.2773568553,16,2696,108462459.1,20,EXECUTABLE,COMPLETE,0.1005273404,0.0127672709,-0.1141975309
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,300600.SZ,航海装备Ⅱ,0.2757593659,17,2696,75566701.58,20,EXECUTABLE,COMPLETE,-0.03592509637,0.0127672709,-0.1679389313
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,300295.SZ,数字媒体,0.2747817449,18,2696,152284983.8,20,EXECUTABLE,COMPLETE,-0.04213438472,0.0127672709,-0.1056207536
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,300065.SZ,航海装备Ⅱ,0.2747499812,19,2696,162740450.1,20,EXECUTABLE,COMPLETE,0.2257501571,0.0127672709,-0.007596685083
industry_rotation_20,2019-03-21,2019-03-21 15:00:00,2019-03-21 15:00:00,300413.SZ,数字媒体,0.2744812632,20,2696,316404653.7,20,EXECUTABLE,COMPLETE,-0.1177252178,0.0127672709,-0.1397758511
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,002487.SZ,风电设备,0.1789622998,1,2716,75651302.79,20,EXECUTABLE,COMPLETE,-0.03437134446,-0.02104913904,-0.0697167756
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,600779.SH,白酒Ⅱ,0.1783012659,2,2716,342676252.9,20,EXECUTABLE,COMPLETE,0.07746418489,-0.02104913904,-0.01194578452
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,601218.SH,风电设备,0.1777162421,3,2716,91417641.5,20,EXECUTABLE,COMPLETE,0.1338637604,-0.02104913904,-0.006920415225
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,002646.SZ,白酒Ⅱ,0.1768336575,4,2716,67410577.11,20,EXECUTABLE,COMPLETE,-0.05806325979,-0.02104913904,-0.05743509048
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,603198.SH,白酒Ⅱ,0.1766037958,5,2716,133928285.8,20,EXECUTABLE,COMPLETE,0.01040948756,-0.02104913904,-0.01156737999
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,600519.SH,白酒Ⅱ,0.1763503004,6,2716,3883937907,20,EXECUTABLE,COMPLETE,0.1272186167,-0.02104913904,-0.005784431138
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,002304.SZ,白酒Ⅱ,0.1763341863,7,2716,948930248.6,20,EXECUTABLE,COMPLETE,-0.03447364989,-0.02104913904,-0.03631100083
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,600702.SH,白酒Ⅱ,0.1747611583,8,2716,483878315.1,20,EXECUTABLE,COMPLETE,-0.05629380508,-0.02104913904,-0.05805609915
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,603919.SH,白酒Ⅱ,0.1721730296,9,2716,83936286.65,20,EXECUTABLE,COMPLETE,-0.02970607752,-0.02104913904,-0.02584943371
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,600559.SH,白酒Ⅱ,0.1715982003,10,2716,285947993.6,20,EXECUTABLE,COMPLETE,0.04749700155,-0.02104913904,-0.005002779322
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,603589.SH,白酒Ⅱ,0.1712377938,11,2716,242711014.9,20,EXECUTABLE,COMPLETE,0.1813030543,-0.02104913904,-0.02622641509
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,600809.SH,白酒Ⅱ,0.1709164283,12,2716,515220249.1,20,EXECUTABLE,COMPLETE,-0.02435333762,-0.02104913904,-0.0528109029
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,600197.SH,白酒Ⅱ,0.1705686555,13,2716,256149588.8,20,EXECUTABLE,COMPLETE,-0.1058737487,-0.02104913904,-0.1022900763
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,300185.SZ,风电设备,0.1698366524,14,2716,295045425.6,20,EXECUTABLE,COMPLETE,-0.02652613325,-0.02104913904,-0.02714932127
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,000799.SZ,白酒Ⅱ,0.166952232,15,2716,437077300.6,20,EXECUTABLE,COMPLETE,-0.02851416576,-0.02104913904,-0.052113254
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,000568.SZ,白酒Ⅱ,0.166815415,16,2716,985705634.7,20,EXECUTABLE,COMPLETE,0.1601124496,-0.02104913904,-0.002470660902
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,000858.SZ,白酒Ⅱ,0.1665211711,17,2716,3371440145,20,EXECUTABLE,COMPLETE,0.1132430222,-0.02104913904,-0.00393442623
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,300569.SZ,风电设备,0.1633694317,18,2716,53655511.84,20,EXECUTABLE,COMPLETE,-0.1614270297,-0.02104913904,-0.1780567178
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,603369.SH,白酒Ⅱ,0.1633021606,19,2716,385414528.1,20,EXECUTABLE,COMPLETE,-0.03110657089,-0.02104913904,-0.08820326679
industry_rotation_20,2019-03-28,2019-03-28 15:00:00,2019-03-28 15:00:00,000596.SZ,白酒Ⅱ,0.1631511646,20,2716,335835296.8,20,EXECUTABLE,COMPLETE,0.1058266975,-0.02104913904,-0.03451581975
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,002304.SZ,白酒Ⅱ,0.2418227975,1,2762,1160263402,20,EXECUTABLE,COMPLETE,-0.1116201088,-0.1932744808,-0.1510172144
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,002646.SZ,白酒Ⅱ,0.2413766555,2,2762,73845157.39,20,EXECUTABLE,COMPLETE,-0.1837663828,-0.1932744808,-0.1986899563
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,603198.SH,白酒Ⅱ,0.238305507,3,2762,146416092.1,20,EXECUTABLE,COMPLETE,-0.1003798854,-0.1932744808,-0.1454257007
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,600519.SH,白酒Ⅱ,0.2377572656,4,2762,4017273022,20,EXECUTABLE,COMPLETE,-0.02125615436,-0.1932744808,-0.04444444444
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,600809.SH,白酒Ⅱ,0.2372928433,5,2762,497559376.4,20,EXECUTABLE,COMPLETE,-0.1138365674,-0.1932744808,-0.1821202532
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,600702.SH,白酒Ⅱ,0.2345149816,6,2762,508793334.8,20,EXECUTABLE,COMPLETE,-0.2267108702,-0.1932744808,-0.2486187845
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,603919.SH,白酒Ⅱ,0.2339558177,7,2762,97997342.45,20,EXECUTABLE,COMPLETE,-0.1239445591,-0.1932744808,-0.1758830694
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,603589.SH,白酒Ⅱ,0.2331955612,8,2762,253608592,20,EXECUTABLE,COMPLETE,0.03753789641,-0.1932744808,-0.08036350677
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,600197.SH,白酒Ⅱ,0.2320253525,9,2762,289504237,20,EXECUTABLE,COMPLETE,-0.2424536453,-0.1932744808,-0.2621756941
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,600559.SH,白酒Ⅱ,0.2311409171,10,2762,303440610.8,20,EXECUTABLE,COMPLETE,-0.2293264955,-0.1932744808,-0.2396039604
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,000568.SZ,白酒Ⅱ,0.2296086829,11,2762,1067449593,20,EXECUTABLE,COMPLETE,0.01278824419,-0.1932744808,-0.0575385494
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,000858.SZ,白酒Ⅱ,0.2278020639,12,2762,3648965139,20,EXECUTABLE,COMPLETE,-0.08746062581,-0.1932744808,-0.1197324415
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,600199.SH,白酒Ⅱ,0.2272717924,13,2762,381112632.2,20,EXECUTABLE,COMPLETE,-0.2134844702,-0.1932744808,-0.24600246
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,000860.SZ,白酒Ⅱ,0.2268314096,14,2762,925877041.2,20,EXECUTABLE,COMPLETE,-0.08301413702,-0.1932744808,-0.1371900826
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,603369.SH,白酒Ⅱ,0.2267253295,15,2762,414033169.1,20,EXECUTABLE,COMPLETE,-0.1261851087,-0.1932744808,-0.1887428379
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,000799.SZ,白酒Ⅱ,0.2246116734,16,2762,526553158.3,20,EXECUTABLE,COMPLETE,-0.252994012,-0.1932744808,-0.2645833333
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,000596.SZ,白酒Ⅱ,0.2244023103,17,2762,345277401.7,20,EXECUTABLE,COMPLETE,0.004822213979,-0.1932744808,-0.1088495575
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,600792.SH,焦炭Ⅱ,0.1915496652,18,2762,74126512.9,20,EXECUTABLE,COMPLETE,-0.1018797785,-0.1932744808,-0.1326781327
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,600740.SH,焦炭Ⅱ,0.1885939464,19,2762,331114842.7,20,EXECUTABLE,COMPLETE,-0.1535370068,-0.1932744808,-0.1838306064
industry_rotation_20,2019-04-04,2019-04-04 15:00:00,2019-04-04 15:00:00,600997.SH,焦炭Ⅱ,0.1883063834,20,2762,159135357.2,20,EXECUTABLE,COMPLETE,-0.1235692457,-0.1932744808,-0.145480226
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,601015.SH,焦炭Ⅱ,0.2525850803,1,2743,128978055.5,20,EXECUTABLE,INCOMPLETE,,-0.1302920667,
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,600997.SH,焦炭Ⅱ,0.2498980446,2,2743,163312010.8,20,EXECUTABLE,COMPLETE,-0.1044539164,-0.1302920667,-0.1282420749
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,600792.SH,焦炭Ⅱ,0.2448442701,3,2743,68955503.5,20,EXECUTABLE,COMPLETE,-0.03956372968,-0.1302920667,-0.09948979592
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,601011.SH,焦炭Ⅱ,0.2433355317,4,2743,312305956.2,20,EXECUTABLE,COMPLETE,-0.1302665325,-0.1302920667,-0.1809116809
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,600740.SH,焦炭Ⅱ,0.235652948,5,2743,417221363.1,20,EXECUTABLE,COMPLETE,-0.1742256752,-0.1302920667,-0.1992445703
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,000868.SZ,商用车,0.2173095597,6,2743,134209201,20,EXECUTABLE,COMPLETE,-0.1455566025,-0.1302920667,-0.1675126904
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,600375.SH,商用车,0.2159218454,7,2743,256278717.1,20,EXECUTABLE,COMPLETE,-0.2139936993,-0.1302920667,-0.2846385542
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,600686.SH,商用车,0.2156326657,8,2743,134503810.8,20,EXECUTABLE,COMPLETE,-0.2211311973,-0.1302920667,-0.244549763
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,600066.SH,商用车,0.2080122524,9,2743,598564909.7,20,EXECUTABLE,COMPLETE,-0.06302701408,-0.1302920667,-0.1301416049
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,000800.SZ,商用车,0.2070711031,10,2743,88720880.14,20,NEXT_OPEN_NOT_EXECUTABLE,INCOMPLETE,,-0.1302920667,
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,600303.SH,商用车,0.2034491619,11,2743,90894476.7,20,EXECUTABLE,COMPLETE,0.03847344072,-0.1302920667,-0.07751937984
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,000957.SZ,商用车,0.2027653907,12,2743,307461352,20,EXECUTABLE,COMPLETE,-0.102510197,-0.1302920667,-0.2239130435
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,600166.SH,商用车,0.2002104254,13,2743,290286281.6,20,EXECUTABLE,COMPLETE,-0.03050173417,-0.1302920667,-0.09505703422
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,000951.SZ,商用车,0.1925412392,14,2743,209698721.1,20,EXECUTABLE,COMPLETE,-0.04392856798,-0.1302920667,-0.177294686
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,600418.SH,商用车,0.1880591261,15,2743,192774472.7,20,EXECUTABLE,COMPLETE,-0.222728576,-0.1302920667,-0.2928176796
industry_rotation_20,2019-04-12,2019-04-12 15:00:00,2019-04-12 15:00:00,000629.SZ,冶钢原料,0.1834294806,16,2743,520282948.5,20,EXECUTABLE,COMPLETE,-0.1355889258,-0.1302920667,-0.170984456
