trade_date,market_view,denominator,decision_at,available_at,snapshot_id,size_structure_count,eligible_count,view_minimum_count,size_structure_valid,return_population_valid,size_log_value_iqr,size_log_value_p90_p10,size_log_value_mad,size_positive_participation_small30_large30,size_positive_participation_small20_large20,size_positive_participation_small40_large40,size_return_spread1_small30_large30,size_return_spread1_small20_large20,size_return_spread1_small40_large40,size_return_spread20_small30_large30,size_return_spread10_small30_large30,size_return_spread40_small30_large30,size_winner_entropy_top10,size_winner_entropy_top5,size_winner_entropy_top20,size_positive_mass_max_share,size_positive_mass_hhi,size_positive_mass_one_minus_entropy,size_bucket_return_std5,size_bucket_return_range5,size_bucket_return_mean_adjacent_gap5,size_leadership_transition5,size_leadership_transition3,size_leadership_transition10,size_log_value_iqr__pit_3y_pct,size_log_value_iqr__pit_3y_robust_z,size_log_value_iqr__relative_to_all,size_log_value_iqr__relative_view_rank_pct,size_positive_participation_small30_large30__pit_3y_pct,size_positive_participation_small30_large30__pit_3y_robust_z,size_positive_participation_small30_large30__relative_to_all,size_positive_participation_small30_large30__relative_view_rank_pct,size_return_spread1_small30_large30__pit_3y_pct,size_return_spread1_small30_large30__pit_3y_robust_z,size_return_spread1_small30_large30__relative_to_all,size_return_spread1_small30_large30__relative_view_rank_pct,size_return_spread20_small30_large30__pit_3y_pct,size_return_spread20_small30_large30__pit_3y_robust_z,size_return_spread20_small30_large30__relative_to_all,size_return_spread20_small30_large30__relative_view_rank_pct,size_winner_entropy_top10__pit_3y_pct,size_winner_entropy_top10__pit_3y_robust_z,size_winner_entropy_top10__relative_to_all,size_winner_entropy_top10__relative_view_rank_pct,size_positive_mass_max_share__pit_3y_pct,size_positive_mass_max_share__pit_3y_robust_z,size_positive_mass_max_share__relative_to_all,size_positive_mass_max_share__relative_view_rank_pct,size_bucket_return_std5__pit_3y_pct,size_bucket_return_std5__pit_3y_robust_z,size_bucket_return_std5__relative_to_all,size_bucket_return_std5__relative_view_rank_pct,size_leadership_transition5__pit_3y_pct,size_leadership_transition5__pit_3y_robust_z,size_leadership_transition5__relative_to_all,size_leadership_transition5__relative_view_rank_pct
2021-10-12,SZ_A,NON_ST,2021-10-12T15:00:00+08:00,2021-10-12T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2334,2334,400,True,True,1.42521930512,2.95005886472,0.684633083492,0.0314285714286,0.0256959314775,0.0331905781585,0.0103767442407,0.0101100609542,0.00967075049665,0.00923251147445,0.0251996077312,0.0427823181566,0.99017218029,0.962947015627,0.988262765179,0.419421198977,0.345368488222,0.016079080904,0.00455887262461,0.0113150859754,0.00306558749434,0.0242915434268,0.0150344871935,0.00543165358637,0.940476190476,1.4002397505,-0.180848491598,0.5,0.558201058201,0.117231659064,0.0203262716665,0.75,0.924603174603,1.71154659679,0.00247380558189,0.75,0.503968253968,0.00576840701251,0.0104771138635,1,0.575396825397,0.192224042548,-0.00507329777876,0.5,0.780423280423,1.07136681923,0.0229704131354,0.75,0.858465608466,1.51705106862,0.00110764583377,0.75,0.84126984127,1.05304540879,-0.0156122183663,0.5
2021-10-13,ALL_A,ALL_STATUS,2021-10-13T15:00:00+08:00,2021-10-13T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,4312,4311,1000,True,True,1.6064889827,3.17000089239,0.77447630689,0.0386697602475,0.0858468677494,0.00348027842227,0.0014824996627,0.00346663154471,0.0005899082948,0.00326527616894,0.0309328832988,0.00869740907352,0.961491098844,0.947919854218,0.979071567455,0.391906741623,0.344344163919,0.015671252581,0.00432535077437,0.0113163321837,0.00479284444422,0.035522442191,0.00990759388546,0.0447305511081,0.944444444444,2.15570324232,0,0.75,0.592592592593,0.200381413757,0,0.5,0.584656084656,0.208682964986,0,0.25,0.43253968254,-0.132142696349,0,0.5,0.107142857143,-2.85174946952,0,0.75,0.624338624339,0.400685750347,0,0.5,0.873015873016,1.62199049112,0,0.5,0.93253968254,1.57510417055,0,0.75
2021-10-13,CHINEXT_BOARD,ALL_STATUS,2021-10-13T15:00:00+08:00,2021-10-13T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1005,1005,200,True,True,1.3176049878,2.81698680699,0.651006551993,0.0927152317881,0.119402985075,0.0746268656716,0.00652905151073,0.00759963236159,0.00494306269234,0.0139868211789,0.0247725358139,0.0746459241054,0.961439510196,0.952256542735,0.982528538978,0.431237050073,0.350418621845,0.023201309204,0.00777397521376,0.0198332601774,0.00801672199828,0.00162894674655,0.0149438453428,-0.0158248911894,0.929894179894,2.10300439841,-0.288883994895,0.25,0.742063492063,0.678845545639,0.0540454715406,1,0.783068783069,0.823170687079,0.00504655184803,1,0.533068783069,0.068626139616,0.0107215450099,0.75,0.297619047619,-0.749093299717,-5.15886480246e-05,0.5,0.748677248677,0.935900621239,0.0393303084504,1,0.917989417989,2.32373053204,0.00344862443939,1,0.525132275132,0.0498086676471,-0.0338934954445,0.25
2021-10-13,SH_A,ALL_STATUS,2021-10-13T15:00:00+08:00,2021-10-13T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1911,1910,400,True,True,1.83574615396,3.41600877338,0.891627616695,0.087260034904,0.141361256545,0.0418848167539,0.00233904558584,0.0038565743008,-2.30475913261e-05,-0.00698625860869,0.0263238345411,-0.0209298337276,0.951016169593,0.930808824955,0.983812829077,0.397591602028,0.341319223549,0.0109333676725,0.00335668204384,0.00966534563187,0.00398331565587,0.0445815733015,0.010378400308,0.0591245783264,0.948412698413,5.74876352063,0.229257171265,1,0.755291005291,0.668367856263,0.0485902746565,0.75,0.638888888889,0.348939062643,0.000856545923138,0.75,0.359788359788,-0.417018472606,-0.0102515347776,0.25,0.123015873016,-2.50481631968,-0.0104749292506,0.25,0.600529100529,0.275161741836,0.00568486040511,0.75,0.72619047619,0.71206883347,-0.000968668730529,0.25,0.964285714286,2.17978262255,0.0090591311105,1
2021-10-13,SZ_A,ALL_STATUS,2021-10-13T15:00:00+08:00,2021-10-13T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2401,2401,400,True,True,1.42712653367,2.92817606398,0.68552705437,0.0111111111111,0.0375,-0.0197916666667,0.00181593710131,0.00304184054208,0.000703585617698,0.017593714755,0.0350127109299,0.0429130057425,0.968674515644,0.970784039977,0.977567761296,0.382584445227,0.344143729969,0.0154988369043,0.00576868971455,0.0146087863967,0.00746550580591,0.0236065388994,0.0096484047631,0.0291724072083,0.957671957672,1.56400655951,-0.17936244903,0.5,0.472222222222,-0.0633189437706,-0.0275586491364,0.25,0.615079365079,0.273519877531,0.000333437438612,0.5,0.595238095238,0.205376396322,0.0143284385861,1,0.191798941799,-1.48485977985,0.00718341679954,1,0.544973544974,0.10879965742,-0.00932229639569,0.25,0.928571428571,2.41642294435,0.00144333894018,0.75,0.835978835979,1.01045763562,-0.0119159032916,0.5
2021-10-13,ALL_A,NON_ST,2021-10-13T15:00:00+08:00,2021-10-13T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,4203,4202,1000,True,True,1.62064019651,3.18239981961,0.774611559241,0.0483743061063,0.0964285714286,0.00951814396193,0.00178743383132,0.00354532734901,0.000517629199698,0.00171458405081,0.029509082469,0.00458480797649,0.953637488809,0.947636183036,0.976397285567,0.394643264881,0.345369716516,0.0171694256464,0.00454599161536,0.0114285575417,0.00482854085249,0.0347229982345,0.00837645561368,0.0446248624982,0.94708994709,2.551580396,0,0.75,0.632275132275,0.305223098458,0,0.5,0.60582010582,0.231362987203,0,0.25,0.420634920635,-0.1596730859,0,0.5,0.0912698412698,-3.66553834084,0,0.25,0.636243386243,0.4414979226,0,0.75,0.892857142857,1.66655730375,0,0.5,0.927248677249,1.53823951364,0,0.75
2021-10-13,CHINEXT_BOARD,NON_ST,2021-10-13T15:00:00+08:00,2021-10-13T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,992,992,200,True,True,1.32505183926,2.84297527159,0.658009049175,0.0872483221477,0.111111111111,0.0780856423174,0.00647310931618,0.00724384146191,0.00537093813444,0.0117674144725,0.0233701035283,0.0692240937702,0.954525814226,0.922356956864,0.978679343055,0.436019691425,0.352087268825,0.025466068963,0.00772282501744,0.0198069326928,0.00811701978215,0.000971565359414,0.0132798695968,-0.0167542581183,0.94708994709,2.27780388047,-0.295588357245,0.25,0.727513227513,0.629113244136,0.0388740160414,1,0.784391534392,0.828747328752,0.00468567548486,1,0.51455026455,0.0328818261483,0.0100528304216,0.75,0.246031746032,-1.02706726934,0.000888325416388,0.5,0.779100529101,1.01539588458,0.041376426544,1,0.916666666667,2.26932812391,0.00317683340208,1,0.517195767196,0.0267231877566,-0.0337514328751,0.25
2021-10-13,SH_A,NON_ST,2021-10-13T15:00:00+08:00,2021-10-13T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1869,1868,400,True,True,1.83316542692,3.42499181362,0.890915403775,0.0821428571429,0.144385026738,0.041499330656,0.00209293905166,0.00381768774157,-0.000272597571314,-0.00818716351232,0.0240106358537,-0.0237116778682,0.957339742666,0.946291607732,0.984314998238,0.393974271432,0.340459759718,0.00975400670677,0.00339218624254,0.00959052520811,0.0041408493778,0.0428139451789,0.00828722970913,0.0577607572684,0.929894179894,5.95327652071,0.212525230408,1,0.722883597884,0.614785288582,0.0337685510366,0.75,0.615079365079,0.300692998195,0.000305505220338,0.75,0.342592592593,-0.433458011524,-0.00990174756314,0.25,0.15873015873,-2.11934972974,0.00370225385691,0.75,0.559523809524,0.141554544956,-0.000668993448915,0.5,0.703703703704,0.657223879732,-0.00115380537282,0.25,0.960317460317,2.10869753229,0.0080909469444,1
2021-10-13,SZ_A,NON_ST,2021-10-13T15:00:00+08:00,2021-10-13T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2334,2334,400,True,True,1.4343240342,2.95195157196,0.685241221379,0.0157142857143,0.0578158458244,-0.00428265524625,0.00204472730592,0.00358137186395,0.00135694652362,0.0132340022119,0.0317413402055,0.0360656484202,0.962721483508,0.966811412745,0.973809924463,0.387240466092,0.345520498672,0.0175199794723,0.00566841532698,0.014195718146,0.00703985008803,0.0222499634441,0.00778783841282,0.0264729964012,0.960317460317,1.4730726005,-0.186316162308,0.5,0.473544973545,-0.0449116676869,-0.032660020392,0.25,0.626984126984,0.299578608517,0.000257293474599,0.5,0.546296296296,0.10568741538,0.0115194181611,1,0.164021164021,-1.80710479767,0.00908399469867,1,0.574074074074,0.19895852842,-0.00740279878942,0.25,0.920634920635,2.26342375712,0.00112242371162,0.75,0.81746031746,0.959715549055,-0.0124730347904,0.5
2021-10-14,ALL_A,ALL_STATUS,2021-10-14T15:00:00+08:00,2021-10-14T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,4313,4312,1000,True,True,1.60001346073,3.15994073559,0.771382621351,0.0942812982998,0.118329466357,0.0759420289855,0.0030161641837,0.00423900730496,0.00198636552443,0.0173761471923,0.0309828262699,0.00794617295187,0.998875057236,0.996121625279,0.999786684253,0.35290288641,0.333992281646,0.000895851795913,0.0023565226405,0.00685233725257,0.00237365650836,0.0399840735838,0.0159769247084,0.0537171111778,0.929894179894,2.06287356543,0,0.75,0.794973544974,0.827967088635,0,0.75,0.699735449735,0.493600640438,0,0.75,0.621693121693,0.306496392493,0,0.5,0.921957671958,0.791878285949,0,1,0.18253968254,-0.715720088031,0,0.25,0.563492063492,0.188501903797,0,0.25,0.949735449735,1.76542572079,0,0.75
2021-10-14,CHINEXT_BOARD,ALL_STATUS,2021-10-14T15:00:00+08:00,2021-10-14T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1006,1005,200,True,True,1.33994486009,2.84221678319,0.66247917358,0.0132450331126,0.0796019900498,0.00497512437811,-0.00334134400059,0.000361184416602,-0.00368911478072,0.0184688793938,0.0186464436033,0.0636434722716,0.994513511156,0.990501486119,0.993660125112,0.356006730674,0.335627624074,0.00319704671804,0.00322344521018,0.00831330278989,0.00406635529079,0.0237208615001,0.0218131945172,-0.00665965917915,0.974867724868,2.35522046082,-0.260068600642,0.25,0.480158730159,-0.0388232138723,-0.0810362651873,0.25,0.312169312169,-0.46441052643,-0.00635750818429,0.25,0.572751322751,0.140861816302,0.00109273220154,0.75,0.828042328042,0.6906935144,-0.00436154608024,0.75,0.141534391534,-0.825193576012,0.00310384426411,0.5,0.509259259259,0.0161119616018,0.000866922569685,1,0.791005291005,0.819058335248,-0.0162632120838,0.25
2021-10-14,SH_A,ALL_STATUS,2021-10-14T15:00:00+08:00,2021-10-14T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1911,1911,400,True,True,1.81985087532,3.41259502123,0.896475924414,0.165794066318,0.180628272251,0.107329842932,0.00621106044137,0.00750311383527,0.003307596534,0.0124845293045,0.0306312596481,-0.0181402378906,0.994251778254,0.97834660754,0.995944730385,0.376532942915,0.336198911042,0.00384381068851,0.00244058549368,0.00748850689401,0.00249345799342,0.0488905740883,0.0179265987849,0.0730030835913,0.927248677249,5.29496555706,0.219837414591,1,0.902116402116,1.44033068296,0.0715127680178,1,0.837301587302,0.990792593544,0.00319489625767,1,0.62037037037,0.314007575371,-0.00489161788775,0.25,0.730158730159,0.522860775036,-0.00462327898163,0.5,0.390211640212,-0.267973550185,0.0236300565058,0.75,0.515873015873,0.0503383705876,8.40628531833e-05,0.75,0.970899470899,2.38484918791,0.0089065005045,1
2021-10-14,SZ_A,ALL_STATUS,2021-10-14T15:00:00+08:00,2021-10-14T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2402,2401,400,True,True,1.42692846213,2.93297385597,0.688063649225,0.0513888888889,0.04375,0.0333333333333,0.000232718377894,0.000186298154305,-0.000391114201934,0.0263471038749,0.0323655475471,0.0390366139757,0.992448287272,0.98380187563,0.996229933082,0.377129152192,0.336459784487,0.0042146907897,0.00242268904414,0.00600020111523,0.00293955993667,0.0290174722581,0.0146600771428,0.0343773042503,0.956349206349,1.5509572375,-0.173084998603,0.5,0.669312169312,0.351612880808,-0.042892409411,0.5,0.503968253968,0.00326941512468,-0.00278344580581,0.5,0.687830687831,0.431240846175,0.00897095668262,1,0.623015873016,0.351362431143,-0.00642676996352,0.25,0.480158730159,-0.0427677790306,0.0242262657821,1,0.537037037037,0.098422069295,6.61664036417e-05,0.5,0.880952380952,1.22992336802,-0.0109666013257,0.5
2021-10-14,ALL_A,NON_ST,2021-10-14T15:00:00+08:00,2021-10-14T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,4204,4203,1000,True,True,1.61519065065,3.1769625732,0.772263689292,0.10071371927,0.13079667063,0.0850684116597,0.00356036437133,0.00520276069896,0.00270720134541,0.0159616151859,0.0298922753787,0.00412891775871,0.999438732536,0.997405910925,0.999836638908,0.352641749938,0.33407987961,0.00101991134303,0.00252889411283,0.00764642225722,0.00252543618578,0.0393851877471,0.0152205502171,0.0536404931243,0.936507936508,2.45907685645,0,0.75,0.804232804233,0.878645721323,0,0.75,0.720899470899,0.546107217459,0,0.75,0.608465608466,0.270896621196,0,0.5,0.969576719577,0.843086456444,0,1,0.166666666667,-0.732931375158,0,0.25,0.59126984127,0.250161110701,0,0.25,0.94708994709,1.73829150626,0,0.75
2021-10-14,CHINEXT_BOARD,NON_ST,2021-10-14T15:00:00+08:00,2021-10-14T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,993,992,200,True,True,1.33815772218,2.84448556923,0.658413054443,0.0201342281879,0.0808080808081,0.00755667506297,-0.00289310364612,0.000560512535767,-0.00343678670531,0.0166460139871,0.017963654744,0.0582394749664,0.995485122936,0.989944918526,0.994300201597,0.364855154851,0.335583711276,0.00309485431523,0.00313352259062,0.00773395971101,0.00373094081642,0.0229616086061,0.0212341391258,-0.00620868392297,0.97619047619,2.42036890619,-0.277032928465,0.25,0.513227513228,0.0170429329866,-0.0805794910825,0.25,0.334656084656,-0.412343693821,-0.00645346801745,0.25,0.558201058201,0.111368869252,0.000684398801186,0.75,0.867724867725,0.748078335342,-0.0039536095999,0.75,0.232804232804,-0.623369031429,0.0122134049131,0.5,0.48544973545,-0.0368276295273,0.000604628477794,1,0.784391534392,0.796076644889,-0.016423579141,0.25
2021-10-14,SH_A,NON_ST,2021-10-14T15:00:00+08:00,2021-10-14T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1869,1869,400,True,True,1.82141791336,3.44194115009,0.892276116716,0.180035650624,0.20320855615,0.124331550802,0.00669555517854,0.00821143328781,0.00399825953399,0.0117920580701,0.0290856727048,-0.020058230818,0.992734937389,0.982886921154,0.995504077528,0.38073043079,0.3367824919,0.00461949325895,0.00260356070769,0.00819915609769,0.00219475950704,0.0474020992467,0.0169473939889,0.0720344333325,0.92328042328,5.58771820023,0.206227262713,1,0.912698412698,1.54316011857,0.0793219313535,1,0.847883597884,1.04952663786,0.00313519080721,1,0.615079365079,0.294116683337,-0.00416955711588,0.25,0.68253968254,0.402945900846,-0.0067037951477,0.25,0.428571428571,-0.19369085238,0.0280886808515,1,0.541005291005,0.108470642506,7.4666594864e-05,0.75,0.966931216931,2.31707839886,0.0080169114996,1
2021-10-14,SZ_A,NON_ST,2021-10-14T15:00:00+08:00,2021-10-14T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2335,2334,400,True,True,1.43509922885,2.95344208725,0.688755882106,0.05,0.0406852248394,0.0310492505353,0.000959694732384,0.000595662010067,-2.13738417271e-05,0.0222361102639,0.029755821732,0.032835664955,0.994999182011,0.988218424255,0.996209991502,0.376882726425,0.33628525206,0.00396387841701,0.00259990934884,0.00682095419166,0.00325808288805,0.0280380859829,0.0140779032756,0.0325587942671,0.960317460317,1.47309269724,-0.180091421793,0.5,0.645502645503,0.307493352283,-0.0507137192704,0.5,0.555555555556,0.114029271698,-0.00260066963894,0.5,0.642857142857,0.331783472996,0.00627449507793,1,0.720899470899,0.544256753397,-0.00443955052522,0.5,0.468253968254,-0.0811852096219,0.024240976487,0.75,0.579365079365,0.188913144187,7.1015236013e-05,0.5,0.886243386243,1.19193601256,-0.0113471017641,0.5
2021-10-15,ALL_A,ALL_STATUS,2021-10-15T15:00:00+08:00,2021-10-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,4315,4313,1000,True,True,1.60992260451,3.16982991502,0.773322954238,-0.199381761978,-0.22943221321,-0.16115942029,-0.0109363561888,-0.0116604522644,-0.00968837402384,0.00255709043163,0.0248088708993,-0.00425856459801,0.919932456828,0.90690040547,0.952175529113,0.498639973351,0.375887112756,0.0555967200593,0.00527028230427,0.0139392677255,0.00403887734255,0.00919940814815,0.00225632983572,0.044737439049,0.949735449735,2.1693402833,0,0.75,0.0251322751323,-2.50124825296,0,0.75,0.047619047619,-2.11486407211,0,0.25,0.419312169312,-0.156565168185,0,0.5,0.0171957671958,-6.84605606953,0,0.25,0.972222222222,3.44504036298,0,1,0.929894179894,2.28555075537,0,0.75,0.665343915344,0.408206119166,0,0.75
2021-10-15,CHINEXT_BOARD,ALL_STATUS,2021-10-15T15:00:00+08:00,2021-10-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1006,1006,200,True,True,1.33257916979,2.8269835371,0.663468430045,-0.205298013245,-0.233830845771,-0.191542288557,-0.0109227086963,-0.0113742161569,-0.00974106460834,0.0045417267708,0.0169978256386,0.0504944426806,0.943226599811,0.920285025493,0.963981469855,0.463792397563,0.358972579614,0.033336212398,0.00596145903066,0.0177182068958,0.00600634076922,0.00549875093471,0.000152105558552,-0.00852184710047,0.957671957672,2.26177301572,-0.277343434717,0.25,0.0436507936508,-2.00593673159,-0.00591625126667,0.5,0.0859788359788,-1.44978747882,1.36474924913e-05,0.5,0.453703703704,-0.0932025262969,0.00198463633917,0.75,0.171957671958,-1.53000412351,0.0232941429828,1,0.865079365079,1.68959200167,-0.0348475757877,0.25,0.835978835979,1.38623933136,0.000691176726392,1,0.597883597884,0.18218402175,-0.00370065721345,0.5
2021-10-15,SH_A,ALL_STATUS,2021-10-15T15:00:00+08:00,2021-10-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1912,1911,400,True,True,1.84837958424,3.41527471723,0.892402835113,-0.216404886562,-0.232984293194,-0.178010471204,-0.0102539593012,-0.010386440667,-0.00909803582927,-9.69058236105e-05,0.0248211717676,-0.0279568455565,0.922467577152,0.940961953303,0.951874455673,0.483540985252,0.372927042567,0.0539227649064,0.00454377002702,0.0123314370196,0.0035649391785,0.0172677530931,0.00896479976319,0.0638548381014,0.962962962963,6.04833364617,0.238456979729,1,0.0304232804233,-2.31717489722,-0.0170231245836,0.25,0.0701058201058,-1.74583616886,0.000682396887583,1,0.437830687831,-0.16142789058,-0.00265399625524,0.25,0.0502645502646,-4.51115517625,0.00253512032427,0.5,0.931216931217,2.49031279921,-0.0150989880985,0.5,0.869047619048,1.56803028964,-0.000726512277252,0.25,0.798941798942,0.878789143974,0.00806834494493,1
2021-10-15,SZ_A,ALL_STATUS,2021-10-15T15:00:00+08:00,2021-10-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2403,2402,400,True,True,1.43525029895,2.93605082604,0.695584964252,-0.190013869626,-0.23125,-0.150884495317,-0.0104370335092,-0.0112216703699,-0.00827975397319,0.0115206675284,0.0273172541692,0.0263259190946,0.933913802407,0.902763832158,0.955728686517,0.493479825919,0.371967969658,0.0498642887327,0.00500439640434,0.0141754854148,0.00428054202809,0.00357535753646,-0.00225094438135,0.0275578778689,0.973544973545,1.61571740549,-0.174672305559,0.5,0.037037037037,-2.16402077495,0.00936789235284,1,0.0489417989418,-1.81206565131,0.000499322679619,0.75,0.519841269841,0.0434519997844,0.00896357709678,1,0.0436507936508,-4.15910800348,0.0139813455796,0.75,0.957671957672,3.1881056759,-0.00516014743138,0.75,0.886243386243,1.87439867898,-0.000265885899926,0.5,0.56746031746,0.172935314094,-0.00562405061169,0.25
2021-10-15,ALL_A,NON_ST,2021-10-15T15:00:00+08:00,2021-10-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,4206,4204,1000,True,True,1.62521156649,3.1869084326,0.771453368003,-0.203806502776,-0.239001189061,-0.168846611177,-0.0110169310977,-0.012033302503,-0.0101555389924,0.00104387957526,0.0240127743742,-0.00849565637761,0.921122928358,0.90327563615,0.950613411263,0.499179547726,0.376383016188,0.0563541263205,0.00533767850911,0.0142623671105,0.0041182847625,0.00770575113812,0.00228848196428,0.0449751104108,0.964285714286,2.57330423425,0,0.75,0.0251322751323,-2.4721908069,0,0.75,0.0449735449735,-2.04831722251,0,0.5,0.416666666667,-0.188360219466,0,0.5,0.0238095238095,-6.84719192146,0,0.25,0.964285714286,3.3359888132,0,1,0.931216931217,2.2293725333,0,0.75,0.638888888889,0.350804492538,0,0.75
2021-10-15,CHINEXT_BOARD,NON_ST,2021-10-15T15:00:00+08:00,2021-10-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,993,993,200,True,True,1.34213610328,2.83695922224,0.666555735708,-0.204697986577,-0.236180904523,-0.191435768262,-0.0110471715924,-0.0113755357149,-0.00981604455411,0.00311877376937,0.0163999720131,0.0451899387359,0.946394630357,0.914669585087,0.962898460107,0.462836763214,0.358566211312,0.0328036564312,0.00599904519001,0.0176833865662,0.00603548175743,0.00463122889374,0.000555644628288,-0.00716791098792,0.988095238095,2.43526762845,-0.283075463212,0.25,0.0462962962963,-2.03313666512,-0.000891483801606,0.5,0.0833333333333,-1.48009020976,-3.02404947199e-05,0.25,0.433862433862,-0.112065138798,0.00207489419411,0.75,0.18253968254,-1.3536031409,0.0252717019996,1,0.863756613757,1.63138126174,-0.0363427845122,0.25,0.837301587302,1.4058929752,0.000661366680903,1,0.587301587302,0.14835904576,-0.00307452224438,0.5
2021-10-15,SH_A,NON_ST,2021-10-15T15:00:00+08:00,2021-10-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1870,1869,400,True,True,1.84070490839,3.44931035673,0.894878503886,-0.222816399287,-0.235294117647,-0.176470588235,-0.0105034258353,-0.0103275673889,-0.00924577109426,-0.00132213715889,0.0229919598629,-0.030348484932,0.923087462281,0.94209375053,0.952504504667,0.480889807843,0.373110642591,0.0548064880172,0.0046086978814,0.012633532489,0.00370952642678,0.0151522560626,0.00817962428893,0.0627189830465,0.935185185185,6.09538568693,0.215493341892,1,0.0277777777778,-2.28912225268,-0.0190098965114,0.25,0.0674603174603,-1.7573279769,0.000513505262454,1,0.440476190476,-0.18654512217,-0.00236601673415,0.25,0.0462962962963,-4.57032621091,0.00196453392319,0.5,0.915343915344,2.3378936889,-0.0182897398828,0.5,0.865079365079,1.4670969293,-0.000728980627708,0.25,0.77380952381,0.775892222442,0.00744650492445,1
2021-10-15,SZ_A,NON_ST,2021-10-15T15:00:00+08:00,2021-10-15T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2336,2335,400,True,True,1.44184431602,2.95316713022,0.696065983094,-0.198288159772,-0.244111349036,-0.160599571734,-0.010855502027,-0.0122064552751,-0.00898899966522,0.00708435605631,0.0257291074666,0.0190735036989,0.925253735014,0.897762337051,0.952099159132,0.495521165047,0.372841917392,0.0509085268704,0.00520097715633,0.0148807139571,0.00438874315977,0.00163819225719,-0.00214815541815,0.0274003417884,0.968253968254,1.52670429575,-0.183367250474,0.5,0.0357142857143,-2.25059058804,0.00551834300382,1,0.0515873015873,-1.90614090988,0.000161429070746,0.75,0.468253968254,-0.0540388300042,0.00604047648105,1,0.0396825396825,-4.5012066631,0.00413080665601,0.75,0.958994708995,3.13094126823,-0.00365838267861,0.75,0.890211640212,1.9391158736,-0.000136701352778,0.5,0.529100529101,0.0752940477253,-0.00606755888093,0.25
