trade_date,A_trend_direction,A_trend_pit_3y_pct,B_breadth_discovery,B_breadth_pit_3y_pct,B_breadth_relative_to_all,B_breadth_discovery_non_st,state_cell,calendar_year,temporal_block,snapshot_id_trend,snapshot_id_breadth,evaluated_count,candidate_count,selected_count,sample_type,baseline_block,symbol,admissible_candidate,selected_admission,source_event_ledger_sha256,trade_id,entry_execution_date,exit_signal_date,exit_execution_date,round_trip_return,realized_pnl,mfe,mae,winner20,winner50,severe_loss10,extreme_loss20,false_breakout,opportunity20,conversion20,giveback_from_peak,breakout_formation_depth20,breakout_formation_depth20_pit_3y_pct,realized_volatility_median20
2019-12-10,0.00045626925406999999,0.62169312169299995,0.0097222222222200002,,0.00098991267690500006,0.0097222222222200002,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,COMPLETED_CYCLE,EXTENDED_2018_2021,300303.SZ,,,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,EXTENDED_2018_2021:300303.SZ-001,2019-12-11,2020-02-03,2020-02-05,0.335212973528,39013.180999999997,0.67264573990999998,-0.015695067264600002,True,False,False,False,False,True,True,0.33743276638199998,0.0251166509750347,,0.28041187278200003
2019-12-10,0.00045626925406999999,0.62169312169299995,0.0097222222222200002,,0.00098991267690500006,0.0097222222222200002,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2,2,2,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.0251166509750347,,0.28041187278200003
2019-12-10,0.00045626925406999999,0.62169312169299995,0.0097222222222200002,,0.00098991267690500006,0.0097222222222200002,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300036.SZ,True,True,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.0251166509750347,,0.28041187278200003
2019-12-10,0.00045626925406999999,0.62169312169299995,0.0097222222222200002,,0.00098991267690500006,0.0097222222222200002,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300303.SZ,True,True,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.0251166509750347,,0.28041187278200003
2019-12-11,-0.0040940163764299998,0.60582010582000001,0,,-0.0030075187969899999,0,NEITHER,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0,0,0,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.022714432151210402,,0.28213742064500003
2019-12-12,0.0101907045197,0.66005291005300004,0.0041551246537400001,,0.00235440436562,0.0041551246537400001,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,COMPLETED_CYCLE,EXTENDED_2018_2021,300308.SZ,,,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,EXTENDED_2018_2021:300308.SZ-001,2019-12-13,2020-02-03,2020-02-04,0.0074448988511499996,858.50999999999999,0.192916666667,-0.015625,False,False,False,False,False,False,False,0.185471767816,0.024471245081727402,,0.27959366945300002
2019-12-12,0.0101907045197,0.66005291005300004,0.0041551246537400001,,0.00235440436562,0.0041551246537400001,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,COMPLETED_CYCLE,EXTENDED_2018_2021,300418.SZ,,,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,EXTENDED_2018_2021:300418.SZ-001,2019-12-13,2020-02-03,2020-02-04,0.27046584069700003,32113.386999999999,0.34155844155800003,-0.022727272727300001,True,False,False,False,False,True,True,0.071092600861200006,0.024471245081727402,,0.27959366945300002
2019-12-12,0.0101907045197,0.66005291005300004,0.0041551246537400001,,0.00235440436562,0.0041551246537400001,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2,2,2,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.024471245081727402,,0.27959366945300002
2019-12-12,0.0101907045197,0.66005291005300004,0.0041551246537400001,,0.00235440436562,0.0041551246537400001,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300308.SZ,True,True,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.024471245081727402,,0.27959366945300002
2019-12-12,0.0101907045197,0.66005291005300004,0.0041551246537400001,,0.00235440436562,0.0041551246537400001,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300418.SZ,True,True,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.024471245081727402,,0.27959366945300002
2019-12-13,0.025876339363,0.70105820105799999,0.0055401662049899998,,0.00344435782175,0.0055401662049899998,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,COMPLETED_CYCLE,EXTENDED_2018_2021,300699.SZ,,,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,EXTENDED_2018_2021:300699.SZ-002,2019-12-16,2020-02-03,2020-02-04,0.027691218324799999,3387.9160000000002,0.19867078091599999,-0.025634939473099999,False,False,False,False,False,False,False,0.170979562591,0.020107506891539301,,0.27482770722700001
2019-12-13,0.025876339363,0.70105820105799999,0.0055401662049899998,,0.00344435782175,0.0055401662049899998,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1,1,1,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.020107506891539301,,0.27482770722700001
2019-12-13,0.025876339363,0.70105820105799999,0.0055401662049899998,,0.00344435782175,0.0055401662049899998,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300699.SZ,True,True,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.020107506891539301,,0.27482770722700001
2019-12-16,0.037755925877899998,0.73544973545000003,0.0179806362379,,0.0069391560827200003,0.0179806362379,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,COMPLETED_CYCLE,EXTENDED_2018_2021,300232.SZ,,,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,EXTENDED_2018_2021:300232.SZ-001,2019-12-17,2020-02-03,2020-02-04,0.00828371508173,992.40300000000002,0.25076452599400001,-0.016309887869499998,False,False,False,False,False,True,False,0.24248081091199999,0.023130874055181501,,0.286768114455
2019-12-16,0.037755925877899998,0.73544973545000003,0.0179806362379,,0.0069391560827200003,0.0179806362379,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2,1,1,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.023130874055181501,,0.286768114455
2019-12-16,0.037755925877899998,0.73544973545000003,0.0179806362379,,0.0069391560827200003,0.0179806362379,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300232.SZ,True,True,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.023130874055181501,,0.286768114455
2019-12-16,0.037755925877899998,0.73544973545000003,0.0179806362379,,0.0069391560827200003,0.0179806362379,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300628.SZ,False,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.023130874055181501,,0.286768114455
2019-12-17,0.071089775174100006,0.82804232804199995,0.0138504155125,,0.00430387613299,0.0138504155125,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,COMPLETED_CYCLE,EXTENDED_2018_2021,300451.SZ,,,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,EXTENDED_2018_2021:300451.SZ-002,2019-12-18,2019-12-30,2019-12-31,-0.095254771042100006,-11635.659,0.0061951471347400002,-0.120805369128,False,False,False,False,True,False,False,0.101449918177,0.022548346056220601,,0.27429799889500001
2019-12-17,0.071089775174100006,0.82804232804199995,0.0138504155125,,0.00430387613299,0.0138504155125,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,COMPLETED_CYCLE,EXTENDED_2018_2021,300502.SZ,,,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,EXTENDED_2018_2021:300502.SZ-001,2019-12-18,2020-02-03,2020-02-04,0.026868409971200002,3528.7950000000001,0.239042024401,-0.15702666064199999,False,False,False,False,False,True,False,0.21217361442999999,0.022548346056220601,,0.27429799889500001
2019-12-17,0.071089775174100006,0.82804232804199995,0.0138504155125,,0.00430387613299,0.0138504155125,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2,2,2,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.022548346056220601,,0.27429799889500001
2019-12-17,0.071089775174100006,0.82804232804199995,0.0138504155125,,0.00430387613299,0.0138504155125,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300451.SZ,True,True,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.022548346056220601,,0.27429799889500001
2019-12-17,0.071089775174100006,0.82804232804199995,0.0138504155125,,0.00430387613299,0.0138504155125,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300502.SZ,True,True,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.022548346056220601,,0.27429799889500001
2019-12-18,0.065184971029499994,0.80820105820099997,0.013831258644499999,,0.0042818704022199996,0.013831258644499999,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3,2,0,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.021855696355181899,,0.27467729969100002
2019-12-18,0.065184971029499994,0.80820105820099997,0.013831258644499999,,0.0042818704022199996,0.013831258644499999,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300144.SZ,False,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.021855696355181899,,0.27467729969100002
2019-12-18,0.065184971029499994,0.80820105820099997,0.013831258644499999,,0.0042818704022199996,0.013831258644499999,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300467.SZ,True,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.021855696355181899,,0.27467729969100002
2019-12-18,0.065184971029499994,0.80820105820099997,0.013831258644499999,,0.0042818704022199996,0.013831258644499999,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300476.SZ,True,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.021855696355181899,,0.27467729969100002
2019-12-19,0.048543355449700003,0.76587301587300005,0.013831258644499999,,0.0042904118943899996,0.013831258644499999,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2,2,0,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.024838672729511999,,0.27649364616799998
2019-12-19,0.048543355449700003,0.76587301587300005,0.013831258644499999,,0.0042904118943899996,0.013831258644499999,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300459.SZ,True,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.024838672729511999,,0.27649364616799998
2019-12-19,0.048543355449700003,0.76587301587300005,0.013831258644499999,,0.0042904118943899996,0.013831258644499999,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300476.SZ,True,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.024838672729511999,,0.27649364616799998
2019-12-20,0.038350247858400001,0.73412698412699995,0.011080332409999999,,-0.00084217131580999996,0.011080332409999999,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0,0,0,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.020274737328443201,,0.27732038368700002
2019-12-23,0.030579296003700001,0.71164021164000002,0.00276625172891,,-0.00080624008413200004,0.00276625172891,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1,0,0,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.035700012877335499,,0.28164550195499999
2019-12-23,0.030579296003700001,0.71164021164000002,0.00276625172891,,-0.00080624008413200004,0.00276625172891,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300144.SZ,False,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.035700012877335499,,0.28164550195499999
2019-12-24,0.043460603193199998,0.75,0.0110497237569,,-0.0020221716679300001,0.0110497237569,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2,2,0,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.027433547624046699,,0.29223809895199998
2019-12-24,0.043460603193199998,0.75,0.0110497237569,,-0.0020221716679300001,0.0110497237569,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300144.SZ,True,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.027433547624046699,,0.29223809895199998
2019-12-24,0.043460603193199998,0.75,0.0110497237569,,-0.0020221716679300001,0.0110497237569,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300429.SZ,True,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.027433547624046699,,0.29223809895199998
2019-12-25,0.064672058111899994,0.805555555556,0.0124309392265,,0.0052986955415299996,0.0124309392265,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1,0,0,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.0318265042150171,,0.29256682730799999
2019-12-25,0.064672058111899994,0.805555555556,0.0124309392265,,0.0052986955415299996,0.0124309392265,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300144.SZ,False,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.0318265042150171,,0.29256682730799999
2019-12-26,0.099481363939000006,0.875661375661,0.0096818810511799993,,-0.00072239956713600003,0.0096818810511799993,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1,0,0,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.027687550364960699,,0.29891416117199998
2019-12-26,0.099481363939000006,0.875661375661,0.0096818810511799993,,-0.00072239956713600003,0.0096818810511799993,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300144.SZ,False,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.027687550364960699,,0.29891416117199998
2019-12-27,0.070332927635500003,0.82142857142900005,0.00828729281768,,0.00026828479867199999,0.00828729281768,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0,0,0,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.0246189339099331,,0.30660747930999999
2019-12-30,0.095275827420100004,0.862433862434,0.00828729281768,,-0.0024047178743300001,0.00828729281768,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,COMPLETED_CYCLE,EXTENDED_2018_2021,300136.SZ,,,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,EXTENDED_2018_2021:300136.SZ-001,2019-12-31,2020-02-03,2020-02-04,-0.14849971730299999,-17666.245999999999,0.062349595274600003,-0.14679501203199999,False,False,True,False,True,False,False,0.21084931257799999,0.024623046585403499,,0.30989798114700001
2019-12-30,0.095275827420100004,0.862433862434,0.00828729281768,,-0.0024047178743300001,0.00828729281768,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1,1,1,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.024623046585403499,,0.30989798114700001
2019-12-30,0.095275827420100004,0.862433862434,0.00828729281768,,-0.0024047178743300001,0.00828729281768,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300136.SZ,True,True,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.024623046585403499,,0.30989798114700001
2019-12-31,0.106425281419,0.88227513227499998,0.00414364640884,,-0.0056573633921699999,0.00414364640884,A_AND_B,2019,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,0,0,0,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.023091368313431102,,0.310304267794
2020-01-02,0.121896880522,0.90873015872999996,0.0110497237569,,-0.0037958819438099999,0.0110497237569,A_AND_B,2020,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,4,3,0,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.019967428398915001,,0.32124564569399999
2020-01-02,0.121896880522,0.90873015872999996,0.0110497237569,,-0.0037958819438099999,0.0110497237569,A_AND_B,2020,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300070.SZ,True,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.019967428398915001,,0.32124564569399999
2020-01-02,0.121896880522,0.90873015872999996,0.0110497237569,,-0.0037958819438099999,0.0110497237569,A_AND_B,2020,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300144.SZ,False,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.019967428398915001,,0.32124564569399999
2020-01-02,0.121896880522,0.90873015872999996,0.0110497237569,,-0.0037958819438099999,0.0110497237569,A_AND_B,2020,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300166.SZ,True,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.019967428398915001,,0.32124564569399999
2020-01-02,0.121896880522,0.90873015872999996,0.0110497237569,,-0.0037958819438099999,0.0110497237569,A_AND_B,2020,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300229.SZ,True,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.019967428398915001,,0.32124564569399999
2020-01-03,0.096590075825899999,0.86375661375699997,0.00828729281768,,-0.0053666104177000004,0.00828729281768,A_AND_B,2020,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2,2,0,DAILY_PROCESS,,,,,,,,,,,,,,,,,,,,,,0.023921278033185899,,0.322006618317
2020-01-03,0.096590075825899999,0.86375661375699997,0.00828729281768,,-0.0053666104177000004,0.00828729281768,A_AND_B,2020,EARLY,QD-003:d847419443b2563c1904790f986ef8980dc37d688318fadb3858b3251d84972f,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,,,,EVALUATED_EVENT,EXTENDED_2018_2021,300072.SZ,True,False,9fb92730ca1c30e448b32b07b6c5ab369b178c820821daf21f3b69b90b0dfc86,,,,,,,,,,,,,,,,,0.023921278033185899,,0.322006618317
