audit_type,stratum,market_view,denominator,horizon,scope,scope_value,n,partial_rho,low_n,high_n,tail_residual_gap
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,3,leave_one_year_out,2020,660,-0.047095704381728803,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,3,leave_one_year_out,2020,656,-0.039238675295039049,,,
partial_rank,4,SH_A,ALL_STATUS,3,leave_one_year_out,2020,711,-0.04760968573770348,,,
partial_rank,4,SH_A,NON_ST,3,leave_one_year_out,2020,709,-0.01930673552704024,,,
partial_rank,4,SZ_A,ALL_STATUS,3,leave_one_year_out,2020,718,-0.01120982684384322,,,
partial_rank,4,SZ_A,NON_ST,3,leave_one_year_out,2020,717,-0.011173616949160709,,,
partial_rank,4,ALL_A,ALL_STATUS,3,leave_one_year_out,2021,586,-0.025416129557719744,,,
partial_rank,4,ALL_A,NON_ST,3,leave_one_year_out,2021,586,-0.040168613480797123,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,3,leave_one_year_out,2021,472,-0.10119246996269414,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,3,leave_one_year_out,2021,467,-0.091141759508927001,,,
partial_rank,4,SH_A,ALL_STATUS,3,leave_one_year_out,2021,572,-0.062599519971353393,,,
partial_rank,4,SH_A,NON_ST,3,leave_one_year_out,2021,570,-0.041827854400193348,,,
partial_rank,4,SZ_A,ALL_STATUS,3,leave_one_year_out,2021,582,-0.051899410218914713,,,
partial_rank,4,SZ_A,NON_ST,3,leave_one_year_out,2021,581,-0.058911888627567445,,,
partial_rank,4,ALL_A,ALL_STATUS,3,leave_one_year_out,2022,587,-0.041140452817421985,,,
partial_rank,4,ALL_A,NON_ST,3,leave_one_year_out,2022,587,-0.079248191551357247,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,3,leave_one_year_out,2022,509,-0.031026376076276032,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,3,leave_one_year_out,2022,508,-0.023879029560391458,,,
partial_rank,4,SH_A,ALL_STATUS,3,leave_one_year_out,2022,584,-0.11808071743633,,,
partial_rank,4,SH_A,NON_ST,3,leave_one_year_out,2022,584,-0.091435906189634389,,,
partial_rank,4,SZ_A,ALL_STATUS,3,leave_one_year_out,2022,587,-0.0075635551388554953,,,
partial_rank,4,SZ_A,NON_ST,3,leave_one_year_out,2022,587,-0.020898488864936539,,,
partial_rank,4,ALL_A,ALL_STATUS,3,leave_one_year_out,2023,592,0.017921534347032548,,,
partial_rank,4,ALL_A,NON_ST,3,leave_one_year_out,2023,592,0.017547154604384919,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,3,leave_one_year_out,2023,471,-0.022555944239181159,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,3,leave_one_year_out,2023,469,-0.015420704008872865,,,
partial_rank,4,SH_A,ALL_STATUS,3,leave_one_year_out,2023,578,-0.10034033430391065,,,
partial_rank,4,SH_A,NON_ST,3,leave_one_year_out,2023,576,-0.050586451102656811,,,
partial_rank,4,SZ_A,ALL_STATUS,3,leave_one_year_out,2023,588,0.012548758473773798,,,
partial_rank,4,SZ_A,NON_ST,3,leave_one_year_out,2023,587,0.020571552454284974,,,
partial_rank,4,ALL_A,ALL_STATUS,3,phase,0,276,-0.017330165445437886,,,
partial_rank,4,ALL_A,ALL_STATUS,5,phase,0,166,0.04994007348151891,,,
partial_rank,4,ALL_A,NON_ST,3,phase,0,276,-0.016798504172439062,,,
partial_rank,4,ALL_A,NON_ST,5,phase,0,166,0.034020338028515722,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,3,phase,0,233,-0.025120513976634735,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,5,phase,0,142,-0.14733534626988923,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,3,phase,0,232,-0.013532478813788565,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,5,phase,0,141,-0.16622145340873373,,,
partial_rank,4,SH_A,ALL_STATUS,3,phase,0,272,-0.073474892590246213,,,
partial_rank,4,SH_A,ALL_STATUS,5,phase,0,164,-0.047016583988933248,,,
partial_rank,4,SH_A,NON_ST,3,phase,0,271,-0.026847616929921762,,,
partial_rank,4,SH_A,NON_ST,5,phase,0,163,-0.021727368973280529,,,
partial_rank,4,SZ_A,ALL_STATUS,3,phase,0,275,-0.0022486771623418116,,,
partial_rank,4,SZ_A,ALL_STATUS,5,phase,0,165,0.063326870467149063,,,
partial_rank,4,SZ_A,NON_ST,3,phase,0,274,-0.016048723879926657,,,
partial_rank,4,SZ_A,NON_ST,5,phase,0,164,0.03849082437044176,,,
partial_rank,4,ALL_A,ALL_STATUS,3,phase,1,277,0.0055211116225828477,,,
partial_rank,4,ALL_A,ALL_STATUS,5,phase,1,166,-0.013689982787356999,,,
partial_rank,4,ALL_A,NON_ST,3,phase,1,277,-0.039027715757167541,,,
partial_rank,4,ALL_A,NON_ST,5,phase,1,166,0.0023113639803394046,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,3,phase,1,237,-0.085557240818270527,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,5,phase,1,141,-0.08131780502505366,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,3,phase,1,233,-0.079730842431921828,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,5,phase,1,142,-0.054176238557850996,,,
partial_rank,4,SH_A,ALL_STATUS,3,phase,1,271,-0.09587228427567826,,,
partial_rank,4,SH_A,ALL_STATUS,5,phase,1,159,-0.061537854707765322,,,
partial_rank,4,SH_A,NON_ST,3,phase,1,270,-0.062772087885795191,,,
partial_rank,4,SH_A,NON_ST,5,phase,1,159,-0.033637598705254013,,,
partial_rank,4,SZ_A,ALL_STATUS,3,phase,1,276,-0.012312905590744206,,,
partial_rank,4,SZ_A,ALL_STATUS,5,phase,1,164,-0.031354639569805408,,,
partial_rank,4,SZ_A,NON_ST,3,phase,1,276,-0.001090148510525882,,,
partial_rank,4,SZ_A,NON_ST,5,phase,1,164,-0.056934642193147346,,,
partial_rank,4,ALL_A,ALL_STATUS,3,phase,2,276,-0.0018762162960280703,,,
partial_rank,4,ALL_A,ALL_STATUS,5,phase,2,165,0.0034930815758919616,,,
partial_rank,4,ALL_A,NON_ST,3,phase,2,276,-0.02455047165490537,,,
partial_rank,4,ALL_A,NON_ST,5,phase,2,165,-0.0052504209092415809,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,3,phase,2,234,-0.027511995834995442,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,5,phase,2,139,-0.037158684240427821,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,3,phase,2,235,-0.0248611190274706,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,5,phase,2,137,-0.0045645019549522175,,,
partial_rank,4,SH_A,ALL_STATUS,3,phase,2,272,-0.066949636827990017,,,
partial_rank,4,SH_A,ALL_STATUS,5,phase,2,163,-0.035919325547172552,,,
partial_rank,4,SH_A,NON_ST,3,phase,2,272,-0.023146042110733123,,,
partial_rank,4,SH_A,NON_ST,5,phase,2,163,-0.017430798440454476,,,
partial_rank,4,SZ_A,ALL_STATUS,3,phase,2,274,-0.014296375681221243,,,
partial_rank,4,SZ_A,ALL_STATUS,5,phase,2,164,0.0046563926667200235,,,
partial_rank,4,SZ_A,NON_ST,3,phase,2,274,-0.017633491152459858,,,
partial_rank,4,SZ_A,NON_ST,5,phase,2,164,0.017257969829397837,,,
partial_rank,4,ALL_A,ALL_STATUS,5,phase,3,166,-0.0012489344947496219,,,
partial_rank,4,ALL_A,NON_ST,5,phase,3,166,-0.07018822129135642,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,5,phase,3,139,-0.080224123923594889,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,5,phase,3,138,-0.090715144814165261,,,
partial_rank,4,SH_A,ALL_STATUS,5,phase,3,165,-0.083800691181121059,,,
partial_rank,4,SH_A,NON_ST,5,phase,3,164,-0.055945818018581506,,,
partial_rank,4,SZ_A,ALL_STATUS,5,phase,3,166,-0.09073252022051842,,,
partial_rank,4,SZ_A,NON_ST,5,phase,3,166,-0.086282368354308039,,,
partial_rank,4,ALL_A,ALL_STATUS,5,phase,4,166,0.0014348092674614948,,,
partial_rank,4,ALL_A,NON_ST,5,phase,4,166,0.025554911764296428,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,5,phase,4,143,0.035586956528867959,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,5,phase,4,142,0.019365228788990319,,,
partial_rank,4,SH_A,ALL_STATUS,5,phase,4,164,-0.04927942646619074,,,
partial_rank,4,SH_A,NON_ST,5,phase,4,164,0.0061962855583703623,,,
partial_rank,4,SZ_A,ALL_STATUS,5,phase,4,166,0.020864419228749372,,,
partial_rank,4,SZ_A,NON_ST,5,phase,4,166,0.040412114950106007,,,
partial_rank,4,ALL_A,ALL_STATUS,3,year,2020,107,-0.13049155639973775,,,
partial_rank,4,ALL_A,NON_ST,3,year,2020,107,-0.1293697707857287,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,3,year,2020,44,-0.1166713731112774,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,3,year,2020,44,-0.059169772792820811,,,
partial_rank,4,SH_A,ALL_STATUS,3,year,2020,104,-0.30675997712114866,,,
partial_rank,4,SH_A,NON_ST,3,year,2020,104,-0.24453042385321891,,,
partial_rank,4,SZ_A,ALL_STATUS,3,year,2020,107,-0.014565473851549837,,,
partial_rank,4,SZ_A,NON_ST,3,year,2020,107,-0.039279551013733871,,,
partial_rank,4,ALL_A,ALL_STATUS,3,year,2021,243,0.054138398358139231,,,
partial_rank,4,ALL_A,NON_ST,3,year,2021,243,0.012015874397935562,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,3,year,2021,232,-0.010625404224343264,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,3,year,2021,233,0.0073166599645499084,,,
partial_rank,4,SH_A,ALL_STATUS,3,year,2021,243,-0.089706577456172887,,,
partial_rank,4,SH_A,NON_ST,3,year,2021,243,-0.06088177526546848,,,
partial_rank,4,SZ_A,ALL_STATUS,3,year,2021,243,0.059543787833522994,,,
partial_rank,4,SZ_A,NON_ST,3,year,2021,243,0.056404917299745824,,,
partial_rank,4,ALL_A,ALL_STATUS,3,year,2022,242,-0.017178170661815061,,,
partial_rank,4,ALL_A,NON_ST,3,year,2022,242,-0.0052714189043008208,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,3,year,2022,195,-0.067631209053476402,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,3,year,2022,192,-0.058274238884971116,,,
partial_rank,4,SH_A,ALL_STATUS,3,year,2022,231,-0.029756871476968139,,,
partial_rank,4,SH_A,NON_ST,3,year,2022,229,0.0023873406077273124,,,
partial_rank,4,SZ_A,ALL_STATUS,3,year,2022,238,-0.14947891290128706,,,
partial_rank,4,SZ_A,NON_ST,3,year,2022,237,-0.12402061240485289,,,
partial_rank,4,ALL_A,ALL_STATUS,3,year,2023,237,-0.096535035447192538,,,
partial_rank,4,ALL_A,NON_ST,3,year,2023,237,-0.14079040098560805,,,
partial_rank,4,CHINEXT_BOARD,ALL_STATUS,3,year,2023,233,-0.16998277487939276,,,
partial_rank,4,CHINEXT_BOARD,NON_ST,3,year,2023,231,-0.17291432874438539,,,
partial_rank,4,SH_A,ALL_STATUS,3,year,2023,237,-0.037958899153746638,,,
partial_rank,4,SH_A,NON_ST,3,year,2023,237,-0.048811508715421427,,,
partial_rank,4,SZ_A,ALL_STATUS,3,year,2023,237,-0.092289248885894196,,,
partial_rank,4,SZ_A,NON_ST,3,year,2023,237,-0.097123738495894396,,,
tail_residual_gap,4,ALL_A,ALL_STATUS,3,cell,ALL_A:ALL_STATUS,829,,161,172,-0.0027533830202402455
tail_residual_gap,4,ALL_A,NON_ST,3,cell,ALL_A:NON_ST,829,,158,174,-0.0030981639466648118
tail_residual_gap,4,CHINEXT_BOARD,ALL_STATUS,3,cell,CHINEXT_BOARD:ALL_STATUS,704,,121,191,-0.0018018808660029881
tail_residual_gap,4,CHINEXT_BOARD,NON_ST,3,cell,CHINEXT_BOARD:NON_ST,700,,122,191,-0.00089681564856812089
tail_residual_gap,4,SH_A,ALL_STATUS,3,cell,SH_A:ALL_STATUS,815,,171,148,-0.0029079148396447775
tail_residual_gap,4,SH_A,NON_ST,3,cell,SH_A:NON_ST,813,,168,147,-0.0023087258199036048
tail_residual_gap,4,SZ_A,ALL_STATUS,3,cell,SZ_A:ALL_STATUS,825,,154,197,-0.00080739674876692275
tail_residual_gap,4,SZ_A,NON_ST,3,cell,SZ_A:NON_ST,824,,156,203,-0.00056977505543930095
partial_rank,5,ALL_A,ALL_STATUS,3,block,A,107,-0.012531009285492613,,,
partial_rank,5,ALL_A,NON_ST,3,block,A,107,-0.0012806218490263649,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,block,A,44,-0.015122741211726921,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,block,A,44,-0.0025332527109845171,,,
partial_rank,5,SH_A,ALL_STATUS,3,block,A,104,0.20032141056418262,,,
partial_rank,5,SH_A,NON_ST,3,block,A,104,0.2591649270540185,,,
partial_rank,5,SZ_A,ALL_STATUS,3,block,A,107,-0.010856400483912053,,,
partial_rank,5,SZ_A,NON_ST,3,block,A,107,0.021473208826291997,,,
partial_rank,5,ALL_A,ALL_STATUS,3,block,B,722,-0.057569269121042627,,,
partial_rank,5,ALL_A,NON_ST,3,block,B,722,-0.065074366750352927,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,block,B,660,-0.073004687796153947,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,block,B,656,-0.072572621586755773,,,
partial_rank,5,SH_A,ALL_STATUS,3,block,B,711,0.010116733401956457,,,
partial_rank,5,SH_A,NON_ST,3,block,B,710,0.007316239689437478,,,
partial_rank,5,SZ_A,ALL_STATUS,3,block,B,717,-0.098529703720526662,,,
partial_rank,5,SZ_A,NON_ST,3,block,B,717,-0.098254817545093701,,,
partial_rank,5,ALL_A,ALL_STATUS,1,cell,ALL_A:ALL_STATUS,829,-0.017492529615015295,,,
partial_rank,5,ALL_A,ALL_STATUS,3,cell,ALL_A:ALL_STATUS,829,-0.055867531240738462,,,
partial_rank,5,ALL_A,ALL_STATUS,5,cell,ALL_A:ALL_STATUS,829,-0.065182388762402524,,,
partial_rank,5,ALL_A,NON_ST,1,cell,ALL_A:NON_ST,829,-0.018533023834344756,,,
partial_rank,5,ALL_A,NON_ST,3,cell,ALL_A:NON_ST,829,-0.061179107105156692,,,
partial_rank,5,ALL_A,NON_ST,5,cell,ALL_A:NON_ST,829,-0.066632371527441545,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,1,cell,CHINEXT_BOARD:ALL_STATUS,704,-0.013610741898117075,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,cell,CHINEXT_BOARD:ALL_STATUS,704,-0.068164532911788575,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,5,cell,CHINEXT_BOARD:ALL_STATUS,704,-0.069498721166290661,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,1,cell,CHINEXT_BOARD:NON_ST,700,-0.011440837772253984,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,cell,CHINEXT_BOARD:NON_ST,700,-0.067877247358212253,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,5,cell,CHINEXT_BOARD:NON_ST,700,-0.071424798192563227,,,
partial_rank,5,SH_A,ALL_STATUS,1,cell,SH_A:ALL_STATUS,815,0.032087008969946894,,,
partial_rank,5,SH_A,ALL_STATUS,3,cell,SH_A:ALL_STATUS,815,0.029743337268631976,,,
partial_rank,5,SH_A,ALL_STATUS,5,cell,SH_A:ALL_STATUS,815,0.0011927363062799907,,,
partial_rank,5,SH_A,NON_ST,1,cell,SH_A:NON_ST,814,0.025137257592384773,,,
partial_rank,5,SH_A,NON_ST,3,cell,SH_A:NON_ST,814,0.033959777356096454,,,
partial_rank,5,SH_A,NON_ST,5,cell,SH_A:NON_ST,814,0.013414901688149529,,,
partial_rank,5,SZ_A,ALL_STATUS,1,cell,SZ_A:ALL_STATUS,824,-0.0090994671445111565,,,
partial_rank,5,SZ_A,ALL_STATUS,3,cell,SZ_A:ALL_STATUS,824,-0.09084827415239273,,,
partial_rank,5,SZ_A,ALL_STATUS,5,cell,SZ_A:ALL_STATUS,824,-0.10498388681611355,,,
partial_rank,5,SZ_A,NON_ST,1,cell,SZ_A:NON_ST,824,-0.012393162919208604,,,
partial_rank,5,SZ_A,NON_ST,3,cell,SZ_A:NON_ST,824,-0.087824819237563689,,,
partial_rank,5,SZ_A,NON_ST,5,cell,SZ_A:NON_ST,824,-0.10360507126496757,,,
partial_rank,5,ALL_A,ALL_STATUS,3,leave_one_year_out,2020,722,-0.057569269121042627,,,
partial_rank,5,ALL_A,NON_ST,3,leave_one_year_out,2020,722,-0.065074366750352927,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,leave_one_year_out,2020,660,-0.073004687796153947,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,leave_one_year_out,2020,656,-0.072572621586755773,,,
partial_rank,5,SH_A,ALL_STATUS,3,leave_one_year_out,2020,711,0.010116733401956457,,,
partial_rank,5,SH_A,NON_ST,3,leave_one_year_out,2020,710,0.007316239689437478,,,
partial_rank,5,SZ_A,ALL_STATUS,3,leave_one_year_out,2020,717,-0.098529703720526662,,,
partial_rank,5,SZ_A,NON_ST,3,leave_one_year_out,2020,717,-0.098254817545093701,,,
partial_rank,5,ALL_A,ALL_STATUS,3,leave_one_year_out,2021,586,-0.078948098094569166,,,
partial_rank,5,ALL_A,NON_ST,3,leave_one_year_out,2021,586,-0.069047743978978518,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,leave_one_year_out,2021,472,-0.088469684445198829,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,leave_one_year_out,2021,467,-0.089096866979470432,,,
partial_rank,5,SH_A,ALL_STATUS,3,leave_one_year_out,2021,572,-0.0014145547735776322,,,
partial_rank,5,SH_A,NON_ST,3,leave_one_year_out,2021,571,0.026843458738936149,,,
partial_rank,5,SZ_A,ALL_STATUS,3,leave_one_year_out,2021,581,-0.10654066810126044,,,
partial_rank,5,SZ_A,NON_ST,3,leave_one_year_out,2021,581,-0.10354084094026668,,,
partial_rank,5,ALL_A,ALL_STATUS,3,leave_one_year_out,2022,587,-0.029238487448185954,,,
partial_rank,5,ALL_A,NON_ST,3,leave_one_year_out,2022,587,-0.029189359904980793,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,leave_one_year_out,2022,509,-0.024537180457231331,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,leave_one_year_out,2022,508,-0.027988198688441483,,,
partial_rank,5,SH_A,ALL_STATUS,3,leave_one_year_out,2022,584,0.056263483717531669,,,
partial_rank,5,SH_A,NON_ST,3,leave_one_year_out,2022,584,0.062894197754547465,,,
partial_rank,5,SZ_A,ALL_STATUS,3,leave_one_year_out,2022,587,-0.0181742004629902,,,
partial_rank,5,SZ_A,NON_ST,3,leave_one_year_out,2022,587,-0.0055105212698580534,,,
partial_rank,5,ALL_A,ALL_STATUS,3,leave_one_year_out,2023,592,-0.067372268964449991,,,
partial_rank,5,ALL_A,NON_ST,3,leave_one_year_out,2023,592,-0.079781362202697909,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,leave_one_year_out,2023,471,-0.088174652465291381,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,leave_one_year_out,2023,469,-0.083370494790813141,,,
partial_rank,5,SH_A,ALL_STATUS,3,leave_one_year_out,2023,578,0.030184048811057917,,,
partial_rank,5,SH_A,NON_ST,3,leave_one_year_out,2023,577,0.023233192562207634,,,
partial_rank,5,SZ_A,ALL_STATUS,3,leave_one_year_out,2023,587,-0.12101699395837742,,,
partial_rank,5,SZ_A,NON_ST,3,leave_one_year_out,2023,587,-0.11605455004240829,,,
partial_rank,5,ALL_A,ALL_STATUS,3,phase,0,276,-0.10923272815835675,,,
partial_rank,5,ALL_A,ALL_STATUS,5,phase,0,166,0.031434907023360957,,,
partial_rank,5,ALL_A,NON_ST,3,phase,0,276,-0.10117217324445857,,,
partial_rank,5,ALL_A,NON_ST,5,phase,0,166,0.031013185807283246,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,phase,0,233,-0.017094499243135875,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,5,phase,0,142,-0.058827522624484846,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,phase,0,232,-0.016106317887328459,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,5,phase,0,141,-0.063034681455742328,,,
partial_rank,5,SH_A,ALL_STATUS,3,phase,0,272,0.066793767867520906,,,
partial_rank,5,SH_A,ALL_STATUS,5,phase,0,164,0.080713675215918337,,,
partial_rank,5,SH_A,NON_ST,3,phase,0,271,0.083930984647275289,,,
partial_rank,5,SH_A,NON_ST,5,phase,0,163,0.1101428821498002,,,
partial_rank,5,SZ_A,ALL_STATUS,3,phase,0,274,-0.16988805325712303,,,
partial_rank,5,SZ_A,ALL_STATUS,5,phase,0,165,-0.047754764549855479,,,
partial_rank,5,SZ_A,NON_ST,3,phase,0,274,-0.15992054554333143,,,
partial_rank,5,SZ_A,NON_ST,5,phase,0,165,-0.075810055078066305,,,
partial_rank,5,ALL_A,ALL_STATUS,3,phase,1,277,-0.053982586377759871,,,
partial_rank,5,ALL_A,ALL_STATUS,5,phase,1,166,-0.14540426086243305,,,
partial_rank,5,ALL_A,NON_ST,3,phase,1,277,-0.054755966762139334,,,
partial_rank,5,ALL_A,NON_ST,5,phase,1,166,-0.13802199621571462,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,phase,1,237,-0.029013268330699355,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,5,phase,1,141,-0.0041955234409834993,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,phase,1,233,-0.032539144661758904,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,5,phase,1,142,0.002540627701134003,,,
partial_rank,5,SH_A,ALL_STATUS,3,phase,1,271,0.047472776848729616,,,
partial_rank,5,SH_A,ALL_STATUS,5,phase,1,159,-0.010580508411407273,,,
partial_rank,5,SH_A,NON_ST,3,phase,1,271,0.054520868261966234,,,
partial_rank,5,SH_A,NON_ST,5,phase,1,159,-0.0090806662957064466,,,
partial_rank,5,SZ_A,ALL_STATUS,3,phase,1,276,-0.067905181361985839,,,
partial_rank,5,SZ_A,ALL_STATUS,5,phase,1,164,-0.17647828124079656,,,
partial_rank,5,SZ_A,NON_ST,3,phase,1,276,-0.06731082703708699,,,
partial_rank,5,SZ_A,NON_ST,5,phase,1,164,-0.1982676291016254,,,
partial_rank,5,ALL_A,ALL_STATUS,3,phase,2,276,-0.020983415688114512,,,
partial_rank,5,ALL_A,ALL_STATUS,5,phase,2,165,-0.062916145479327334,,,
partial_rank,5,ALL_A,NON_ST,3,phase,2,276,-0.041140451450925444,,,
partial_rank,5,ALL_A,NON_ST,5,phase,2,165,-0.050927923380658963,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,phase,2,234,-0.13881716071140773,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,5,phase,2,139,-0.10974823262038161,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,phase,2,235,-0.13192871544161477,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,5,phase,2,137,-0.13071836965999101,,,
partial_rank,5,SH_A,ALL_STATUS,3,phase,2,272,-0.007601488257400587,,,
partial_rank,5,SH_A,ALL_STATUS,5,phase,2,163,-0.083575296010871852,,,
partial_rank,5,SH_A,NON_ST,3,phase,2,272,-0.012769210045955777,,,
partial_rank,5,SH_A,NON_ST,5,phase,2,163,-0.089189299385180457,,,
partial_rank,5,SZ_A,ALL_STATUS,3,phase,2,274,-0.040997241880137848,,,
partial_rank,5,SZ_A,ALL_STATUS,5,phase,2,164,-0.067123765254359702,,,
partial_rank,5,SZ_A,NON_ST,3,phase,2,274,-0.039635312530201715,,,
partial_rank,5,SZ_A,NON_ST,5,phase,2,164,-0.054612933717015574,,,
partial_rank,5,ALL_A,ALL_STATUS,5,phase,3,166,0.015817310967395488,,,
partial_rank,5,ALL_A,NON_ST,5,phase,3,166,0.024018383298631645,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,5,phase,3,139,-0.084699467673530301,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,5,phase,3,138,-0.070738117322349053,,,
partial_rank,5,SH_A,ALL_STATUS,5,phase,3,165,0.097975943975887311,,,
partial_rank,5,SH_A,NON_ST,5,phase,3,165,0.11994394875861498,,,
partial_rank,5,SZ_A,ALL_STATUS,5,phase,3,165,-0.035090474378193043,,,
partial_rank,5,SZ_A,NON_ST,5,phase,3,165,-0.017372939598048635,,,
partial_rank,5,ALL_A,ALL_STATUS,5,phase,4,166,-0.13597279273744609,,,
partial_rank,5,ALL_A,NON_ST,5,phase,4,166,-0.1542300049387105,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,5,phase,4,143,-0.087099474639970934,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,5,phase,4,142,-0.093436367686351107,,,
partial_rank,5,SH_A,ALL_STATUS,5,phase,4,164,-0.046660294729128721,,,
partial_rank,5,SH_A,NON_ST,5,phase,4,164,-0.050406442134977275,,,
partial_rank,5,SZ_A,ALL_STATUS,5,phase,4,166,-0.16129434386939209,,,
partial_rank,5,SZ_A,NON_ST,5,phase,4,166,-0.16581534580763044,,,
partial_rank,5,ALL_A,ALL_STATUS,3,year,2020,107,-0.012531009285492613,,,
partial_rank,5,ALL_A,NON_ST,3,year,2020,107,-0.0012806218490263649,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,year,2020,44,-0.015122741211726921,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,year,2020,44,-0.0025332527109845171,,,
partial_rank,5,SH_A,ALL_STATUS,3,year,2020,104,0.20032141056418262,,,
partial_rank,5,SH_A,NON_ST,3,year,2020,104,0.2591649270540185,,,
partial_rank,5,SZ_A,ALL_STATUS,3,year,2020,107,-0.010856400483912053,,,
partial_rank,5,SZ_A,NON_ST,3,year,2020,107,0.021473208826291997,,,
partial_rank,5,ALL_A,ALL_STATUS,3,year,2021,243,-0.059913521612127679,,,
partial_rank,5,ALL_A,NON_ST,3,year,2021,243,-0.043601707860166407,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,year,2021,232,0.052313621561775554,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,year,2021,233,0.051544288291890263,,,
partial_rank,5,SH_A,ALL_STATUS,3,year,2021,243,0.0011534569003565113,,,
partial_rank,5,SH_A,NON_ST,3,year,2021,243,-0.01874682288440193,,,
partial_rank,5,SZ_A,ALL_STATUS,3,year,2021,243,-0.037199034963121887,,,
partial_rank,5,SZ_A,NON_ST,3,year,2021,243,0.011542608891702201,,,
partial_rank,5,ALL_A,ALL_STATUS,3,year,2022,242,-0.17287075565562127,,,
partial_rank,5,ALL_A,NON_ST,3,year,2022,242,-0.15852749083743187,,,
partial_rank,5,CHINEXT_BOARD,ALL_STATUS,3,year,2022,195,-0.24366664623060791,,,
partial_rank,5,CHINEXT_BOARD,NON_ST,3,year,2022,192,-0.23327376251946319,,,
partial_rank,5,SH_A,ALL_STATUS,3,year,2022,231,-0.096626407670925868,,,
partial_rank,5,SH_A,NON_ST,3,year,2022,230,-0.089824609292973048,,,
