candidate_id,scope,market_view,denominator,estimate,observations
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_late,ALL_A,NON_ST,-0.182306309517,479
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_late,CHINEXT_BOARD,ALL_STATUS,-0.074887962434,479
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_late,CHINEXT_BOARD,NON_ST,-0.0708236963226,479
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_late,SH_A,ALL_STATUS,-0.201747942269,479
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_late,SH_A,NON_ST,-0.204141307453,479
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_late,SZ_A,ALL_STATUS,-0.115553727118,479
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,block_late,SZ_A,NON_ST,-0.105991323285,479
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,full,ALL_A,ALL_STATUS,-0.156819964139,810
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,full,ALL_A,NON_ST,-0.14172229063,810
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,full,CHINEXT_BOARD,ALL_STATUS,-0.0456589421015,809
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,full,CHINEXT_BOARD,NON_ST,-0.0455342791174,810
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,full,SH_A,ALL_STATUS,-0.145989219236,810
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,full,SH_A,NON_ST,-0.1436648392,810
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,full,SZ_A,ALL_STATUS,-0.121260789848,810
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,full,SZ_A,NON_ST,-0.106633075398,810
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_0,ALL_A,ALL_STATUS,-0.169535249623,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_0,ALL_A,NON_ST,-0.150138421108,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_0,CHINEXT_BOARD,ALL_STATUS,-0.0216143061313,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_0,CHINEXT_BOARD,NON_ST,-0.0230758193336,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_0,SH_A,ALL_STATUS,-0.0913393682348,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_0,SH_A,NON_ST,-0.0839311877707,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_0,SZ_A,ALL_STATUS,-0.193315541685,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_0,SZ_A,NON_ST,-0.182471277753,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_1,ALL_A,ALL_STATUS,-0.169311104601,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_1,ALL_A,NON_ST,-0.151586538855,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_1,CHINEXT_BOARD,ALL_STATUS,-0.0611292601584,161
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_1,CHINEXT_BOARD,NON_ST,-0.0745757100038,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_1,SH_A,ALL_STATUS,-0.199774107177,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_1,SH_A,NON_ST,-0.186087345081,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_1,SZ_A,ALL_STATUS,-0.101462439198,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_1,SZ_A,NON_ST,-0.0912189930016,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_2,ALL_A,ALL_STATUS,-0.149124745148,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_2,ALL_A,NON_ST,-0.121077872143,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_2,CHINEXT_BOARD,ALL_STATUS,-0.0607179021588,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_2,CHINEXT_BOARD,NON_ST,-0.0477804372204,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_2,SH_A,ALL_STATUS,-0.143069253522,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_2,SH_A,NON_ST,-0.13874609822,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_2,SZ_A,ALL_STATUS,-0.145098559157,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_2,SZ_A,NON_ST,-0.114733205724,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_3,ALL_A,ALL_STATUS,-0.197456091973,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_3,ALL_A,NON_ST,-0.192332703912,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_3,CHINEXT_BOARD,ALL_STATUS,-0.0678917601535,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_3,CHINEXT_BOARD,NON_ST,-0.066089041809,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_3,SH_A,ALL_STATUS,-0.212446543251,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_3,SH_A,NON_ST,-0.198792833344,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_3,SZ_A,ALL_STATUS,-0.126047977114,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_3,SZ_A,NON_ST,-0.107655332504,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_4,ALL_A,ALL_STATUS,-0.0980279034323,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_4,ALL_A,NON_ST,-0.0977896255063,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_4,CHINEXT_BOARD,ALL_STATUS,-0.00604914264165,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_4,CHINEXT_BOARD,NON_ST,-0.00384454859064,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_4,SH_A,ALL_STATUS,-0.0890673913,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_4,SH_A,NON_ST,-0.109314581308,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_4,SZ_A,ALL_STATUS,-0.0695409266497,162
NEW_HIGH_LOW__FIVE_DAY_EXHAUSTION,phase_4,SZ_A,NON_ST,-0.0651734377492,162
