family,track,leg,trade_date,cal_idx,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,natural_horizon,rebalance_sessions,entry_status,status_h5,status_h20,status_h120,gross_return_h5,net_return_h5,adverse_excursion_h5,entry_amount_h5,gross_return_h20,net_return_h20,adverse_excursion_h20,entry_amount_h20
left_tail_stability_60,internal,top,2021-11-30,949,2021-11-30 15:00:00,2021-11-30 15:00:00,600789.SH,化学制药,-0.008405771332929475,12,2452,57707476.76900001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.023809523809523836,-0.027706491778348052,-0.026610644257702987,145121227.56,0.008403361344537785,0.004377799023801199,-0.03221288515406151,145121227.56
left_tail_stability_60,internal,top,2021-11-30,949,2021-11-30 15:00:00,2021-11-30 15:00:00,601998.SH,银行Ⅱ,-0.008589305581323084,13,2452,66220018.59999999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.011111111111111072,0.007074739410068531,0.0,63948828.38,0.026666666666666616,0.022568196939454443,0.0,63948828.38
left_tail_stability_60,internal,top,2021-11-30,949,2021-11-30 15:00:00,2021-11-30 15:00:00,601818.SH,银行Ⅱ,-0.008803213598435661,14,2452,230913317.86799997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.017910447761193993,0.013846932999672434,-0.0029850746268657025,408548138.48,-0.005970149253731294,-0.00993833229064256,-0.011940298507462699,408548138.48
left_tail_stability_60,internal,top,2021-11-30,949,2021-11-30 15:00:00,2021-11-30 15:00:00,600000.SH,银行Ⅱ,-0.009307832737170332,15,2452,216375361.19449997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.017584994138335253,0.013522778592872875,-0.0023446658851112856,165443380.65,0.004689331770222793,0.0006785959148527532,-0.0023446658851112856,165443380.65
left_tail_stability_60,internal,top,2021-11-30,949,2021-11-30 15:00:00,2021-11-30 15:00:00,002966.SZ,银行Ⅱ,-0.01010858125751651,16,2452,77230038.228,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.014992503748125774,0.010940637465698178,0.0,48206369.91,0.013493253373313419,0.00944737212232205,0.0,48206369.91
left_tail_stability_60,internal,top,2021-11-30,949,2021-11-30 15:00:00,2021-11-30 15:00:00,600050.SH,通信服务,-0.010446489483746558,17,2452,287323228.712,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.010309278350515427,0.006276107578657042,-0.002577319587628857,247895735.36,0.012886597938144506,0.008843138465337352,-0.002577319587628857,247895735.36
left_tail_stability_60,internal,top,2021-11-30,949,2021-11-30 15:00:00,2021-11-30 15:00:00,002422.SZ,化学制药,-0.010464968242786997,18,2452,181522345.079,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0052631578947369695,-0.00923416325244264,-0.012631578947368327,301306758.58,-0.010526315789473606,-0.01447631053682108,-0.04999999999999993,301306758.58
left_tail_stability_60,internal,top,2021-11-30,949,2021-11-30 15:00:00,2021-11-30 15:00:00,600177.SH,服装家纺,-0.010474442100480758,19,2452,54532191.682500005,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.024502297090352343,0.02041246756104953,-0.0015313935681471325,47247108.09,0.04441041347626351,0.04024111042845391,-0.0015313935681471325,47247108.09
left_tail_stability_60,internal,top,2021-11-30,949,2021-11-30 15:00:00,2021-11-30 15:00:00,600479.SH,中药Ⅱ,-0.011457509314685454,20,2452,116253688.84349999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.01762977473065619,0.013567380420354214,-0.022526934378060748,295329066.46,0.1214495592556315,0.11697271470770487,-0.022526934378060748,295329066.46
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,603789.SH,专用设备,-0.0030899558439635147,1,2797,56075275.503,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063978,-0.0015822784810127777,84913379.98,-0.2935126582278481,-0.2963329669774376,-0.314873417721519,84913379.98
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,601988.SH,银行Ⅱ,-0.003273325344969249,2,2797,303213878.56250006,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.02287581699346397,0.018792480398679645,-0.0032679738562092497,348526257.03,0.02287581699346397,0.018792480398679645,-0.0032679738562092497,348526257.03
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,601288.SH,银行Ⅱ,-0.0034199795835859617,3,2797,670265470.521,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.017006802721088565,0.012946895324996266,-0.00340136054421758,679017949.64,0.020408163265306145,0.01633467758360818,-0.00340136054421758,679017949.64
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,601229.SH,银行Ⅱ,-0.004153407707868527,4,2797,153527564.06350005,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.021008403361344685,0.01693252151159874,-0.0014005602240896309,251556906.21,-0.0028011204481792618,-0.006781954298685555,-0.01680672268907568,251556906.21
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,601169.SH,银行Ⅱ,-0.004527986792046699,5,2797,189126538.78199998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.022522522522522515,0.018440596284907462,-0.0022522522522524513,278200256.93,0.029279279279279313,0.02517037996079896,-0.0022522522522524513,278200256.93
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,600016.SH,银行Ⅱ,-0.005116412236785285,6,2797,337498269.2264999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.017948717948718107,0.013885050411996502,-0.002564102564102555,327881967.7,0.00512820512820511,0.0011157172833820006,-0.007692307692307665,327881967.7
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,601077.SH,银行Ⅱ,-0.005509057649238206,7,2797,180246277.91550004,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.025974025974025983,0.021878321279519053,0.0,185418481.98,0.018181818181818077,0.014117220105244188,0.0,185418481.98
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,601916.SH,银行Ⅱ,-0.0057988029024353465,8,2797,79827328.01150002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.014285714285714235,0.010236669518106645,-0.005714285714285672,104324571.37,-0.011428571428571455,-0.015374964357000365,-0.02285714285714291,104324571.37
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,002936.SZ,银行Ⅱ,-0.005957761080586938,9,2797,58561822.51199999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.012658227848101333,0.008615680032340256,-0.0031645569620254443,63326153.36,-0.025316455696202556,-0.029207407968872445,-0.034810126582278555,63326153.36
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,601818.SH,银行Ⅱ,-0.0059737526938746085,10,2797,336817780.35550004,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.027108433734939874,0.023008200466537065,-0.0030120481927710108,399808249.64,0.024096385542168752,0.020008176418247814,-0.0030120481927710108,399808249.64
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,002966.SZ,银行Ⅱ,-0.0060334156875666905,11,2797,68727497.322,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.022189349112426093,0.01810875290838454,-0.0014792899408283544,90980690.93,0.025147928994082802,0.02105552209191086,-0.0014792899408283544,90980690.93
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,601997.SH,银行Ⅱ,-0.006119045572926595,12,2797,81732189.525,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.036809815950920255,0.032670854609798905,-0.0015337423312883347,106749961.0,0.016871165644171793,0.012811799713456473,-0.0015337423312883347,106749961.0
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,601398.SH,银行Ⅱ,-0.006342580307698008,13,2797,680021249.3825,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0237068965517242,0.019620242274072552,-0.0021551724137930384,785143329.2,0.02155172413793105,0.01747367334296923,-0.0021551724137930384,785143329.2
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,601328.SH,银行Ⅱ,-0.006489326408765371,14,2797,409792806.13699996,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.030368763557483636,0.026255515000368046,-0.004338394793926392,496086577.09,0.0563991323210411,0.052181970116166765,-0.004338394793926392,496086577.09
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,601998.SH,银行Ⅱ,-0.006573207932196824,15,2797,88985885.46900001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.015151515151515138,0.01109901409302605,-0.008658008658008698,113382655.18,0.03246753246753231,0.028345905591414366,-0.008658008658008698,113382655.18
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,601939.SH,银行Ⅱ,-0.006729562713189104,16,2797,379225421.15449995,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04615384615384621,0.041977583294948495,0.0,688795981.63,0.047863247863247915,0.04368016104543049,0.0,688795981.63
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,600928.SH,银行Ⅱ,-0.006866704685011397,17,2797,51415145.839,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.020930232558139528,0.01685466276748815,0.0,59921963.96,-0.013953488372092981,-0.017889801791765247,-0.025581395348837077,59921963.96
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,600015.SH,银行Ⅱ,-0.007068418059589368,18,2797,108770304.79199998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.025000000000000133,0.020908183632734723,-0.0035714285714284477,150128761.15,0.03035714285714275,0.02624394069004854,-0.0035714285714284477,150128761.15
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,002958.SZ,银行Ⅱ,-0.007554877582910607,19,2797,62160926.7985,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.015503875968992276,0.011449968280493383,-0.0051679586563307955,84208115.73,-0.023255813953488413,-0.027154992340899686,-0.036175710594315236,84208115.73
left_tail_stability_60,internal,top,2021-12-31,972,2021-12-31 15:00:00,2021-12-31 15:00:00,600050.SH,通信服务,-0.007591169181587752,20,2797,321455868.76850003,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.022842639593908753,0.018759435443833183,-0.005076142131979711,715299835.14,-0.045685279187817285,-0.04949491879185797,-0.060913705583756306,715299835.14
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601988.SH,银行Ⅱ,-0.003273325344969249,1,2886,499460426.6995001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.025723472668810254,0.02162876818709858,-0.003215434083601254,495359648.47,0.012861736334405238,0.0088183761095173,-0.006430868167202619,495359648.47
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601288.SH,银行Ⅱ,-0.0034305350967891368,2,2886,818700186.67,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.033557046979865834,0.029431070744417198,-0.003355704697986517,1049043069.0,0.006711409395973256,0.0026926013744323907,-0.006711409395973145,1049043069.0
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601169.SH,银行Ⅱ,-0.004515701778902983,3,2886,290526901.793,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0331125827814569,0.028988380854185536,-0.004415011037527727,320519138.75,0.002207505518763808,-0.001793322846580625,-0.008830022075055233,320519138.75
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601997.SH,银行Ⅱ,-0.00475591244981707,4,2886,131241649.596,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04573170731707332,0.041557129643152724,-0.0030487804878047697,136706337.01,-0.0015243902439023849,-0.005510320821770942,-0.0060975609756097615,136706337.01
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,600016.SH,银行Ⅱ,-0.005116412236785285,5,2886,384397085.502,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.028205128205128105,0.024100516914888015,-0.002564102564102555,306660170.58,0.002564102564102555,-0.0014381493423409886,-0.002564102564102555,306660170.58
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601077.SH,银行Ⅱ,-0.005223310988431046,6,2886,205748105.7555,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04639175257731942,0.0422145399921805,-0.002577319587628857,202988461.9,0.020618556701030855,0.01654423112537806,-0.002577319587628857,202988461.9
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,002807.SZ,银行Ⅱ,-0.0053064631544839,7,2886,98129894.55950001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.035175879396984966,0.03104344075667753,0.0,90661750.08,0.002512562814070307,-0.0014894833448679812,-0.025125628140703515,90661750.08
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601229.SH,银行Ⅱ,-0.005527174782544722,8,2886,242611092.64450002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.033946251768033786,0.029818721820856098,-0.0028288543140029265,240489247.0,-0.008486562942008558,-0.012444700415293997,-0.014144271570014189,240489247.0
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601916.SH,银行Ⅱ,-0.005797117684325958,9,2886,90699289.492,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03478260869565197,0.030651739998264205,-0.005797101449275366,98975388.0,0.005797101449275477,0.001781943359657534,-0.008695652173913104,98975388.0
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601818.SH,银行Ⅱ,-0.0059737526938746085,10,2886,441735802.5794999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03264094955489605,0.028518630394996247,-0.0029673590504452063,423563991.09,0.005934718100890191,0.0019190106434014975,-0.014836795252225587,423563991.09
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,002966.SZ,银行Ⅱ,-0.006053431510668375,11,2886,111247887.31599998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.046715328467153316,0.042536824161895304,-0.0029197080291970545,158028531.58,0.08321167883211689,0.07888748051342565,-0.0029197080291970545,158028531.58
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,002936.SZ,银行Ⅱ,-0.0063318493719168025,12,2886,61555197.90500001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03583061889250816,0.03169556652168004,-0.006514657980456029,64783840.61,0.009771986970684043,0.0057409610745935424,-0.006514657980456029,64783840.61
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601398.SH,银行Ⅱ,-0.0064336593012024445,13,2886,850487285.4255002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03837953091684421,0.03423430324851351,-0.004264392324093924,1216216070.04,0.006396588486140553,0.0023790372346990107,-0.0106609808102347,1216216070.04
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601880.SH,航运港口,-0.006496757614545999,14,2886,109298125.57549998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.035502958579881616,0.03136921423425343,0.0,110244694.94,0.14792899408284033,0.14334644320825807,0.0,110244694.94
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601577.SH,银行Ⅱ,-0.006500102368900229,15,2886,134169730.11750002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04683544303797449,0.042656459233431754,-0.0025316455696202667,166172975.13,0.010126582278481067,0.006094140832259676,-0.005063291139240533,166172975.13
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601328.SH,银行Ⅱ,-0.0065218322043600506,16,2886,560903143.181,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.045929018789143905,0.04175365344467652,-0.0020876826722338038,878474975.07,0.022964509394572064,0.01888081873830627,-0.006263048016701522,878474975.07
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601998.SH,银行Ⅱ,-0.006580517855908826,17,2886,104194207.1715,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.036247334754797356,0.03211061884759259,-0.002132196162047073,110047065.75,-0.006396588486140775,-0.010363069170826855,-0.029850746268656803,110047065.75
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,600015.SH,银行Ⅱ,-0.006956741839839186,18,2886,157617560.4975,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03174603174603163,0.027627285112314937,-0.003527336860670083,239638044.43,0.0,-0.003992015968063756,-0.015873015873015817,239638044.43
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,601939.SH,银行Ⅱ,-0.0070168513409224155,19,2886,596526178.333,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.056384742951907096,0.05216763818962411,-0.0016583747927032544,904434483.98,0.018242122719734466,0.014177283906482208,-0.009950248756218971,904434483.98
left_tail_stability_60,internal,top,2022-01-28,991,2022-01-28 15:00:00,2022-01-28 15:00:00,600928.SH,银行Ⅱ,-0.007193467894976491,20,2886,66241973.66599999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04018912529550822,0.03603667369752217,-0.004728132387706974,51379931.11,0.014184397163120366,0.010135756855083944,-0.011820330969267268,51379931.11
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601366.SH,一般零售,-0.0046293351614484085,1,2579,63376985.5655,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.004418262150220897,0.0004086084091023956,-0.00589101620029453,18057629.0,-0.06480117820324016,-0.06853450683316731,-0.09131075110456555,18057629.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,600016.SH,银行Ⅱ,-0.00537972966148431,2,2579,306105134.9330001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.005115089514066473,-0.009086685963112129,-0.007672634271099765,163186952.0,-0.010230179028132946,-0.014181355958160502,-0.09974424552429673,163186952.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601077.SH,银行Ⅱ,-0.005682900388267778,3,2579,201295603.055,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.010230179028132946,0.0061973240220327686,0.0,144103448.0,-0.01534526854219953,-0.019276025953208653,-0.06393861892583119,144103448.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,600901.SH,多元金融,-0.00602908225339325,4,2579,60729225.571,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.001953125,-0.0020466878742514405,-0.0078125,70796312.0,-0.06054687500000011,-0.06429718687624753,-0.10937500000000011,70796312.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601988.SH,银行Ⅱ,-0.0062933095219723425,5,2579,479615601.732,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.006430868167202508,0.0024131800707267725,-0.003215434083601254,421047648.0,0.019292604501607746,0.015223572148308051,-0.02893890675241151,421047648.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601169.SH,银行Ⅱ,-0.006479572913949314,6,2579,294871309.71150005,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0022123893805309214,-0.006195573454859993,-0.004424778761061843,192590905.0,-0.015486725663716672,-0.01941691837563786,-0.05752212389380529,192590905.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601288.SH,银行Ⅱ,-0.006629185499523709,7,2579,913181486.5965,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063756,0.0,632665216.0,0.01683501683501687,0.012775795210924867,-0.023569023569023684,632665216.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601398.SH,银行Ⅱ,-0.00670931115013173,8,2579,1035810063.7114999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.004282655246252598,-0.008257574786187605,-0.008565310492505307,906672528.0,0.004282655246252709,0.0002735428500602044,-0.04282655246252676,906672528.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,603717.SH,基础建设,-0.006799942467292305,9,2579,94145531.14199999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.03624595469255654,-0.04009327623071013,-0.05113268608414234,56134214.0,-0.3385113268608414,-0.34115200020670633,-0.4692556634304207,56134214.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,002936.SZ,银行Ⅱ,-0.006842381254708913,10,2579,56741772.17199999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063867,-0.0032467532467532756,59083183.0,-0.05844155844155852,-0.06220027477512502,-0.11038961038961037,59083183.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601229.SH,银行Ⅱ,-0.0068798440132298464,11,2579,226170290.61899996,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.008583690987124526,-0.01254144072370289,-0.010014306151645225,131484859.0,-0.07153075822603716,-0.07523722226505503,-0.09585121602288982,131484859.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,600015.SH,银行Ⅱ,-0.007068418059589368,12,2579,193410235.69900003,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.005328596802841923,-0.009299340927381494,-0.007104795737122527,118350051.0,-0.03730017761989346,-0.04114329068328704,-0.0941385435168739,118350051.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601577.SH,银行Ⅱ,-0.007390560708462574,13,2579,129088795.67199998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0012578616352201255,-0.005244856199550618,-0.007547169811320864,94005707.0,-0.06540880503144664,-0.06913970800537295,-0.11698113207547178,94005707.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601997.SH,银行Ⅱ,-0.007434419355101482,14,2579,123995335.65799999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.007633587786259555,-0.011595130349986937,-0.009160305343511421,108846264.0,-0.056488549618320616,-0.060255062394295344,-0.10076335877862597,108846264.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,002807.SZ,银行Ⅱ,-0.007909951347197332,15,2579,86796377.9905,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0025316455696202667,-0.0014704767679829533,-0.0075949367088608,61432654.0,-0.0075949367088608,-0.011556633568306385,-0.08354430379746836,61432654.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601328.SH,银行Ⅱ,-0.008187320654882833,16,2579,575164779.15,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.004166666666666874,0.00015801729873587966,-0.002083333333333326,421344336.0,0.03541666666666665,0.03128326679973381,-0.04166666666666674,421344336.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601916.SH,银行Ⅱ,-0.008530453490296288,17,2579,94235373.58000001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0029069767441859407,-0.006887388014668372,-0.005813953488372103,63485993.0,-0.03779069767441856,-0.04163185257392188,-0.08139534883720922,63485993.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601998.SH,银行Ⅱ,-0.008593788100728991,18,2579,105956109.23700002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063867,-0.0021739130434782483,100690604.0,0.05434782608695654,0.05013885272932406,-0.06304347826086953,100690604.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,601818.SH,银行Ⅱ,-0.008772156822617934,19,2579,395150988.608,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0029850746268657025,-0.006965174129353269,-0.005970149253731294,334924576.0,-0.032835820895522394,-0.036696755742246734,-0.08955223880597019,334924576.0
left_tail_stability_60,internal,top,2022-02-28,1007,2022-02-28 15:00:00,2022-02-28 15:00:00,002966.SZ,银行Ⅱ,-0.008899026689602109,20,2579,126498375.93249997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.015235457063711877,0.011182620907769003,-0.006925207756232621,272087296.0,-0.062326869806094254,-0.06607007591465275,-0.10110803324099715,272087296.0
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,601988.SH,银行Ⅱ,-0.006398069739455657,1,2635,546265510.7325001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.006134969325153339,0.002118462461579984,-0.006134969325153228,794861404.68,-0.009202453987730008,-0.013157733612529587,-0.018404907975460016,794861404.68
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,600648.SH,房地产开发,-0.009553104278310144,2,2635,78509361.83850001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.018355359765051427,0.0142900689077059,-0.012481644640234935,205734848.41,0.08663729809104259,0.0822994246455695,-0.12114537444933915,205734848.41
left_tail_stability_60,internal,top,2022-03-31,1030,2022-03-31 15:00:00,2022-03-31 15:00:00,601288.SH,银行Ⅱ,-0.010060539414553012,3,2635,962732122.8215001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0,-0.003992015968063756,-0.0032573289902279035,1004120542.87,0.0032573289902280145,-0.0007476902871779156,-0.019543973941368087,1004120542.87
