role,family,replicate,null_statistic,empirical_p,bh_q
formation_participation,level,145,0.0010996188798219064,,
formation_participation,level,146,0.0016240473684472636,,
formation_participation,level,147,0.0017365432466029309,,
formation_participation,level,148,0.00099349348080811362,,
formation_participation,level,149,0.00060815849604015787,,
formation_participation,level,150,0.0019989071296223661,,
formation_participation,level,151,0.00041259096366488552,,
formation_participation,level,152,0.0010527253274800683,,
formation_participation,level,153,0.002339051055504535,,
formation_participation,level,154,0.0018362556851042955,,
formation_participation,level,155,0.0028748299870353655,,
formation_participation,level,156,0.0023623931482327845,,
formation_participation,level,157,0.0019622940602812382,,
formation_participation,level,158,0.0021344110304948229,,
formation_participation,level,159,0.0021643067082397389,,
formation_participation,level,160,0.0023286931552612637,,
formation_participation,level,161,0.0032058382054397146,,
formation_participation,level,162,0.0025289122698126856,,
formation_participation,level,163,0.0015491135617100582,,
formation_participation,level,164,0.0020435861337132905,,
formation_participation,level,165,0.00090859404248708198,,
formation_participation,level,166,0.0017166718001564649,,
formation_participation,level,167,0.0022289018211100881,,
formation_participation,level,168,0.0039489904234321499,,
formation_participation,level,169,0.00077399294525446957,,
formation_participation,level,170,0.0010560342237066166,,
formation_participation,level,171,0.00061030152270701108,,
formation_participation,level,172,0.0017397857031610652,,
formation_participation,level,173,0.0017585488752111709,,
formation_participation,level,174,0.0028806230836577219,,
formation_participation,level,175,0.0022829968261114802,,
formation_participation,level,176,0.0020231307686620591,,
formation_participation,level,177,0.001049916585860379,,
formation_participation,level,178,0.0025746486836439172,,
formation_participation,level,179,0.0006704450381400279,,
formation_participation,level,180,0.0017677792034794942,,
formation_participation,level,181,0.0036428879368641462,,
formation_participation,level,182,0.0013001365055099259,,
formation_participation,level,183,0.0014140080866800499,,
formation_participation,level,184,0.0015470619784548447,,
formation_participation,level,185,0.0025173630094735295,,
formation_participation,level,186,0.0019098602900010637,,
formation_participation,level,187,0.0012035617228811375,,
formation_participation,level,188,0.0011331280177274516,,
formation_participation,level,189,0.0011171291469796833,,
formation_participation,level,190,0.00076766564451810626,,
formation_participation,level,191,0.0020821059671137232,,
formation_participation,level,192,0.00053472949099807169,,
formation_participation,level,193,0.0032890631962739468,,
formation_participation,level,194,0.0027627211216162142,,
formation_participation,level,195,0.00076026016354240056,,
formation_participation,level,196,0.0017010669002134465,,
formation_participation,level,197,0.001059213461598995,,
formation_participation,level,198,0.0031313354206874283,,
formation_participation,level,199,0.00096573356635832816,,
formation_participation,level_summary,-1,,0.24875621890547264,0.34825870646766172
stock_industry_divergence,level,0,0.0011362645047998769,,
stock_industry_divergence,level,1,0.0015070346154188305,,
stock_industry_divergence,level,2,0.00085394369697259012,,
stock_industry_divergence,level,3,0.0014503644694513159,,
stock_industry_divergence,level,4,0.0020365469728402738,,
stock_industry_divergence,level,5,0.0011206037350455305,,
stock_industry_divergence,level,6,0.0021039149112201489,,
stock_industry_divergence,level,7,0.0013452674091364294,,
stock_industry_divergence,level,8,0.0019322416235942725,,
stock_industry_divergence,level,9,0.0022359136580130546,,
stock_industry_divergence,level,10,0.0012888459745691368,,
stock_industry_divergence,level,11,0.0010046622666955475,,
stock_industry_divergence,level,12,0.00092064908070471825,,
stock_industry_divergence,level,13,0.001304265487987873,,
stock_industry_divergence,level,14,0.0010536608490280194,,
stock_industry_divergence,level,15,0.00074984743888410754,,
stock_industry_divergence,level,16,0.0021028941851894203,,
stock_industry_divergence,level,17,0.00060270513610399812,,
stock_industry_divergence,level,18,0.0002597694990121649,,
stock_industry_divergence,level,19,0.0015146576906548241,,
stock_industry_divergence,level,20,0.0010871352126338926,,
stock_industry_divergence,level,21,0.0024207668301713392,,
stock_industry_divergence,level,22,0.0037945805411382823,,
stock_industry_divergence,level,23,0.00096737399323457152,,
stock_industry_divergence,level,24,0.0025633626984059446,,
stock_industry_divergence,level,25,0.00069755054183253881,,
stock_industry_divergence,level,26,0.0019870172240350477,,
stock_industry_divergence,level,27,0.0020938379960550209,,
stock_industry_divergence,level,28,0.0013687703327799998,,
stock_industry_divergence,level,29,0.00079237990893156474,,
stock_industry_divergence,level,30,0.0011134740944238116,,
stock_industry_divergence,level,31,0.0017851619537969103,,
stock_industry_divergence,level,32,0.0015008131584690674,,
stock_industry_divergence,level,33,0.0028446787982236632,,
stock_industry_divergence,level,34,0.00082377413922978568,,
stock_industry_divergence,level,35,0.00052201045224432169,,
stock_industry_divergence,level,36,0.0012683579337005783,,
stock_industry_divergence,level,37,0.0012041502178589993,,
stock_industry_divergence,level,38,0.0034003292370893448,,
stock_industry_divergence,level,39,0.0016964876413862844,,
stock_industry_divergence,level,40,0.0026539086608145411,,
stock_industry_divergence,level,41,0.0011904197564481765,,
stock_industry_divergence,level,42,0.0022426726090920982,,
stock_industry_divergence,level,43,0.0011282533925318066,,
stock_industry_divergence,level,44,0.00034281068823476956,,
stock_industry_divergence,level,45,0.00012530270589363428,,
stock_industry_divergence,level,46,0.0035559031653821238,,
stock_industry_divergence,level,47,0.0022775291418099994,,
stock_industry_divergence,level,48,0.00092443823523733078,,
stock_industry_divergence,level,49,0.00052909465351287654,,
stock_industry_divergence,level,50,0.0021468674503370704,,
stock_industry_divergence,level,51,0.0013063417163759724,,
stock_industry_divergence,level,52,0.0015446761366545549,,
stock_industry_divergence,level,53,0.001977727667206124,,
stock_industry_divergence,level,54,0.00086137495199987632,,
stock_industry_divergence,level,55,0.00050625039936635224,,
stock_industry_divergence,level,56,0.00061277955696282063,,
stock_industry_divergence,level,57,0.00058623369638595435,,
stock_industry_divergence,level,58,0.0019967043516319425,,
stock_industry_divergence,level,59,0.00085549804194450668,,
stock_industry_divergence,level,60,0.0015314661404115283,,
stock_industry_divergence,level,61,0.0015086187098322787,,
stock_industry_divergence,level,62,0.0018686589875165738,,
stock_industry_divergence,level,63,0.0026896490900094505,,
stock_industry_divergence,level,64,0.0031541764982311697,,
stock_industry_divergence,level,65,0.0025248259461367992,,
stock_industry_divergence,level,66,0.0021417033267720964,,
stock_industry_divergence,level,67,0.0018584740844350828,,
stock_industry_divergence,level,68,0.0015329795779890601,,
stock_industry_divergence,level,69,0.0018951839947981158,,
stock_industry_divergence,level,70,0.0035466737416650473,,
stock_industry_divergence,level,71,0.00061595627584668769,,
stock_industry_divergence,level,72,0.00051620770840113633,,
stock_industry_divergence,level,73,0.0036733708403049077,,
stock_industry_divergence,level,74,0.0016174271234571692,,
stock_industry_divergence,level,75,0.00057799721833177303,,
stock_industry_divergence,level,76,0.0015688290799387994,,
stock_industry_divergence,level,77,0.0010824057095744008,,
stock_industry_divergence,level,78,0.00069119468552076983,,
stock_industry_divergence,level,79,0.00054564020515227366,,
stock_industry_divergence,level,80,0.0012839822689604888,,
stock_industry_divergence,level,81,0.0014561477130410798,,
stock_industry_divergence,level,82,0.00027174884990315354,,
stock_industry_divergence,level,83,0.0012469576913370236,,
stock_industry_divergence,level,84,0.0025489044553159389,,
stock_industry_divergence,level,85,0.00088945853395715029,,
stock_industry_divergence,level,86,0.002013357960019598,,
stock_industry_divergence,level,87,0.0010196627164552759,,
stock_industry_divergence,level,88,0.0018518270904362066,,
stock_industry_divergence,level,89,0.0011637814275900159,,
stock_industry_divergence,level,90,0.00019690486927437988,,
stock_industry_divergence,level,91,0.001239066299725828,,
stock_industry_divergence,level,92,0.0035477725170166767,,
stock_industry_divergence,level,93,0.0012703179781175453,,
stock_industry_divergence,level,94,0.0030617412174208459,,
stock_industry_divergence,level,95,0.00074905006172626735,,
stock_industry_divergence,level,96,0.0022979275287444206,,
stock_industry_divergence,level,97,0.0014538935489553585,,
stock_industry_divergence,level,98,0.0015152898342220265,,
stock_industry_divergence,level,99,0.0011798694067083693,,
stock_industry_divergence,level,100,0.0015437210388459795,,
stock_industry_divergence,level,101,0.00073228556035360992,,
stock_industry_divergence,level,102,0.00085566254751166923,,
stock_industry_divergence,level,103,0.0010090424296389387,,
stock_industry_divergence,level,104,0.0029079449373411843,,
stock_industry_divergence,level,105,0.0010600301825019823,,
stock_industry_divergence,level,106,0.00044269721158747555,,
stock_industry_divergence,level,107,0.0021429806172409268,,
stock_industry_divergence,level,108,0.0012348400769694964,,
stock_industry_divergence,level,109,0.0015330463619463032,,
stock_industry_divergence,level,110,0.00071440707658040274,,
stock_industry_divergence,level,111,0.00077378861598272888,,
stock_industry_divergence,level,112,0.00062017472985137598,,
stock_industry_divergence,level,113,0.0011350164500354954,,
stock_industry_divergence,level,114,0.0014700649636236341,,
stock_industry_divergence,level,115,0.00092607514414450379,,
stock_industry_divergence,level,116,0.0010752811023530644,,
stock_industry_divergence,level,117,0.00025163309784635018,,
stock_industry_divergence,level,118,0.002343830661292479,,
stock_industry_divergence,level,119,0.0019954152607078003,,
stock_industry_divergence,level,120,0.0011431640401676248,,
stock_industry_divergence,level,121,0.0011066206917533083,,
stock_industry_divergence,level,122,0.0012501356319176667,,
stock_industry_divergence,level,123,0.0010105575778177334,,
stock_industry_divergence,level,124,0.0006312243618606866,,
stock_industry_divergence,level,125,0.00022571095727888513,,
stock_industry_divergence,level,126,0.00062139430729508949,,
stock_industry_divergence,level,127,0.0013501814398750277,,
stock_industry_divergence,level,128,0.00087467883038097952,,
stock_industry_divergence,level,129,0.0023102817824607524,,
stock_industry_divergence,level,130,0.0012632525646745683,,
stock_industry_divergence,level,131,0.00086545556912478311,,
stock_industry_divergence,level,132,0.0024450024651337461,,
stock_industry_divergence,level,133,0.00070542761098693683,,
stock_industry_divergence,level,134,0.0013705998029899407,,
stock_industry_divergence,level,135,0.00070601261827892285,,
stock_industry_divergence,level,136,0.0011267398318384053,,
stock_industry_divergence,level,137,0.0010956335484475742,,
stock_industry_divergence,level,138,0.0019299068692911064,,
stock_industry_divergence,level,139,0.00067252827988242142,,
stock_industry_divergence,level,140,0.0013788206639598934,,
stock_industry_divergence,level,141,0.0022574709146891345,,
stock_industry_divergence,level,142,0.0026771817001908626,,
stock_industry_divergence,level,143,0.0012320487165377834,,
stock_industry_divergence,level,144,0.0022528049106479587,,
stock_industry_divergence,level,145,0.0036920481465958933,,
stock_industry_divergence,level,146,0.0006905216353182747,,
stock_industry_divergence,level,147,0.00022173428127181607,,
stock_industry_divergence,level,148,0.000341053773453173,,
stock_industry_divergence,level,149,0.0022231887515824647,,
stock_industry_divergence,level,150,0.00026394630639217794,,
stock_industry_divergence,level,151,0.0032557052616437013,,
stock_industry_divergence,level,152,0.0013071325541996401,,
stock_industry_divergence,level,153,0.0010694422869355522,,
stock_industry_divergence,level,154,0.0015333731988645149,,
stock_industry_divergence,level,155,0.0016813453514488031,,
stock_industry_divergence,level,156,0.0021890631690628347,,
stock_industry_divergence,level,157,0.0012130286645240644,,
stock_industry_divergence,level,158,0.0014112451861864076,,
stock_industry_divergence,level,159,0.0014454168781184884,,
stock_industry_divergence,level,160,0.0014224547926584398,,
stock_industry_divergence,level,161,0.00059186421022824551,,
stock_industry_divergence,level,162,0.0010058101147221179,,
stock_industry_divergence,level,163,0.00049842247061197267,,
stock_industry_divergence,level,164,0.0025922311308616709,,
stock_industry_divergence,level,165,0.0015023702772649326,,
stock_industry_divergence,level,166,0.0034339915512040763,,
stock_industry_divergence,level,167,0.0023790367650413508,,
stock_industry_divergence,level,168,0.0011584522076423451,,
stock_industry_divergence,level,169,0.002154144959179388,,
stock_industry_divergence,level,170,0.00094674268812289133,,
stock_industry_divergence,level,171,0.00053474233170353752,,
stock_industry_divergence,level,172,0.0015997779182904889,,
stock_industry_divergence,level,173,0.0016461753825707992,,
stock_industry_divergence,level,174,0.00039999921612234729,,
stock_industry_divergence,level,175,0.001908959487340683,,
stock_industry_divergence,level,176,0.00088657107330908532,,
stock_industry_divergence,level,177,0.00084602711752394116,,
stock_industry_divergence,level,178,0.0016887644226059883,,
stock_industry_divergence,level,179,0.00069253490469770983,,
stock_industry_divergence,level,180,0.0026001547438083417,,
stock_industry_divergence,level,181,0.0023412006418629706,,
stock_industry_divergence,level,182,0.0008049133626296251,,
stock_industry_divergence,level,183,0.0010673017374338411,,
stock_industry_divergence,level,184,0.0012033970786782763,,
stock_industry_divergence,level,185,0.0017856845909530656,,
stock_industry_divergence,level,186,0.001355358235920508,,
stock_industry_divergence,level,187,0.0013532182581663824,,
stock_industry_divergence,level,188,0.0025694525940634402,,
stock_industry_divergence,level,189,0.0017289411004136265,,
stock_industry_divergence,level,190,0.00063934586157454992,,
stock_industry_divergence,level,191,0.00070249641864351953,,
stock_industry_divergence,level,192,0.0021866301589791477,,
stock_industry_divergence,level,193,0.0007302604919166354,,
stock_industry_divergence,level,194,0.001003835237939143,,
stock_industry_divergence,level,195,0.0011963860131961189,,
stock_industry_divergence,level,196,0.0013366450865110748,,
stock_industry_divergence,level,197,0.00083566957912527273,,
stock_industry_divergence,level,198,0.0011318545107069913,,
stock_industry_divergence,level,199,0.00089755123126946876,,
stock_industry_divergence,level_summary,-1,,0.0049751243781094526,0.0087064676616915426
