trade_date,calendar_year,dispersion_state,candidate_selected,candidate_complete,opposite_selected,opposite_complete,control_complete,candidate_mean_net,candidate_median_net,candidate_positive_rate,candidate_severe_rate,control_mean_net,control_severe_rate,opposite_mean_net,candidate_minus_control,candidate_minus_opposite
2022-01-05,2022,0.943121693122,113,113,113,111,3004,-0.00865670858083,-0.016180974478,0.362831858407,0.0442477876106,-0.00592729380888,0.0233022636485,-0.0110707398181,-0.00272941477195,0.00241403123732
2022-01-07,2022,0.977513227513,113,113,113,113,3040,0.00427607862272,0.00318849840256,0.548672566372,0.0353982300885,0.0105325055723,0.00625,0.0143751714729,-0.00625642694962,-0.0100990928501
2022-01-13,2022,0.838624338624,113,112,113,113,3049,0.00865875023656,-0.0055167550131,0.446428571429,0.00892857142857,-9.03350223146e-05,0.0180387012135,0.0134645411453,0.00874908525887,-0.00480579090875
2022-01-14,2022,0.956349206349,115,112,115,115,3058,0.00766257213948,0.00189863165607,0.508928571429,0.0267857142857,-0.000270584716439,0.029431000654,-0.0158270666802,0.00793315685592,0.0234896388197
2022-01-17,2022,0.914021164021,116,113,116,113,3046,-0.036581133973,-0.041037037037,0.265486725664,0.115044247788,-0.0386065882409,0.096848325673,-0.035479707546,0.00202545426789,-0.00110142642704
2022-01-18,2022,0.984126984127,116,114,116,115,3051,-0.0466544023423,-0.0560776027176,0.140350877193,0.166666666667,-0.0410886239729,0.0845624385447,-0.046527110828,-0.00556577836943,-0.000127291514344
2022-01-19,2022,0.884920634921,117,114,117,116,3060,-0.0413591150985,-0.0366150433306,0.184210526316,0.157894736842,-0.0397846521034,0.0751633986928,-0.0450274075849,-0.00157446299509,0.00366829248636
2022-01-20,2022,0.892857142857,116,112,116,114,3047,-0.0681098716818,-0.0620341923568,0.107142857143,0.241071428571,-0.0579032521409,0.142435182146,-0.0715519039966,-0.0102066195409,0.00344203231481
2022-02-07,2022,0.832010582011,115,111,115,112,2957,0.0273160935757,0.0302741935484,0.684684684685,0.027027027027,0.0229118272045,0.0192762935408,0.0427402239273,0.00440426637119,-0.0154241303516
2022-02-11,2022,0.813492063492,115,113,115,111,2847,0.0205135068906,0.0148721635588,0.699115044248,0.0176991150442,0.0116226793235,0.00878117316473,-0.0125392178651,0.0088908275671,0.0330527247557
2022-02-23,2022,0.869047619048,110,108,110,110,2651,-0.0320306933453,-0.0293640668275,0.240740740741,0.111111111111,-0.016615525321,0.0316861561675,-0.0211424240627,-0.0154151680243,-0.0108882692827
2022-03-03,2022,0.965608465608,111,110,111,110,2676,-0.0685862820483,-0.0726883344606,0.0636363636364,0.209090909091,-0.0642872192106,0.161061285501,-0.070087619505,-0.00429906283767,0.00150133745675
2022-03-10,2022,0.854497354497,112,112,112,111,2763,-0.0867620179343,-0.0898209632071,0.0535714285714,0.428571428571,-0.07391610029,0.306188925081,-0.0659229699178,-0.0128459176443,-0.0208390480165
2022-03-17,2022,0.801587301587,111,111,111,111,2794,0.0238183975387,0.0141607418856,0.648648648649,0.00900900900901,0.0169000249967,0.00787401574803,0.0183345533687,0.00691837254199,0.00548384416994
2022-03-28,2022,0.851851851852,113,111,113,113,2772,-0.00024381421299,-0.00661389096341,0.396396396396,0.018018018018,0.00176183408272,0.0111832611833,-0.00367505626319,-0.00200564829571,0.00343124205019
2022-03-31,2022,0.835978835979,114,113,114,112,2746,-0.0307587729323,-0.0276013986014,0.230088495575,0.0884955752212,-0.0229131810701,0.0393299344501,-0.0290240216076,-0.00784559186218,-0.00173475132472
2022-04-08,2022,0.990740740741,113,111,113,113,2701,-0.0428636953669,-0.0499183673469,0.243243243243,0.234234234234,-0.0392592000492,0.106997408367,-0.0257208313401,-0.00360449531768,-0.0171428640269
2022-04-11,2022,0.965608465608,114,112,114,109,2695,0.00244837977982,-0.004,0.464285714286,0.0267857142857,0.00138076848628,0.0248608534323,0.00187530512101,0.00106761129354,0.000573074658809
2022-04-13,2022,0.94708994709,114,109,114,109,2670,-0.019521856314,-0.0224049079755,0.366972477064,0.0917431192661,-0.00506133898272,0.0333333333333,-0.0228789655212,-0.0144605173313,0.0033571092072
2022-04-15,2022,0.888888888889,111,107,111,108,2621,-0.0189668505977,-0.0161836925961,0.373831775701,0.0841121495327,-0.0091338790568,0.0312857687905,-0.0144480363109,-0.00983297154094,-0.00451881428689
2022-04-18,2022,0.965608465608,111,107,111,108,2616,-0.0560554838639,-0.0640961538462,0.140186915888,0.196261682243,-0.0541292998132,0.105504587156,-0.0442570413366,-0.00192618405065,-0.0117984425273
2022-04-20,2022,0.90873015873,110,108,110,106,2602,-0.126376724861,-0.135402040915,0.0740740740741,0.731481481481,-0.126117508954,0.725980015373,-0.129276611378,-0.000259215907127,0.00289988651721
2022-04-22,2022,0.984126984127,111,110,111,109,2623,-0.0878726655982,-0.0941703596941,0.0727272727273,0.427272727273,-0.0729160687522,0.304231795654,-0.062249804198,-0.014956596846,-0.0256228614001
2022-04-25,2022,0.945767195767,111,108,111,109,2621,-0.022712124703,-0.0288545572075,0.333333333333,0.12962962963,-0.0122253220583,0.0896604349485,-0.0104402507557,-0.0104868026447,-0.0122718739473
2022-04-26,2022,0.994708994709,110,108,110,109,2613,0.0460197543341,0.047207308116,0.768518518519,0.0555555555556,0.0621595790791,0.0164561806353,0.0637675927277,-0.016139824745,-0.0177478383936
2022-04-27,2022,0.98544973545,111,105,111,105,2602,0.0393778542356,0.0366698564593,0.8,0.0285714285714,0.0431714542914,0.00807071483474,0.0534913856247,-0.00379360005585,-0.0141135313891
2022-04-28,2022,0.949735449735,111,105,111,108,2608,0.0590003439861,0.0487859237537,0.8,0.047619047619,0.0434662151046,0.00958588957055,0.0433697840022,0.0155341288815,0.0156305599839
2022-04-29,2022,0.904761904762,110,104,110,108,2597,0.0164159648136,0.00908206361935,0.567307692308,0.0384615384615,0.0147561484115,0.0134770889488,0.0311749403536,0.00165981640217,-0.0147589755399
2022-05-05,2022,0.906084656085,109,108,109,106,2594,0.00679195835256,-0.0037528423134,0.444444444444,0.037037037037,0.0156941410286,0.00462606013878,0.0332178260623,-0.00890218267603,-0.0264258677097
2022-05-17,2022,0.882275132275,111,105,111,110,2515,0.0095953091748,0.012119032858,0.619047619048,0.047619047619,0.0197450876734,0.00596421471173,0.00794630276382,-0.0101497784986,0.00164900641098
2022-05-18,2022,0.821428571429,111,107,111,107,2505,0.0202465035293,0.0152347067821,0.663551401869,0.0280373831776,0.0272030598641,0.00479041916168,0.0185502220562,-0.00695655633484,0.00169628147311
2022-05-23,2022,0.824074074074,110,108,110,107,2503,-0.0229854761658,-0.0256718451373,0.277777777778,0.0555555555556,-0.0216406499181,0.0171793847383,-0.0222249058353,-0.0013448262477,-0.000760570330468
2022-05-25,2022,0.80291005291,110,103,110,108,2468,0.00840921260441,0.00657268722467,0.572815533981,0.0194174757282,0.0109229357337,0.00729335494327,0.00605246052298,-0.00251372312931,0.00235675208142
2022-05-31,2022,0.833333333333,111,111,111,109,2506,0.00517609685452,0.00776948051948,0.576576576577,0.045045045045,0.0259084603511,0.00678371907422,0.0260645481277,-0.0207323634966,-0.0208884512732
2022-06-02,2022,0.988095238095,111,110,111,109,2538,0.0124820233856,0.00193033613051,0.518181818182,0,0.0112014884058,0.00748620961387,-0.00183690038752,0.00128053497981,0.0143189237731
2022-06-06,2022,0.847883597884,112,111,112,112,2555,-0.0264025570358,-0.0307716535433,0.306306306306,0.108108108108,-0.0243327943869,0.0360078277886,-0.0221961966244,-0.00206976264898,-0.00420636041145
2022-06-07,2022,0.808201058201,112,110,112,112,2576,-0.0116469903656,-0.0184666378869,0.327272727273,0.0454545454545,-0.00324784283029,0.00815217391304,-0.00567447641732,-0.00839914753532,-0.00597251394829
2022-06-09,2022,0.882275132275,112,111,112,110,2609,0.0120607097026,0.010953271028,0.621621621622,0.018018018018,0.0217891898616,0.00383288616328,0.0295929632558,-0.00972848015898,-0.0175322535532
2022-06-13,2022,0.919312169312,112,111,112,112,2628,-0.00339511191362,-0.000519144704127,0.486486486486,0.0540540540541,0.00468841322666,0.00951293759513,0.0123255861872,-0.00808352514028,-0.0157206981008
2022-06-14,2022,0.845238095238,112,110,112,111,2628,0.0119864811243,0.00596319363999,0.572727272727,0.0181818181818,0.00908986307203,0.00684931506849,0.000175279688264,0.00289661805227,0.011811201436
2022-06-15,2022,0.810846560847,112,111,112,110,2638,0.0162603118838,0.0105867098865,0.63963963964,0.045045045045,0.0210144781096,0.0128885519333,0.0275756229706,-0.00475416622582,-0.0113153110868
2022-06-16,2022,0.895502645503,112,109,112,110,2657,-0.00144650037043,-0.0102695924765,0.385321100917,0.0275229357798,0.00628071777311,0.00978547233722,-0.00366475871195,-0.00772721814355,0.00221825834152
2022-06-17,2022,0.873015873016,111,107,111,111,2672,-0.0246193036581,-0.0333501048218,0.233644859813,0.0280373831776,-0.0134072368609,0.0160928143713,-0.00577430441592,-0.0112120667972,-0.0188449992422
2022-06-20,2022,0.81746031746,111,108,111,111,2680,-0.00708239454168,-0.012800263772,0.314814814815,0.00925925925926,-0.00286147578607,0.00746268656716,-0.00125735491296,-0.00422091875561,-0.00582503962872
2022-06-23,2022,0.873015873016,111,108,111,107,2715,0.0181442466935,0.0156940736482,0.564814814815,0.037037037037,0.0287210954487,0.00478821362799,0.0404301300851,-0.0105768487552,-0.0222858833916
2022-06-24,2022,0.830687830688,112,111,112,108,2737,-0.0131577450247,-0.0172635253054,0.36036036036,0.036036036036,-0.00547269830976,0.0255754475703,-0.0053166587719,-0.00768504671489,-0.00784108625276
2022-06-29,2022,0.882275132275,113,112,113,110,2802,0.00818107954033,0.000176317267337,0.5,0.00892857142857,0.0109256354545,0.00820842255532,0.000212195474473,-0.00274455591419,0.00796888406585
2022-07-04,2022,0.886243386243,114,111,114,111,2835,-0.0126931001879,-0.0196046814044,0.324324324324,0.027027027027,-0.0128140941063,0.0134038800705,-0.00710774189855,0.000120993918385,-0.00558535828932
2022-07-06,2022,0.806878306878,112,108,112,110,2837,-0.00775973909598,-0.0199541524913,0.305555555556,0.00925925925926,-0.00545865143909,0.0130419457173,-0.00532720776521,-0.00230108765689,-0.00243253133077
2022-07-11,2022,0.843915343915,111,111,111,111,2818,-0.00158595460523,-0.00798009950249,0.441441441441,0.036036036036,-0.00169778334027,0.00780695528744,-0.00213859202281,0.000111828735038,0.000552637417584
2022-07-12,2022,0.965608465608,112,109,112,108,2801,0.00715788691354,-0.00318367346939,0.477064220183,0.0183486238532,-0.00159494734318,0.019992859693,-0.00667958785357,0.00875283425672,0.0138374747671
2022-07-14,2022,0.87962962963,112,109,112,108,2791,0.00870618052236,0.00200600600601,0.54128440367,0.0275229357798,0.0125925200173,0.0060910068076,0.00808456676072,-0.0038863394949,0.000621613761639
2022-07-18,2022,0.873015873016,110,110,110,108,2792,0.00696891031196,0.00299865866892,0.536363636364,0,0.0114104350371,0.00358166189112,0.01518209319,-0.00444152472511,-0.00821318287804
2022-07-27,2022,0.812169312169,110,107,110,107,2699,-0.0146060437898,-0.0159165839126,0.252336448598,0.018691588785,0.00443687783971,0.00444609114487,0.0225498063646,-0.0190429216295,-0.0371558501544
2022-08-02,2022,0.80291005291,108,106,108,108,2718,0.00421339307329,0.00732532591558,0.622641509434,0.0377358490566,0.0140552573319,0.0261221486387,-0.0152042954673,-0.0098418642586,0.0194176885405
2022-08-12,2022,0.933862433862,108,101,108,105,2746,0.015407460066,0.00861261261261,0.584158415842,0.029702970297,0.0138789068831,0.00436999271668,0.00688121158003,0.00152855318288,0.00852624848596
2022-08-18,2022,0.816137566138,107,107,107,106,2763,-0.0100323203338,-0.0178408304498,0.327102803738,0.0467289719626,-0.00970705946922,0.0206297502714,0.00047181761112,-0.000325260864606,-0.0105041379449
2022-08-19,2022,0.986772486772,108,108,108,106,2770,-0.0197916901426,-0.0347312187713,0.342592592593,0.0648148148148,-0.0294752614926,0.0501805054152,-0.0294593233032,0.00968357135004,0.00966763316065
2022-08-24,2022,0.957671957672,109,107,109,107,2788,-0.00372671266622,-0.00615053763441,0.401869158879,0.0373831775701,-0.00925001792495,0.0290530846485,-0.0124627583866,0.00552330525874,0.00873604572038
2022-08-25,2022,0.958994708995,108,106,108,105,2795,-0.00638554655029,-0.0084301664992,0.424528301887,0.0754716981132,-0.0106723274728,0.0275491949911,-0.020539315169,0.00428678092248,0.0141537686187
2022-08-30,2022,0.895502645503,109,109,109,108,2800,-0.0402674888409,-0.0387752332485,0.192660550459,0.128440366972,-0.0258788009352,0.0414285714286,-0.0138646647697,-0.0143886879058,-0.0264028240712
2022-08-31,2022,0.994708994709,110,108,110,109,2806,0.00632484493222,0.0030746523789,0.527777777778,0,0.00733046946752,0.00392017106201,0.000567977682654,-0.0010056245353,0.00575686724957
2022-09-02,2022,0.916666666667,111,111,111,110,2835,0.0193792840146,0.00841272304112,0.585585585586,0.018018018018,0.0217823881226,0.00493827160494,0.0199249293576,-0.00240310410797,-0.000545645342957
2022-09-05,2022,0.911375661376,111,110,111,110,2818,-0.00123542670275,-0.00324471299094,0.481818181818,0.0181818181818,0.00867011533802,0.00603264726757,0.00272051651321,-0.00990554204077,-0.00395594321596
2022-09-15,2022,0.989417989418,110,107,110,108,2705,-0.0139175095097,-0.012389261745,0.345794392523,0.00934579439252,-0.0232127570598,0.0173752310536,-0.0396499167293,0.00929524755003,0.0257324072196
2022-09-20,2022,0.816137566138,111,107,111,106,2602,-0.0364451893368,-0.037946251768,0.140186915888,0.0467289719626,-0.0254118278136,0.0222905457341,-0.0226972582133,-0.0110333615231,-0.0137479311235
2022-09-22,2022,0.85582010582,111,103,111,105,2537,-0.0149761908379,-0.024059435364,0.320388349515,0.0388349514563,-0.0167763195124,0.0137958218368,-0.0135850686138,0.00180012867459,-0.00139112222408
2022-09-26,2022,0.958994708995,107,104,107,104,2478,-0.024181116901,-0.0234259146958,0.240384615385,0.0576923076923,-0.0158513611439,0.0254237288136,-0.0127289738992,-0.00832975575712,-0.0114521430018
2022-09-27,2022,0.875661375661,107,104,107,101,2436,-0.0657529076902,-0.0635162129816,0.0865384615385,0.259615384615,-0.0519097511565,0.106732348112,-0.0541181841392,-0.0138431565338,-0.011634723551
2022-09-28,2022,0.933862433862,106,104,106,103,2403,-0.0492398607007,-0.0530371215433,0.144230769231,0.153846153846,-0.0418077166175,0.0919683728672,-0.0423283804016,-0.00743214408326,-0.00691148029915
2022-09-30,2022,0.884920634921,106,102,106,101,2342,-0.00224603640407,0.00590628198119,0.539215686275,0.0980392156863,0.0129851804357,0.0247651579846,0.00361617102183,-0.0152312168397,-0.0058622074259
2022-10-12,2022,0.849206349206,105,102,105,100,2260,0.0257246882048,0.0204483159117,0.764705882353,0.0294117647059,0.039107343164,0.00530973451327,0.0311448651897,-0.0133826549592,-0.00542017698487
2022-10-24,2022,0.92328042328,101,100,101,98,2256,-0.013798300399,-0.0140282317536,0.39,0.04,0.00827727980251,0.0230496453901,-0.00101133249217,-0.0220755802015,-0.0127869679068
2022-10-27,2022,0.824074074074,103,102,103,102,2332,-0.0084130708129,-0.00323006248797,0.480392156863,0.0294117647059,-0.00523855874166,0.0265866209262,0.000393345853196,-0.00317451207124,-0.00880641666609
2022-10-31,2022,0.973544973545,105,104,105,103,2410,0.0611240263477,0.0543760683761,0.807692307692,0.0192307692308,0.0423304141622,0.00373443983402,0.0455227615185,0.0187936121855,0.0156012648292
2022-11-01,2022,0.846560846561,105,104,105,103,2425,0.0298601645998,0.0207059571492,0.75,0.00961538461538,0.0362509806453,0.00164948453608,0.0551058029972,-0.00639081604548,-0.0252456383974
2022-11-10,2022,0.925925925926,109,106,109,108,2645,0.0185388691802,0.0111088907477,0.622641509434,0.0283018867925,0.0195261899486,0.00453686200378,-0.0128035688029,-0.000987320768378,0.0313424379832
2022-11-14,2022,0.862433862434,109,109,109,108,2688,0.0141722382787,0.0105772594752,0.623853211009,0,0.016484134012,0.00223214285714,0.0110100104837,-0.00231189573331,0.00316222779494
2022-11-23,2022,0.87037037037,112,109,112,111,2818,-0.00916175784596,-0.0164584717608,0.339449541284,0.0183486238532,-0.0145092297337,0.0127750177431,-0.0220086489476,0.0053474718877,0.0128468911017
2022-11-25,2022,0.969576719577,111,111,111,111,2823,0.00263196103634,-0.000668887408395,0.486486486486,0.045045045045,0.00997136064562,0.00460503010981,0.0213176706217,-0.00733939960928,-0.0186857095853
2022-12-01,2022,0.820105820106,112,112,112,112,2856,-0.00989350877253,-0.00116395556328,0.5,0.0625,0.00424546452219,0.00700280112045,0.00922511706864,-0.0141389732947,-0.0191186258412
2022-12-07,2022,0.835978835979,113,112,113,112,2882,-0.0162876834745,-0.0163451806288,0.258928571429,0.0178571428571,-0.0102059070163,0.00832755031228,-0.0164493230468,-0.00608177645824,0.000161639572221
2022-12-13,2022,0.970899470899,113,112,113,111,2880,-0.0142940993955,-0.0187371843393,0.258928571429,0.0178571428571,-0.0137621709186,0.00798611111111,-0.0105591835996,-0.000531928476896,-0.00373491579586
2022-12-15,2022,0.876984126984,112,106,112,109,2847,-0.0372822251242,-0.0431255762283,0.0943396226415,0.0754716981132,-0.0415742234988,0.0295047418335,-0.0488759969639,0.00429199837462,0.0115937718397
2022-12-16,2022,0.98544973545,112,106,112,107,2813,-0.0346345725831,-0.032997996231,0.103773584906,0.0471698113208,-0.039630335216,0.0490579452542,-0.0350319638086,0.00499576263295,0.00039739122551
2022-12-20,2022,0.92328042328,111,109,111,107,2770,-0.0145976215528,-0.025897810219,0.330275229358,0.0642201834862,-0.0270152352112,0.042238267148,-0.0380528985497,0.0124176136584,0.0234552769968
2022-12-22,2022,0.863756613757,110,107,110,108,2735,0.0246334493277,0.0187663230241,0.691588785047,0.018691588785,0.0153225949617,0.0127970749543,0.00696003059108,0.00931085436598,0.0176734187366
2022-12-26,2022,0.956349206349,111,109,111,109,2701,-0.0181807081037,-0.0208569874932,0.275229357798,0.0550458715596,-0.010826581688,0.0174009626064,0.00286726045358,-0.0073541264157,-0.0210479685573
2023-01-03,2023,0.921957671958,110,101,110,103,2497,0.00374339846281,-0.00130458221024,0.475247524752,0.00990099009901,0.00372622253655,0.00841009211053,0.0024127904623,1.71759262598e-05,0.00133060800051
2023-03-28,2023,0.858465608466,113,110,113,110,2883,0.00348094272832,-0.004,0.472727272727,0,0.00233216017116,0.00589663544918,-0.0111257185004,0.00114878255716,0.0146066612287
2023-04-13,2023,0.805555555556,107,104,107,104,2866,-0.00647380698435,-0.00944557132297,0.394230769231,0.0384615384615,-0.00434835980077,0.0212840195394,-0.00204750984002,-0.00212544718357,-0.00442629714433
2023-04-21,2023,0.813492063492,109,108,109,108,2890,-0.0307866118152,-0.0318253256207,0.203703703704,0.111111111111,-0.0254152349314,0.0937716262976,-0.0111799108012,-0.00537137688381,-0.019606701014
2023-04-25,2023,0.917989417989,110,105,110,109,2895,0.0180294596952,0.0218620689655,0.761904761905,0.0380952380952,0.0193131217155,0.0255613126079,0.0163251025444,-0.00128366202031,0.00170435715084
2023-04-28,2023,0.899470899471,109,106,109,106,2913,-0.0147812524992,-0.0217176134041,0.27358490566,0.0566037735849,-0.00223596395212,0.0322691383453,0.0161742471787,-0.0125452885471,-0.0309554996779
2023-05-04,2023,0.863756613757,109,108,109,106,2908,-0.0299277569741,-0.0251573861896,0.25,0.0740740740741,-0.0209032369103,0.0419532324622,-0.0142392803525,-0.0090245200638,-0.0156884766216
2023-05-15,2023,0.801587301587,110,107,110,110,2877,-0.00577143771657,-0.0168168612931,0.327102803738,0.00934579439252,0.000823293247755,0.0100799443865,0.00027575210571,-0.00659473096433,-0.00604718982228
2023-05-19,2023,0.890211640212,109,104,109,105,2805,-0.0301986540707,-0.0341549861391,0.163461538462,0.0480769230769,-0.0156594924959,0.0121212121212,-0.0150022573911,-0.0145391615748,-0.0151963966796
2023-06-08,2023,0.888888888889,104,102,104,102,2612,0.0222213223532,0.00753186458177,0.558823529412,0.0196078431373,0.0163550976063,0.00459418070444,0.00605894615936,0.00586622474685,0.0161623761938
2023-06-12,2023,0.917989417989,103,101,103,102,2620,0.00492967680528,-0.00163965381589,0.465346534653,0.00990099009901,0.00817751774695,0.00610687022901,0.00435899388544,-0.00324784094168,0.000570682919842
2023-07-26,2023,0.952380952381,105,101,105,103,2656,0.00718680975915,0.00349625187406,0.564356435644,0.039603960396,0.00491102307284,0.0124246987952,0.00240625692116,0.00227578668631,0.00478055283799
2023-08-22,2023,0.915343915344,106,103,106,104,2614,-0.0412862889231,-0.040410923277,0.135922330097,0.0873786407767,-0.0391816836763,0.0642693190513,-0.0374952849655,-0.0021046052468,-0.00379100395753
2023-08-24,2023,0.830687830688,104,103,104,104,2601,0.0138745483607,0.00797916666667,0.650485436893,0.00970873786408,0.0191079699274,0.00845828527489,0.0229266299432,-0.00523342156675,-0.00905208158253
2023-08-25,2023,0.924603174603,105,104,105,104,2609,0.0529746962177,0.0391978383778,0.846153846154,0.00961538461538,0.0435911202044,0.00498275201227,0.0243310651193,0.00938357601327,0.0286436310984
2023-08-29,2023,0.981481481481,106,102,106,105,2625,-0.0276431051112,-0.0200797462385,0.313725490196,0.0882352941176,-0.00594500843966,0.0339047619048,0.00296463034535,-0.0216980966715,-0.0306077354565
2023-08-30,2023,0.939153439153,106,105,106,105,2649,-0.00922234236936,-0.00190136411333,0.457142857143,0.0285714285714,0.00363479502581,0.0132125330313,0.0126935004952,-0.0128571373952,-0.0219158428646
2023-09-01,2023,0.82671957672,107,107,107,106,2682,0.000761499397109,-0.00254967367658,0.467289719626,0.0280373831776,0.00663668255155,0.00708426547353,0.00433335955343,-0.00587518315444,-0.00357186015632
