trade_date,market_view,denominator,breakout_formation_participation20,breakout_formation_participation20_pit_3y_pct,breakout_formation_depth20,breakout_formation_depth20_pit_3y_pct,breakout_closing_acceptance20,breakout_closing_acceptance20_pit_3y_pct,breakout_closing_rejection_depth20,breakout_closing_rejection_depth20_pit_3y_pct,breakout_formation_diffusion20,breakout_formation_diffusion20_pit_3y_pct,breakout_formation_leadership_top3_20,breakout_formation_leadership_top3_20_pit_3y_pct,breakout_stock_industry_divergence20,breakout_stock_industry_divergence20_pit_3y_pct,terminal_mean_log_return_h1,terminal_mean_log_return_h3,terminal_mean_log_return_h5,terminal_median_log_return_h1,terminal_median_log_return_h3,terminal_median_log_return_h5,terminal_positive_fraction_h1,terminal_positive_fraction_h3,terminal_positive_fraction_h5,terminal_p10_log_return_h1,terminal_p10_log_return_h3,terminal_p10_log_return_h5,terminal_p90_log_return_h1,terminal_p90_log_return_h3,terminal_p90_log_return_h5,adverse_mean_log_excursion_h1,adverse_mean_log_excursion_h3,adverse_mean_log_excursion_h5,adverse_median_log_excursion_h1,adverse_median_log_excursion_h3,adverse_median_log_excursion_h5,adverse_p10_log_excursion_h1,adverse_p10_log_excursion_h3,adverse_p10_log_excursion_h5,breadth_net_new_high_low60_pit_3y_pct,realized_volatility_median20_pit_3y_pct,event_year,session_ordinal
2018-11-12,CHINEXT_BOARD,NON_ST,0.29999999999999988,,0.0256005684914439,,0.81372549019607843,,0.0012596631016371001,,0.8260194329404269,,0.31586175326161581,,0.025016283508198799,,0.017517515043071301,0.044964161160056401,0.050463779306029001,0.014884268463967801,0.042672708496832898,0.0444055397459703,0.83235294117647063,0.93529411764705883,0.88529411764705868,-0.0029808355607190999,0.0078158845150638999,-0.0029037997564387999,0.040332408301332501,0.079272836717314304,0.10592186801067301,-0.0187397500805579,-0.0201591445202845,-0.021760710027933498,-0.01814108707065,-0.018540245910738801,-0.0188586049315249,-0.028083341702502901,-0.032225857840534097,-0.035118902213871997,,,2018,168
2018-11-12,SH_A,ALL_STATUS,0.26181545386346577,,0.025262804076430698,,0.83954154727793695,,0.0009458100861721,,0.78879239799435596,,0.22115249142910801,,-0.0045165253453417998,,0.018323190055552201,0.036480712238168497,0.052609801008495501,0.015573173462969801,0.033115608784497597,0.046176254888983997,0.86271567891972978,0.90847711927982,0.91222805701425358,-0.0017736810799866001,0.0019305261858964999,0.0031259806362937,0.042011231639684697,0.072044314025888498,0.10615439148499051,-0.0171828309632754,-0.018916573065910301,-0.019920090273230499,-0.0170113458265366,-0.0174469136037207,-0.017610518008635102,-0.026069582854792901,-0.029364420955962301,-0.031244113400202101,,,2018,168
2018-11-12,SH_A,NON_ST,0.2523006134969325,,0.025237602638999702,,0.83282674772036458,,0.00097806100982839993,,0.78699561308256938,,0.23817292006525281,,-0.0096639234700316001,,0.0179761756879705,0.037166295342492203,0.053394287445812899,0.0151158248910284,0.033649275592881701,0.046648234579431298,0.85966257668711654,0.91564417177914115,0.91794478527607359,-0.0019129801205045999,0.0029439702868031001,0.0048543413337146998,0.040874343471950202,0.072693180081813205,0.1073392210399243,-0.0173188231816431,-0.018892281803779699,-0.019784763056335301,-0.0170774527004155,-0.017432577416250299,-0.0175790076896871,-0.0260865194578556,-0.029200254358847402,-0.030864989283571599,,,2018,168
2018-11-12,SZ_A,ALL_STATUS,0.3094378545642083,,0.026083457811246699,,0.81333333333333335,,0.0012237770655279001,,0.84407483819113671,,0.2469628769178647,,0.0255747370336761,,0.0197789743415362,0.039517886355798303,0.053460987018637302,0.0170216875694305,0.036589447432291901,0.046992773000984402,0.86023723568849908,0.91903042805569879,0.89685404847859707,-0.0019046475859225,0.0029957029383219998,0,0.043360215805802099,0.075866660901576899,0.111318493375457,-0.0174325637089578,-0.019669801541760599,-0.021080321441752502,-0.017672376947078201,-0.018141087070650101,-0.018433701688838001,-0.027531898627846298,-0.0316553377789573,-0.034160283932251401,,,2018,168
2018-11-12,SZ_A,NON_ST,0.3050758765044479,,0.026130448514736698,,0.80960548885077177,,0.0012274297436047001,,0.84187804197782068,,0.25653383682798381,,0.026192234190692099,,0.0196154004363359,0.039981311492537898,0.053962839049171603,0.016913722442061602,0.036894830207862599,0.047213737480265097,0.85975928833071691,0.92360020931449505,0.90109890109890123,-0.0019398648178265,0.003640044464081,2.2204460492503126e-16,0.042559614418795903,0.076150137558025105,0.1113306826443299,-0.017625751820518499,-0.0197336838514004,-0.0209640086202749,-0.017778246021283899,-0.018172600579645599,-0.0184167267862312,-0.027570668641088501,-0.0316370849431825,-0.033738139631850003,,,2018,168
2018-11-13,ALL_A,ALL_STATUS,0.51450381679389312,,0.031825888648191802,,0.74777448071216612,,0.0023784873805025,,0.89655919215174085,,0.25917814864088851,,-0.0002226672044181,,-0.00041920862474119998,0.029182616282915699,0.0059330598447425997,-0.0028943580263643999,0.022388994893478599,-0.0010610080570943,0.38839694656488538,0.82656488549618323,0.47725190839694648,-0.0199793257826065,-0.0083416285754336003,-0.043096674652675998,0.020660422067977899,0.0750795488310676,0.060478449697139197,-0.014673949068315401,-0.0179880239280415,-0.024553700624962298,-0.0124040290452556,-0.013921338518608099,-0.017544309650909602,-0.029494770325191301,-0.035898116541353699,-0.0532829378802291,,,2018,169
2018-11-13,ALL_A,NON_ST,0.50761105933519723,,0.031608399331028901,,0.74296205630354961,,0.0024432774805882001,,0.8936420333422318,,0.26003575787227923,,0.00194264163527,,-0.00023007744052709999,0.029830648678195199,0.0064303104105692,-0.0027510333718900001,0.022775970211419298,-0.00072700839261709998,0.39080459770114939,0.83504193849021435,0.48058403230817021,-0.0195879085156778,-0.007434978487518,-0.041731962805415801,0.020632998824482999,0.075354298788783497,0.060707480058679597,-0.014445311767477599,-0.0174245147621001,-0.023956109572052499,-0.012227226569560301,-0.0137933221323357,-0.017353049460354202,-0.028844984206632701,-0.0346666969583126,-0.051743793424095103,,,2018,169
2018-11-13,CHINEXT_BOARD,ALL_STATUS,0.5168869309838473,,0.031854056208952902,,0.75852272727272718,,0.0022193449983353999,,0.88943660347769926,,0.33222088960734197,,0.0029523264344293002,,0.00075434914536030005,0.0336021440503292,0.0056811827640094997,-0.001277955445492,0.026475673984027899,-0.0012845216923566001,0.44199706314243747,0.86196769456681355,0.47283406754772389,-0.018386626250439301,-0.0051369975979164003,-0.0458463881254184,0.022947312556470999,0.083302632473996593,0.065172545194084899,-0.014115586771420901,-0.017004894449794,-0.025308650700241599,-0.0126583968719234,-0.013916725600130001,-0.0177466946813352,-0.0272445221065655,-0.033091254626328399,-0.054150892775993303,,,2018,169
2018-11-13,CHINEXT_BOARD,NON_ST,0.5168869309838473,,0.031854056208952902,,0.75852272727272718,,0.0022193449983353999,,0.88943660347769926,,0.33222088960734197,,0.0029523264344293002,,0.00075434914536030005,0.0336021440503292,0.0056811827640094997,-0.001277955445492,0.026475673984027899,-0.0012845216923566001,0.44199706314243747,0.86196769456681355,0.47283406754772389,-0.018386626250439301,-0.0051369975979164003,-0.0458463881254184,0.022947312556470999,0.083302632473996593,0.065172545194084899,-0.014115586771420901,-0.017004894449794,-0.025308650700241599,-0.0126583968719234,-0.013916725600130001,-0.0177466946813352,-0.0272445221065655,-0.033091254626328399,-0.054150892775993303,,,2018,169
2018-11-13,SH_A,ALL_STATUS,0.48200899550224879,,0.030769971284474,,0.7558320373250389,,0.0023524414957712,,0.85992123714256175,,0.25218910785360671,,-0.0040780687806963997,,-0.00053311212193989999,0.0285466431223972,0.0066277770653983999,-0.0028038142357102,0.020713254445207701,-0.00081641970710950005,0.38155922038980511,0.820839580209895,0.47976011994002993,-0.019000221835547799,-0.0096759486114136994,-0.039434731222840101,0.0196384315122205,0.073099846388981302,0.058297918159632797,-0.014583702305299699,-0.017216156752182799,-0.022773709939428899,-0.012063252789040701,-0.0133362959067648,-0.0166184966855977,-0.028905235111781901,-0.033940255536318999,-0.049789017163163397,,,2018,169
2018-11-13,SH_A,NON_ST,0.47126436781609188,,0.030465941342181099,,0.74959349593495928,,0.0024402232378825999,,0.85690289553671406,,0.25802745171107372,,-0.0046953027718659003,,-0.0002275757318657,0.029415945131575801,0.0072699075339839004,-0.0026942090836914998,0.021277398447284601,-2.2204460492503136e-16,0.38544061302681992,0.83141762452107282,0.48429118773946361,-0.0185990840825698,-0.0080292957169883009,-0.036975316849005999,0.019750942415673298,0.073588749547930807,0.0586680827689555,-0.0142593480167663,-0.016507457346856901,-0.021976645172984099,-0.0119077377489513,-0.013104200621984601,-0.016129381929883599,-0.028040343053244699,-0.0332379794784066,-0.045462149311115599,,,2018,169
2018-11-13,SZ_A,ALL_STATUS,0.53683668212261715,,0.032477476810255597,,0.74280230326295582,,0.0023945598410421002,,0.90054788657035845,,0.25654737566980151,,0.0075665934389387004,,-0.00034092564418309999,0.0296197044828806,0.0054555983443022003,-0.0030383616234052999,0.0232568621642671,-0.0013140606358689,0.3930963420917053,0.83049974240082425,0.47552807831014943,-0.0207157424716796,-0.0079099895234911004,-0.0455073573205063,0.0218438719471164,0.075591529666407406,0.062400889804798403,-0.014735973376333301,-0.018518508633139599,-0.025777043012649801,-0.0127834396256747,-0.014271394105332701,-0.018309612195336101,-0.029600469776290599,-0.037041271680349201,-0.056334474615027698,,,2018,169
2018-11-13,SZ_A,NON_ST,0.53239289446186,,0.032297910286025397,,0.73895976447497536,,0.0024451208164703001,,0.89813616503511973,,0.25586382886306891,,0.0086043512608886003,,-0.0002317831509781,0.030113401096344701,0.0058578578264228999,-0.0029038442823608001,0.0235557199995504,-0.0010443876570653001,0.39446185997910133,0.83751306165099271,0.4780564263322884,-0.020468286641845999,-0.0070813838896526997,-0.0449533649949964,0.0215730897417435,0.075909549146969499,0.063062265292996397,-0.0145721052338717,-0.018049781181583999,-0.025305744389599,-0.0126113446873091,-0.0141558027210961,-0.0180417564501585,-0.0293406509634189,-0.035898566734721998,-0.054269725556250099,,,2018,169
2018-11-14,ALL_A,ALL_STATUS,0.41605616605616602,,0.022293478444730799,,0.2472487160674981,,0.0109556861067858,,0.87062684049020411,,0.19515765508189331,,0.0031418999271079998,,0.0194152546716636,0.034190831192237203,0.014569451886885699,0.015380369600794501,0.0281708769666962,0.0076732776571169998,0.87942612942612941,0.84615384615384615,0.60927960927960922,0,-0.0088678334732107001,-0.033004238791660999,0.045960857956021901,0.082530322701079503,0.070893842306266497,-0.0086784248114971999,-0.012266765822850001,-0.028143955777229099,-0.0074906717291577003,-0.0084686504548528007,-0.022500984456043399,-0.022325287047835998,-0.032398608862735101,-0.063640968723391297,,,2018,170
2018-11-14,ALL_A,NON_ST,0.41055900621118008,,0.022017929337464399,,0.24810892586989411,,0.0105974741686063,,0.86604530175400407,,0.19662746229629671,,0.0037940027360605999,,0.020018058763794599,0.034830690454244501,0.0146454029547911,0.015600940442479699,0.028641575963384,0.0076732776571169998,0.88975155279503104,0.85403726708074534,0.60993788819875772,0,-0.0077861989659702997,-0.032674435858172299,0.046277850580204602,0.082587407552036807,0.070722398021794794,-0.0083206399842924994,-0.0117477206645874,-0.027736206265198401,-0.0073801072976224999,-0.0083478755748000993,-0.0221004577381591,-0.021259543607134401,-0.0305131529089448,-0.063077913886994894,,,2018,170
2018-11-14,CHINEXT_BOARD,ALL_STATUS,0.41703377386196772,,0.021982660765705899,,0.24295774647887319,,0.010089791095546599,,0.8625336927223719,,0.40804685510567851,,-0.0033188125894721,,0.026471082673305099,0.0320050309437711,0.012987617621386401,0.021882711249508,0.025167871706926599,0.0072484287248276002,0.92217327459618204,0.80469897209985308,0.5903083700440529,0.0027485129533489998,-0.014414664002184699,-0.036623811398241099,0.054583807385597802,0.082025851605590505,0.068221626700290097,-0.0070894523788665002,-0.012265010046569901,-0.029791663834519401,-0.0077821404420547,-0.0096735941783783006,-0.025409715525368401,-0.020642934852751701,-0.033901551675681298,-0.068256765454448795,,,2018,170
2018-11-14,CHINEXT_BOARD,NON_ST,0.41703377386196772,,0.021982660765705899,,0.24295774647887319,,0.010089791095546599,,0.8625336927223719,,0.40804685510567851,,-0.0033188125894721,,0.026471082673305099,0.0320050309437711,0.012987617621386401,0.021882711249508,0.025167871706926599,0.0072484287248276002,0.92217327459618204,0.80469897209985308,0.5903083700440529,0.0027485129533489998,-0.014414664002184699,-0.036623811398241099,0.054583807385597802,0.082025851605590505,0.068221626700290097,-0.0070894523788665002,-0.012265010046569901,-0.029791663834519401,-0.0077821404420547,-0.0096735941783783006,-0.025409715525368401,-0.020642934852751701,-0.033901551675681298,-0.068256765454448795,,,2018,170
2018-11-14,SH_A,ALL_STATUS,0.4107946026986507,,0.021031195020112799,,0.23540145985401451,,0.0104651164096377,,0.83671593756757801,,0.24378225727918981,,0.0138126621432946,,0.0187490131741531,0.034865860297733899,0.015723726395444799,0.014199036121006,0.028292517478543399,0.0078502190655696004,0.88530734632683661,0.87181409295352308,0.62668665667166412,0,-0.0032575121514912,-0.0284961937758898,0.045230304622058001,0.080042707673536301,0.069967884390283799,-0.0079501674586774998,-0.0107061809383713,-0.025315093406146801,-0.0068982336227309997,-0.0076570456555329998,-0.020089536928807598,-0.021038668269642301,-0.027168206485060499,-0.056221696261830698,,,2018,170
2018-11-14,SH_A,NON_ST,0.40306513409961681,,0.020618195693620601,,0.23954372623574141,,0.0099443311080285,,0.83222691715514674,,0.25010545375981208,,0.012737791254593201,,0.019476580301767001,0.0356919829337526,0.015771580348633799,0.014434893783602401,0.0287949019479448,0.0078802614253058994,0.89961685823754778,0.88275862068965505,0.62835249042145591,7.3821168429499077e-05,-0.0019253693668191,-0.028420248369709501,0.045663305452846498,0.080122969863476196,0.070525890365704502,-0.0074671914277712002,-0.0100669666403793,-0.0248066668456349,-0.0067873563733998003,-0.0074349784875176999,-0.019581045199106199,-0.019300460938873699,-0.025428610475643199,-0.055359964114091401,,,2018,170
2018-11-14,SZ_A,ALL_STATUS,0.41967044284243038,,0.023142228526559901,,0.25521472392638028,,0.0112855415595921,,0.86181934718949815,,0.2316176104635537,,0.0157104563522278,,0.019872909747708299,0.0337271397263606,0.0137765568331176,0.0161834536361295,0.028112130206366201,0.0074218437493324997,0.87538619979402665,0.82852729145211124,0.59732234809474771,-0.0011323687855006,-0.0122466767212205,-0.036430420999275299,0.046627028930078702,0.083689226693472105,0.071070090087846996,-0.0091786798623011995,-0.013338763884587801,-0.030087159898250601,-0.0078282672059688998,-0.0091862532117273007,-0.023787071572951901,-0.0234490448825504,-0.034852322133918298,-0.068977787393099801,,,2018,170
2018-11-14,SZ_A,NON_ST,0.41566579634464751,,0.0229428789563863,,0.25376884422110552,,0.011029073728736899,,0.86022955104715304,,0.24225963596339251,,0.017975812025493299,,0.020387055835829001,0.034243752237138603,0.013877955696846101,0.016438726343159699,0.028450479932309099,0.0074165976550496001,0.88302872062663185,0.83446475195822445,0.59738903394255871,0,-0.0114622876367661,-0.0360753698470457,0.046774479244258003,0.083659850143946904,0.070915759361045896,-0.0089022328648461005,-0.012893090900405401,-0.0297325764701751,-0.0077519768043179003,-0.0090294067193942996,-0.023716526617315901,-0.022728251077556098,-0.034024746654990397,-0.0684280979137116,,,2018,170
2018-11-15,ALL_A,ALL_STATUS,0.3227674489484913,,0.024956904480937701,,0.75448536355051932,,0.0021479954850078999,,0.829489985444267,,0.2220028937577509,,0.027151212990372799,,0.0100358856601912,-0.013179775784438999,-0.0034112222817160999,0.0051813587419975004,-0.018307147444356301,-0.0077670293376595001,0.63212435233160624,0.2398658945443462,0.38768668088997249,-0.011787955752042299,-0.050070052644806198,-0.047881486233213998,0.037611270745783201,0.0284919557943062,0.045179902707204102,-0.0108730767592288,-0.029307613535532101,-0.042567163506961603,-0.0096000737290190003,-0.025975486403260899,-0.039487771507118498,-0.024354323951764099,-0.057858181672823,-0.0768427049428657,,,2018,171
2018-11-15,ALL_A,NON_ST,0.32713178294573642,,0.024937626354130001,,0.75545023696682456,,0.0021042080556378999,,0.83165425640228985,,0.22421189146049469,,0.026829479470149301,,0.0098894470510478994,-0.013476127134472399,-0.0042190625018565997,0.0050718620979601,-0.018519047767237701,-0.0083141356522666993,0.62883720930232545,0.2353488372093023,0.3804651162790697,-0.011807243424405599,-0.050168286106564097,-0.048008206600796598,0.037102319851671499,0.027577862641647698,0.043368978103031003,-0.0108047715786556,-0.029351289734075001,-0.042730513319582102,-0.0095694510161505996,-0.026062845536713401,-0.039721533953376499,-0.024202406598836199,-0.057822937829459103,-0.076913706658823203,,,2018,171
2018-11-15,CHINEXT_BOARD,ALL_STATUS,0.40909090909090912,,0.026715499255615099,,0.83870967741935476,,0.0011845356499699,,0.87752306402012847,,0.39939511527048632,,0.0080017928309172003,,0.0061166980150835996,-0.0217267589673656,-0.012272963572950501,0.0015939113479650001,-0.026979246839245401,-0.0149676087425174,0.53812316715542508,0.1744868035190616,0.32991202346041049,-0.0144738850433958,-0.055550543096114999,-0.057126166577585603,0.031273133065269597,0.017540478397269001,0.037974521025611899,-0.0127839938621958,-0.037002447463258203,-0.0512416499629611,-0.013179109219613299,-0.035203872044203499,-0.050573363309664401,-0.024937394357772698,-0.064645318766541796,-0.081322240994801495,,,2018,171
2018-11-15,CHINEXT_BOARD,NON_ST,0.40909090909090912,,0.026715499255615099,,0.83870967741935476,,0.0011845356499699,,0.87752306402012847,,0.39939511527048632,,0.0080017928309172003,,0.0061166980150835996,-0.0217267589673656,-0.012272963572950501,0.0015939113479650001,-0.026979246839245401,-0.0149676087425174,0.53812316715542508,0.1744868035190616,0.32991202346041049,-0.0144738850433958,-0.055550543096114999,-0.057126166577585603,0.031273133065269597,0.017540478397269001,0.037974521025611899,-0.0127839938621958,-0.037002447463258203,-0.0512416499629611,-0.013179109219613299,-0.035203872044203499,-0.050573363309664401,-0.024937394357772698,-0.064645318766541796,-0.081322240994801495,,,2018,171
2018-11-15,SH_A,ALL_STATUS,0.31161048689138571,,0.023540010046329999,,0.74759615384615385,,0.0021005944484502998,,0.76051755447941893,,0.21743022643496579,,-0.0065178743334886003,,0.010307245630533099,-0.0115957918464515,-0.0024880575981153,0.0052677909348588002,-0.016064602503806501,-0.0066592920899768001,0.63146067415730334,0.25168539325842693,0.38876404494382022,-0.012017833432668001,-0.046791783164316203,-0.043615895656508002,0.0386222122119044,0.026959403523822201,0.0414127240547459,-0.0101263692296644,-0.0266377392708253,-0.039005116437796097,-0.0088496152769824005,-0.0232568621642672,-0.035758692563708103,-0.022968425072058402,-0.052589830213331003,-0.072154029625539406,,,2018,171
2018-11-15,SH_A,NON_ST,0.31776416539050528,,0.0235499942832509,,0.74939759036144582,,0.0020952247860874999,,0.76240114220752186,,0.22447537957276861,,0.0042941478615881002,,0.0101430478010119,-0.0119866357951562,-0.0035525404763815001,0.0050977170716688001,-0.0161451352779311,-0.0071775675345471003,0.62787136294027557,0.24578866768759569,0.37978560490045937,-0.0120582523648298,-0.046901978192279897,-0.043650360555594701,0.038075644569063601,0.025833334238994799,0.038144541022316097,-0.010057100598417501,-0.0266428314022845,-0.039191484368643899,-0.0088447259230616006,-0.023330723568105002,-0.035955953101623597,-0.0229895182246986,-0.052635973639359103,-0.072408605625927006,,,2018,171
2018-11-15,SZ_A,ALL_STATUS,0.33042137718396708,,0.0258735889051941,,0.75894245723172615,,0.0021786624075708001,,0.83874157125625348,,0.2491083091195051,,0.043716459810150599,,0.0098497265849567008,-0.0142664245805404,-0.0040445341278655999,0.0051500057134146,-0.020461071871340102,-0.0087051795349987002,0.63257965056526211,0.2317574511819116,0.38694758478931141,-0.011611994379266299,-0.052864960796542897,-0.049960623110018101,0.036607461620268497,0.029894858495132601,0.048695851088022803,-0.011385335007927801,-0.031139207648268,-0.045010808336014001,-0.010387138290911899,-0.027998718518960099,-0.042467179788083197,-0.0251896455267113,-0.060863871527193497,-0.080225605549213194,,,2018,171
2018-11-15,SZ_A,NON_ST,0.33350703491401767,,0.0258374190250906,,0.75937500000000002,,0.0021100331444869999,,0.84114478043760188,,0.25662595512364961,,0.044803918899377002,,0.0097168558163145992,-0.014489819520687499,-0.0046726725931908004,0.0050486944599792,-0.020580707700020798,-0.0089087448891097005,0.62949452840020836,0.22824387701928081,0.38092756644085463,-0.011638092906972,-0.0528640780528579,-0.050150858812672498,0.036461214217716899,0.0289146937136299,0.046762114650813702,-0.011313608629302099,-0.031194565701411499,-0.0451390447473701,-0.0103200090319894,-0.028109958931893199,-0.042599910189760101,-0.024926516431415999,-0.060806071391129098,-0.080157149811633799,,,2018,171
2018-11-16,ALL_A,ALL_STATUS,0.49543239951278922,,0.026176352382412501,,0.57037492317148131,,0.0043182633894867,,0.89460843760254516,,0.21821217454086009,,0.023533976307619799,,0.0047350601185161996,-0.0148280325223557,-0.059230967377953601,0.0012088299750892999,-0.018349138668196301,-0.062189199277371099,0.51157125456760044,0.23599269183922039,0.085261875761266703,-0.0199584666023674,-0.051202085669737898,-0.1130238013691077,0.034222883679342599,0.022436137797937201,-0.0055570787083370999,-0.0189873534005859,-0.049694585946727897,-0.075295951542221795,-0.017293277258204901,-0.046786901932761998,-0.071874759277959804,-0.038030406289355403,-0.081575518644378398,-0.1217666081823822,,,2018,172
2018-11-16,ALL_A,NON_ST,0.50247831474597271,,0.026186738325000399,,0.56905055487053025,,0.0043315749289118003,,0.89454580745341605,,0.21487207804159769,,0.022264443574589898,,0.0049182456327492999,-0.0152063464913312,-0.0599896268957043,0.0014114581448541001,-0.0184312037558775,-0.062679818255919201,0.51456009913258982,0.23048327137546459,0.081474597273853699,-0.019675780006001699,-0.051313563973045297,-0.1134928184847296,0.034165816603710202,0.021987442905092199,-0.0069903749433757002,-0.018810123565266599,-0.049816703659924397,-0.075773082992451404,-0.017153079226249299,-0.046843773512007601,-0.072366619574051494,-0.037467891423344703,-0.081480800496202002,-0.1221089455103052,,,2018,172
2018-11-16,CHINEXT_BOARD,ALL_STATUS,0.55701754385964897,,0.0259450645210496,,0.50393700787401574,,0.0057971198629073002,,0.90489277854547323,,0.33821234461604671,,0.014879242422323601,,-0.00046894959913919998,-0.019197462379455701,-0.070254388570584997,-0.0032274889400595,-0.0221806074845078,-0.0752697696280199,0.38304093567251463,0.21345029239766081,0.080409356725146097,-0.022896160544149401,-0.056668993994861999,-0.12685445080165661,0.0264671533468907,0.020868317111453101,-0.0098240321535972008,-0.023622416317896099,-0.054713652699486102,-0.086341267686799603,-0.023051910586627099,-0.0516747754269931,-0.085977532694644698,-0.041992943886849397,-0.086314831720010199,-0.13458299185055739,,,2018,172
2018-11-16,CHINEXT_BOARD,NON_ST,0.55701754385964897,,0.0259450645210496,,0.50393700787401574,,0.0057971198629073002,,0.90489277854547323,,0.33821234461604671,,0.014879242422323601,,-0.00046894959913919998,-0.019197462379455701,-0.070254388570584997,-0.0032274889400595,-0.0221806074845078,-0.0752697696280199,0.38304093567251463,0.21345029239766081,0.080409356725146097,-0.022896160544149401,-0.056668993994861999,-0.12685445080165661,0.0264671533468907,0.020868317111453101,-0.0098240321535972008,-0.023622416317896099,-0.054713652699486102,-0.086341267686799603,-0.023051910586627099,-0.0516747754269931,-0.085977532694644698,-0.041992943886849397,-0.086314831720010199,-0.13458299185055739,,,2018,172
2018-11-16,SH_A,ALL_STATUS,0.47265917602996249,,0.026919742808489199,,0.58478605388272575,,0.0038245974325483,,0.85951500104472645,,0.27751531058617679,,0.0077746014006814003,,0.0058171935333577,-0.0133582141674906,-0.055665872632348498,0.0031496089028962,-0.016164145041011699,-0.057340546615245,0.56404494382022474,0.24419475655430711,0.074157303370786506,-0.016197319276608599,-0.046772742890223401,-0.10309066043698931,0.031488256764311398,0.020652449135642899,-0.0075666894559528004,-0.016755882421029801,-0.046300372643106803,-0.069499417830019797,-0.015267472130788299,-0.043265288237462202,-0.065240521868400805,-0.033937914210161103,-0.077005578862809301,-0.1124585078077269,,,2018,172
2018-11-16,SH_A,NON_ST,0.4816232771822358,,0.026975087506794702,,0.58346581875993642,,0.0038367583146868001,,0.85975764204708993,,0.27738439751246841,,0.0103302989888324,,0.0060800399904724998,-0.013873779326953901,-0.056546324376283999,0.0032207483274209001,-0.016416069309321098,-0.058115415028664102,0.56891271056661563,0.2373660030627871,0.068147013782542107,-0.015855312475890799,-0.046923510154943601,-0.1037160519404374,0.031476246675822703,0.019915954585876101,-0.0092919017015870003,-0.0164504346682771,-0.046411306275386699,-0.070009982622563305,-0.0150764975651007,-0.043268534204775402,-0.065821331235479105,-0.033198072793293003,-0.076984453148618903,-0.1135468186517887,,,2018,172
2018-11-16,SZ_A,ALL_STATUS,0.51103129810159054,,0.025705389170711201,,0.5612449799196787,,0.0046310176252580002,,0.89261696571401927,,0.20933500005165451,,0.033652110353381101,,0.0039938348189711998,-0.015834809076355101,-0.061672938381228802,0,-0.019391189314650399,-0.066361675699086201,0.4756285274499743,0.23037455105182139,0.092868137506413498,-0.022041195097385599,-0.053695046241374798,-0.1182203438615865,0.036003575205795703,0.023612080115791901,-0.0022084562975089,-0.0205158366010516,-0.0520195088612143,-0.079266383818152902,-0.018829008152907601,-0.049350231392136797,-0.076654122478967496,-0.040613556348571,-0.084407581866619702,-0.12716571253615441,,,2018,172
2018-11-16,SZ_A,NON_ST,0.51664932362122784,,0.0256873711192111,,0.5599194360523666,,0.0046450086150624003,,0.89421806589502062,,0.21262787723785159,,0.036297970541550199,,0.0041288057622049,-0.016111826572848702,-0.062329352749171202,0,-0.019463941931507699,-0.066750776384798302,0.47762747138397499,0.22580645161290319,0.090530697190426598,-0.021880304598160399,-0.0537471849635036,-0.1187395645930845,0.035991715339327802,0.023082227014441101,-0.0040140569270168003,-0.020413533398496799,-0.052130672954516601,-0.0796891126922816,-0.018795022658434898,-0.049442304497998302,-0.0769610411361282,-0.040310875570831302,-0.084391909450453606,-0.127202592214331,,,2018,172
2018-11-19,ALL_A,ALL_STATUS,0.30928462709284621,,0.027443234373962799,,0.57381889763779526,,0.005337792309814,,0.8313434616705182,,0.34716868078716728,,0.0125998637952985,,-0.0279011711425999,-0.018108681371921401,-0.066763899238116001,-0.029739565647249801,-0.020045773964503501,-0.068881017137168099,0.090742996345919605,0.21711327649208281,0.068209500609013402,-0.0527269411980043,-0.0560374303798888,-0.1208492467080674,-0.0011498059419549999,0.0209360793992889,-0.0126737031349579,-0.036564148796289199,-0.053572895492647002,-0.089067864801668201,-0.035091319811270102,-0.0505624263992316,-0.0846120429082617,-0.059054442196869901,-0.082328671444989801,-0.1385861632861467,,,2018,173
2018-11-19,ALL_A,NON_ST,0.31145510835913309,,0.027429200780427401,,0.57057654075546715,,0.0053845843106675,,0.8304053585127914,,0.3483858956422039,,0.0135794130657857,,-0.0282245268052266,-0.018945509832584799,-0.067322083027193003,-0.030052345066401798,-0.020408871631206801,-0.069403464800048803,0.088262620006193795,0.20749458036543819,0.066274388355527999,-0.0529282258205791,-0.056185330814577897,-0.1213097030716962,-0.0018296600193611001,0.017207083351754599,-0.0137239231211541,-0.036840551871953398,-0.0539489968465506,-0.089657114659454307,-0.035312622399200501,-0.050750847940834301,-0.085189645841702299,-0.059228391748891503,-0.082653793150119906,-0.1387845081274752,,,2018,173
2018-11-19,CHINEXT_BOARD,ALL_STATUS,0.21783625730994149,,0.029906336747248401,,0.53691275167785235,,0.0060794677713473001,,0.80116239316239313,,0.31430536451169178,,-0.0091114390076414004,,-0.027097994990553102,-0.017460937473402501,-0.074352524341972703,-0.029741969198737499,-0.018079396874245101,-0.077510507480601107,0.1023391812865497,0.22953216374269,0.068713450292397601,-0.0536900661117099,-0.059055547071906501,-0.13117427652517891,0.00056624655354620005,0.0209360793992889,-0.016156987962105698,-0.036476824327978198,-0.0538860960904421,-0.097257025833085403,-0.035880634495115298,-0.050272825603551903,-0.095028575564543402,-0.058560589298347197,-0.084913681895123605,-0.1463434998857569,,,2018,173
