block,trade_date,decision_at,symbol,rs_score,r20,r60,r120,rs_acceleration,mom20,mom60,mom120,box_width,ma_dispersion,direction_efficiency,vol_ratio,minvol_location,minvol_ratio,breakout_volume_ratio,selected_by_current_system,actual_completed_trade_return,candidate_count,baseline_rank,candidate_id,outcome_status,next_open_price,forward_return_5,forward_return_20,mfe_20,mae_20,oriented_pct__rs_score,oriented_pct__r20,oriented_pct__r60,oriented_pct__r120,oriented_pct__rs_acceleration,oriented_pct__mom20,oriented_pct__mom60,oriented_pct__mom120,oriented_pct__box_width,oriented_pct__ma_dispersion,oriented_pct__direction_efficiency,oriented_pct__vol_ratio,oriented_pct__minvol_location,oriented_pct__minvol_ratio,oriented_pct__breakout_volume_ratio
development_2018_2021,2021-07-19,2021-07-19T15:00:00+08:00,300441.SZ,0.3846325167037862,0.6124721603563474,0.21158129175946547,0.5211581291759465,0.0913140311804009,0.08045977011494254,0.03581267217630835,0.15573770491803285,0.11573604060913723,0.04145915939730371,0.33529411764705946,0.8494227429987816,0.01265822784810323,0.5486168891920347,1.615514615798876,True,-0.030009001480794013,1,1,development_2018_2021|2021-07-19|300441.SZ,COMPLETE,11.18,0.006036003352640318,0.13993609253001038,0.20183930559601393,-0.07963235333539431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-07-21,2021-07-21T15:00:00+08:00,300377.SZ,0.7321428571428572,0.6116071428571429,0.765625,0.7566964285714286,-0.1450892857142857,0.10209662716499546,0.47259439707673545,0.40909090909090917,0.19852941176470584,0.04977774975568239,0.09166666666666676,0.7654893409028333,0.14666666666666708,0.3925759982833156,2.3010748355249238,True,-0.08926390366048255,2,1,development_2018_2021|2021-07-21|300377.SZ,COMPLETE,12.12,-0.17656600824917645,0.08446256713583455,0.11604567050111614,-0.1839843324991839,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0
development_2018_2021,2021-07-21,2021-07-21T15:00:00+08:00,300825.SZ,0.5274553571428572,0.46205357142857145,0.484375,0.6428571428571429,-0.18080357142857145,0.0486183980412731,0.2221769262128006,0.2580780528745281,0.15098722415795596,0.02766807907909108,0.055683387022549484,0.6313961440659945,0.40740740740740716,0.3528087434323231,1.4580178746916668,True,-0.07470013430278331,2,2,development_2018_2021|2021-07-21|300825.SZ,COMPLETE,30.2,-0.06511667140806199,-0.03603581848614945,0.2169949256041972,-0.09692956050571933,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5
development_2018_2021,2021-07-26,2021-07-26T15:00:00+08:00,300355.SZ,0.45,0.5172413793103449,0.27155172413793105,0.7025862068965517,-0.1853448275862068,0.06463878326996197,0.08003857280617188,0.35839902971497883,0.11223971559167079,0.03530610295756276,0.08986615678776294,0.6886321651601776,0.2714932126696827,0.3883425790469569,2.2344314600178805,False,,1,1,development_2018_2021|2021-07-26|300355.SZ,COMPLETE,4.44,-0.07167832167832178,-0.11888111888111896,0.01475101475101459,-0.1314991314991315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-08-02,2021-08-02T15:00:00+08:00,300627.SZ,0.6322105263157894,0.5494736842105263,0.5873684210526315,0.7621052631578947,-0.2126315789473684,0.11379310344827598,0.3900625978090768,0.6076923076923075,0.1681005956320316,0.031172284351294266,0.08958990536277599,0.6951133448977412,0.31554524361948927,0.5751194202064743,1.9466175976393993,True,0.2810492077603513,1,1,development_2018_2021|2021-08-02|300627.SZ,COMPLETE,35.27,0.03846536225328401,0.2874706807227363,0.4759836137777731,-0.008080096824071736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-08-12,2021-08-12T15:00:00+08:00,300094.SZ,0.28775100401606424,0.42369477911646586,0.19879518072289157,0.3453815261044177,0.07831325301204815,0.07263922518159793,0.06490384615384603,0.19729729729729706,0.17158176943699743,0.02624478783419182,0.11355311355311347,0.6594145057662513,0.18750000000000014,0.45781527620684487,1.441560773745421,True,0.016106342636954873,1,1,development_2018_2021|2021-08-12|300094.SZ,COMPLETE,4.41,-0.03820669126791554,-0.05404799282350292,0.13945011904195592,-0.11426442038686924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-08-13,2021-08-13T15:00:00+08:00,300891.SZ,0.352834008097166,0.43724696356275305,0.3157894736842105,0.3582995951417004,0.07894736842105265,0.07490636704119846,0.18002936857562402,0.16497535517541317,0.1773134328358208,0.06307997833543966,0.1975223675154853,0.6720722319616301,0.0,0.34275370316614523,1.7305285932106291,False,,1,1,development_2018_2021|2021-08-13|300891.SZ,COMPLETE,19.99,-0.05142381380500405,0.03594504544979804,0.2353829262283491,-0.09045431806812476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-08-25,2021-08-25T15:00:00+08:00,300538.SZ,0.508187134502924,0.5380116959064327,0.4619883040935672,0.5653021442495126,-0.0272904483430799,0.13853427895981096,0.18972332015810278,0.2835820895522385,0.18611670020120719,0.023317773141407594,0.09601181683899557,0.8335406082245364,0.03513513513513583,0.33808185151794357,1.1048500071937344,True,0.04092233445051803,1,1,development_2018_2021|2021-08-25|300538.SZ,COMPLETE,23.95,0.06259085382258678,0.05550691479710279,0.17961370570973934,-0.017266658185238426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-09-08,2021-09-08T15:00:00+08:00,300059.SZ,0.6535372848948374,0.6998087954110899,0.5774378585086042,0.7495219885277247,-0.0497131931166348,0.07069174757281549,0.22407214706902545,0.5506407909190769,0.15086913742210584,0.021959992427588837,0.0682196339434277,0.8266828389196301,0.45013477088948683,0.4928803247814743,1.5999286791654943,True,-0.03602079738443366,1,1,development_2018_2021|2021-09-08|300059.SZ,COMPLETE,35.2,0.0011207542457543074,-0.039706600217963905,0.04441013531922611,-0.08756016710562164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-09-13,2021-09-13T15:00:00+08:00,300217.SZ,0.7498054474708171,0.745136186770428,0.8035019455252919,0.6634241245136187,0.0817120622568093,0.09405940594059414,0.36419753086419737,0.39652448657188,0.14893617021276606,0.036441316913797595,0.1241217798594847,0.769778503431248,0.25925925925925947,0.43665928955804467,2.3651950801611434,False,,1,1,development_2018_2021|2021-09-13|300217.SZ,COMPLETE,4.4,-0.03828898374352918,-0.022411679229861203,0.15112160566706034,-0.08273544637180996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-09-16,2021-09-16T15:00:00+08:00,300272.SZ,0.7123552123552124,0.7335907335907336,0.667953667953668,0.7722007722007722,-0.0386100386100386,0.09142053445850906,0.2049689440993787,0.6268371441050036,0.19589257503949442,0.04271761805423879,0.022049286640726314,0.5813255998325175,0.10169491525423732,0.37953721773248,2.0644053108229903,False,,1,1,development_2018_2021|2021-09-16|300272.SZ,COMPLETE,8.01,0.021674954259224055,-0.16521680566624375,0.21725964422593647,-0.18433626298794825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-10-15,2021-10-15T15:00:00+08:00,300184.SZ,0.8709750566893424,0.9319727891156463,0.8344671201814059,0.891156462585034,0.0408163265306123,0.15032679738562083,0.21379310344827585,0.9447513812154695,0.1684397163120568,0.05278884462151412,0.09777777777777763,0.7980080703626486,0.13684210526315777,0.3248186169515835,3.8002959921061312,True,-0.14171828171828174,1,1,development_2018_2021|2021-10-15|300184.SZ,COMPLETE,7.0,-0.059026687598116134,0.10778221778221786,0.13886113886113893,-0.16083916083916083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-11-04,2021-11-04T15:00:00+08:00,300048.SZ,0.7002624671916011,0.7034120734908137,0.7979002624671916,0.5354330708661418,0.1679790026246719,0.12456747404844282,0.24282982791586982,0.3319672131147542,0.15111940298507465,0.043927055855029096,0.05479452054794522,0.651452959247335,0.04938271604938278,0.48296481645325795,2.465170492400748,True,0.18658795997973532,1,1,development_2018_2021|2021-11-04|300048.SZ,COMPLETE,6.5,0.15921770537155155,0.3235041881195728,0.3586413586413588,-0.005609774840543924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-11-11,2021-11-11T15:00:00+08:00,300661.SZ,0.741726618705036,0.6642685851318945,0.6810551558752997,0.894484412470024,-0.2302158273381295,0.1410236728177101,0.11937106539353604,1.184201246032679,0.15291583830351207,0.04634870954727188,0.13903960933260984,0.6810846167926643,0.26788070731063557,0.5792682866388476,1.83906410319925,True,-0.12778852155086515,1,1,development_2018_2021|2021-11-11|300661.SZ,COMPLETE,370.6,-0.10362939812481087,-0.14081884116962362,0.00816614578082464,-0.1603916860257928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-11-15,2021-11-15T15:00:00+08:00,300075.SZ,0.5559440559440559,0.36363636363636365,0.6783216783216783,0.4801864801864802,-0.11655011655011654,0.04468864468864475,0.12106918238993702,0.32774674115456226,0.1942809083263246,0.03486836996194742,0.06085376930063582,0.6839722558532916,0.060606060606060115,0.3329023195390856,1.8953023758737155,True,-0.01120932103878137,1,1,development_2018_2021|2021-11-15|300075.SZ,COMPLETE,14.0,-0.061878121878121806,-0.02124518338804049,0.07392607392607409,-0.08020550877693722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-11-17,2021-11-17T15:00:00+08:00,300002.SZ,0.6049217002237137,0.4317673378076063,0.7069351230425056,0.5503355704697986,-0.1185682326621923,0.0636833046471601,0.1529850746268655,0.4077448747152621,0.17973231357552577,0.040164778578784865,0.061818181818181814,0.40631149095066943,0.38297872340425493,0.5615912511392769,1.579689240534234,True,-0.05535133937888958,2,2,development_2018_2021|2021-11-17|300002.SZ,COMPLETE,6.19,-0.06326468362009563,0.0012265601926344516,0.03773447876840441,-0.09783270041751457,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5
development_2018_2021,2021-11-17,2021-11-17T15:00:00+08:00,300353.SZ,0.6519015659955257,0.7941834451901566,0.5391498881431768,0.7449664429530202,0.0492170022371364,0.21412803532008828,0.06280193236714982,0.6344725111441307,0.18463302752293576,0.026535545544445593,0.03617571059431516,0.4547719759941096,0.21739130434782594,0.33661774484554674,6.537667940846,True,-0.08045391132582277,2,1,development_2018_2021|2021-11-17|300353.SZ,COMPLETE,10.56,-0.036965875034056794,-0.07665913631822707,0.025489661853298262,-0.10979172342808696,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0
development_2018_2021,2021-11-19,2021-11-19T15:00:00+08:00,300873.SZ,0.5802631578947368,0.3793859649122807,0.7258771929824561,0.47149122807017546,-0.09210526315789476,0.05102639296187683,0.21821889870836153,0.30612244897959195,0.1808200761819403,0.033226265770389674,0.22351604657767682,0.83962610231821,0.4991816693944349,0.6265574280957799,1.1984328712394043,True,-0.07846765240615898,1,1,development_2018_2021|2021-11-19|300873.SZ,COMPLETE,54.08,-0.07064754771855342,-0.04794890760127413,0.004727520999710633,-0.1149752614249655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-11-22,2021-11-22T15:00:00+08:00,300323.SZ,0.5244111349036402,0.5374732334047109,0.45610278372591007,0.6295503211991434,-0.0920770877944325,0.11662531017369737,0.043276661514683123,0.45945945945945943,0.1557305336832897,0.03918214062174008,0.0647181628392485,0.7182941147284865,0.01724137931034446,0.5373759893131508,2.256282676967716,True,-0.07585894758639818,1,1,development_2018_2021|2021-11-22|300323.SZ,COMPLETE,13.21,-0.05563777630393829,-0.04203896028271503,0.04664449857485442,-0.10384846039653006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-11-23,2021-11-23T15:00:00+08:00,300674.SZ,0.5258872651356994,0.48643006263048016,0.6492693110647182,0.3465553235908142,0.13987473903966596,0.10352075669994742,0.16601887840088825,0.1522633744855968,0.14511575381140607,0.05415778251599157,0.09798657718120816,0.6320020655936763,0.07391304347826004,0.45768089156419844,2.257775805693013,True,-0.05092916791945929,1,1,development_2018_2021|2021-11-23|300674.SZ,COMPLETE,20.6,0.011567073702995812,0.006237936820461254,0.09308167560594738,-0.0698621766582932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-11-26,2021-11-26T15:00:00+08:00,300685.SZ,0.311377245508982,0.2435129740518962,0.43912175648702595,0.1437125748502994,0.0998003992015968,0.05060628557287794,0.01945011405931063,-0.08304535637149024,0.0971832866105995,0.01988102026400229,0.05055350553505548,0.7316016359335448,0.013736263736264905,0.483671130139245,2.843349517658905,True,-0.09771281350228722,1,1,development_2018_2021|2021-11-26|300685.SZ,COMPLETE,85.5,-0.06958199695041811,-0.10203165255796831,0.028094712305238634,-0.11433595644121963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-11-30,2021-11-30T15:00:00+08:00,300476.SZ,0.675146771037182,0.4500978473581213,0.776908023483366,0.6555772994129159,-0.2054794520547946,0.11818514452982076,0.2622883106154481,0.4531621493105087,0.16412213740458026,0.06039998104355271,0.10905044510385757,0.7835620766746189,0.3930232558139537,0.553203980268266,1.2053391338786557,True,-0.0023238270055116286,1,1,development_2018_2021|2021-11-30|300476.SZ,COMPLETE,30.63,-0.00818867714068472,0.02439382361027831,0.07238500970136652,-0.041115593515201554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
development_2018_2021,2021-12-14,2021-12-14T15:00:00+08:00,300002.SZ,0.5727106227106227,0.510989010989011,0.6025641025641025,0.5641025641025641,-0.0531135531135531,0.046979865771812124,0.11229946524064172,0.2405566600397615,0.1816443594646271,0.007380707174734047,0.015444015444015463,0.7115885766536123,0.23214285714285712,0.4717247392873179,2.322267989998714,True,-0.00826360039460625,4,4,development_2018_2021|2021-12-14|300002.SZ,COMPLETE,6.25,0.004389210789210951,-0.03233726273726267,0.06293706293706314,-0.0729270729270729,0.25,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.75,1.0,1.0,0.75,0.75,0.75,1.0
development_2018_2021,2021-12-14,2021-12-14T15:00:00+08:00,300059.SZ,0.5978021978021978,0.7289377289377289,0.5457875457875457,0.5970695970695971,0.1318681318681318,0.10117849956884162,0.0806770098730607,0.2668650793650795,0.19156250000000008,0.05476347571645768,0.2919254658385093,0.7955398895094143,0.4388254486133763,0.5970445321448368,0.9225577080095011,True,-0.021275513836202967,4,3,development_2018_2021|2021-12-14|300059.SZ,COMPLETE,38.31,-0.018149430835413538,-0.1231337182785891,0.024816999758268343,-0.1368589645801861,0.5,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.25,0.5,0.25,0.25,0.25
development_2018_2021,2021-12-14,2021-12-14T15:00:00+08:00,300288.SZ,0.6100732600732601,0.43772893772893773,0.7582417582417582,0.47802197802197804,-0.04029304029304031,0.03002309468822184,0.2130553037171352,0.1767810026385226,0.17610619469026534,0.03985141947466153,0.07330827067669166,0.8391958552253285,0.2574850299401207,0.4569596427387415,1.312188261001048,True,-0.04880293685134826,4,2,development_2018_2021|2021-12-14|300288.SZ,COMPLETE,13.22,-0.04125375381048613,-0.01332177655929545,0.035273349948085286,-0.10830470588413088,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,1.0,0.5,0.5,0.25,0.5,1.0,0.5
development_2018_2021,2021-12-14,2021-12-14T15:00:00+08:00,300531.SZ,0.7681318681318681,0.7417582417582418,0.7967032967032966,0.7380952380952381,0.0036630036630037,0.10778128286014721,0.2372284204345272,0.411448185897868,0.18785471055618608,0.02048618747145281,0.03937007874015743,0.6945445536072082,0.21666666666666662,0.5315189884310026,1.7045165236401263,True,-0.050837384244283884,4,1,development_2018_2021|2021-12-14|300531.SZ,COMPLETE,21.01,-0.03287383725270443,0.08065423391458637,0.15733861569178087,-0.08658690191293705,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.75,0.75,1.0,1.0,0.5,0.75
development_2018_2021,2021-12-16,2021-12-16T15:00:00+08:00,300161.SZ,0.5803669724770643,0.8862385321100917,0.3174311926605505,0.8146788990825689,0.0715596330275228,0.18565234528971208,0.0019986675549632515,0.5085255767301904,0.18712446351931322,0.016600085327541425,0.00045682960255815486,0.6890383007444674,0.28254847645429354,0.4727977932507991,4.15779427180638,True,-0.058551448551448615,1,1,development_2018_2021|2021-12-16|300161.SZ,COMPLETE,30.0,-0.0655374625374624,-0.09248351648351638,0.06393606393606399,-0.13819513819513818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2022-05-25,2022-05-25T15:00:00+08:00,300327.SZ,0.7975975975975975,0.6636636636636637,0.9279279279279279,0.6696696696696697,-0.006006006006006,0.09387040280210157,0.0996478873239437,-0.1400247831474597,0.1396134359166823,0.036474093788873896,0.014914645103324445,0.4311358407796267,0.0,0.486923284842274,1.9040707524786877,True,-0.09811326359484084,1,1,consumed_2022_2023|2022-05-25|300327.SZ,COMPLETE,61.88,-0.048438956001981115,-0.13749789318632233,0.04436610577528488,-0.16168188631019909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2022-06-06,2022-06-06T15:00:00+08:00,300774.SZ,0.7608187134502924,0.4619883040935672,0.8596491228070176,0.7953216374269005,-0.3333333333333333,0.11660397635679742,0.09426013691416535,0.012670565302144388,0.1701000588581516,0.039632698295424484,0.1579720793534165,0.834936487812073,0.018518518518518788,0.2556629497764468,1.5163940948557848,True,-0.11837810927659907,1,1,consumed_2022_2023|2022-06-06|300774.SZ,COMPLETE,20.78,-0.1163023694303772,0.011929841092497506,0.05188363128690354,-0.17551168754248647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2022-06-08,2022-06-08T15:00:00+08:00,300015.SZ,0.7354466858789626,0.5878962536023055,0.8587896253602305,0.6282420749279539,-0.0403458213256484,0.10821998817267886,0.1354135110572554,-0.118532455315146,0.18911999999999995,0.03607567091948982,0.11526822558459418,0.785608625941892,0.4082474226804122,0.4587496269390867,1.7908081780415062,True,0.12188445154303883,1,1,consumed_2022_2023|2022-06-08|300015.SZ,COMPLETE,37.48,0.0011973085612362322,0.15776752596389754,0.22103083682592795,-0.04018073708575298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2022-06-10,2022-06-10T15:00:00+08:00,300059.SZ,0.7269794721407624,0.5630498533724341,0.9120234604105572,0.5278592375366569,0.0351906158357772,0.07829181494661919,0.1887208827135265,-0.19312066574202513,0.16686967113276485,0.058728881737731164,0.21762844987455007,0.606075436474504,0.41768292682926783,0.5371532841379475,1.4265085207257258,True,-0.014108852791099542,1,1,consumed_2022_2023|2022-06-10|300059.SZ,COMPLETE,23.78,0.025281278855711298,-0.008293220656551248,0.11746957836108396,-0.05015085839307876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2022-06-24,2022-06-24T15:00:00+08:00,300012.SZ,0.6223684210526316,0.35789473684210527,0.7447368421052631,0.5947368421052631,-0.23684210526315783,0.08262910798122047,0.14328210213187886,-0.09816190848650763,0.14635364635364634,0.028870015567920904,0.10911270983213427,0.5745218124740876,0.10921501706484653,0.5124328205533719,1.0950490196992653,True,-0.046057227509891475,2,1,consumed_2022_2023|2022-06-24|300012.SZ,COMPLETE,23.2,-0.015763546798029382,-0.08545161734816886,0.024837231733783716,-0.11209480174997388,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5
consumed_2022_2023,2022-06-24,2022-06-24T15:00:00+08:00,300229.SZ,0.5952631578947369,0.29210526315789476,0.5526315789473685,0.868421052631579,-0.5763157894736842,0.06987717196279308,0.01614343396408935,0.1341340546652816,0.16016418766787166,0.02318304412460681,0.1841703849192192,0.747326865227498,0.08247428632165003,0.5673290954471402,2.726841597582564,True,-0.026119340383448382,2,2,consumed_2022_2023|2022-06-24|300229.SZ,COMPLETE,11.44,-0.017700830637893405,0.10530466037459063,0.15618647087178572,-0.057760421396784944,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0
consumed_2022_2023,2022-06-28,2022-06-28T15:00:00+08:00,300146.SZ,0.465,0.3875,0.55,0.375,0.0125,0.11500261369576581,0.05961251862891204,-0.18928164196123165,0.12214551248008498,0.04751547599129968,0.17123935666982007,0.6670115321117845,0.08260869565217445,0.4733368206029712,0.6555867224177626,True,-0.08780935410835727,1,1,consumed_2022_2023|2022-06-28|300146.SZ,COMPLETE,21.68,-0.0033790010727279274,-0.12536725267352555,0.015128782656458117,-0.13831555897976555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2022-06-29,2022-06-29T15:00:00+08:00,300832.SZ,0.7718137254901961,0.5490196078431373,0.8872549019607843,0.7279411764705882,-0.1789215686274509,0.11222194451387169,0.31036513545347466,-0.009570442911195132,0.17036048064085452,0.04123030854309384,0.20013275804845676,0.5128267635397825,0.03976143141153137,0.5399702992939794,1.2405131701964955,True,-0.026553807366448568,1,1,consumed_2022_2023|2022-06-29|300832.SZ,COMPLETE,44.3,0.039453999724880395,-0.07791824428393268,0.06890851811845056,-0.10743883655847519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2022-06-30,2022-06-30T15:00:00+08:00,300184.SZ,0.47512077294685995,0.4420289855072464,0.5169082125603864,0.427536231884058,0.0144927536231884,0.09126984126984117,0.00917431192660545,-0.18639053254437865,0.16919739696312353,0.04840194660002628,0.3157894736842106,0.5163118298930486,0.183333333333334,0.4679390577005601,1.6502182720946035,True,-0.08085353124733877,1,1,consumed_2022_2023|2022-06-30|300184.SZ,COMPLETE,5.47,-0.04396152293775657,-0.0238920129230914,0.002653653476322848,-0.10144699907039922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2022-07-11,2022-07-11T15:00:00+08:00,300268.SZ,0.8815602836879433,0.45390070921985815,0.9858156028368794,0.9929078014184397,-0.5390070921985816,0.04039129062795821,0.7725806451612902,0.8245711123408965,0.16110304789550067,0.02958063324715443,0.025242718446601867,0.7207986759830052,0.28603603603603583,0.5545279006173901,1.5458420521025102,True,-0.06389419258233112,1,1,consumed_2022_2023|2022-07-11|300268.SZ,COMPLETE,32.61,-0.1011555142189916,-0.15838531293913072,0.009416832783898155,-0.2090093286045447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2022-07-14,2022-07-14T15:00:00+08:00,300411.SZ,0.7953051643192488,0.6525821596244131,0.8450704225352113,0.8075117370892019,-0.1549295774647888,0.10012674271229405,0.45150501672240795,0.08499999999999996,0.16442048517520225,0.03592293349906761,0.15561224489795927,0.7186611818120939,0.3478260869565212,0.5357839322449893,1.1888467905986222,True,0.0003912244684235565,1,1,consumed_2022_2023|2022-07-14|300411.SZ,COMPLETE,8.62,0.028104146433613142,-0.04483567476606898,0.09866931212638907,-0.07285290115916543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
consumed_2022_2023,2022-07-20,2022-07-20T15:00:00+08:00,300065.SZ,0.4942263279445728,0.48498845265588914,0.44803695150115475,0.5773672055427251,-0.09237875288683596,0.05955143078112912,0.16397621070518276,-0.07244414353419093,0.1692307692307693,0.022959650636751094,0.12137486573576803,0.739542507135585,0.18120805369127604,0.5067594749085815,2.1271550393348755,True,-0.07196862178411996,3,3,consumed_2022_2023|2022-07-20|300065.SZ,COMPLETE,13.55,-0.04324384102981882,-0.0800704830225124,-0.00026173088903702624,-0.10716589683379352,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
consumed_2022_2023,2022-07-20,2022-07-20T15:00:00+08:00,300427.SZ,0.7609699769053118,0.8083140877598153,0.6304849884526559,0.9468822170900693,-0.138568129330254,0.185483870967742,0.2791878172588833,0.39556962025316444,0.18156424581005592,0.06675165395520577,0.24590163934426257,0.82982192416191,0.0076923076923075245,0.4130830750707348,2.2369201828343526,True,-0.03872723021659196,3,1,consumed_2022_2023|2022-07-20|300427.SZ,COMPLETE,17.39,0.02440113078410966,0.0232533424022785,0.0713840501074543,-0.054424586339479886,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666
consumed_2022_2023,2022-07-20,2022-07-20T15:00:00+08:00,300722.SZ,0.6842956120092378,0.8244803695150116,0.625866050808314,0.6882217090069284,0.1362586605080832,0.2009100455022752,0.27417285617825815,0.00938753677453863,0.15420393559928436,0.0360208461066831,0.07643312101910836,0.4678449652093076,0.35266821345707655,0.4698970879225133,4.002418961762795,True,-0.04952190666476374,3,2,consumed_2022_2023|2022-07-20|300722.SZ,COMPLETE,33.81,-0.014985901410036195,-0.07608806455301576,0.07818830090347406,-0.10323335345518125,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0
consumed_2022_2023,2022-08-01,2022-08-01T15:00:00+08:00,300198.SZ,0.5734939759036145,0.6265060240963856,0.5493975903614458,0.5783132530120482,0.0481927710843374,0.08010335917312661,0.32698412698412693,0.05822784810126569,0.1942028985507247,0.06960095452737636,0.15789473684210537,0.812740402356586,0.26865671641791006,0.33340095991617463,1.3894233828212168,True,-0.06740104555638536,1,1,consumed_2022_2023|2022-08-01|300198.SZ,COMPLETE,4.12,-0.050444700930137754,-0.14249342890119576,-0.0009990009990008542,-0.16103314161566584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
