audit_id,sequence_id,cohort,market_view,symbol,source_symbol,trade_date,target_year,block_id,market_sequence_rank,relative_day
MARKET|2019|01|SZ_A|04|300618.SZ|2019-03-14,2019|01|SZ_A|04|300618.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300618.SZ,300618,2019-03-14,2019,1,4,-3
MARKET|2019|01|SZ_A|04|300618.SZ|2019-03-15,2019|01|SZ_A|04|300618.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300618.SZ,300618,2019-03-15,2019,1,4,-2
MARKET|2019|01|SZ_A|04|300618.SZ|2019-03-18,2019|01|SZ_A|04|300618.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300618.SZ,300618,2019-03-18,2019,1,4,-1
MARKET|2019|01|SZ_A|05|300265.SZ|2019-03-12,2019|01|SZ_A|05|300265.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300265.SZ,300265,2019-03-12,2019,1,5,-5
MARKET|2019|01|SZ_A|05|300265.SZ|2019-03-13,2019|01|SZ_A|05|300265.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300265.SZ,300265,2019-03-13,2019,1,5,-4
MARKET|2019|01|SZ_A|05|300265.SZ|2019-03-14,2019|01|SZ_A|05|300265.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300265.SZ,300265,2019-03-14,2019,1,5,-3
MARKET|2019|01|SZ_A|05|300265.SZ|2019-03-15,2019|01|SZ_A|05|300265.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300265.SZ,300265,2019-03-15,2019,1,5,-2
MARKET|2019|01|SZ_A|05|300265.SZ|2019-03-18,2019|01|SZ_A|05|300265.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300265.SZ,300265,2019-03-18,2019,1,5,-1
MARKET|2019|01|SZ_A|06|002535.SZ|2019-03-12,2019|01|SZ_A|06|002535.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002535.SZ,002535,2019-03-12,2019,1,6,-5
MARKET|2019|01|SZ_A|06|002535.SZ|2019-03-13,2019|01|SZ_A|06|002535.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002535.SZ,002535,2019-03-13,2019,1,6,-4
MARKET|2019|01|SZ_A|06|002535.SZ|2019-03-14,2019|01|SZ_A|06|002535.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002535.SZ,002535,2019-03-14,2019,1,6,-3
MARKET|2019|01|SZ_A|06|002535.SZ|2019-03-15,2019|01|SZ_A|06|002535.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002535.SZ,002535,2019-03-15,2019,1,6,-2
MARKET|2019|01|SZ_A|06|002535.SZ|2019-03-18,2019|01|SZ_A|06|002535.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002535.SZ,002535,2019-03-18,2019,1,6,-1
MARKET|2019|01|SZ_A|07|002658.SZ|2019-03-12,2019|01|SZ_A|07|002658.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002658.SZ,002658,2019-03-12,2019,1,7,-5
MARKET|2019|01|SZ_A|07|002658.SZ|2019-03-13,2019|01|SZ_A|07|002658.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002658.SZ,002658,2019-03-13,2019,1,7,-4
MARKET|2019|01|SZ_A|07|002658.SZ|2019-03-14,2019|01|SZ_A|07|002658.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002658.SZ,002658,2019-03-14,2019,1,7,-3
MARKET|2019|01|SZ_A|07|002658.SZ|2019-03-15,2019|01|SZ_A|07|002658.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002658.SZ,002658,2019-03-15,2019,1,7,-2
MARKET|2019|01|SZ_A|07|002658.SZ|2019-03-18,2019|01|SZ_A|07|002658.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002658.SZ,002658,2019-03-18,2019,1,7,-1
MARKET|2019|01|SZ_A|08|300710.SZ|2019-03-12,2019|01|SZ_A|08|300710.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300710.SZ,300710,2019-03-12,2019,1,8,-5
MARKET|2019|01|SZ_A|08|300710.SZ|2019-03-13,2019|01|SZ_A|08|300710.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300710.SZ,300710,2019-03-13,2019,1,8,-4
MARKET|2019|01|SZ_A|08|300710.SZ|2019-03-14,2019|01|SZ_A|08|300710.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300710.SZ,300710,2019-03-14,2019,1,8,-3
MARKET|2019|01|SZ_A|08|300710.SZ|2019-03-15,2019|01|SZ_A|08|300710.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300710.SZ,300710,2019-03-15,2019,1,8,-2
MARKET|2019|01|SZ_A|08|300710.SZ|2019-03-18,2019|01|SZ_A|08|300710.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300710.SZ,300710,2019-03-18,2019,1,8,-1
MARKET|2019|01|SZ_A|09|002077.SZ|2019-03-12,2019|01|SZ_A|09|002077.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002077.SZ,002077,2019-03-12,2019,1,9,-5
MARKET|2019|01|SZ_A|09|002077.SZ|2019-03-13,2019|01|SZ_A|09|002077.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002077.SZ,002077,2019-03-13,2019,1,9,-4
MARKET|2019|01|SZ_A|09|002077.SZ|2019-03-14,2019|01|SZ_A|09|002077.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002077.SZ,002077,2019-03-14,2019,1,9,-3
MARKET|2019|01|SZ_A|09|002077.SZ|2019-03-15,2019|01|SZ_A|09|002077.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002077.SZ,002077,2019-03-15,2019,1,9,-2
MARKET|2019|01|SZ_A|09|002077.SZ|2019-03-18,2019|01|SZ_A|09|002077.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,002077.SZ,002077,2019-03-18,2019,1,9,-1
MARKET|2019|01|SZ_A|10|300243.SZ|2019-03-12,2019|01|SZ_A|10|300243.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300243.SZ,300243,2019-03-12,2019,1,10,-5
MARKET|2019|01|SZ_A|10|300243.SZ|2019-03-13,2019|01|SZ_A|10|300243.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300243.SZ,300243,2019-03-13,2019,1,10,-4
MARKET|2019|01|SZ_A|10|300243.SZ|2019-03-14,2019|01|SZ_A|10|300243.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300243.SZ,300243,2019-03-14,2019,1,10,-3
MARKET|2019|01|SZ_A|10|300243.SZ|2019-03-15,2019|01|SZ_A|10|300243.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300243.SZ,300243,2019-03-15,2019,1,10,-2
MARKET|2019|01|SZ_A|10|300243.SZ|2019-03-18,2019|01|SZ_A|10|300243.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,SZ_A,300243.SZ,300243,2019-03-18,2019,1,10,-1
MARKET|2019|02|ALL_A|01|603185.SH|2019-04-15,2019|02|ALL_A|01|603185.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603185.SH,603185,2019-04-15,2019,2,1,-5
MARKET|2019|02|ALL_A|01|603185.SH|2019-04-16,2019|02|ALL_A|01|603185.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603185.SH,603185,2019-04-16,2019,2,1,-4
MARKET|2019|02|ALL_A|01|603185.SH|2019-04-17,2019|02|ALL_A|01|603185.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603185.SH,603185,2019-04-17,2019,2,1,-3
MARKET|2019|02|ALL_A|01|603185.SH|2019-04-18,2019|02|ALL_A|01|603185.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603185.SH,603185,2019-04-18,2019,2,1,-2
MARKET|2019|02|ALL_A|01|603185.SH|2019-04-19,2019|02|ALL_A|01|603185.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603185.SH,603185,2019-04-19,2019,2,1,-1
MARKET|2019|02|ALL_A|02|600566.SH|2019-04-15,2019|02|ALL_A|02|600566.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600566.SH,600566,2019-04-15,2019,2,2,-5
MARKET|2019|02|ALL_A|02|600566.SH|2019-04-16,2019|02|ALL_A|02|600566.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600566.SH,600566,2019-04-16,2019,2,2,-4
MARKET|2019|02|ALL_A|02|600566.SH|2019-04-17,2019|02|ALL_A|02|600566.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600566.SH,600566,2019-04-17,2019,2,2,-3
MARKET|2019|02|ALL_A|02|600566.SH|2019-04-18,2019|02|ALL_A|02|600566.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600566.SH,600566,2019-04-18,2019,2,2,-2
MARKET|2019|02|ALL_A|02|600566.SH|2019-04-19,2019|02|ALL_A|02|600566.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600566.SH,600566,2019-04-19,2019,2,2,-1
MARKET|2019|02|ALL_A|03|603855.SH|2019-04-15,2019|02|ALL_A|03|603855.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603855.SH,603855,2019-04-15,2019,2,3,-5
MARKET|2019|02|ALL_A|03|603855.SH|2019-04-16,2019|02|ALL_A|03|603855.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603855.SH,603855,2019-04-16,2019,2,3,-4
MARKET|2019|02|ALL_A|03|603855.SH|2019-04-17,2019|02|ALL_A|03|603855.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603855.SH,603855,2019-04-17,2019,2,3,-3
MARKET|2019|02|ALL_A|03|603855.SH|2019-04-18,2019|02|ALL_A|03|603855.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603855.SH,603855,2019-04-18,2019,2,3,-2
MARKET|2019|02|ALL_A|03|603855.SH|2019-04-19,2019|02|ALL_A|03|603855.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,603855.SH,603855,2019-04-19,2019,2,3,-1
MARKET|2019|02|ALL_A|04|600408.SH|2019-04-15,2019|02|ALL_A|04|600408.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600408.SH,600408,2019-04-15,2019,2,4,-5
MARKET|2019|02|ALL_A|04|600408.SH|2019-04-16,2019|02|ALL_A|04|600408.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600408.SH,600408,2019-04-16,2019,2,4,-4
MARKET|2019|02|ALL_A|04|600408.SH|2019-04-17,2019|02|ALL_A|04|600408.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600408.SH,600408,2019-04-17,2019,2,4,-3
MARKET|2019|02|ALL_A|04|600408.SH|2019-04-18,2019|02|ALL_A|04|600408.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600408.SH,600408,2019-04-18,2019,2,4,-2
MARKET|2019|02|ALL_A|04|600408.SH|2019-04-19,2019|02|ALL_A|04|600408.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600408.SH,600408,2019-04-19,2019,2,4,-1
MARKET|2019|02|ALL_A|05|000795.SZ|2019-04-15,2019|02|ALL_A|05|000795.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,000795.SZ,000795,2019-04-15,2019,2,5,-5
MARKET|2019|02|ALL_A|05|000795.SZ|2019-04-16,2019|02|ALL_A|05|000795.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,000795.SZ,000795,2019-04-16,2019,2,5,-4
MARKET|2019|02|ALL_A|05|000795.SZ|2019-04-17,2019|02|ALL_A|05|000795.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,000795.SZ,000795,2019-04-17,2019,2,5,-3
MARKET|2019|02|ALL_A|05|000795.SZ|2019-04-18,2019|02|ALL_A|05|000795.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,000795.SZ,000795,2019-04-18,2019,2,5,-2
MARKET|2019|02|ALL_A|05|000795.SZ|2019-04-19,2019|02|ALL_A|05|000795.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,000795.SZ,000795,2019-04-19,2019,2,5,-1
MARKET|2019|02|ALL_A|06|000608.SZ|2019-04-15,2019|02|ALL_A|06|000608.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,000608.SZ,000608,2019-04-15,2019,2,6,-5
MARKET|2019|02|ALL_A|06|000608.SZ|2019-04-16,2019|02|ALL_A|06|000608.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,000608.SZ,000608,2019-04-16,2019,2,6,-4
MARKET|2019|02|ALL_A|06|000608.SZ|2019-04-17,2019|02|ALL_A|06|000608.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,000608.SZ,000608,2019-04-17,2019,2,6,-3
MARKET|2019|02|ALL_A|06|000608.SZ|2019-04-18,2019|02|ALL_A|06|000608.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,000608.SZ,000608,2019-04-18,2019,2,6,-2
MARKET|2019|02|ALL_A|06|000608.SZ|2019-04-19,2019|02|ALL_A|06|000608.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,000608.SZ,000608,2019-04-19,2019,2,6,-1
MARKET|2019|02|ALL_A|07|002870.SZ|2019-04-15,2019|02|ALL_A|07|002870.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,002870.SZ,002870,2019-04-15,2019,2,7,-5
MARKET|2019|02|ALL_A|07|002870.SZ|2019-04-16,2019|02|ALL_A|07|002870.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,002870.SZ,002870,2019-04-16,2019,2,7,-4
MARKET|2019|02|ALL_A|07|002870.SZ|2019-04-17,2019|02|ALL_A|07|002870.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,002870.SZ,002870,2019-04-17,2019,2,7,-3
MARKET|2019|02|ALL_A|07|002870.SZ|2019-04-18,2019|02|ALL_A|07|002870.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,002870.SZ,002870,2019-04-18,2019,2,7,-2
MARKET|2019|02|ALL_A|07|002870.SZ|2019-04-19,2019|02|ALL_A|07|002870.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,002870.SZ,002870,2019-04-19,2019,2,7,-1
MARKET|2019|02|ALL_A|08|600255.SH|2019-04-15,2019|02|ALL_A|08|600255.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600255.SH,600255,2019-04-15,2019,2,8,-5
MARKET|2019|02|ALL_A|08|600255.SH|2019-04-16,2019|02|ALL_A|08|600255.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600255.SH,600255,2019-04-16,2019,2,8,-4
MARKET|2019|02|ALL_A|08|600255.SH|2019-04-17,2019|02|ALL_A|08|600255.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600255.SH,600255,2019-04-17,2019,2,8,-3
MARKET|2019|02|ALL_A|08|600255.SH|2019-04-18,2019|02|ALL_A|08|600255.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600255.SH,600255,2019-04-18,2019,2,8,-2
MARKET|2019|02|ALL_A|08|600255.SH|2019-04-19,2019|02|ALL_A|08|600255.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600255.SH,600255,2019-04-19,2019,2,8,-1
MARKET|2019|02|ALL_A|09|600795.SH|2019-04-15,2019|02|ALL_A|09|600795.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600795.SH,600795,2019-04-15,2019,2,9,-5
MARKET|2019|02|ALL_A|09|600795.SH|2019-04-16,2019|02|ALL_A|09|600795.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600795.SH,600795,2019-04-16,2019,2,9,-4
MARKET|2019|02|ALL_A|09|600795.SH|2019-04-17,2019|02|ALL_A|09|600795.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600795.SH,600795,2019-04-17,2019,2,9,-3
MARKET|2019|02|ALL_A|09|600795.SH|2019-04-18,2019|02|ALL_A|09|600795.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600795.SH,600795,2019-04-18,2019,2,9,-2
MARKET|2019|02|ALL_A|09|600795.SH|2019-04-19,2019|02|ALL_A|09|600795.SH,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,600795.SH,600795,2019-04-19,2019,2,9,-1
MARKET|2019|02|ALL_A|10|002402.SZ|2019-04-15,2019|02|ALL_A|10|002402.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,002402.SZ,002402,2019-04-15,2019,2,10,-5
MARKET|2019|02|ALL_A|10|002402.SZ|2019-04-16,2019|02|ALL_A|10|002402.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,002402.SZ,002402,2019-04-16,2019,2,10,-4
MARKET|2019|02|ALL_A|10|002402.SZ|2019-04-17,2019|02|ALL_A|10|002402.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,002402.SZ,002402,2019-04-17,2019,2,10,-3
MARKET|2019|02|ALL_A|10|002402.SZ|2019-04-18,2019|02|ALL_A|10|002402.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,002402.SZ,002402,2019-04-18,2019,2,10,-2
MARKET|2019|02|ALL_A|10|002402.SZ|2019-04-19,2019|02|ALL_A|10|002402.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,ALL_A,002402.SZ,002402,2019-04-19,2019,2,10,-1
MARKET|2019|02|CHINEXT_BOARD|01|300471.SZ|2019-04-15,2019|02|CHINEXT_BOARD|01|300471.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300471.SZ,300471,2019-04-15,2019,2,1,-5
MARKET|2019|02|CHINEXT_BOARD|01|300471.SZ|2019-04-16,2019|02|CHINEXT_BOARD|01|300471.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300471.SZ,300471,2019-04-16,2019,2,1,-4
MARKET|2019|02|CHINEXT_BOARD|01|300471.SZ|2019-04-17,2019|02|CHINEXT_BOARD|01|300471.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300471.SZ,300471,2019-04-17,2019,2,1,-3
MARKET|2019|02|CHINEXT_BOARD|01|300471.SZ|2019-04-18,2019|02|CHINEXT_BOARD|01|300471.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300471.SZ,300471,2019-04-18,2019,2,1,-2
MARKET|2019|02|CHINEXT_BOARD|01|300471.SZ|2019-04-19,2019|02|CHINEXT_BOARD|01|300471.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300471.SZ,300471,2019-04-19,2019,2,1,-1
MARKET|2019|02|CHINEXT_BOARD|02|300110.SZ|2019-04-15,2019|02|CHINEXT_BOARD|02|300110.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300110.SZ,300110,2019-04-15,2019,2,2,-5
MARKET|2019|02|CHINEXT_BOARD|02|300110.SZ|2019-04-16,2019|02|CHINEXT_BOARD|02|300110.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300110.SZ,300110,2019-04-16,2019,2,2,-4
MARKET|2019|02|CHINEXT_BOARD|02|300110.SZ|2019-04-17,2019|02|CHINEXT_BOARD|02|300110.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300110.SZ,300110,2019-04-17,2019,2,2,-3
MARKET|2019|02|CHINEXT_BOARD|02|300110.SZ|2019-04-18,2019|02|CHINEXT_BOARD|02|300110.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300110.SZ,300110,2019-04-18,2019,2,2,-2
MARKET|2019|02|CHINEXT_BOARD|02|300110.SZ|2019-04-19,2019|02|CHINEXT_BOARD|02|300110.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300110.SZ,300110,2019-04-19,2019,2,2,-1
MARKET|2019|02|CHINEXT_BOARD|03|300629.SZ|2019-04-15,2019|02|CHINEXT_BOARD|03|300629.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300629.SZ,300629,2019-04-15,2019,2,3,-5
MARKET|2019|02|CHINEXT_BOARD|03|300629.SZ|2019-04-16,2019|02|CHINEXT_BOARD|03|300629.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300629.SZ,300629,2019-04-16,2019,2,3,-4
MARKET|2019|02|CHINEXT_BOARD|03|300629.SZ|2019-04-17,2019|02|CHINEXT_BOARD|03|300629.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300629.SZ,300629,2019-04-17,2019,2,3,-3
MARKET|2019|02|CHINEXT_BOARD|03|300629.SZ|2019-04-18,2019|02|CHINEXT_BOARD|03|300629.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300629.SZ,300629,2019-04-18,2019,2,3,-2
MARKET|2019|02|CHINEXT_BOARD|03|300629.SZ|2019-04-19,2019|02|CHINEXT_BOARD|03|300629.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300629.SZ,300629,2019-04-19,2019,2,3,-1
MARKET|2019|02|CHINEXT_BOARD|04|300265.SZ|2019-04-15,2019|02|CHINEXT_BOARD|04|300265.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300265.SZ,300265,2019-04-15,2019,2,4,-5
MARKET|2019|02|CHINEXT_BOARD|04|300265.SZ|2019-04-16,2019|02|CHINEXT_BOARD|04|300265.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300265.SZ,300265,2019-04-16,2019,2,4,-4
MARKET|2019|02|CHINEXT_BOARD|04|300265.SZ|2019-04-17,2019|02|CHINEXT_BOARD|04|300265.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300265.SZ,300265,2019-04-17,2019,2,4,-3
MARKET|2019|02|CHINEXT_BOARD|04|300265.SZ|2019-04-18,2019|02|CHINEXT_BOARD|04|300265.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300265.SZ,300265,2019-04-18,2019,2,4,-2
MARKET|2019|02|CHINEXT_BOARD|04|300265.SZ|2019-04-19,2019|02|CHINEXT_BOARD|04|300265.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300265.SZ,300265,2019-04-19,2019,2,4,-1
MARKET|2019|02|CHINEXT_BOARD|05|300228.SZ|2019-04-15,2019|02|CHINEXT_BOARD|05|300228.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300228.SZ,300228,2019-04-15,2019,2,5,-5
MARKET|2019|02|CHINEXT_BOARD|05|300228.SZ|2019-04-16,2019|02|CHINEXT_BOARD|05|300228.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300228.SZ,300228,2019-04-16,2019,2,5,-4
MARKET|2019|02|CHINEXT_BOARD|05|300228.SZ|2019-04-17,2019|02|CHINEXT_BOARD|05|300228.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300228.SZ,300228,2019-04-17,2019,2,5,-3
MARKET|2019|02|CHINEXT_BOARD|05|300228.SZ|2019-04-18,2019|02|CHINEXT_BOARD|05|300228.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300228.SZ,300228,2019-04-18,2019,2,5,-2
MARKET|2019|02|CHINEXT_BOARD|05|300228.SZ|2019-04-19,2019|02|CHINEXT_BOARD|05|300228.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300228.SZ,300228,2019-04-19,2019,2,5,-1
MARKET|2019|02|CHINEXT_BOARD|06|300071.SZ|2019-04-15,2019|02|CHINEXT_BOARD|06|300071.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300071.SZ,300071,2019-04-15,2019,2,6,-5
MARKET|2019|02|CHINEXT_BOARD|06|300071.SZ|2019-04-16,2019|02|CHINEXT_BOARD|06|300071.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300071.SZ,300071,2019-04-16,2019,2,6,-4
MARKET|2019|02|CHINEXT_BOARD|06|300071.SZ|2019-04-17,2019|02|CHINEXT_BOARD|06|300071.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300071.SZ,300071,2019-04-17,2019,2,6,-3
MARKET|2019|02|CHINEXT_BOARD|06|300071.SZ|2019-04-18,2019|02|CHINEXT_BOARD|06|300071.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300071.SZ,300071,2019-04-18,2019,2,6,-2
MARKET|2019|02|CHINEXT_BOARD|06|300071.SZ|2019-04-19,2019|02|CHINEXT_BOARD|06|300071.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300071.SZ,300071,2019-04-19,2019,2,6,-1
MARKET|2019|02|CHINEXT_BOARD|07|300016.SZ|2019-04-15,2019|02|CHINEXT_BOARD|07|300016.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300016.SZ,300016,2019-04-15,2019,2,7,-5
MARKET|2019|02|CHINEXT_BOARD|07|300016.SZ|2019-04-16,2019|02|CHINEXT_BOARD|07|300016.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300016.SZ,300016,2019-04-16,2019,2,7,-4
MARKET|2019|02|CHINEXT_BOARD|07|300016.SZ|2019-04-17,2019|02|CHINEXT_BOARD|07|300016.SZ,CALENDAR_DISTRIBUTED_MARKET_SEQUENCE,CHINEXT_BOARD,300016.SZ,300016,2019-04-17,2019,2,7,-3
