audit_id,cohort,market_view,symbol,source_symbol,trade_date,target_year,market_sequence_rank,relative_day,action_selection_rank
MARKET|2019|CHINEXT_BOARD|09|300197.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300197.SZ,300197,2019-06-12,2019,9,-3,
MARKET|2019|CHINEXT_BOARD|09|300197.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300197.SZ,300197,2019-06-13,2019,9,-2,
MARKET|2019|CHINEXT_BOARD|09|300197.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300197.SZ,300197,2019-06-14,2019,9,-1,
MARKET|2019|CHINEXT_BOARD|10|300627.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300627.SZ,300627,2019-06-10,2019,10,-5,
MARKET|2019|CHINEXT_BOARD|10|300627.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300627.SZ,300627,2019-06-11,2019,10,-4,
MARKET|2019|CHINEXT_BOARD|10|300627.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300627.SZ,300627,2019-06-12,2019,10,-3,
MARKET|2019|CHINEXT_BOARD|10|300627.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300627.SZ,300627,2019-06-13,2019,10,-2,
MARKET|2019|CHINEXT_BOARD|10|300627.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,CHINEXT_BOARD,300627.SZ,300627,2019-06-14,2019,10,-1,
MARKET|2019|SH_A|01|600960.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600960.SH,600960,2019-06-10,2019,1,-5,
MARKET|2019|SH_A|01|600960.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600960.SH,600960,2019-06-11,2019,1,-4,
MARKET|2019|SH_A|01|600960.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600960.SH,600960,2019-06-12,2019,1,-3,
MARKET|2019|SH_A|01|600960.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600960.SH,600960,2019-06-13,2019,1,-2,
MARKET|2019|SH_A|01|600960.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600960.SH,600960,2019-06-14,2019,1,-1,
MARKET|2019|SH_A|02|603081.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603081.SH,603081,2019-06-10,2019,2,-5,
MARKET|2019|SH_A|02|603081.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603081.SH,603081,2019-06-11,2019,2,-4,
MARKET|2019|SH_A|02|603081.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603081.SH,603081,2019-06-12,2019,2,-3,
MARKET|2019|SH_A|02|603081.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603081.SH,603081,2019-06-13,2019,2,-2,
MARKET|2019|SH_A|02|603081.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603081.SH,603081,2019-06-14,2019,2,-1,
MARKET|2019|SH_A|03|600425.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600425.SH,600425,2019-06-10,2019,3,-5,
MARKET|2019|SH_A|03|600425.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600425.SH,600425,2019-06-11,2019,3,-4,
MARKET|2019|SH_A|03|600425.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600425.SH,600425,2019-06-12,2019,3,-3,
MARKET|2019|SH_A|03|600425.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600425.SH,600425,2019-06-13,2019,3,-2,
MARKET|2019|SH_A|03|600425.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600425.SH,600425,2019-06-14,2019,3,-1,
MARKET|2019|SH_A|04|603515.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603515.SH,603515,2019-06-10,2019,4,-5,
MARKET|2019|SH_A|04|603515.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603515.SH,603515,2019-06-11,2019,4,-4,
MARKET|2019|SH_A|04|603515.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603515.SH,603515,2019-06-12,2019,4,-3,
MARKET|2019|SH_A|04|603515.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603515.SH,603515,2019-06-13,2019,4,-2,
MARKET|2019|SH_A|04|603515.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603515.SH,603515,2019-06-14,2019,4,-1,
MARKET|2019|SH_A|05|603681.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603681.SH,603681,2019-06-10,2019,5,-5,
MARKET|2019|SH_A|05|603681.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603681.SH,603681,2019-06-11,2019,5,-4,
MARKET|2019|SH_A|05|603681.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603681.SH,603681,2019-06-12,2019,5,-3,
MARKET|2019|SH_A|05|603681.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603681.SH,603681,2019-06-13,2019,5,-2,
MARKET|2019|SH_A|05|603681.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603681.SH,603681,2019-06-14,2019,5,-1,
MARKET|2019|SH_A|06|603331.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603331.SH,603331,2019-06-10,2019,6,-5,
MARKET|2019|SH_A|06|603331.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603331.SH,603331,2019-06-11,2019,6,-4,
MARKET|2019|SH_A|06|603331.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603331.SH,603331,2019-06-12,2019,6,-3,
MARKET|2019|SH_A|06|603331.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603331.SH,603331,2019-06-13,2019,6,-2,
MARKET|2019|SH_A|06|603331.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603331.SH,603331,2019-06-14,2019,6,-1,
MARKET|2019|SH_A|07|601128.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601128.SH,601128,2019-06-10,2019,7,-5,
MARKET|2019|SH_A|07|601128.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601128.SH,601128,2019-06-11,2019,7,-4,
MARKET|2019|SH_A|07|601128.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601128.SH,601128,2019-06-12,2019,7,-3,
MARKET|2019|SH_A|07|601128.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601128.SH,601128,2019-06-13,2019,7,-2,
MARKET|2019|SH_A|07|601128.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601128.SH,601128,2019-06-14,2019,7,-1,
MARKET|2019|SH_A|08|603527.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603527.SH,603527,2019-06-10,2019,8,-5,
MARKET|2019|SH_A|08|603527.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603527.SH,603527,2019-06-11,2019,8,-4,
MARKET|2019|SH_A|08|603527.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603527.SH,603527,2019-06-12,2019,8,-3,
MARKET|2019|SH_A|08|603527.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603527.SH,603527,2019-06-13,2019,8,-2,
MARKET|2019|SH_A|08|603527.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603527.SH,603527,2019-06-14,2019,8,-1,
MARKET|2019|SH_A|09|601615.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601615.SH,601615,2019-06-10,2019,9,-5,
MARKET|2019|SH_A|09|601615.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601615.SH,601615,2019-06-11,2019,9,-4,
MARKET|2019|SH_A|09|601615.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601615.SH,601615,2019-06-12,2019,9,-3,
MARKET|2019|SH_A|09|601615.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601615.SH,601615,2019-06-13,2019,9,-2,
MARKET|2019|SH_A|09|601615.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601615.SH,601615,2019-06-14,2019,9,-1,
MARKET|2019|SH_A|10|600727.SH|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600727.SH,600727,2019-06-10,2019,10,-5,
MARKET|2019|SH_A|10|600727.SH|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600727.SH,600727,2019-06-11,2019,10,-4,
MARKET|2019|SH_A|10|600727.SH|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600727.SH,600727,2019-06-12,2019,10,-3,
MARKET|2019|SH_A|10|600727.SH|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600727.SH,600727,2019-06-13,2019,10,-2,
MARKET|2019|SH_A|10|600727.SH|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600727.SH,600727,2019-06-14,2019,10,-1,
MARKET|2019|SZ_A|01|000045.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000045.SZ,000045,2019-06-10,2019,1,-5,
MARKET|2019|SZ_A|01|000045.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000045.SZ,000045,2019-06-11,2019,1,-4,
MARKET|2019|SZ_A|01|000045.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000045.SZ,000045,2019-06-12,2019,1,-3,
MARKET|2019|SZ_A|01|000045.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000045.SZ,000045,2019-06-13,2019,1,-2,
MARKET|2019|SZ_A|01|000045.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000045.SZ,000045,2019-06-14,2019,1,-1,
MARKET|2019|SZ_A|02|300719.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300719.SZ,300719,2019-06-10,2019,2,-5,
MARKET|2019|SZ_A|02|300719.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300719.SZ,300719,2019-06-11,2019,2,-4,
MARKET|2019|SZ_A|02|300719.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300719.SZ,300719,2019-06-12,2019,2,-3,
MARKET|2019|SZ_A|02|300719.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300719.SZ,300719,2019-06-13,2019,2,-2,
MARKET|2019|SZ_A|02|300719.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300719.SZ,300719,2019-06-14,2019,2,-1,
MARKET|2019|SZ_A|03|002745.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002745.SZ,002745,2019-06-10,2019,3,-5,
MARKET|2019|SZ_A|03|002745.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002745.SZ,002745,2019-06-11,2019,3,-4,
MARKET|2019|SZ_A|03|002745.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002745.SZ,002745,2019-06-12,2019,3,-3,
MARKET|2019|SZ_A|03|002745.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002745.SZ,002745,2019-06-13,2019,3,-2,
MARKET|2019|SZ_A|03|002745.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002745.SZ,002745,2019-06-14,2019,3,-1,
MARKET|2019|SZ_A|04|000009.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000009.SZ,000009,2019-06-10,2019,4,-5,
MARKET|2019|SZ_A|04|000009.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000009.SZ,000009,2019-06-11,2019,4,-4,
MARKET|2019|SZ_A|04|000009.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000009.SZ,000009,2019-06-12,2019,4,-3,
MARKET|2019|SZ_A|04|000009.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000009.SZ,000009,2019-06-13,2019,4,-2,
MARKET|2019|SZ_A|04|000009.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,000009.SZ,000009,2019-06-14,2019,4,-1,
MARKET|2019|SZ_A|05|002634.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002634.SZ,002634,2019-06-10,2019,5,-5,
MARKET|2019|SZ_A|05|002634.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002634.SZ,002634,2019-06-11,2019,5,-4,
MARKET|2019|SZ_A|05|002634.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002634.SZ,002634,2019-06-12,2019,5,-3,
MARKET|2019|SZ_A|05|002634.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002634.SZ,002634,2019-06-13,2019,5,-2,
MARKET|2019|SZ_A|05|002634.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002634.SZ,002634,2019-06-14,2019,5,-1,
MARKET|2019|SZ_A|06|002548.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002548.SZ,002548,2019-06-10,2019,6,-5,
MARKET|2019|SZ_A|06|002548.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002548.SZ,002548,2019-06-11,2019,6,-4,
MARKET|2019|SZ_A|06|002548.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002548.SZ,002548,2019-06-12,2019,6,-3,
MARKET|2019|SZ_A|06|002548.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002548.SZ,002548,2019-06-13,2019,6,-2,
MARKET|2019|SZ_A|06|002548.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002548.SZ,002548,2019-06-14,2019,6,-1,
MARKET|2019|SZ_A|07|002103.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002103.SZ,002103,2019-06-10,2019,7,-5,
MARKET|2019|SZ_A|07|002103.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002103.SZ,002103,2019-06-11,2019,7,-4,
MARKET|2019|SZ_A|07|002103.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002103.SZ,002103,2019-06-12,2019,7,-3,
MARKET|2019|SZ_A|07|002103.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002103.SZ,002103,2019-06-13,2019,7,-2,
MARKET|2019|SZ_A|07|002103.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002103.SZ,002103,2019-06-14,2019,7,-1,
MARKET|2019|SZ_A|08|300145.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300145.SZ,300145,2019-06-10,2019,8,-5,
MARKET|2019|SZ_A|08|300145.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300145.SZ,300145,2019-06-11,2019,8,-4,
MARKET|2019|SZ_A|08|300145.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300145.SZ,300145,2019-06-12,2019,8,-3,
MARKET|2019|SZ_A|08|300145.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300145.SZ,300145,2019-06-13,2019,8,-2,
MARKET|2019|SZ_A|08|300145.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300145.SZ,300145,2019-06-14,2019,8,-1,
MARKET|2019|SZ_A|09|002422.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002422.SZ,002422,2019-06-10,2019,9,-5,
MARKET|2019|SZ_A|09|002422.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002422.SZ,002422,2019-06-11,2019,9,-4,
MARKET|2019|SZ_A|09|002422.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002422.SZ,002422,2019-06-12,2019,9,-3,
MARKET|2019|SZ_A|09|002422.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002422.SZ,002422,2019-06-13,2019,9,-2,
MARKET|2019|SZ_A|09|002422.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002422.SZ,002422,2019-06-14,2019,9,-1,
MARKET|2019|SZ_A|10|300729.SZ|2019-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300729.SZ,300729,2019-06-10,2019,10,-5,
MARKET|2019|SZ_A|10|300729.SZ|2019-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300729.SZ,300729,2019-06-11,2019,10,-4,
MARKET|2019|SZ_A|10|300729.SZ|2019-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300729.SZ,300729,2019-06-12,2019,10,-3,
MARKET|2019|SZ_A|10|300729.SZ|2019-06-13,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300729.SZ,300729,2019-06-13,2019,10,-2,
MARKET|2019|SZ_A|10|300729.SZ|2019-06-14,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300729.SZ,300729,2019-06-14,2019,10,-1,
ACTION|2019|01|603345.SH|2019-06-19,SUPPORTED_ACTION_AUDIT,ACTION_AUDIT,603345.SH,603345,2019-06-19,2019,,,1
ACTION|2019|02|002733.SZ|2019-05-27,SUPPORTED_ACTION_AUDIT,ACTION_AUDIT,002733.SZ,002733,2019-05-27,2019,,,2
ACTION|2019|03|603659.SH|2019-04-18,SUPPORTED_ACTION_AUDIT,ACTION_AUDIT,603659.SH,603659,2019-04-18,2019,,,3
ACTION|2019|04|600182.SH|2019-06-27,SUPPORTED_ACTION_AUDIT,ACTION_AUDIT,600182.SH,600182,2019-06-27,2019,,,4
ACTION|2019|05|603733.SH|2019-06-21,SUPPORTED_ACTION_AUDIT,ACTION_AUDIT,603733.SH,603733,2019-06-21,2019,,,5
MARKET|2020|ALL_A|01|603499.SH|2020-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603499.SH,603499,2020-06-08,2020,1,-5,
MARKET|2020|ALL_A|01|603499.SH|2020-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603499.SH,603499,2020-06-09,2020,1,-4,
MARKET|2020|ALL_A|01|603499.SH|2020-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603499.SH,603499,2020-06-10,2020,1,-3,
MARKET|2020|ALL_A|01|603499.SH|2020-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603499.SH,603499,2020-06-11,2020,1,-2,
MARKET|2020|ALL_A|01|603499.SH|2020-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603499.SH,603499,2020-06-12,2020,1,-1,
MARKET|2020|ALL_A|02|300218.SZ|2020-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300218.SZ,300218,2020-06-08,2020,2,-5,
MARKET|2020|ALL_A|02|300218.SZ|2020-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300218.SZ,300218,2020-06-09,2020,2,-4,
MARKET|2020|ALL_A|02|300218.SZ|2020-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300218.SZ,300218,2020-06-10,2020,2,-3,
MARKET|2020|ALL_A|02|300218.SZ|2020-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300218.SZ,300218,2020-06-11,2020,2,-2,
MARKET|2020|ALL_A|02|300218.SZ|2020-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300218.SZ,300218,2020-06-12,2020,2,-1,
MARKET|2020|ALL_A|03|300760.SZ|2020-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300760.SZ,300760,2020-06-08,2020,3,-5,
MARKET|2020|ALL_A|03|300760.SZ|2020-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300760.SZ,300760,2020-06-09,2020,3,-4,
MARKET|2020|ALL_A|03|300760.SZ|2020-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300760.SZ,300760,2020-06-10,2020,3,-3,
MARKET|2020|ALL_A|03|300760.SZ|2020-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300760.SZ,300760,2020-06-11,2020,3,-2,
MARKET|2020|ALL_A|03|300760.SZ|2020-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,300760.SZ,300760,2020-06-12,2020,3,-1,
MARKET|2020|ALL_A|04|002028.SZ|2020-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,002028.SZ,002028,2020-06-08,2020,4,-5,
MARKET|2020|ALL_A|04|002028.SZ|2020-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,002028.SZ,002028,2020-06-09,2020,4,-4,
MARKET|2020|ALL_A|04|002028.SZ|2020-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,002028.SZ,002028,2020-06-10,2020,4,-3,
MARKET|2020|ALL_A|04|002028.SZ|2020-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,002028.SZ,002028,2020-06-11,2020,4,-2,
MARKET|2020|ALL_A|04|002028.SZ|2020-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,002028.SZ,002028,2020-06-12,2020,4,-1,
MARKET|2020|ALL_A|05|600694.SH|2020-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600694.SH,600694,2020-06-08,2020,5,-5,
MARKET|2020|ALL_A|05|600694.SH|2020-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600694.SH,600694,2020-06-09,2020,5,-4,
MARKET|2020|ALL_A|05|600694.SH|2020-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600694.SH,600694,2020-06-10,2020,5,-3,
MARKET|2020|ALL_A|05|600694.SH|2020-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600694.SH,600694,2020-06-11,2020,5,-2,
MARKET|2020|ALL_A|05|600694.SH|2020-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,600694.SH,600694,2020-06-12,2020,5,-1,
MARKET|2020|ALL_A|06|688099.SH|2020-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,688099.SH,688099,2020-06-08,2020,6,-5,
MARKET|2020|ALL_A|06|688099.SH|2020-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,688099.SH,688099,2020-06-09,2020,6,-4,
MARKET|2020|ALL_A|06|688099.SH|2020-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,688099.SH,688099,2020-06-10,2020,6,-3,
MARKET|2020|ALL_A|06|688099.SH|2020-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,688099.SH,688099,2020-06-11,2020,6,-2,
MARKET|2020|ALL_A|06|688099.SH|2020-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,688099.SH,688099,2020-06-12,2020,6,-1,
MARKET|2020|ALL_A|07|603050.SH|2020-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603050.SH,603050,2020-06-08,2020,7,-5,
MARKET|2020|ALL_A|07|603050.SH|2020-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603050.SH,603050,2020-06-09,2020,7,-4,
MARKET|2020|ALL_A|07|603050.SH|2020-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603050.SH,603050,2020-06-10,2020,7,-3,
MARKET|2020|ALL_A|07|603050.SH|2020-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603050.SH,603050,2020-06-11,2020,7,-2,
MARKET|2020|ALL_A|07|603050.SH|2020-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,603050.SH,603050,2020-06-12,2020,7,-1,
MARKET|2020|ALL_A|08|688321.SH|2020-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,688321.SH,688321,2020-06-08,2020,8,-5,
MARKET|2020|ALL_A|08|688321.SH|2020-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,688321.SH,688321,2020-06-09,2020,8,-4,
MARKET|2020|ALL_A|08|688321.SH|2020-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,688321.SH,688321,2020-06-10,2020,8,-3,
MARKET|2020|ALL_A|08|688321.SH|2020-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,688321.SH,688321,2020-06-11,2020,8,-2,
MARKET|2020|ALL_A|08|688321.SH|2020-06-12,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,688321.SH,688321,2020-06-12,2020,8,-1,
MARKET|2020|ALL_A|09|000025.SZ|2020-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,000025.SZ,000025,2020-06-08,2020,9,-5,
MARKET|2020|ALL_A|09|000025.SZ|2020-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,ALL_A,000025.SZ,000025,2020-06-09,2020,9,-4,
