trade_date,market_view,denominator,decision_at,available_at,snapshot_id,anchor_count,response_count,response_retention,response_complete,response_date_h1,response_available_at_h1,response_date_h3,response_available_at_h3,response_date_h5,response_available_at_h5,terminal_mean_log_return_h1,terminal_mean_log_return_h3,terminal_mean_log_return_h5,terminal_median_log_return_h1,terminal_median_log_return_h3,terminal_median_log_return_h5,terminal_positive_fraction_h1,terminal_positive_fraction_h3,terminal_positive_fraction_h5,terminal_p10_log_return_h1,terminal_p10_log_return_h3,terminal_p10_log_return_h5,terminal_p90_log_return_h1,terminal_p90_log_return_h3,terminal_p90_log_return_h5,adverse_mean_log_excursion_h1,adverse_mean_log_excursion_h3,adverse_mean_log_excursion_h5,adverse_median_log_excursion_h1,adverse_median_log_excursion_h3,adverse_median_log_excursion_h5,adverse_p10_log_excursion_h1,adverse_p10_log_excursion_h3,adverse_p10_log_excursion_h5
2018-03-07,SH_A,ALL_STATUS,2018-03-07T15:00:00+08:00,2018-03-07T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1228,1228,1,True,2018-03-08,2018-03-08T15:00:00+08:00,2018-03-12,2018-03-12T15:00:00+08:00,2018-03-14,2018-03-14T15:00:00+08:00,0.0088063857063989878,0.033837337557489966,0.017597339083568503,0.0056287831919208872,0.030269064334218845,0.013584820320996002,0.72475570032573289,0.93485342019543971,0.71824104234527686,-0.007509422022131459,0.0045160329254176831,-0.014463664272971773,0.029080346841354219,0.064617578384475863,0.058057033913576292,-0.0099180802204283276,-0.011429888019325341,-0.013803081308463432,-0.0076482488003200601,-0.0081277667635836336,-0.0094503383346738433,-0.020922734241597123,-0.024815435632930014,-0.030038903742565605
2018-03-07,SH_A,NON_ST,2018-03-07T15:00:00+08:00,2018-03-07T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1202,1202,1,True,2018-03-08,2018-03-08T15:00:00+08:00,2018-03-12,2018-03-12T15:00:00+08:00,2018-03-14,2018-03-14T15:00:00+08:00,0.0088830102566446103,0.034074963268162194,0.017683026126633684,0.0057554234861589924,0.030541793825605908,0.013498910853401488,0.72878535773710484,0.93510815307820294,0.7171381031613977,-0.0074307504258724205,0.0044880606327532546,-0.014440684154794348,0.029110411509989189,0.065030159437931723,0.058121642405770869,-0.0099540875943332566,-0.01142488546565287,-0.013825502996067445,-0.0076645045487606991,-0.0081277667635836336,-0.0094503383346738433,-0.020911905489533734,-0.024771217092288658,-0.030074678717980946
2018-03-07,SZ_A,ALL_STATUS,2018-03-07T15:00:00+08:00,2018-03-07T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1795,1795,1,True,2018-03-08,2018-03-08T15:00:00+08:00,2018-03-12,2018-03-12T15:00:00+08:00,2018-03-14,2018-03-14T15:00:00+08:00,0.011480840287182653,0.048483474303552751,0.031167275303328683,0.0066666913581890771,0.043253373285376047,0.024886680579465848,0.71253481894150417,0.95543175487465182,0.80947075208913644,-0.0092841766754156937,0.010828851748992089,-0.011315068207821251,0.037499403442938853,0.090423143193339495,0.079104634292052889,-0.0097942129605505055,-0.011091218109625671,-0.012838940107911995,-0.0080321716972643776,-0.0085511209892501407,-0.0090498355199179273,-0.022181443530659335,-0.025637172747899385,-0.029001099117744952
2018-03-07,SZ_A,NON_ST,2018-03-07T15:00:00+08:00,2018-03-07T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1776,1776,1,True,2018-03-08,2018-03-08T15:00:00+08:00,2018-03-12,2018-03-12T15:00:00+08:00,2018-03-14,2018-03-14T15:00:00+08:00,0.011571374815294123,0.048908914366595939,0.031463648208602278,0.0068153056202022895,0.043472995280543547,0.024980482968441554,0.71565315315315314,0.95889639639639634,0.81193693693693691,-0.0089592514633856282,0.011339972979176296,-0.010681942466912554,0.03758708688480851,0.090813626300179556,0.079896027118966151,-0.0097683497298453621,-0.010974183118529041,-0.012651132440498175,-0.0080321716972642666,-0.0085275377878827139,-0.0090362060639373326,-0.022032847060809255,-0.025023667065752479,-0.028570378423605703
2018-03-08,ALL_A,ALL_STATUS,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3021,3021,1,True,2018-03-09,2018-03-09T15:00:00+08:00,2018-03-13,2018-03-13T15:00:00+08:00,2018-03-15,2018-03-15T15:00:00+08:00,0.016898957000133417,0.026079392994374277,0.0063332982975404881,0.013517690407000755,0.021062278180781619,0,0.84409136047666333,0.78086726249586225,0.49950347567030784,-0.0025220694327099465,-0.012729486750887241,-0.039977756394974723,0.04006341303119481,0.069324766611139788,0.059162924658968823,-0.0080399163999498383,-0.010286754248736351,-0.025684646328076599,-0.0066055286053083835,-0.0072260450917396944,-0.017544309650909168,-0.020215470477933487,-0.025060573256183372,-0.062012040345611058
2018-03-08,ALL_A,NON_ST,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2978,2978,1,True,2018-03-09,2018-03-09T15:00:00+08:00,2018-03-13,2018-03-13T15:00:00+08:00,2018-03-15,2018-03-15T15:00:00+08:00,0.016968145002810346,0.026191774292615204,0.0063378681599676537,0.013585454643857445,0.02108747770917041,0,0.84452652787105442,0.78038952316991272,0.49932840832773673,-0.0025280338211116416,-0.012713501913646376,-0.040003545830650092,0.040306004347982101,0.069635557621902391,0.059234292376128719,-0.0080655139816045024,-0.010279341862997411,-0.025757630106584668,-0.0066298585386697449,-0.0072559224720058473,-0.017641255161017028,-0.020275076412985333,-0.025068816838121469,-0.062176300715673316
2018-03-08,CHINEXT_BOARD,ALL_STATUS,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,629,629,1,True,2018-03-09,2018-03-09T15:00:00+08:00,2018-03-13,2018-03-13T15:00:00+08:00,2018-03-15,2018-03-15T15:00:00+08:00,0.030556725659102026,0.042790387909941767,0.013307058955823507,0.027361488011137799,0.037975306953310542,0.0081103445374536426,0.95230524642289349,0.8664546899841018,0.57710651828298887,0.0075217810424074811,-0.0061642802690063409,-0.040770979774838491,0.054419883581004795,0.092602370187516797,0.071450556756524508,-0.0066576152093167518,-0.0080630878276846951,-0.027503307201537021,-0.0064665352357460154,-0.006670809172140575,-0.01801850550267825,-0.01811943292724693,-0.021609036622956268,-0.074290953662661433
2018-03-08,CHINEXT_BOARD,NON_ST,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,629,629,1,True,2018-03-09,2018-03-09T15:00:00+08:00,2018-03-13,2018-03-13T15:00:00+08:00,2018-03-15,2018-03-15T15:00:00+08:00,0.030556725659102026,0.042790387909941767,0.013307058955823507,0.027361488011137799,0.037975306953310542,0.0081103445374536426,0.95230524642289349,0.8664546899841018,0.57710651828298887,0.0075217810424074811,-0.0061642802690063409,-0.040770979774838491,0.054419883581004795,0.092602370187516797,0.071450556756524508,-0.0066576152093167518,-0.0080630878276846951,-0.027503307201537021,-0.0064665352357460154,-0.006670809172140575,-0.01801850550267825,-0.01811943292724693,-0.021609036622956268,-0.074290953662661433
2018-03-08,SH_A,ALL_STATUS,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1227,1227,1,True,2018-03-09,2018-03-09T15:00:00+08:00,2018-03-13,2018-03-13T15:00:00+08:00,2018-03-15,2018-03-15T15:00:00+08:00,0.011924601878231493,0.017827675103172316,-0.00028427323737379253,0.0098108705642592393,0.014641549992947969,-0.0035461030067507004,0.81907090464547683,0.73757131214343929,0.43439282803585982,-0.0028465816543205322,-0.013197721339315934,-0.039462356200574533,0.029555704620264935,0.052908325746446654,0.044764563155098941,-0.0085213905746732623,-0.010927456515292356,-0.026164335400081732,-0.0065617033332894146,-0.0075117724110620957,-0.019608471388376424,-0.020309922531809924,-0.024990279176472258,-0.059274485485051168
2018-03-08,SH_A,NON_ST,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1202,1202,1,True,2018-03-09,2018-03-09T15:00:00+08:00,2018-03-13,2018-03-13T15:00:00+08:00,2018-03-15,2018-03-15T15:00:00+08:00,0.011888364436369562,0.017694354067186519,-0.00038597046659730541,0.0096633462778595476,0.014424320126650144,-0.0035677293129841572,0.81697171381031619,0.73377703826955076,0.43344425956738769,-0.0031524129035394523,-0.013407075362971645,-0.039653645790291389,0.02960895634032857,0.052740596723754925,0.044836232330309415,-0.008610741724857731,-0.011031304774999003,-0.026369048075247117,-0.0066519174043227309,-0.0076017979286718915,-0.019681523693292076,-0.020370188917679562,-0.025123060255943849,-0.05961774371333714
2018-03-08,SZ_A,ALL_STATUS,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1794,1794,1,True,2018-03-09,2018-03-09T15:00:00+08:00,2018-03-13,2018-03-13T15:00:00+08:00,2018-03-15,2018-03-15T15:00:00+08:00,0.020301149717287074,0.031723126468457201,0.010859363109881531,0.017354990559065673,0.027369244856669125,0.0030987625984387444,0.8612040133779264,0.81047937569676698,0.54403567447045709,-0.0022596327087902588,-0.012636089350706195,-0.040104456695736687,0.045512932019793298,0.079437618850738453,0.070183380418980298,-0.0077106138289433019,-0.0098485481834831752,-0.025356564671805401,-0.0066247351240512273,-0.006985866248754349,-0.016483321778140835,-0.019979722434573181,-0.025119937505208741,-0.064952433866150808
2018-03-08,SZ_A,NON_ST,2018-03-08T15:00:00+08:00,2018-03-08T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1776,1776,1,True,2018-03-09,2018-03-09T15:00:00+08:00,2018-03-13,2018-03-13T15:00:00+08:00,2018-03-15,2018-03-15T15:00:00+08:00,0.020406149642935266,0.031942843611852366,0.010888574257451378,0.017406893079266718,0.027423245817705909,0.0030987625984387444,0.86317567567567566,0.81193693693693691,0.54391891891891897,-0.0022542295793149475,-0.01244013443136386,-0.040065962328844351,0.045672067870479907,0.079492403816716142,0.070265288676502918,-0.0076965028625783352,-0.0097704120092666213,-0.025343821323739815,-0.0066225407604933824,-0.0069790967588073873,-0.016518806679330148,-0.019904870669163133,-0.025005768784241222,-0.064686654300252139
2018-03-09,ALL_A,ALL_STATUS,2018-03-09T15:00:00+08:00,2018-03-09T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,3028,3028,1,True,2018-03-12,2018-03-12T15:00:00+08:00,2018-03-14,2018-03-14T15:00:00+08:00,2018-03-16,2018-03-16T15:00:00+08:00,0.015318996349126637,-0.0016235217826748817,-0.011020576484589789,0.011445069671314725,-0.0063627009430892133,-0.015566042742114896,0.85931307793923384,0.38639365918097757,0.3127476882430647,-0.0013246141832629597,-0.034685557987889908,-0.057346460125034082,0.037471343021311797,0.035616603545159171,0.037041271680349076,-0.0049671892013272477,-0.017647239201485396,-0.037793958470324851,-0.0042402975101196085,-0.01442490333566426,-0.031901401527944073,-0.015856569224888217,-0.041110571250753805,-0.080042707673536495
2018-03-09,ALL_A,NON_ST,2018-03-09T15:00:00+08:00,2018-03-09T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,2986,2986,1,True,2018-03-12,2018-03-12T15:00:00+08:00,2018-03-14,2018-03-14T15:00:00+08:00,2018-03-16,2018-03-16T15:00:00+08:00,0.015476482921055853,-0.001593768902821204,-0.011194086075663572,0.011528309309170001,-0.0065304165233625727,-0.015671246620126207,0.86202277294038843,0.38513060951105155,0.31011386470194241,-0.0011366941162302042,-0.034654761276968885,-0.057383594210850757,0.037787931162775568,0.035718082602079135,0.036987046462192183,-0.0048724641064342138,-0.017625804054384311,-0.037892582138980675,-0.004168120465785418,-0.014540725164010502,-0.03204695110088901,-0.015723786673748359,-0.041122556151571114,-0.080200167714983867
2018-03-09,CHINEXT_BOARD,ALL_STATUS,2018-03-09T15:00:00+08:00,2018-03-09T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,630,630,1,True,2018-03-12,2018-03-12T15:00:00+08:00,2018-03-14,2018-03-14T15:00:00+08:00,2018-03-16,2018-03-16T15:00:00+08:00,0.019548193502537978,-0.0041550270950243082,-0.019884270915424652,0.014710655874664219,-0.0084995753459930195,-0.025416016722762839,0.8936507936507937,0.35238095238095241,0.24126984126984127,0,-0.040519080991716167,-0.067056308693871899,0.04493099291843982,0.034847987516787859,0.030951589300770341,-0.0027709067776589833,-0.019094016588717018,-0.048969503511651809,-0.0032312314096274233,-0.016617402293154948,-0.045874769191561915,-0.015593404661980654,-0.047985039826111499,-0.09699109536186093
2018-03-09,CHINEXT_BOARD,NON_ST,2018-03-09T15:00:00+08:00,2018-03-09T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,630,630,1,True,2018-03-12,2018-03-12T15:00:00+08:00,2018-03-14,2018-03-14T15:00:00+08:00,2018-03-16,2018-03-16T15:00:00+08:00,0.019548193502537978,-0.0041550270950243082,-0.019884270915424652,0.014710655874664219,-0.0084995753459930195,-0.025416016722762839,0.8936507936507937,0.35238095238095241,0.24126984126984127,0,-0.040519080991716167,-0.067056308693871899,0.04493099291843982,0.034847987516787859,0.030951589300770341,-0.0027709067776589833,-0.019094016588717018,-0.048969503511651809,-0.0032312314096274233,-0.016617402293154948,-0.045874769191561915,-0.015593404661980654,-0.047985039826111499,-0.09699109536186093
2018-03-09,SH_A,ALL_STATUS,2018-03-09T15:00:00+08:00,2018-03-09T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1228,1228,1,True,2018-03-12,2018-03-12T15:00:00+08:00,2018-03-14,2018-03-14T15:00:00+08:00,2018-03-16,2018-03-16T15:00:00+08:00,0.013212921470030711,-0.0031412199034814179,-0.012543235313358686,0.010304060929717879,-0.0067269577805810577,-0.014778984576184505,0.84853420195439744,0.36970684039087948,0.30944625407166126,-0.0014630745418025568,-0.030755703823496617,-0.055806347642465205,0.032296906346371439,0.030392806278370304,0.031396854060672136,-0.0057151260927808378,-0.017654501699271241,-0.035788445275154998,-0.0044457993851680123,-0.01433717051445158,-0.029887332966077498,-0.015259662740536754,-0.037377906246968164,-0.076294947671103897
2018-03-09,SH_A,NON_ST,2018-03-09T15:00:00+08:00,2018-03-09T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1204,1204,1,True,2018-03-12,2018-03-12T15:00:00+08:00,2018-03-14,2018-03-14T15:00:00+08:00,2018-03-16,2018-03-16T15:00:00+08:00,0.013344092537942109,-0.0031437862418733872,-0.012735510719997269,0.010366350955126051,-0.0067889048495998385,-0.014902071625099021,0.85049833887043191,0.3687707641196013,0.3064784053156146,-0.0014496581914699241,-0.030893280305602063,-0.055908041021030516,0.032686747748965489,0.030736383051885374,0.031280868865238537,-0.0056330295825570706,-0.017708237403600793,-0.035941624132908835,-0.0044108491510320442,-0.014417552811204071,-0.029937955414770137,-0.015235243000070264,-0.037449149440760353,-0.076681339702723367
2018-03-09,SZ_A,ALL_STATUS,2018-03-09T15:00:00+08:00,2018-03-09T15:00:00+08:00,CY-006:de8795f2ff78947997930933ad3354c7aa0c208fe0c4d3c09427c0d043e78ae2,1800,1800,1,True,2018-03-12,2018-03-12T15:00:00+08:00,2018-03-14,2018-03-14T15:00:00+08:00,2018-03-16,2018-03-16T15:00:00+08:00,0.016755807433309906,-0.00058811439803575706,-0.0099817847947408257,0.012568655206080276,-0.0060548162319046684,-0.016314804174783294,0.8666666666666667,0.39777777777777779,0.315,-0.0011343683988675175,-0.03696810235085967,-0.058590811303027679,0.040588363870023035,0.03973060597151349,0.04325310783053065,-0.0044569300331577825,-0.017642284564107026,-0.039162164139029593,-0.0039538770793755389,-0.014607944838979436,-0.033736445798926561,-0.016598657029611458,-0.044030284801211114,-0.08226612792990734
