role,primitive,coordinate,scope,block,year,index_symbol,market_view,n,response_unique,state_unique,partial_spearman,support_pass
post_cross_activity_ratio,B2_concentration,absolute,BLOCK_CELL,B,,sz399001,CHINEXT_BOARD,62,51,62,-0.14090478750789268,True
post_cross_activity_ratio,B2_concentration,absolute,BLOCK_CELL,B,,sz399001,SH_A,63,46,63,-0.042278338570522489,True
post_cross_activity_ratio,B2_concentration,absolute,BLOCK_CELL,B,,sz399001,SZ_A,65,47,65,-0.092635892682936358,True
post_cross_activity_ratio,B2_concentration,absolute,BLOCK_CELL,B,,sz399006,ALL_A,75,56,74,0.0058578682817733213,True
post_cross_activity_ratio,B2_concentration,absolute,BLOCK_CELL,B,,sz399006,CHINEXT_BOARD,62,51,62,-0.15065883726317969,True
post_cross_activity_ratio,B2_concentration,absolute,BLOCK_CELL,B,,sz399006,SH_A,63,46,63,-0.058760538390785932,True
post_cross_activity_ratio,B2_concentration,absolute,BLOCK_CELL,B,,sz399006,SZ_A,65,47,65,-0.087049365130841119,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2018,csi000300,ALL_VIEWS,34,27,34,0.1660926228224204,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2018,csi000852,ALL_VIEWS,34,27,34,0.13050592578482723,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2018,csi000905,ALL_VIEWS,34,27,34,0.22711200398020823,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2018,sh000001,ALL_VIEWS,34,27,34,0.15117989160057091,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2018,sz399001,ALL_VIEWS,34,27,34,0.26691197730063582,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2018,sz399006,ALL_VIEWS,34,27,34,0.12862101778328866,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2019,csi000300,ALL_VIEWS,80,58,79,-0.12442965058135132,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2019,csi000852,ALL_VIEWS,80,58,79,-0.079592552097569852,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2019,csi000905,ALL_VIEWS,80,58,79,-0.084717509327345564,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2019,sh000001,ALL_VIEWS,80,58,79,-0.10451723207228505,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2019,sz399001,ALL_VIEWS,80,58,79,-0.1086809004496694,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2019,sz399006,ALL_VIEWS,80,58,79,-0.11026940538368962,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2020,csi000300,ALL_VIEWS,101,81,101,-0.10054292230261308,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2020,csi000852,ALL_VIEWS,101,81,101,-0.051171328829367278,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2020,csi000905,ALL_VIEWS,101,81,101,-0.09442775976189216,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2020,sh000001,ALL_VIEWS,101,81,101,-0.090045520157463421,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2020,sz399001,ALL_VIEWS,101,81,101,-0.10416147608335982,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2020,sz399006,ALL_VIEWS,101,81,101,-0.074902370242545549,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2021,csi000300,ALL_VIEWS,96,75,96,-0.081324769626707538,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2021,csi000852,ALL_VIEWS,96,75,96,-0.077429059272423939,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2021,csi000905,ALL_VIEWS,96,75,96,-0.061187977569512747,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2021,sh000001,ALL_VIEWS,96,75,96,-0.061986769199113903,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2021,sz399001,ALL_VIEWS,96,75,96,-0.044461202630576652,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2021,sz399006,ALL_VIEWS,96,75,96,-0.061670715995846233,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2022,csi000300,ALL_VIEWS,81,60,79,0.04824147767304883,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2022,csi000852,ALL_VIEWS,81,60,79,0.035278524128727902,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2022,csi000905,ALL_VIEWS,81,60,79,0.035628447687641285,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2022,sh000001,ALL_VIEWS,81,60,79,0.03913046216624657,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2022,sz399001,ALL_VIEWS,81,60,79,0.03852783903696614,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2022,sz399006,ALL_VIEWS,81,60,79,0.043769140032642248,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2023,csi000300,ALL_VIEWS,88,64,88,-0.30707575562786049,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2023,csi000852,ALL_VIEWS,88,64,88,-0.28931489880860445,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2023,csi000905,ALL_VIEWS,88,64,88,-0.30454494377676816,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2023,sh000001,ALL_VIEWS,88,64,88,-0.29662158520842968,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2023,sz399001,ALL_VIEWS,88,64,88,-0.30346040501707805,True
post_cross_activity_ratio,B2_concentration,absolute,YEAR_INDEX,,2023,sz399006,ALL_VIEWS,88,64,88,-0.31900390092409586,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,csi000300,ALL_A,13,9,13,-0.41913093097628246,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,csi000300,CHINEXT_BOARD,10,10,10,-0.64726593839509783,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,csi000300,SH_A,16,13,16,0.084581055155543497,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,csi000300,SZ_A,11,11,11,0.31887600947299266,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,csi000852,ALL_A,13,9,13,-0.14608467041187254,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,csi000852,CHINEXT_BOARD,10,10,10,-0.41078709198624658,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,csi000852,SH_A,16,13,16,-0.28251278644744882,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,csi000852,SZ_A,11,11,11,0.42209587207647314,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,csi000905,ALL_A,13,9,13,-0.18443684137073699,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,csi000905,CHINEXT_BOARD,10,10,10,-0.49043495970995998,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,csi000905,SH_A,16,13,16,-0.27200340845348969,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,csi000905,SZ_A,11,11,11,0.25770212420190552,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,sh000001,ALL_A,13,9,13,-0.55017791970044949,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,sh000001,CHINEXT_BOARD,10,10,10,-0.47412012926881369,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,sh000001,SH_A,16,13,16,0.016745322625762935,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,sh000001,SZ_A,11,11,11,-0.19774109679821858,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,sz399001,ALL_A,13,9,13,-0.45895880784231791,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,sz399001,CHINEXT_BOARD,10,10,10,-0.50073268129376636,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,sz399001,SH_A,16,13,16,0.083642349571421054,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,sz399001,SZ_A,11,11,11,0.03923906657901411,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,sz399006,ALL_A,13,9,13,-0.37973578364435256,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,sz399006,CHINEXT_BOARD,10,10,10,-0.49836321383583648,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,sz399006,SH_A,16,13,16,0.0010428067994764719,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,A,,sz399006,SZ_A,11,11,11,0.20840496156824809,False
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,csi000300,ALL_A,75,56,74,-0.016012491089114619,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,csi000300,CHINEXT_BOARD,62,51,61,-0.15372565281731423,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,csi000300,SH_A,63,46,62,-0.013391806793498539,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,csi000300,SZ_A,65,47,63,-0.12125294225555333,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,csi000852,ALL_A,75,56,74,-0.037587124077001377,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,csi000852,CHINEXT_BOARD,62,51,61,-0.15777095052683773,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,csi000852,SH_A,63,46,62,-0.052128764222047347,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,csi000852,SZ_A,65,47,63,-0.10022481090639976,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,csi000905,ALL_A,75,56,74,-0.036123561499773069,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,csi000905,CHINEXT_BOARD,62,51,61,-0.17680146612354383,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,csi000905,SH_A,63,46,62,-0.041747834227342233,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,csi000905,SZ_A,65,47,63,-0.10735316950257349,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,sh000001,ALL_A,75,56,74,-0.023061135159522388,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,sh000001,CHINEXT_BOARD,62,51,61,-0.16609182028962147,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,sh000001,SH_A,63,46,62,-0.027570877310195641,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,sh000001,SZ_A,65,47,63,-0.11572387476471545,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,sz399001,ALL_A,75,56,74,-0.02869297363460634,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,sz399001,CHINEXT_BOARD,62,51,61,-0.15475823222955776,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,sz399001,SH_A,63,46,62,-0.021849115469003175,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,sz399001,SZ_A,65,47,63,-0.11397285451361654,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,sz399006,ALL_A,75,56,74,-0.034198165029632716,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,sz399006,CHINEXT_BOARD,62,51,61,-0.15698545032736649,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,sz399006,SH_A,63,46,62,-0.037970660131663565,True
post_cross_activity_ratio,B2_concentration,pit,BLOCK_CELL,B,,sz399006,SZ_A,65,47,63,-0.1145803434325926,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2018,csi000300,ALL_VIEWS,0,0,0,,False
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2018,csi000852,ALL_VIEWS,0,0,0,,False
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2018,csi000905,ALL_VIEWS,0,0,0,,False
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2018,sh000001,ALL_VIEWS,0,0,0,,False
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2018,sz399001,ALL_VIEWS,0,0,0,,False
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2018,sz399006,ALL_VIEWS,0,0,0,,False
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2019,csi000300,ALL_VIEWS,0,0,0,,False
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2019,csi000852,ALL_VIEWS,0,0,0,,False
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2019,csi000905,ALL_VIEWS,0,0,0,,False
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2019,sh000001,ALL_VIEWS,0,0,0,,False
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2019,sz399001,ALL_VIEWS,0,0,0,,False
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2019,sz399006,ALL_VIEWS,0,0,0,,False
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2020,csi000300,ALL_VIEWS,50,41,49,-0.10037273200477161,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2020,csi000852,ALL_VIEWS,50,41,49,-0.15920923137427928,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2020,csi000905,ALL_VIEWS,50,41,49,-0.17260691824127236,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2020,sh000001,ALL_VIEWS,50,41,49,-0.20285990050495273,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2020,sz399001,ALL_VIEWS,50,41,49,-0.15232489632671123,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2020,sz399006,ALL_VIEWS,50,41,49,-0.14949877957121308,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2021,csi000300,ALL_VIEWS,96,75,91,-0.10809598928714149,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2021,csi000852,ALL_VIEWS,96,75,91,-0.11196878225247188,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2021,csi000905,ALL_VIEWS,96,75,91,-0.084126675824164138,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2021,sh000001,ALL_VIEWS,96,75,91,-0.091494324773728347,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2021,sz399001,ALL_VIEWS,96,75,91,-0.077403096662920418,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2021,sz399006,ALL_VIEWS,96,75,91,-0.091689543911118609,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2022,csi000300,ALL_VIEWS,81,60,75,0.074301030539625917,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2022,csi000852,ALL_VIEWS,81,60,75,0.070462260235698099,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2022,csi000905,ALL_VIEWS,81,60,75,0.071096248430523576,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2022,sh000001,ALL_VIEWS,81,60,75,0.071523427045374607,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2022,sz399001,ALL_VIEWS,81,60,75,0.070892135410790674,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2022,sz399006,ALL_VIEWS,81,60,75,0.073826867359322965,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2023,csi000300,ALL_VIEWS,88,64,84,-0.32856378493833482,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2023,csi000852,ALL_VIEWS,88,64,84,-0.30587419730124749,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2023,csi000905,ALL_VIEWS,88,64,84,-0.31795570735304812,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2023,sh000001,ALL_VIEWS,88,64,84,-0.31284092519470147,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2023,sz399001,ALL_VIEWS,88,64,84,-0.31609725318958071,True
post_cross_activity_ratio,B2_concentration,pit,YEAR_INDEX,,2023,sz399006,ALL_VIEWS,88,64,84,-0.33861567040426144,True
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,csi000300,ALL_A,51,41,3,0.29355874159168527,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,csi000300,CHINEXT_BOARD,59,47,5,-0.18638196957457503,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,csi000300,SH_A,55,45,4,-0.21375371411788624,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,csi000300,SZ_A,50,34,4,0.038006259169175965,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,csi000852,ALL_A,51,41,3,0.2925812210399788,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,csi000852,CHINEXT_BOARD,59,47,5,-0.18094005407773667,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,csi000852,SH_A,55,45,4,-0.23156295781149974,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,csi000852,SZ_A,50,34,4,0.038225420077394372,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,csi000905,ALL_A,51,41,3,0.24729120949202829,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,csi000905,CHINEXT_BOARD,59,47,5,-0.15154551675232703,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,csi000905,SH_A,55,45,4,-0.23164557442057621,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,csi000905,SZ_A,50,34,4,0.035208615649672863,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,sh000001,ALL_A,51,41,3,0.28306301871964223,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,sh000001,CHINEXT_BOARD,59,47,5,-0.15288197000033193,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,sh000001,SH_A,55,45,4,-0.2121099179863318,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,sh000001,SZ_A,50,34,4,0.036713293507607291,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,sz399001,ALL_A,51,41,3,0.29315112682298772,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,sz399001,CHINEXT_BOARD,59,47,5,-0.13357695567539482,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,sz399001,SH_A,55,45,4,-0.24355536633365713,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,sz399001,SZ_A,50,34,4,0.046484316097582377,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,sz399006,ALL_A,51,41,3,0.26374165550159945,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,sz399006,CHINEXT_BOARD,59,47,5,-0.1401262405582214,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,sz399006,SH_A,55,45,4,-0.10222930416042557,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,A,,sz399006,SZ_A,50,34,4,0.12385233415170205,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,csi000300,ALL_A,75,56,3,0.020751380622088946,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,csi000300,CHINEXT_BOARD,62,51,4,0.23008694340824104,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,csi000300,SH_A,63,46,4,-0.14992117594223414,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,csi000300,SZ_A,65,47,4,0.085408549706358833,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,csi000852,ALL_A,75,56,3,0.022033847707495651,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,csi000852,CHINEXT_BOARD,62,51,4,0.23639451402435779,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,csi000852,SH_A,63,46,4,-0.14667960890122994,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,csi000852,SZ_A,65,47,4,0.10372113256904758,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,csi000905,ALL_A,75,56,3,0.026365102318999339,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,csi000905,CHINEXT_BOARD,62,51,4,0.24090028434237989,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,csi000905,SH_A,63,46,4,-0.14206732495598673,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,csi000905,SZ_A,65,47,4,0.083685705932850227,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,sh000001,ALL_A,75,56,3,-0.01986373609454236,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,sh000001,CHINEXT_BOARD,62,51,4,0.25699886629151064,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,sh000001,SH_A,63,46,4,-0.14995599135090684,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,sh000001,SZ_A,65,47,4,0.090548615414403177,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,sz399001,ALL_A,75,56,3,0.016102803087933937,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,sz399001,CHINEXT_BOARD,62,51,4,0.24803679155848524,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,sz399001,SH_A,63,46,4,-0.15016824020625241,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,sz399001,SZ_A,65,47,4,0.099825905252051664,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,sz399006,ALL_A,75,56,3,-0.012270830651700228,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,sz399006,CHINEXT_BOARD,62,51,4,0.24420287671640459,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,sz399006,SH_A,63,46,4,-0.14822056897751706,False
post_cross_activity_ratio,B2_concentration,relative,BLOCK_CELL,B,,sz399006,SZ_A,65,47,4,0.10110955119851285,False
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2018,csi000300,ALL_VIEWS,34,27,4,0.30119313859798863,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2018,csi000852,ALL_VIEWS,34,27,4,0.33869993648259761,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2018,csi000905,ALL_VIEWS,34,27,4,0.34319080805981234,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2018,sh000001,ALL_VIEWS,34,27,4,0.30119313859798874,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2018,sz399001,ALL_VIEWS,34,27,4,0.34510508447876193,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2018,sz399006,ALL_VIEWS,34,27,4,0.35223753598320395,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2019,csi000300,ALL_VIEWS,80,58,5,0.0022201085335368863,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2019,csi000852,ALL_VIEWS,80,58,5,-0.0011961904589031427,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2019,csi000905,ALL_VIEWS,80,58,5,0.010720600067915285,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2019,sh000001,ALL_VIEWS,80,58,5,0.020250232764084761,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2019,sz399001,ALL_VIEWS,80,58,5,0.029083737293183781,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2019,sz399006,ALL_VIEWS,80,58,5,0.0084657698426819084,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2020,csi000300,ALL_VIEWS,101,81,4,0.0073643589820499801,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2020,csi000852,ALL_VIEWS,101,81,4,0.0060420856240540628,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2020,csi000905,ALL_VIEWS,101,81,4,0.00051882945929447382,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2020,sh000001,ALL_VIEWS,101,81,4,0.0090531125631916932,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2020,sz399001,ALL_VIEWS,101,81,4,0.0021097574318946445,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2020,sz399006,ALL_VIEWS,101,81,4,0.01374821592961911,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2021,csi000300,ALL_VIEWS,96,75,4,0.14415829867354979,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2021,csi000852,ALL_VIEWS,96,75,4,0.14854328354937585,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2021,csi000905,ALL_VIEWS,96,75,4,0.15107861901296352,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2021,sh000001,ALL_VIEWS,96,75,4,0.14782009508891492,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2021,sz399001,ALL_VIEWS,96,75,4,0.152664063869457,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2021,sz399006,ALL_VIEWS,96,75,4,0.15052097318442451,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2022,csi000300,ALL_VIEWS,81,60,4,-0.10311232103204702,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2022,csi000852,ALL_VIEWS,81,60,4,-0.10611551353602913,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2022,csi000905,ALL_VIEWS,81,60,4,-0.11127139567354659,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2022,sh000001,ALL_VIEWS,81,60,4,-0.092363524882346101,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2022,sz399001,ALL_VIEWS,81,60,4,-0.10301507273302972,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2022,sz399006,ALL_VIEWS,81,60,4,-0.095742762959121347,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2023,csi000300,ALL_VIEWS,88,64,4,-0.081661184123726957,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2023,csi000852,ALL_VIEWS,88,64,4,-0.074387985019193498,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2023,csi000905,ALL_VIEWS,88,64,4,-0.08338052329234813,True
post_cross_activity_ratio,B2_concentration,relative,YEAR_INDEX,,2023,sh000001,ALL_VIEWS,88,64,4,-0.078450121946410434,True
