audit_type,channel,scope,scope_value,market_view,denominator,coordinate,horizon,n,partial_rho,low_n,high_n,tail_residual_gap
partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,1,828,-0.05362311065125526,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,3,828,-0.091230048624532267,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,absolute,5,828,-0.11727171650571869,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,828,-0.062739439886760992,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,828,-0.10413393938394216,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,828,-0.13039748310743923,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,1,829,-0.056078291876584231,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,3,829,-0.091612358831825252,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,absolute,5,829,-0.11613926802213657,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,829,-0.064067274525253792,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,829,-0.10360781458730485,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,829,-0.12870334703977798,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,1,829,-0.092432098786770736,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,3,829,-0.081376627177859248,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,absolute,5,829,-0.079676124138201035,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,1,829,-0.09383640640202405,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,829,-0.081647200945303519,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,5,829,-0.076798343413545189,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,1,829,-0.095033214876323713,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,3,829,-0.08062592366040941,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,absolute,5,829,-0.07901275496733956,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,1,829,-0.096527289940759653,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,829,-0.081254705933954424,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,5,829,-0.076732706562647593,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,1,829,-0.049559342206239781,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,3,829,-0.077785978569816533,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,absolute,5,829,-0.08638082737289049,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,1,829,-0.05678169897241226,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,829,-0.087641879696527494,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,5,829,-0.096127506944222535,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,1,829,-0.054981398275744935,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,3,829,-0.081760022853191713,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,absolute,5,829,-0.090271274046741998,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,1,829,-0.062281622788400492,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,829,-0.091783648994611916,,,
partial_rank,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,5,829,-0.10092778429696719,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,ALL_A,ALL_STATUS,pit,3,722,-0.10964319798676962,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,ALL_A,NON_ST,pit,3,722,-0.11221361677325335,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,721,-0.10651953419720296,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,CHINEXT_BOARD,NON_ST,pit,3,722,-0.10509048361919671,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,SH_A,ALL_STATUS,pit,3,722,-0.092918552412923378,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,SH_A,NON_ST,pit,3,722,-0.093828628641521694,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,SZ_A,ALL_STATUS,pit,3,722,-0.08795786510191414,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2020,SZ_A,NON_ST,pit,3,722,-0.09201862889118366,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2021,ALL_A,ALL_STATUS,pit,3,586,-0.15718479529141749,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2021,ALL_A,NON_ST,pit,3,586,-0.15836517300022074,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,586,-0.11340910385531201,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2021,CHINEXT_BOARD,NON_ST,pit,3,586,-0.11231015864039633,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2021,SH_A,ALL_STATUS,pit,3,586,-0.10782430463868216,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2021,SH_A,NON_ST,pit,3,586,-0.10848804026000448,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2021,SZ_A,ALL_STATUS,pit,3,586,-0.12791014361394096,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2021,SZ_A,NON_ST,pit,3,586,-0.129585674033974,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2022,ALL_A,ALL_STATUS,pit,3,587,-0.16205352150153898,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2022,ALL_A,NON_ST,pit,3,587,-0.16268656664392828,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,586,-0.11372174605343446,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2022,CHINEXT_BOARD,NON_ST,pit,3,587,-0.11518919556729439,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2022,SH_A,ALL_STATUS,pit,3,587,-0.14616160720119759,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2022,SH_A,NON_ST,pit,3,587,-0.145757705824726,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2022,SZ_A,ALL_STATUS,pit,3,587,-0.12005369132863213,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2022,SZ_A,NON_ST,pit,3,587,-0.12499499582759678,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2023,ALL_A,ALL_STATUS,pit,3,592,-0.029768250527111607,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2023,ALL_A,NON_ST,pit,3,592,-0.031095140697187277,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,591,-0.086260568236935939,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2023,CHINEXT_BOARD,NON_ST,pit,3,592,-0.084553292782072395,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2023,SH_A,ALL_STATUS,pit,3,592,-0.010776641275068784,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2023,SH_A,NON_ST,pit,3,592,-0.0069398296236622909,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2023,SZ_A,ALL_STATUS,pit,3,592,-0.023457639771598857,,,
partial_rank,NONCROSSER_DOWNSIDE,leave_one_year_out,2023,SZ_A,NON_ST,pit,3,592,-0.028463824753271281,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,ALL_A,ALL_STATUS,pit,3,276,-0.11885570701003594,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,ALL_A,ALL_STATUS,pit,5,166,-0.090993866999725934,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,ALL_A,NON_ST,pit,3,276,-0.11958949755468098,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,ALL_A,NON_ST,pit,5,166,-0.10276630428167192,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,3,276,-0.15701299864709814,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,CHINEXT_BOARD,ALL_STATUS,pit,5,166,-0.13935977502293723,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,CHINEXT_BOARD,NON_ST,pit,3,276,-0.16195998236036388,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,CHINEXT_BOARD,NON_ST,pit,5,166,-0.1419483425539913,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,SH_A,ALL_STATUS,pit,3,276,-0.054728292907487791,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,SH_A,ALL_STATUS,pit,5,166,-0.094803215586084441,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,SH_A,NON_ST,pit,3,276,-0.053219101035865045,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,SH_A,NON_ST,pit,5,166,-0.097821393792476521,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,SZ_A,ALL_STATUS,pit,3,276,-0.11746302282275664,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,SZ_A,ALL_STATUS,pit,5,166,-0.10834717075388162,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,SZ_A,NON_ST,pit,3,276,-0.12454348848298738,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,0,SZ_A,NON_ST,pit,5,166,-0.120738892772672,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,ALL_A,ALL_STATUS,pit,3,277,-0.14273002395189049,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,ALL_A,ALL_STATUS,pit,5,166,-0.22516577618490236,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,ALL_A,NON_ST,pit,3,277,-0.14541771731144604,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,ALL_A,NON_ST,pit,5,166,-0.23270955598025758,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,3,277,-0.02692944064666369,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,CHINEXT_BOARD,ALL_STATUS,pit,5,165,-0.21749668277151341,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,CHINEXT_BOARD,NON_ST,pit,3,277,-0.022266768917103861,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,CHINEXT_BOARD,NON_ST,pit,5,166,-0.20956110225942837,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,SH_A,ALL_STATUS,pit,3,277,-0.11111000512516936,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,SH_A,ALL_STATUS,pit,5,166,-0.18291930688275998,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,SH_A,NON_ST,pit,3,277,-0.1129881301036974,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,SH_A,NON_ST,pit,5,166,-0.18156057325139455,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,SZ_A,ALL_STATUS,pit,3,277,-0.098543211453246377,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,SZ_A,ALL_STATUS,pit,5,166,-0.19306434226423225,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,SZ_A,NON_ST,pit,3,277,-0.094942493385999568,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,1,SZ_A,NON_ST,pit,5,166,-0.19110151818876231,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,ALL_A,ALL_STATUS,pit,3,276,-0.057124570564317391,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,ALL_A,ALL_STATUS,pit,5,165,-0.038970748397723562,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,ALL_A,NON_ST,pit,3,276,-0.059723711184256817,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,ALL_A,NON_ST,pit,5,165,-0.033963965361009256,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,3,275,-0.10330527024115616,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,CHINEXT_BOARD,ALL_STATUS,pit,5,165,-0.040059831021942917,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,CHINEXT_BOARD,NON_ST,pit,3,276,-0.10319997695124433,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,CHINEXT_BOARD,NON_ST,pit,5,165,-0.040606365073590493,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,SH_A,ALL_STATUS,pit,3,276,-0.084890087961742675,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,SH_A,ALL_STATUS,pit,5,165,-0.018061782865877563,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,SH_A,NON_ST,pit,3,276,-0.083955010357051926,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,SH_A,NON_ST,pit,5,165,-0.018019514149681486,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,SZ_A,ALL_STATUS,pit,3,276,-0.032421543216627165,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,SZ_A,ALL_STATUS,pit,5,165,-0.00829970383137737,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,SZ_A,NON_ST,pit,3,276,-0.039959596160505498,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,2,SZ_A,NON_ST,pit,5,165,-0.013103787240918086,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,3,ALL_A,ALL_STATUS,pit,5,166,-0.051768469661416086,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,3,ALL_A,NON_ST,pit,5,166,-0.050333907467868089,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,3,CHINEXT_BOARD,ALL_STATUS,pit,5,166,-0.15507420657639426,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,3,CHINEXT_BOARD,NON_ST,pit,5,166,-0.14892507646250266,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,3,SH_A,ALL_STATUS,pit,5,166,0.011116416031154571,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,3,SH_A,NON_ST,pit,5,166,0.0092727253763344435,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,3,SZ_A,ALL_STATUS,pit,5,166,-0.064661482444619583,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,3,SZ_A,NON_ST,pit,5,166,-0.061596122924723197,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,4,ALL_A,ALL_STATUS,pit,5,166,-0.11391980446364391,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,4,ALL_A,NON_ST,pit,5,166,-0.11894483460049339,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,4,CHINEXT_BOARD,ALL_STATUS,pit,5,166,-0.10213515688672739,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,4,CHINEXT_BOARD,NON_ST,pit,5,166,-0.09489555584224027,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,4,SH_A,ALL_STATUS,pit,5,166,-0.073529094228383482,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,4,SH_A,NON_ST,pit,5,166,-0.068476799735537247,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,4,SZ_A,ALL_STATUS,pit,5,166,-0.091154666135943058,,,
partial_rank,NONCROSSER_DOWNSIDE,phase,4,SZ_A,NON_ST,pit,5,166,-0.098641430922436116,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2020,ALL_A,ALL_STATUS,pit,3,107,-0.2552521659077065,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2020,ALL_A,NON_ST,pit,3,107,-0.25254712137754387,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2020,CHINEXT_BOARD,ALL_STATUS,pit,3,107,-0.10624839958448121,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2020,CHINEXT_BOARD,NON_ST,pit,3,107,-0.10814707285548697,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2020,SH_A,ALL_STATUS,pit,3,107,-0.11820277093587869,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2020,SH_A,NON_ST,pit,3,107,-0.099640731909887009,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2020,SZ_A,ALL_STATUS,pit,3,107,-0.17737184436110282,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2020,SZ_A,NON_ST,pit,3,107,-0.16963921077675842,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2021,ALL_A,ALL_STATUS,pit,3,243,-0.0069974484383951881,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2021,ALL_A,NON_ST,pit,3,243,-0.013348903510485097,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2021,CHINEXT_BOARD,ALL_STATUS,pit,3,242,-0.011495802112751387,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2021,CHINEXT_BOARD,NON_ST,pit,3,243,-0.0051301171856040998,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2021,SH_A,ALL_STATUS,pit,3,243,-0.048668087658211859,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2021,SH_A,NON_ST,pit,3,243,-0.051833002789755965,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2021,SZ_A,ALL_STATUS,pit,3,243,0.010562654905425878,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2021,SZ_A,NON_ST,pit,3,243,-0.0010410779323972088,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2022,ALL_A,ALL_STATUS,pit,3,242,-0.067564994794844055,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2022,ALL_A,NON_ST,pit,3,242,-0.073805334834629116,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2022,CHINEXT_BOARD,ALL_STATUS,pit,3,242,-0.072057717777225125,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2022,CHINEXT_BOARD,NON_ST,pit,3,242,-0.068310070299989964,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2022,SH_A,ALL_STATUS,pit,3,242,-0.078802517765596783,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2022,SH_A,NON_ST,pit,3,242,-0.08235951833324455,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2022,SZ_A,ALL_STATUS,pit,3,242,-0.037700103244876271,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2022,SZ_A,NON_ST,pit,3,242,-0.044384606669764445,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2023,ALL_A,ALL_STATUS,pit,3,237,-0.23806898895657272,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2023,ALL_A,NON_ST,pit,3,237,-0.23585374075790871,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2023,CHINEXT_BOARD,ALL_STATUS,pit,3,237,-0.20178800744188383,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2023,CHINEXT_BOARD,NON_ST,pit,3,237,-0.2025756143761766,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2023,SH_A,ALL_STATUS,pit,3,237,-0.24239305342587586,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2023,SH_A,NON_ST,pit,3,237,-0.24764920651139521,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2023,SZ_A,ALL_STATUS,pit,3,237,-0.17969102861814187,,,
partial_rank,NONCROSSER_DOWNSIDE,year,2023,SZ_A,NON_ST,pit,3,237,-0.17850186988564143,,,
tail_residual_gap,CROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,829,,176,161,-0.017994663261053458
tail_residual_gap,CROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,829,,178,160,-0.017788686390490936
tail_residual_gap,CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,828,,160,213,-0.016070280785820221
tail_residual_gap,CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,829,,160,216,-0.015372951486019306
tail_residual_gap,CROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,829,,186,144,-0.016848029139934127
tail_residual_gap,CROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,829,,180,144,-0.017312851122002995
tail_residual_gap,CROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,829,,163,181,-0.016814862545367286
tail_residual_gap,CROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,829,,167,183,-0.01705617110275302
tail_residual_gap,CROSSER_MINUS_NONCROSSER,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,829,,176,161,-0.012397252496719059
tail_residual_gap,CROSSER_MINUS_NONCROSSER,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,829,,178,160,-0.012594171011893409
tail_residual_gap,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,828,,160,213,-0.010887561535960925
tail_residual_gap,CROSSER_MINUS_NONCROSSER,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,829,,160,216,-0.010707116208928363
tail_residual_gap,CROSSER_MINUS_NONCROSSER,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,829,,186,144,-0.01251623214308791
tail_residual_gap,CROSSER_MINUS_NONCROSSER,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,829,,180,144,-0.01333581586478989
tail_residual_gap,CROSSER_MINUS_NONCROSSER,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,829,,163,181,-0.012656978522445557
tail_residual_gap,CROSSER_MINUS_NONCROSSER,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,829,,167,183,-0.012501641230588684
tail_residual_gap,NONCROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,829,,176,161,-0.0055974107643344036
tail_residual_gap,NONCROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,829,,178,160,-0.0051945153785975346
tail_residual_gap,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,828,,160,213,-0.0051827192498592987
tail_residual_gap,NONCROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,829,,160,216,-0.0046658352770909389
tail_residual_gap,NONCROSSER_DOWNSIDE,cell,SH_A:ALL_STATUS,SH_A,ALL_STATUS,pit,3,829,,186,144,-0.0043317969968462112
tail_residual_gap,NONCROSSER_DOWNSIDE,cell,SH_A:NON_ST,SH_A,NON_ST,pit,3,829,,180,144,-0.0039770352572131122
tail_residual_gap,NONCROSSER_DOWNSIDE,cell,SZ_A:ALL_STATUS,SZ_A,ALL_STATUS,pit,3,829,,163,181,-0.004157884022921738
tail_residual_gap,NONCROSSER_DOWNSIDE,cell,SZ_A:NON_ST,SZ_A,NON_ST,pit,3,829,,167,183,-0.0045545298721643302
terminal_diagnostic,CROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,1,829,-0.048070976655128383,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,3,829,-0.056056027581395121,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,ALL_A:ALL_STATUS,ALL_A,ALL_STATUS,pit,5,829,-0.04017476184650174,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,1,829,-0.055867082444672991,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,3,829,-0.061075282587229933,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,ALL_A:NON_ST,ALL_A,NON_ST,pit,5,829,-0.047624798295196669,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,1,828,-0.027251235278518453,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,3,828,-0.092824759748516589,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:ALL_STATUS,CHINEXT_BOARD,ALL_STATUS,pit,5,828,-0.1326316836423363,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,1,829,-0.027128289958148078,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,3,829,-0.086302527749089669,,,
terminal_diagnostic,CROSSER_DOWNSIDE,cell,CHINEXT_BOARD:NON_ST,CHINEXT_BOARD,NON_ST,pit,5,829,-0.1252075804817038,,,
