family,track,trade_date,cal_idx,decision_at,available_at,symbol,industry,signal_score,signal_rank,candidate_count,avg_amount20,natural_horizon,rebalance_sessions,entry_status,status_h5,status_h20,status_h120,gross_return_h5,net_return_h5,adverse_excursion_h5,entry_amount_h5,gross_return_h20,net_return_h20,adverse_excursion_h20,entry_amount_h20
down_up_residual_asymmetry_60,track_c,2023-02-14,1240,2023-02-14 15:30:00,2023-02-14 15:00:00,300966.SZ,化学制药,0.019757136802074672,19,2977,109167174.87850001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.027301365068253425,0.023200361614887033,-0.027301365068253425,77698757.02,-0.07280364018200913,-0.0765050228559333,-0.07980399019951001,77698757.02
down_up_residual_asymmetry_60,track_c,2023-02-14,1240,2023-02-14 15:30:00,2023-02-14 15:00:00,605117.SH,光伏设备,0.01950844861795919,20,2977,736900313.3909999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.025471151990737795,0.0213774547772021,-0.06686177397568671,418224430.18,0.006946677815655944,0.0029269305988270933,-0.06686177397568671,418224430.18
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,000610.SZ,旅游及景区,0.036389075623573346,1,3138,490611343.8205,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.027194066749072876,-0.03107752356843796,-0.09703337453646477,376214712.76,0.1835599505562422,0.17883516033446067,-0.09703337453646477,376214712.76
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,000721.SZ,酒店餐饮,0.0346271153040314,2,3138,1255082072.6255002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0470057952350289,-0.050810163317922985,-0.09851899549259491,1134679598.08,0.059884095299420625,0.055653021066688346,-0.09851899549259491,1134679598.08
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,002875.SZ,服装家纺,0.032191188478200204,3,3138,443786217.623,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06557377049180313,0.06131998298484986,-0.03467843631778056,165969411.05,-0.07755359394703654,-0.08123601472968311,-0.0882723833543505,165969411.05
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,002820.SZ,休闲食品,0.03087211141112676,4,3138,227990525.23849997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.012383900928792713,0.008342448230474142,-0.026831785345717174,70724966.44,-0.05572755417956643,-0.05949710486148441,-0.07739938080495357,70724966.44
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,000716.SZ,休闲食品,0.030726680667861557,5,3138,1202233262.6144998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.004494382022471988,-0.008468456345735564,-0.08202247191011236,512243264.25,-0.08764044943820237,-0.09128260333266058,-0.09775280898876415,512243264.25
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,300562.SZ,医疗器械,0.029604138670837433,6,3138,121213164.4395,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.01070038910505855,0.006665657012822734,-0.029182879377431803,40828309.2,0.1099221789883269,0.10549135192649728,-0.029182879377431803,40828309.2
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,300049.SZ,医疗器械,0.029466512506360402,7,3138,250310731.66150004,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.0888888888888888,-0.09252605899312483,-0.13123123123123115,215951526.37,-0.09759759759759745,-0.10120000239760707,-0.16906906906906893,215951526.37
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,002719.SZ,休闲食品,0.02738138707409135,8,3138,357289137.33599997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.09321266968325781,0.0888485472493925,-0.04705882352941193,135557678.64,-0.08778280542986427,-0.09142439103693079,-0.09773755656108596,135557678.64
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,000597.SZ,化学制药,0.0245644768380851,9,3138,166262031.76650003,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.006802721088435382,-0.01076758048528792,-0.025510204081632515,101819890.57,-0.017006802721088343,-0.020930927261124,-0.028911564625850317,101819890.57
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,605089.SH,食品加工,0.024192916185314314,10,3138,54510841.918000005,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.021282291527238484,-0.025189348247688814,-0.055012715834560244,46622928.72,-0.10172667648239853,-0.10531259793356662,-0.11189934413063851,46622928.72
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,300199.SZ,化学制药,0.022987239468661828,11,3138,507510668.508,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.014345991561181437,-0.018280738101855376,-0.04219409282700426,371437803.32,-0.08354430379746836,-0.08720280957073201,-0.09282700421940926,371437803.32
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,300204.SZ,化学制药,0.022122992147987484,12,3138,111055444.09199998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.016964285714285654,-0.020888579982891176,-0.049107142857142794,57823665.31,0.07767857142857149,0.07337646136298859,-0.09732142857142856,57823665.31
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,002864.SZ,中药Ⅱ,0.022089218933057264,13,3138,174598863.938,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1486408328513591,0.14405544030504647,0.0,207058752.09,0.17322151532677865,0.16853799630351807,0.0,207058752.09
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,003042.SZ,农化制品,0.02129922264249396,14,3138,195998173.69550002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.023389570552147187,-0.027288214981080805,-0.04141104294478526,73160914.8,-0.1556748466257668,-0.15904540612027473,-0.16257668711656437,73160914.8
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,002317.SZ,中药Ⅱ,0.020316341661962556,15,3138,891352260.2875,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.025364020666979736,-0.02925478305952678,-0.05119774542038513,515125231.62,-0.039924847346171854,-0.04375748268610735,-0.06387975575387506,515125231.62
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,600706.SH,旅游及景区,0.019821262212688776,16,3138,130979214.11800003,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06292517006802734,0.05868195581625857,-0.030612244897959107,121186601.24,0.4710884353741498,0.465215826849702,-0.030612244897959107,121186601.24
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,300584.SZ,化学制药,0.019814448516561806,17,3138,78663434.06149998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.01002699575780941,-0.013978983798696443,-0.040493636714230674,46884728.0,-0.05977632086386431,-0.06352970880452757,-0.07481681450057853,46884728.0
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,605108.SH,酒店餐饮,0.018805856504342182,18,3138,112026376.8705,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.01377178189994388,0.009724788758626701,-0.07841483979763908,56743180.8,0.07532321528948849,0.07103050784322296,-0.07841483979763908,56743180.8
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,301075.SZ,化学制药,0.01876920665406096,19,3138,93905842.91250001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.010740740740740717,-0.014689879500258574,-0.034814814814814854,33177245.0,-0.029999999999999916,-0.03387225548902184,-0.053333333333333344,33177245.0
down_up_residual_asymmetry_60,track_c,2023-03-14,1260,2023-03-14 15:30:00,2023-03-14 15:00:00,301328.SZ,其他电子Ⅱ,0.018702395202075395,20,3138,58144059.84199999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.057811969679828046,-0.061573199341784735,-0.09288381038579019,51338647.65,-0.058603914469962715,-0.06236198267567139,-0.1288607308519063,51338647.65
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,000721.SZ,酒店餐饮,0.036672969075818476,1,3001,1025095827.3184999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.036832412523020386,0.03269336097602227,-0.044198895027624197,2325112952.48,-0.24800491098833632,-0.2510068873915765,-0.27685696746470223,2325112952.48
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,000610.SZ,旅游及景区,0.02499590219455246,2,3001,494057165.2615,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.14795103778605645,0.14336839891265907,-0.007982969664715234,1352619406.18,-0.11974454497072917,-0.12325853880318127,-0.19372006386375729,1352619406.18
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,002568.SZ,非白酒,0.024122307127685913,3,3001,260932112.86300007,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.022009569377990257,-0.02591372279364701,-0.027272727272727337,170054171.09,-0.07129186602870807,-0.07499928372919229,-0.10167464114832536,170054171.09
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,300972.SZ,休闲食品,0.02374286752630785,4,3001,311175523.7945,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.2483443708609272,0.2433609601988076,-0.023178807947019875,159293034.34,0.23013245033112573,0.2252217419465703,-0.023178807947019875,159293034.34
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,300910.SZ,化学制品,0.023184039236035757,5,3001,244241864.8725,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.02610159977547022,-0.029989417740438395,-0.04368977453456824,160449692.67,0.014622509121526628,0.0106150688612483,-0.19842829076620816,160449692.67
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,001269.SZ,光伏设备,0.022809728458053333,6,3001,490521918.50299996,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.046280991735537125,-0.050088253245574976,-0.04950413223140493,271397811.09,-0.26487603305785123,-0.2678106596723907,-0.28694214876033053,271397811.09
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,001255.SZ,塑料,0.022477624460108182,7,3001,135035862.489,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.15934343434343412,0.15471531684106532,-0.00757575757575768,144167153.11,0.05883838383838369,0.05461148410250205,-0.00757575757575768,144167153.11
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,300573.SZ,化学制药,0.022045714072075385,8,3001,241280910.2555,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.07359503819680802,0.06930922966109221,-7.563724377901426e-05,194760902.08,0.2609484910369866,0.25591476452586104,-7.563724377901426e-05,194760902.08
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,688117.SH,生物制品,0.021894510404334138,9,3001,88735304.10450001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.06375545851528375,-0.06749296167490337,-0.1058951965065501,305985447.86,-0.25371179039301306,-0.25669098484254194,-0.35131004366812224,305985447.86
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,688359.SH,电子化学品Ⅱ,0.021112049645009547,10,3001,50426834.06700001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1265441398011451,0.12204695760633011,-0.013257005122024657,17322459.24,0.1825851159987948,0.17786421733213298,-0.013257005122024657,17322459.24
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,688301.SH,医疗器械,0.020900301276137647,11,3001,179295972.3935,20,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.03431985549534522,0.030190834116122334,-0.02459358065860784,113642052.95,,,,
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,688776.SH,军工电子Ⅱ,0.020873805568997896,12,3001,63235625.892,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.006157309322033955,0.0021407132768362924,-0.03998940677966101,70719589.58,-0.16810116525423724,-0.17142211868635593,-0.1835937499999999,70719589.58
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,300633.SZ,医疗器械,0.020422342569984715,13,3001,275412315.92050004,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.007592592592592595,0.003570266873660133,-0.024259259259259314,231598562.48,0.031296296296296156,0.02717934501367636,-0.08425925925925926,231598562.48
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,300985.SZ,通用设备,0.02023486320666586,14,3001,118646568.646,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.05255731922398599,-0.05633952553446897,-0.06878306878306883,153906293.09,-0.09135802469135801,-0.09498533796604314,-0.2028218694885362,153906293.09
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,002820.SZ,休闲食品,0.02000372269246565,15,3001,71599269.40350002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.00547045951859948,0.0014566053887845598,-0.01750547045951867,74310275.35,0.12035010940919033,0.11587765388260673,-0.07549234135667404,74310275.35
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,301070.SZ,通用设备,0.01988485849650015,16,3001,52920739.217999995,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0622602537621717,0.058019693866913524,-0.0005901445854235021,21260402.92,0.02390085570964895,0.01981342714394163,-0.11094718205960463,21260402.92
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,000716.SZ,休闲食品,0.019778495287205714,17,3001,504924968.992,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0049261083743843415,0.0009144273030294858,-0.03201970443349744,499850401.15,-0.15147783251231528,-0.15486514655418215,-0.17487684729064035,499850401.15
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,688032.SH,光伏设备,0.01964494802080697,18,3001,557909480.2535,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.038674367270418175,0.03452796261065605,-0.021998125245683453,210443811.64,-0.20167215989840037,-0.204859097383836,-0.24444377248949223,210443811.64
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,605108.SH,酒店餐饮,0.01957143287353017,19,3001,95265378.93999998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.01055408970976246,0.0065199416470489435,-0.03693931398416883,192877167.35,-0.10817941952506605,-0.11173958152296992,-0.14353562005277043,192877167.35
down_up_residual_asymmetry_60,track_c,2023-04-12,1280,2023-04-12 15:30:00,2023-04-12 15:00:00,688212.SH,医疗器械,0.019528299911333737,20,3001,117303667.94049998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0007395355716610652,-0.003255432634214128,-0.016417689690874093,199295654.65,-0.05014051175861556,-0.05393236600309226,-0.10412660848986832,199295654.65
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,300972.SZ,休闲食品,0.03295989421925802,1,3013,331330833.93350005,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.25154528352593397,0.24654909476934317,-0.00026874496103190815,228645154.04,0.15829078204783653,0.15366686675024033,-0.00026874496103190815,228645154.04
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,000610.SZ,旅游及景区,0.028246765756278706,2,3013,894524874.8485,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.008679479231246012,-0.012636846579624383,-0.04091754494730304,392601195.63,0.06323620582765033,0.05899174991616252,-0.08803471791692485,392601195.63
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,605108.SH,酒店餐饮,0.026379643211298653,3,3013,98680912.95199999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03815439219165917,0.03401006328071454,-0.05767524401064783,56936402.6,-0.0017746228926354135,-0.005759554537774547,-0.05767524401064783,56936402.6
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,688212.SH,医疗器械,0.025534123278307213,4,3013,91419928.0645,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.10373701349046383,0.09933087770806681,-0.004031632811288377,99493589.65,0.05535741975500086,0.051144416083324096,-0.016901845247325076,99493589.65
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,000721.SZ,酒店餐饮,0.02457971379516196,5,3013,873197302.8035002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.005785123966942196,-0.009754045627752839,-0.04876033057851237,375398768.73,0.11735537190082646,0.11289487141419641,-0.08347107438016532,375398768.73
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,300964.SZ,元件,0.023840804827029563,6,3013,302577293.4015,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.03607996099463673,0.0319439132461552,-0.0309605070697222,119849878.74,0.28303266699171137,0.2779107800975329,-0.0309605070697222,119849878.74
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,002901.SZ,医疗器械,0.022751618762852588,7,3013,112764551.99749999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.030303030303030054,0.026190044154115855,-0.029078665442301865,33247040.94,-0.0508111417202326,-0.0546003187991938,-0.055708601163146576,33247040.94
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,600600.SH,非白酒,0.02186590092815631,8,3013,627957885.6105,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.016981132075471583,0.012921327157006779,-0.04141509433962265,636481865.57,-0.02490566037735853,-0.028798252551500814,-0.10566037735849054,636481865.57
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,688139.SH,医疗器械,0.021730677544122744,9,3013,113065589.07799998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.05523344522429052,-0.05900496839704783,-0.07628928898382681,103269076.52,-0.19957277998169065,-0.20275439356258496,-0.21956057369545312,103269076.52
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,300662.SZ,专业服务,0.021354194698306173,10,3013,68315656.08149998,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.0024650780608053147,-0.001536778538239747,-0.03916735141057248,95036247.0,-0.09011229800054776,-0.09374458423607457,-0.12736236647493837,95036247.0
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,002946.SZ,饮料乳品,0.021351352789826885,11,3013,125823118.18950002,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.04818523153942422,0.044000859357629984,-0.038798498122653347,33880508.27,0.01814768460575711,0.014083222790963523,-0.04192740926157701,33880508.27
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,301018.SZ,通用设备,0.02134614980922591,12,3013,474301144.38250005,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.02496453900709228,-0.028856896136804533,-0.041702127659574484,163106987.95,0.10921985815602842,0.10480315963817022,-0.041702127659574484,163106987.95
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,603939.SH,医药商业,0.02120095230060299,13,3013,263719765.50149998,20,20,EXECUTABLE,COMPLETE,INCOMPLETE,INCOMPLETE,0.01093439363817117,0.006898727396102533,-0.02385685884691846,243707044.38,,,,
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,001255.SZ,塑料,0.021046979380544874,14,3013,85397251.325,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.005010737294201872,0.0009987183828477075,-0.020758768790264837,53406741.53,-0.11715581006919584,-0.12066775539829444,-0.1300405631114292,53406741.53
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,301153.SZ,软件开发,0.02102488805450662,15,3013,282148818.7665,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.02096081239421954,0.01688512052837421,-0.057935164692097474,235384681.62,0.08384324957687794,0.07951653001768877,-0.057935164692097474,235384681.62
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,300573.SZ,化学制药,0.021001329109093678,16,3013,462320208.61050004,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.18338332333533303,0.17867121186541146,-0.010137972405518836,484759912.22,0.1869826034793043,0.1822561236255742,-0.010137972405518836,484759912.22
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,688358.SH,医疗器械,0.020929811543900414,17,3013,263649299.167,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.07008314949940608,-0.0737953924155762,-0.07822840658408281,189642769.45,-0.13999660614288134,-0.14342975342374809,-0.14695401323604274,189642769.45
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,300303.SZ,光学光电子,0.020812247422529913,18,3013,524665133.16450006,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.07679180887372017,-0.08047727071454369,-0.08532423208191131,465685350.14,0.027303754266211566,0.02320274127512878,-0.1023890784982936,465685350.14
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,300761.SZ,养殖业,0.020758439570719666,19,3013,76551372.1935,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.004230118443316444,0.00022121577487999033,-0.022842639593908642,27036781.37,-0.00941906373378465,-0.013328447448025638,-0.02464749012972367,27036781.37
down_up_residual_asymmetry_60,track_c,2023-05-15,1300,2023-05-15 15:30:00,2023-05-15 15:00:00,000423.SZ,中药Ⅱ,0.02074903062590578,20,3013,322055793.06650007,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.00020210185933722258,-0.003790720902576261,-0.03071948261924007,331837770.29,-0.020816491511721824,-0.024725407713271697,-0.04971705739692789,331837770.29
down_up_residual_asymmetry_60,track_c,2023-06-12,1320,2023-06-12 15:30:00,2023-06-12 15:00:00,301308.SZ,半导体,0.027043194148285488,1,2769,990407437.9685001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06482257613858611,0.060571787411485944,-0.013690975132718664,747903731.05,-0.010431219148738013,-0.014381593523393854,-0.11660612834124995,747903731.05
down_up_residual_asymmetry_60,track_c,2023-06-12,1320,2023-06-12 15:30:00,2023-06-12 15:00:00,300303.SZ,光学光电子,0.026867121328644814,2,2769,516431659.8884999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.14593698175787728,0.14136238302830484,-0.024875621890547372,414552023.89,-0.09121061359867344,-0.09480541404752696,-0.09286898839137658,414552023.89
down_up_residual_asymmetry_60,track_c,2023-06-12,1320,2023-06-12 15:30:00,2023-06-12 15:00:00,301018.SZ,通用设备,0.026055440130292547,3,2769,251690896.66699997,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.1038461538461537,0.09943958237371398,-0.009743589743589798,501310148.92,-0.0953846153846154,-0.09899585444495629,-0.13128205128205117,501310148.92
down_up_residual_asymmetry_60,track_c,2023-06-12,1320,2023-06-12 15:30:00,2023-06-12 15:00:00,603156.SH,饮料乳品,0.02522454709312886,4,2769,97456168.46000001,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.037878787878787845,0.03373555918466087,-0.002104377104377164,60818559.44,0.05387205387205385,0.04966497980470019,-0.002104377104377164,60818559.44
down_up_residual_asymmetry_60,track_c,2023-06-12,1320,2023-06-12 15:30:00,2023-06-12 15:00:00,300916.SZ,消费电子,0.023191298342155525,5,2769,155308651.4315,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.04878546642171877,-0.05258273002881775,-0.07817922024903057,149787021.59,-0.0641967748520107,-0.06791214468389217,-0.07817922024903057,149787021.59
down_up_residual_asymmetry_60,track_c,2023-06-12,1320,2023-06-12 15:30:00,2023-06-12 15:00:00,300709.SZ,消费电子,0.023077898452208263,6,2769,491408037.16449994,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.06209769026883749,0.057857779329640646,-0.011737978038621644,389919369.68,-0.12798182506626277,-0.13146293554504018,-0.13101098068913297,389919369.68
down_up_residual_asymmetry_60,track_c,2023-06-12,1320,2023-06-12 15:30:00,2023-06-12 15:00:00,300211.SZ,通信服务,0.02306945231875152,7,2769,154736316.6645,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.008729388942773975,0.004702525114659295,-0.03782735208535404,85564840.0,-0.11639185257032014,-0.11991923040437069,-0.11736178467507286,85564840.0
down_up_residual_asymmetry_60,track_c,2023-06-12,1320,2023-06-12 15:30:00,2023-06-12 15:00:00,300369.SZ,软件开发,0.02285959259174506,8,2769,522336527.495,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,0.05415430267062327,0.04994610186155879,-0.021513353115727107,659727324.87,-0.11795252225519282,-0.12147366987094066,-0.12314540059347179,659727324.87
down_up_residual_asymmetry_60,track_c,2023-06-12,1320,2023-06-12 15:30:00,2023-06-12 15:00:00,688197.SH,化学制药,0.022329434343973432,9,2769,66569889.29949999,20,20,EXECUTABLE,COMPLETE,COMPLETE,INCOMPLETE,-0.007915057915057866,-0.011875476845536692,-0.05405405405405406,44171915.11,-0.03474903474903468,-0.03860233201550567,-0.1200772200772201,44171915.11
