audit_id,cohort,market_view,symbol,source_symbol,trade_date,target_year,market_sequence_rank,relative_day,action_selection_rank,daily_raw_close,minute_raw_close,binary_close_equal,daily_close_integer_cents,minute_close_integer_cents,integer_cent_difference,raw_close_signed_difference,raw_close_absolute_difference,coordinate_scale,coordinate_close,mapped_minute_close,support_low10,support_low20,support_low40,primary_level_tested,primary_penetration_depth,primary_close_below_fraction,primary_minimum_bar_index,primary_close_recovery_from_minimum,up_limit_contact,down_limit_contact,corporate_action_count,rights_ratio,corporate_action_blocking,daily_snapshot_id,descriptor_available_at
MARKET|2021|SH_A|02|600167.SH|2021-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600167.SH,600167,2021-06-10,2021,2,-2,,8.9399999999999995,8.9399995803833008,False,894,894,0,-4.1961669872137008e-07,4.1961669872137008e-07,0.10734351600922448,0.9596510331224668,0.95965098807933502,0.96287133860274343,0.93496202444034526,0.92315423767933036,False,0,0,224,0.0022961543156550523,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-10T15:30:00+08:00
MARKET|2021|SH_A|02|600167.SH|2021-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600167.SH,600167,2021-06-11,2021,2,-1,,9.0099999999999998,9.0100002288818359,False,901,901,0,2.2888183615066282e-07,2.2888183615066282e-07,0.10734351600922448,0.96716507924311257,0.96716510381209364,0.95750416280228234,0.95643072764219006,0.92315423767933036,True,0.0022446303790398512,0.024896265560165973,5,0.013468000623914934,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-11T15:30:00+08:00
MARKET|2021|SH_A|03|600882.SH|2021-06-07,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600882.SH,600882,2021-06-07,2021,3,-5,,67.989999999999995,67.989997863769531,False,6799,6799,0,-2.1362304636340923e-06,2.1362304636340923e-06,0.10869565217391335,7.3902173913043674,7.3902171591054042,6.8532608695652355,6.8532608695652355,6.5163043478261038,False,0,0,16,0.010943613196062147,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-07T15:30:00+08:00
MARKET|2021|SH_A|03|600882.SH|2021-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600882.SH,600882,2021-06-08,2021,3,-4,,70.349999999999994,70.349998474121094,False,7035,7035,0,-1.5258789005656581e-06,1.5258789005656581e-06,0.10869565217391333,7.6467391304348018,7.6467389645784003,6.8532608695652355,6.8532608695652355,6.5163043478261038,False,0,0,171,0.045360834422705297,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-08T15:30:00+08:00
MARKET|2021|SH_A|03|600882.SH|2021-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600882.SH,600882,2021-06-09,2021,3,-3,,68.379999999999995,68.379997253417969,False,6838,6838,0,-2.7465820267025265e-06,2.7465820267025265e-06,0.10869565217391333,7.4326086956521928,7.4326083971106689,6.8532608695652355,6.8532608695652355,6.5163043478261038,False,0,0,227,0.0098333880600714706,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-09T15:30:00+08:00
MARKET|2021|SH_A|03|600882.SH|2021-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600882.SH,600882,2021-06-10,2021,3,-2,,68.010000000000005,68.010002136230469,False,6801,6801,0,2.1362304636340923e-06,2.1362304636340923e-06,0.10869565217391332,7.3923913043478455,7.3923915365468087,6.8532608695652355,6.8532608695652355,6.5163043478261038,False,0,0,70,0.03695482682085148,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-10T15:30:00+08:00
MARKET|2021|SH_A|03|600882.SH|2021-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600882.SH,600882,2021-06-11,2021,3,-1,,72.430000000000007,72.430000305175781,False,7243,7243,0,3.0517577442878974e-07,3.0517577442878974e-07,0.10869565217391332,7.8728260869565423,7.8728261201278222,6.8532608695652355,6.8532608695652355,6.5163043478261038,False,0,0,0,0.071530565205875821,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-11T15:30:00+08:00
MARKET|2021|SH_A|04|600794.SH|2021-06-07,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600794.SH,600794,2021-06-07,2021,4,-5,,3.3300000000000001,3.3299999237060547,False,333,333,0,-7.6293945383554274e-08,7.6293945383554274e-08,0.22616943891825828,0.75314423159780008,0.75314421434244128,0.7463591484302522,0.74409745404106975,0.74409745404106975,False,0,0,0,0.003039510779105515,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-07T15:30:00+08:00
MARKET|2021|SH_A|04|600794.SH|2021-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600794.SH,600794,2021-06-08,2021,4,-4,,3.3500000000000001,3.3499999046325684,False,335,335,0,-9.5367431729442842e-08,9.5367431729442842e-08,0.2261694389182583,0.75766762037616531,0.75766759880696677,0.74862084281943497,0.74409745404106975,0.74409745404106975,False,0,0,3,0.012158043116421612,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-08T15:30:00+08:00
MARKET|2021|SH_A|04|600794.SH|2021-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600794.SH,600794,2021-06-09,2021,4,-3,,3.3599999999999999,3.3599998950958252,False,336,336,0,-1.0490417468034252e-07,1.0490417468034252e-07,0.2261694389182583,0.75992931476534786,0.75992929103922957,0.74862084281943497,0.74409745404106975,0.74409745404106975,False,0,0,3,0.0091185323373162465,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-09T15:30:00+08:00
MARKET|2021|SH_A|04|600794.SH|2021-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600794.SH,600794,2021-06-10,2021,4,-2,,3.3599999999999999,3.3599998950958252,False,336,336,0,-1.0490417468034252e-07,1.0490417468034252e-07,0.2261694389182583,0.75992931476534786,0.75992929103922957,0.74862084281943497,0.74409745404106975,0.74409745404106975,False,0,0,45,0.0060790215582108807,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-10T15:30:00+08:00
MARKET|2021|SH_A|04|600794.SH|2021-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600794.SH,600794,2021-06-11,2021,4,-1,,3.3399999999999999,3.3399999141693115,False,334,334,0,-8.5830688334453953e-08,8.5830688334453953e-08,0.22616943891825828,0.75540592598698264,0.75540590657470397,0.74862084281943497,0.74409745404106975,0.74409745404106975,False,0,0,9,0.0030395107791053658,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-11T15:30:00+08:00
MARKET|2021|SH_A|05|603600.SH|2021-06-07,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603600.SH,603600,2021-06-07,2021,5,-5,,10.76,10.760000228881836,False,1076,1076,0,2.2888183615066282e-07,2.2888183615066282e-07,0.080768276963579647,0.86906666012811695,0.86906667861450848,0.80693628640249437,0.80693628640249437,0.80693628640249437,False,0,0,85,0.040037060602943243,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-07T15:30:00+08:00
MARKET|2021|SH_A|05|603600.SH|2021-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603600.SH,603600,2021-06-08,2021,5,-4,,10.82,10.819999694824219,False,1082,1082,0,-3.0517578153421709e-07,3.0517578153421709e-07,0.080768276963579647,0.87391275674593183,0.87391273209740972,0.81899032841069763,0.80693628640249437,0.80693628640249437,False,0,0,1,0.010009193558994959,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-08T15:30:00+08:00
MARKET|2021|SH_A|05|603600.SH|2021-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603600.SH,603600,2021-06-09,2021,5,-3,,10.85,10.850000381469727,False,1085,1085,0,3.8146972691777137e-07,3.8146972691777137e-07,0.080768276963579647,0.8763358050548391,0.87633583586549169,0.81899032841069763,0.80693628640249437,0.80693628640249437,False,0,0,7,0.013012037536782496,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-09T15:30:00+08:00
MARKET|2021|SH_A|05|603600.SH|2021-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603600.SH,603600,2021-06-10,2021,5,-2,,11,11,True,1100,1100,0,0,0,0.080768276963579647,0.88845104659937613,0.88845104659937613,0.81899032841069763,0.80693628640249437,0.80693628640249437,False,0,0,1,0.015013838066319719,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-10T15:30:00+08:00
MARKET|2021|SH_A|05|603600.SH|2021-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603600.SH,603600,2021-06-11,2021,5,-1,,11.01,11.010000228881836,False,1101,1101,0,2.2888183615066282e-07,2.2888183615066282e-07,0.080768276963579647,0.88925872936901196,0.88925874785540338,0.81899032841069763,0.80693628640249437,0.80693628640249437,False,0,0,176,0.022020378558835985,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-11T15:30:00+08:00
MARKET|2021|SH_A|06|601702.SH|2021-06-07,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601702.SH,601702,2021-06-07,2021,6,-5,,7.4000000000000004,7.4000000953674316,False,740,740,0,9.5367431285353632e-08,9.5367431285353632e-08,0.18832391713747654,1.3935969868173264,1.3935970047772948,1.3860640301318272,1.3860640301318272,1.3559322033898318,False,0,0,8,0.0027173887128416076,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-07T15:30:00+08:00
MARKET|2021|SH_A|06|601702.SH|2021-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601702.SH,601702,2021-06-08,2021,6,-4,,7.21,7.2100000381469727,False,721,721,0,3.8146972691777137e-08,3.8146972691777137e-08,0.18929597756279901,1.3648239982277808,1.3648240054488494,1.3860640301318272,1.3860640301318272,1.3860640301318272,True,0.016689725209027062,0.99585062240663902,50,0.0013657400097591096,False,False,1,0,False,PITB-80B916173F29877FD683,2021-06-08T15:30:00+08:00
MARKET|2021|SH_A|06|601702.SH|2021-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601702.SH,601702,2021-06-09,2021,6,-3,,7.2699999999999996,7.2699999809265137,False,727,727,0,-1.9073485901799359e-08,1.9073485901799359e-08,0.18929597756279903,1.3761817568815489,1.3761817532710148,1.3629310384521529,1.3629310384521529,1.3629310384521529,True,0.0013888809416028242,0.0041493775933609959,2,0.01111110051472985,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-09T15:30:00+08:00
MARKET|2021|SH_A|06|601702.SH|2021-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601702.SH,601702,2021-06-10,2021,6,-2,,7.2000000000000002,7.1999998092651367,False,720,720,0,-1.9073486345888568e-07,1.9073486345888568e-07,0.18929597756279901,1.3629310384521529,1.3629310023468104,1.361038078676525,1.361038078676525,1.361038078676525,True,0.0013908444591623876,0.020746887966804978,218,0.0027816385155094775,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-10T15:30:00+08:00
MARKET|2021|SH_A|06|601702.SH|2021-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,601702.SH,601702,2021-06-11,2021,6,-1,,7.2599999999999998,7.2600002288818359,False,726,726,0,2.2888183615066282e-07,2.2888183615066282e-07,0.18929597756279901,1.3742887971059208,1.3742888404323317,1.359145118900897,1.359145118900897,1.359145118900897,True,0.0027855365721297159,0.1908713692946058,35,0.013927629731159737,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-11T15:30:00+08:00
MARKET|2021|SH_A|07|603200.SH|2021-06-07,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603200.SH,603200,2021-06-07,2021,7,-5,,22.850000000000001,22.850000381469727,False,2285,2285,0,3.8146972514141453e-07,3.8146972514141453e-07,0.035014933066846637,0.80009122057744564,0.80009123393458259,0.76052434621190879,0.75632255424388739,0.74861926896918096,False,0,0,210,0.0013889206780327325,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-07T15:30:00+08:00
MARKET|2021|SH_A|07|603200.SH|2021-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603200.SH,603200,2021-06-08,2021,7,-4,,22.710000000000001,22.709999084472656,False,2271,2271,0,-9.1552734460265128e-07,9.1552734460265128e-07,0.035014933066846637,0.79518912994808721,0.79518909789095849,0.76052434621190879,0.75632255424388739,0.74861926896918096,False,0,0,89,0.0023147794935439092,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-08T15:30:00+08:00
MARKET|2021|SH_A|07|603200.SH|2021-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603200.SH,603200,2021-06-09,2021,7,-3,,23.399999999999999,23.399999618530273,False,2340,2340,0,-3.8146972514141453e-07,3.8146972514141453e-07,0.035014933066846637,0.81934943376421121,0.81934942040707437,0.76052434621190879,0.75632255424388739,0.74861926896918096,False,0,0,1,0.026388874760380539,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-09T15:30:00+08:00
MARKET|2021|SH_A|07|603200.SH|2021-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603200.SH,603200,2021-06-10,2021,7,-2,,23.239999999999998,23.239999771118164,False,2324,2324,0,-2.2888183437430598e-07,2.2888183437430598e-07,0.035014933066846637,0.81374704447351576,0.81374703645923374,0.77803181274533217,0.75632255424388739,0.74861926896918096,False,0,0,3,0.0087963210211860158,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-10T15:30:00+08:00
MARKET|2021|SH_A|07|603200.SH|2021-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,603200.SH,603200,2021-06-11,2021,7,-1,,23.190000000000001,23.190000534057617,False,2319,2319,0,5.3405761590852308e-07,5.3405761590852308e-07,0.035014933066846637,0.81199629782017357,0.81199631652016524,0.78468465002803311,0.76052434621190879,0.74861926896918096,False,0,0,205,0.0046040691284405105,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-11T15:30:00+08:00
MARKET|2021|SH_A|08|600691.SH|2021-06-07,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600691.SH,600691,2021-06-07,2021,8,-5,,3.4199999999999999,3.4200000762939453,False,342,342,0,7.6293945383554274e-08,7.6293945383554274e-08,0.25316455696202506,0.86582278481012576,0.86582280412504853,0.76202531645569549,0.75949367088607533,0.70886075949367056,False,0,0,156,0.030000050862630152,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-07T15:30:00+08:00
MARKET|2021|SH_A|08|600691.SH|2021-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600691.SH,600691,2021-06-08,2021,8,-4,,3.4500000000000002,3.4500000476837158,False,345,345,0,4.7683715642676816e-08,4.7683715642676816e-08,0.25316455696202506,0.87341772151898656,0.87341773359081321,0.76202531645569549,0.75949367088607533,0.71139240506329082,False,0,0,5,0.02333331108093261,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-08T15:30:00+08:00
MARKET|2021|SH_A|08|600691.SH|2021-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600691.SH,600691,2021-06-09,2021,8,-3,,3.48,3.4800000190734863,False,348,348,0,1.9073486345888568e-08,1.9073486345888568e-08,0.25316455696202506,0.88101265822784725,0.88101266305657788,0.76202531645569549,0.75949367088607533,0.71139240506329082,False,0,0,6,0.02333331108093261,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-09T15:30:00+08:00
MARKET|2021|SH_A|08|600691.SH|2021-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600691.SH,600691,2021-06-10,2021,8,-2,,3.4300000000000002,3.4300000667572021,False,343,343,0,6.6757201988565384e-08,6.6757201988565384e-08,0.25316455696202511,0.86835443037974613,0.86835444728030364,0.76202531645569549,0.75949367088607533,0.71645569620253124,False,0,0,47,0.016666650772094723,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-10T15:30:00+08:00
MARKET|2021|SH_A|08|600691.SH|2021-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600691.SH,600691,2021-06-11,2021,8,-1,,3.4300000000000002,3.4300000667572021,False,343,343,0,6.6757201988565384e-08,6.6757201988565384e-08,0.25316455696202511,0.86835443037974613,0.86835444728030364,0.76202531645569549,0.75949367088607533,0.71645569620253124,False,0,0,100,0.020000060399373319,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-11T15:30:00+08:00
MARKET|2021|SH_A|09|600166.SH|2021-06-07,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600166.SH,600166,2021-06-07,2021,9,-5,,3.4100000000000001,3.4100000858306885,False,341,341,0,8.5830688334453953e-08,8.5830688334453953e-08,0.35426025410733686,1.2080274665060187,1.2080274969124203,1.2399108893756792,1.2399108893756792,1.2399108893756792,True,0.031428541455950205,0.76348547717842319,236,0.005714280264718285,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-07T15:30:00+08:00
MARKET|2021|SH_A|09|600166.SH|2021-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600166.SH,600166,2021-06-08,2021,9,-4,,3.4500000000000002,3.4500000476837158,False,345,345,0,4.7683715642676816e-08,4.7683715642676816e-08,0.35426025410733691,1.2221978766703123,1.2221978935627575,1.2009422614238718,1.2009422614238718,1.2009422614238718,False,0,0,1,0.0088495490825281336,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-08T15:30:00+08:00
MARKET|2021|SH_A|09|600166.SH|2021-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600166.SH,600166,2021-06-09,2021,9,-3,,3.4100000000000001,3.4100000858306885,False,341,341,0,8.5830688334453953e-08,8.5830688334453953e-08,0.35426025410733686,1.2080274665060187,1.2080274969124203,1.2009422614238718,1.2009422614238718,1.2009422614238718,True,0.0058997387731320947,0.012448132780082987,28,0.011799469106668686,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-09T15:30:00+08:00
MARKET|2021|SH_A|09|600166.SH|2021-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600166.SH,600166,2021-06-10,2021,9,-2,,3.4199999999999999,3.4200000762939453,False,342,342,0,7.6293945383554274e-08,7.6293945383554274e-08,0.35426025410733686,1.2115700690470921,1.2115700960750044,1.1938570563417252,1.1938570563417252,1.1938570563417252,False,0,0,1,0.011869424882203968,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-10T15:30:00+08:00
MARKET|2021|SH_A|09|600166.SH|2021-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,600166.SH,600166,2021-06-11,2021,9,-1,,3.4199999999999999,3.4200000762939453,False,342,342,0,7.6293945383554274e-08,7.6293945383554274e-08,0.35426025410733686,1.2115700690470921,1.2115700960750044,1.1938570563417252,1.1938570563417252,1.1938570563417252,True,0.011869458840933395,0.37759336099585061,49,0.026706276732311747,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-11T15:30:00+08:00
MARKET|2021|SH_A|10|688108.SH|2021-06-07,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,688108.SH,688108,2021-06-07,2021,10,-5,,11.6,11.600000381469727,False,1160,1160,0,3.8146972691777137e-07,3.8146972691777137e-07,0.045178326933838171,0.5240685924325228,0.52406860966668678,0.38808182836167004,0.37091406412681149,0.37091406412681144,False,0,0,147,0.051157134749567033,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-07T15:30:00+08:00
MARKET|2021|SH_A|10|688108.SH|2021-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,688108.SH,688108,2021-06-08,2021,10,-4,,11.18,11.180000305175781,False,1118,1118,0,3.0517578153421709e-07,3.0517578153421709e-07,0.045178326933838171,0.50509369512031077,0.50509370890764194,0.39395501086306894,0.37091406412681149,0.37091406412681144,False,0,0,170,0.012180314429929989,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-08T15:30:00+08:00
MARKET|2021|SH_A|10|688108.SH|2021-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,688108.SH,688108,2021-06-09,2021,10,-3,,10.93,10.930000305175781,False,1093,1093,0,3.0517578153421709e-07,3.0517578153421709e-07,0.045178326933838178,0.49379911338685128,0.49379912717418251,0.40615315913520522,0.37994972951357914,0.37091406412681144,False,0,0,237,0.001189087857530962,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-09T15:30:00+08:00
MARKET|2021|SH_A|10|688108.SH|2021-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,688108.SH,688108,2021-06-10,2021,10,-2,,11.880000000000001,11.880000114440918,False,1188,1188,0,1.1444091718715299e-07,1.1444091718715299e-07,0.045178326933838178,0.53671852397399755,0.53671852914424678,0.40750850894322038,0.38808182836167004,0.37091406412681144,False,0,0,20,0.1222351793637792,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-10T15:30:00+08:00
MARKET|2021|SH_A|10|688108.SH|2021-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SH_A,688108.SH,688108,2021-06-11,2021,10,-1,,12.9,12.899999618530273,False,1290,1290,0,-3.8146972691777137e-07,3.8146972691777137e-07,0.045178326933838185,0.58280041744651256,0.58280040021234858,0.40750850894322038,0.38808182836167004,0.37091406412681144,False,0,0,0,0.10942952041714787,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-11T15:30:00+08:00
MARKET|2021|SZ_A|01|300370.SZ|2021-06-07,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300370.SZ,300370,2021-06-07,2021,1,-5,,1.79,1.7899999618530273,False,179,179,0,-3.8146972691777137e-08,3.8146972691777137e-08,0.26141698676909947,0.46793640631668804,0.46793639634442141,0.41303883909517725,0.38428297055057642,0.38428297055057642,False,0,0,1,0.047619002205984889,True,False,0,0,False,PITB-80B916173F29877FD683,2021-06-07T15:30:00+08:00
MARKET|2021|SZ_A|01|300370.SZ|2021-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300370.SZ,300370,2021-06-08,2021,1,-4,,1.8799999999999999,1.8799999952316284,False,188,188,0,-4.7683714754498396e-09,4.7683714754498396e-09,0.26141698676909947,0.49146393512590697,0.49146393387937365,0.41303883909517725,0.38428297055057642,0.38428297055057642,False,0,0,0,0.054421797901594612,True,False,0,0,False,PITB-80B916173F29877FD683,2021-06-08T15:30:00+08:00
MARKET|2021|SZ_A|01|300370.SZ|2021-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300370.SZ,300370,2021-06-09,2021,1,-3,,2,2,True,200,200,0,0,0,0.26141698676909941,0.52283397353819883,0.52283397353819883,0.41826717883055931,0.38428297055057642,0.38428297055057642,False,0,0,6,0.088435370905869684,True,False,0,0,False,PITB-80B916173F29877FD683,2021-06-09T15:30:00+08:00
MARKET|2021|SZ_A|01|300370.SZ|2021-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300370.SZ,300370,2021-06-10,2021,1,-2,,1.96,1.9600000381469727,False,196,196,0,3.8146972691777137e-08,3.8146972691777137e-08,0.26141698676909941,0.51237729406743482,0.5123773040397015,0.42088134869825022,0.38428297055057642,0.38428297055057642,False,0,0,119,0.020408224897319836,True,False,0,0,False,PITB-80B916173F29877FD683,2021-06-10T15:30:00+08:00
MARKET|2021|SZ_A|01|300370.SZ|2021-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300370.SZ,300370,2021-06-11,2021,1,-1,,2,2,True,200,200,0,0,0,0.26141698676909941,0.52283397353819883,0.52283397353819883,0.42088134869825022,0.38428297055057642,0.38428297055057642,False,0,0,0,0.034013573004275065,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-11T15:30:00+08:00
MARKET|2021|SZ_A|02|300093.SZ|2021-06-07,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300093.SZ,300093,2021-06-07,2021,2,-5,,19.48,19.479999542236328,False,1948,1948,0,-4.5776367230132564e-07,4.5776367230132564e-07,0.088228951665075078,1.7186999784356625,1.7186999380476538,1.469894334740151,1.469894334740151,1.242263639444257,False,0,0,0,0.049219669557276045,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-07T15:30:00+08:00
MARKET|2021|SZ_A|02|300093.SZ|2021-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300093.SZ,300093,2021-06-08,2021,2,-4,,19.600000000000001,19.600000381469727,False,1960,1960,0,3.8146972514141453e-07,3.8146972514141453e-07,0.088228951665075078,1.7292874526354718,1.7292874862921457,1.469894334740151,1.469894334740151,1.2590271402606212,False,0,0,2,0.033613413321871802,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-08T15:30:00+08:00
MARKET|2021|SZ_A|02|300093.SZ|2021-06-09,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300093.SZ,300093,2021-06-09,2021,2,-3,,19.59,19.590000152587891,False,1959,1959,0,1.5258789076710855e-07,1.5258789076710855e-07,0.088228951665075092,1.7284051631188211,1.7284051765814907,1.469894334740151,1.469894334740151,1.2802020886602392,False,0,0,132,0.018607410920911331,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-09T15:30:00+08:00
MARKET|2021|SZ_A|02|300093.SZ|2021-06-10,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300093.SZ,300093,2021-06-10,2021,2,-2,,19.66,19.659999847412109,False,1966,1966,0,-1.5258789076710855e-07,1.5258789076710855e-07,0.088228951665075092,1.7345811897353762,1.7345811762727066,1.469894334740151,1.469894334740151,1.2802020886602392,False,0,0,15,0.015606256235404242,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-10T15:30:00+08:00
MARKET|2021|SZ_A|02|300093.SZ|2021-06-11,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,300093.SZ,300093,2021-06-11,2021,2,-1,,19.68,19.680000305175781,False,1968,1968,0,3.0517578153421709e-07,3.0517578153421709e-07,0.088228951665075078,1.7363457687686776,1.7363457956940167,1.469894334740151,1.469894334740151,1.2802020886602392,False,0,0,205,0.021008426258687013,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-11T15:30:00+08:00
MARKET|2021|SZ_A|03|002333.SZ|2021-06-07,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002333.SZ,002333,2021-06-07,2021,3,-5,,5.9699999999999998,5.9699997901916504,False,597,597,0,-2.0980834936068504e-07,2.0980834936068504e-07,0.072929182821538735,0.43538722144458625,0.43538720614343474,0.42153067670849381,0.39892263003381684,0.38141962615664787,False,0,0,113,0.012797019163476911,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-07T15:30:00+08:00
MARKET|2021|SZ_A|03|002333.SZ|2021-06-08,COORDINATE_ELIGIBLE_MARKET_SEQUENCE,SZ_A,002333.SZ,002333,2021-06-08,2021,3,-4,,5.9400000000000004,5.940000057220459,False,594,594,0,5.7220458593576495e-08,5.7220458593576495e-08,0.072929182821538735,0.43319934595994014,0.43319935013298139,0.42153067670849381,0.39892263003381684,0.38141962615664787,False,0,0,37,0.0073126072857454243,False,False,0,0,False,PITB-80B916173F29877FD683,2021-06-08T15:30:00+08:00
